oc_id,tax_id,l1,l2,l3
3184,468977,Eukaryotes,Viridiplantae,Monocotyledons
3185,180424,Fungi,Basidiomycota,Agaricomycetes
3186,1178244,Eukaryotes,Arthropoda,Lepidoptera
3187,649009,Eukaryotes,Viridiplantae,Monocotyledons
3188,4039,Eukaryotes,Viridiplantae,Eudicotyledons
3189,195883,Eukaryotes,Arthropoda,Hemiptera
3190,480707,Eukaryotes,Arthropoda,Lepidoptera
3191,13001,Fungi,Ascomycota,Sordariomycetes
3192,173790,Eukaryotes,Arthropoda,Hemiptera
3193,98504,Eukaryotes,Viridiplantae,Eudicotyledons
3194,38448,Fungi,Ascomycota,Leotiomycetes
3195,50024,Eukaryotes,Arthropoda,Arachnida
3196,76306,Eukaryotes,Viridiplantae,Eudicotyledons
3197,3197,Eukaryotes,Viridiplantae,Marchantia
3198,300125,Eukaryotes,Viridiplantae,Monocotyledons
3199,33128,Eukaryotes,Viridiplantae,Eudicotyledons
3200,200915,Eukaryotes,Arthropoda,Coleoptera
3201,33069,Bacteria,Gram-Negative,Pseudomonas
3202,57561,Eukaryotes,Nematoda,Tylenchida
3203,52586,Fungi,Ascomycota,Leotiomycetes
3204,4543,Eukaryotes,Viridiplantae,Monocotyledons
3205,7953,Eukaryotes,Teleostei,Otomorpha
3206,38492,Fungi,Ascomycota,Mitosporic Ascomycota
3207,3663,Eukaryotes,Viridiplantae,Eudicotyledons
3208,326028,Eukaryotes,Viridiplantae,Eudicotyledons
3209,162024,Eukaryotes,Viridiplantae,Eudicotyledons
3210,160553,Eukaryotes,Viridiplantae,Monocotyledons
3211,162022,Eukaryotes,Viridiplantae,Eudicotyledons
3212,910045,Eukaryotes,Arthropoda,Coleoptera
3213,7499,Eukaryotes,Arthropoda,Dictyoptera
3214,77855,Eukaryotes,Arthropoda,Hemiptera
3215,528,Bacteria,Gram-Negative,Alphaproteobacteria
3216,33120,Eukaryotes,Viridiplantae,Eudicotyledons
3217,308863,Eukaryotes,Arthropoda,Coleoptera
3218,240362,Fungi,Ascomycota,Dothideomycetes
3219,161097,Eukaryotes,Viridiplantae,Monocotyledons
3220,54444,Fungi,Basidiomycota,Pucciniomycotina
3221,124036,Fungi,Ascomycota,Sordariomycetes
3222,239373,Eukaryotes,Nematoda,Tylenchida
3223,7088,Eukaryotes,Arthropoda,Lepidoptera
3224,29728,Eukaryotes,Viridiplantae,Eudicotyledons
3225,32605,Viruses,dsDNA,
3226,228244,Eukaryotes,Viridiplantae,Eudicotyledons
3227,39180,Fungi,Basidiomycota,Agaricomycetes
3228,4146,Eukaryotes,Viridiplantae,Eudicotyledons
3229,93934,Eukaryotes,Aves,
3230,45134,Fungi,Ascomycota,Dothideomycetes
3231,249563,Eukaryotes,Arthropoda,Hemiptera
3232,1128428,Eukaryotes,Arthropoda,Hemiptera
3233,183085,Eukaryotes,Viridiplantae,Eudicotyledons
3234,1829,Bacteria,Gram-Positive,Rhodococcus
3235,178897,Eukaryotes,Arthropoda,Arachnida
3236,4112,Eukaryotes,Viridiplantae,Eudicotyledons
3237,3747,Eukaryotes,Viridiplantae,Eudicotyledons
3238,58000,Eukaryotes,Arthropoda,Coleoptera
3239,58090,Eukaryotes,Viridiplantae,Monocotyledons
3240,915,Bacteria,Gram-Negative,Betaproteobacteria
3241,231350,Eukaryotes,Arthropoda,Arachnida
3242,4610,Eukaryotes,Viridiplantae,Monocotyledons
3243,7116,Eukaryotes,Arthropoda,Lepidoptera
3244,183063,Eukaryotes,Viridiplantae,Eudicotyledons
3245,180121,Fungi,Ascomycota,Leotiomycetes
3246,363203,Eukaryotes,Viridiplantae,Eudicotyledons
3247,120023,Eukaryotes,Oomycetes,
3248,79967,Bacteria,Gram-Negative,Erwinia
3249,591392,Eukaryotes,Arthropoda,Coleoptera
3250,7064,Eukaryotes,Arthropoda,Coleoptera
3251,340,Bacteria,Gram-Negative,Xanthomonas
3252,83181,Fungi,Ascomycota,Sordariomycetes
3253,57558,Eukaryotes,Nematoda,Tylenchida
3254,37862,Eukaryotes,Nematoda,Rhabditida
3255,280076,Eukaryotes,Viridiplantae,Monocotyledons
3256,512623,Eukaryotes,Viridiplantae,Monocotyledons
3257,190804,Eukaryotes,Viridiplantae,Eudicotyledons
3258,1667,Bacteria,Gram-Positive,Arthrobacter
3259,34638,Eukaryotes,Arthropoda,Arachnida
3260,192189,Eukaryotes,Viridiplantae,Monocotyledons
3261,4550,Eukaryotes,Viridiplantae,Monocotyledons
3262,83154,Eukaryotes,Viridiplantae,Eudicotyledons
3263,29722,Eukaryotes,Viridiplantae,Eudicotyledons
3264,27457,Eukaryotes,Arthropoda,Diptera
3265,1101072,Eukaryotes,Arthropoda,Lepidoptera
3266,27482,Eukaryotes,Arthropoda,Hemiptera
3267,5563,Fungi,Ascomycota,Dothideomycetes
3268,222563,Eukaryotes,Viridiplantae,Monocotyledons
3269,457184,Eukaryotes,Viridiplantae,Eudicotyledons
3270,92473,Fungi,Ascomycota,Leotiomycetes
3271,174649,Eukaryotes,Viridiplantae,Eudicotyledons
3272,47082,Eukaryotes,Viridiplantae,Eudicotyledons
3273,15008,Eukaryotes,Viridiplantae,Monocotyledons
3274,7001,Eukaryotes,Arthropoda,Orthoptera
3275,61186,Fungi,Ascomycota,Leotiomycetes
3276,180964,Eukaryotes,Viridiplantae,Monocotyledons
3277,285846,Eukaryotes,Viridiplantae,Monocotyledons
3278,154990,Eukaryotes,Viridiplantae,Eudicotyledons
3279,200625,Eukaryotes,Viridiplantae,Monocotyledons
3280,209981,Eukaryotes,Arthropoda,Other
3281,1288830,Eukaryotes,Arthropoda,Lepidoptera
3282,759916,Eukaryotes,Arthropoda,Arachnida
3283,4797,Eukaryotes,Oomycetes,
3284,550478,Eukaryotes,Arthropoda,Other
3285,314227,Bacteria,Gram-Negative,Xanthomonas
3286,56460,Bacteria,Gram-Negative,Xanthomonas
3287,97415,Eukaryotes,Viridiplantae,Eudicotyledons
3288,280063,Eukaryotes,Viridiplantae,Monocotyledons
3289,13262,Eukaryotes,Arthropoda,Hemiptera
3290,139640,Fungi,Ascomycota,Leotiomycetes
3291,124929,Eukaryotes,Viridiplantae,Eudicotyledons
3292,51351,Eukaryotes,Viridiplantae,Eudicotyledons
3293,79974,Bacteria,Gram-Negative,Betaproteobacteria
3294,160389,Fungi,Ascomycota,Dothideomycetes
3295,487889,Bacteria,Gram-Negative,Xanthomonas
3296,280053,Eukaryotes,Viridiplantae,Monocotyledons
3297,4182,Eukaryotes,Viridiplantae,Eudicotyledons
3298,34292,Eukaryotes,Viridiplantae,Eudicotyledons
3299,85585,Eukaryotes,Arthropoda,Lepidoptera
3300,12268,Viruses,ssRNA,ssRNA positive-strand viruses
3301,1053340,Eukaryotes,Viridiplantae,Monocotyledons
3302,89647,Eukaryotes,Viridiplantae,Eudicotyledons
3303,62708,Fungi,Ascomycota,Leotiomycetes
3304,74642,Eukaryotes,Viridiplantae,Eudicotyledons
3305,191316,Eukaryotes,Arthropoda,Hemiptera
3306,131578,Eukaryotes,Arthropoda,Coleoptera
3307,211759,Bacteria,Gram-Negative,Serratia
3308,83445,Eukaryotes,Viridiplantae,Monocotyledons
3309,50463,Eukaryotes,Viridiplantae,Eudicotyledons
3310,129359,Eukaryotes,Oomycetes,
3311,195136,Eukaryotes,Viridiplantae,Eudicotyledons
3312,12164,Viruses,ssRNA,ssRNA positive-strand viruses
3313,28586,Eukaryotes,Arthropoda,Diptera
3314,338575,Eukaryotes,Viridiplantae,Monocotyledons
3315,212910,Eukaryotes,Viridiplantae,Eudicotyledons
3316,3899,Eukaryotes,Viridiplantae,Eudicotyledons
3317,3483,Eukaryotes,Viridiplantae,Eudicotyledons
3318,263974,Eukaryotes,Viridiplantae,Eudicotyledons
3319,7046,Eukaryotes,Arthropoda,Coleoptera
3320,208347,Fungi,Basidiomycota,Pucciniomycotina
3321,1153,Bacteria,Gram-Negative,Cyanobacteria
3322,444603,Eukaryotes,Arthropoda,Coleoptera
3323,4072,Eukaryotes,Viridiplantae,Eudicotyledons
3324,133901,Eukaryotes,Arthropoda,Thysanoptera
3325,714357,Eukaryotes,Arthropoda,Arachnida
3326,6954,Eukaryotes,Arthropoda,Arachnida
3327,201999,Eukaryotes,Arthropoda,Coleoptera
3328,177865,Eukaryotes,Arthropoda,Other
3329,214697,Eukaryotes,Viridiplantae,Monocotyledons
3330,202477,Eukaryotes,Viridiplantae,Eudicotyledons
3331,36989,Eukaryotes,Arthropoda,Dictyoptera
3332,158046,Fungi,Ascomycota,Eurotiomycetes
3333,57577,Eukaryotes,Viridiplantae,Eudicotyledons
3334,124426,Fungi,Ascomycota,Sordariomycetes
3335,27439,Eukaryotes,Arthropoda,Coleoptera
3336,7037,Eukaryotes,Arthropoda,Hemiptera
3337,85828,Fungi,Ascomycota,Sordariomycetes
3338,192338,Eukaryotes,Viridiplantae,Eudicotyledons
3339,338565,Bacteria,Gram-Negative,Erwinia
3340,51020,Eukaryotes,Viridiplantae,Eudicotyledons
3341,186125,Fungi,Basidiomycota,Agaricomycetes
3342,196648,Eukaryotes,Viridiplantae,Eudicotyledons
3343,148304,Fungi,Ascomycota,Sordariomycetes
3344,930006,Eukaryotes,Arthropoda,Lepidoptera
3345,32391,Eukaryotes,Arthropoda,Hymenoptera
3346,43388,Eukaryotes,Arthropoda,Diptera
3347,1159556,Fungi,Ascomycota,Sordariomycetes
3348,240449,Eukaryotes,Viridiplantae,Monocotyledons
3349,182337,Bacteria,Gram-Negative,Erwinia
3350,291056,Fungi,Ascomycota,Sordariomycetes
3351,146774,Eukaryotes,Arthropoda,Coleoptera
3352,320286,Eukaryotes,Arthropoda,Lepidoptera
3353,42345,Eukaryotes,Viridiplantae,Monocotyledons
3354,44414,Eukaryotes,Arthropoda,Arachnida
3355,301,Bacteria,Gram-Negative,Pseudomonas
3356,983506,Fungi,Basidiomycota,Agaricomycetes
3357,3750,Eukaryotes,Viridiplantae,Eudicotyledons
3358,28909,Eukaryotes,Viridiplantae,Monocotyledons
3359,92692,Eukaryotes,Arthropoda,Coleoptera
3360,29656,Eukaryotes,Viridiplantae,Monocotyledons
3361,3914,Eukaryotes,Viridiplantae,Eudicotyledons
3362,40932,Eukaryotes,Arthropoda,Hemiptera
3363,109996,Eukaryotes,Viridiplantae,Eudicotyledons
3364,4796,Eukaryotes,Oomycetes,
3365,27344,Fungi,Basidiomycota,Pucciniomycotina
3366,95521,Eukaryotes,Arthropoda,Diptera
3367,15303,Eukaryotes,Viridiplantae,Monocotyledons
3368,104103,Eukaryotes,Viridiplantae,Chlorophyta
3369,310453,Fungi,Ascomycota,Dothideomycetes
3370,223102,Eukaryotes,Viridiplantae,Eudicotyledons
3371,39414,Eukaryotes,Viridiplantae,Eudicotyledons
3372,1037911,Bacteria,Gram-Negative,Pseudomonas
3373,3728,Eukaryotes,Viridiplantae,Eudicotyledons
3374,374031,Eukaryotes,Viridiplantae,Eudicotyledons
3375,42234,Bacteria,Gram-Positive,Streptomyces
3376,137693,Eukaryotes,Viridiplantae,Eudicotyledons
3377,38851,Eukaryotes,Viridiplantae,Eudicotyledons
3378,36331,Eukaryotes,Oomycetes,
3379,3656,Eukaryotes,Viridiplantae,Eudicotyledons
3380,4123,Eukaryotes,Viridiplantae,Eudicotyledons
3381,3547,Eukaryotes,Viridiplantae,Eudicotyledons
3382,13232,Eukaryotes,Arthropoda,Hemiptera
3383,231640,Fungi,Basidiomycota,Pucciniomycotina
3384,39443,Viruses,ssRNA,ssRNA positive-strand viruses
3385,90396,Eukaryotes,Viridiplantae,Monocotyledons
3386,113634,Fungi,Ascomycota,Sordariomycetes
3387,162130,Eukaryotes,Other,
3388,711052,Eukaryotes,Arthropoda,Lepidoptera
3389,50225,Eukaryotes,Viridiplantae,Eudicotyledons
3390,359295,Eukaryotes,Nematoda,Rhabditida
3391,54706,Eukaryotes,Viridiplantae,Eudicotyledons
3392,83906,Eukaryotes,Viridiplantae,Eudicotyledons
3393,4792,Eukaryotes,Oomycetes,
3394,82847,Viruses,ssRNA,ssRNA positive-strand viruses
3395,7213,Eukaryotes,Arthropoda,Diptera
3396,3719,Eukaryotes,Viridiplantae,Eudicotyledons
3397,248454,Eukaryotes,Arthropoda,Hemiptera
3398,7524,Eukaryotes,Arthropoda,Hemiptera
3399,37656,Eukaryotes,Viridiplantae,Eudicotyledons
3400,5632,Fungi,Basidiomycota,Agaricomycetes
3401,3435,Eukaryotes,Viridiplantae,Magnoliidae
3402,68299,Eukaryotes,Viridiplantae,Eudicotyledons
3403,220672,Fungi,Ascomycota,Dothideomycetes
3404,59818,Eukaryotes,Arthropoda,Arachnida
3405,318706,Fungi,Ascomycota,Dothideomycetes
3406,56409,Fungi,Ascomycota,Saccharomycetales
3407,120040,Fungi,Ascomycota,Sordariomycetes
3408,29856,Fungi,Ascomycota,Sordariomycetes
3409,34406,Fungi,Ascomycota,Sordariomycetes
3410,381125,Eukaryotes,Mollusca,
3412,1183423,Bacteria,Gram-Negative,Alphaproteobacteria
3413,3711,Eukaryotes,Viridiplantae,Eudicotyledons
3414,526980,Bacteria,Gram-Positive,Bacillus
3415,53707,Bacteria,Gram-Negative,Pseudomonas
3416,3668,Eukaryotes,Viridiplantae,Eudicotyledons
3417,108329,Fungi,Ascomycota,Dothideomycetes
3418,421870,Eukaryotes,Viridiplantae,Monocotyledons
3419,362788,Eukaryotes,Viridiplantae,Eudicotyledons
3420,464996,Eukaryotes,Arthropoda,Thysanoptera
3421,437488,Eukaryotes,Arthropoda,Lepidoptera
3422,132433,Eukaryotes,Viridiplantae,Eudicotyledons
3423,134393,Eukaryotes,Arthropoda,Lepidoptera
3424,123356,Eukaryotes,Oomycetes,
3425,85927,Fungi,Ascomycota,Dothideomycetes
3426,1129,Bacteria,Gram-Negative,Cyanobacteria
3427,114230,Fungi,Ascomycota,Sordariomycetes
3428,46901,Eukaryotes,Viridiplantae,Eudicotyledons
3429,267111,Eukaryotes,Arthropoda,Other
3430,13040,Eukaryotes,Arthropoda,Coleoptera
3431,4511,Eukaryotes,Viridiplantae,Monocotyledons
3432,6244,Eukaryotes,Nematoda,Other
3433,553,Bacteria,Gram-Negative,Pantoea
3434,41202,Bacteria,Gram-Negative,Ewingella
3435,318,Bacteria,Gram-Negative,Pseudomonas
3436,52152,Eukaryotes,Viridiplantae,Monocotyledons
3437,28584,Eukaryotes,Arthropoda,Diptera
3438,107608,Eukaryotes,Viridiplantae,Eudicotyledons
3439,58824,Eukaryotes,Arthropoda,Lepidoptera
3440,13069,Eukaryotes,Viridiplantae,Eudicotyledons
3441,28587,Eukaryotes,Arthropoda,Diptera
3442,3906,Eukaryotes,Viridiplantae,Eudicotyledons
3443,81920,Fungi,Ascomycota,Leotiomycetes
3444,129354,Eukaryotes,Oomycetes,
3445,121770,Eukaryotes,Viridiplantae,Monocotyledons
3446,3884,Eukaryotes,Viridiplantae,Eudicotyledons
3447,45929,Eukaryotes,Nematoda,Tylenchida
3448,3864,Eukaryotes,Viridiplantae,Eudicotyledons
3449,271558,Eukaryotes,Viridiplantae,Eudicotyledons
3450,665097,Bacteria,Gram-Negative,Erwinia
3451,77166,Eukaryotes,Arthropoda,Coleoptera
3452,46091,Eukaryotes,Viridiplantae,Eudicotyledons
3453,1232597,Fungi,Ascomycota,Dothideomycetes
3454,8139,Eukaryotes,Teleostei,Euteleosteomorpha
3455,139595,Eukaryotes,Arthropoda,Hemiptera
3456,410822,Eukaryotes,Arthropoda,Lepidoptera
3457,318062,Eukaryotes,Viridiplantae,Eudicotyledons
3458,124762,Eukaryotes,Viridiplantae,Eudicotyledons
3459,46012,Eukaryotes,Nematoda,Tylenchida
3460,55777,Eukaryotes,Viridiplantae,Monocotyledons
3461,74419,Fungi,Ascomycota,Dothideomycetes
3462,35883,Eukaryotes,Viridiplantae,Eudicotyledons
3463,6933,Eukaryotes,Arthropoda,Arachnida
3464,130456,Eukaryotes,Viridiplantae,Monocotyledons
3465,189513,Eukaryotes,Arthropoda,Other
3466,4606,Eukaryotes,Viridiplantae,Monocotyledons
3467,29788,Eukaryotes,Viridiplantae,Eudicotyledons
3468,84387,Eukaryotes,Arthropoda,Arachnida
3469,39350,Eukaryotes,Viridiplantae,Eudicotyledons
3470,7041,Eukaryotes,Arthropoda,Coleoptera
3471,161014,Eukaryotes,Arthropoda,Thysanoptera
3472,47519,Eukaryotes,Viridiplantae,Eudicotyledons
3473,45151,Fungi,Ascomycota,Dothideomycetes
3474,53591,Eukaryotes,Arthropoda,Hymenoptera
3475,32400,Eukaryotes,Arthropoda,Hymenoptera
3476,37360,Eukaryotes,Rhizaria,
3477,338574,Eukaryotes,Viridiplantae,Monocotyledons
3478,3829,Eukaryotes,Viridiplantae,Eudicotyledons
3479,1117032,Eukaryotes,Viridiplantae,Eudicotyledons
3480,36035,Fungi,Ascomycota,Saccharomycetales
3481,6976,Eukaryotes,Arthropoda,Other
3482,513420,Fungi,Ascomycota,Dothideomycetes
3483,69196,Eukaryotes,Arthropoda,Hemiptera
3484,56364,Eukaryotes,Arthropoda,Lepidoptera
3485,120010,Eukaryotes,Viridiplantae,Monocotyledons
3486,237631,Fungi,Other,
3487,5630,Fungi,Basidiomycota,Agaricomycetes
3488,129204,Eukaryotes,Viridiplantae,Eudicotyledons
3489,40085,Eukaryotes,Arthropoda,Lepidoptera
3490,7045,Eukaryotes,Arthropoda,Coleoptera
3491,1249733,Eukaryotes,Viridiplantae,Monocotyledons
3492,1263198,Fungi,Ascomycota,Sordariomycetes
3493,85571,Eukaryotes,Viridiplantae,Other
3494,84385,Eukaryotes,Arthropoda,Arachnida
3495,4790,Eukaryotes,Oomycetes,
3496,3883,Eukaryotes,Viridiplantae,Other
3497,115357,Eukaryotes,Arthropoda,Coleoptera
3498,4788,Eukaryotes,Oomycetes,
3499,96050,Eukaryotes,Viridiplantae,Monocotyledons
3500,3880,Eukaryotes,Viridiplantae,Eudicotyledons
3501,95972,Eukaryotes,Arthropoda,Diptera
3502,3633,Eukaryotes,Viridiplantae,Eudicotyledons
3504,44972,Eukaryotes,Viridiplantae,Monocotyledons
3505,494059,Fungi,Ascomycota,Sordariomycetes
3506,656906,Eukaryotes,Arthropoda,Lepidoptera
3507,3893,Eukaryotes,Viridiplantae,Eudicotyledons
3508,2708,Eukaryotes,Viridiplantae,Eudicotyledons
3509,289616,Eukaryotes,Oomycetes,
3510,166011,Eukaryotes,Nematoda,Tylenchida
3511,656907,Eukaryotes,Arthropoda,Lepidoptera
3512,45132,Fungi,Ascomycota,Dothideomycetes
3513,158174,Eukaryotes,Viridiplantae,Monocotyledons
3514,4522,Eukaryotes,Viridiplantae,Monocotyledons
3515,407009,Eukaryotes,Arthropoda,Thysanoptera
3516,3894,Eukaryotes,Viridiplantae,Other
3517,38722,Eukaryotes,Viridiplantae,Monocotyledons
3518,192464,Eukaryotes,Arthropoda,Lepidoptera
3519,7048,Eukaryotes,Arthropoda,Coleoptera
3520,3075,Eukaryotes,Viridiplantae,Chlorophyta
3521,984867,Eukaryotes,Viridiplantae,Eudicotyledons
3522,60591,Eukaryotes,Arthropoda,Dictyoptera
3523,337079,Eukaryotes,Arthropoda,Lepidoptera
3524,1249730,Eukaryotes,Viridiplantae,Monocotyledons
3525,1071897,Eukaryotes,Viridiplantae,Eudicotyledons
3526,36229,Eukaryotes,Mammalia,Primates
3527,1295332,Eukaryotes,Arthropoda,Hemiptera
3528,6712,Eukaryotes,Arthropoda,Other
3529,269767,Eukaryotes,Nematoda,Tylenchida
3530,135283,Fungi,Ascomycota,Leotiomycetes
3531,163893,Eukaryotes,Arthropoda,Thysanoptera
3532,47278,Fungi,Ascomycota,Sordariomycetes
3533,1232598,Fungi,Ascomycota,Dothideomycetes
3534,4681,Eukaryotes,Viridiplantae,Monocotyledons
3535,160764,Eukaryotes,Teleostei,Other
3536,4521,Eukaryotes,Viridiplantae,Monocotyledons
3537,93759,Eukaryotes,Viridiplantae,Eudicotyledons
3538,113103,Eukaryotes,Arthropoda,Hemiptera
3539,36748,Eukaryotes,Viridiplantae,Eudicotyledons
3540,88556,Eukaryotes,Arthropoda,Hemiptera
3541,13707,Eukaryotes,Viridiplantae,Eudicotyledons
3542,66017,Eukaryotes,Viridiplantae,Monocotyledons
3543,120296,Fungi,Ascomycota,Sordariomycetes
3544,157706,Fungi,Basidiomycota,Agaricomycetes
3545,42434,Eukaryotes,Arthropoda,Diptera
3546,315576,Eukaryotes,Arthropoda,Diptera
3547,55624,Eukaryotes,Viridiplantae,Eudicotyledons
3548,1254970,Eukaryotes,Arthropoda,Coleoptera
3549,200917,Eukaryotes,Arthropoda,Coleoptera
3550,27300,Fungi,Ascomycota,Saccharomycetales
3552,50193,Eukaryotes,Viridiplantae,Eudicotyledons
3553,36922,Fungi,Ascomycota,Sordariomycetes
3554,139594,Eukaryotes,Arthropoda,Hemiptera
3555,3634,Eukaryotes,Viridiplantae,Eudicotyledons
3556,3660,Eukaryotes,Viridiplantae,Other
3557,105351,Fungi,Ascomycota,Eurotiomycetes
3558,7153,Eukaryotes,Arthropoda,Diptera
3559,29667,Eukaryotes,Viridiplantae,Monocotyledons
3560,4791,Eukaryotes,Oomycetes,
3561,4231,Eukaryotes,Viridiplantae,Eudicotyledons
3562,3567,Eukaryotes,Viridiplantae,Eudicotyledons
3563,95512,Eukaryotes,Arthropoda,Diptera
3564,947036,Fungi,Ascomycota,Saccharomycetales
3565,7042,Eukaryotes,Arthropoda,Coleoptera
3566,254758,Bacteria,Gram-Positive,Bacillus
3567,6305,Eukaryotes,Nematoda,Tylenchida
3568,97006,Eukaryotes,Viridiplantae,Eudicotyledons
3569,538528,Fungi,Ascomycota,Sordariomycetes
3570,178565,Fungi,Ascomycota,Sordariomycetes
3571,38451,Fungi,Ascomycota,Leotiomycetes
3572,91242,Eukaryotes,Viridiplantae,Eudicotyledons
3573,258217,Eukaryotes,Viridiplantae,Monocotyledons
3574,330961,Eukaryotes,Arthropoda,Arachnida
3575,83647,Eukaryotes,Arthropoda,Hemiptera
3576,41496,Eukaryotes,Viridiplantae,Eudicotyledons
3577,420089,Eukaryotes,Arthropoda,Coleoptera
3578,6402,Eukaryotes,Annelida ,
3579,185214,Eukaryotes,Arthropoda,Other
3580,89674,Eukaryotes,Viridiplantae,Monocotyledons
3581,319,Bacteria,Gram-Negative,Pseudomonas
3582,129554,Eukaryotes,Arthropoda,Lepidoptera
3583,82600,Eukaryotes,Arthropoda,Lepidoptera
3584,420778,Fungi,Ascomycota,Dothideomycetes
3585,42665,Fungi,Ascomycota,Sordariomycetes
3586,4744,Eukaryotes,Viridiplantae,Monocotyledons
3587,183030,Eukaryotes,Viridiplantae,Eudicotyledons
3588,13547,Eukaryotes,Viridiplantae,Eudicotyledons
3589,798162,Fungi,Ascomycota,Dothideomycetes
3590,236728,Eukaryotes,Arthropoda,Hemiptera
3591,140885,Eukaryotes,Viridiplantae,Monocotyledons
3592,488004,Eukaryotes,Viridiplantae,Eudicotyledons
3593,47767,Eukaryotes,Arthropoda,Lepidoptera
3594,50023,Eukaryotes,Arthropoda,Arachnida
3595,82748,Eukaryotes,Arthropoda,Hemiptera
3596,7047,Eukaryotes,Arthropoda,Coleoptera
3597,29445,Bacteria,Gram-Negative,Xanthomonas
3598,13329,Eukaryotes,Viridiplantae,Eudicotyledons
3599,265458,Eukaryotes,Arthropoda,Diptera
3600,450367,Bacteria,Gram-Positive,Bacillus
3601,4682,Eukaryotes,Viridiplantae,Monocotyledons
3602,4479,Eukaryotes,Viridiplantae,Monocotyledons
3603,166442,Eukaryotes,Arthropoda,Hymenoptera
3604,218556,Fungi,Ascomycota,Sordariomycetes
3605,189290,Eukaryotes,Nematoda,Tylenchida
3606,13216,Eukaryotes,Viridiplantae,Magnoliidae
3607,594596,Fungi,Ascomycota,Sordariomycetes
3608,3860,Eukaryotes,Viridiplantae,Eudicotyledons
3609,52344,Eukaryotes,Arthropoda,Lepidoptera
3610,36774,Eukaryotes,Viridiplantae,Eudicotyledons
3611,222432,Eukaryotes,Arthropoda,Hemiptera
3612,176597,Eukaryotes,Arthropoda,Hymenoptera
3613,113226,Fungi,Ascomycota,Dothideomycetes
3614,93036,Eukaryotes,Viridiplantae,Monocotyledons
3615,333523,Fungi,Basidiomycota,Pucciniomycotina
3616,71817,Eukaryotes,Arthropoda,Other
3617,29692,Eukaryotes,Viridiplantae,Monocotyledons
3618,929486,Eukaryotes,Viridiplantae,Eudicotyledons
3619,56408,Fungi,Ascomycota,Saccharomycetales
3620,5264,Fungi,Basidiomycota,Pucciniomycotina
3621,212787,Eukaryotes,Viridiplantae,Eudicotyledons
3623,307131,Eukaryotes,Arthropoda,Coleoptera
3624,7044,Eukaryotes,Arthropoda,Coleoptera
3625,37553,Eukaryotes,Oomycetes,
3626,1209549,Eukaryotes,Arthropoda,Lepidoptera
3627,63417,Fungi,Ascomycota,Eurotiomycetes
3628,254368,Eukaryotes,Arthropoda,Lepidoptera
3629,132473,Bacteria,Gram-Positive,Streptomyces
3630,10085,Eukaryotes,Mammalia,Rodentia
3631,760146,Fungi,Ascomycota,Dothideomycetes
3632,398450,Eukaryotes,Viridiplantae,Eudicotyledons
3633,36460,Fungi,Ascomycota,Sordariomycetes
3634,50028,Eukaryotes,Arthropoda,Arachnida
3635,87530,Eukaryotes,Viridiplantae,Eudicotyledons
3636,4509,Eukaryotes,Viridiplantae,Monocotyledons
3637,53719,Eukaryotes,Viridiplantae,Eudicotyledons
3638,581690,Eukaryotes,Arthropoda,Lepidoptera
3639,138560,Eukaryotes,Viridiplantae,Eudicotyledons
3640,198433,Eukaryotes,Arthropoda,Diptera
3641,5111,Fungi,Ascomycota,Sordariomycetes
3642,702717,Eukaryotes,Arthropoda,Lepidoptera
3643,124765,Eukaryotes,Viridiplantae,Eudicotyledons
3644,77044,Fungi,Ascomycota,Sordariomycetes
3645,15957,Eukaryotes,Viridiplantae,Monocotyledons
3646,283763,Eukaryotes,Mollusca,
3647,71035,Eukaryotes,Viridiplantae,Eudicotyledons
3648,115421,Eukaryotes,Oomycetes,
3649,93385,Eukaryotes,Viridiplantae,Eudicotyledons
3650,57464,Fungi,Ascomycota,Leotiomycetes
3651,30195,Eukaryotes,Arthropoda,Hymenoptera
3652,46147,Eukaryotes,Viridiplantae,Eudicotyledons
3653,30083,Eukaryotes,Arthropoda,Hemiptera
3654,56016,Eukaryotes,Viridiplantae,Eudicotyledons
3655,13274,Eukaryotes,Viridiplantae,Eudicotyledons
3656,47230,Eukaryotes,Mammalia,Rodentia
3657,5453,Fungi,Ascomycota,Dothideomycetes
3658,290576,Fungi,Ascomycota,Sordariomycetes
3659,59301,Viruses,ssRNA,ssRNA positive-strand viruses
3660,272444,Eukaryotes,Arthropoda,Hymenoptera
3661,50207,Eukaryotes,Viridiplantae,Eudicotyledons
3662,7036,Eukaryotes,Arthropoda,Hemiptera
3663,89411,Eukaryotes,Viridiplantae,Eudicotyledons
3664,256737,Eukaryotes,Arthropoda,Arachnida
3665,143453,Eukaryotes,Oomycetes,
3666,6668,Eukaryotes,Arthropoda,Crustacea
3667,749889,Fungi,Ascomycota,Dothideomycetes
3668,256093,Eukaryotes,Viridiplantae,Eudicotyledons
3669,193551,Eukaryotes,Arthropoda,Arachnida
3670,753185,Eukaryotes,Arthropoda,Lepidoptera
3671,113250,Eukaryotes,Viridiplantae,Other
3672,463703,Eukaryotes,Arthropoda,Coleoptera
3673,48734,Eukaryotes,Viridiplantae,Monocotyledons
3674,48098,Fungi,Ascomycota,Dothideomycetes
3675,1215406,Eukaryotes,Viridiplantae,Eudicotyledons
3676,13288,Eukaryotes,Viridiplantae,Eudicotyledons
3677,2711,Eukaryotes,Viridiplantae,Eudicotyledons
3678,161013,Eukaryotes,Arthropoda,Thysanoptera
