drugind_id,record_id,molregno,max_phase_for_ind,mesh_id,mesh_heading,efo_id,efo_term
45380,1879126,1540480,4,D015658,HIV Infections,EFO:0000180,HIV-1 infection
45381,1344978,88100,4,D015658,HIV Infections,EFO:0000180,HIV-1 infection
45382,1705233,582652,2,D015658,HIV Infections,EFO:0000180,HIV-1 infection
45383,1696504,1382102,2,D002294,"Carcinoma, Squamous Cell",EFO:0000181,head and neck squamous cell carcinoma
45384,1976739,469866,2,D002294,"Carcinoma, Squamous Cell",EFO:0000181,head and neck squamous cell carcinoma
45385,1344547,33986,3,D006528,"Carcinoma, Hepatocellular",EFO:0000182,hepatocellular carcinoma
45386,1344442,675616,3,D006528,"Carcinoma, Hepatocellular",EFO:0000182,hepatocellular carcinoma
45389,1344721,8062,2,D006528,"Carcinoma, Hepatocellular",EFO:0000182,hepatocellular carcinoma
45390,1706733,1381735,2,D006528,"Carcinoma, Hepatocellular",EFO:0000182,hepatocellular carcinoma
45391,1344494,243124,3,D006528,"Carcinoma, Hepatocellular",EFO:0000182,hepatocellular carcinoma
45394,1344883,116949,3,D024821,Metabolic Syndrome,EFO:0000195,metabolic syndrome
45397,1343749,564990,4,D009190,Myelodysplastic Syndromes,EFO:0000198,myelodysplastic syndrome
45399,1879132,1540483,2,D009190,Myelodysplastic Syndromes,EFO:0000198,myelodysplastic syndrome
45401,1343941,674747,3,D009190,Myelodysplastic Syndromes,EFO:0000198,myelodysplastic syndrome
45402,1392925,1121912,2,D015456,"Leukemia, Biphenotypic, Acute",EFO:0000209,T-cell acute lymphoblastic leukemia
45403,1343323,63649,2,D015456,"Leukemia, Biphenotypic, Acute",EFO:0000209,T-cell acute lymphoblastic leukemia
45405,1343956,624161,3,D054198,Precursor Cell Lymphoblastic Leukemia-Lymphoma,EFO:0000220,acute lymphoblastic leukemia
45407,2473498,494834,2,D003528,"Carcinoma, Adenoid Cystic",EFO:0000231,adenoid cystic carcinoma
45409,1343811,317124,3,D000544,Alzheimer Disease,EFO:0000249,Alzheimer's disease
45412,1696294,675486,3,D000544,Alzheimer Disease,EFO:0000249,Alzheimer's disease
45413,1706021,75752,2,D000690,Amyotrophic Lateral Sclerosis,EFO:0000253,amyotrophic lateral sclerosis
45414,2473402,1927103,3,D000690,Amyotrophic Lateral Sclerosis,EFO:0000253,amyotrophic lateral sclerosis
45415,1701401,416719,3,D000690,Amyotrophic Lateral Sclerosis,EFO:0000253,amyotrophic lateral sclerosis
45416,1344061,675604,2,D000690,Amyotrophic Lateral Sclerosis,EFO:0000253,amyotrophic lateral sclerosis
45417,1702578,1377957,2,D000690,Amyotrophic Lateral Sclerosis,EFO:0000253,amyotrophic lateral sclerosis
45418,1705908,1379996,3,D000690,Amyotrophic Lateral Sclerosis,EFO:0000253,amyotrophic lateral sclerosis
45420,1705912,1379999,2,D001024,Aortic Valve Stenosis,EFO:0000266,aortic stenosis
45422,1703641,111482,3,D001249,Asthma,EFO:0000270,asthma
45423,1706965,1381903,2,D001249,Asthma,EFO:0000270,asthma
45426,1705043,1449166,2,D001249,Asthma,EFO:0000270,asthma
45428,1700790,77092,3,D001249,Asthma,EFO:0000270,asthma
45430,1706958,1381897,2,D003876,"Dermatitis, Atopic",EFO:0000274,atopic eczema
45431,1699886,1376146,2,D003876,"Dermatitis, Atopic",EFO:0000274,atopic eczema
45433,1344472,675574,3,D001281,Atrial Fibrillation,EFO:0000275,atrial fibrillation
45436,1696456,675360,2,D001281,Atrial Fibrillation,EFO:0000275,atrial fibrillation
45437,2795476,3012,2,D001281,Atrial Fibrillation,EFO:0000275,atrial fibrillation
45444,1699434,371561,3,D001714,Bipolar Disorder,EFO:0000289,bipolar disorder
45445,1702458,369464,3,D001714,Bipolar Disorder,EFO:0000289,bipolar disorder
45449,1343312,675017,2,D001714,Bipolar Disorder,EFO:0000289,bipolar disorder
45450,1344034,675617,2,D001714,Bipolar Disorder,EFO:0000289,bipolar disorder
45452,1679375,630886,2,D001749,Urinary Bladder Neoplasms,EFO:0000292,bladder carcinoma
45453,1343396,675597,1,D001749,Urinary Bladder Neoplasms,EFO:0000292,bladder carcinoma
45455,1344579,8633,3,D001749,Urinary Bladder Neoplasms,EFO:0000294,bladder tumor
45456,1706147,618203,3,D001943,Breast Neoplasms,EFO:0000305,breast carcinoma
45457,1696513,1381004,3,D001943,Breast Neoplasms,EFO:0000305,breast carcinoma
45461,1392885,1121872,2,D001943,Breast Neoplasms,EFO:0000305,breast carcinoma
45462,2473018,616367,2,D001943,Breast Neoplasms,EFO:0000305,breast carcinoma
45463,1343279,85305,2,D001943,Breast Neoplasms,EFO:0000305,breast carcinoma
45464,1344787,674525,3,D001943,Breast Neoplasms,EFO:0000305,breast carcinoma
45471,1706865,1381827,1,D009369,Neoplasms,EFO:0000311,cancer
45472,1699577,453911,1,D009369,Neoplasms,EFO:0000311,cancer
45474,1343941,674747,3,D009369,Neoplasms,EFO:0000311,cancer
45476,1343295,304381,2,D009369,Neoplasms,EFO:0000311,cancer
45477,1392868,1121855,1,D009369,Neoplasms,EFO:0000311,cancer
45479,1343324,435293,2,D009369,Neoplasms,EFO:0000311,cancer
45480,1344918,364520,3,D009369,Neoplasms,EFO:0000311,cancer
45482,1343081,1280,2,D009369,Neoplasms,EFO:0000311,cancer
45483,1344579,8633,3,D009369,Neoplasms,EFO:0000311,cancer
45486,1343129,84251,2,D009369,Neoplasms,EFO:0000311,cancer
45488,1703451,1058607,3,D009369,Neoplasms,EFO:0000311,cancer
45489,1392864,691867,4,D009369,Neoplasms,EFO:0000311,cancer
45490,1976769,1626762,1,D009369,Neoplasms,EFO:0000311,cancer
45494,2473074,1383172,2,D002277,Carcinoma,EFO:0000313,carcinoma
45496,1705230,343041,3,D002277,Carcinoma,EFO:0000313,carcinoma
45497,1702690,78759,3,D002277,Carcinoma,EFO:0000313,carcinoma
45498,1679372,1369605,3,D002318,Cardiovascular Diseases,EFO:0000319,cardiovascular disease
45499,1699810,619400,1,D002318,Cardiovascular Diseases,EFO:0000319,cardiovascular disease
45502,1697399,1380625,2,D005910,Glioma,EFO:0000326,central nervous system cancer
45503,1344187,674361,3,D005910,Glioma,EFO:0000326,central nervous system cancer
45506,2473021,619399,2,D029424,"Pulmonary Disease, Chronic Obstructive",EFO:0000341,chronic obstructive pulmonary disease
45507,1937962,1592336,2,D029424,"Pulmonary Disease, Chronic Obstructive",EFO:0000341,chronic obstructive pulmonary disease
45510,1343340,1795,2,D029424,"Pulmonary Disease, Chronic Obstructive",EFO:0000341,chronic obstructive pulmonary disease
45512,2473359,364875,2,D029424,"Pulmonary Disease, Chronic Obstructive",EFO:0000341,chronic obstructive pulmonary disease
45513,1392875,1121862,3,D029424,"Pulmonary Disease, Chronic Obstructive",EFO:0000341,chronic obstructive pulmonary disease
45514,1701424,316774,2,D050500,"Pancreatitis, Chronic",EFO:0000342,chronic pancreatitis
45515,1392911,1121898,3,D002292,"Carcinoma, Renal Cell",EFO:0000349,clear cell renal carcinoma
45516,1344005,675703,2,D002292,"Carcinoma, Renal Cell",EFO:0000349,clear cell renal carcinoma
45527,1343864,556,2,D006333,Heart Failure,EFO:0000373,congestive heart failure
45532,1343570,16656,4,D003324,Coronary Artery Disease,EFO:0000378,coronary artery disease
45534,1343938,20881,3,D003324,Coronary Artery Disease,EFO:0000378,coronary artery disease
45535,1343374,86042,4,D003324,Coronary Artery Disease,EFO:0000378,coronary artery disease
45536,1392899,1121886,3,D003424,Crohn Disease,EFO:0000384,Crohn's disease
45537,1392952,1121939,2,D003424,Crohn Disease,EFO:0000384,Crohn's disease
45538,1696697,1381188,1,D003424,Crohn Disease,EFO:0000384,Crohn's disease
45539,1344998,675483,2,D008545,Melanoma,EFO:0000389,cutaneous melanoma
45542,1394676,1153495,4,D008545,Melanoma,EFO:0000389,cutaneous melanoma
45543,1707158,1382046,2,D003920,Diabetes Mellitus,EFO:0000400,diabetes mellitus
45546,1343299,674643,2,D003928,Diabetic Nephropathies,EFO:0000401,diabetic nephropathy
45547,1702475,1139916,3,D003928,Diabetic Nephropathies,EFO:0000401,diabetic nephropathy
45549,1344581,187372,3,D016403,"Lymphoma, Large B-Cell, Diffuse",EFO:0000403,diffuse large B-cell lymphoma
45550,1699806,1376100,2,D016403,"Lymphoma, Large B-Cell, Diffuse",EFO:0000403,diffuse large B-cell lymphoma
45552,1702321,88180,2,D004066,Digestive System Diseases,EFO:0000405,digestive system disease
45554,1698619,44905,3,D004066,Digestive System Diseases,EFO:0000405,digestive system disease
45555,1343837,92412,1,D004827,Epilepsy,EFO:0000474,epilepsy
45557,1699897,1376152,2,D009373,"Neoplasms, Germ Cell and Embryonal",EFO:0000514,germ cell tumor
45561,1702690,78759,1,D005909,Glioblastoma,EFO:0000519,glioblastoma multiforme
45562,1700584,6579,3,D005909,Glioblastoma,EFO:0000519,glioblastoma multiforme
45564,1701464,10881,3,D005909,Glioblastoma,EFO:0000519,glioblastoma multiforme
45565,1707207,1382084,2,D005909,Glioblastoma,EFO:0000519,glioblastoma multiforme
45567,1344122,18694,3,D006973,Hypertension,EFO:0000537,hypertension
45570,1705981,1359285,2,D006973,Hypertension,EFO:0000537,hypertension
45571,1344788,674682,3,D006973,Hypertension,EFO:0000537,hypertension
45573,1695999,1380175,3,D007239,Infection,EFO:0000544,infection
45574,1344657,229172,4,D007239,Infection,EFO:0000544,infection
45575,1699848,1376124,3,D007239,Infection,EFO:0000544,infection
45576,1343105,2335059,3,D007239,Infection,EFO:0000544,infection
45583,1703861,1378468,3,D007246,Infertility,EFO:0000545,infertility
45586,1344781,674662,1,D014947,Wounds and Injuries,EFO:0000546,injury
45589,1344850,2197728,2,D014947,Wounds and Injuries,EFO:0000546,injury
45590,1343812,35271,1,D014947,Wounds and Injuries,EFO:0000546,injury
45591,1705066,1379601,2,D043183,Irritable Bowel Syndrome,EFO:0000555,irritable bowel syndrome
45596,1343081,1280,2,D007511,Ischemia,EFO:0000556,ischemia
45597,1343773,450864,2,D012514,"Sarcoma, Kaposi",EFO:0000558,Kaposi's sarcoma
45600,1344141,56644,4,D007938,Leukemia,EFO:0000565,leukemia
45601,1699218,328891,2,D007938,Leukemia,EFO:0000565,leukemia
45602,1344233,675063,2,D007938,Leukemia,EFO:0000565,leukemia
45603,1343711,675368,1,D007938,Leukemia,EFO:0000565,leukemia
45606,1343283,1073669,1,D008223,Lymphoma,EFO:0000574,lymphoma
45609,1344530,1063,3,D008223,Lymphoma,EFO:0000574,lymphoma
45610,1343764,26386,1,D008581,Meningitis,EFO:0000584,infectious meningitis
45611,1344108,365189,2,D008581,Meningitis,EFO:0000584,infectious meningitis
45612,1343746,460466,1,D008581,Meningitis,EFO:0000584,infectious meningitis
45613,1344456,675684,2,D008654,Mesothelioma,EFO:0000588,mesothelioma
45617,1344062,675515,3,D009203,Myocardial Infarction,EFO:0000612,myocardial infarction
45618,1699218,328891,1,D009369,Neoplasms,EFO:0000616,neoplasm
45619,2473498,494834,2,D009369,Neoplasms,EFO:0000616,neoplasm
45621,1343903,300022,3,D009369,Neoplasms,EFO:0000616,neoplasm
45622,1343577,13758,3,D009369,Neoplasms,EFO:0000616,neoplasm
45623,1705239,371147,1,D009369,Neoplasms,EFO:0000616,neoplasm
45624,1706866,1381828,1,D009369,Neoplasms,EFO:0000616,neoplasm
45625,1392885,1121872,1,D009369,Neoplasms,EFO:0000616,neoplasm
45627,1702545,692959,2,D009369,Neoplasms,EFO:0000616,neoplasm
45628,1344416,674342,2,D009369,Neoplasms,EFO:0000616,neoplasm
45630,2472988,1075318,1,D009369,Neoplasms,EFO:0000616,neoplasm
45631,1696650,1381141,1,D009369,Neoplasms,EFO:0000616,neoplasm
45635,1344108,365189,1,D009369,Neoplasms,EFO:0000616,neoplasm
45636,1343899,53686,2,D009447,Neuroblastoma,EFO:0000621,neuroblastoma
45637,1696165,675456,3,D009447,Neuroblastoma,EFO:0000621,neuroblastoma
45638,1390842,699374,2,D012516,Osteosarcoma,EFO:0000637,osteosarcoma
45639,1344426,426045,3,D010518,Periodontitis,EFO:0000649,periodontitis
45644,1701807,1285837,0,D011125,Adenomatous Polyposis Coli,EFO:0000662,polyp
45646,1697398,1380624,2,D011225,Pre-Eclampsia,EFO:0000668,preeclampsia
45647,1343326,674274,2,D011225,Pre-Eclampsia,EFO:0000668,preeclampsia
45648,1344798,27229,3,D011471,Prostatic Neoplasms,EFO:0000673,prostate adenocarcinoma
45649,1343283,1073669,2,D011471,Prostatic Neoplasms,EFO:0000673,prostate adenocarcinoma
45650,1344913,83838,4,D011471,Prostatic Neoplasms,EFO:0000673,prostate adenocarcinoma
45651,1344998,675483,3,D011471,Prostatic Neoplasms,EFO:0000673,prostate adenocarcinoma
45652,1976766,1626759,2,D011565,Psoriasis,EFO:0000676,psoriasis
45654,1976724,1626739,2,D011565,Psoriasis,EFO:0000676,psoriasis
45657,2473498,494834,3,D002292,"Carcinoma, Renal Cell",EFO:0000681,renal cell carcinoma
45659,1344174,611647,2,D002292,"Carcinoma, Renal Cell",EFO:0000681,renal cell carcinoma
45660,1705219,456867,2,D002292,"Carcinoma, Renal Cell",EFO:0000681,renal cell carcinoma
45661,1697142,1380327,2,D002292,"Carcinoma, Renal Cell",EFO:0000681,renal cell carcinoma
45662,1699806,1376100,3,D001172,"Arthritis, Rheumatoid",EFO:0000685,rheumatoid arthritis
45663,1392918,1121905,2,D001172,"Arthritis, Rheumatoid",EFO:0000685,rheumatoid arthritis
45664,1700348,675393,3,D001172,"Arthritis, Rheumatoid",EFO:0000685,rheumatoid arthritis
45665,1706059,497877,2,D001172,"Arthritis, Rheumatoid",EFO:0000685,rheumatoid arthritis
45666,1392938,1121925,2,D001172,"Arthritis, Rheumatoid",EFO:0000685,rheumatoid arthritis
45667,1695956,1380133,2,D001172,"Arthritis, Rheumatoid",EFO:0000685,rheumatoid arthritis
45668,2472757,1248752,2,D001172,"Arthritis, Rheumatoid",EFO:0000685,rheumatoid arthritis
45669,1392940,1121927,2,D001172,"Arthritis, Rheumatoid",EFO:0000685,rheumatoid arthritis
45670,1344005,675703,2,D012509,Sarcoma,EFO:0000691,sarcoma
45671,1705242,1037712,2,D012509,Sarcoma,EFO:0000691,sarcoma
45677,1696513,1381004,2,D012509,Sarcoma,EFO:0000691,sarcoma
45679,1699273,10813,3,D012559,Schizophrenia,EFO:0000692,schizophrenia
45680,1702997,77456,2,D012559,Schizophrenia,EFO:0000692,schizophrenia
45681,1641020,575613,3,D012559,Schizophrenia,EFO:0000692,schizophrenia
45682,1343518,115,1,D012559,Schizophrenia,EFO:0000692,schizophrenia
45683,1696231,675534,1,D012559,Schizophrenia,EFO:0000692,schizophrenia
45685,1344551,674657,1,D045169,Severe Acute Respiratory Syndrome,EFO:0000694,severe acute respiratory syndrome
45686,2795476,3012,1,D012871,Skin Diseases,EFO:0000701,skin disease
45688,1702135,30211,1,D012871,Skin Diseases,EFO:0000701,skin disease
45689,1344076,419542,2,D012871,Skin Diseases,EFO:0000701,skin disease
45690,1343170,102073,2,D012871,Skin Diseases,EFO:0000701,skin disease
45691,1706996,1381924,1,D055752,Small Cell Lung Carcinoma,EFO:0000702,small cell lung carcinoma
45694,1343644,1539205,2,D055752,Small Cell Lung Carcinoma,EFO:0000702,small cell lung carcinoma
45696,1702601,623658,2,D055752,Small Cell Lung Carcinoma,EFO:0000702,small cell lung carcinoma
45699,1343383,264400,2,D013345,Subarachnoid Hemorrhage,EFO:0000713,subarachnoid hemorrhage
45700,1344737,923,2,D012595,"Scleroderma, Systemic",EFO:0000717,systemic scleroderma
45701,1702587,1377964,3,D007889,Leiomyoma,EFO:0000731,uterine fibroid
45702,2473734,1161221,3,D007889,Leiomyoma,EFO:0000731,uterine fibroid
45703,1390840,675787,2,D008545,Melanoma,EFO:0000756,melanoma
45704,1392916,1121903,1,D008545,Melanoma,EFO:0000756,melanoma
45712,1697175,699377,1,D015658,HIV Infections,EFO:0000764,HIV infection
45714,1976778,1570837,3,D015658,HIV Infections,EFO:0000764,HIV infection
45715,1696817,1381308,2,D015658,HIV Infections,EFO:0000764,HIV infection
45717,2473606,1927196,1,D015658,HIV Infections,EFO:0000764,HIV infection
45718,1706941,1381886,1,D015658,HIV Infections,EFO:0000764,HIV infection
45719,1343501,397074,4,D015658,HIV Infections,EFO:0000764,HIV infection
45720,1343870,31422,2,D015658,HIV Infections,EFO:0000764,HIV infection
45721,1343375,581814,1,D015658,HIV Infections,EFO:0000764,HIV infection
45722,1343941,674747,1,D015658,HIV Infections,EFO:0000764,HIV infection
45723,1343669,8917,3,D015658,HIV Infections,EFO:0000764,HIV infection
45724,1435099,112090,1,D015658,HIV Infections,EFO:0000764,HIV infection
45725,1679373,1369604,3,D000163,Acquired Immunodeficiency Syndrome,EFO:0000765,AIDS
45727,1343065,125294,2,D000163,Acquired Immunodeficiency Syndrome,EFO:0000765,AIDS
45729,1697518,1380919,3,D054990,Idiopathic Pulmonary Fibrosis,EFO:0000768,idiopathic pulmonary fibrosis
45730,1706854,1381817,2,D054990,Idiopathic Pulmonary Fibrosis,EFO:0000768,idiopathic pulmonary fibrosis
45731,2473498,494834,2,D008654,Mesothelioma,EFO:0000770,malignant pleural mesothelioma
45732,1343564,675712,1,D002386,Cataract,EFO:0001059,cataract
45733,1344906,674290,3,D002386,Cataract,EFO:0001059,cataract
45734,1976819,1626778,2,D002446,Celiac Disease,EFO:0001060,celiac disease
45736,1700795,853,3,D002583,Uterine Cervical Neoplasms,EFO:0001061,cervical carcinoma
45737,1343205,456266,3,D002583,Uterine Cervical Neoplasms,EFO:0001061,cervical carcinoma
45738,1343283,1073669,2,D002583,Uterine Cervical Neoplasms,EFO:0001061,cervical carcinoma
45739,1343903,300022,3,D002583,Uterine Cervical Neoplasms,EFO:0001061,cervical carcinoma
45740,1702587,1377964,2,D004715,Endometriosis,EFO:0001065,endometriosis
45741,1343302,675097,3,D004715,Endometriosis,EFO:0001065,endometriosis
45742,1702213,431456,2,D004715,Endometriosis,EFO:0001065,endometriosis
45743,1697440,1380843,2,D008175,Lung Neoplasms,EFO:0001071,lung carcinoma
45746,1706067,675235,2,D008569,Memory Disorders,EFO:0001072,memory impairment
45748,1699832,312971,2,D008569,Memory Disorders,EFO:0001072,memory impairment
45750,1343329,675534,1,D009765,Obesity,EFO:0001073,obesity
45752,1702601,623658,1,D010051,Ovarian Neoplasms,EFO:0001075,ovarian carcinoma
45753,1344059,365284,2,D010051,Ovarian Neoplasms,EFO:0001075,ovarian carcinoma
45756,1343323,63649,1,D010051,Ovarian Neoplasms,EFO:0001075,ovarian carcinoma
45757,1392865,1121852,2,D010051,Ovarian Neoplasms,EFO:0001075,ovarian carcinoma
45759,1699242,6643,3,D013313,"Stress Disorders, Post-Traumatic",EFO:0001358,post-traumatic stress disorder
45761,1702554,1377937,2,D013313,"Stress Disorders, Post-Traumatic",EFO:0001358,post-traumatic stress disorder
45762,1699834,714326,2,D013313,"Stress Disorders, Post-Traumatic",EFO:0001358,post-traumatic stress disorder
45763,1706141,9413,2,D013313,"Stress Disorders, Post-Traumatic",EFO:0001358,post-traumatic stress disorder
45765,1699234,453579,1,D013313,"Stress Disorders, Post-Traumatic",EFO:0001358,post-traumatic stress disorder
45768,1697127,1380312,2,D003922,"Diabetes Mellitus, Type 1",EFO:0001359,type I diabetes mellitus
45770,1699743,520672,3,D003924,"Diabetes Mellitus, Type 2",EFO:0001360,type II diabetes mellitus
45774,1699328,1672840,2,D003924,"Diabetes Mellitus, Type 2",EFO:0001360,type II diabetes mellitus
45775,1344888,407354,3,D003924,"Diabetes Mellitus, Type 2",EFO:0001360,type II diabetes mellitus
45776,1392910,1121897,2,D003924,"Diabetes Mellitus, Type 2",EFO:0001360,type II diabetes mellitus
45777,1344493,44920,2,D003924,"Diabetes Mellitus, Type 2",EFO:0001360,type II diabetes mellitus
45778,1699797,1376094,2,D003924,"Diabetes Mellitus, Type 2",EFO:0001360,type II diabetes mellitus
45781,1699537,94071,2,D006976,"Hypertension, Pulmonary",EFO:0001361,pulmonary arterial hypertension
45782,1344903,1125,2,D006976,"Hypertension, Pulmonary",EFO:0001361,pulmonary arterial hypertension
45784,1344955,1449158,3,D008268,Macular Degeneration,EFO:0001365,age-related macular degeneration
45786,1392959,1121946,2,D009101,Multiple Myeloma,EFO:0001378,multiple myeloma
45787,1699852,14366,2,D009101,Multiple Myeloma,EFO:0001378,multiple myeloma
