mecref_id,mec_id,ref_type,ref_id,ref_url
2510,1291,DailyMed,setid=e1fc95fe-7816-47b6-b73d-b2f644f79872,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=e1fc95fe-7816-47b6-b73d-b2f644f79872
2511,1291,Wikipedia,Mecamylamine,http://en.wikipedia.org/wiki/Mecamylamine
2512,1291,Wikipedia,Nicotinic_acetylcholine_receptor,http://en.wikipedia.org/wiki/Nicotinic_acetylcholine_receptor
2513,1292,PubMed,7761270,http://europepmc.org/abstract/MED/7761270
2514,1293,ISBN,0443-059748 PP. 124,http://www.isbnsearch.org/isbn/0443059748
2515,1293,PubMed,17160588,http://europepmc.org/abstract/MED/17160588
2516,1293,Wikipedia,Trimetaphan,http://en.wikipedia.org/wiki/Trimetaphan
2517,1293,Wikipedia,Nicotinic_acetylcholine_receptor,http://en.wikipedia.org/wiki/Nicotinic_acetylcholine_receptor
2518,1294,PubMed,10708709,http://europepmc.org/abstract/MED/10708709
2519,1294,DailyMed,setid=033d4c3b-4630-4256-b8f7-9ed5f15de9a3,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=033d4c3b-4630-4256-b8f7-9ed5f15de9a3
2520,1295,DailyMed,setid=c5fdde91-1989-4dd2-9129-4f3323ea2962,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=c5fdde91-1989-4dd2-9129-4f3323ea2962
2527,1298,PubMed,18618599,http://europepmc.org/abstract/MED/18618599
2528,1298,PubMed,22732183,http://europepmc.org/abstract/MED/22732183
2529,1298,PubMed,23709213,http://europepmc.org/abstract/MED/23709213
2530,1298,DailyMed,setid=665d7e74-036c-5f68-5b67-ab84b9b49151#nlm34090-1,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=665d7e74-036c-5f68-5b67-ab84b9b49151#nlm34090-1
2531,1299,PubMed,11278295,http://europepmc.org/abstract/MED/11278295
2532,1299,PubMed,15894801,http://europepmc.org/abstract/MED/15894801
2533,1301,DailyMed,setid=51452b31-ff68-4e0c-b982-c15502ebf1d3#nlm34090-1,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=51452b31-ff68-4e0c-b982-c15502ebf1d3#nlm34090-1
2534,1301,Wikipedia,Thyroid_hormone,http://en.wikipedia.org/wiki/Thyroid_hormone
2535,1301,Wikipedia,Thyroid_hormone_receptor,http://en.wikipedia.org/wiki/Thyroid_hormone_receptor
2536,1302,ISBN,9780702034718 PP. 412,http://www.isbnsearch.org/isbn/9780702034718
2537,1302,PubMed,9440092,http://europepmc.org/abstract/MED/9440092
2538,1302,PubMed,20935564,http://europepmc.org/abstract/MED/20935564
2539,1303,DailyMed,setid=51452b31-ff68-4e0c-b982-c15502ebf1d3#nlm34090-1,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=51452b31-ff68-4e0c-b982-c15502ebf1d3#nlm34090-1
2540,1303,Wikipedia,Thyroid_hormone,http://en.wikipedia.org/wiki/Thyroid_hormone
2541,1303,Wikipedia,Thyroid_hormone_receptor,http://en.wikipedia.org/wiki/Thyroid_hormone_receptor
2543,1304,Wikipedia,Thyroid_hormone,http://en.wikipedia.org/wiki/Thyroid_hormone
2544,1304,Wikipedia,Thyroid_hormone_receptor,http://en.wikipedia.org/wiki/Thyroid_hormone_receptor
2545,1305,PubMed,23065655,http://europepmc.org/abstract/MED/23065655
2546,1305,DailyMed,setid=926eb076-a4a8-45e4-91ef-411f0aa4f3ca#nlm34090-1,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=926eb076-a4a8-45e4-91ef-411f0aa4f3ca#nlm34090-1
2547,1306,PubMed,11168554,http://europepmc.org/abstract/MED/11168554
2548,1306,Wikipedia,Baclofen,http://en.wikipedia.org/wiki/Baclofen
2550,1308,ISBN,0443-059748 PP. 592,http://www.isbnsearch.org/isbn/0443059748
2551,1308,PubMed,1348168,http://europepmc.org/abstract/MED/1348168
2552,1309,Expert,,
2553,1309,PubMed,7541439,http://europepmc.org/abstract/MED/7541439
2554,1310,Expert,,
2555,1310,PubMed,7541439,http://europepmc.org/abstract/MED/7541439
2556,1311,PubMed,18997874,http://europepmc.org/abstract/MED/18997874
2557,1311,DailyMed,setid=b086772e-d15a-4d13-b1a2-38bfbde1f18c#nlm34090-1,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=b086772e-d15a-4d13-b1a2-38bfbde1f18c#nlm34090-1
2558,1312,PubMed,18997874,http://europepmc.org/abstract/MED/18997874
2559,1312,DailyMed,setid=b086772e-d15a-4d13-b1a2-38bfbde1f18c#nlm34090-1,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=b086772e-d15a-4d13-b1a2-38bfbde1f18c#nlm34090-1
2560,1313,DailyMed,setid=b8e48063-0b40-ee43-85c1-4ef2de80c404#nlm34090-1,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=b8e48063-0b40-ee43-85c1-4ef2de80c404#nlm34090-1
2561,1314,PubMed,4030925,http://europepmc.org/abstract/MED/4030925
2562,1314,Wikipedia,Levallorphan,http://en.wikipedia.org/wiki/Levallorphan
2563,1315,DailyMed,setid=a2c3d206-b893-4f65-a2f6-c11fa9a0e486,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=a2c3d206-b893-4f65-a2f6-c11fa9a0e486
2564,1316,DailyMed,setid=4b9c6c34-9cb2-4d70-b70e-c7ce2fda4212,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=4b9c6c34-9cb2-4d70-b70e-c7ce2fda4212
2565,1316,Wikipedia,Oxymetholone,http://en.wikipedia.org/wiki/Oxymetholone
2567,1318,DailyMed,setid=6d2e5c32-3221-4605-955f-37c6bb61aef7,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=6d2e5c32-3221-4605-955f-37c6bb61aef7
2568,1319,PubMed,3758193,http://europepmc.org/abstract/MED/3758193
2569,1319,PubMed,15351799,http://europepmc.org/abstract/MED/15351799
2570,1320,DailyMed,setid=7c295b64-ec39-42ec-9f02-da5b42e775e1#section-12,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=7c295b64-ec39-42ec-9f02-da5b42e775e1#section-12
2571,1321,DailyMed,setid=a9758bea-b15b-42e5-938c-03e3f042b290,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=a9758bea-b15b-42e5-938c-03e3f042b290
2572,1322,ISBN,9780702034718 PP. 423,http://www.isbnsearch.org/isbn/9780702034718
2573,1322,PubMed,4057776,http://europepmc.org/abstract/MED/4057776
2574,1323,PubMed,18500378,http://europepmc.org/abstract/MED/18500378
2575,1323,Wikipedia,Anabolic_steroid,http://en.wikipedia.org/wiki/Anabolic_steroid
2576,1324,PubMed,12604714,http://europepmc.org/abstract/MED/12604714
2577,1324,PubMed,17084172,http://europepmc.org/abstract/MED/17084172
2578,1324,PubMed,17086931,http://europepmc.org/abstract/MED/17086931
2579,1324,PubMed,17128417,http://europepmc.org/abstract/MED/17128417
2580,1324,PubMed,17202804,http://europepmc.org/abstract/MED/17202804
2581,1324,PubMed,17322500,http://europepmc.org/abstract/MED/17322500
2583,1325,Wikipedia,Testosterone,http://en.wikipedia.org/wiki/Testosterone
2584,1326,PubMed,18809391,http://europepmc.org/abstract/MED/18809391
2585,1327,DailyMed,setid=f622616e-4c11-4149-bf00-5ea5ce97800b,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=f622616e-4c11-4149-bf00-5ea5ce97800b
2586,1327,Wikipedia,Oxandrolone,http://en.wikipedia.org/wiki/Oxandrolone
2587,1328,DailyMed,setid=cfbb53d4-b868-4a28-8436-f9112eb01c39#nlm34090-1,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=cfbb53d4-b868-4a28-8436-f9112eb01c39#nlm34090-1
2588,1328,Wikipedia,Testosterone,http://en.wikipedia.org/wiki/Testosterone
2590,1329,Wikipedia,Testosterone,http://en.wikipedia.org/wiki/Testosterone
2591,1330,DailyMed,setid=5328c194-5650-4d1f-9e28-8cea038cce81,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=5328c194-5650-4d1f-9e28-8cea038cce81
2592,1330,Wikipedia,Fluoxymesterone,http://en.wikipedia.org/wiki/Fluoxymesterone
2593,1331,Expert,ENZALUTAMIDE,http://chembl.blogspot.co.uk/search?q=ENZALUTAMIDE
2594,1332,PubMed,14619588,http://europepmc.org/abstract/MED/14619588
2595,1332,PubMed,14663936,http://europepmc.org/abstract/MED/14663936
2596,1332,PubMed,17405825,http://europepmc.org/abstract/MED/17405825
2597,1333,ISBN,0443-059748 PP. 447,http://www.isbnsearch.org/isbn/0443059748
2598,1333,PubMed,18061638,http://europepmc.org/abstract/MED/18061638
2601,1335,DailyMed,archiveid=13266,http://dailymed.nlm.nih.gov/dailymed/archives/fdaDrugInfo.cfm?archiveid=13266
2602,1335,Wikipedia,Cisapride,http://en.wikipedia.org/wiki/Cisapride
2603,1336,ISBN,0443-059748 PP. 167,http://www.isbnsearch.org/isbn/0443059748
2604,1336,Wikipedia,Metoclopramide,http://en.wikipedia.org/wiki/Metoclopramide
2605,1337,FDA,label/2013/204275s000lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/204275s000lbl.pdf
2608,1340,PubMed,216448,http://europepmc.org/abstract/MED/216448
2609,1341,PubMed,22144765,http://europepmc.org/abstract/MED/22144765
2610,1342,DailyMed,setid=7134ae7c-6c64-470d-ab4e-81e35413b839#nlm34090-1,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=7134ae7c-6c64-470d-ab4e-81e35413b839#nlm34090-1
2611,1343,PubMed,3278878,http://europepmc.org/abstract/MED/3278878
2612,1344,DailyMed,setid=f53cb2d5-3267-401e-9393-dff8357830dd#nlm34090-1,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=f53cb2d5-3267-401e-9393-dff8357830dd#nlm34090-1
2613,1345,ISBN,0443-059748 PP. 450,http://www.isbnsearch.org/isbn/0443059748
2614,1345,Wikipedia,Ritodrine,http://en.wikipedia.org/wiki/Ritodrine
2615,1346,DailyMed,setid=f7d013b1-5ee9-4126-8297-9efd9a5a8344,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=f7d013b1-5ee9-4126-8297-9efd9a5a8344
2617,1348,PubMed,22144765,http://europepmc.org/abstract/MED/22144765
2621,1352,ISBN,0471-948470 PP. 237,http://www.isbnsearch.org/isbn/0471948470
2622,1352,Wikipedia,Isoetarine,http://en.wikipedia.org/wiki/Isoetarine
2624,1354,DailyMed,setid=c2e709d2-96a2-41ea-b5e9-9ce4ccb91f59,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=c2e709d2-96a2-41ea-b5e9-9ce4ccb91f59
2625,1355,DailyMed,setid=8b8ad213-1dc8-454e-a524-075685c0e1a8#section-13,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=8b8ad213-1dc8-454e-a524-075685c0e1a8#section-13
2626,1356,ISBN,9780702034718 PP. 189,http://www.isbnsearch.org/isbn/9780702034718
2627,1356,PubMed,2897304,http://europepmc.org/abstract/MED/2897304
2629,1358,DailyMed,setid=d4a552ce-f215-4ec7-b5dd-aee266ba9b08,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=d4a552ce-f215-4ec7-b5dd-aee266ba9b08
2630,1359,DailyMed,setid=fce692df-1e68-465e-8dda-0cb01320608c,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=fce692df-1e68-465e-8dda-0cb01320608c
2631,1359,Wikipedia,Propranolol,http://en.wikipedia.org/wiki/Propranolol
2632,1360,DailyMed,setid=07fe9cc3-1ef2-420c-b45d-7f1e894b6ef9,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=07fe9cc3-1ef2-420c-b45d-7f1e894b6ef9
2633,1361,DailyMed,setid=c4caf469-f684-4f6d-98e8-b6a2fff1de98,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=c4caf469-f684-4f6d-98e8-b6a2fff1de98
2634,1361,Wikipedia,Sotalol,http://en.wikipedia.org/wiki/Sotalol
2635,1362,ISBN,0471-948470 PP. 237,http://www.isbnsearch.org/isbn/0471948470
2636,1362,Wikipedia,Isoetarine,http://en.wikipedia.org/wiki/Isoetarine
2637,1363,DailyMed,setid=1a32c0e8-7d10-447e-a7c4-252c98b629bd,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=1a32c0e8-7d10-447e-a7c4-252c98b629bd
2638,1364,DailyMed,setid=00f62dd1-dad2-4892-8a5d-21e5e54509ce,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=00f62dd1-dad2-4892-8a5d-21e5e54509ce
2639,1365,DailyMed,setid=00f62dd1-dad2-4892-8a5d-21e5e54509ce,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=00f62dd1-dad2-4892-8a5d-21e5e54509ce
2641,1367,DailyMed,setid=fdc9cea8-0eb4-4930-9e1c-d44bfa9346d2,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=fdc9cea8-0eb4-4930-9e1c-d44bfa9346d2
2642,1368,PubMed,20512624,http://europepmc.org/abstract/MED/20512624
2643,1368,DailyMed,setid=cf97a72e-951e-a7db-a574-adac12a6b189,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=cf97a72e-951e-a7db-a574-adac12a6b189
2644,1368,Wikipedia,Tiagabine#Pharmacology,http://en.wikipedia.org/wiki/Tiagabine#Pharmacology
2645,1369,PubMed,19667279,http://europepmc.org/abstract/MED/19667279
2646,1370,DailyMed,setid=4f5f7255-7abc-4328-bd1a-ceaf139ef3e0,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=4f5f7255-7abc-4328-bd1a-ceaf139ef3e0
2647,1371,DailyMed,setid=696f9e80-9cae-403b-de9e-078343ce4713,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=696f9e80-9cae-403b-de9e-078343ce4713
2648,1372,DailyMed,setid=44f634f4-b794-4d55-8ab7-037fdef8ff0f#nlm34090-1,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=44f634f4-b794-4d55-8ab7-037fdef8ff0f#nlm34090-1
2649,1373,DailyMed,setid=e9481622-7cc6-418a-acb6-c5450daae9b0,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=e9481622-7cc6-418a-acb6-c5450daae9b0
2651,1375,DailyMed,setid=10db92f9-2300-4a80-836b-673e1ae91610#nlm34090-1,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=10db92f9-2300-4a80-836b-673e1ae91610#nlm34090-1
2652,1376,PubMed,8641212,http://europepmc.org/abstract/MED/8641212
2653,1376,Wikipedia,Propylthiouracil,http://en.wikipedia.org/wiki/Propylthiouracil
2654,1376,Wikipedia,Iodothyronine_deiodinase,http://en.wikipedia.org/wiki/Iodothyronine_deiodinase
2655,1377,DailyMed,setid=1396b8b6-651a-4f2f-a2c1-0165173b2eff#section-12,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=1396b8b6-651a-4f2f-a2c1-0165173b2eff#section-12
2656,1378,ISBN,9780702034718 PP. 635,http://www.isbnsearch.org/isbn/9780702034718
2657,1378,PubMed,23316042,http://europepmc.org/abstract/MED/23316042
2658,1379,PubMed,10478810,http://europepmc.org/abstract/MED/10478810
2659,1379,Wikipedia,Amrinone,http://en.wikipedia.org/wiki/Amrinone
2660,1380,DailyMed,setid=ada307f1-b6b1-4b64-a060-5c254b1948f2,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=ada307f1-b6b1-4b64-a060-5c254b1948f2
2662,1382,PubMed,21683458,http://europepmc.org/abstract/MED/21683458
2666,1384,FDA,label/2012/020427s005lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2012/020427s005lbl.pdf
2667,1384,PubMed,15208697,http://europepmc.org/abstract/MED/15208697
2668,1385,DailyMed,setid=6408f6b7-8794-4dd5-2db6-0b44660c586d,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=6408f6b7-8794-4dd5-2db6-0b44660c586d
2669,1386,PubMed,4942761,http://europepmc.org/abstract/MED/4942761
2670,1386,PubMed,11290327,http://europepmc.org/abstract/MED/11290327
2671,1386,PubMed,20185278,http://europepmc.org/abstract/MED/20185278
2672,1386,Wikipedia,Rifampin#Mechanism_of_action,http://en.wikipedia.org/wiki/Rifampin#Mechanism_of_action
2673,1387,PubMed,7849340,http://europepmc.org/abstract/MED/7849340
2674,1388,PubMed,9661035,http://europepmc.org/abstract/MED/9661035
2675,1388,PubMed,20185278,http://europepmc.org/abstract/MED/20185278
2676,1389,DailyMed,setid=523f0320-cc73-445a-a48d-7a181c182307,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=523f0320-cc73-445a-a48d-7a181c182307
2677,1390,DailyMed,setid=a88d9010-55fb-4a02-baff-042cd27688ea,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=a88d9010-55fb-4a02-baff-042cd27688ea
2678,1391,DailyMed,setid=3bad23a6-09a6-4194-9182-093ed61bc71c#nlm34090-1,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=3bad23a6-09a6-4194-9182-093ed61bc71c#nlm34090-1
2679,1392,FDA,label/2013/021506s014lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/021506s014lbl.pdf
2680,1393,DailyMed,setid=3bad23a6-09a6-4194-9182-093ed61bc71c#nlm34090-1,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=3bad23a6-09a6-4194-9182-093ed61bc71c#nlm34090-1
2681,1394,DOI,10.1021/ml1000257,http://pubs.acs.org/doi/abs/10.1021/ml1000257
2682,1394,DailyMed,setid=74ae2a93-b267-444c-8f0f-a2a6522260ee,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=74ae2a93-b267-444c-8f0f-a2a6522260ee
2683,1395,ISBN,9780702034718 PP. 670,http://www.isbnsearch.org/isbn/9780702034718
2684,1395,PubMed,12421359,http://europepmc.org/abstract/MED/12421359
2685,1395,PubMed,13678839,http://europepmc.org/abstract/MED/13678839
2686,1395,Wikipedia,Piperazine,http://en.wikipedia.org/wiki/Piperazine
2687,1395,Wikipedia,Anthelmintic,http://en.wikipedia.org/wiki/Anthelmintic
2688,1396,ISBN,9780702034718 PP. 670,http://www.isbnsearch.org/isbn/9780702034718
2689,1396,PubMed,12421359,http://europepmc.org/abstract/MED/12421359
2690,1396,Wikipedia,Piperazine,http://en.wikipedia.org/wiki/Piperazine
2691,1396,Wikipedia,Anthelmintic,http://en.wikipedia.org/wiki/Anthelmintic
2692,1396,Wikipedia,Diethylcarbamazine,http://en.wikipedia.org/wiki/Diethylcarbamazine
2693,1397,DailyMed,setid=60cba843-5aab-4dd7-96dc-66648d413be3#nlm34090-1,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=60cba843-5aab-4dd7-96dc-66648d413be3#nlm34090-1
2694,1398,DailyMed,setid=a80ac249-cae4-41f3-88bb-344088b20e60#nlm34090-1,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=a80ac249-cae4-41f3-88bb-344088b20e60#nlm34090-1
2695,1399,PubMed,10671494,http://europepmc.org/abstract/MED/10671494
2696,1401,PubMed,12499173,http://europepmc.org/abstract/MED/12499173
2697,1401,PubMed,16079485,http://europepmc.org/abstract/MED/16079485
2698,1401,Wikipedia,Butenafine,http://en.wikipedia.org/wiki/Butenafine
2699,1402,FDA,label/2012/020539s021lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2012/020539s021lbl.pdf
2700,1403,FDA,label/2012/020539s021lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2012/020539s021lbl.pdf
2701,1404,DailyMed,setid=f4b6c5d8-615c-47d6-8ad9-523c7ab146af,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=f4b6c5d8-615c-47d6-8ad9-523c7ab146af
2702,1405,DailyMed,setid=820e2477-e247-4349-86fc-144c4a6a289c,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=820e2477-e247-4349-86fc-144c4a6a289c
2703,1406,DailyMed,setid=e4c45bb5-15f4-437e-ab98-a649b3676d14,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=e4c45bb5-15f4-437e-ab98-a649b3676d14
2704,1407,PubMed,12569065,http://europepmc.org/abstract/MED/12569065
2705,1407,PubMed,12665534,http://europepmc.org/abstract/MED/12665534
2706,1407,PubMed,15564077,http://europepmc.org/abstract/MED/15564077
2707,1407,DailyMed,setid=abb4360a-4c52-45b6-9b80-df3c1bfc4c59#nlm34090-1,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=abb4360a-4c52-45b6-9b80-df3c1bfc4c59#nlm34090-1
2708,1408,DailyMed,setid=6660b616-a82d-9109-19ce-2bdf9747acea#nlm34090-1,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=6660b616-a82d-9109-19ce-2bdf9747acea#nlm34090-1
2709,1409,Other,http://libsta28.lib.cam.ac.uk:2113/protocol/10.1385/0-89603-347-3:9/fulltext.html,http://libsta28.lib.cam.ac.uk:2113/protocol/10.1385/0-89603-347-3:9/fulltext.html
2710,1409,PubMed,9864049,http://europepmc.org/abstract/MED/9864049
2711,1409,PubMed,15571473,http://europepmc.org/abstract/MED/15571473
2712,1409,PubMed,20210688,http://europepmc.org/abstract/MED/20210688
2713,1409,Wikipedia,Docosanol#Mechanism_and_history_of_antiviral_drug_usage,http://en.wikipedia.org/wiki/Docosanol#Mechanism_and_history_of_antiviral_drug_usage
2714,1410,DailyMed,setid=c16ac648-d5d2-9f7d-8637-e2328572754e,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=c16ac648-d5d2-9f7d-8637-e2328572754e
2715,1411,DailyMed,setid=0836c6ac-ee37-5640-2fed-a3185a0b16eb,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=0836c6ac-ee37-5640-2fed-a3185a0b16eb
2716,1412,DailyMed,setid=0836c6ac-ee37-5640-2fed-a3185a0b16eb,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=0836c6ac-ee37-5640-2fed-a3185a0b16eb
2717,1413,DailyMed,setid=c16ac648-d5d2-9f7d-8637-e2328572754e,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=c16ac648-d5d2-9f7d-8637-e2328572754e
2718,1414,DailyMed,setid=2fa3c528-1777-4628-8a55-a69dae2381a3,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=2fa3c528-1777-4628-8a55-a69dae2381a3
2719,1415,FDA,label/2013/125360s045lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/125360s045lbl.pdf
2720,1416,FDA,label/2012/125274s0052lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2012/125274s0052lbl.pdf
2721,1417,DailyMed,setid=33d066a9-34ff-4a1a-b38b-d10983df3300#nlm34090-1,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=33d066a9-34ff-4a1a-b38b-d10983df3300#nlm34090-1
2722,1418,PubMed,22510015,http://europepmc.org/abstract/MED/22510015
2723,1418,DailyMed,setid=675cb354-9d13-482e-8ac2-22f709c58b4f,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=675cb354-9d13-482e-8ac2-22f709c58b4f
2724,1419,PubMed,23515511,http://europepmc.org/abstract/MED/23515511
2725,1419,DailyMed,setid=3904f8dd-1aef-3490-e48f-bd55f32ed67f,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=3904f8dd-1aef-3490-e48f-bd55f32ed67f
2726,1420,DailyMed,setid=49e5afe9-a0c7-40c4-af9f-f287a80c5c88,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=49e5afe9-a0c7-40c4-af9f-f287a80c5c88
2727,1421,DailyMed,setid=ebcd67fa-b4d1-4a22-b33d-ee8bf6b9c722,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=ebcd67fa-b4d1-4a22-b33d-ee8bf6b9c722
2728,1422,DailyMed,setid=2265ef30-253e-11df-8a39-0800200c9a66,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=2265ef30-253e-11df-8a39-0800200c9a66
2729,1423,DailyMed,setid=8e35c4c8-bf56-458f-a73c-8f5733829788,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=8e35c4c8-bf56-458f-a73c-8f5733829788
