met_id,drug_record_id,substrate_record_id,metabolite_record_id,pathway_id,pathway_key,enzyme_name,enzyme_tid,met_conversion,organism,tax_id,met_comment
898,2472032,2471901,2472380,1,,,22226,Glucuronide conjugation,,,Organ: Liver and Intestines|Comment: Glucuronides are the major urinary metabolites. APPARENTLY ACTIVE METABOLITES SUCH AS 4.5-EPOXIDE HAVE BEEN IDENTIFIED BUT THERE IS INSUFFICIENT INFORMATION FOR THEM TO BE INCLUDED
899,2472032,2471902,2471948,1,,,22226,"Reductive hydroxylation at the 3 position, forming the beta isomer",,,"Organ: Liver and Intestines|Comment: Hydroxylation is a minor pathway of metabolism, this is a less preferred isomer. APPARENTLY ACTIVE METABOLITES SUCH AS 4.5-EPOXIDE HAVE BEEN IDENTIFIED BUT THERE IS INSUFFICIENT INFORMATION FOR THEM TO BE INCLUDED"
900,2472032,2471948,2472382,1,,,22226,Glucuronide conjugation,,,Organ: Liver and Intestines|Comment: Glucuronides are the major urinary metabolites. APPARENTLY ACTIVE METABOLITES SUCH AS 4.5-EPOXIDE HAVE BEEN IDENTIFIED BUT THERE IS INSUFFICIENT INFORMATION FOR THEM TO BE INCLUDED
901,2472032,2471902,2471949,1,,,22226,Reductive hydroxylation at the 3 position forming the alpha isomer,,,"Organ: Liver and Intestines|Comment: Hydroxylation is a minor pathway of metabolism, this is a less preferred isomer. APPARENTLY ACTIVE METABOLITES SUCH AS 4.5-EPOXIDE HAVE BEEN IDENTIFIED BUT THERE IS INSUFFICIENT INFORMATION FOR THEM TO BE INCLUDED"
902,2472032,2471949,2472385,1,,,22226,Sulfate conjugation,,,Organ: Liver and Intestines|Comment: Sulfates are the major circulating metabolites. APPARENTLY ACTIVE METABOLITES SUCH AS 4.5-EPOXIDE HAVE BEEN IDENTIFIED BUT THERE IS INSUFFICIENT INFORMATION FOR THEM TO BE INCLUDED
903,2472032,2471902,2471950,1,,,22226,oxidation of hydroxyl n and loss of the alkene at the 17 postio,,,Organ: Liver and Intestines|Comment: APPARENTLY ACTIVE METABOLITES SUCH AS 4.5-EPOXIDE HAVE BEEN IDENTIFIED BUT THERE IS INSUFFICIENT INFORMATION FOR THEM TO BE INCLUDED
904,2472149,2471969,2472120,1,,UGT1A4,12866,N-glucuronide conjugation at the 4' position,,,Organ: Liver|Comment: One of the primary routes of the metabolism of Olanzapine
905,2472149,2472122,2472123,1,,,22226,oxidative carboxylation,,,Organ: Liver
906,2472149,2471969,2472172,1,,CYP2D6,11365,oxidative hydroxylation at the allylic moiety,,,Organ: Liver|Comment: Only a minor route of metabolism
907,2472149,2472172,2472173,1,,,22226,Oxidative carboxylation at the allylic moiety,,,Organ: Liver
908,2472033,2472033,2471952,1,,,22226,Disulphide bridge forms beween 2 penicillamine molecules,,,Organ: Unknown
909,2471966,2472035,2472004,1,,Monoamine Oxidase,104789,Oxidative deamination,,,"Organ: Liver|Comment: Can be produced via different metabolic routes. Clinically active. Is the major metabolite. Deamination is a significant pathway of metabolism. DATA INDICATED THAT N-METHYLATION WAS A ROUTE OF METABOLISM AND THAT ETHYLBENZENE WAS AN IDENTIFIED METABOLITE, BUT THESE STUDIES WERE EITHER IN VITRO OR USED ANIMAL MODELS OTHER THAN HUMANS."
910,2471966,2472035,2472005,1,,,22226,degradation of hydrazine to an amine,,,"Organ: Liver|Comment: A substrate and inhibitor of monoamine oxidase-B. Part of an alternative route to form phenylacetic acid. Clinically active. DATA INDICATED THAT N-METHYLATION WAS A ROUTE OF METABOLISM AND THAT ETHYLBENZENE WAS AN IDENTIFIED METABOLITE, BUT THESE STUDIES WERE EITHER IN VITRO OR USED ANIMAL MODELS OTHER THAN HUMANS."
911,2471966,2472005,2472004,1,,Monoamine Oxidase B,104,Oxidative deamination,,,"Organ: Liver|Comment: Can be produced via different metabolic routes. Clinically active. Is the major metabolite. Deamination is a significant pathway of metabolism. DATA INDICATED THAT N-METHYLATION WAS A ROUTE OF METABOLISM AND THAT ETHYLBENZENE WAS AN IDENTIFIED METABOLITE, BUT THESE STUDIES WERE EITHER IN VITRO OR USED ANIMAL MODELS OTHER THAN HUMANS."
912,2472078,2472078,2472529,1,,CYP3A4,17045,Cleavage of the methylthiazole.,,,"Organ: Liver and intestines|Comment: A product of hydrolysis, a primary oxidative product in vivo and in vitro. An active metabolite. Can undergo further metabolism. A very recent study this year seems to suggest there are more metabolites (such as hydrolysis products) but in the journal, the structures were vague and metabolic pathways had not been determined."
913,2472078,2472529,2472137,1,,,22226,Hydroxylation of the isopropyl side-chain,,,"Organ: Liver and intestines|Comment: A secondary metabolite. A very recent study this year seems to suggest there are more metabolites (such as hydrolysis products) but in the journal, the structures were vague and metabolic pathways had not been determined."
914,2472078,2472078,2472138,1,,CYP2D6,11365,Hydroxylation of the isopropyl side-chain,,,"Organ: Liver and intestines|Comment: The predominant metabolite. A product of hydrolysis, a primary oxidative product in vivo and in vitro. An active metabolite although it has such low plasma concentrations that it probably doesn't make a large contribution to the overall activity. Can undergo further metabolism. A very recent study this year seems to suggest there are more metabolites (such as hydrolysis products) but in the journal, the structures were vague and metabolic pathways had not been determined."
915,2472078,2472078,2472138,1,,CYP3A5,12739,Hydroxylation of the isopropyl side-chain,,,"Organ: Liver and intestines|Comment: The predominant metabolite. A product of hydrolysis, a primary oxidative product in vivo and in vitro. An active metabolite although it has such low plasma concentrations that it probably doesn't make a large contribution to the overall activity. Can undergo further metabolism. A very recent study this year seems to suggest there are more metabolites (such as hydrolysis products) but in the journal, the structures were vague and metabolic pathways had not been determined."
916,2472078,2472078,2472138,1,,CYP3A4,17045,Hydroxylation of the isopropyl side-chain,,,"Organ: Liver and intestines|Comment: The predominant metabolite. A product of hydrolysis, a primary oxidative product in vivo and in vitro. An active metabolite although it has such low plasma concentrations that it probably doesn't make a large contribution to the overall activity. Can undergo further metabolism. A very recent study this year seems to suggest there are more metabolites (such as hydrolysis products) but in the journal, the structures were vague and metabolic pathways had not been determined."
917,2472078,2472138,2472137,1,,,22226,Cleavage of the methylthiazole.,,,"Organ: Liver and intestines|Comment: A secondary metabolite. A very recent study this year seems to suggest there are more metabolites (such as hydrolysis products) but in the journal, the structures were vague and metabolic pathways had not been determined."
918,2472078,2472078,2472186,1,,CYP3A5,12739,N-demethylation,,,"Organ: Liver and intestines|Comment: A major oxidation product in vitro, but not as major in vivo. An example of hydrolysis. A very recent study this year seems to suggest there are more metabolites (such as hydrolysis products) but in the journal, the structures were vague and metabolic pathways had not been determined."
919,2472078,2472078,2472186,1,,CYP3A4,17045,N-demethylation,,,"Organ: Liver and intestines|Comment: A major oxidation product in vitro, but not as major in vivo. An example of hydrolysis. A very recent study this year seems to suggest there are more metabolites (such as hydrolysis products) but in the journal, the structures were vague and metabolic pathways had not been determined."
920,2472113,2472113,2472220,1,,CYP3A4,17045,Hydroxylation at the 12 position,,,"Organ: Liver and intestines|Comment: One of the predominant metabolites. There are several unidentified  metabolites including hydroxymethyl and di-, tri, and tetra -hydroxylase metabolites, some of which may have pharmacological activity."
921,2472113,2472113,2472257,1,,CYP3A4,17045,O-demethylation at the 16 position,,,"Organ: Liver and intestines|Comment: One of the identified metabolites. There are several unidentified  metabolites including hydroxymethyl and di-, tri, and tetra -hydroxylase metabolites, some of which may have pharmacological activity."
922,2472114,2472114,2472258,1,,,22226,Removal of ketone moiety from the sulfurous side-chain,,,Organ: Liver|Comment: The sulfur-containing metabolites are the major products of metabolism. They are partially responsible for the pharmacological activity of the drug.
923,2472114,2472299,2472300,1,,,22226,Sulfoxidation,,,Organ: Liver|Comment: The sulfur-containing metabolites are the major products of metabolism. They are partially responsible for the pharmacological activity of the drug. Exists as 2 epimers.
924,2472114,2472300,2472301,1,,,22226,Sulfoxidation,,,Organ: Liver|Comment: The sulfur-containing metabolites are the major products of metabolism. They are partially responsible for the pharmacological activity of the drug.
925,2472114,2472258,2472343,1,,,22226,Cleavage of the C7 sulfur containing moiety,,,Organ: Liver|Comment: Exists in equilibrium with canrenoic acid. Can undergo subsequent reduction and hydroxylation.
926,2472114,2472343,2472344,1,,,22226,Carboxylation,,,Organ: Liver|Comment: Exists in equilibrium with canrenone. Can undergo subsequent glucuronide conjugation.
927,2472114,2472344,2472345,1,,,22226,Glucuronide conjugation at the carboxylic group forming an ester.,,,Organ: Liver
928,2472232,2472115,2472057,1,,MAO-A,86,Deamination and carboxylation.,,,Organ: Liver|Comment: The predominant metabolite. It is mainly excreted in the urine. Can undergo subsequent glucuronide conjugation.
929,2472232,2472057,2472391,1,,,22226,Glucuronide conjugation,,,Organ: Liver|Comment: Found in the urine.
930,2472157,2472157,2472097,1,,CYP3A4,17045,Demethylation,,,"Organ: Liver and intestines|Comment: Can be produced via other metabolic routes. I AM UNSURE ON WHAT THE REACTION IS ENTIRELY, A FUSED RING SYSTEM CONSISTING OF TETRAHYDROPYRAN AND DIHYDROPYRAN HAS BEEN FORMED"
931,2472157,2472262,2472097,1,,CYP3A4,17045,,,,"Organ: Liver and intestines|Comment: Can be produced via other metabolic routes. I AM UNSURE ON WHAT THE REACTION IS ENTIRELY, A FUSED RING SYSTEM CONSISTING OF TETRAHYDROPYRAN AND DIHYDROPYRAN HAS BEEN FORMED"
932,2472157,2472157,2472302,1,,CYP3A4,17045,Demethylation of the methoxy at position 15,,,"Organ: Liver and intestines|Comment: Demethylation is one of the primary mechanisms of biotransformation. Found in the urine, bile and blood. Inactive. Can undergo further metabolism"
933,2472157,2472098,2472499,1,,CYP3A4,17045,Demethylation of the methoxy at position 15,,,Organ: Liver and intestines|Comment: Demethylation is one of the primary mechanisms of biotransformation. Found in the urine and bile.
934,2472157,2472262,2472303,1,,CYP3A4,17045,Demethylation of the methoxy at position 13,,,Organ: Liver and intestines|Comment: Demethylation is one of the primary mechanisms of biotransformation. Found in the urine and bile.
935,2472157,2472302,2472499,1,,CYP3A4,17045,Demethylation of the methoxy at position 13,,,Organ: Liver and intestines|Comment: Demethylation is one of the primary mechanisms of biotransformation. Found in the urine and bile.
936,2472158,2472158,2472537,1,,CYP1A2,12594,S-oxidation at the 5 position,,,"Organ: Liver|Comment: no psychoactive properties but is possibly responsible for cardiac side-effects associated with thioridazine therapy. Found at significant plasma concentrations level, exceeding that of the drug."
937,2472158,2472158,2472537,1,,CYP2D6,11365,S-oxidation at the 5 position,,,"Organ: Liver|Comment: no psychoactive properties but is possibly responsible for cardiac side-effects associated with thioridazine therapy. Found at significant plasma concentrations level, exceeding that of the drug."
938,2472158,2472537,2472631,1,,,22226,"a second S-oxidation at the 5 position, forming a sulfone",,,Organ: Liver
939,2472158,2471907,2471908,1,,CYP2D6,11365,"a second S-oxidation at the 2 position, forming a sulfone",,,"Organ: Liver|Comment: Active, 50% more potent than the parent drug thus contributing to the antipsychotic effect of the drug, also found at significant plasma level concentrations that exceed that of the parent drug."
940,2471916,2471910,2471958,1,,UGT1A10,104088,Glucuronide conjugation at the 7 hydroxyl forming an ether.,,,Organ: Liver|Comment: A complex mechanism. glucuronidation is beginning to be recognised as an important pathway in warfarin metabolism and elimination. Glucuronide conjugation prefers the R enantiomer more.
941,2471916,2471910,2471958,1,,UGT1A9,104087,Glucuronide conjugation at the 7 hydroxyl forming an ether.,,,Organ: Liver|Comment: A complex mechanism. glucuronidation is beginning to be recognised as an important pathway in warfarin metabolism and elimination. Glucuronide conjugation prefers the R enantiomer more.
942,2471916,2471910,2471958,1,,UGT1A8,104086,Glucuronide conjugation at the 7 hydroxyl forming an ether.,,,Organ: Liver|Comment: A complex mechanism. glucuronidation is beginning to be recognised as an important pathway in warfarin metabolism and elimination. Glucuronide conjugation prefers the R enantiomer more.
943,2471916,2471910,2471958,1,,UGT1A3,109701,Glucuronide conjugation at the 7 hydroxyl forming an ether.,,,Organ: Liver|Comment: A complex mechanism. glucuronidation is beginning to be recognised as an important pathway in warfarin metabolism and elimination. Glucuronide conjugation prefers the R enantiomer more.
944,2471916,2471910,2471958,1,,UGT1A1,103619,Glucuronide conjugation at the 7 hydroxyl forming an ether.,,,Organ: Liver|Comment: A complex mechanism. glucuronidation is beginning to be recognised as an important pathway in warfarin metabolism and elimination. Glucuronide conjugation prefers the R enantiomer more.
945,2471916,2472159,2471959,1,,CYP2C9,12911,Hydroxylation at the 6 position,,,Organ: Liver|Comment: Produced by CYP2C9 with less efficiency than the 7-hydroxyl emtabolite. Hydroxyl metabolites are inactive. Can undergo subsequent glucuronide conjugation (it is primarily excreted as a glucuronide). A minor route of metabolism for the S-enantiomer.
946,2471872,2471872,2472564,1,,UGT2B7,100637,Glucuronide conjugation at the carboxylic acid forming an ester,,,Organ: Liver|Comment: Found in urine.
947,2472068,2471873,2472216,1,,Cytochrome P450s,22226,Hydroxylation of the benzedioxan motif at the 7' position,,,Organ: Liver|Comment: A major metabolite. Has antioxidant properties: unlike the parent it inhibits Cu2+ mediated oxidative modification of LDL
