product_id,ingredient,strength,record_id,molregno,formulation_id
PRODUCT_203691_005,TEMOZOLOMIDE,180MG,1343899,53686,106619
PRODUCT_203691_006,TEMOZOLOMIDE,250MG,1343899,53686,106620
PRODUCT_078879_001,TEMOZOLOMIDE,5MG,1343899,53686,106621
PRODUCT_078879_002,TEMOZOLOMIDE,20MG,1343899,53686,106622
PRODUCT_078879_003,TEMOZOLOMIDE,100MG,1343899,53686,106623
PRODUCT_078879_005,TEMOZOLOMIDE,140MG,1343899,53686,106624
PRODUCT_078879_006,TEMOZOLOMIDE,180MG,1343899,53686,106625
PRODUCT_078879_004,TEMOZOLOMIDE,250MG,1343899,53686,106626
PRODUCT_204639_001,TEMOZOLOMIDE,5MG,1343899,53686,106627
PRODUCT_204639_002,TEMOZOLOMIDE,20MG,1343899,53686,106628
PRODUCT_204639_003,TEMOZOLOMIDE,100MG,1343899,53686,106629
PRODUCT_204639_004,TEMOZOLOMIDE,140MG,1343899,53686,106630
PRODUCT_204639_005,TEMOZOLOMIDE,180MG,1343899,53686,106631
PRODUCT_204639_006,TEMOZOLOMIDE,250MG,1343899,53686,106632
PRODUCT_206413_001,TEMOZOLOMIDE,5MG,1343899,53686,106633
PRODUCT_206413_002,TEMOZOLOMIDE,20MG,1343899,53686,106634
PRODUCT_206413_003,TEMOZOLOMIDE,100MG,1343899,53686,106635
PRODUCT_206413_004,TEMOZOLOMIDE,140MG,1343899,53686,106636
PRODUCT_206413_005,TEMOZOLOMIDE,180MG,1343899,53686,106637
PRODUCT_206413_006,TEMOZOLOMIDE,250MG,1343899,53686,106638
PRODUCT_089405_001,ACETAMINOPHEN,650MG,1343835,16450,106663
PRODUCT_089405_001,BUTALBITAL,650MG,1343094,2524,106664
PRODUCT_075317_001,TERAZOSIN HYDROCHLORIDE,EQ 1MG BASE,1344536,2197433,106673
PRODUCT_075317_002,TERAZOSIN HYDROCHLORIDE,EQ 2MG BASE,1344536,2197433,106674
PRODUCT_075317_003,TERAZOSIN HYDROCHLORIDE,EQ 5MG BASE,1344536,2197433,106675
PRODUCT_075317_004,TERAZOSIN HYDROCHLORIDE,EQ 10MG BASE,1344536,2197433,106676
PRODUCT_075384_001,TERAZOSIN HYDROCHLORIDE,EQ 1MG BASE,1344536,2197433,106681
PRODUCT_075384_002,TERAZOSIN HYDROCHLORIDE,EQ 2MG BASE,1344536,2197433,106682
PRODUCT_075384_003,TERAZOSIN HYDROCHLORIDE,EQ 5MG BASE,1344536,2197433,106683
PRODUCT_075384_004,TERAZOSIN HYDROCHLORIDE,EQ 10MG BASE,1344536,2197433,106684
PRODUCT_076021_001,TERAZOSIN HYDROCHLORIDE,EQ 1MG BASE,1344536,2197433,106685
PRODUCT_076021_002,TERAZOSIN HYDROCHLORIDE,EQ 2MG BASE,1344536,2197433,106686
PRODUCT_076021_003,TERAZOSIN HYDROCHLORIDE,EQ 5MG BASE,1344536,2197433,106687
PRODUCT_076021_004,TERAZOSIN HYDROCHLORIDE,EQ 10MG BASE,1344536,2197433,106688
PRODUCT_050286_001,OXYTETRACYCLINE HYDROCHLORIDE,EQ 125MG BASE,1343820,1031364,106697
PRODUCT_050286_002,OXYTETRACYCLINE HYDROCHLORIDE,EQ 250MG BASE,1343820,1031364,106698
PRODUCT_011210_003,BENZONATATE,200MG **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**,1343423,798263,106700
PRODUCT_083976_001,METHYLTESTOSTERONE,10MG,1343817,328400,106701
PRODUCT_060343_001,TETRACYCLINE HYDROCHLORIDE,250MG,1343857,455284,106702
PRODUCT_060343_003,TETRACYCLINE HYDROCHLORIDE,500MG,1343857,455284,106703
PRODUCT_061802_001,TETRACYCLINE HYDROCHLORIDE,250MG,1343857,455284,106704
PRODUCT_061802_002,TETRACYCLINE HYDROCHLORIDE,500MG,1343857,455284,106705
PRODUCT_060059_001,TETRACYCLINE HYDROCHLORIDE,250MG,1343857,455284,106708
PRODUCT_060173_001,TETRACYCLINE HYDROCHLORIDE,125MG,1343857,455284,106709
PRODUCT_060173_002,TETRACYCLINE HYDROCHLORIDE,250MG,1343857,455284,106710
PRODUCT_061148_001,TETRACYCLINE HYDROCHLORIDE,250MG,1343857,455284,106711
PRODUCT_061148_002,TETRACYCLINE HYDROCHLORIDE,500MG,1343857,455284,106712
PRODUCT_060704_001,TETRACYCLINE HYDROCHLORIDE,250MG,1343857,455284,106719
PRODUCT_060704_002,TETRACYCLINE HYDROCHLORIDE,500MG,1343857,455284,106720
PRODUCT_062085_001,TETRACYCLINE HYDROCHLORIDE,250MG,1343857,455284,106721
PRODUCT_060783_001,TETRACYCLINE HYDROCHLORIDE,250MG,1343857,455284,106722
PRODUCT_060783_002,TETRACYCLINE HYDROCHLORIDE,500MG,1343857,455284,106723
PRODUCT_060290_001,TETRACYCLINE HYDROCHLORIDE,250MG,1343857,455284,106724
PRODUCT_060290_002,TETRACYCLINE HYDROCHLORIDE,500MG,1343857,455284,106725
PRODUCT_062686_001,TETRACYCLINE HYDROCHLORIDE,250MG,1343857,455284,106726
PRODUCT_062686_002,TETRACYCLINE HYDROCHLORIDE,500MG,1343857,455284,106727
PRODUCT_061214_002,TETRACYCLINE HYDROCHLORIDE,500MG,1343857,455284,106728
PRODUCT_062540_001,TETRACYCLINE HYDROCHLORIDE,250MG,1343857,455284,106731
PRODUCT_062540_002,TETRACYCLINE HYDROCHLORIDE,500MG,1343857,455284,106732
PRODUCT_060471_001,TETRACYCLINE HYDROCHLORIDE,250MG,1343857,455284,106733
PRODUCT_060471_002,TETRACYCLINE HYDROCHLORIDE,500MG,1343857,455284,106734
PRODUCT_062300_001,TETRACYCLINE HYDROCHLORIDE,250MG,1343857,455284,106735
PRODUCT_062300_002,TETRACYCLINE HYDROCHLORIDE,500MG,1343857,455284,106736
PRODUCT_061837_001,TETRACYCLINE HYDROCHLORIDE,250MG,1343857,455284,106737
PRODUCT_062103_001,TETRACYCLINE HYDROCHLORIDE,250MG,1343857,455284,106738
PRODUCT_062343_001,TETRACYCLINE HYDROCHLORIDE,250MG,1343857,455284,106739
PRODUCT_061837_002,TETRACYCLINE HYDROCHLORIDE,500MG,1343857,455284,106740
PRODUCT_062103_002,TETRACYCLINE HYDROCHLORIDE,500MG,1343857,455284,106741
PRODUCT_062343_002,TETRACYCLINE HYDROCHLORIDE,500MG,1343857,455284,106742
PRODUCT_061685_001,TETRACYCLINE HYDROCHLORIDE,250MG,1343857,455284,106743
PRODUCT_061685_002,TETRACYCLINE HYDROCHLORIDE,500MG,1343857,455284,106744
PRODUCT_060082_003,TETRACYCLINE HYDROCHLORIDE,250MG,1343857,455284,106745
PRODUCT_060082_004,TETRACYCLINE HYDROCHLORIDE,500MG,1343857,455284,106746
PRODUCT_020785_001,THALIDOMIDE,50MG,1343268,5028,106754
PRODUCT_020785_002,THALIDOMIDE,100MG,1343268,5028,106755
PRODUCT_020785_004,THALIDOMIDE,150MG,1343268,5028,106756
PRODUCT_020785_003,THALIDOMIDE,200MG,1343268,5028,106757
PRODUCT_085263_001,THEOPHYLLINE,100MG,1343085,381693,106758
PRODUCT_085263_002,THEOPHYLLINE,200MG,1343085,381693,106759
PRODUCT_084731_002,THEOPHYLLINE,100MG,1343085,381693,106760
PRODUCT_084731_001,THEOPHYLLINE,200MG,1343085,381693,106761
PRODUCT_084731_003,THEOPHYLLINE,250MG,1343085,381693,106762
PRODUCT_071884_001,THIOTHIXENE,1MG,1343298,209829,106763
PRODUCT_071885_001,THIOTHIXENE,2MG,1343298,209829,106764
PRODUCT_071886_001,THIOTHIXENE,5MG,1343298,209829,106765
PRODUCT_071887_001,THIOTHIXENE,10MG,1343298,209829,106766
PRODUCT_072200_001,THIOTHIXENE,20MG,1343298,209829,106767
PRODUCT_071529_002,THIOTHIXENE,1MG,1343298,209829,106772
PRODUCT_071529_003,THIOTHIXENE,2MG,1343298,209829,106773
PRODUCT_071529_001,THIOTHIXENE,5MG,1343298,209829,106774
PRODUCT_071529_004,THIOTHIXENE,10MG,1343298,209829,106775
PRODUCT_071626_001,THIOTHIXENE,2MG,1343298,209829,106778
PRODUCT_071627_001,THIOTHIXENE,5MG,1343298,209829,106780
PRODUCT_071628_001,THIOTHIXENE,10MG,1343298,209829,106782
PRODUCT_020931_001,DOFETILIDE,0.125MG,1343202,5638,106784
PRODUCT_020931_002,DOFETILIDE,0.25MG,1343202,5638,106785
PRODUCT_020931_003,DOFETILIDE,0.5MG,1343202,5638,106786
PRODUCT_078868_001,TIZANIDINE HYDROCHLORIDE,EQ 2MG BASE,1343905,674280,106799
PRODUCT_078868_002,TIZANIDINE HYDROCHLORIDE,EQ 4MG BASE,1343905,674280,106800
PRODUCT_078868_003,TIZANIDINE HYDROCHLORIDE,EQ 6MG BASE,1343905,674280,106801
PRODUCT_091502_001,TIZANIDINE HYDROCHLORIDE,EQ 2MG BASE,1343905,674280,106802
PRODUCT_091502_002,TIZANIDINE HYDROCHLORIDE,EQ 4MG BASE,1343905,674280,106803
PRODUCT_091502_003,TIZANIDINE HYDROCHLORIDE,EQ 6MG BASE,1343905,674280,106804
PRODUCT_018084_001,TOLMETIN SODIUM,EQ 400MG BASE,1344545,674564,106809
PRODUCT_073393_001,TOLMETIN SODIUM,EQ 400MG BASE,1344545,674564,106812
PRODUCT_073290_001,TOLMETIN SODIUM,EQ 400MG BASE,1344545,674564,106815
PRODUCT_073519_001,TOLMETIN SODIUM,EQ 400MG BASE,1344545,674564,106816
PRODUCT_020844_001,TOPIRAMATE,15MG,1344546,366279,106817
PRODUCT_020844_002,TOPIRAMATE,25MG,1344546,366279,106818
PRODUCT_020844_003,TOPIRAMATE,50MG,1344546,366279,106819
PRODUCT_076448_001,TOPIRAMATE,15MG,1344546,366279,106820
PRODUCT_076448_002,TOPIRAMATE,25MG,1344546,366279,106821
PRODUCT_076575_001,TOPIRAMATE,15MG,1344546,366279,106826
PRODUCT_076575_002,TOPIRAMATE,25MG,1344546,366279,106827
PRODUCT_077868_001,TOPIRAMATE,15MG,1344546,366279,106828
PRODUCT_077868_002,TOPIRAMATE,25MG,1344546,366279,106829
PRODUCT_078877_001,TOPIRAMATE,15MG,1344546,366279,106830
PRODUCT_078877_002,TOPIRAMATE,25MG,1344546,366279,106831
PRODUCT_060060_001,AMPICILLIN/AMPICILLIN TRIHYDRATE,EQ 250MG BASE,1343626,305519,106832
PRODUCT_062212_001,AMPICILLIN/AMPICILLIN TRIHYDRATE,EQ 250MG BASE,1343626,305519,106833
PRODUCT_060060_002,AMPICILLIN/AMPICILLIN TRIHYDRATE,EQ 500MG BASE,1343626,305519,106834
PRODUCT_062212_002,AMPICILLIN/AMPICILLIN TRIHYDRATE,EQ 500MG BASE,1343626,305519,106835
PRODUCT_018166_001,OXPRENOLOL HYDROCHLORIDE,20MG,1343931,674696,106839
PRODUCT_018166_002,OXPRENOLOL HYDROCHLORIDE,40MG,1343931,674696,106840
PRODUCT_018166_003,OXPRENOLOL HYDROCHLORIDE,80MG,1343931,674696,106841
PRODUCT_018166_004,OXPRENOLOL HYDROCHLORIDE,160MG,1343931,674696,106842
PRODUCT_201687_001,TRETINOIN,10MG,1343842,2208,106843
PRODUCT_077684_001,TRETINOIN,10MG,1343842,2208,106844
PRODUCT_204785_001,ACETAMINOPHEN,320.5MG,1343835,16450,106846
PRODUCT_204785_001,CAFFEINE,320.5MG,1344812,16485,106847
PRODUCT_204785_001,DIHYDROCODEINE BITARTRATE,320.5MG,1344086,1355857,106848
PRODUCT_089023_001,ACETAMINOPHEN,325MG,1343835,16450,106849
PRODUCT_089023_001,BUTALBITAL,325MG,1343094,2524,106850
PRODUCT_089023_001,CAFFEINE,325MG,1344812,16485,106851
PRODUCT_074970_001,HYDROCHLOROTHIAZIDE,25MG,1344063,2045,106852
PRODUCT_074970_001,TRIAMTERENE,25MG,1344621,17411,106853
PRODUCT_075052_001,HYDROCHLOROTHIAZIDE,25MG,1344063,2045,106854
PRODUCT_075052_001,TRIAMTERENE,25MG,1344621,17411,106855
PRODUCT_074701_001,HYDROCHLOROTHIAZIDE,25MG,1344063,2045,106860
PRODUCT_074701_001,TRIAMTERENE,25MG,1344621,17411,106861
PRODUCT_074857_001,HYDROCHLOROTHIAZIDE,25MG,1344063,2045,106862
PRODUCT_074857_001,TRIAMTERENE,25MG,1344621,17411,106863
PRODUCT_074821_001,HYDROCHLOROTHIAZIDE,25MG,1344063,2045,106864
PRODUCT_074821_001,TRIAMTERENE,25MG,1344621,17411,106865
PRODUCT_071737_001,HYDROCHLOROTHIAZIDE,25MG,1344063,2045,106868
PRODUCT_071737_001,TRIAMTERENE,25MG,1344621,17411,106869
PRODUCT_089268_001,ACETAMINOPHEN,325MG,1343835,16450,106870
PRODUCT_089268_001,BUTALBITAL,325MG,1343094,2524,106871
PRODUCT_019304_002,FENOFIBRATE,67MG **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**,1344135,28331,106872
PRODUCT_019304_003,FENOFIBRATE,134MG **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**,1344135,28331,106873
PRODUCT_019304_004,FENOFIBRATE,200MG **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**,1344135,28331,106874
PRODUCT_005856_005,TRIMETHADIONE,300MG,1344428,31804,106875
PRODUCT_208127_001,TRIMIPRAMINE MALEATE,EQ 25MG BASE,1343777,674899,106878
PRODUCT_208127_002,TRIMIPRAMINE MALEATE,EQ 50MG BASE,1343777,674899,106879
PRODUCT_208127_003,TRIMIPRAMINE MALEATE,EQ 100MG BASE,1343777,674899,106880
PRODUCT_071283_001,TRIMIPRAMINE MALEATE,EQ 25MG BASE,1343777,674899,106884
PRODUCT_071284_001,TRIMIPRAMINE MALEATE,EQ 50MG BASE,1343777,674899,106885
PRODUCT_071285_001,TRIMIPRAMINE MALEATE,EQ 100MG BASE,1343777,674899,106886
PRODUCT_061885_001,AMOXICILLIN,250MG,1343581,143284,106887
PRODUCT_062098_001,AMOXICILLIN,250MG,1343581,143284,106888
PRODUCT_062152_001,AMOXICILLIN,250MG,1343581,143284,106889
PRODUCT_063099_001,AMOXICILLIN,250MG,1343581,143284,106890
PRODUCT_061885_002,AMOXICILLIN,500MG,1343581,143284,106891
PRODUCT_062098_002,AMOXICILLIN,500MG,1343581,143284,106892
PRODUCT_062152_002,AMOXICILLIN,500MG,1343581,143284,106893
PRODUCT_063099_002,AMOXICILLIN,500MG,1343581,143284,106894
PRODUCT_087422_001,ACETAMINOPHEN,300MG,1343835,16450,106895
PRODUCT_087422_001,CODEINE PHOSPHATE,300MG,1344298,675050,106896
PRODUCT_087421_001,ACETAMINOPHEN,300MG,1343835,16450,106897
PRODUCT_087421_001,CODEINE PHOSPHATE,300MG,1344298,675050,106898
PRODUCT_088790_001,ACETAMINOPHEN,500MG,1343835,16450,106899
PRODUCT_088790_001,OXYCODONE HYDROCHLORIDE,500MG,1343646,674841,106900
PRODUCT_085375_001,ACETAMINOPHEN,500MG,1343835,16450,106901
PRODUCT_085375_001,OXYCODONE HYDROCHLORIDE,500MG,1343646,674841,106902
PRODUCT_085375_001,OXYCODONE TEREPHTHALATE,500MG,1343656,2197697,106903
PRODUCT_088246_001,ACETAMINOPHEN,325MG,1343835,16450,106904
PRODUCT_088246_001,OXYCODONE HYDROCHLORIDE,325MG,1343646,674841,106905
PRODUCT_062378_001,CEFADROXIL/CEFADROXIL HEMIHYDRATE,EQ 500MG BASE,1344880,485902,106906
PRODUCT_050111_001,NAFCILLIN SODIUM,EQ 250MG BASE,1344283,992160,106907
PRODUCT_019440_001,DOXYLAMINE SUCCINATE,25MG,1343433,674343,106908
PRODUCT_012892_001,URACIL MUSTARD,1MG,1344423,418344,106909
PRODUCT_075517_001,URSODIOL,300MG,1344669,442013,106911
PRODUCT_090530_001,URSODIOL,300MG,1344669,442013,106913
PRODUCT_075592_001,URSODIOL,300MG,1344669,442013,106914
PRODUCT_062107_001,AMOXICILLIN,250MG,1343581,143284,106915
PRODUCT_062107_002,AMOXICILLIN,500MG,1343581,143284,106916
PRODUCT_009750_001,ETHINAMATE,500MG,1344243,453538,106917
PRODUCT_073484_001,VALPROIC ACID,250MG,1344130,15217,106918
PRODUCT_073229_001,VALPROIC ACID,250MG,1344130,15217,106919
PRODUCT_070431_001,VALPROIC ACID,250MG,1344130,15217,106920
PRODUCT_070195_001,VALPROIC ACID,250MG,1344130,15217,106921
PRODUCT_091037_001,VALPROIC ACID,250MG,1344130,15217,106922
PRODUCT_050606_001,VANCOMYCIN HYDROCHLORIDE,EQ 125MG BASE,1344134,674579,106924
PRODUCT_050606_002,VANCOMYCIN HYDROCHLORIDE,EQ 250MG BASE,1344134,674579,106925
PRODUCT_065478_001,VANCOMYCIN HYDROCHLORIDE,EQ 125MG BASE,1344134,674579,106926
PRODUCT_065478_002,VANCOMYCIN HYDROCHLORIDE,EQ 250MG BASE,1344134,674579,106927
PRODUCT_090439_001,VANCOMYCIN HYDROCHLORIDE,EQ 125MG BASE,1344134,674579,106930
PRODUCT_090439_002,VANCOMYCIN HYDROCHLORIDE,EQ 250MG BASE,1344134,674579,106931
PRODUCT_065490_001,VANCOMYCIN HYDROCHLORIDE,EQ 125MG BASE,1344134,674579,106932
PRODUCT_065490_002,VANCOMYCIN HYDROCHLORIDE,EQ 250MG BASE,1344134,674579,106933
PRODUCT_065510_001,VANCOMYCIN HYDROCHLORIDE,EQ 125MG BASE,1344134,674579,106934
PRODUCT_065510_002,VANCOMYCIN HYDROCHLORIDE,EQ 250MG BASE,1344134,674579,106935
PRODUCT_018069_001,OXAMNIQUINE,250MG,1343532,63445,106936
PRODUCT_202057_001,ICOSAPENT ETHYL,1GM,1679372,1369605,106937
PRODUCT_061764_001,CEPHRADINE,250MG,1344115,454576,106938
PRODUCT_061764_002,CEPHRADINE,500MG,1344115,454576,106939
PRODUCT_050548_001,CEPHRADINE,250MG,1344115,454576,106940
PRODUCT_050548_002,CEPHRADINE,500MG,1344115,454576,106941
PRODUCT_061396_001,HETACILLIN POTASSIUM,EQ 225MG AMPICIL,1344219,675072,106944
PRODUCT_061396_002,HETACILLIN POTASSIUM,EQ 450MG AMPICIL,1344219,675072,106945
PRODUCT_080972_001,VITAMIN A PALMITATE,"EQ 50,000 UNITS BASE",1343815,508441,106947
PRODUCT_050007_001,DOXYCYCLINE HYCLATE,EQ 50MG BASE **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**,1344600,2197611,106948
PRODUCT_050007_002,DOXYCYCLINE HYCLATE,EQ 100MG BASE,1344600,2197611,106949
PRODUCT_202258_001,BOCEPREVIR,200MG,1345003,360720,106950
PRODUCT_080702_001,VITAMIN A PALMITATE,"EQ 50,000 UNITS BASE",1343815,508441,106955
PRODUCT_083973_001,VITAMIN A,"50,000USP UNITS",1343894,104574,106956
PRODUCT_080860_001,VITAMIN A PALMITATE,"EQ 50,000 UNITS BASE",1343815,508441,106957
PRODUCT_080746_001,VITAMIN A PALMITATE,"EQ 50,000 UNITS BASE",1343815,508441,106958
PRODUCT_083207_001,VITAMIN A PALMITATE,"EQ 50,000 UNITS BASE",1343815,508441,106959
PRODUCT_083351_001,VITAMIN A,"50,000 IU",1343894,104574,106960
PRODUCT_085479_001,VITAMIN A PALMITATE,"EQ 50,000 UNITS BASE",1343815,508441,106961
PRODUCT_080943_001,VITAMIN A PALMITATE,"EQ 50,000 UNITS BASE",1343815,508441,106962
PRODUCT_083114_001,VITAMIN A PALMITATE,"EQ 50,000 UNITS BASE",1343815,508441,106963
PRODUCT_083134_001,VITAMIN A,"50,000 IU",1343894,104574,106964
PRODUCT_080952_001,VITAMIN A,"50,000USP UNITS",1343894,104574,106965
PRODUCT_080953_001,VITAMIN A PALMITATE,"EQ 50,000 UNITS BASE",1343815,508441,106966
PRODUCT_080955_001,VITAMIN A PALMITATE,"EQ 50,000 UNITS BASE",1343815,508441,106967
PRODUCT_083035_001,VITAMIN A PALMITATE,"EQ 50,000 UNITS BASE",1343815,508441,106968
PRODUCT_083190_001,VITAMIN A PALMITATE,"EQ 50,000 UNITS BASE",1343815,508441,106969
PRODUCT_083457_002,VITAMIN A PALMITATE,"EQ 25,000 UNITS BASE",1343815,508441,106970
PRODUCT_083457_001,VITAMIN A PALMITATE,"EQ 50,000 UNITS BASE",1343815,508441,106971
PRODUCT_080967_001,VITAMIN A PALMITATE,"EQ 50,000 UNITS BASE",1343815,508441,106972
PRODUCT_080985_001,VITAMIN A,"50,000USP UNITS",1343894,104574,106973
PRODUCT_083665_001,VITAMIN A PALMITATE,"EQ 50,000 UNITS BASE",1343815,508441,106974
PRODUCT_083311_001,VITAMIN A PALMITATE,"EQ 50,000 UNITS BASE",1343815,508441,106975
PRODUCT_083321_001,VITAMIN A PALMITATE,"EQ 50,000 UNITS BASE",1343815,508441,106976
PRODUCT_083948_001,VITAMIN A PALMITATE,"EQ 50,000 UNITS BASE",1343815,508441,106977
PRODUCT_083981_001,VITAMIN A PALMITATE,"EQ 50,000 UNITS BASE",1343815,508441,106978
PRODUCT_080921_001,VITAMIN A PALMITATE,"EQ 50,000 UNITS BASE",1343815,508441,106979
PRODUCT_080704_001,ERGOCALCIFEROL,"50,000 IU",1343895,430124,106980
PRODUCT_080747_001,ERGOCALCIFEROL,"50,000 IU",1343895,430124,106981
PRODUCT_080956_001,ERGOCALCIFEROL,"50,000 IU",1343895,430124,106982
PRODUCT_080951_001,ERGOCALCIFEROL,"50,000 IU",1343895,430124,106983
PRODUCT_080825_001,ERGOCALCIFEROL,"50,000 IU",1343895,430124,106984
PRODUCT_084053_001,ERGOCALCIFEROL,"50,000 IU",1343895,430124,106985
PRODUCT_083102_001,ERGOCALCIFEROL,"50,000 IU",1343895,430124,106986
PRODUCT_021977_007,LISDEXAMFETAMINE DIMESYLATE,10MG,1344227,675129,106993
PRODUCT_021977_004,LISDEXAMFETAMINE DIMESYLATE,20MG,1344227,675129,106994
PRODUCT_021977_001,LISDEXAMFETAMINE DIMESYLATE,30MG,1344227,675129,106995
PRODUCT_021977_005,LISDEXAMFETAMINE DIMESYLATE,40MG,1344227,675129,106996
PRODUCT_021977_002,LISDEXAMFETAMINE DIMESYLATE,50MG,1344227,675129,106997
PRODUCT_021977_006,LISDEXAMFETAMINE DIMESYLATE,60MG,1344227,675129,106998
PRODUCT_021977_003,LISDEXAMFETAMINE DIMESYLATE,70MG,1344227,675129,106999
PRODUCT_011073_003,NIACIN,500MG,1343570,16656,107000
PRODUCT_021141_001,COLESEVELAM HYDROCHLORIDE,375MG,1344457,675572,107001
PRODUCT_062120_001,AMOXICILLIN,250MG,1343581,143284,107002
PRODUCT_062120_002,AMOXICILLIN,500MG,1343581,143284,107003
PRODUCT_087394_001,PHENDIMETRAZINE TARTRATE,35MG,1343847,1355754,107004
PRODUCT_202570_001,CRIZOTINIB,200MG,1392861,602271,107005
PRODUCT_202570_002,CRIZOTINIB,250MG,1392861,602271,107006
PRODUCT_203415_001,ENZALUTAMIDE,40MG,1679375,630886,107008
PRODUCT_078829_001,ZALEPLON,5MG,1343427,421332,107009
PRODUCT_078829_002,ZALEPLON,10MG,1343427,421332,107010
PRODUCT_077505_001,ZALEPLON,5MG,1343427,421332,107011
PRODUCT_077505_002,ZALEPLON,10MG,1343427,421332,107012
PRODUCT_090374_001,ZALEPLON,5MG,1343427,421332,107017
PRODUCT_090374_002,ZALEPLON,10MG,1343427,421332,107018
PRODUCT_077239_001,ZALEPLON,5MG,1343427,421332,107019
PRODUCT_077239_002,ZALEPLON,10MG,1343427,421332,107020
PRODUCT_078989_001,ZALEPLON,5MG,1343427,421332,107021
PRODUCT_078989_002,ZALEPLON,10MG,1343427,421332,107022
PRODUCT_077237_001,ZALEPLON,5MG,1343427,421332,107027
PRODUCT_077237_002,ZALEPLON,10MG,1343427,421332,107028
PRODUCT_020095_001,RANITIDINE HYDROCHLORIDE,EQ 150MG BASE **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**,1343933,1382812,107032
PRODUCT_020095_002,RANITIDINE HYDROCHLORIDE,EQ 300MG BASE **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**,1343933,1382812,107033
PRODUCT_012380_001,ETHOSUXIMIDE,250MG,1343583,31811,107034
PRODUCT_070650_001,OXAZEPAM,10MG,1344820,16506,107036
PRODUCT_070640_001,OXAZEPAM,15MG,1344820,16506,107037
PRODUCT_070641_001,OXAZEPAM,30MG,1344820,16506,107038
PRODUCT_021849_001,OMEPRAZOLE,20MG,1344014,419601,107039
PRODUCT_021849_001,SODIUM BICARBONATE,20MG,1343295,304381,107040
PRODUCT_021849_002,OMEPRAZOLE,40MG,1344014,419601,107041
PRODUCT_021849_002,SODIUM BICARBONATE,40MG,1343295,304381,107042
PRODUCT_022281_001,OMEPRAZOLE,20MG,1344014,419601,107043
PRODUCT_022281_001,SODIUM BICARBONATE,20MG,1343295,304381,107044
PRODUCT_202099_001,ISOTRETINOIN,10MG,1344095,13928,107048
PRODUCT_202099_002,ISOTRETINOIN,20MG,1344095,13928,107049
PRODUCT_202099_004,ISOTRETINOIN,30MG,1344095,13928,107050
PRODUCT_202099_003,ISOTRETINOIN,40MG,1344095,13928,107051
PRODUCT_020412_001,STAVUDINE,5MG,1343445,107119,107052
PRODUCT_020412_002,STAVUDINE,15MG,1343445,107119,107053
PRODUCT_020412_003,STAVUDINE,20MG,1343445,107119,107054
PRODUCT_020412_004,STAVUDINE,30MG,1343445,107119,107055
PRODUCT_020412_005,STAVUDINE,40MG,1343445,107119,107056
PRODUCT_078128_001,ZIDOVUDINE,100MG,1343080,27307,107057
PRODUCT_078349_001,ZIDOVUDINE,100MG,1343080,27307,107058
PRODUCT_077561_001,ZIPRASIDONE HYDROCHLORIDE,EQ 20MG BASE,1343179,799627,107059
PRODUCT_077561_002,ZIPRASIDONE HYDROCHLORIDE,EQ 40MG BASE,1343179,799627,107060
PRODUCT_077561_003,ZIPRASIDONE HYDROCHLORIDE,EQ 60MG BASE,1343179,799627,107061
PRODUCT_077561_004,ZIPRASIDONE HYDROCHLORIDE,EQ 80MG BASE,1343179,799627,107062
PRODUCT_204117_001,ZIPRASIDONE HYDROCHLORIDE,EQ 20MG BASE,1343179,799627,107063
PRODUCT_204117_002,ZIPRASIDONE HYDROCHLORIDE,EQ 40MG BASE,1343179,799627,107064
PRODUCT_204117_003,ZIPRASIDONE HYDROCHLORIDE,EQ 60MG BASE,1343179,799627,107065
PRODUCT_204117_004,ZIPRASIDONE HYDROCHLORIDE,EQ 80MG BASE,1343179,799627,107066
PRODUCT_077565_001,ZIPRASIDONE HYDROCHLORIDE,EQ 20MG BASE,1343179,799627,107067
PRODUCT_077565_002,ZIPRASIDONE HYDROCHLORIDE,EQ 40MG BASE,1343179,799627,107068
PRODUCT_077565_003,ZIPRASIDONE HYDROCHLORIDE,EQ 60MG BASE,1343179,799627,107069
PRODUCT_077565_004,ZIPRASIDONE HYDROCHLORIDE,EQ 80MG BASE,1343179,799627,107070
PRODUCT_077560_001,ZIPRASIDONE HYDROCHLORIDE,EQ 20MG BASE,1343179,799627,107071
PRODUCT_077560_002,ZIPRASIDONE HYDROCHLORIDE,EQ 40MG BASE,1343179,799627,107072
PRODUCT_077560_003,ZIPRASIDONE HYDROCHLORIDE,EQ 60MG BASE,1343179,799627,107073
PRODUCT_077560_004,ZIPRASIDONE HYDROCHLORIDE,EQ 80MG BASE,1343179,799627,107074
PRODUCT_077562_001,ZIPRASIDONE HYDROCHLORIDE,EQ 20MG BASE,1343179,799627,107079
PRODUCT_077562_002,ZIPRASIDONE HYDROCHLORIDE,EQ 40MG BASE,1343179,799627,107080
PRODUCT_077562_003,ZIPRASIDONE HYDROCHLORIDE,EQ 60MG BASE,1343179,799627,107081
