activity_id,assay_id,doc_id,record_id,molregno,standard_relation,standard_value,standard_units,standard_flag,standard_type,activity_comment,data_validity_comment,potential_duplicate,pchembl_value,bao_endpoint,uo_units,qudt_units,toid,upper_value,standard_upper_value,src_id,type,relation,value,units,text_value,standard_text_value
32236,5503,5951,251326,179188,=,17700.000000000000000000000000000000,ng.hr.mL-1,1,AUC,,,0,,BAO_0002120,,,,,,1,AUC,=,17.700000000000000000000000000000,ug hr ml-1,,
32237,4943,5951,251326,179188,=,3.000000000000000000000000000000,hr,1,Tmax,,,0,,BAO_0003037,UO_0000032,http://qudt.org/vocab/unit#Hour,,,,1,T max,=,3.000000000000000000000000000000,hr,,
32238,6703,5951,251326,179188,=,3.690000000000000000000000000000,ug.mL-1,1,Cmax,,,0,,BAO_0002119,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,Cmax,=,3.690000000000000000000000000000,ug ml-1,,
32239,6703,5951,251326,179188,=,8410.000000000000000000000000000000,nM,1,Cmax,,,0,,BAO_0002119,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Cmax,=,8.410000000000000000000000000000,uM,,
32240,199935,6170,8485,8149,=,5.800000000000000000000000000000,,0,Ratio,,,0,,BAO_0000179,,,,,,1,Ratio,=,5.800000000000000000000000000000,,,
32241,99101,6170,8485,8149,=,3.600000000000000000000000000000,,0,Ratio,,,0,,BAO_0000179,,,,,,1,Ratio,=,3.600000000000000000000000000000,,,
32242,5975,6170,8485,8149,=,2.900000000000000000000000000000,,0,Ratio,,,0,,BAO_0000179,,,,,,1,Ratio,=,2.900000000000000000000000000000,,,
32243,35111,6173,10588,9850,=,4.000000000000000000000000000000,nM,1,Ki,,,0,8.40,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,4.000000000000000000000000000000,nM,,
32244,65644,6173,10588,9850,=,5.000000000000000000000000000000,nM,1,Ki,,,0,8.30,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,5.000000000000000000000000000000,nM,,
32245,167202,6173,10588,9850,=,6700.000000000000000000000000000000,,0,AOC,,,0,,BAO_0000179,,,,,,1,AOC,=,6700.000000000000000000000000000000,,,
32246,169250,6173,10588,9850,=,64.000000000000000000000000000000,%,0,BP,,,0,,BAO_0000179,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,BP,=,64.000000000000000000000000000000,%,,
32247,42271,6173,10588,9850,=,59.000000000000000000000000000000,nm s-1,0,Permeability rate,,,0,,BAO_0000179,,,,,,1,Permeability rate,=,59.000000000000000000000000000000,nm s-1,,
32248,42396,6173,10588,9850,=,37.000000000000000000000000000000,nm s-1,0,Permeability rate,,,0,,BAO_0000179,,,,,,1,Permeability rate,=,37.000000000000000000000000000000,nm s-1,,
32249,106820,6217,35595,33632,=,9.000000000000000000000000000000,nM,1,EC50,,,0,8.05,BAO_0000188,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,EC50,=,9.000000000000000000000000000000,nM,,
32250,106816,6217,35595,33632,=,30.000000000000000000000000000000,%,0,cAMP accumulation,,,0,,BAO_0000179,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,cAMP accumulation,=,30.000000000000000000000000000000,%,,
32251,106820,6217,35591,33415,=,7.000000000000000000000000000000,nM,1,EC50,,,0,8.15,BAO_0000188,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,EC50,=,7.000000000000000000000000000000,nM,,
32252,106815,6217,35591,33415,=,1330.000000000000000000000000000000,nM,1,EC50,,,0,5.88,BAO_0000188,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,EC50,=,1330.000000000000000000000000000000,nM,,
32253,69995,6255,60072,55341,=,11900.000000000000000000000000000000,nM,1,IC50,,,0,4.92,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,11.900000000000000000000000000000,uM,,
32254,212584,5987,261096,225431,=,110.000000000000000000000000000000,nM,1,IC50,,,0,6.96,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,0.110000000000000000000000000000,uM,,
32255,89906,5987,261096,225431,>,50000.000000000000000000000000000000,nM,1,IC50,,,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,>,50.000000000000000000000000000000,uM,,
32256,106438,5987,261096,225431,>,4949.000000000000000000000000000000,nM,1,Ki,,,0,,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,>,4949.000000000000000000000000000000,nM,,
32257,104560,5987,261096,225431,>,3333.000000000000000000000000000000,nM,1,Ki,,,0,,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,>,3333.000000000000000000000000000000,nM,,
32258,105545,5987,261096,225431,>,2128.000000000000000000000000000000,nM,1,Ki,,,0,,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,>,2128.000000000000000000000000000000,nM,,
32259,30506,5987,261096,225431,>,500.000000000000000000000000000000,nM,1,Ki,,,0,,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,>,500.000000000000000000000000000000,nM,,
32260,66714,4959,119482,107067,=,41.000000000000000000000000000000,nM,1,IC50,,,0,7.39,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,0.041000000000000000000000000000,uM,,
32261,158656,4959,119482,107067,>,100000.000000000000000000000000000000,nM,1,IC50,,,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,>,100.000000000000000000000000000000,uM,,
32262,214086,4959,119482,107067,=,16500.000000000000000000000000000000,nM,1,IC50,,,0,4.78,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,16.500000000000000000000000000000,uM,,
32263,5004,4959,119482,107067,=,300.000000000000000000000000000000,nM,1,IC50,,,0,6.52,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,0.300000000000000000000000000000,uM,,
32264,223559,4959,119482,107067,=,300.000000000000000000000000000000,nM,1,IC50,,,0,6.52,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,0.300000000000000000000000000000,uM,,
32265,465,4959,119482,107067,=,7820.000000000000000000000000000000,nM,1,IC50,,,0,5.11,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,7.820000000000000000000000000000,uM,,
32266,467,4959,119482,107067,=,2500.000000000000000000000000000000,nM,1,IC50,,,0,5.60,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,2.500000000000000000000000000000,uM,,
32267,66714,4959,119494,107375,=,170.000000000000000000000000000000,nM,1,IC50,,,0,6.77,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,0.170000000000000000000000000000,uM,,
32268,158656,4959,119494,107375,>,20000.000000000000000000000000000000,nM,1,IC50,,,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,>,20.000000000000000000000000000000,uM,,
32269,214086,4959,119494,107375,>,20000.000000000000000000000000000000,nM,1,IC50,,,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,>,20.000000000000000000000000000000,uM,,
32270,5004,4959,119494,107375,=,40.000000000000000000000000000000,nM,1,IC50,,,0,7.40,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,0.040000000000000000000000000000,uM,,
32271,78758,4959,119494,107375,=,400.000000000000000000000000000000,nM,1,IC50,,,0,6.40,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,0.400000000000000000000000000000,uM,,
32272,465,4959,119494,107375,=,440.000000000000000000000000000000,nM,1,IC50,,,0,6.36,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,0.440000000000000000000000000000,uM,,
32273,467,4959,119494,107375,=,1210.000000000000000000000000000000,nM,1,IC50,,,0,5.92,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,1.210000000000000000000000000000,uM,,
32274,20794,5427,14337,13795,=,6.800000000000000000000000000000,,1,LogP,,,0,,BAO_0002130,,,,,,1,logP,=,6.800000000000000000000000000000,,,
32275,20794,5427,14334,13703,=,7.150000000000000000000000000000,,1,LogP,,,0,,BAO_0002130,,,,,,1,logP,=,7.150000000000000000000000000000,,,
32276,85849,5394,343220,287680,=,9.000000000000000000000000000000,nM,1,Ki,,,0,8.05,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,9.000000000000000000000000000000,nM,,
32277,85849,5394,343217,289217,=,90.000000000000000000000000000000,nM,1,Ki,,,0,7.05,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,90.000000000000000000000000000000,nM,,
32278,75625,4827,39849,36237,=,5400.000000000000000000000000000000,nM,1,IC50,,,0,5.27,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,5.400000000000000000000000000000,uM,,
32279,153030,5009,144401,128340,=,0.100000000000000000000000000000,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,0.100000000000000000000000000000,ug ml-1,,
32280,66645,5009,144401,128340,=,1.560000000000000000000000000000,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,1.560000000000000000000000000000,ug ml-1,,
32281,202831,5009,144401,128340,=,0.780000000000000000000000000000,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,0.780000000000000000000000000000,ug ml-1,,
32282,203828,5009,144401,128340,=,19.000000000000000000000000000000,mg.kg-1,1,ED50,,,0,,BAO_0003036,UO_0000308,,,,,1,ED50,=,19.000000000000000000000000000000,mg kg-1,,
32283,204010,5009,144401,128340,=,2.400000000000000000000000000000,,0,Log CFU,,,0,,BAO_0000179,,,,,,1,Log CFU,=,2.400000000000000000000000000000,,,
32284,19022,5009,144401,128340,=,1.102000000000000000000000000000,,1,CLogP,,,0,,BAO_0000179,,,,,,1,clogP,=,1.102000000000000000000000000000,,,
32285,153030,5009,144404,129491,=,0.100000000000000000000000000000,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,0.100000000000000000000000000000,ug ml-1,,
32286,66645,5009,144404,129491,=,6.250000000000000000000000000000,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,6.250000000000000000000000000000,ug ml-1,,
32287,202831,5009,144404,129491,=,0.390000000000000000000000000000,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,0.390000000000000000000000000000,ug ml-1,,
32288,203828,5009,144404,129491,>,20.000000000000000000000000000000,mg.kg-1,1,ED50,,,0,,BAO_0003036,UO_0000308,,,,,1,ED50,>,20.000000000000000000000000000000,mg kg-1,,
32289,19022,5009,144404,129491,=,2.215000000000000000000000000000,,1,CLogP,,,0,,BAO_0000179,,,,,,1,clogP,=,2.215000000000000000000000000000,,,
32290,200143,4617,222253,193980,=,50.000000000000000000000000000000,ug ml-1,0,MFC,,,0,,BAO_0000179,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MFC,=,50.000000000000000000000000000000,ug ml-1,,
32291,213807,4306,89251,80650,=,6000.000000000000000000000000000000,nM,1,IC50,,,0,5.22,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,6.000000000000000000000000000000,uM,,
32292,111645,4734,342120,288132,,,,0,HD50,Convulsant,,0,,BAO_0000179,,,,,,1,HD50,,,uM kg-1,,
32293,69155,4734,342120,288132,>,30000.000000000000000000000000000000,nM,1,IC50,,,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,>,30.000000000000000000000000000000,uM,,
32294,209270,4542,179195,157565,=,734.000000000000000000000000000000,nM,1,IC50,,,0,6.13,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,734.000000000000000000000000000000,nM,,
32295,48831,4182,346292,290697,=,1.300000000000000000000000000000,nM,1,Ki,,,0,8.89,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,1.300000000000000000000000000000,nM,,
32296,48302,4182,346292,290697,=,2670.000000000000000000000000000000,nM,1,Ki,,,0,5.57,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,2670.000000000000000000000000000000,nM,,
32297,212533,4182,346292,290697,=,18.000000000000000000000000000000,nM,1,Ki,,,0,7.75,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,18.000000000000000000000000000000,nM,,
32298,219973,4182,346292,290697,,,,0,PT,Not Determined,,0,,BAO_0000179,,,,,,1,PT,,,nM,,
32299,48831,4182,346308,292667,=,2.000000000000000000000000000000,nM,1,Ki,,,0,8.70,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,2.000000000000000000000000000000,nM,,
32300,48302,4182,346308,292667,=,870.000000000000000000000000000000,nM,1,Ki,,,0,6.06,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,870.000000000000000000000000000000,nM,,
32301,212533,4182,346308,292667,=,16.000000000000000000000000000000,nM,1,Ki,,,0,7.80,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,16.000000000000000000000000000000,nM,,
32302,48831,4182,346306,292919,=,3.300000000000000000000000000000,nM,1,Ki,,,0,8.48,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,3.300000000000000000000000000000,nM,,
32303,48302,4182,346306,292919,=,2300.000000000000000000000000000000,nM,1,Ki,,,0,5.64,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,2300.000000000000000000000000000000,nM,,
32304,212533,4182,346306,292919,=,13.000000000000000000000000000000,nM,1,Ki,,,0,7.89,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,13.000000000000000000000000000000,nM,,
32305,177162,3826,89932,544918,=,1.000000000000000000000000000000,%,0,Glycaemia evolution,,,0,,BAO_0000179,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Glycaemia evolution,=,1.000000000000000000000000000000,%,,
32306,177160,3826,89932,544918,=,-4.000000000000000000000000000000,%,0,Glycaemia evolution,,,0,,BAO_0000179,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Glycaemia evolution,=,-4.000000000000000000000000000000,%,,
32307,177164,3826,89932,544918,=,-11.000000000000000000000000000000,%,0,Glycaemia evolution,,,0,,BAO_0000179,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Glycaemia evolution,=,-11.000000000000000000000000000000,%,,
32308,177161,3826,89932,544918,=,-21.000000000000000000000000000000,%,0,Glycaemia evolution,,,0,,BAO_0000179,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Glycaemia evolution,=,-21.000000000000000000000000000000,%,,
32309,63214,3763,55995,51578,=,9.500000000000000000000000000000,nM,0,Binding affinity,,,0,,BAO_0000034,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Binding affinity,=,9.500000000000000000000000000000,nM,,
32310,64028,3763,55995,51578,=,244.000000000000000000000000000000,nM,0,Binding affinity,,,0,,BAO_0000034,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Binding affinity,=,244.000000000000000000000000000000,nM,,
32311,63214,3763,56009,51778,=,4.700000000000000000000000000000,nM,0,Binding affinity,,,0,,BAO_0000034,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Binding affinity,=,4.700000000000000000000000000000,nM,,
32312,64028,3763,56009,51778,=,5000.000000000000000000000000000000,nM,0,Binding affinity,,,0,,BAO_0000034,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Binding affinity,=,5000.000000000000000000000000000000,nM,,
32313,72761,5060,166909,147715,=,227000.000000000000000000000000000000,nM,1,IC50,,Outside typical range,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,227.000000000000000000000000000000,uM,,
32314,72763,5060,166909,147715,=,60.000000000000000000000000000000,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Inhibition,=,60.000000000000000000000000000000,%,,
32315,145014,5175,201481,176210,=,1062.000000000000000000000000000000,nM,1,Ki,,,0,5.97,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,1062.000000000000000000000000000000,nM,,
32316,148100,5175,201481,176210,=,10620.000000000000000000000000000000,nM,1,Ki,,,0,4.97,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,10620.000000000000000000000000000000,nM,,
32317,145246,5175,201481,176210,=,4099.000000000000000000000000000000,nM,1,Ki,,,0,5.39,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,4099.000000000000000000000000000000,nM,,
32318,145476,5175,201481,176210,=,39120.000000000000000000000000000000,nM,1,Ki,,,0,4.41,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,39120.000000000000000000000000000000,nM,,
32319,144884,5175,201481,176210,,,,0,Activity,Not Determined,,0,,BAO_0000375,,,,,,1,Activity,,,,,
32320,145014,5175,201490,176943,=,1016.000000000000000000000000000000,nM,1,Ki,,,0,5.99,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,1016.000000000000000000000000000000,nM,,
32321,148100,5175,201490,176943,=,1591.000000000000000000000000000000,nM,1,Ki,,,0,5.80,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,1591.000000000000000000000000000000,nM,,
32322,145246,5175,201490,176943,=,1945.000000000000000000000000000000,nM,1,Ki,,,0,5.71,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,1945.000000000000000000000000000000,nM,,
32323,145476,5175,201490,176943,=,4978.000000000000000000000000000000,nM,1,Ki,,,0,5.30,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,4978.000000000000000000000000000000,nM,,
32324,144884,5175,201490,176943,,,,0,Activity,Not Determined,,0,,BAO_0000375,,,,,,1,Activity,,,,,
32325,155128,4984,133131,119289,=,73500.000000000000000000000000000000,nM,1,IC50,,,0,4.13,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,73.500000000000000000000000000000,uM,,
32326,63198,4173,338102,287208,=,65000.000000000000000000000000000000,nM,1,IC50,,,0,4.19,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,65.000000000000000000000000000000,uM,,
32327,64017,4173,338102,287208,=,21000.000000000000000000000000000000,nM,1,IC50,,,0,4.68,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,21.000000000000000000000000000000,uM,,
32328,65626,4173,338102,287208,=,62000.000000000000000000000000000000,nM,1,IC50,,,0,4.21,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,62.000000000000000000000000000000,uM,,
32329,63707,4173,338102,287208,=,41000.000000000000000000000000000000,nM,1,IC50,,,0,4.39,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,41.000000000000000000000000000000,uM,,
32330,221331,3891,120764,107721,=,140.000000000000000000000000000000,nM,1,IC50,,,0,6.85,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,0.140000000000000000000000000000,uM,,
32331,221327,3891,120764,107721,=,1180.000000000000000000000000000000,nM,1,IC50,,,0,5.93,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,1.180000000000000000000000000000,uM,,
32332,221323,3891,120764,107721,=,1200.000000000000000000000000000000,nM,1,IC50,,,0,5.92,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,1.200000000000000000000000000000,uM,,
32333,221319,3891,120764,107721,>,10000.000000000000000000000000000000,nM,1,IC50,,,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,>,10.000000000000000000000000000000,uM,,
32334,225039,3891,120764,107721,>,1000.000000000000000000000000000000,nM,1,IC50,,,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,>,1.000000000000000000000000000000,uM,,
32335,214091,3891,120764,107721,=,7100.000000000000000000000000000000,nM,1,IC50,,,0,5.15,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,7.100000000000000000000000000000,uM,,
32336,225776,3891,120764,107721,=,3400.000000000000000000000000000000,nM,1,IC50,,,0,5.47,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,3.400000000000000000000000000000,uM,,
32337,144488,4027,173646,152474,=,54.000000000000000000000000000000,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Inhibition,=,54.000000000000000000000000000000,%,,
32338,144502,4027,173646,152474,=,27.000000000000000000000000000000,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Inhibition,=,27.000000000000000000000000000000,%,,
