directorid,genre,prob
8302,Documentary,1
8303,Documentary,1
8303,Short,1
8304,Short,1
8305,Short,1
8306,Drama,1
8306,Short,0.333333
8307,Action,1
8307,Drama,1
8309,Fantasy,1
8309,Short,1
8310,Documentary,1
8311,Comedy,1
8312,Documentary,0.5
8312,Drama,0.5
8313,Comedy,1
8315,Documentary,1
8316,Comedy,0.5
8316,Drama,0.5
8316,Short,0.5
8318,Action,1
8318,Adventure,1
8319,Action,1
8320,Comedy,1
8320,Fantasy,1
8320,Short,1
8321,Drama,1
8323,Documentary,1
8323,Short,1
8325,Horror,0.5
8325,Short,0.5
8329,Documentary,1
8330,Short,1
8331,Horror,1
8331,Short,1
8332,Comedy,1
8332,Musical,1
8333,Thriller,1
8334,Short,1
8337,Short,1
8338,Drama,1
8338,Short,1
8339,Short,1
8340,Mystery,1
8340,Short,1
8342,Short,1
8343,Documentary,1
8345,Animation,1
8345,Short,1
8347,Short,1
8349,Documentary,1
8350,Horror,1
8351,Music,1
8352,Action,0.2
8352,Adventure,0.2
8352,Documentary,0.6
8352,Drama,0.2
8352,Music,0.6
8352,Musical,0.2
8352,Short,0.2
8354,Documentary,1
8355,Action,0.333333
8355,Adventure,0.2
8355,Comedy,0.0666667
8355,Crime,0.0666667
8355,Drama,0.466667
8355,Family,0.0666667
8355,Horror,0.0666667
8355,Mystery,0.0666667
8355,Romance,0.0666667
8355,Sci-Fi,0.333333
8355,Thriller,0.133333
8357,Animation,1
8357,Short,1
8358,War,1
8359,Drama,0.25
8359,Family,0.75
8359,Fantasy,0.25
8360,Action,0.0769231
8360,Drama,1
8360,War,0.461538
8361,Crime,0.333333
8361,Drama,1
8362,Documentary,1
8363,Action,1
8363,Sci-Fi,1
8364,Comedy,0.25
8364,Short,1
8366,Adventure,0.5
8366,Drama,0.5
8366,Short,0.5
8367,Short,1
8368,Short,1
8370,Documentary,1
8371,Drama,1
8372,Documentary,1
8374,Drama,1
8374,Romance,0.333333
8375,Drama,1
8375,Short,1
8376,Documentary,0.5
8376,Drama,0.5
8377,Comedy,0.333333
8377,Drama,0.333333
8377,Musical,0.333333
8378,Crime,0.5
8378,Drama,1
8378,Mystery,0.5
8379,Comedy,1
8379,Crime,0.333333
8381,Documentary,1
8383,Short,1
8387,Documentary,0.875
8387,Drama,0.125
8387,Short,0.25
8388,Documentary,1
8388,Short,0.666667
8389,Short,1
8392,Short,1
8393,Documentary,1
8394,Comedy,0.5
8394,Crime,0.5
8394,Drama,0.5
8394,Thriller,0.5
8395,Drama,1
8397,Crime,1
8397,Drama,1
8400,Short,1
8401,Documentary,1
8401,Music,1
8402,Short,1
8403,Documentary,1
8405,Crime,0.5
8405,Documentary,0.5
8405,Drama,0.5
8406,Short,1
8409,Comedy,0.4
8409,Drama,0.2
8409,Horror,0.2
8409,Musical,0.2
8409,Thriller,0.4
8410,Comedy,1
8410,Drama,1
8411,Action,0.5
8411,Documentary,0.5
8411,Family,0.5
8411,Thriller,0.5
8412,Horror,1
8414,Action,1
8414,Adventure,1
8414,Comedy,1
8416,Documentary,0.5
8416,Drama,0.5
8416,Short,0.5
8417,Documentary,1
8417,Short,1
8418,Short,1
8420,Action,1
8420,Drama,1
8421,Comedy,0.5
8421,Drama,0.75
8421,Romance,0.25
8421,Short,0.25
8422,Drama,0.666667
8422,War,0.333333
8423,Drama,1
8424,Comedy,0.333333
8424,Horror,1
8425,Documentary,1
8425,Drama,0.333333
8426,Documentary,1
8426,Musical,1
8427,Action,0.111111
8427,Adventure,0.166667
8427,Comedy,0.444444
8427,Drama,0.333333
8427,Musical,0.0555556
8427,Romance,0.111111
8430,Short,1
8431,Short,1
8432,Documentary,1
8433,Comedy,0.5
8433,Short,0.5
8434,Comedy,1
8434,Short,1
8435,Comedy,1
8435,Drama,1
8436,Drama,1
8436,Short,1
8437,Mystery,1
8438,Short,1
8440,Documentary,1
8440,Short,1
8442,Documentary,1
8444,Documentary,1
8445,Animation,0.5
8445,Comedy,0.5
8445,Short,0.5
8446,Short,1
8447,Animation,1
8447,Comedy,1
8447,Family,1
8447,Short,1
8449,Documentary,1
8450,Comedy,0.0384615
8450,Documentary,0.538462
8450,Drama,0.230769
8450,Romance,0.0384615
8450,Short,0.653846
8450,Thriller,0.115385
8451,Action,0.333333
8451,Crime,0.333333
8451,Drama,0.333333
8451,Family,0.333333
8451,Mystery,0.333333
8452,Animation,1
8452,Short,1
8453,Action,1
8453,Crime,1
8454,Short,1
8456,Comedy,1
8456,Documentary,1
8456,Short,1
8458,Drama,1
8459,Action,0.8
8459,Adventure,0.2
8459,Drama,0.2
8459,Horror,0.2
8459,Mystery,0.2
8459,Romance,0.2
8459,Thriller,0.8
8460,Documentary,0.565217
8460,Family,0.0434783
8460,Music,0.0434783
8460,Short,0.521739
8461,Romance,1
8461,Short,1
8462,Action,0.5
8462,Adventure,0.5
8462,Drama,0.5
8463,Short,1
8465,Comedy,0.5
8465,Drama,0.5
8465,Romance,0.5
8466,Comedy,1
8467,Drama,1
8467,Romance,1
8470,Comedy,1
8472,Action,0.5
8472,Comedy,0.5
8472,Crime,0.5
8472,Drama,0.5
8472,Horror,0.5
8472,Short,0.5
8473,Drama,1
8474,Documentary,1
8475,Documentary,1
8478,Comedy,1
8478,Romance,1
8479,Documentary,1
8480,Comedy,1
8481,Action,0.181818
8481,Comedy,0.0909091
8481,Horror,0.636364
8481,Sci-Fi,0.454545
8482,Documentary,1
8482,Short,1
8483,Documentary,1
8484,Documentary,1
8487,Documentary,0.333333
8487,Drama,0.333333
8487,Mystery,0.333333
8487,Short,0.333333
8488,Comedy,0.5
8488,Drama,0.25
8488,Sci-Fi,0.25
8488,Short,0.75
8490,Family,1
8493,Drama,1
8493,Short,1
8494,Documentary,1
8494,Short,1
8495,Musical,1
8495,Short,1
8496,Documentary,0.666667
8496,Horror,0.333333
8496,Short,1
8496,Thriller,0.333333
8497,Comedy,0.333333
8497,Short,0.666667
8498,Action,0.105263
8498,Adventure,0.157895
8498,Comedy,0.263158
8498,Crime,0.105263
8498,Documentary,0.105263
8498,Drama,0.631579
8498,Fantasy,0.157895
8498,Horror,0.105263
8498,Sci-Fi,0.105263
8498,Short,0.157895
8498,Thriller,0.210526
8498,War,0.105263
8502,Action,0.5
8502,Drama,0.5
8502,Romance,0.25
8502,Thriller,0.5
8504,Short,1
8506,Documentary,1
8506,Short,0.5
8507,Short,1
8508,Documentary,1
8509,Adventure,0.125
8509,Comedy,0.625
8509,Documentary,0.25
8509,Family,0.125
8509,Short,0.125
8510,Drama,1
8511,Adventure,0.166667
8511,Comedy,0.666667
8511,Documentary,0.333333
8511,Short,0.333333
8512,Comedy,0.333333
8512,Short,1
8512,War,0.333333
8513,Action,1
8513,Short,1
8513,Thriller,1
8514,Documentary,1
8515,Short,1
8515,Thriller,1
8516,Animation,0.666667
8516,Documentary,0.333333
8516,Short,1
8517,Documentary,1
8519,Horror,1
8520,Horror,1
8521,Animation,0.0638298
8521,Comedy,0.255319
8521,Crime,0.0212766
8521,Drama,0.0425532
8521,Fantasy,0.106383
8521,Horror,0.0212766
8521,Sci-Fi,0.0425532
8521,Short,0.851064
8522,Documentary,1
8523,Comedy,0.5
8523,Romance,0.5
8523,Short,0.5
8527,Drama,1
8528,Short,1
8529,Action,1
8529,Drama,1
8529,Musical,1
8529,War,1
8530,Crime,0.0833333
8530,Documentary,0.416667
8530,Drama,0.416667
8530,Short,0.5
8530,Thriller,0.25
8530,Western,0.0833333
8531,Short,1
8533,Drama,0.5
8533,Horror,1
8533,Short,0.5
8535,Comedy,0.5
8535,Horror,0.5
8535,Thriller,0.5
8536,Family,1
8538,Short,1
8539,Sci-Fi,1
8540,Comedy,1
8541,Comedy,0.4
8541,Drama,0.6
8542,Animation,0.0555556
8542,Comedy,0.222222
8542,Drama,0.666667
8542,Family,0.111111
8542,Musical,0.0555556
8542,Short,0.0555556
8544,Comedy,1
8546,Drama,1
8547,Drama,1
8548,Action,1
8548,Drama,1
8549,Documentary,1
8549,Short,1
8550,Sci-Fi,1
8550,Short,1
8551,Comedy,1
8552,Documentary,1
8554,Comedy,0.4
8554,Drama,0.8
8554,Romance,0.4
8554,Sci-Fi,0.2
8554,Thriller,0.2
8556,Drama,1
8556,Horror,1
8558,Documentary,1
8559,Action,0.157895
8559,Adventure,0.578947
8559,Comedy,0.157895
8559,Crime,0.210526
8559,Drama,0.157895
8559,Romance,0.157895
8559,Short,0.0526316
8560,Documentary,1
8561,Comedy,0.5
8561,Drama,0.5
8561,Romance,0.5
8562,Action,0.333333
8562,Adventure,0.333333
8562,Animation,0.333333
8562,Fantasy,0.333333
8562,Sci-Fi,0.333333
8564,Short,1
8565,Drama,1
8567,Short,1
8568,Documentary,1
8570,Animation,1
8572,Short,1
8574,Comedy,0.5
8574,Drama,0.5
8574,Family,0.5
8575,Short,1
8578,Short,1
8579,Animation,1
8579,Documentary,0.5
8579,Fantasy,0.166667
8579,Horror,0.166667
8579,Short,1
8582,Short,1
8583,Documentary,1
8583,Music,1
8585,Action,0.142857
8585,Drama,0.571429
8585,Mystery,0.142857
8585,Romance,0.142857
8585,War,0.142857
8587,Drama,0.666667
8587,Short,1
8589,Horror,1
8592,Short,1
8593,Short,1
8594,Short,1
8595,Short,1
8596,Comedy,1
8596,Music,1
8597,Comedy,1
8598,Drama,0.5
8598,Short,0.5
8598,Thriller,0.5
8599,Short,1
8600,Drama,1
8601,Documentary,1
8602,Documentary,1
8603,Short,1
8604,Documentary,1
8605,Documentary,1
8605,Short,1
8607,Documentary,1
8607,Short,1
8608,Comedy,0.428571
8608,Crime,0.285714
8608,Drama,0.714286
8608,Fantasy,0.142857
8609,Comedy,0.333333
8609,Short,1
8610,Action,0.142857
8610,Adventure,0.142857
8610,Comedy,0.142857
8610,Documentary,0.714286
8610,Fantasy,0.142857
8611,Adventure,1
8612,Comedy,0.5
8612,Drama,0.5
8614,Documentary,1
8614,Short,1
8615,Short,1
8616,Documentary,1
8617,Drama,1
8618,Documentary,1
8619,Action,0.333333
8619,Adventure,0.666667
8619,Drama,0.333333
8619,War,0.333333
8620,Drama,1
8620,Romance,1
8621,Short,1
8622,Short,1
8623,Documentary,0.333333
8623,Drama,0.666667
8623,Short,0.333333
8624,Animation,1
8624,Short,1
8625,Action,0.4
8625,Comedy,0.4
8625,Drama,0.2
8625,Western,0.2
8626,Drama,1
8627,Drama,1
8627,Fantasy,1
8628,Action,0.333333
8628,Comedy,0.333333
8628,Crime,0.333333
8628,Drama,0.666667
8628,Romance,0.333333
8629,Documentary,1
8631,Action,0.153846
8631,Adventure,0.153846
8631,Comedy,0.0769231
8631,Drama,0.846154
8631,Fantasy,0.153846
8631,Musical,0.230769
8631,Romance,0.307692
8632,Documentary,1
8632,Short,1
8633,Comedy,0.666667
8633,Documentary,0.333333
8633,Drama,0.333333
8633,Music,0.333333
8634,Animation,1
8634,Comedy,0.2
8634,Family,0.4
8634,Short,0.8
8636,Comedy,0.5
8636,Drama,0.5
8636,Romance,0.25
8636,War,0.25
8637,Drama,0.333333
8637,Horror,0.333333
8637,Thriller,0.666667
8638,Documentary,1
8638,Short,1
8640,Comedy,1
8640,Mystery,1
8640,Romance,1
8641,Action,0.333333
8641,Drama,0.333333
8641,Sci-Fi,0.333333
8641,Thriller,0.333333
8642,Action,0.2
8642,Comedy,0.8
8642,Crime,0.2
8643,Action,0.5
8643,Adventure,0.5
8643,Comedy,0.5
8643,Crime,0.5
8643,Family,0.5
8644,Documentary,1
8644,Short,0.5
8645,Comedy,1
8645,Short,1
8646,Comedy,1
8646,Short,1
8647,Comedy,0.666667
8647,Drama,0.333333
8648,Short,1
8649,Animation,0.393939
8649,Documentary,0.030303
8649,Drama,0.272727
8649,Fantasy,0.0909091
8649,Horror,0.0606061
8649,Mystery,0.0606061
8649,Romance,0.0909091
8649,Short,0.606061
8650,Crime,1
8650,Documentary,1
8650,Horror,1
8650,Mystery,1
8651,Animation,1
8651,Short,1
8652,Drama,0.5
8652,Musical,0.25
8652,Short,0.25
8653,Thriller,1
8654,Documentary,1
8654,Short,1
8655,Documentary,1
8658,Comedy,0.333333
8658,Short,0.666667
8660,Action,0.333333
8660,Horror,0.333333
8660,Romance,0.333333
8660,Short,0.333333
8661,Documentary,0.333333
8661,Short,0.666667
8662,Action,0.333333
8662,Crime,0.111111
8662,Drama,0.444444
8662,Horror,0.111111
8662,Short,0.222222
8662,Thriller,0.222222
8662,Western,0.111111
8663,Short,1
8664,Short,1
8665,Action,1
8665,Adventure,1
8665,Sci-Fi,1
8668,Thriller,1
8669,Drama,1
8670,Documentary,1
8671,Comedy,0.25
8671,Crime,0.25
8671,Drama,0.5
8671,Romance,0.25
8671,War,0.25
8672,Documentary,1
8672,Short,1
8673,Adventure,0.125
8673,Crime,0.125
8673,Documentary,0.25
8673,Drama,0.125
8673,Family,0.125
8673,Fantasy,0.125
8673,Short,0.375
8673,Thriller,0.125
8673,War,0.125
8673,Western,0.125
8674,Drama,1
8674,Short,1
8676,Documentary,1
8678,Documentary,1
8679,Animation,0.125
8679,Sci-Fi,0.125
8679,Short,0.875
8680,Comedy,0.333333
8680,Drama,0.555556
8680,Romance,0.111111
8680,War,0.111111
8681,Drama,1
8682,Drama,1
8682,Short,1
8683,Documentary,1
8685,Short,1
8686,Comedy,0.166667
8686,Documentary,0.5
8686,Drama,0.166667
8686,Short,0.166667
8687,Crime,1
8687,Short,1
8688,Action,0.333333
8688,Comedy,0.666667
8688,Drama,0.333333
8688,Family,0.333333
8690,Action,1
8690,Drama,1
8690,Romance,1
8690,Short,1
8690,War,1
8691,Adventure,0.0128205
8691,Comedy,0.153846
8691,Crime,0.0128205
8691,Drama,0.730769
8691,Fantasy,0.025641
8691,Film-Noir,0.0128205
8691,Musical,0.0769231
8691,Romance,0.153846
8691,War,0.0769231
8691,Western,0.0897436
8692,Documentary,1
8692,Short,0.25
8693,Adventure,0.5
8693,Documentary,0.5
8693,Drama,0.5
8694,Action,1
8694,Comedy,1
8696,Documentary,1
8696,Short,1
8696,War,1
8697,Short,1
8699,Documentary,1
8700,Action,0.5
8700,Drama,0.5
8700,Short,0.5
8700,Thriller,1
8701,Short,1
8702,Comedy,0.428571
8702,Crime,0.0952381
8702,Drama,0.047619
8702,Horror,0.047619
8702,Thriller,0.047619
8702,Western,0.380952
8704,Short,1
8706,Comedy,0.5
8706,Short,0.5
8707,Animation,0.5
8707,Documentary,0.25
8707,Short,1
8708,Short,1
8709,Short,1
8711,Documentary,1
8711,Family,1
8711,Short,1
8712,Drama,1
8714,Drama,1
8714,Family,1
8718,Drama,0.5
8718,Romance,0.5
8719,Drama,0.5
8719,Family,0.5
8719,Romance,0.5
8720,Drama,1
8720,Musical,1
8722,Fantasy,1
8723,Action,0.2
8723,Crime,0.2
8723,Documentary,0.2
8723,Drama,0.6
8723,Family,0.4
8723,Musical,0.4
8723,Romance,0.2
8725,Drama,1
8727,Comedy,0.142857
8727,Drama,0.714286
8727,Family,0.642857
8727,Musical,0.285714
8727,Romance,0.357143
8729,Documentary,1
8731,Short,1
8732,Short,1
8733,Short,1
8734,Short,1
8735,Comedy,0.666667
8735,Short,0.777778
8736,Comedy,1
8738,Short,1
8739,Comedy,0.5
8739,Drama,0.5
8740,Comedy,1
8740,Crime,0.333333
8740,Horror,0.666667
8741,Documentary,0.5
8741,Drama,0.3
8741,Short,0.7
8741,War,0.1
8742,Action,0.333333
8742,Comedy,0.666667
8742,Drama,0.333333
8743,Documentary,0.4
8743,Short,0.6
8743,Thriller,0.2
8743,Western,0.2
8744,Comedy,1
8744,Musical,1
8745,Short,1
8746,Drama,1
8747,Short,1
8751,Drama,1
8752,Documentary,1
8752,Sci-Fi,1
8752,Short,1
8755,Comedy,0.5
8755,Crime,0.5
8756,Documentary,1
8757,Comedy,0.666667
8757,Short,1
8758,Documentary,1
8758,Short,1
8759,Drama,0.5
8759,Short,0.5
8760,Documentary,1
8760,Short,1
8762,Short,1
8762,Thriller,1
8763,Western,1
8764,Adventure,1
8764,Drama,1
8764,Short,1
8765,Comedy,0.5
8765,Short,1
8767,Comedy,1
8767,Drama,1
8767,Short,1
8769,Comedy,0.1
8769,Documentary,0.25
8769,Drama,0.2
8769,Family,0.45
8769,Fantasy,0.1
8769,Musical,0.1
8769,Short,0.35
8770,Documentary,1
8770,Short,0.5
8771,Action,1
8771,Adventure,1
8771,Documentary,1
8773,Short,1
8774,Comedy,0.5
8774,Drama,0.166667
8774,Family,0.333333
8774,Musical,0.166667
8774,Romance,0.166667
8774,Short,0.333333
8776,Comedy,0.5
8776,Drama,0.5
8776,Fantasy,0.5
8776,Short,1
8777,Short,1
8779,Adventure,0.125
8779,Comedy,0.075
8779,Drama,0.65
8779,Romance,0.075
8779,Short,0.6
8779,Western,0.225
8781,Musical,1
8782,Horror,1
8782,Mystery,0.25
8782,Thriller,0.5
8784,Documentary,1
8785,Documentary,1
8786,Drama,1
8787,Crime,0.5
8787,Drama,0.5
8788,Comedy,0.375
8788,Drama,0.5
8788,Short,0.25
8789,Documentary,1
8789,Music,1
8791,Documentary,0.25
8791,Drama,0.25
8791,Mystery,0.5
8794,Comedy,0.333333
8794,Documentary,0.333333
8794,Drama,0.333333
8794,Short,0.333333
8797,Drama,1
8798,Documentary,1
8799,Short,1
8800,Comedy,0.333333
8800,Short,0.666667
8801,Adventure,0.5
8801,Fantasy,0.5
8801,Horror,0.5
8801,Short,1
8802,Thriller,1
8803,Comedy,1
8805,Short,1
8805,Thriller,1
8806,Short,1
8807,Comedy,1
8808,Short,1
8810,Short,1
8811,Comedy,1
8811,Drama,0.333333
8811,Short,1
8813,Documentary,1
8814,Drama,1
8815,Comedy,1
8816,Documentary,1
8818,Adventure,1
8819,Short,1
8820,Short,1
8821,Documentary,0.6
8821,Short,0.4
8822,Drama,1
8826,Documentary,1
8826,Short,0.5
8827,Documentary,1
8828,Animation,1
8828,Short,1
8829,Documentary,1
8830,Comedy,0.25
8830,Drama,0.75
8830,Short,0.25
8831,Thriller,1
8832,Documentary,1
8833,Animation,1
8833,Comedy,1
8833,Short,1
8835,Action,0.5
8835,Drama,0.5
8837,Documentary,1
8839,Animation,1
8839,Comedy,0.5
8839,Short,1
8840,Drama,1
8842,Documentary,1
8842,Short,0.1
8843,Comedy,1
8844,Drama,1
8846,Short,1
8847,Documentary,1
8849,Comedy,1
8849,Drama,1
8850,Short,1
8851,Short,1
8852,Documentary,1
8853,Comedy,0.5
8853,Crime,0.5
8854,Animation,1
8854,Short,1
8856,Comedy,0.666667
8856,Documentary,0.333333
8856,Drama,0.666667
8857,Animation,1
8857,Short,1
8858,Short,1
8860,Comedy,0.1
8860,Drama,0.4
8860,Mystery,0.1
8860,Romance,0.1
8860,Short,0.7
8861,Comedy,1
8861,Drama,1
8863,Comedy,0.5
8863,Short,0.5
8864,Action,0.166667
8864,Animation,0.166667
8864,Comedy,0.666667
8864,Crime,0.166667
8864,Drama,0.333333
8864,Family,0.166667
8864,Short,0.166667
8864,Thriller,0.166667
8865,Comedy,0.166667
8865,Crime,0.166667
8865,Drama,0.333333
8865,Short,0.833333
8866,Action,0.333333
8866,Comedy,0.333333
8866,Drama,0.666667
8866,Thriller,0.333333
8867,Comedy,1
8867,Drama,1
8868,Documentary,1
8868,Music,1
8870,Short,1
8871,Animation,1
8871,Short,0.75
8872,Action,0.166667
8872,Comedy,0.333333
8872,Documentary,0.166667
8872,Family,0.166667
8872,Thriller,0.333333
8874,Documentary,1
8875,Short,1
8876,Documentary,1
8877,Short,1
8878,Drama,0.5
8878,Sci-Fi,0.5
8879,Action,1
8879,War,1
8880,Animation,0.333333
8880,Short,1
8881,Comedy,0.454545
8881,Crime,0.181818
8881,Drama,0.454545
8881,Sci-Fi,0.0909091
8881,Thriller,0.272727
8881,War,0.0909091
8882,Short,1
8883,Action,0.0384615
8883,Adventure,0.0769231
8883,Comedy,0.346154
8883,Crime,0.115385
8883,Documentary,0.0769231
8883,Drama,0.384615
8883,Fantasy,0.0384615
8883,Horror,0.0384615
8883,Mystery,0.0769231
8883,Sci-Fi,0.0384615
8883,Thriller,0.153846
8883,War,0.115385
8884,Documentary,1
8884,Short,1
8886,Drama,1
8887,Documentary,1
8888,Short,1
8891,Drama,1
8892,Action,0.333333
8892,Animation,1
8892,Comedy,0.333333
8892,Family,0.333333
8893,Action,1
8893,Drama,1
8893,War,1
8894,Crime,1
8894,Short,1
8895,Short,1
8896,Drama,0.2
8896,Short,1
8898,Short,1
8900,Documentary,1
8902,Short,1
8903,Animation,1
8903,Short,1
8904,Short,1
8908,Comedy,0.333333
8908,Documentary,0.333333
8908,Drama,0.666667
8908,Romance,0.333333
8908,Short,0.333333
8909,Animation,1
8909,Short,1
8910,Documentary,1
8910,Short,1
8911,Comedy,1
8911,Fantasy,0.2
8913,Drama,0.5
8913,Short,0.5
8914,Short,1
8915,Animation,0.5
8915,Short,0.75
8916,Documentary,1
8917,Short,1
8921,Adventure,1
8921,Fantasy,1
8921,Sci-Fi,1
8922,Drama,1
8922,Short,1
8923,Drama,1
8924,Documentary,1
8925,Short,1
8926,Short,1
8927,Documentary,1
8927,War,0.5
8928,Drama,0.666667
8928,Romance,0.166667
8928,Short,0.333333
8928,Western,0.166667
8930,Short,1
8931,Drama,1
8931,Thriller,1
8933,Action,0.142857
8933,Comedy,0.142857
8933,Drama,0.571429
8933,Horror,0.285714
8933,Romance,0.142857
8933,Thriller,0.142857
8933,Western,0.142857
8934,Comedy,0.5
8934,Sci-Fi,0.5
8934,Short,0.5
8934,Thriller,0.5
8935,Music,1
8936,Animation,0.5
8936,Short,1
8937,Comedy,1
8937,Family,1
8937,Short,1
8938,Documentary,1
8938,Short,1
8940,Horror,1
8940,Mystery,1
8940,Thriller,1
8941,Drama,1
8941,Short,1
8942,Documentary,0.5
8942,Music,0.5
8943,Documentary,1
8944,Documentary,1
8945,Documentary,1
8946,Short,1
8947,Action,0.5
8947,Adventure,0.5
8947,Documentary,0.5
8947,Drama,0.5
8947,Short,1
8948,Action,0.166667
8948,Documentary,0.166667
8948,Horror,0.166667
8948,Sci-Fi,0.333333
8948,Short,0.333333
8948,Thriller,0.166667
8948,Western,0.166667
8949,Short,1
8952,Animation,1
8952,Comedy,1
8952,Short,1
8955,Documentary,1
8955,Short,1
8956,Action,0.333333
8956,Crime,0.333333
8956,Drama,0.666667
8956,Mystery,0.333333
8956,Short,0.666667
8956,Thriller,0.333333
8958,Comedy,0.75
8958,Family,1
8958,Romance,0.25
8959,Family,1
8961,Drama,1
8961,Mystery,1
8961,Thriller,1
8963,Drama,1
8964,Animation,0.5
8964,Short,1
8965,Documentary,1
8966,Short,1
8968,Crime,0.5
8968,Drama,0.5
8969,Short,1
8970,Documentary,1
8973,Documentary,1
8973,Short,1
8976,Action,0.166667
8976,Adventure,0.166667
8976,Documentary,0.166667
8976,Drama,0.166667
8976,Fantasy,0.166667
8976,Music,0.333333
8976,Musical,0.5
8976,Romance,0.333333
8976,Short,0.666667
8976,War,0.166667
8977,Comedy,0.25
8977,Crime,0.0833333
8977,Drama,0.833333
8977,Fantasy,0.25
8977,Mystery,0.166667
8978,Horror,1
8978,Sci-Fi,1
8979,Short,1
8980,Comedy,0.25
8980,Short,1
8981,Short,1
8982,Documentary,1
8984,Comedy,0.5
8984,Drama,1
8984,Family,0.5
8985,Short,1
8986,Crime,0.5
8986,Drama,0.5
8986,Horror,0.5
8986,Thriller,0.5
8987,Documentary,1
8988,Documentary,1
8990,Documentary,1
8991,Short,1
8992,Documentary,1
8995,Comedy,0.25
8995,Drama,0.75
8995,Romance,0.25
8996,Adventure,0.025
8996,Documentary,0.9875
8996,Drama,0.0125
8996,Horror,0.0125
8996,Music,0.05
8996,Sci-Fi,0.025
8996,Short,0.7125
8997,Drama,1
8997,Short,1
8998,Drama,1
8999,Documentary,1
8999,Short,1
9000,Short,1
9001,Animation,1
9002,Comedy,0.5
9002,Drama,0.5
9003,Documentary,1
9004,Drama,1
9004,Family,0.333333
9004,Short,0.666667
9006,Short,1
9007,Comedy,1
9007,Fantasy,0.333333
9007,Music,0.666667
9007,Musical,0.333333
9009,Comedy,0.666667
9009,Drama,0.333333
9009,Short,0.333333
9010,Comedy,1
9011,Music,1
9012,Drama,1
9012,Short,1
9015,Drama,1
9016,Comedy,1
9016,Short,1
9020,Drama,1
9020,Horror,1
9021,Adventure,1
9024,Short,1
9025,Comedy,1
9025,Short,1
9026,Documentary,1
9026,Short,0.5
9027,Fantasy,1
9027,Short,1
9028,Drama,0.5
9028,Romance,0.5
9029,Action,0.2
9029,Comedy,0.2
9029,Drama,0.4
9029,Family,0.2
9029,Fantasy,0.4
9031,Animation,0.75
9031,Comedy,0.916667
9031,Short,0.972222
9031,War,0.0277778
9032,Animation,1
9032,Comedy,1
9032,Family,1
9033,Action,1
9034,Comedy,0.5
9034,Drama,0.5
9034,Horror,0.25
9035,Documentary,1
9035,Music,1
9036,Sci-Fi,1
9037,Music,1
9038,Documentary,0.5
9038,Drama,0.5
9038,Short,0.5
9040,Horror,0.714286
9040,Sci-Fi,0.142857
9040,Short,0.142857
9040,Thriller,0.142857
9041,Comedy,1
9044,Horror,1
9045,Comedy,1
9045,Romance,0.25
9046,Documentary,0.5
9046,Music,0.5
9048,Animation,1
9048,Family,1
9048,Short,1
9050,Comedy,0.666667
9050,Drama,0.333333
9050,Romance,0.666667
9051,Documentary,1
9051,Short,0.5
9052,Comedy,0.5
9052,Drama,0.5
9052,Sci-Fi,0.5
9052,Short,0.5
9053,Music,1
9054,Comedy,1
9054,Short,1
9055,Action,0.153846
9055,Adventure,0.0769231
9055,Comedy,0.0769231
9055,Crime,0.0769231
9055,Drama,0.692308
9055,Fantasy,0.0769231
9055,Horror,0.0769231
9055,Sci-Fi,0.0769231
9055,Thriller,0.153846
9056,Comedy,1
9056,Drama,1
9056,Short,1
9059,Comedy,1
9059,Sci-Fi,1
9062,Action,0.6
9062,Adventure,0.4
9062,Comedy,0.2
9062,Crime,0.2
9062,Drama,0.4
9062,Fantasy,0.2
9062,Horror,0.2
9062,Mystery,0.2
9062,Sci-Fi,0.6
9062,Thriller,0.6
9065,Adventure,0.0909091
9065,Comedy,0.181818
9065,Crime,0.0909091
9065,Drama,0.545455
9065,Short,0.181818
9065,Western,0.181818
9066,Drama,1
9067,Documentary,0.8
9067,Drama,0.2
9068,Documentary,1
9069,Adventure,1
9069,Animation,1
9069,Family,1
9070,Comedy,0.666667
9070,Crime,0.0833333
9070,Drama,0.5
9070,Family,0.0833333
9070,War,0.0833333
9071,Adventure,0.5
9071,Animation,1
9071,Comedy,0.5
9071,Short,0.5
9072,Comedy,0.5
9072,Horror,0.5
9072,Romance,0.5
9074,Drama,1
9076,Short,1
9078,Short,1
9079,Documentary,0.333333
9079,Drama,0.666667
9079,Short,0.333333
9080,Crime,0.5
9080,Drama,0.5
9082,Animation,1
9082,Short,1
9083,Action,0.8
9083,Adventure,0.2
9083,Crime,0.2
9083,Documentary,0.2
9083,Short,0.4
9083,Thriller,0.6
9084,Comedy,0.5
9084,Short,1
9086,Short,1
9087,Sci-Fi,1
9087,Short,1
9088,Documentary,1
