id,name,year,rank
9635,"Al centro dell'area di rigore",1996,NULL
9636,"Al Chet",1935,NULL
9637,"Al cielo, no",1996,NULL
9638,"Al cinematografo guardate... e non toccate",1912,NULL
9639,"Al compas de un sentimiento",1996,NULL
9640,"Al comps de tu mentira",1950,NULL
9641,"Al comps del piln",2002,NULL
9642,"Al comps del rock'n roll",1957,NULL
9643,"Al corazn",1995,NULL
9644,"Al cuore",2002,NULL
9645,"Al cuore si comanda",2003,7.6
9646,"Al dedos frente",1998,NULL
9647,"Al Dente",1998,5.2
9648,"Al descubierto",1971,NULL
9649,"Al Dhakira al Khasba",1980,NULL
9650,"Al di l del bene e del male",1977,7.2
9651,"Al di l dell'odio",1972,NULL
9652,"Al di l della legge",1968,5.1
9653,"Al di l delle nuvole",1995,6.4
9654,"Al diablo con amor",1973,NULL
9655,"Al diablo con la msica",1958,NULL
9656,"Al diablo las mujeres",1955,NULL
9657,"Al diavolo la celebrit",1949,5.9
9658,"Al Donahue and His Orchestra in Harmony Highway",1944,NULL
9659,"Al dormir lo veo claro",1988,NULL
9660,"Al da con Maria Conchita",1998,NULL
9661,"Al este del oeste",1984,5.5
9662,"Al Fatah - Palestina",1970,NULL
9663,"Al filo de la ley",1991,NULL
9664,"Al filo de la ley: Misin rescate",1986,NULL
9665,"Al filo de la muerte",1989,NULL
9666,"Al filo de los machetes",1980,NULL
9668,"Al filo del terror",1992,NULL
9669,"Al fin a solas",1969,NULL
9670,"Al fin solos",1955,NULL
9671,"Al fin solos, pero...",1977,NULL
9672,"Al final del camino",1962,NULL
9673,"Al final del riu",1999,NULL
9674,"Al Fresco",1930,NULL
9675,"Al ftbol",1975,NULL
9676,"Al Gatun",1990,NULL
9677,"Al grito de este pueblo",1972,NULL
9678,"Al Hapanim",1990,NULL
9679,"Al Hevel Dak",1980,NULL
9680,"Al Hilal",1958,NULL
9681,"Al Hollywood madrileo",1927,NULL
9682,"Al infierno con la migra",2003,NULL
9683,"Al Jennings of Oklahoma",1951,7.1
9684,"Al lado del Atlas",1994,NULL
9685,"Al ladro",1962,NULL
9686,"Al Lewis in the Flesh",1993,2
9687,"Al Lewis: Forever Grandpa",2000,NULL
9688,"Al limite, cio, non glielo dico",1984,NULL
9689,"Al llegar el da",1968,NULL
9690,"Al Loves Trees",2000,4
9691,"Al lupo, al lupo",1992,5
9692,"Al lmite",1997,5.6
9693,"Al margen de la ley",1936,NULL
9694,"Al margen de la ley",1989,NULL
9695,"Al marido hay que seguirlo",1948,NULL
9696,"Al Martin's Game",1911,NULL
9697,"Al matale, Caragiale",2002,NULL
9698,"Al momento giusto",2000,4.6
9699,"Al Murray: The Pub Landlord Live - My Gaff, My Rules",2003,NULL
9700,"Al nostro sonno inquieto",1964,NULL
9701,"Al oeste de Canad",1969,NULL
9702,"Al oeste de Ro Grande",1983,NULL
9703,"Al oltro lado de la ley",1995,NULL
9704,"Al otro lado",2004,NULL
9705,"Al otro lado de la ciudad",1962,NULL
9706,"Al otro lado del tnel",1992,5.6
9707,"Al Oud",1991,NULL
9708,"Al patriei erou intre eroi",1983,NULL
9709,"Al patrulea gard, langa debarcader",1984,NULL
9710,"Al patrulea stol",1978,NULL
9711,"Al piacere di rivederla",1976,NULL
9712,"Al pie de las banderas",1946,NULL
9713,"Al pie del Almanzor",1942,NULL
9714,"Al ponerse el sol",1967,7.2
9715,"Al primo soffio di vento",2002,4.4
9716,"Al Qods Fee Yom Akhar",2002,5.8
9717,"Al Quantara",1997,NULL
9718,"Al que nace pa' tamal, del cielo le caen las desas",1990,NULL
9719,"Al ritmo de la noche",1994,NULL
9720,"Al rojo vivo",1968,NULL
9721,"Al rojo vivo",1997,NULL
9722,"Al samaa latanam",1953,NULL
9723,"Al se kod bunara lepo ogovara",1980,NULL
9724,"Al servicio de la comunidad",2002,NULL
9725,"Al servicio de la mujer espaola",1978,NULL
9726,"Al sol de agosto",2002,NULL
9727,"Al son de la marimba",1941,NULL
9728,"Al son de la metralleta",1995,NULL
9729,"Al son de las guitarras",1938,NULL
9730,"Al son del charlestn",1954,NULL
9731,"Al son del mambo",1950,NULL
9732,"Al Sr. Bermudez no le gustan los agentes",1909,NULL
9733,"Al sur de Gran Canaria",1976,NULL
9734,"Al sur de Granada",2003,6.2
9735,"Al sur de Margarita",1954,NULL
9736,"Al sur del desierto",2003,NULL
9737,"Al sur del edn",1981,NULL
9738,"Al sur del paralelo 42",1955,NULL
9739,"Al Tafhidunu",1947,NULL
9740,"Al Tariq",1975,NULL
9741,"Al tawous",1982,NULL
9743,"Al Tigu Le B'Shoah",1994,NULL
9744,"Al Tishali Im Ani Ohev",1979,NULL
9745,"Al toque de clarn",1941,NULL
9746,"Al treilea salt mortal",1980,NULL
9747,"Al tropico del cancro",1972,NULL
9748,"Al Tudi Tuhak",1999,NULL
9749,"Al TV",1989,NULL
9750,"Al wie omziet...",1968,NULL
9751,"Al zouga talattashar",1961,NULL
9752,"Al'pijskaya ballada",1965,NULL
9753,"Al's Lads",2002,5.1
9754,"Al's Troubles",1926,NULL
9755,Al-abriaa,1974,NULL
9756,"Al-Kahira thalatin",1966,NULL
9757,Al-Kautsar,1977,NULL
9758,"Al-khatib nimrah talatach",1933,NULL
9759,Al-Nakba,1997,NULL
9760,"Al-Salam Al-Walid",1965,NULL
9761,Al-talaky,1977,NULL
9762,"Al-yad al-sawda",1936,NULL
9763,"Ala ad lehafak",1949,NULL
9764,"Ala bab el wazir",1982,NULL
9765,"Ala de colibr",1996,NULL
9766,"Ala defat el Nil",1963,NULL
9768,"Ala kayfak",1952,NULL
9769,"Ala masra el hayat",1942,NULL
9770,Ala-Arriba!,1942,NULL
9771,"Alaala kita",1961,NULL
9772,"Alaala ng lumipas",1965,NULL
9774,Alaap,1977,8.4
9775,Alab,2001,NULL
9776,"Alab ng lahi",2003,NULL
9777,Alabama,1984,NULL
9778,"Alabama's Ghost",1972,4.4
9779,"Alabama: 2000 Light Years From Home",1969,8.1
9780,"Alabama: 41 Number One Hits Live",1998,NULL
9781,"Alabaster Box, An",1917,NULL
9782,"Alabok sa lupa, Mga",1967,NULL
9783,"ALAC Awards 2000, The",2000,NULL
9784,"ALAC Awards 2001, The",2001,NULL
9785,"Alacran de Durango, El",1998,NULL
9786,"Alacrana, La",1986,NULL
9787,"Aladdin & His Magic Lamp",1983,4.8
9788,"Aladdin & the Magic Lamp",1976,NULL
9789,Aladdin,1922,NULL
9790,Aladdin,1936,8.3
9791,Aladdin,1952,NULL
9792,Aladdin,1953,NULL
9793,Aladdin,1986,4.9
9794,Aladdin,1990,NULL
9795,Aladdin,1992,7.5
9796,"Aladdin (1993/II)",1993,NULL
9797,"Aladdin (1993/III)",1993,NULL
9798,Aladdin,2000,NULL
9799,"Aladdin and His Lamp",1952,5
9800,"Aladdin and His Wonderful Lamp",1939,7.1
9801,"Aladdin and the Adventure of All Time",1999,NULL
9802,"Aladdin and the King of Thieves",1996,NULL
9803,"Aladdin and the Wonderful Lamp",1899,4.2
9804,"Aladdin and the Wonderful Lamp",1917,7.1
9805,"Aladdin and the Wonderful Lamp",1924,NULL
9806,"Aladdin and the Wonderful Lamp",1927,NULL
9807,"Aladdin and the Wonderful Lamp",1934,5.3
9808,"Aladdin Aur Jadui Chirag",1933,NULL
9809,"Aladdin Aur Jadui Chirag",1937,NULL
9810,"Aladdin Aur Jadui Chirag",1952,NULL
9811,"Aladdin from Broadway",1917,NULL
9812,"Aladdin in Lambasi",1971,NULL
9813,"Aladdin in Nasira's Revenge",2001,NULL
9814,"Aladdin Jones",1915,NULL
9815,"Aladdin Jr.",1922,NULL
9816,"Aladdin on Ice",1995,NULL
9817,"Aladdin und die Wunderlampe",1919,NULL
9818,"Aladdin Up to Date",1917,NULL
9819,"Aladdin Up-to-Date",1912,NULL
9820,"Aladdin's Arabian Adventures: Creatures of Invention",1998,NULL
9821,"Aladdin's Arabian Adventures: Fearless Friends",1998,NULL
9822,"Aladdin's Arabian Adventures: Magic Makers",1998,NULL
9823,"Aladdin's Arabian Adventures: Team Genie",1998,NULL
9824,"Aladdin's Awakening",1913,NULL
9825,"Aladdin's Lamp",1931,NULL
9826,"Aladdin's Lamp",1935,NULL
9827,"Aladdin's Lamp",1943,NULL
9828,"Aladdin's Lamp",1947,NULL
9829,"Aladdin's Lantern",1938,6.8
9830,"Aladdin's Math Quest",1998,NULL
9831,"Aladdin's Other Lamp",1917,NULL
9832,"Aladdin: Fate of Agrabah",1996,NULL
9833,"Aladdin: or, a Lad Out",1914,NULL
9834,"Aladim e a Lmpada Maravilhosa",1973,5.1
9835,Aladin,1951,5.7
9837,"Aladin dan lampu wasiat",1982,NULL
9838,"Aladin et la lampe merveilleuse",1969,NULL
9839,"Aladin ou la lampe merveilleuse",1906,7.7
9840,"Aladino y la lmpara maravillosa",1958,NULL
9841,"Aladino y la lmpara maravillosa",1982,NULL
9842,"Aladr a tzoltnapon",1912,NULL
9843,"Alaecheung yeojawa wicheung namja",1992,2.2
9844,"Alag Alag",1985,NULL
9845,"Alagad ng kuwadradong mesa, Mga",1983,NULL
9846,Alageyik,1958,NULL
9847,Alageyik,1969,NULL
9848,"Alai Osai",1984,NULL
9849,"Alai Payuthey",2000,6.3
9850,"Alaigal Ooivathilai",1981,NULL
9851,"Alaih el-Awadh",2003,NULL
9852,"Alain Pacadis, un hros in",2003,NULL
9853,Alaipattu,1990,NULL
9854,Alajadi,1990,NULL
9855,"Alak Kishori",1932,NULL
9856,Alakadalinakkare,1984,NULL
9857,Alakal,1974,NULL
9858,Alakananda,1947,NULL
9859,"Alakh Niranjan",1940,NULL
9860,"Alakh Niranjan",1950,NULL
9861,"Alakh Niranjan",1975,NULL
9862,Alala,1934,NULL
9863,Alaloum,1982,8
9864,"Alam Ara",1931,NULL
9865,"Alamain, El",1965,NULL
9866,"Alamat ng lawin, Ang",2002,NULL
9867,"Alamat ng pitong kilabot",1969,NULL
9868,"Alamat ni Julian Makabayan, Ang",1979,NULL
9869,"Alamat, Ang",1972,NULL
9870,"Alambic, L'",1998,NULL
9871,Alambrado,1991,7.4
9872,"Alambre de pas",1993,NULL
9873,Alambrista!,1977,8.2
9874,"Alameda da Saudade 113",1950,NULL
9875,"Alameda de Veracruz",1907,NULL
9876,"Alameda Lovers, The",1996,NULL
9877,"Alameda, La",1898,NULL
9878,"Alamid: Ang alamat",1998,NULL
9879,"Alamo Bay",1985,5.7
9880,"Alamo Documentary, The",2004,NULL
9881,"Alamo Documentary: A True Story of Courage, The",2004,NULL
9882,"Alamo, The",1936,NULL
9883,"Alamo, The",1960,6.6
9884,"Alamo, The",2004,5.9
9885,"Alamo: The Price of Freedom",1988,5.6
9886,"Alamo: Thirteen Days to Glory, The",1987,NULL
9887,"Alamuni el hub",1958,NULL
9888,"Alamut Ambush, The",1986,NULL
9889,"Alan & Naomi",1992,5.9
9890,Alan,2001,NULL
9891,"Alan Brady Show, The",2003,NULL
9892,"Alan Bush: A Life",1983,NULL
9893,"Alan Courtney's 1280 Club",1944,NULL
9894,"Alan Davies: Live at the Lyric",1994,NULL
9895,"Alan Davies: Urban Trauma",1998,NULL
9896,"Alan Marks interpretiert Schubert",1985,NULL
9897,"Alan Smithee Film: Burn Hollywood Burn, An",1997,3.1
9898,"Alanchery Thambrakal",1995,NULL
9899,"Alanis Morissette: Feast On Scraps",2002,NULL
9900,"Alanis Morissette: Head Over Feet",1997,NULL
9901,"Alanis Morissette: Jagged Little Pill - Live",1997,NULL
9902,"Alanis Morissette: We're with the Band",2004,NULL
9903,"Alanis Morissette: You Learn Live",1997,NULL
9904,"Alanis T.V.",1999,NULL
9905,Alapaap,1985,NULL
9906,"Alapalooza: The Videos",1994,NULL
9907,Alapiranthavan,1963,NULL
9908,Alarcn,1967,NULL
9909,"Alarde de San Marcial",1975,NULL
9910,"Alarido, El",1948,NULL
9911,Alarium,2003,1
9912,Alarm,1938,NULL
9913,Alarm,1941,NULL
9914,Alarm,1969,NULL
9915,Alarm,1996,NULL
9916,Alarm,2002,8.3
9917,"Alarm (Gordon Highlanders)",1897,NULL
9918,"Alarm and Hitch, The",1903,NULL
9919,"Alarm auf Station 2",1993,NULL
9920,"Alarm auf Station III",1939,NULL
9921,"Alarm Clock Andy",1920,NULL
9922,"Alarm fr Cobra 11 - Countdown auf der Todesbrcke",2003,NULL
9923,"Alarm im Zirkus",1954,NULL
9924,"Alarm in Peking",1937,NULL
9925,"Alarm of Angelon, The",1915,NULL
9926,"Alarm of Fire in a Soubrettes' Boarding House, An",1898,NULL
9927,"Alarm, The",1914,NULL
9928,"Alarm, The",1921,NULL
9929,"Alarm, The",1922,NULL
9930,Alarma,1938,NULL
9931,Alarma,1977,NULL
9932,"Alarma in munti",1955,NULL
9933,"Alarma n delta",1975,NULL
9934,"Alarmcode 112: Vier wie Blitz und Donner",1996,NULL
9935,"Alarming Trends",1987,NULL
9936,"Alarmstufe Rot!",1992,NULL
9937,"Alarmstufe V",1941,NULL
9938,Alarmtopf,1920,NULL
9939,"Alas abiertas",1921,NULL
9940,"Alas and Alack",1915,NULL
9941,"Alas de Alicia, Las",1994,NULL
9942,"Alas de Colombia",1944,NULL
9943,"Alas de Espaa",1962,NULL
9944,"Alas de juventud",1949,NULL
9945,"Alas de mariposa",1991,7.3
9946,"Alas de mi patria",1939,NULL
9947,"Alas de Mxico",1930,NULL
9948,"Alas de Mxico",1969,NULL
9949,"Alas de paz",1943,NULL
9950,"Alas de ngel",2001,NULL
9951,"Alas doradas",1976,NULL
9952,"Alas dose",2001,NULL
9953,"Alas negras",1937,NULL
9954,"Alas Rojas sobre Aragn",1937,NULL
9955,"Alas rotas",2002,2.7
9956,"Alas singko ng hapon, gising na ang mga anghel",1976,NULL
9957,"Alas sobre El Chaco",1935,NULL
9958,"Alas y garras",1967,NULL
9959,"Alas! Poor Yorick!",1913,NULL
9960,"Alashan eyounik",1955,NULL
9961,Alaska,1930,NULL
9962,Alaska,1944,NULL
9963,Alaska,1968,NULL
9964,Alaska,1989,8.2
9965,Alaska,1996,5.7
9966,"Alaska (1997/I)",1997,NULL
9967,"Alaska (1997/II)",1997,NULL
9968,Alaska,2003,NULL
9969,"Alaska - Wildnis am Rande der Welt",1966,NULL
9970,"Alaska Highway",1943,NULL
9971,"Alaska Lifeboat",1956,NULL
9972,"Alaska Love",1932,NULL
9973,"Alaska or Bust",1928,NULL
9975,"Alaska Patrol",1949,5.8
9976,"Alaska Seas",1954,5.5
9977,"Alaska Stories",1991,NULL
9978,"Alaska Sweepstakes",1936,NULL
9979,"Alaska Syndrom, Das",1992,NULL
9980,"Alaska Wilderness Adventure, The",1978,NULL
9981,"Alaska Wilderness Lake",1971,NULL
9982,"Alaska Wonders in Motion",1917,NULL
9983,"Alaska's Arctic Wildlife",1997,NULL
9984,"Alaska, a serait mieux, L'",2001,NULL
9985,"Alaska-Siberian Expedition, The",1912,NULL
9986,alaska.de,2000,6.2
9987,"Alaska: Spirit of the Wild",1997,6.1
9988,"Alaska: The Great Land",1971,NULL
9989,Alaskafchse,1964,NULL
9990,"Alaskan Adventures",1927,NULL
9991,"Alaskan Eskimo, The",1953,6.5
9992,"Alaskan Interlude, An",1914,NULL
9993,"Alaskan Mouse Hound, The",1916,NULL
9994,"Alaskan Nights",1930,NULL
9995,"Alaskan, The",1924,NULL
9996,"Alaston malli karkuteill",1953,NULL
9997,Alatriste,2005,NULL
9998,Alaverdoba,1962,NULL
9999,"Alavuddinum Athbutha Vilakkum",1979,NULL
10000,"Alaya Deepam",1984,NULL
10001,Alayam,1980,NULL
10002,"Alazn y el rosillo, El",1966,NULL
10003,"Alazn y enamorado",1966,NULL
10004,"Alba - ilustratii pentru un ghid",1970,NULL
10005,"Alba de Amrica",1951,NULL
10006,"Alba di Luca, L'",2002,NULL
10007,"Alba pagana",1970,5
10008,"Alba Regia",1961,NULL
10009,"Alba, il giorno e la notte, L'",1955,NULL
10010,"Alba, L'",1981,NULL
10011,"Alba, L'",1990,5.7
10012,"Alban Berg's Quartett in St-Petersburg",1991,NULL
10013,Albania,1952,NULL
10014,Albania,1992,NULL
10015,"Albanian Journey",1990,NULL
10016,"Albanija putem slobode",1946,NULL
10017,"Albany Bunch, The",1931,NULL
10018,"Albany Day Boats",1897,NULL
10019,"Albany Night Boat, The",1928,NULL
10020,"Albatros, L'",1971,5.7
10021,Albatross,1985,NULL
10022,Albatross,1996,5.9
10023,"Albatross Mooring Techniques",1965,NULL
10024,"Albatross Water Handling",1965,NULL
10025,"Albatross, The",1995,NULL
10026,"Albatross, The",1998,NULL
10027,"Albatross, The",1999,NULL
10028,"Albail, El",1974,NULL
10029,"Albailes, Los",1974,NULL
10030,"Albailes, Los",1976,7.5
10031,Albedo,1983,NULL
10032,Albela,1951,NULL
10033,Albela,1971,NULL
10034,Albela,1989,NULL
10035,Albela,2001,3.9
10036,Albeli,1944,NULL
10037,Albeli,1955,NULL
10038,Albeli,1974,NULL
10039,"Albeli Mumbai",1931,NULL
10040,"Albelo Sawar",1930,NULL
10043,"Albergo della felicit, L'",1935,NULL
10044,"Albergo Luna, camera 34",1946,NULL
10045,"Albergo moderno",1906,NULL
10046,"Albergo Roma",1996,6.3
10047,"Albergue de mujeres",1946,NULL
10048,"Albergues de verano: Juventudes Seccin Femenina",1961,NULL
10049,"Albergues y paradores",1965,NULL
10050,"Albero dalle foglie rosa, L'",1974,NULL
10051,"Albero degli zoccoli, L'",1978,8
10052,"Albero dei destini sospesi, L'",1997,NULL
10053,"Albero dei diamanti, L'",1984,NULL
10054,"Albero della maldicenza, L'",1979,NULL
10055,"Albero della memoria, L'",1983,NULL
10056,"Albero delle pere, L'",1998,6.6
10057,"Albero delle zoccole, L'",1995,NULL
10058,"Albero di Adamo, L'",1936,NULL
10059,"Albero di Natale, L'",1906,NULL
10060,"Albero verde",1966,NULL
10061,"Albero, L'",1997,NULL
10062,Albert,1985,NULL
10063,Albert,1987,NULL
10064,Albert,1998,5.4
10065,Albert,1999,NULL
10066,"Albert - warum?",1979,1
10067,"Albert Carter, Q.O.S.O.",1968,NULL
10068,"Albert de Deken",1969,NULL
10069,"Albert Einstein",1972,NULL
10070,"Albert Einstein",1990,NULL
10071,"Albert est mchant",2004,2.8
10072,"Albert Herring",1985,NULL
10073,"Albert I",1913,NULL
10074,"Albert Kahn - Architekt der Moderne",1996,NULL
10075,"Albert Oddyssey",1994,NULL
10076,"Albert Pinto Ko Gussa Kyon Ata Hai",1980,5.3
10077,"Albert R.N.",1953,5.7
10078,"Albert Savarus",1993,NULL
10079,"Albert Schweitzer",1957,NULL
10080,"Albert souffre",1992,2.8
10081,Alberta,1997,NULL
10082,"Alberta Bound",1984,NULL
10083,"Alberta Film and Television Awards",2003,NULL
10084,"Alberta Geography Series",1994,NULL
10085,"Alberta Girls",1975,NULL
10086,"Alberta Hunter: My Castle's Rockin'",1988,NULL
10087,"Alberta Vacation",1950,NULL
10088,"Albertans, The",1979,NULL
10089,"Albertfalvai trtnetek",1955,NULL
10090,"Albertine, en cinq temps",2000,NULL
10091,"Albertkanaal, Het",1937,NULL
10092,Alberto,2000,NULL
10093,"Alberto - El Santo",2004,NULL
10094,"Alberto Demidi, campen mundial de remo",1987,NULL
10095,"Alberto Express",1990,6.6
10096,"Alberto Giacometti",1966,NULL
10097,"Alberto Gironella",1965,NULL
10098,"Alberts' Channel Too, The",1964,NULL
10099,Albertville,1954,NULL
10100,Albertville-Anvers,1951,NULL
10101,"Albie: Quick on the Draw",2001,NULL
10102,"Albina si porumbelul",1951,NULL
10103,Albino,1976,5.2
10104,"Albino Alligator",1996,6
10105,"Albion in the Orient",1978,NULL
10106,"Albisola mare, savona",1963,NULL
10107,"Alboum de Zouc, L'",1974,NULL
10109,"Albrecht Rodenbach",1930,NULL
10110,"Albrechts Flgel",1994,NULL
10111,"Albtraum einer Ehe",2001,NULL
10112,"Albtraum von 3 1/2 Kilo, Ein",2002,NULL
10113,"Albufera, La",1937,NULL
10114,"Album de famille",1996,NULL
10115,"Album merveilleux, L'",1905,NULL
10116,"Album polski",1970,NULL
10117,"Album Zofilo",1952,NULL
10118,"Albume de arta populara",1959,NULL
10119,Albuquerque,1948,6.6
10120,"Albur de amor",1947,NULL
10121,"Albur de amor",1980,NULL
10122,"Albureros, Los",1988,NULL
10123,"Albures mexicanos",1975,NULL
10124,"Albnia Blues",2000,NULL
10125,Albniz,1947,NULL
10126,"ALC2: From SF to LA W/Love",2004,NULL
10127,"Alcalde de Chilindrina, El",1917,NULL
10128,"Alcalde de Zalamea, El",1914,NULL
10129,"Alcalde de Zalamea, El",1954,NULL
10130,"Alcalde por eleccin",1976,NULL
10131,"Alcalde y la poltica, El",1982,NULL
10132,"Alcalde's Conspiracy, The",1912,NULL
10133,"Alcal de Cervantes",1970,NULL
10134,Alcamir,1983,NULL
10135,"Alcantarilla de la calle 14, La",1982,NULL
10136,Alcaptar,1978,NULL
10137,"Alcarria, La",1969,NULL
10138,"Alcatraz Avenue",2000,2.5
10139,"Alcatraz Express",1962,NULL
10140,"Alcatraz Is Not an Island",2001,NULL
10141,"Alcatraz Island",1937,4.7
10142,"Alcatraz: The Whole Shocking Story",1980,NULL
10143,"Alcazaba de Almera, La",1943,NULL
10144,Alceste,1992,NULL
10145,Alceste,1998,NULL
10146,Alceste,1999,NULL
10147,Alchemia,1991,NULL
10148,Alchemik,1990,NULL
10149,"Alchemist, De",1971,NULL
10150,"Alchemist, The",1984,3.5
10151,Alchemists,1991,NULL
10152,"Alchemists, The",1999,NULL
10153,Alchemy,1995,NULL
10154,Alchemy,1996,NULL
10155,Alchemy,2004,NULL
10156,Alchemy,2005,NULL
10157,"Alchemy in Light",1995,NULL
10158,"Alchemy Live",1984,NULL
10159,"Alchemy of Winter, The",1920,NULL
10160,Alchimie,2002,6.6
10161,"Alchimiste et l'enlumineur, L'",1997,NULL
10162,"Alchimiste Parafaragamus ou La cornue infernale",1906,5.8
10163,"Alchimiste, L'",1974,NULL
10164,Alchimisten,1968,NULL
10165,"Alchimistes, Les",1957,NULL
10166,Alcibiades,1991,NULL
10167,"Alciede Capitane",1898,NULL
10168,Alcina,1990,NULL
10169,Alcina,2000,NULL
10170,"Alciz Shurek",1994,NULL
10171,"Alco Down Under",1972,NULL
10172,Alco-Beat,1965,NULL
10174,"Alcohol Is Dynamite",1967,NULL
10175,"Alcohol Years, The",2000,NULL
10176,"Alcohol, Drugs and the Young",1979,NULL
10177,"Alcohol, Tobacco and Firearms",2002,NULL
10178,Alcoholism,1955,NULL
10179,Alcool,1980,NULL
10180,"Alcool tue, L'",1947,NULL
10181,Alcoolismo,1975,NULL
10182,"Alcoolismo e a Fbrica, O",1975,NULL
10184,Alcoy,1976,NULL
10185,Alcron,1963,NULL
10186,"Alcune signore per bene",1990,2.3
10187,Alcyon,1990,NULL
10188,"Alccer do Sal",1936,NULL
10189,Aldas,1994,NULL
10190,"Aldea maldita, La",1929,5.8
10191,"Aldea maldita, La",1942,NULL
10192,"Aldea Muriel",2003,NULL
10193,Aldebaran,1935,NULL
10194,Aldebaran,1976,NULL
10195,Aldeia,2000,NULL
10196,"Aldeia da Roupa Branca",1938,5.9
10197,"Aldeia dos Macacos, A",1927,NULL
10198,"Aldeia dos Rapazes da Rua, A",1947,NULL
10199,"Alden Biesen",1985,NULL
10200,"Alden Nowlan: An Introduction",1984,NULL
10201,"Aldershot Review",1897,NULL
10202,Aldis,1984,NULL
10203,Aldo,1978,NULL
10204,"Aldo dice 26x1",1945,NULL
10205,"Aldo et Junior",1984,3.3
10206,"Aldo qualunque, Un",2002,NULL
10207,"Aldous Huxley: The Gravity of Light",1996,5.4
10208,"Aldri annet enn brk",1954,6.8
10209,"Aldri mer 13!",1996,6.2
10210,"Aldrich Ames: Traitor Within",1998,NULL
10211,"Aldrig i livet",1957,NULL
10212,"Aldrig med min kofot eller... Drmtjuven",1954,NULL
10213,"Aldrig mer...",1996,NULL
10214,"Aldrig mera krig",1984,NULL
10215,Alea,1984,NULL
10216,"Alec Guinness: A Secret Man",2003,NULL
10217,"Alec to the Rescue",1999,NULL
10218,"Alechinsky, d'aprs nature",1970,NULL
10219,"Alefbay-e afghan",2002,7.1
10220,"Alegorias de la ciega y el sordomudo",1977,NULL
10221,"Alegre caravana, La",1953,NULL
10222,"Alegre casada, La",1952,NULL
10223,"Alegre divorciado, El",1976,2.5
10224,"Alegre juventud",1963,NULL
10225,"Alegre ma non troppo",1994,6.6
10226,"Alegres Aguilares, Los",1965,NULL
10227,"Alegres bribones, Los",1982,NULL
10228,"Alegres chicas de 'El Molino', Las",1976,NULL
10229,"Alegres chicas de Colsada, Las",1984,NULL
10230,"Alegres Comadres, As",2003,NULL
10231,"Alegres modistillas, Las",1915,NULL
10232,"Alegres vacaciones",1948,NULL
10233,"Alegres vampiras de Vgel, Las",1975,NULL
10234,"Alegres Vigaristas, As",1974,NULL
10235,Alegria,1937,NULL
10236,Alegria,1973,NULL
10237,Alegria,2003,NULL
10238,"Alegria de Viver",1958,NULL
10239,"Alegria no Trabalho",1950,NULL
10240,"Alegria pelo Trabalho",1939,NULL
10241,Alegra,1998,5.4
10242,"Alegra de la confusin",1974,NULL
10243,"Alegra de la huerta, La",1940,NULL
10244,"Alegra de una vez",2001,NULL
10245,"Alegra de vivir, La",1965,NULL
10246,"Alegra del batalln, La",1923,NULL
10247,"Alegra mexicana",1936,NULL
10248,"Alegra que pasa, La",1934,NULL
10249,"Alegra y sentimientos",1964,NULL
10250,Alegras,1943,NULL
10251,"Aleijadinho - Paixo, Glria e Suplcio",2003,NULL
10252,"Aleijadinho, O",1978,NULL
10253,"Aleijado, O",1942,NULL
10254,Alejandra,1942,NULL
10255,Alejandra,1956,NULL
10256,"Alejandra y Laura",2001,NULL
10257,"Alejandro de Humboldt en Colombia",1978,NULL
10258,Aleko,1953,NULL
10259,"Aleko Konstantinov",1968,NULL
10260,"Aleksa Dundic",1958,NULL
10261,"Aleksandar Bercek - filmska ostvarenja",2002,NULL
10262,"Aleksandr Galich. Izgnaniye",1989,NULL
10263,"Aleksandr malenkij",1981,NULL
10264,"Aleksandr Nevsky",1938,7.9
10265,"Aleksandr Parkhomenko",1942,NULL
10266,"Aleksandr Popov",1949,NULL
10267,"Aleksandr Pushkin",1950,NULL
10268,"Aleksandr Moisiu",1960,NULL
10269,"Aleksandr Xhuvani",1980,NULL
10270,"Aleksis Kiven elm",2002,5.6
10271,"Aleluia Gretchen",1976,6.4
10272,Alemane,1981,NULL
10273,"Alemania puede ser muy bella, a veces",1982,NULL
10274,Alemanya,2003,NULL
10275,"Alemdar Mustafa Pasa",1918,NULL
10276,"Alen'kij tsvetochek",1977,8
10277,Alena,1947,NULL
10278,"Alenky Tsvetochek",1991,NULL
10279,Alentejo,1953,NULL
10280,"Alentejo Agrcola, O",1932,NULL
10281,"Alentejo No Tem Sombra",1953,NULL
10282,Aleph,2000,NULL
10283,Alephah,1981,NULL
10284,"Alert Today - Alive Tomorrow",1956,NULL
10285,Alerta,1938,NULL
10286,"Alerta en azul",1980,NULL
10287,"Alerta en el cielo",1961,NULL
10288,"Alerta, alta tension",1969,NULL
10289,"Alertas del corazn",2004,NULL
