gid,rank,votes,title,category,year,authors,avgRating,pages,published,publisher,5stars,4stars,3stars,2stars,1stars,ratings
17571007,1,14309,"Hyperbole and a Half: Unfortunate Situations, Flawed Coping Mechanisms, Mayhem, and Other Things That Happened",Humor,2013,Allie Brosh,4.17,385,29/10/2013,Gallery Books,79835,48530,21981,6840,5278,162464
15858248,2,12494,"Wallbanger (Cocktail, #1)",Humor,2013,Alice Clayton,4.06,384,27/11/2012,Omnific Publishing,71006,53443,28685,9085,4531,166750
15790837,3,12423,Let's Explore Diabetes with Owls,Humor,2013,David Sedaris,3.82,275,23/04/2013,"Little, Brown and Company",30548,46139,29353,7003,2642,115685
17673271,4,8520,Si-cology 1: Tales and Wisdom from Duck Dynasty's Favorite Uncle,Humor,2013,"Si Robertson, Mark Schlabach",3.94,231,03/09/2013,Howard Books,3446,2415,1769,500,386,8516
15852522,5,7818,Vader's Little Princess,Humor,2013,Jeffrey Brown,4.11,64,23/04/2013,Chronicle Books,4507,3530,1901,425,193,10556
17138271,6,7432,My Dog: The Paradox: A Lovable Discourse about Man's Best Friend,Humor,2013,Matthew Inman,4.22,32,07/05/2013,Andrews McMeel Publishing,4728,2658,1449,343,181,9359
15843610,7,6202,"Still Foolin' 'Em: Where I've Been, Where I'm Going, and Where the Hell Are My Keys",Humor,2013,Billy Crystal,3.93,288,10/09/2013,Henry Holt & Company,4042,5030,2807,646,298,12823
16085474,8,6087,Dad Is Fat,Humor,2013,Jim Gaffigan,3.78,275,07/05/2013,Crown Archetype,15447,23355,17200,4047,1243,61292
17262540,9,5604,"William Shakespeare's Star Wars: Verily, A New Hope (William Shakespeare's Star Wars, #4)",Humor,2013,Ian Doescher,3.96,174,02/07/2013,Quirk Books,6468,5922,3033,816,857,17096
16071701,10,5092,"Bad Monkey (Andrew Yancy, #1)",Humor,2013,Carl Hiaasen,3.69,317,11/06/2013,Knopf,7227,14869,11061,2503,883,36543
15791144,11,2574,Adulting: How to Become a Grown-up in 468 Easy(ish) Steps,Humor,2013,Kelly Williams Brown,3.73,273,07/05/2013,Grand Central Publishing,2844,4026,3169,941,281,11261
15808650,12,1951,"The Tao of Martha: My Year of LIVING; Or, Why I'm Never Getting All That Glitter Off of the Dog",Humor,2013,Jen Lancaster,3.8,335,04/06/2013,NAL,2520,3126,2262,674,238,8820
17938417,13,1897,To Be or Not To Be: A Chooseable-Path Adventure,Humor,2013,Ryan North,4.1,768,10/09/2013,Breadpig,1669,1350,637,149,112,3917
16000983,14,1574,Parenting: Illustrated with Crappy Pictures,Humor,2013,Amber Dusick,4.12,224,26/03/2013,Harlequin,934,795,396,84,32,2241
16130417,15,1455,"The Last Word (The Spellmans, #6)",Humor,2013,Lisa Lutz,3.96,339,09/07/2013,Simon  Schuster,1930,3001,1475,238,74,6718
15791108,16,1258,Man Up!: Tales of My Delusional Self-Confidence,Humor,2013,"Ross Mathews, Gwyneth Paltrow, Chelsea Handler",3.88,240,07/05/2013,Grand Central Publishing,1311,1453,979,270,92,4105
16071830,17,1227,Wedding Night,Humor,2013,Sophie Kinsella,3.42,446,23/04/2013,The Dial Press,14034,22389,26714,10775,3506,77418
18300604,18,892,"Love and Lists (Chocoholics, #1)",Humor,2013,Tara Sivec,4.17,255,01/10/2013,None,5353,3806,1823,457,216,11655
17262155,19,693,"Mad About the Boy (Bridget Jones, #3)",Humor,2013,Helen Fielding,3.35,336,15/10/2013,Knopf Canada,6936,13565,15738,6676,2458,45373
15815342,20,206,Insane City,Humor,2013,Dave Barry,3.73,341,29/01/2013,G.P. Putnam's Sons,1293,2070,1458,428,154,5403
15789361,1,12209,Beautiful Creatures: The Manga,Graphic Novels & Comics,2013,"Kami Garcia, Margaret Stohl, Cassandra Jean",3.99,238,05/02/2013,Hachette,2912,1747,1414,480,197,6750
16277248,2,11412,"Avatar: The Last Airbender: The Search, Part 1 (The Search, #1)",Graphic Novels & Comics,2013,"Gene Luen Yang, Bryan Konietzko, Michael Dante DiMartino, Dave Marshall, Gurihiru",4.3,76,20/03/2013,Dark Horse Books,12217,5688,2851,696,449,21901
16173578,3,10299,"The Walking Dead, Vol. 18: What Comes After",Graphic Novels & Comics,2013,"Robert Kirkman, Charlie Adlard, Cliff Rathburn",4.21,136,05/06/2013,Image Comics,4005,3986,1495,180,26,9692
17131869,4,6633,"Saga, Vol. 2",Graphic Novels & Comics,2013,"Brian K. Vaughan, Fiona Staples",4.54,160,02/07/2013,Image Comics,52222,26181,4887,564,264,84118
15752115,5,6299,"Batman, Volume 2: The City of Owls",Graphic Novels & Comics,2013,"Scott Snyder, Greg Capullo, Jonathan Glapion, James Tynion IV, Rafael Albuquerque, Jason Fabok, Becky Cloonan, Andy   Clarke, Sandu Florea",4.27,208,26/03/2013,DC Comics,9732,7992,2851,473,99,21147
13226217,6,6076,"The Infernal Devices: Clockwork Prince (The Infernal Devices: Manga, #2)",Graphic Novels & Comics,2013,"Cassandra Clare, Hye-Kyung Baek",4.42,260,,Yen Press,2786,1370,492,76,43,4767
15791586,7,4796,"Fables, Vol. 18: Cubs in Toyland",Graphic Novels & Comics,2013,"Bill Willingham, Mark Buckingham, Gene Ha",4.18,192,22/01/2013,Vertigo,2673,2459,1021,188,48,6389
16002136,8,4039,"Hawkeye, Volume 1: My Life as a Weapon",Graphic Novels & Comics,2013,"Matt Fraction, David Aja, Javier Pulido, Matt Hollingsworth, Annie Wu, Chris Eliopoulos, Alan Davis, Francesco Francavilla",4.13,136,19/03/2013,Marvel,20905,13844,5912,1808,1889,44358
13429614,9,3171,Calling Dr. Laura,Graphic Novels & Comics,2013,Nicole J. Georges,3.83,262,22/01/2013,Mariner Books,1852,2195,1521,433,175,6176
10871925,10,3013,Kick-Ass 2,Graphic Novels & Comics,2013,"Mark Millar, John Romita Jr., Tom Palmer, Dean White, Michael Kelleher, Dan   Brown, Joe Carnahan",3.85,208,13/06/2012,Marvel,2725,2876,1910,593,289,8393
15780174,11,1597,"Wonder Woman, Volume 2: Guts",Graphic Novels & Comics,2013,"Brian Azzarello, Cliff Chiang, Tony Akins, Kano, Dan           Green, Matthew Wilson, Jared K. Fletcher",4.06,144,05/01/2013,DC Comics,2895,3076,1469,292,129,7861
17586834,12,1428,"The Titan's Curse: The Graphic Novel (Percy Jackson and the Olympians: The Graphic Novels, #3)",Graphic Novels & Comics,2013,"Robert Venditti, Rick Riordan, Attila Futaki, Gregory Guilhaumond, Chris Dickey",4.17,128,08/10/2013,Disney-Hyperion,2346,1221,903,213,64,4747
15791600,13,1350,"American Vampire, Vol. 5",Graphic Novels & Comics,2013,"Scott Snyder, Rafael Albuquerque, Dustin Nguyen",4.19,243,27/03/2013,Vertigo,2028,1749,679,153,47,4656
17261194,14,1185,Boxers & Saints,Graphic Novels & Comics,2013,Gene Luen Yang,4.21,512,10/09/2013,First Second,644,694,224,29,7,1598
15984353,15,1033,"Captain Marvel, Volume 1: In Pursuit of Flight",Graphic Novels & Comics,2013,"Kelly Sue DeConnick, Dexter Soy, Emma Ríos, Richard Elson, Karl Kesel, Al Barrionuevo",3.86,136,01/01/2013,Marvel,2639,2908,2040,517,236,8340
15791566,16,700,"Chew, Vol. 6: Space Cakes",Graphic Novels & Comics,2013,"John Layman, Rob Guillory",4.27,156,18/12/2012,Image Comics,2711,2119,741,109,67,5747
17137619,17,588,"Sweet Tooth, Volume 6: Wild Game",Graphic Novels & Comics,2013,"Jeff Lemire, José Villarrubia, Carlos M. Mangual",4.33,198,25/06/2013,Vertigo,2092,1183,422,135,39,3871
15842705,18,558,Raven Girl,Graphic Novels & Comics,2013,Audrey Niffenegger,3.32,80,07/05/2013,Harry N. Abrams,588,1126,1512,620,202,4048
11476163,19,355,Blue Bloods: The Graphic Novel,Graphic Novels & Comics,2013,"Melissa de la Cruz, Robert Venditti, Alina Urusov",3.97,112,15/01/2013,Disney-Hyperion,879,511,445,138,70,2043
17346698,20,168,"March: Book One (March, #1)",Graphic Novels & Comics,2013,"John             Lewis, Andrew Aydin, Nate Powell",4.33,128,13/08/2013,Top Shelf Productions,18719,11469,3292,845,709,35034
16075147,1,15096,The Fall of Arthur,Poetry,2013,"J.R.R. Tolkien, Christopher Tolkien",3.81,233,23/05/2013,HarperCollins,1886,1970,1495,388,254,5993
18003300,2,6120,Love & Misadventure,Poetry,2013,Lang Leav,4,176,26/04/2013,Lang Leav,18535,11834,7516,2835,1769,42489
17707772,3,5958,Dog Songs,Poetry,2013,"Mary Oliver, John  Burgoyne",4.18,127,08/10/2013,The Penguin Press,3068,2190,1096,267,70,6691
15798111,4,3446,Aimless Love: New and Selected Poems,Poetry,2013,Billy Collins,4.17,261,22/10/2013,Random House,1878,1566,650,163,57,4314
17333426,5,2542,"Egghead; or, You Can't Survive on Ideas Alone",Poetry,2013,"Bo Burnham, Chance Bone",4.11,240,01/10/2013,Grand Central Publishing,4149,3163,1667,444,188,9611
17159513,6,2519,I Will Never Be Beautiful Enough to Make Us Beautiful Together,Poetry,2013,Mira González,4.16,56,26/01/2013,Sorry House,713,371,219,77,38,1418
16099190,7,2256,"Love, Dishonor, Marry, Die, Cherish, Perish",Poetry,2013,"David Rakoff, Seth",3.93,115,16/07/2013,Doubleday,2175,2346,1389,353,177,6440
17729031,8,2235,The Anatomy of Being,Poetry,2013,Shinji Moon,4.28,102,01/04/2013,Shinji Moon,2234,986,572,149,81,4022
18369456,9,1982,Survival Songs,Poetry,2013,Meggie Royer,4.24,80,13/02/2016,Where Are You Press,417,230,102,34,19,802
15824233,10,1946,The World Will Follow Joy: Turning Madness into Flowers (New Poems),Poetry,2013,Alice Walker,3.9,192,02/04/2013,The New Press,132,132,90,23,11,388
17194983,11,596,Bough Down,Poetry,2013,Karen Green,4.23,186,30/04/2013,Siglio,388,221,111,31,13,764
15797355,12,419,Red Doc>,Poetry,2013,Anne Carson,4.1,171,05/03/2013,Alfred A. Knopf,799,797,362,76,26,2060
15792899,13,394,Incarnadine: Poems,Poetry,2013,Mary Szybist,4.15,72,05/02/2013,Graywolf Press,557,398,204,51,23,1233
17072298,14,369,Black Aperture,Poetry,2013,Matt Rasmussen,4.3,64,13/05/2013,Louisiana State University Press,420,287,97,24,7,835
17575197,15,308,Unexplained Fevers,Poetry,2013,Jeannine Hall Gailey,4.25,76,30/03/2013,New Binary Press,45,16,16,3,1,81
17448302,16,277,Songbook for Haunted Boys and Girls,Poetry,2013,Wayne McNeill,4.15,150,22/07/2013,Smithcraft Press,17,9,4,1,2,33
16059376,17,259,Metaphysical Dog,Poetry,2013,Frank Bidart,3.96,128,30/04/2013,"Farrar, Straus and Giroux",195,216,113,39,8,571
18159867,18,243,Hysteria,Poetry,2013,Stephanie M. Wytovich,4.17,160,07/07/2013,Raw Dog Screaming Press,54,23,9,8,4,98
18585282,19,114,Salt,Poetry,2013,Nayyirah Waheed,4.34,251,24/09/2013,CreateSpace,10115,4358,1921,640,318,17352
17265206,20,53,The Boss,Poetry,2013,Victoria Chang,4.16,64,06/08/2013,McSweeney's,84,74,34,6,2,200
18297707,1,13929,"Tangled (Tangled, #1)",Debut Goodreads Author,2013,Emma Chase,4.09,254,02/08/2013,Gallery Books,45290,33130,16967,5105,2947,103439
15819028,2,10202,"The Golem and the Jinni (The Golem and the Jinni, #1)",Debut Goodreads Author,2013,Helene Wecker,4.11,486,23/04/2013,Harper,35944,37173,14370,3333,1508,92328
15781725,3,9766,The House Girl,Debut Goodreads Author,2013,Tara Conklin,3.76,370,12/02/2013,William Morrow,12556,22736,14627,3359,1397,54675
12558285,4,8515,"Splintered (Splintered, #1)",Debut Goodreads Author,2013,A.G. Howard,3.94,371,01/01/2013,Amulet Books,19438,15292,9394,3600,1972,49696
17617277,5,8465,"Real (Real, #1)",Debut Goodreads Author,2013,Katy Evans,4.2,293,08/04/2013,Smashwords,49976,27062,13568,4476,2727,97809
12291438,6,6268,"The Madman’s Daughter (The Madman’s Daughter, #1)",Debut Goodreads Author,2013,Megan Shepherd,3.67,420,29/01/2013,Balzer + Bray,5432,7371,5575,2226,799,21403
10859509,7,5710,"Altered (Altered, #1)",Debut Goodreads Author,2013,Jennifer Rush,4.02,323,01/01/2013,"Little, Brown Books for Young Readers",6814,6856,3739,903,273,18585
11044367,8,4982,"Taken (Taken, #1)",Debut Goodreads Author,2013,Erin Bowman,3.76,360,16/04/2013,HarperTeen,3275,3865,2972,989,360,11461
15793231,9,4357,If You Find Me,Debut Goodreads Author,2013,Emily Murdoch,4.07,248,26/03/2013,Griffin,6592,7667,3256,703,236,18454
15790883,10,4150,"Promise of Blood (Powder Mage, #1)",Debut Goodreads Author,2013,Brian  McClellan,4.14,545,16/04/2013,Orbit,15127,15821,5449,1317,504,38218
16158600,11,2248,The Other Typist,Debut Goodreads Author,2013,Suzanne Rindell,3.55,357,07/05/2013,Penguin Adult HC/TR,2719,6689,5564,1757,469,17198
16248223,12,2141,The Ghost Bride,Debut Goodreads Author,2013,Yangsze Choo,3.78,368,06/08/2013,William Morrow,5137,7556,5188,1543,444,19868
17166702,13,2103,True Love Story,Debut Goodreads Author,2013,Willow Aster,4.06,385,17/02/2013,Willow Aster,8543,6772,3362,1058,585,20320
15818343,14,1908,The Promise of Stardust,Debut Goodreads Author,2013,Priscille Sibley,4.07,432,05/02/2013,William Morrow Paperbacks,4201,4204,2001,455,172,11033
16127238,15,1869,Letters from Skye,Debut Goodreads Author,2013,Jessica Brockmole,3.9,290,09/07/2013,Ballantine Books,3910,5290,3027,791,201,13219
18090508,16,1399,"Bully (Fall Away, #1)",Debut Goodreads Author,2013,"Penelope Douglas, Abby Craden",4.11,290,17/06/2013,Penelope Douglas,40564,29821,14388,4557,2388,91718
17158596,17,1197,"Collide (Collide, #1)",Debut Goodreads Author,2013,Gail McHugh,4.22,395,18/01/2013,None,31047,19145,8329,2499,1390,62410
11988046,18,945,"Pivot Point (Pivot Point, #1)",Debut Goodreads Author,2013,Kasie West,4.08,343,12/02/2013,HarperTeen,10027,9655,4242,1026,555,25505
13547428,19,706,Chanel Bonfire,Debut Goodreads Author,2013,Wendy Lawless,3.77,304,08/01/2013,Gallery Books,1207,2017,1336,360,100,5020
17978680,20,665,Unteachable,Debut Goodreads Author,2013,Leah Raeder,3.79,268,26/07/2013,Velvet Pony Press,6589,6955,4781,1754,901,20980
15745753,1,21818,Eleanor & Park,Young Adult Fiction,2013,Rainbow Rowell,4.07,328,26/02/2013,St. Martin's Press,335900,267529,135673,39981,20287,799370
16068905,2,17124,Fangirl,Young Adult Fiction,2013,Rainbow Rowell,4.07,483,10/09/2013,St. Martin's Griffin,225383,172707,90415,27016,14216,529737
13561164,3,16230,"Dare You To (Pushing the Limits, #2)",Young Adult Fiction,2013,Katie McGarry,4.17,456,28/05/2013,Harlequin Teen,16675,14003,6368,1305,390,38741
13580951,4,7640,"United We Spy (Gallagher Girls, #6)",Young Adult Fiction,2013,Ally Carter,4.44,296,17/09/2013,Disney-Hyperion,17101,8189,3058,449,140,28937
16101126,5,7482,The Moon and More,Young Adult Fiction,2013,Sarah Dessen,3.63,435,04/06/2013,Viking Books for Young Readers,8221,11430,11353,3463,1043,35510
12842115,6,7109,"Just One Day (Just One Day, #1)",Young Adult Fiction,2013,Gayle Forman,4.01,369,08/01/2013,Dutton Juvenile,27750,27647,14383,3711,1835,75326
17237214,7,7003,Two Boys Kissing,Young Adult Fiction,2013,David Levithan,4.09,200,27/08/2013,Knopf Books for Young Readers,17876,11157,6097,1826,1531,38487
11178225,8,5867,Out of the Easy,Young Adult Fiction,2013,Ruta Sepetys,4.04,348,12/02/2013,Philomel Books,14052,16960,7615,1440,618,40685
14813667,9,5632,"Ali's Pretty Little Lies (Pretty Little Liars, #0.5)",Young Adult Fiction,2013,Sara Shepard,4.14,290,02/01/2013,HarperTeen,4593,3172,1859,455,128,10207
13580928,10,5538,"Perfect Scoundrels (Heist Society, #3)",Young Adult Fiction,2013,Ally Carter,4.28,328,05/02/2013,Hyperion Books for Children,11134,8352,3270,449,155,23360
15793231,11,2565,If You Find Me,Young Adult Fiction,2013,Emily Murdoch,4.07,248,26/03/2013,Griffin,6592,7667,3256,703,236,18454
15790873,12,2236,"This Is What Happy Looks Like (This is What Happy Looks Like, #1)",Young Adult Fiction,2013,Jennifer E. Smith,3.68,404,02/04/2013,Headline,11227,16184,14239,4211,1208,47069
15283043,13,2066,The Distance Between Us,Young Adult Fiction,2013,Kasie West,3.93,320,02/07/2013,HarperTeen,20034,22177,14260,3305,1044,60820
15790833,14,1828,"Game (I Hunt Killers, #2)",Young Adult Fiction,2013,Barry Lyga,4.22,520,16/04/2013,"Little, Brown Books for Young Readers",4745,4067,1435,294,115,10656
17262236,15,1511,Rose Under Fire,Young Adult Fiction,2013,Elizabeth Wein,4.15,368,10/09/2013,Disney Hyperion,7818,7194,2559,575,453,18599
13065327,16,869,"Wild Cards (Wild Cards, #1)",Young Adult Fiction,2013,Simone Elkeles,3.95,352,01/10/2013,Walker Books for Young Readers,6375,5635,3752,1103,448,17313
13477676,17,587,"Forgive Me, Leonard Peacock",Young Adult Fiction,2013,Matthew Quick,3.9,288,13/08/2013,"Little, Brown Books for Young Readers",12290,15007,8549,2446,881,39173
13522285,18,435,The Beginning of Everything,Young Adult Fiction,2013,Robyn Schneider,3.76,335,27/08/2013,Katherine Tegen,12884,18202,13308,3985,1194,49573
15826648,19,326,Where the Stars Still Shine,Young Adult Fiction,2013,Trish Doller,3.83,352,24/09/2013,Bloomsbury USA Childrens,2754,2855,2121,626,281,8637
12578313,20,324,Golden,Young Adult Fiction,2013,Jessi Kirby,3.86,277,14/05/2013,Simon & Schuster Books for Young Readers,3180,3295,2179,691,321,9666
17383918,1,36157,"Allegiant (Divergent, #3)",Young Adult Fantasy,2013,Veronica Roth,3.63,526,22/10/2013,Katherine Tegen Books,217656,225545,207055,92907,38736,781899
18335634,2,34727,"Clockwork Princess (The Infernal Devices, #3)",Young Adult Fantasy,2013,Cassandra Clare,4.58,567,05/09/2013,Walker Books Ltd,217880,62113,21264,4953,2473,308683
8709526,3,12523,"The Indigo Spell (Bloodlines, #3)",Young Adult Fantasy,2013,Richelle Mead,4.39,401,12/02/2013,Razorbill / Penguin Group,49309,27201,9808,1588,660,88566
13362536,4,12504,"Opal (Lux, #3)",Young Adult Fantasy,2013,Jennifer L. Armentrout,4.31,394,11/12/2012,Entangled Teen,62130,34692,14887,3461,1475,116645
13206760,5,11103,"Scarlet (The Lunar Chronicles, #2)",Young Adult Fantasy,2013,Marissa Meyer,4.28,454,05/02/2013,Feiwel & Friends,133685,110843,36111,5260,1725,287624
17182126,6,10401,"Steelheart (The Reckoners, #1)",Young Adult Fantasy,2013,Brandon Sanderson,4.15,386,24/09/2013,Delacorte Press,56149,55238,21282,4210,1701,138580
16101128,7,10218,"The 5th Wave (The 5th Wave, #1)",Young Adult Fantasy,2013,Rick Yancey,4.06,457,07/05/2013,G.P. Putnam's Sons Books for Young Readers,149076,125942,65176,18747,8460,367401
16248068,8,9250,"The Elite (The Selection, #2)",Young Adult Fantasy,2013,Kiera Cass,4.02,336,23/04/2013,HarperTeen,145700,124873,73494,21478,6799,372344
17167166,9,7812,"Crown of Midnight (Throne of Glass, #2)",Young Adult Fantasy,2013,Sarah J. Maas,4.45,420,27/08/2013,Bloomsbury USA Childrens,174514,88212,26054,5008,2028,295816
13414446,10,6920,"Prodigy (Legend, #2)",Young Adult Fantasy,2013,Marie Lu,4.27,371,29/01/2013,Putnam Juvenile,91755,68289,25924,4591,1444,192003
13104080,11,3520,"Unravel Me (Shatter Me, #2)",Young Adult Fantasy,2013,Tahereh Mafi,4.25,461,05/02/2013,HarperCollins,78233,49263,20877,5503,2441,156317
9593913,12,3397,"Requiem (Delirium, #3)",Young Adult Fantasy,2013,Lauren Oliver,3.74,391,05/03/2013,HarperCollins Children's Books,33334,42402,34081,10983,2950,123750
10576365,13,2786,"The Darkest Minds (The Darkest Minds, #1)",Young Adult Fantasy,2013,Alexandra Bracken,4.19,488,18/12/2012,Disney Hyperion,63658,45804,20085,5343,2062,136952
8811139,14,2331,"Light (Gone, #6)",Young Adult Fantasy,2013,Michael  Grant,4.38,411,02/04/2013,Katherine Tegen Books,18392,8947,3498,796,357,31990
13253276,15,2085,"Through the Ever Night (Under the Never Sky, #2)",Young Adult Fantasy,2013,Veronica Rossi,4.15,341,08/01/2013,HarperCollins,28583,24760,10608,2231,1087,67269
17347389,16,1519,"The Dream Thieves (The Raven Cycle, #2)",Young Adult Fantasy,2013,Maggie Stiefvater,4.26,439,17/09/2013,Scholastic Press,62315,47934,17295,3529,1284,132357
10874177,17,1186,"Etiquette & Espionage (Finishing School, #1)",Young Adult Fantasy,2013,Gail Carriger,3.81,307,05/02/2013,"Little, Brown Books for Young Readers",11658,15800,10443,2804,1240,41945
14061955,18,966,"Siege and Storm (The Shadow and Bone Trilogy, #2)",Young Adult Fantasy,2013,Leigh Bardugo,4.02,435,04/06/2013,Henry Holt and Company,55131,64820,32617,6873,1798,161239
10137823,19,933,"The Rithmatist (Rithmatist, #1)",Young Adult Fantasy,2013,"Brandon Sanderson, Ben McSweeney",4.24,378,14/05/2013,Tor Teen,21384,20282,6432,982,306,49386
