id,compound_id,text,created_on,datatype,datatype_id
1029,47898,"An anthracycline antibiotic with antineoplastic actions similar to doxorubicin, 4'-epidoxorubicin is used as the hydrochloride salt for the treatment of leukaemias and lymphomas as well as the treatment of bladder, breast, and stomach cancers. It exerts its antitumor effects by interference with the synthesis and function of DNA.",2011-08-01 00:00:00,General,47898
1031,46631,"Clonidine is an alpha2-adrenergic agonist that can cross the blood-brain barrier and act in the hypothalamus to induce a decrease in blood pressure. It is used (generally as the monohydrochloride) in the management of hypertension, although other drugs with fewer side effects are normally preferred. It is also used for the treatment of migraine, and as an adjunct treatment in the management of severe cancer pain that is not relieved by opiate analgesics alone.",2011-08-01 00:00:00,General,46631
1032,3918,"See also Cote, F., Cormier, F., Dufresne, C. and Willemot, C. Properties of aglucosyltransferase involved in crocin synthesis. Plant Sci. 153 (2000)55--63.",2011-08-19 00:00:00,General,3918
1033,62767,"See also Cote, F., Cormier, F., Dufresne, C. and Willemot, C. Properties of aglucosyltransferase involved in crocin synthesis. Plant Sci. 153 (2000)55--63.",2011-08-19 00:00:00,General,62767
1034,62765,"See also Cote, F., Cormier, F., Dufresne, C. and Willemot, C. Properties of aglucosyltransferase involved in crocin synthesis. Plant Sci. 153 (2000)55--63.",2011-08-19 00:00:00,General,62765
1035,62766,"See also Cote, F., Cormier, F., Dufresne, C. and Willemot, C. Properties of aglucosyltransferase involved in crocin synthesis. Plant Sci. 153 (2000)55--63.",2011-08-19 00:00:00,General,62766
1036,62768,"See also Cote, F., Cormier, F., Dufresne, C. and Willemot, C. Properties of aglucosyltransferase involved in crocin synthesis. Plant Sci. 153 (2000)55--63.",2011-08-19 00:00:00,General,62768
1037,62769,"See also Cote, F., Cormier, F., Dufresne, C. and Willemot, C. Properties of aglucosyltransferase involved in crocin synthesis. Plant Sci. 153 (2000)55--63.",2011-08-19 00:00:00,General,62769
1038,62770,"See also Cote, F., Cormier, F., Dufresne, C. and Willemot, C. Properties of aglucosyltransferase involved in crocin synthesis. Plant Sci. 153 (2000)55--63.",2011-08-19 00:00:00,General,62770
1039,62771,"See also Cote, F., Cormier, F., Dufresne, C. and Willemot, C. Properties of aglucosyltransferase involved in crocin synthesis. Plant Sci. 153 (2000)55--63.",2011-08-19 00:00:00,General,62771
1041,62940,In the structure diagram in the PDBeChem record (JH0) the dihydrooxazole ring is broken.,2011-09-23 00:00:00,DatabaseAccession,111773
1042,63044,As descibed in http://www.huntsman.com/performance\_products/ShowPage.cfm?PageID=2137,2011-10-18 00:00:00,General,63044
1043,63066,As described in http://www.huntsman.com/performance\_products/eng/Home/Products/JEFFAMINE\%C2\%AE\_amines/Diamine\_products/index.cfm?PageID=2138.,2011-10-18 00:00:00,General,63066
1044,63136,"The depicted structure is representative and shows the repeating unit, which is variably O-acylated at the 7-position of the neuraminosyl residues.",2011-10-28 00:00:00,General,63136
1045,20857,Term considered a misnomer by IUPAC.,2011-11-04 00:00:00,CompoundName,831002
1046,20857,Term considered a misnomer by IUPAC.,2011-11-04 00:00:00,CompoundName,831001
1047,21731,Term considered a misnomer by IUPAC.,2011-11-04 00:00:00,CompoundName,831004
1048,21731,Term considered a misnomer by IUPAC.,2011-11-04 00:00:00,CompoundName,831005
1049,35275,Term considered a misnomer by IUPAC.,2011-11-04 00:00:00,CompoundName,831006
1050,35275,Term considered a misnomer by IUPAC.,2011-11-04 00:00:00,CompoundName,831007
1051,59685,"For a correction to the paper by Mann FM, Xu M, Chen X, Fulton DB, Russell DG and Peters RJ (2009) Edaxadiene: a new bioactive diterpene from Mycobacterium tuberculosis. J. Am. Chem. Soc., 2009, 131, 17526-7 [MED:19583202], see J. Am. Chem. Soc., 2010, 132(31), 10953.",2011-11-15 00:00:00,General,59685
1052,63194,For preparation see DOI:10.1055/s-2005-864792.,2011-11-16 00:00:00,General,63194
1053,63205,"See also Coll. Czech. Chem. Commun., 1967, 32(2), 808-821.",2011-11-16 00:00:00,General,63205
1054,63203,"See also Z. Naturforsch., B: Chem. Sci., 1992, 47(3), 439-440.",2011-11-16 00:00:00,General,63203
1055,35026,Note that TEA is also commonly used as an abbreviation for triethanolamine.,2011-11-28 00:00:00,CompoundName,72721
1056,16646,The term 'sugar' is frequently applied to monosaccharides and lower oligosaccharides.,2011-12-01 00:00:00,General,23008
1057,27692,"Undecaprenylpyrophosphate-MurNAc[pentapeptide]-GlcNAc or lipid II is a bacteria-specific membrane component that is essential in bacterial cell-wall synthesis. It is the target of many antibiotics, the first discovered example being Vancomycin, more recently it has been demonstrated that Lipid II is the target of several other classes of natural products, including the lantibiotics, the mannopeptimycins and ramoplanin.",2011-12-08 00:00:00,General,63162
1058,63326,"Needed for the updated EC 2.1.1.42, S-adenosyl-L-methionine + 3'-hydroxyflavone = S-adenosyl-L-homocysteine + 3'-methoxyflavone.",2011-12-19 00:00:00,General,63326
1059,28621,Note that TEA is also commonly used as an abbreviation for triethylamine.,2011-12-21 00:00:00,CompoundName,87395
1060,63464,"Needed for the IUBMB reaction (3S)-2,3-epoxy-2,3-dihydrosqualene = alpha-seco-amyrin, EC 5.4.99.52.",2012-01-03 00:00:00,General,63464
1061,63468,"Needed for the new IUBMB reaction (3S)-2,3-epoxy-2,3-dihydrosqualene = tirucalladienol.",2011-12-22 00:00:00,General,63468
1062,63463,"Needed for the new IUBMB reaction (3S)-2,3-epoxy-2,3-dihydrosqualene = baccharis oxide.",2011-12-22 00:00:00,General,63463
1063,63459,"Needed for the new IUBMB reaction (3S)-2,3-epoxy-2,3-dihydrosqualene = shionone.",2011-12-22 00:00:00,General,63459
1064,63462,"Needed for the new IUBMB reaction (3S)-2,3-epoxy-2,3-dihydrosqualene = glutinol.",2011-12-22 00:00:00,General,63462
1065,63465,"Needed for the IUBMB reaction (3S)-2,3-epoxy-2,3-dihydrosqualene = marneral, EC 5.4.99.53.",2012-01-03 00:00:00,General,63465
1066,63446,"Needed for the new IUBMB reaction (2E,6E)-farnesyl diphosphate + H2O = cubebol + diphosphate.",2011-12-23 00:00:00,General,63446
1067,63447,"Needed for the IUBMB reaction (2E,6E)-farnesyl diphosphate = delta-guaiene + diphosphate.",2011-12-23 00:00:00,General,63447
1068,63467,"Needed for the IUBMB reaction (3S)-2,3-epoxy-2,3-dihydrosqualene = delta-amyrin, EC 5.4.99.55.",2012-01-03 00:00:00,General,63467
1069,63466,"Needed for the IUBMB reaction (3S)-2,3-epoxy-2,3-dihydrosqualene = beta-seco-amyrin synthase, EC 5.4.99.54.",2012-01-03 00:00:00,General,63466
1070,63444,Product of EC 4.2.3.88.,2012-01-06 00:00:00,General,63444
1071,63444,"First report of occurence in nature:  Swords G. and Hunter G. L. K. (1978) Composition of Australian Tea Tree Oil (Melaleuca alternifolia). J. Agric. Food. Chem., 26, 734-737.",2012-01-06 00:00:00,General,63444
1072,63530,"The CAS Registry Number 220810-26-4 is for histrelin acetate containing variable amounts of acetic acid and water, C66H86N18O12.xC2H4O2.yH2O.",2012-01-09 00:00:00,DatabaseAccession,796354
1073,63445,Product of EC 4.2.3.90.,2012-01-09 00:00:00,General,63445
1074,63458,Substrate of EC 5.3.3.18.,2012-01-09 00:00:00,General,63458
1076,63664,Needed for the reaction: taxusin + O2 + NADPH + H+ = 7beta-hydroxytaxusin + NADP+ + H2O,2012-01-19 00:00:00,General,63664
1077,63665,Needed for the new reaction: taxusin + O2 + NADPH + H+ = 7beta-hydroxytaxusin + NADP+ + H2O,2012-01-19 00:00:00,General,63665
1078,63672,"Needed for the reaction: 2 S-adenosyl-L-methionine + resveratrol = 2 S-adenosyl-L-homocysteine + pterostilbene (overall reaction) (1a) S-adenosyl-L-methionine + resveratrol = S-adenosyl-L-homocysteine + 3-methoxy-4',5-dihydroxy-trans-stilbene (1b) S-adenosyl-L-methionine + 3-methoxy-4',5-dihydroxy-trans-stilbene = S-adenosyl-L-homocysteine + pterostilbene.",2012-01-19 00:00:00,General,63672
1079,63712,"Needed for the reaction: (3S)-2,3-epoxy-2,3-dihydrosqualene = baruol.",2012-01-24 00:00:00,General,63712
1080,63712,"For original isolation, see  Nunez M.J., Lopez M.R., Jimenez I.A., Moujir L.M., Ravelo A.G. and Bazzocchi I.L., Tetrahedron Lett., 2004, 45, 7367-7370.",2012-01-24 00:00:00,General,63712
1081,63703,"Needed for the reaction: (2E,6E)-farnesyl diphosphate = (-)-delta-cadinene + diphosphate.",2012-01-25 00:00:00,General,63703
1082,63696,"Needed for the reaction: (2E,6E)-farnesyl diphosphate = gamma-curcumene + diphosphate.",2012-01-25 00:00:00,General,63696
1083,63740,"Needed for the new IUBMB reaction: P1,P6-bis(5'-adenosyl)hexaphosphate + H2O = adenosine 5'-pentaphosphate + AMP",2012-01-25 00:00:00,General,63740
1084,63702,"Needed for the reaction: (2E,6E)-farnesyl diphosphate + H2O = avermitilol + diphosphate",2012-01-25 00:00:00,General,63702
1085,46099,Use of the substituent prefix 'succinyl' for the 3-carboxypropanoyl group in the ChEBI Name follows biochemical usage.,2012-01-31 00:00:00,General,46099
1086,63783,Use of the substituent prefix 'succinyl' for the 3-carboxypropanoyl group in the ChEBI Name follows biochemical usage,2012-01-31 00:00:00,General,63783
1087,63787,Use of the substituent prefix 'succinyl' for the 3-carboxypropanoyl group in the ChEBI Name follows biochemical usage.,2012-01-31 00:00:00,General,63787
1088,63701,"Needed for the reaction: (2E,6E)-farnesyl diphosphate = (-)-alpha-cuprenene + diphosphate",2012-01-31 00:00:00,General,63701
1089,63902,"Croteau, R. and Felton, N.M. Substrate specificity of monoterpenol dehydrogenases from Foeniculum vulgare and Tanacetum vulgare. Phytochemistry 19 (1980) 1343-1347.",2012-02-15 00:00:00,General,63902
1090,165,"Needed for the new IUBMB reaction: (-)-endo-fenchol + NAD(P)+ = (+)-fenchone + NAD(P)H + H+. Published in: Croteau, R. and Felton, N.M. Substrate specificity of monoterpenol dehydrogenases from Foeniculum vulgare and Tanacetum vulgare. Phytochemistry 19 (1980) 1343-1347.",2012-02-15 00:00:00,General,165
1091,50043,"Croteau, R. and Felton, N.M. Substrate specificity of monoterpenol dehydrogenases from Foeniculum vulgare and Tanacetum vulgare. Phytochemistry 19 (1980) 1343-1347.",2012-02-15 00:00:00,General,63903
1092,6078,A positive allosteric modulator of the alpha7 neuronal nicotinic acetylcholine receptor and the purinergic P2X4 receptor. Antihelmintic. Also modulates glutamate- and GABA-activated chloride channels. Potentiates glycine-gated currents at low concentrations (30 nM).,2012-02-20 00:00:00,General,6078
1093,63460,Triterpenoid precursor of saponins in sea cucmbers.,2012-02-24 00:00:00,General,63460
1094,9467,"A potent inhibitor of vesicular monoamine uptake; depletes stores of dopamine, serotonin and noradrenalin. Binds with high affinity (IC50 = 3.2 nM) to vesicular monoamine transporter (VMAT) in chromaffin granule membranes and displays higher affinity for VMAT2 than VMAT1. Also reported to block dopamine receptors. Causes behavioral depression; inhibits locomotor activity and produces hypothermia upon systemic administration in rats and mice.",2012-02-27 00:00:00,General,9467
