ArtistID;FirstName;LastName;ArtistURL;Biography;Country;Photo;PhotoCredit;Website
300;Susan;Point;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=300;"Susan Point is a Musqueam artist who has exhibited widely and completed a number of public commissions in Canada and the US including at the Vancouver International Airport.  In 2004 she was commissioned by the Government of Canada to produce a work as a gift to celebrate the opening of the National Museum of the American Indian at the Smithsonian Institute in Washington
D.C. Point is an Officer of the Order of Canada and recipient of the Queen Elizabeth II Diamond Jubilee Medal for her contributions to Canada.";Canada;;;http://www.susanpoint.com
310;Derek;Brunen;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=310;Derek Brunen’s practice traverses a broad range of media to explore early conceptualist strategies in relation to contemporary philosophy. Much of his work assumes an ontological line of inquiry into the materials and processes of art-making itself. His work has been exhibited in Germany, Japan, the United States and Canada with recent solo exhibitions at the Or Gallery and the Contemporary Art Gallery, Vancouver.;Canada;;;http://www.derekbrunen.com/
312;Jen;Weih;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=312;Jen Weih is a multi-media artist who works with installation, sculpture, video, and sound. Jen graduated from Emily Carr Institute of Art and Design in 1999 and  worked as the Exhibitions and Programming Coordinator at the Video In. She established Signal and Noise, Video In's annual festival of Video and Sound and initiated the Mercury Theatre, a series of open air video and audio events, first presented for Swarm 2003. Her own work has been exhibited nationally and internationally.;;;;
315;Tom;Dean;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=315;"Sole Canadian representative at the 1999 Venice Biennale; received the Governor General's Award in Visual and Media Arts in 2001; has had solo exhibitions and works in the collections of the Art Gallery of Ontario, the National Gallery of Canada, and the Musee d'Art Contemporain de Montreal.";Canada;https://covapp.vancouver.ca/PublicArtRegistry/ImageDisplay.aspx?AreaId=315&ImageId=542;Photographer unknown;
316;Rodney;Graham;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=316;Rodney Graham was born in Vancouver in 1949 and his work has been exhibited internationally for over 25 years. His work was included in the 1997 Venice Biennale Canadian Pavilion and in the Whitney Biennial in 2005. Graham received the 2006 Kurt Schwitters Award, and had a mid career retrospective exhibition which travelled to the Art Gallery of Ontario, the Vancouver Art Gallery, the Los Angeles Museum of Contemporary Art, and the Institute for Contemporary Art in Philadelphia. Graham's work can be seen in the collections of major institutions such as the Museum of Modern Art, New York, the Centre Georges Pompidou, Paris, the Tate Gallery London, and the Metropolitan Museum of Modern Art.;Canada;https://covapp.vancouver.ca/PublicArtRegistry/ImageDisplay.aspx?AreaId=316&ImageId=543;"production photo from ""The Green Cinematograph""";
325;Martin;Creed;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=325;"Martin Creed was born in 1968 in Wakefield, England. From the age of three he lived in Glasgow, Scotland. Between 1986 and 1990 he studied at the Slade School of Fine Art, London. After art school he lived and worked in London until 2001, when he moved to Alicudi, Italy. In 2001 he was the winner of the Turner Prize.

He currently lives and works in London and Alicudi.";Italy;;;
326;Gunda;Förster;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=326;Gunda Förster lives and works in Berlin and is currently a guest professor at Leibniz University, Hannover. She has been the subject of a number of solo exhibitions, most recently architektur:positionen, Berlin (2010). Her award winning work has also been included in many group shows, such as the upcoming Hamburger Bahnhof, Berlin (2010) and Künstlerbund, Berlin (2009). Her permanent public art pieces can be found in various European cities, from Berlin to Nice, and now, Vancouver.;Germany;https://covapp.vancouver.ca/PublicArtRegistry/ImageDisplay.aspx?AreaId=326&ImageId=546;;http://www.gunda-foerster.de
327;Cody;Lecoy;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=327;;Canada;;;
330;Cate;Rimmer;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=330;;;;;
332;Adrian;Göllner;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=332;"Adrian Göllner is a contemporary artist working in Ottawa. His work has been shown in solo and group exhibitions throughout Canada, the United States, Europe and New Zealand. He is also the recipient of numerous Canada Council and Ontario Arts Council Grants, and his work is held in a wide number of collections, including the Anglo-Irish Bank, Ottawa Art Gallery, Queen's University, the Department of Foreign Affairs, and the Canadian War Museum. Göllner received a BFA from Queen's University in 1987 and has held a varietyy of posts at artist-run centres and art service organizations over the years.
Göllner has been described as a site-specific satirist. Employing a variety of mediums and techniques in a chameleon-like adaptation to the environments in which he exhibits, Göllner freely combines Cold War imagery, graphing techniques and references to Modernism in artworks that critique consumer culture. Göllner has had the fortune to receive 15 public art commissions. Notable amongst these is an integrated sculpture for the new Canadian Embassy in Berlin and artistic street lighting for the Vancouver 2010 Winter Olympics.";Canada;;;http://www.adriangollner.ca
339;Chris;Hunter;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=339;Committed to interdisciplinary built work research and that explores the interface between cultural identity, art and environmental function. The German office was established in 2002 by Inge Roecker followed by a Vancouver, BC office in 2005. In 2008 Jens Christian Beck and Chris Hunter joined ASIRstudio. The studio has been recognized with several international design awards. Both offices are working collaboratively on projects in Europe, Asia, and North America. We embrace and integrate the culture of our local communities into our work and engage individuals in the active production of community.;Canada;;;http://asirstudio.net
335;Geoffrey;Farmer;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=335;Geoffrey Farmer is a Vancouver artist and graduate of the Emily Carr University of Art + Design.;Canada;;;
336;Aaron;Nelson-Moody;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=336;Aaron Nelson-Moody is a member of the Squamish First Nation. He was born in 1967 and grey up in Ch'iyakmesh in Squamish. Aaron works in the classic Coast Salish art form, which is the indigenous style of art in the Vancouver to Whistler area. Aaron creates wood carvings, paintings and jewellery. In 2006 he carved the doors for Canada House for the Torino 2006 Olympic and Paralympic Winter Games in Italy.;Canada;;;http://splashingeagle.ca/
337;Brent;Sparrow;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=337;Brent Sparrow is a member of the Musqueam First Nation in Vancouver. Brent began his apprenticeship in 2006, carving with his mother, Susan Point, and master carver John Livingston. He continues to explore his heritage and all the possibilities of the Coast Salish art form, paying tribute to his Salish legacy.;Canada;;;
338;Inge;Roecker;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=338;Committed to interdisciplinary built work research and that explores the interface between cultural identity, art and environmental function. The German office was established in 2002 by Inge Roecker followed by a Vancouver, BC office in 2005. In 2008 Jens Christian Beck and Chris Hunter joined ASIRstudio. The studio has been recognized with several international design awards. Both offices are working collaboratively on projects in Europe, Asia, and North America. We embrace and integrate the culture of our local communities into our work and engage individuals in the active production of community.;Canada;;;http://www.asirarch.net
344;Paul;Wong;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=344;Paul Wong is a media-maestro making art for site-specific spaces and screens of all sizes. His work subverts stereotypes in form and content. He is an award- winning artist and curator known for pioneering early visual and media art in Canada, founding several artist-run groups, and organizing events, festivals, conferences and public interventions since the 1970s. Wong has produced projects throughout North America, Europe and Asia.His works in public collections include the National Gallery of Canada, the Museum of Modern Art (New York), the Canada Council Art Bank (Ottawa), The Audain Art Museum (Whistler, BC), the Vancouver Art Gallery and The Whitney Museum (New York). In 2016, he won the Audain Prize for Lifetime Achievement in Visual Arts.;Canada;https://covapp.vancouver.ca/PublicArtRegistry/ImageDisplay.aspx?AreaId=344&ImageId=1264;;http://paulwongprojects.com
345;Vanessa;Kwan;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=345;"Vanessa Kwan is a Vancouver-based artist and writer. Her work has been exhibited at a number of galleries and artist run centres, including solo exhibitions at the Or Gallery, Access, and the Art Gallery of the South Okanagan. She is a founding member of the arts collective Norma, and currently works as
Public Programs Coordinator at the Vancouver Art Gallery.  Vanessa has two public art commissions with the City of Vancouver: one as part of the Olympic and Paralympic Public Art Program and one in collaboration with Erica Stocking.";Canada;https://covapp.vancouver.ca/PublicArtRegistry/ImageDisplay.aspx?AreaId=345&ImageId=1265;;http://www.vanessakwan.com
346;Avery;Nabata;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=346;"2007
-GO GO Gallery, Space, Curated by Shawna Mclellan, Vancouver, BC, Canada

2008
-Four on the Floor Projects, Curated by Laura Hatfield, Touring show across Canada
-The Shudder Gallery, Return Policy, Curated by Julianne Claire, Vancouver BC, Canada
-The Helen Pitt Back Gallery, FLAB, Curated by Robin Selk and Joshua Holmes, Vancouver BC, Canada

2009
-XPACE Cultural Centre, Curated by Robin Selk, Toronto ON, Canada

2010
-Chapel Arts, Slivers, Shivers, & Snakeskins - A Happening, Curated by Zarah Ackerman, Vancouver BC, Canada,";Canada;;;
351;Bicicleta;Sem Freio;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=351;;Portugal;;;
352;Douglas;de Castro;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=352;;Portugal;;;
381;Jon;Reed;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=381;Jon Reed and Christina Gray established a creative partnership beginning with their time spent studying architecture together at the University of Toronto. Together they have previously presented a visual effects installation at the University of British Columbia. Jon has taken his training and practice in architecture and applied it to the representation of architectural space. Most recently he was awarded an Honourable Mention in the 2010 RBC Canadian Painting Competition for a painting depicting an architectural interior. Jon is interested in the public perception and consumption of architectural spaces and how these can develop into meaningful experiences.;Canada;;;http://www.jonreed.ca
356;Colleen;Lanki;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=356;Colleen began in musical reviews and music hall, extended into other theatre styles through theatre school and the beginnings of her professional career. She has a BFA in Theatre Performance from Toronto's York University and an MFA in Asian Theatre and Directing from the University of Hawaii, and now concentrates on experimental theatre, interdisciplinary work, and intercultural performance practice. She has been directing, choreographing and performing internationally for over two decades in shows of every variety. Colleen was based in Tokyo in from 1995 to 2001, where she studied nihon buyoh under master dancer FUJIMA Yûko (1938-2002), and in April 2001 became a natori taking the professional name Fujima Sayû. She now studies with Fujima Shôgo. She also studied noh (traditional Japanese theatre) under noh expert Richard EMMERT and noh master Ômura Sadamu. She recently choreographed and performed in The Komachi Variations, a dance-theatre piece incorporating nihon buyoh (shows in Vancouver and Tokyo), She is based in Vancouver and works with Tomoe Arts.;Canada;;;http://www.tomoearts.org
