RegistryID;ArtistProjectStatement;Type;Status;SiteName;SiteAddress;PrimaryMaterial;URL;PhotoURL;Ownership;Neighbourhood;LocationOnsite;Geom;GeoLocalArea;DescriptionOfwork;Artists;PhotoCredits;YearOfInstallation;
110;"The parameters for the juried competition operated by Parks Canada were to create ""a monument in Vanier Park to commemorate Captain George Vancouver,"" the first European to sail into Burrard Inlet, in 1792. The competition guidelines (1979) specified a sculpture made of permanent materials, ""not wood,"" and that it should not be in the likeness of a man. The form of the work takes off from two 18th century navigational instruments: the plane table and David's quadrant.  Chung Hung said that, ""The objective of the sculpture is to create a symbolic image with definite visual expression, awakening an awareness in Captain George Vancouver's contribution to the world, his remarkable and meticulous surveys which included the north Pacific coast."" The piece frames English Bay from the north view and the Centennial Museum from the south view. The opportunity for a sculpture was offered to the city by Hugh Faulkner, Minister of Indian and Northern Affairs at the time. The project was recommended by the Historic Sites and Monuments Board of Canada.  A five-member jury headed by former parks superintendent Stuart Lefeaux selected Chung Hung's proposal from a local competition and the Parks Board approved the choice. Gordon Smith, a member of the selection panel, said that ""If people think Hung's sculpture is a poor catch, they should have seen the ones that got away.""  It was originally to be sited at Ferguson Point in Stanley Park.";Sculpture;In place;Vanier Park;1100 Chestnut Street;Corten steel;https://covapp.vancouver.ca/PublicArtRegistry/ArtworkDetail.aspx?ArtworkId=110;https://opendata.vancouver.ca/api/v2/catalog/datasets/public-art/files/b420e69aa6cd4ff61cdabd3f971e5824;City of Vancouver;Kitsilano;N.E. of the Museum of Vancouver, along waterfront;"{""type"": ""Point"", ""coordinates"": [-123.144964, 49.278127]}";Kitsilano;"The large steel sculpture is set on a 26' x 28' plaza of paving stones. The sculpture consists of a 15' square of corten steel. Each side of the square is 15' long by 3'  high by 3' wide. The bottom side appears to be cut apart in the middle and the two parts wrenched apart to form a gate or arch.  The corten steel is designed so that the surface rust forms a protective coating.  There was some adverse reaction from Kits Point residents when the work was installed. Michael Duncan, Chief Curator of the Maritime Museum at the time, called it ""a bloody monstrosity."" An article in the Globe and Mail teased that it could be ""the world's largest paper clip."" The article (Mar3, 1981) also quoted from a city planning study which read: ""Vancouver's peerless natural setting is a permanent gift from nature. So massive and close are the North Shore mountains that no amount of human folly can ever obliterate them.""  But the controversy soon abated and the piece has weathered time and opinion. It was vandalized on July 4th, 1988, when a field of white dots were painted on its surfaces -probably as an art ""intervention"". The dots were soon removed. Since then, the ""Gate to the Northwest Passage"" has become a familiar landmark, an important place marker which stands guard at the entrance to False Creek. The area around the site is a favorite for kite flyers.";77;Sylvia Grace Borda;1980
132;"""Dean Blythe Eagles donated it as a memorial to his parents, who were pioneers in the settlement of British Columbia, and to all those who have labored to improve our agriculture."" - UBC Archives - Campus Sculptures";Figurative;In place;MacMillan Building;;Granite;https://covapp.vancouver.ca/PublicArtRegistry/ArtworkDetail.aspx?ArtworkId=132;https://opendata.vancouver.ca/api/v2/catalog/datasets/public-art/files/a501b01f3993225c3a86fb8348a1b65b;university;;Forestry and Agriculture quadrangle;"{""type"": ""Point"", ""coordinates"": [-123.250955, 49.261089]}";;;264;;1967
133;;Relief;In place;Scarf (Education) Bldg.;;Copper, brass and aluminum;https://covapp.vancouver.ca/PublicArtRegistry/ArtworkDetail.aspx?ArtworkId=133;;university;;Main entrance, exterior north wall;"{""type"": ""Point"", ""coordinates"": [-123.253421, 49.264387]}";;Three discrete abstract forms are mounted on the north wall of the Scarfe Building. They are detail reliefs that refer to forms in nature.;30;;1965
136;"What I wished to create was a great presence over the information desk - something expansive and jubilant. While I wished to contrast with the building's weight and greyness, and to amplify the theme of living growth represented in the tree plantings in the west half of the lobby, I also wanted the mural to be more than an appropriate decorative design. I wanted some image capable of appealing to the imagination of those who would use the lobby every day so that they would not tire of it and therefore become oblivious to it. What better than a great "" primavera "" for Spring to cheer the spirit? And what more impressive than a large sculptural relief in full colour? And what more poetically exuberant as a permanent symbol than two splendid butterflies breaking from the white cocoon of Spring - the one on the left an abstraction of pieces coming together to form the insect and the one on the right a full-fledged realization? It is hoped that once the mind is focussed in this direction a certain transformational process is suggested and with it certain mythological overtones might unfold. The cocoon may then become the violet and white mythic egg from which Spring is born. The symbolic bird and flowers now become the guardians of this ritual birth of new life, this PRIMAVERA.";Mural;In place;MacMillan Bloedel Bldg.;1075 West Georgia Street;Wood, paint on plywood;https://covapp.vancouver.ca/PublicArtRegistry/ArtworkDetail.aspx?ArtworkId=136;https://opendata.vancouver.ca/api/v2/catalog/datasets/public-art/files/d6a6724d81846b5bf7cf0e78a3b7a86e;private;Downtown;Interior, front lobby, in front of elevators;"{""type"": ""Point"", ""coordinates"": [-123.122389, 49.285715]}";Downtown;A large colourful acrylic on plywood mural adorns the lobby of the Bloedel Building. Butterflies are one of the signature forms of BC artist Jack Shadbolt and this is a particularly exuberant grouping bounded by two large butterflies on each end.;"132;233;234";;1987
140;;Totem pole;In place;VanDusen Botanical Garden;5251 Oak Street;red cedar;https://covapp.vancouver.ca/PublicArtRegistry/ArtworkDetail.aspx?ArtworkId=140;https://opendata.vancouver.ca/api/v2/catalog/datasets/public-art/files/f5fec95d76c2daeeb9a0ef196a7b92c3;City of Vancouver;Shaughnessy;Near entrance;"{""type"": ""Point"", ""coordinates"": [-123.134604, 49.239068]}";Shaughnessy;"This Gitksan pole of red cedar was commissioned by the VanDusen Botanical Gardens Association. It incorporates the following figures and legend: human form at the top - a hunter who went into the mountains, was captured by a black bear, and assumed the bear form; human head in the top figure's stomach - a friendly villager who assisted ""Bear Man"" to resume his human form when everyone else abandoned him; the bear figure at bottom represents ""Bear Man"" before being turned back into human form; the human head in bear's stomach indicates that bear figure is ""Bear Man"" (from VanDusen Garden website)";138;Heide Dobler;1976
144;"Coincidentally, the pendulum's movement ""is sympathetic with the alpha waves our brains produce when we're resting with our eyes closed."" -Alan Storey in ""Public Art Success Storey"" by Robin Laurence, Georgia Straight, June 20-27, 2002";Sculpture;In place;HSBC Building;885 West Georgia Street;Aluminum, electric motor;https://covapp.vancouver.ca/PublicArtRegistry/ArtworkDetail.aspx?ArtworkId=144;https://opendata.vancouver.ca/api/v2/catalog/datasets/public-art/files/e96a93cad3663d12271dca3a104c9e86;private;Downtown;Interior, main lobby;;;"Located in the lobby of the HSBC Building at Georgia and Hornby, ""The Pendulum"" is suspended from the glass ceiling of the atrium.  The pendulum swings slowly through the space until it aligns at one end of its arc with an angled, stationary plinth.";140;;1987
145;;Relief;Removed;Bank of BC (Downtown);900 West Hastings Street (Downtown);Bronze;https://covapp.vancouver.ca/PublicArtRegistry/ArtworkDetail.aspx?ArtworkId=145;https://opendata.vancouver.ca/api/v2/catalog/datasets/public-art/files/35882e762c2ada99258afad78e7e90a2;private;;Interior, front entrance;"{""type"": ""Point"", ""coordinates"": [-123.116279, 49.286461]}";Downtown;;101;;1968
148;;Two-dimensional artwork;In place;Daon Building;999 West Hastings Street;Silk, mohair;https://covapp.vancouver.ca/PublicArtRegistry/ArtworkDetail.aspx?ArtworkId=148;https://opendata.vancouver.ca/api/v2/catalog/datasets/public-art/files/88c6b3c4d7c6ac73a9f4f96c65e3919e;private;Downtown;Interior, front lobby;"{""type"": ""Point"", ""coordinates"": [-123.116037, 49.287198]}";Downtown;The large textile composition made up of a series of woven vertical strips is an image of the Vancouver waterfront and its reflection.;136;;1981
149;The Kwaguilth totem pole that once stood at the front of the CBC/Radio-Canada building at 700 Hamilton Street has been returned to Fort Rupert in  the traditional territory of the Kwaguilth people. Under the direction of the artist, Richard Hunt, the pole was lowered on Monday, June 26, 2006. This initiative was part of the Building Redevelopment Project at CBC/Radio-Canada in Vancouver.The totem was originally commissioned by the Royal British Columbia Museum and CBC/Radio-Canada in 1982 and stood in front of the CBC/Radio-Canada Production Centre for almost 25 years.  “It is a great gift from CBC/Radio-Canada and wonderful to know that this totem pole will be returning to Fort Rupert,” says Richard Hunt.    - information from press release, June 19, 2006, CBC/Radio-Canada;Totem pole;Removed;CBC Building (Downtown);700 Hamilton Street (Downtown);Red cedar;https://covapp.vancouver.ca/PublicArtRegistry/ArtworkDetail.aspx?ArtworkId=149;https://opendata.vancouver.ca/api/v2/catalog/datasets/public-art/files/03bcbb50cba3cd9d8266ebdd54b2d4d7;Prov. of B.C.;;In garden left of stairs at main entrance;"{""type"": ""Point"", ""coordinates"": [-123.1142, 49.279572]}";Downtown;Internationally renowned artist Richard Hunt carved and erected the pole, with the assistance of Tim Paul. The top figure is a Kulus, or immature Thunderbird, the main crest of Richard Hunt. The middle figure is a bear holding a wild woman, and at the bottom is a sea monster. The log is western red cedar, approximately 27 feet long and a wing span of 10 feet, and is carved in traditional Kwaguilth style.;"237;240";;1982
150;;Mosaic;In place;Shoppers Drug Mart, formerly Canadian Imperial Bank of Commerce;586 Granville Street;Tile;https://covapp.vancouver.ca/PublicArtRegistry/ArtworkDetail.aspx?ArtworkId=150;https://opendata.vancouver.ca/api/v2/catalog/datasets/public-art/files/185035fad3eda8421ae8c01e4755e548;private;Downtown;Interior, far upper wall opposite front entrance;"{""type"": ""Point"", ""coordinates"": [-123.11602, 49.28351]}";Downtown;"This 13 'x 44' mosaic done in ceramic tile is a complex of geometric form and line, a modernist abstraction in golds, browns, and reds. A maquette of the mosaic is held in the collection of the Vancouver Art Gallery, as detailed in the book ""BC Binning"" produced by the VAG.The forms are characteristic of work by this artist who also designed the tilework on the old BC Hydro Building (1957) now The Electra Suites on Burrard.";269;;1958
155;;Figurative;In place;VanDusen Botanical Garden;5251 Oak Street;bronze;https://covapp.vancouver.ca/PublicArtRegistry/ArtworkDetail.aspx?ArtworkId=155;https://opendata.vancouver.ca/api/v2/catalog/datasets/public-art/files/5b4adb0ea17c41051c564298e0c52573;City of Vancouver;Shaughnessy;Beside upper lake,  N.E. of Fragance Garden;"{""type"": ""Point"", ""coordinates"": [-123.129578, 49.239145]}";Shaughnessy;This fisherman, modeled in clay and then cast in bronze, stuggles to pull in a non-existing net heavy with imaginary fish from the pond beside which he is situated.;244;Heide Dobler;1976
