EIN;NAME;ICO;STREET;CITY;STATE;ZIP;GROUP;SUBSECTION;AFFILIATION;CLASSIFICATION;RULING;DEDUCTIBILITY;FOUNDATION;ACTIVITY;ORGANIZATION;STATUS;TAX_PERIOD;ASSET_CD;INCOME_CD;FILING_REQ_CD;PF_FILING_REQ_CD;ACCT_PD;ASSET_AMT;INCOME_AMT;REVENUE_AMT;NTEE_CD;SORT_NAME
660472045;ASOCIACION DE ALZHEIMER Y DESORDENES RELACIONADOS DE PR;% ASOC DE ALZHEIMER Y DESORDENES RE;1608 CALLE BORI STE 319;SAN JUAN;PR;00927-6119;0000;03;3;1000;200607;1;15;000000000;1;01;201512;2;3;02;0;12;13807;41296;41296;G83;
660472369;IGLESIA PENTECOASTAL ZION ASAMBLEA DE DIOS;;PO BOX 9484;CAROLINA;PR;00988-9484;1678;03;9;7000;196408;1;10;001002029;5;01;;0;0;06;0;03;;;;;
660473469;ANN WIGMORE NATURAL HEALTH INSTITUTE INC;;PO BOX 429;RINCON;PR;00677-0429;0000;03;3;2000;199712;1;11;559000000;1;01;201612;5;6;01;0;12;704972;1215434;1215434;B5BZ;
660473999;CORPORACION DE SERVICIOS EDUCATIVOS DE YABUCOA;% COSEY;PO BOX 428;YABUCOA;PR;00767-0428;0000;03;3;2000;201104;1;11;000000000;1;01;201509;9;6;01;0;09;52647257;1088195;1088195;B24;
660474353;82D AIRBORNE DIVISION ASSOCIATION INC;% MIGUEL A YANDO;1035 NE 16TH ST;SAN JUAN;PR;00920-0000;5461;04;9;3000;200601;2;00;059033908;5;01;;0;0;02;0;12;;;;;LOZADA-RUBIO PUERTO RICO CHAPTER
660475971;ALIANZA MUNICIPAL DE SERVICIOS;;PO BOX 8518;CAGUAS;PR;00726-8518;0000;03;3;1000;199403;1;17;126000000;5;01;201606;6;6;01;0;06;2425993;4899286;4899286;;
660476005;ARNOLD AIR SOCIETY-SILVER WINGS;% UNIV OF PUERTO RICO RIO PIEDRAS;901 BARBOSA AVE PINERO CORNER;SAN JUAN;PR;00931-0000;1224;04;9;3000;195306;2;00;059000000;5;01;201608;0;0;02;0;08;0;0;0;;755 AFROTC DET
660476528;IGLESIA CRISTIANA EMANUEL ASAMBLEAS DE DIOS INC;% URB REPARTO VALENCIANO CALLE H;PO BOX 266;JUNCOS;PR;00777-0266;1678;03;9;7000;196408;1;10;001002029;5;01;;0;0;06;0;12;;;;;
660476875;HOGAR ALBERGUE JESUS DE NAZARET;% DE NAZARET INC;PO BOX 1147;MAYAGUEZ;PR;00681-1147;0000;03;3;1000;200412;1;15;000000000;1;01;201512;5;5;01;0;12;777682;599249;599249;P30;
660477909;HOGAR DE AYUDA EL REFUGIO INC;% MARIA RAMOS ANDINO;PO BOX 3118;CATANO;PR;00963-3118;0000;03;3;1000;199505;1;15;573000000;1;01;201605;4;4;01;0;05;335475;282893;282893;F200;
660478096;FUNDACION HOGAR NINITO JESUS INC;% MAYRA N DAVILA CEPEDA;PO BOX 192503;SAN JUAN;PR;00919-2503;0000;03;3;1000;199611;1;15;326000000;1;01;201606;0;0;02;0;06;0;0;0;F330;HOGAR NINITO JESUS
660478120;ESCUELA DE ARTES PLASTICAS Y DISENO DE PUERTO RICO;;PO BOX 9021112;SAN JUAN;PR;00902-1112;0000;03;3;2000;199708;1;11;030000000;1;01;;0;0;14;0;06;;;;B42;
660478668;SAN GERMAN MINISTRIES INC;% REV JOSEPH P CERRA;F 11 5TH ST REPARTO UNIVERSIDAD;SAN GERMAN;PR;00683-0000;0000;03;3;1700;199211;1;15;006000000;1;01;201612;5;2;02;0;12;808614;20144;20144;X99Z;
660479008;ASOCIACION PUERTORIQUENA DE SERVIC Y AYUDA AL PACIENTE CON SIDA;% HECTOR FIGUERO;CALLE PADILLA EL CARIBE 26;CAYEY;PR;00725-0000;0000;03;3;1200;200308;1;15;000000000;1;01;201603;4;5;01;0;03;257089;722946;722946;P74;APSAPS
660479184;ESTANCIA CORAZON INC;% CARLOS J GONZALEZ SANTIAGO;PO BOX 3309;MAYAGUEZ;PR;00681-3309;0000;03;3;1000;199307;1;15;160000000;1;01;201609;4;6;01;0;09;389394;1376178;1376178;P80Z;
660479191;CONVENTO MADRE DE DIOS INC;;CARR 643 BUZON 90;MANATI;PR;00674-0000;0928;03;9;1700;194603;1;10;031150120;5;01;;0;0;06;0;06;;;;;
660479321;CENTRO DE AYUDA Y TERAPIA AL NINO CON IMPEDIMENTO INC;% CESAR LORENZO MENDEZ;140 CALLE MONSENOR JOSE TORRES;MOCA;PR;00676-0000;0000;03;3;1000;199311;1;12;160000000;1;01;201512;6;6;01;0;12;1813676;2976869;2976869;E500;
660479375;CENTRO ESPERANZA INC;% SOR CECILIA SERRANO GUZMAN;PO BOX 482;LOIZA;PR;00772-0482;0000;03;3;1200;200501;1;15;000000000;1;01;201606;6;4;01;0;06;1301596;280953;280953;P30;
660479465;HOGAR CUNA DE SAN CRISTOBAL INC;% ERNESTO MELENDEZ PEREZ;HC 1 BOX 29030 PMB 428;CAGUAS;PR;00725-8900;0000;03;3;5000;199912;1;15;000000000;1;01;201512;6;5;01;0;12;3183367;709788;646683;I72;
660479761;MISION NUESTRA SENORA DE POZO INC;% RICARDO RAMOS;PO BOX 9024;BAYAMON;PR;00960-9024;0000;03;3;7000;201408;1;15;000000000;1;01;201606;6;4;01;0;06;1520373;205100;205100;X20;
660479776;CENTRO DE SERVICIOS FERRAN INC;;58 CALLE A;PONCE;PR;00730-2020;0000;03;3;1000;199310;1;15;154000000;1;01;201606;4;4;01;0;06;314161;224711;224711;;
660479883;PROYECTO OASIS DE AMOR INC;% MARIA FELICIER;URB RIVER VIEW ZF-15 CALLE 33;BAYAMON;PR;00961-0000;0000;03;3;1000;199307;1;15;399000000;1;01;201606;5;4;01;0;06;610032;316456;316456;P200;
660480279;FUNDACION PUERTORRIQUENA DEL RINON INC;;PO BOX 29793;SAN JUAN;PR;00929-0793;0000;03;3;1000;200205;1;15;000000000;1;01;201606;3;4;01;0;06;88073;199649;180346;G44;
660480413;FUNDACION PUERTORRIQUENA SINDROME DOWN;;PO BOX 195273;SAN JUAN;PR;00919-5273;0000;03;3;1000;200312;1;15;160031000;1;01;201512;6;5;01;0;12;1497049;970456;913269;G25;CORA ARCE
660480948;MOROVIS COMMUNITY HEALTH CENTER INC;% JOSE ROMAN DEJESUS;PO BOX 518;MOROVIS;PR;00687-0518;0000;03;3;1200;199310;1;15;154000000;1;01;201601;7;8;01;0;01;5383504;11060782;11060782;E30Z;
660481158;HOGAR FORJADORES DE ESPERANZA INC;% DAMARIS RIVERA DE SEIJO;PO BOX 4181;BAYAMON;PR;00958-1181;0000;03;3;1000;200307;1;15;000000000;1;01;201606;4;5;01;0;06;457302;865432;865432;P73;
660481897;COAI INC;% JOSE J MULINELLI RODRIGUEZ;PO BOX 8634;SAN JUAN;PR;00910-0634;0000;03;3;1200;199708;1;15;408000000;1;01;201606;4;5;01;0;06;159642;622610;622610;S80Z;
660483110;ASOCIACION CRISTIANA MINISTERIAL EBEN-EZER INC;% A C M E;AVE CAMPO RICO GK-50 COUNTRY CLUB;CAROLINA;PR;00982-2657;0000;03;3;7000;199402;1;10;002000000;1;01;;0;0;06;0;12;;;;;
660483960;INICIATIVA COMUNITARIA DE INVESTIGACION INC;% JOSE VARGAS VIDOT;PO BOX 366535;SAN JUAN;PR;00936-6535;0000;03;3;1200;199208;1;15;154994000;1;01;201512;6;6;01;0;12;1792460;4035141;4035141;;ICI
660483973;IGLESIA CARISMATICA JESUCRISTO EL SALVADOR INC;% MARTIN TORRES;PARCELA 640 BO HATILLO;VILLALBA;PR;00766-0000;8141;03;9;7000;199701;1;10;001000000;1;01;;0;0;06;0;12;;;;;
660484387;SAN AGUSTIN DEL COQUI INC;;PO BOX 127;AGUAS BUENAS;PR;00703-0127;0000;03;3;1000;200107;1;16;000000000;1;01;201512;6;5;01;0;12;2267883;715927;715927;P30;
660484507;FUNDACION PARA EL DESAROLLO DEL HOGAR PROPIO INC;% CARMEN VILLARINI;PO BOX 8425;CAGUAS;PR;00726-8425;0000;04;3;1000;199211;2;00;381000000;1;01;201607;7;8;01;0;07;6270809;22243356;22243356;;PROGRAMA HEAD START
660485440;NEOMED CENTER INC;;PO BOX 1277;GURABO;PR;00778-1277;0000;03;3;1000;199409;1;12;154000000;1;01;201606;8;8;01;0;06;31065913;36367986;36367986;;
660485684;COLEGIO DE TECNICOS Y MECANICOS AUTOMOTRICES DE PR;% JUAN M LOPEZ SANTOS;PO BOX 8148;BAYAMON;PR;00960-8148;0000;03;3;2000;201412;1;16;000000000;1;01;201606;6;6;01;0;06;1512947;1141786;1132798;B60;
660485998;INTERNATIONAL ASSOCIATION OF LIONS CLUBS;;PO BOX 251;MANATI;PR;00674-0251;0239;04;9;3000;194012;2;00;911520000;5;01;;0;0;01;0;06;;;;;MANATE LIONS CLUB
660486064;EDUCATIONAL CENTER FOR THE BLIND AND THE HANDICAPPED OF PUERTO RICO;;30 WASHINGTON ST STE 5-N;SANTURCE;PR;00907-1523;0000;03;3;1000;199305;1;15;120000000;1;01;201612;5;4;01;0;12;883727;100316;100316;A33Z;
660486217;SERVICIOS SOCIALES EPISCOPALES INC;% LAUREL REYES;PO BOX 775;SAINT JUST;PR;00978-0775;0000;03;3;1200;201303;1;15;000000000;1;01;201512;5;6;01;0;12;654815;1725951;1725951;P30;
660486892;TALLER INDUSTRIAL PARA PERSONAS CON IMPEDIMENTOS DE COAMO INC;% TIPICO INC;PO BOX 118;COAMO;PR;00769-0118;0000;03;3;1000;200204;1;15;000000000;1;01;201609;3;4;01;0;09;44695;170446;170446;P20;TIPICO INC
660486893;PALMAS ACADEMY INC;% RAYMOND GAGNON;10 ACADEMY DR PALMAS DEL MAR;HUMACAO;PR;00791-0000;0000;03;3;1000;199407;1;11;030000000;1;01;201606;8;6;01;0;06;11768957;3551404;3420422;;
660486907;HOSPITAL AUXILIO MUTUO INC;% JOSE LUIS SUAREZ;PO BOX 191227;SAN JUAN;PR;00919-1227;0000;03;3;1000;199412;1;15;150000000;1;01;201509;9;9;01;0;09;113835640;240984787;240984787;E220;AUXILIO MUTUO
660487112;ASAMBLEA FAMILIAR VIRGILIO DAVILA INC;% SISTER ANA MARIA ADROVER;PO BOX 607071 PMB 113;BAYAMON;PR;00960-7071;0000;03;3;1000;199303;1;15;043000000;1;01;201606;4;4;01;0;06;164324;194377;194377;B80Z;
660487774;CENTRO DE CUIDADO DIURNO SUENO INFANTIL INC;% FELICIANA HERNANDEZ;HC 20 BOX 26257;SAN LORENZO;PR;00754-9652;0000;03;3;1000;200305;1;15;000000000;1;01;201612;4;4;01;0;12;143289;160814;160814;P33;
660488059;COLEGIO EMILIO DIAZ LEBRON INC;;HC 2 BOX 13452;HUMACAO;PR;00791-9363;0000;03;3;2000;201510;1;15;000000000;1;01;;0;0;02;0;12;;;;B24;
660488810;HERMANOS CARMELITAS TERESAS DE SAN JOSE INC;;PO BOX 868;CANOVANAS;PR;00729-0868;0000;03;3;1000;199701;1;15;326000000;1;01;201606;6;5;01;0;06;4281030;630085;630085;P70Z;
660489388;LA PERLA DE GRAN PRECIO INC;% LISSETTE ALONSO;URB FLORAL PARK 64 CALLE GAUTIER BE;SAN JUAN;PR;00917-0000;0000;03;3;1000;199403;1;15;573000000;1;01;201512;6;6;01;0;12;3791393;2496206;2496206;F22Z;
660489867;ACADEMIA EL PRINCIPITO INC;% ELBA GONZALEZ COLON;3 CALLE JOSE A MULET;HORMIGUEROS;PR;00660-1822;0000;03;3;2000;200801;1;15;000000000;1;01;201612;3;4;01;0;12;28459;165074;165074;P33;ACADEMIA EL PRINCIPITO
660489973;CENTRO DE CUIDADO DIURNO MUNDO INFANTL INC;;650 AVE SANTA TERAZA JOURNET;MAYAGUEZ;PR;00680-0000;0000;03;3;1000;200207;1;15;000000000;1;01;201609;3;4;01;0;09;27179;271156;271156;P33;
660490287;IGLESIA BAUTISTA BETHEL DE P R;;APARTADO 16P03;CANOVANAS;PR;00729-0000;0000;03;3;7000;199903;1;10;000000000;1;01;;0;0;06;0;12;;;;X20;
660490323;FUNDACION BIBLIOTECA RAFAEL HERNANDEZ COLON INC;% FRANCISCO DE JESUS SCHUCK;PO BOX 332030;PONCE;PR;00733-2030;0000;03;3;1000;199402;1;15;062000000;1;01;201512;7;7;01;0;12;9466063;6022115;6013315;A72Z;
660490373;CINDERELLA NURSERY DAY CARE CENTER;;720 CALLE COQUI;MAYAGUEZ;PR;00682-7547;0000;03;3;2100;200209;1;15;000000000;1;01;201609;2;4;01;0;09;20045;379557;379557;;CINDERELLA PRE SCHOOL
660490632;APOYO EMPRESARIAL PARA LA PENINSULA DE CANTERA INC;;PO BOX 7187;SAN JUAN;PR;00916-7187;0000;03;3;1000;199508;1;15;994400000;1;01;201606;6;4;01;0;06;2397786;202404;202404;S20Z;
660490822;CORPORACION PARA EL DESARROLLO DE LA VIVIENDA DE BAYAMON CD;;PO BOX 6309;BAYAMON;PR;00960-5309;0000;03;3;1000;199606;1;15;380000000;1;01;201512;7;5;01;0;12;5162618;947317;947317;L20Z;
660491142;PUERTO RICO YOUTH AT RISK INC;% JOVENES DE PUERTO EN RIESGO INC;EDIFICIO MEDINA 112 CALLE ARZUAGA 1;SAN JUAN;PR;00925-0000;0000;03;3;1000;200004;1;15;000000000;1;01;201512;4;6;01;0;12;399904;1338146;1338146;B90;
660491160;TEMPLO SMIRNA ASAMBLEA DE DIOS;;24 CALLE RUBI;GUAYNABO;PR;00965-5468;1678;03;9;7000;196408;1;10;001002029;5;01;;0;0;06;0;12;;;;;
660491622;FUNDACION DR RAUL GARCIA RINALDI;;PO BOX 8816;SAN JUAN;PR;00910-0816;0000;03;3;1200;200905;1;15;000000000;1;01;201512;3;5;01;0;12;63407;759363;759363;E60;
660491958;IGLESIA CARISMATICA BETHEL INC;% REV ETIENNE ESTREMERA;CARR 132 KM 14 4 BO TALLABOA ALTA;PENUELAS;PR;00624-0000;8141;03;9;7000;199701;1;10;001000000;1;01;;0;0;06;0;12;;;;;
660492015;DISTRITO DE PUERTO RICO DE LA ALIANZA CRISTIANA Y MISIONERA INC;;PO BOX 1625;SABANA HOYOS;PR;00688-1625;2284;03;9;7000;197205;1;10;001000000;5;01;;0;0;06;0;12;;;;;PUERTO RICO DISTRICT C&MA
660492056;MUSEO DE LAS AMERICAS INC;% RICARDO E ALEGRIA;PO BOX 9023634;SAN JUAN;PR;00902-3634;0000;03;3;1000;199406;1;15;060000000;1;01;201606;6;5;01;0;06;1238345;624179;624179;;
660492505;FUNDACION ESPECIAL DE RECURSOS PRO NINOS CON INPEDIMENTOS;% MADELINE MARTINEZ RIVERA;2000 CARR 8177 STE 26 PMB 483;GUAYNABO;PR;00966-3762;0000;03;3;2000;201506;1;15;160000000;1;01;201612;4;3;01;0;06;230385;71637;71637;E60;FERNI
660492550;ACADEMIA DE DIRECTORES MEDICOS DE PUERTO RICO;% MAULZA VAZQUES;RR 17 BOX 1764;SAN JUAN;PR;00926-9752;0000;03;3;1000;199911;1;15;000000000;1;01;201612;5;6;01;0;12;687982;1640561;1640561;E03;
660492641;THE JANE STERN DORADO COMMUNITY LIBRARY ENDOWMENT;;CENTRO GOBIERNO CALLE MENDEZ VIGO;DORADO;PR;00646-0000;0000;03;3;1000;199311;1;17;602000000;2;01;201612;6;3;02;0;12;1047240;43754;43754;;STERN JANE R TTEE
660492841;MUSEO Y CASA DE ESTUDIO ALFREDO RAMIREZ DE ARELLANO ROSELL INC;;PO BOX 972;SAN GERMAN;PR;00683-0972;0000;03;3;2700;201410;1;15;000000000;1;01;;0;0;02;0;06;;;;X20;
660493015;IGLESIA ASAMBLEAS DE DIOS DE IRLANDA HEIGHTS INC;;PO BOX 1229;BAYAMON;PR;00960-1229;1678;03;9;7000;196408;1;10;001002029;5;01;;0;0;06;0;03;;;;;
660493133;NUESTROS CORAZONES UNIDOS DE PUERTO RICO INC;% SAN JUAN BAUTISTA MEDICAL CENTER;PO BOX 7183;CAGUAS;PR;00726-7183;0000;03;3;1000;200302;1;04;000000000;1;01;201112;2;3;00;0;12;24870;87394;87394;E99;
660493225;MAYAGUEZ CHILDRENS LIBRARY BIBLIOTEA JUVENIL DE MAYAOGUEZ;% MAYAGUEZ CHILDRENS LIBRARY;53 CALLE DE LA CANDELARIA E EDIF BA;MAYAGUEZ;PR;00680-0000;0000;03;3;1000;201112;1;15;000000000;1;01;201603;3;3;01;0;03;32522;69039;67794;B70;
660493399;BILLS KITCHEN INC;;PO BOX 195678;SAN JUAN;PR;00919-5678;0000;03;3;1000;199306;1;15;560000000;1;01;201612;6;6;01;0;12;1745362;2176962;2176962;P600;
660494692;TALLER SALUD INC;;PO BOX 524;LOIZA;PR;00772-0524;0000;03;3;1000;199405;1;15;123000000;1;01;201606;4;5;01;0;06;104797;512071;512071;Z99Z;
660494843;AD JEHOVAH JIREH;% REV ANIBAL QUINONES;ALTURAS DE PENUELAS II CALLE 14 P-6;PENUELAS;PR;00624-0000;1678;03;9;7000;196408;1;10;001002029;5;01;;0;0;06;0;12;;;;;
660495492;ALIANZA PARA UN PUERTO RICO SIN DROGAS INC;% FIDDLER GONALEZ & RODRIGUEZ;PO BOX 195112;SAN JUAN;PR;00919-5112;0000;03;3;1000;199311;1;15;537000000;1;01;201612;6;5;01;0;12;1575450;561724;561724;P50Z;
660495546;CENTRO DE INVESTIGACIONES FOLKLORICAS DE PUERTO RICO INC;% NESTOR MURRAY IRIZARRY;PO BOX 334134;PONCE;PR;00733-4134;0000;03;3;1200;199402;1;15;091123124;1;01;201506;3;3;01;0;06;92174;58453;58453;;
660495911;FUNDACION ACCION SOCIAL EL SHADDAI;% LIZETTE RIVERA SILVESTRY;PO BOX 1389;CAROLINA;PR;00986-1389;0000;03;3;1200;200403;1;15;000000000;1;01;201606;3;4;01;0;06;37793;321662;321662;P20;
660496239;FUNDACION FACULTAD DE DERECHO EUGENIO MARIA DE HOSTOS;% NORA RIVERA CARRASQUILLO;MAYAGUEZ PUERTO RICO 00681;MAYAGUEZ;PR;00681-0000;0000;03;3;2000;199805;1;11;046000000;1;01;201406;7;2;02;0;06;9168609;10786;10786;B53Z;
660496464;PRIMERA IGLESIA ASAMBLEAS DE DIOS DE LAJAS;;HC 1 BOX 8402;LAJAS;PR;00667-9105;1678;03;9;7000;196408;1;10;001002029;5;01;;0;0;06;0;12;;;;;
660496484;CENTRO DE SALUD FAMILIAR DR JULIO PALMIERI FERRI INC;% LCDO EDUARDO GRAU ACOSTA;PO BOX 450;ARROYO;PR;00714-0450;0000;03;3;1000;199702;1;12;154000000;1;01;201606;8;8;01;0;06;15836085;18237300;18237300;E32Z;
660497143;IGLESIA DE DIOS PENTECOSTAL M I MOVIMIENTO INTERNACIONAL;;PO BOX 21065;SAN JUAN;PR;00928-1065;3364;03;6;7000;199403;1;10;002000000;1;01;;3;3;06;0;12;;;;;093 IDDP-MI-CAIMITTO ALTO
660498030;PUEBLO DE DIOS JESUS SENOR Y REY;;PO BOX 4960;CAGUAS;PR;00726-4960;0000;03;3;7000;199711;1;10;001000000;1;01;;0;0;06;0;12;;;;X20Z;
660498051;DEWEY UNIVERSITY INC;% CALLE CALAF;PO BOX 19538;SAN JUAN;PR;00910-1538;0000;03;3;1200;199603;1;11;046030000;1;01;201606;8;8;01;0;06;27157431;19493358;19493358;B300;
660500356;EL JARDIN LOS DUENDECITOS INC;% BRENDA ORTIZ;PO BOX 574;SAINT JUST;PR;00978-0574;0000;03;3;2100;201411;2;15;000000000;1;01;201609;3;3;01;0;09;41814;61794;61794;P33;
660500520;IGLESIA CRISTIANA CARISMATICA FARO DE LUZ;% ROBERTO MALDONADO DELGADO;PO BOX 1276;TOA ALTA;PR;00954-1276;8141;03;9;7000;199701;1;10;001000000;1;01;;0;0;06;0;12;;;;;
660500777;CONCILIO MENONITA DE PUERTO RICO INC;% NORVAN YODER;HC 3 BOX 3321;FLORIDA;PR;00650-9658;0000;03;3;2700;199501;1;11;030000000;1;01;;0;0;13;0;12;;;;B20Z;
660501108;CONGRESO DE LIDERES DE PUERTO RICO;;PO BOX 12383;SAN JUAN;PR;00914-8505;0000;03;3;1000;200308;1;15;000000000;1;01;201512;1;4;01;0;12;9313;105536;105536;O50;
660501718;PONCE NEIGHBORHOOD HOUSING SERVICES INC;% KATHY ROSADO-CHAMORRO;PO BOX 330223;PONCE;PR;00733-0223;0000;03;3;1000;199412;1;15;380000000;1;01;201612;6;4;01;0;09;3010293;267805;267805;L20Z;PNHS
660502451;IGLESIA CRISTIANA DISCIPULOS DE CRISTO EN VEGA ALTA I;% VICTOR M SEVILLA;PO BOX 247;VEGA ALTA;PR;00692-0247;0000;03;3;7000;200211;1;10;000000000;5;01;;0;0;06;0;10;;;;X21;
660502690;CASA DE LA BONDAD INC;;PO BOX 8999;HUMACAO;PR;00792-8999;0000;03;3;1000;199306;1;15;408000000;1;01;201512;4;5;01;0;12;308951;555868;555868;P430;
660503788;CORPORACION DESARROLLADORA DE VIVIENDAS BDAS ISRAEL-BITUMUL INC;% COMMUNITY HOUSING DEVELOPMENT ORG;243 CALLE PARIS;SAN JUAN;PR;00917-3632;0000;03;3;1000;199907;1;15;000000000;1;01;201606;6;0;02;0;06;4187238;0;0;L200;
660504518;BEACON OF LIGHT UNITY CHURCH;;PO BOX 16293;SAN JUAN;PR;00908-6293;2062;03;9;2700;197002;1;10;059029000;5;01;;0;0;06;0;12;;;;;
660504690;IGLESIA CRISTIANA CARISMATICA EL NUEVO NACIMIENTO INC;% ROBERTO FIGUEROA BURGOS;HC-02 BOX 16520;ARECIBO;PR;00612-9042;8141;03;9;7000;199701;1;10;001000000;1;01;;0;0;06;0;12;;;;;
660505420;COLEGIO DE EDUCACION ESPECIAL Y REHABILITACION INTEGRAL INC;% FELICIANO ORTIZ;URB EL CEREZAL 1628;GUADIANA;PR;00926-0000;0000;03;3;2000;200302;1;11;000000000;1;01;201606;6;6;01;0;06;1523757;2441811;2441811;B28;
660506462;FUNDACION DE CULEBRA INC;% LUZ RIVERA- CANTWELL;PO BOX 331;CULEBRA;PR;00775-0331;0000;03;3;2000;201505;1;15;000000000;1;01;201612;0;0;02;0;12;0;0;0;A50;
660506617;JOSE JAIME PIERLUISI FOUNDATION INC;% LEDO JORGE A PIERLUISI JR;1353 RD 19 PMB 301;GUAYNABO;PR;00966-0000;0000;03;3;2000;200303;1;16;998000000;1;01;201606;5;3;02;0;06;708740;49683;49683;B82;
660506894;PUERTO RICO ALPHA GAMMA CHAPTER;% MYRNA RAMOS;61 CALLE SAN FERNANDO;MAYAGUEZ;PR;00680-2353;0000;07;3;1000;201403;2;00;036319000;5;01;201605;0;0;02;0;05;0;0;0;N50;
660507134;IGLESIA DESARROLLADORA CRISTOCENTRICO HNC FUNDACION;% DRA OLG I MELENDEZ-LOPEZ;PO BOX 195035;SAN JUAN;PR;00919-5035;0000;03;3;7000;199905;1;10;000000000;1;01;;0;0;06;0;12;;;;X21;FUNDACION YOSANO INC
660507853;EDUCAVIPRO INC;% URB LOS MAESTROS;465 CALLE JAIME DREW;SAN JUAN;PR;00923-2406;0000;03;3;1000;201405;1;15;000000000;1;01;201112;4;5;00;0;12;202714;880662;880662;P82;
660508256;IGLESIA CRISTIANA RESTAURADORES;;PO BOX 634;MOCA;PR;00676-0634;1678;03;9;7000;196408;1;10;001002029;5;01;;0;0;06;0;03;;;;;
660508359;AYUDA SOCIAL MOVIMIENTO JUAN XXIII INC;% NELSON RIVERA BEAUCHAMP;PO BOX 193;SABANA HOYOS;PR;00688-0193;0928;03;9;6000;194603;0;10;031150120;5;01;;0;0;06;0;06;;;;;
660508486;OFICINA PARA LA PROMOCION Y EL DESARROLLO HUMANO INC;% ANGELICA M FLORES;PO BOX 353;ARECIBO;PR;00613-0353;0928;03;9;1700;194603;1;10;031150120;5;01;;0;0;06;0;09;;;;;
660508551;ANACO EDUCATIONAL SERVICES INC;;PO BOX 50044;TOA BAJA;PR;00950-0044;0000;03;3;2000;200205;1;11;000000000;1;01;201606;1;4;01;0;06;1898;412316;412316;B24;COLEGIO LAICO
660508597;IGLESIA CRISTIANA CARISMATICA DE CAGUANA INC;% MIGUEL A LOPEZ BALAGUER;HC 3 BOX 13863;UTUADO;PR;00641-9730;8141;03;9;7000;199701;1;10;001000000;1;01;;0;0;06;0;12;;;;;
660508652;CASA JOVEN DEL CARIBE INC;% ALICE AYALA AGOSTO;PO BOX 694;DORADO;PR;00646-0694;0000;03;3;1000;199901;1;15;998000000;1;01;201512;4;5;01;0;12;373831;920333;920333;P45;
660508696;INSTITUTO ESPECIAL PARA EL DESARROL LO INTEGRAL DEL INDIV FAM Y COM IN;;PO BOX 1241;YAUCO;PR;00698-1241;0000;03;3;1000;201105;1;15;000000000;1;01;201606;5;4;01;0;06;982267;383789;383789;B90;
660514059;CIUDADANOS DEL KARSO INC;% ABEL VALE;URB LS CMBRS 267 SERA MRNA PMB 230;SAN JUAN;PR;00926-0000;0000;03;3;1200;199510;1;15;994350000;1;01;201606;4;2;02;0;06;247681;24640;24640;D34;
660514087;ABC INFANTIL INC;% JUDY NIEVES;URB ALTURAS DE AGUADA ST D-24;AGUADA;PR;00602-0000;0000;03;3;1000;201104;1;16;000000000;1;01;201512;4;4;01;0;12;250717;267029;267029;P33;ABC INFANTIL
660514171;INTERNATIONAL UNION UNITED AUTO AEROSPACE & AGRICULTURAL WORKERS;;TORRES CPA BLD STE 201;CAROLINA;PR;00984-0000;0427;05;9;3000;194106;2;00;263000000;5;01;201612;4;4;01;0;12;356682;165982;165982;;2341 LU
660514191;FUNDACION DE BECAS PARA ESTUDIOS DE HOSTELERIA & TURISMO INC;% DEBORAH S MORALES;PO BOX 360136;SAN JUAN;PR;00936-0136;0000;03;3;1200;199705;1;15;040000000;1;01;201612;6;6;01;0;12;2144628;1249511;334137;B820;
660514245;HOGAR CARMEN INC;% URB FOREST VIEW;D103 CALLE BATAVIA;BAYAMON;PR;00956-2829;0000;03;3;1000;201509;1;04;000000000;1;01;;0;0;00;1;12;;;;E90;ADELINDA APONTE
660514492;RED CARIBENA DE VARAMIENTOS -CARIBBEAN STRANDING NETWORK INC-;;500 JOHN WILL HARRIS CERRO GORDO;BAYAMON;PR;00957-0000;0000;03;3;1000;201406;1;15;000000000;1;01;;0;0;01;0;12;;;;D34;
660514695;CIUDAD DE RESTAURACION SHALOM INC;;PO BOX 7644;CAROLINA;PR;00986-7644;0000;03;3;7200;200307;1;10;000000000;1;01;;0;0;06;0;12;;;;X21;
660514835;CLUB CIVICO DE DAMAS DE PUERTO RICO INC;% SOFIA J ESTEVA TORT;PO BOX 361363;SAN JUAN;PR;00936-1363;0000;03;3;1000;201701;1;16;000000000;1;01;201606;4;4;01;0;06;377498;182292;182292;Q33;
660514937;LUCHA CONTRA EL SIDA INC;;PO BOX 8479;SAN JUAN;PR;00910-0479;0000;03;3;1000;199702;1;15;179000000;1;01;201512;8;7;01;0;12;27881318;6262676;6262676;L20;
660515156;HABITAT FOR HUMANITY INTERNATIONAL;% JAIME FONALLEDAS;1357 ASHFORD AVE PMB 135;SAN JUAN;PR;00907-1400;8545;03;9;1000;198701;1;15;000000000;5;01;201606;5;4;01;0;06;884051;290969;290969;;PUERTO RICO
660515369;IGLESIA CRISTIANA EL REDENTOR AD STELLA COMMUNITY;;2763 CALLE 8;RINCON;PR;00677-2480;1678;03;9;7000;196408;1;10;001002029;5;01;;0;0;06;0;12;;;;;
660515459;PRIMERA IGL AD;% URB HERMOSO;PO BOX 1653;SAN GERMAN;PR;00683-1653;1678;03;9;7000;196408;1;10;001002029;5;01;;0;0;06;0;12;;;;;
