ref-id,pubmed-id,citation,parent_key
A16857,17316146,"Pai AB, Boyd AV, McQuade CR, Harford A, Norenberg JP, Zager PG: Comparison of oxidative stress markers after intravenous administration of iron dextran, sodium ferric gluconate, and iron sucrose in patients undergoing hemodialysis. Pharmacotherapy. 2007 Mar;27(3):343-50.",BE0000510
A16858,2208657,"Jacobs JC, Alexander NM: Colorimetry and constant-potential coulometry determinations of transferrin-bound iron, total iron-binding capacity, and total iron in serum containing iron-dextran, with use of sodium dithionite and alumina columns. Clin Chem. 1990 Oct;36(10):1803-7.",BE0000510
A16859,272031,"Speyer BE, Doney VJ, Fielding J: Transfer of iron from Ferastral and other organic complexes to transferrin as measured by reticulocyte uptake. Scand J Haematol Suppl. 1977;32:215-21.",BE0000510
A1713,17139284,"Overington JP, Al-Lazikani B, Hopkins AL: How many drug targets are there? Nat Rev Drug Discov. 2006 Dec;5(12):993-6.",BE0000209
A1715,17016423,"Imming P, Sinning C, Meyer A: Drugs, their targets and the nature and number of drug targets. Nat Rev Drug Discov. 2006 Oct;5(10):821-34.",BE0000209
A9,11752352,"Chen X, Ji ZL, Chen YZ: TTD: Therapeutic Target Database. Nucleic Acids Res. 2002 Jan 1;30(1):412-5.",BE0000209
A19948,15814459,"Bocedi A, Notaril S, Narciso P, Bolli A, Fasano M, Ascenzi P: Binding of anti-HIV drugs to human serum albumin. IUBMB Life. 2004 Oct;56(10):609-14.",BE0000530
A19949,16336266,"Bocedi A, Notari S, Menegatti E, Fanali G, Fasano M, Ascenzi P: Allosteric modulation of anti-HIV drug and ferric heme binding to human serum albumin. FEBS J. 2005 Dec;272(24):6287-96.",BE0000530
A15490,9863950,"Bertucci C, Nanni B, Raffaelli A, Salvadori P: Chemical modification of human albumin at cys34 by ethacrynic acid: structural characterisation and binding properties. J Pharm Biomed Anal. 1998 Oct;18(1-2):127-36.",BE0000530
A12195,9275312,"Bertucci C, Wainer IW: Improved chromatographic performance of a modified human albumin based stationary phase. Chirality. 1997;9(4):335-40.",BE0000530
A15491,3714803,"Fehske KJ, Muller WE: High-affinity binding of ethacrynic acid is mediated by the two most important drug binding sites of human serum albumin. Pharmacology. 1986;32(4):208-13.",BE0000530
A15492,2792351,"Lebedev AA, Samokrutova OV: [Study of the binding of diuretics by serum proteins according to changes in tryptophan fluorescence]. Farmakol Toksikol. 1989 May-Jun;52(3):40-3.",BE0000530
A192411,3247314,"Edwards DJ, Bowles SK: Protein binding of cocaine in human serum. Pharm Res. 1988 Jul;5(7):440-2. doi: 10.1023/a:1015992502509.",BE0004879
A192414,7473145,"Parker RB, Williams CL, Laizure SC, Lima JJ: Factors affecting serum protein binding of cocaine in humans. J Pharmacol Exp Ther. 1995 Nov;275(2):605-10.",BE0004879
A12174,11814462,"Li JH, Xu JQ, Cao XM, Ni L, Li Y, Zhuang YY, Gong JB: Influence of the ORM1 phenotypes on serum unbound concentration and protein binding of quinidine. Clin Chim Acta. 2002 Mar;317(1-2):85-92.",BE0000925
A12175,9620113,"McCollam PL, Crouch MA, Arnaud P: Caucasian versus African-American differences in orosomucoid: potential implications for therapy. Pharmacotherapy. 1998 May-Jun;18(3):620-6.",BE0000925
A184919,30717459,"Baig MH, Rahman S, Rabbani G, Imran M, Ahmad K, Choi I: Multi-Spectroscopic Characterization of Human Serum Albumin Binding with Cyclobenzaprine Hydrochloride: Insights from Biophysical and In Silico Approaches. Int J Mol Sci. 2019 Feb 3;20(3). pii: ijms20030662. doi: 10.3390/ijms20030662.",BE0000530
A12194,3017242,"Madani K, Bazzano G, Chou A: Evaluation of retinoids as inhibitors of [3H] all-trans retinoic acid binding to cellular retinoic acid-binding protein in rat skin and testes. Arch Dermatol Res. 1986;278(4):302-6.",BE0000508
A15505,1031216,"Bratlid D, Bergan T: Displacement of albumin-bound antimicrobial agents by bilirubin. Pharmacology. 1976;14(5):464-72.",BE0000530
A15489,2870173,"Ferry DG, Caplan NB, Cubeddu LX: Interaction between antidepressants and alpha 1-adrenergic receptor antagonists on the binding to alpha 1-acid glycoprotein. J Pharm Sci. 1986 Feb;75(2):146-9. doi: 10.1002/jps.2600750208.",BE0000925
A15597,3368020,"Eap CB, Cuendet C, Baumann P: Selectivity in the binding of psychotropic drugs to the variants of alpha-1 acid glycoprotein. Naunyn Schmiedebergs Arch Pharmacol. 1988 Feb;337(2):220-4.",BE0000925
A15598,7461027,"Lynn K, Braithwaite R, Dawling S, Rosser R: Comparison of the serum protein binding of maprotiline and phenytoin in uraemic patients on haemodialysis. Eur J Clin Pharmacol. 1981 Jan;19(1):73-7.",BE0000925
A12195,9275312,"Bertucci C, Wainer IW: Improved chromatographic performance of a modified human albumin based stationary phase. Chirality. 1997;9(4):335-40.",BE0000530
A12196,15768982,"Xiao HR, Sheng LQ, Shi CH, Xu XL, Xie YS, Liu QL: [Fluorescence study on the interaction of salicylic acid and bovine serum albumin]. Guang Pu Xue Yu Guang Pu Fen Xi. 2004 Jan;24(1):78-81.",BE0000530
A12197,17320187,"Yin T, Wei W, Yang L, Liu K, Gao X: Kinetics parameter estimation for the binding process of salicylic acid to human serum albumin (HSA) with capacitive sensing technique. J Biochem Biophys Methods. 2007 Jun 10;70(4):587-93. Epub 2007 Jan 27.",BE0000530
A12198,15819089,"Yu T, Tao Z: [Fluorescence study on the interaction of salicylic acid and human serum albumin]. Guang Pu Xue Yu Guang Pu Fen Xi. 1999 Jun;19(3):453-5.",BE0000530
A183737,11825095,"Cazzola M, Testi R, Matera MG: Clinical pharmacokinetics of salmeterol. Clin Pharmacokinet. 2002;41(1):19-30. doi: 10.2165/00003088-200241010-00003.",BE0000530
A183737,11825095,"Cazzola M, Testi R, Matera MG: Clinical pharmacokinetics of salmeterol. Clin Pharmacokinet. 2002;41(1):19-30. doi: 10.2165/00003088-200241010-00003.",BE0004879
A19948,15814459,"Bocedi A, Notaril S, Narciso P, Bolli A, Fasano M, Ascenzi P: Binding of anti-HIV drugs to human serum albumin. IUBMB Life. 2004 Oct;56(10):609-14.",BE0000530
A12213,1205658,"Niedner R, von Oettingen U, Meyer F: [The reciprocal actions of phenprocoumon (Marcumar) with human serum albumin, erythrocytes and blood]. Int J Clin Pharmacol Biopharm. 1975 Dec;12(4):446-57.",BE0000530
A12214,12543492,"Fitos I, Visy J, Simonyi M: Species-dependency in chiral-drug recognition of serum albumin studied by chromatographic methods. J Biochem Biophys Methods. 2002 Dec 31;54(1-3):71-84.",BE0000530
A12215,1642965,"Fitos I, Simonyi M: Stereoselective effect of phenprocoumon enantiomers on the binding of benzodiazepines to human serum albumin. Chirality. 1992;4(1):21-3.",BE0000530
A12216,2751413,"Rehse K, Fiedler B: [Determination of the protein binding of drugs by continuous ultrafiltration. 9. Comparison of the binding of nonsteroid antirheumatics to human serum albumin and their interaction with phenprocoumon]. Arch Pharm (Weinheim). 1989 Apr;322(4):241-3.",BE0000530
A12217,4762907,"Niedner R, von Oettingen U, Meyer F: [Binding of phenprocoumarol (Marcumar) to human albumin]. Int J Clin Pharmacol. 1973 Oct;8(2):160-6.",BE0000530
A12211,11002825,"Otagiri M, Maruyama T, Imai T, Imamura Y: Fluorescent investigations of binding of phenprocoumon to alpha 1-acid glycoprotein. J Pharm Sci. 1987 Aug;76(8):646-9.",BE0000925
A12212,16290938,"Hazai E, Visy J, Fitos I, Bikadi Z, Simonyi M: Selective binding of coumarin enantiomers to human alpha1-acid glycoprotein genetic variants. Bioorg Med Chem. 2006 Mar 15;14(6):1959-65. Epub 2005 Nov 15.",BE0000925
A20243,25489718,"Meng X, Maggs JL, Usui T, Whitaker P, French NS, Naisbitt DJ, Park BK: Auto-oxidation of Isoniazid Leads to Isonicotinic-Lysine Adducts on Human Serum Albumin. Chem Res Toxicol. 2015 Jan 20;28(1):51-8. doi: 10.1021/tx500285k. Epub 2014 Dec 9.",BE0000530
A19867,12586319,"Hammond GL, Abrams LS, Creasy GW, Natarajan J, Allen JG, Siiteri PK: Serum distribution of the major metabolites of norgestimate in relation to its pharmacological properties. Contraception. 2003 Feb;67(2):93-9.",BE0000530
A19867,12586319,"Hammond GL, Abrams LS, Creasy GW, Natarajan J, Allen JG, Siiteri PK: Serum distribution of the major metabolites of norgestimate in relation to its pharmacological properties. Contraception. 2003 Feb;67(2):93-9.",BE0000685
A187147,28435101,"Abboud R, Akil M, Charcosset C, Greige-Gerges H: Interaction of glucocorticoids and progesterone derivatives with human serum albumin. Chem Phys Lipids. 2017 Oct;207(Pt B):271-278. doi: 10.1016/j.chemphyslip.2017.04.007. Epub 2017 Apr 21.",BE0000530
A191182,2308344,"Kuhnz W, Pfeffer M, al-Yacoub G: Protein binding of the contraceptive steroids gestodene, 3-keto-desogestrel and ethinylestradiol in human serum. J Steroid Biochem. 1990 Feb;35(2):313-8. doi: 10.1016/0022-4731(90)90290-9.",BE0000530
A20240,25349334,"Hong H, Branham WS, Ng HW, Moland CL, Dial SL, Fang H, Perkins R, Sheehan D, Tong W: Human sex hormone-binding globulin binding affinities of 125 structurally diverse chemicals and comparison with their binding to androgen receptor, estrogen receptor, and alpha-fetoprotein. Toxicol Sci. 2015 Feb;143(2):333-48. doi: 10.1093/toxsci/kfu231. Epub 2014 Oct 27.",BE0000685
A179091,20436884,Layton A: The use of isotretinoin in acne. Dermatoendocrinol. 2009 May;1(3):162-9. doi: 10.4161/derm.1.3.9364.,BE0000530
A179094,12164942,"Tsukada M, Schroder M, Seltmann H, Orfanos CE, Zouboulis CC: High albumin levels restrict the kinetics of 13-cis retinoic acid uptake and intracellular isomerization to all-trans retinoic acid and inhibit its anti-proliferative effect on SZ95 sebocytes. J Invest Dermatol. 2002 Jul;119(1):182-5. doi: 10.1046/j.1523-1747.2002.01816.x.",BE0000530
A189603,25272656,Sochacka J: Docking of thiopurine derivatives to human serum albumin and binding site analysis with Molegro Virtual Docker. Acta Pol Pharm. 2014 Mar-Apr;71(2):343-9.,BE0000530
A189633,1799934,"Tanaka M, Asahi Y, Masuda S, Ota T: Binding position of azathioprine with bovine serum albumin determined by measuring nuclear magnetic resonance relaxation time. Chem Pharm Bull (Tokyo). 1991 Nov;39(11):2771-4. doi: 10.1248/cpb.39.2771.",BE0000530
A12250,11666224,"Roberts JR, Xiao J, Schliesman B, Parsons DJ, Shaw CF 3rd: Kinetics and Mechanism of the Reaction between Serum Albumin and Auranofin (and Its Isopropyl Analogue) in Vitro. Inorg Chem. 1996 Jan 17;35(2):424-433.",BE0000530
A12251,2403377,"Shaw CF 3rd, Isab AA, Coffer MT, Mirabelli CK: Gold(I) efflux from auranofin-treated red blood cells. Evidence for a glutathione-gold-albumin metabolite. Biochem Pharmacol. 1990 Sep 15;40(6):1227-34.",BE0000530
A12252,3655788,"Coffer MT, Shaw CF 3rd, Hormann AL, Mirabelli CK, Crooke ST: Thiol competition for Et3PAuS-albumin: a nonenzymatic mechanism for Et3PO formation. J Inorg Biochem. 1987 Jul;30(3):177-87.",BE0000530
A12253,7925457,"Christodoulou J, Sadler PJ, Tucker A: A new structural transition of serum albumin dependent on the state of Cys34. Detection by 1H-NMR spectroscopy. Eur J Biochem. 1994 Oct 1;225(1):363-8.",BE0000530
A19968,16211657,"Kratz F, Mansour A, Soltau J, Warnecke A, Fichtner I, Unger C, Drevs J: Development of albumin-binding doxorubicin prodrugs that are cleaved by prostate-specific antigen. Arch Pharm (Weinheim). 2005 Oct;338(10):462-72.",BE0000530
A19969,17378599,"Schmid B, Chung DE, Warnecke A, Fichtner I, Kratz F: Albumin-binding prodrugs of camptothecin and doxorubicin with an Ala-Leu-Ala-Leu-linker that are cleaved by cathepsin B: synthesis and antitumor efficacy. Bioconjug Chem. 2007 May-Jun;18(3):702-16. Epub 2007 Mar 23.",BE0000530
A185201,30218717,"Balaei F, Ghobadi S: Hydrochlorothiazide binding to human serum albumin induces some compactness in the molecular structure of the protein: A multi-spectroscopic and computational study. J Pharm Biomed Anal. 2019 Jan 5;162:1-8. doi: 10.1016/j.jpba.2018.09.009. Epub 2018 Sep 5.",BE0000530
A190546,17912633,Bhatnagar AS: The discovery and mechanism of action of letrozole. Breast Cancer Res Treat. 2007;105 Suppl 1:7-17. doi: 10.1007/s10549-007-9696-3. Epub 2007 Oct 3.,BE0000530
A15467,11400191,Bertucci C: Enantioselective inhibition of the binding of rac-profens to human serum albumin induced by lithocholate. Chirality. 2001 Jul;13(7):372-8.,BE0000530
A15468,11022905,"Lagrange F, Penhourcq F, Matoga M, Bannwarth B: Binding of ketoprofen enantiomers in various human albumin preparations. J Pharm Biomed Anal. 2000 Oct;23(5):793-802.",BE0000530
A15469,12725696,"Li F, Zhou D, Guo X: Study on the protein binding of ketoprofen using capillary electrophoresis frontal analysis compared with liquid chromatography frontal analysis. J Chromatogr Sci. 2003 Mar;41(3):137-41.",BE0000530
A15470,15807110,"Zhou D, Li F: [Study of protein binding in ketoprofen using liquid chromatography frontal analysis in comparison with capillary electrophoresis frontal analysis]. Se Pu. 2004 Nov;22(6):601-4.",BE0000530
A187439,23300763,"Gardill BR, Vogl MR, Lin HY, Hammond GL, Muller YA: Corticosteroid-binding globulin: structure-function implications from species differences. PLoS One. 2012;7(12):e52759. doi: 10.1371/journal.pone.0052759. Epub 2012 Dec 26.",BE0000209
A187436,15634032,"Czock D, Keller F, Rasche FM, Haussler U: Pharmacokinetics and pharmacodynamics of systemically administered glucocorticoids. Clin Pharmacokinet. 2005;44(1):61-98. doi: 10.2165/00003088-200544010-00003.",BE0000530
A15505,1031216,"Bratlid D, Bergan T: Displacement of albumin-bound antimicrobial agents by bilirubin. Pharmacology. 1976;14(5):464-72.",BE0000530
A11913,8099962,"Angelakou A, Valsami G, Koupparis M, Macheras P: Use of 1-anilino-8-napthalenesulphonate as an ion probe for the potentiometric study of the binding of sulphonamides to bovine serum albumin and plasma. J Pharm Pharmacol. 1993 May;45(5):434-8.",BE0000530
A17549,4153105,"Crooks MJ, Brown KF: The binding of sulphonylureas to serum albumin. J Pharm Pharmacol. 1974 May;26(5):304-11.",BE0000530
A17550,4208196,"Hsu PL, Ma JK, Luzzi LA: Interactions of sulfonylureas with plasma proteins. J Pharm Sci. 1974 Apr;63(4):570-3.",BE0000530
A17551,820348,"Brown KF, Crooks MJ: Displacement of tolbutamide, glibencalmide and chlorpropamide from serum albumin by anionic drugs. Biochem Pharmacol. 1976 May 15;25(10):1175-8.",BE0000530
A181805,3280211,"Daneshmend TK, Warnock DW: Clinical pharmacokinetics of ketoconazole. Clin Pharmacokinet. 1988 Jan;14(1):13-34. doi: 10.2165/00003088-198814010-00002.",BE0000530
A18184,1526623,Eil C: Ketoconazole binds to the human androgen receptor. Horm Metab Res. 1992 Aug;24(8):367-70.,BE0000685
A15498,3780693,"Dundee JW, Halliday NJ, McMurray TJ: Aspirin and probenecid pretreatment influences the potency of thiopentone and the onset of action of midazolam. Eur J Anaesthesiol. 1986 May;3(3):247-51.",BE0000530
A15500,3977951,"Gewirtz DA, Holt SA: Protein binding as a component of drug interaction in cellular pharmacokinetic studies. Effects of probenecid on transport and accumulation of methotrexate in Ehrlich ascites tumor cells in vitro. Biochem Pharmacol. 1985 Mar 15;34(6):747-54.",BE0000530
A15501,2043725,"Hansen-Moller J, Schmit U: Rapid high-performance liquid chromatographic assay for the simultaneous determination of probenecid and its glucuronide in urine. Irreversible binding of probenecid to serum albumin. J Pharm Biomed Anal. 1991;9(1):65-73.",BE0000530
A185936,3318449,Chapman MJ: Pharmacology of fenofibrate. Am J Med. 1987 Nov 27;83(5B):21-5. doi: 10.1016/0002-9343(87)90867-9.,BE0000530
A15502,15068289,"Guo M, Zou JW, Yi PG, Shang ZC, Hu GX, Yu QS: Binding interaction of gatifloxacin with bovine serum albumin. Anal Sci. 2004 Mar;20(3):465-70.",BE0000530
A15503,16165044,"Tan F, Guo M, Yu Q: Studies on interaction between gatifloxacin and human serum albumin as well as effect of copper(II) on the reaction. Spectrochim Acta A Mol Biomol Spectrosc. 2005 Oct;61(13-14):3006-12. Epub 2004 Dec 19.",BE0000530
A18349,19164148,"Baneres-Roquet F, Gualtieri M, Villain-Guillot P, Pugniere M, Leonetti JP: Use of a surface plasmon resonance method to investigate antibiotic and plasma protein interactions. Antimicrob Agents Chemother. 2009 Apr;53(4):1528-31. doi: 10.1128/AAC.00971-08. Epub 2009 Jan 21.",BE0000530
A18349,19164148,"Baneres-Roquet F, Gualtieri M, Villain-Guillot P, Pugniere M, Leonetti JP: Use of a surface plasmon resonance method to investigate antibiotic and plasma protein interactions. Antimicrob Agents Chemother. 2009 Apr;53(4):1528-31. doi: 10.1128/AAC.00971-08. Epub 2009 Jan 21.",BE0004879
A1713,17139284,"Overington JP, Al-Lazikani B, Hopkins AL: How many drug targets are there? Nat Rev Drug Discov. 2006 Dec;5(12):993-6.",BE0000209
A1715,17016423,"Imming P, Sinning C, Meyer A: Drugs, their targets and the nature and number of drug targets. Nat Rev Drug Discov. 2006 Oct;5(10):821-34.",BE0000209
A9,11752352,"Chen X, Ji ZL, Chen YZ: TTD: Therapeutic Target Database. Nucleic Acids Res. 2002 Jan 1;30(1):412-5.",BE0000209
A15410,14727845,"Yamasaki K, Rahman MH, Tsutsumi Y, Maruyama T, Ahmed S, Kragh-Hansen U, Otagiri M: Circular dichroism simulation shows a site-II-to-site-I displacement of human serum albumin-bound diclofenac by ibuprofen. AAPS PharmSciTech. 2000 May 14;1(2):E12.",BE0000530
A15411,20117876,"Galantini L, Leggio C, Konarev PV, Pavel NV: Human serum albumin binding ibuprofen: a 3D description of the unfolding pathway in urea. Biophys Chem. 2010 Apr;147(3):111-22. doi: 10.1016/j.bpc.2010.01.002. Epub 2010 Jan 18.",BE0000530
A192729,5776014,"Joos RW, Hall WH: Determination of binding constants of serum albumin for penicillin. J Pharmacol Exp Ther. 1969 Mar;166(1):113-8.",BE0000530
A15623,20359840,"Pistolozzi M, Franchini C, Corbo F, Muraglia M, De Giorgi M, Felix G, Bertucci C: Tocainide analogues binding to human serum albumin: a HPLAC and circular dichroism study. J Pharm Biomed Anal. 2010 Oct 10;53(2):179-85. doi: 10.1016/j.jpba.2010.03.005. Epub 2010 Mar 7.",BE0000530
