group,drugbank-id
experimental,DB02888
experimental,DB02889
experimental,DB02890
experimental,DB02891
investigational,DB02891
experimental,DB02892
approved,DB02893
experimental,DB02893
investigational,DB02893
experimental,DB02894
experimental,DB02895
experimental,DB02896
experimental,DB02897
experimental,DB02898
experimental,DB02899
experimental,DB02900
illicit,DB02901
investigational,DB02901
experimental,DB02902
experimental,DB02903
experimental,DB02904
experimental,DB02905
experimental,DB02906
experimental,DB02907
experimental,DB02908
experimental,DB02909
experimental,DB02910
experimental,DB02911
experimental,DB02912
experimental,DB02914
experimental,DB02915
experimental,DB02916
experimental,DB02917
experimental,DB02918
experimental,DB02919
experimental,DB02920
experimental,DB02921
experimental,DB02922
experimental,DB02923
experimental,DB02924
approved,DB02925
experimental,DB02927
experimental,DB02928
experimental,DB02929
investigational,DB02929
experimental,DB02930
experimental,DB02931
experimental,DB02932
experimental,DB02933
experimental,DB02934
experimental,DB02935
experimental,DB02936
experimental,DB02937
experimental,DB02938
investigational,DB02938
experimental,DB02940
experimental,DB02941
experimental,DB02942
experimental,DB02943
experimental,DB02945
experimental,DB02946
experimental,DB02947
experimental,DB02948
investigational,DB02948
experimental,DB02949
experimental,DB02950
experimental,DB02951
experimental,DB02952
experimental,DB02953
experimental,DB02954
experimental,DB02955
experimental,DB02956
experimental,DB02957
experimental,DB02958
approved,DB02959
investigational,DB02959
nutraceutical,DB02959
experimental,DB02960
experimental,DB02961
experimental,DB02962
investigational,DB02962
experimental,DB02963
experimental,DB02964
experimental,DB02965
experimental,DB02966
experimental,DB02967
experimental,DB02968
experimental,DB02969
experimental,DB02970
experimental,DB02971
experimental,DB02972
experimental,DB02973
experimental,DB02974
experimental,DB02975
experimental,DB02976
experimental,DB02977
experimental,DB02978
experimental,DB02979
experimental,DB02980
experimental,DB02981
experimental,DB02982
experimental,DB02983
experimental,DB02984
experimental,DB02985
experimental,DB02986
experimental,DB02987
experimental,DB02988
experimental,DB02989
experimental,DB02990
experimental,DB02991
experimental,DB02992
experimental,DB02993
experimental,DB02994
experimental,DB02995
experimental,DB02996
experimental,DB02998
experimental,DB02999
experimental,DB03000
experimental,DB03001
experimental,DB03002
experimental,DB03003
experimental,DB03004
experimental,DB03005
experimental,DB03006
vet_approved,DB03006
experimental,DB03007
experimental,DB03008
experimental,DB03009
experimental,DB03010
investigational,DB03010
experimental,DB03011
experimental,DB03012
experimental,DB03013
experimental,DB03015
experimental,DB03016
approved,DB03017
experimental,DB03017
experimental,DB03018
experimental,DB03019
experimental,DB03020
experimental,DB03021
experimental,DB03022
experimental,DB03023
experimental,DB03024
experimental,DB03025
experimental,DB03026
experimental,DB03028
experimental,DB03030
experimental,DB03031
experimental,DB03032
experimental,DB03033
experimental,DB03034
experimental,DB03035
experimental,DB03037
experimental,DB03038
experimental,DB03039
experimental,DB03040
experimental,DB03041
experimental,DB03042
experimental,DB03043
investigational,DB03044
experimental,DB03045
experimental,DB03046
experimental,DB03047
experimental,DB03048
experimental,DB03049
experimental,DB03051
experimental,DB03052
experimental,DB03053
experimental,DB03054
experimental,DB03056
experimental,DB03057
experimental,DB03058
experimental,DB03059
experimental,DB03060
experimental,DB03061
experimental,DB03062
experimental,DB03063
experimental,DB03064
experimental,DB03065
experimental,DB03066
experimental,DB03067
experimental,DB03068
experimental,DB03069
experimental,DB03070
experimental,DB03071
experimental,DB03072
experimental,DB03073
experimental,DB03074
experimental,DB03075
experimental,DB03076
experimental,DB03077
experimental,DB03078
experimental,DB03079
experimental,DB03081
experimental,DB03082
experimental,DB03083
experimental,DB03084
approved,DB03085
investigational,DB03085
experimental,DB03086
experimental,DB03087
approved,DB03088
investigational,DB03088
experimental,DB03090
experimental,DB03091
experimental,DB03092
experimental,DB03093
experimental,DB03094
experimental,DB03095
experimental,DB03096
experimental,DB03097
experimental,DB03098
experimental,DB03099
experimental,DB03100
experimental,DB03101
experimental,DB03102
experimental,DB03103
experimental,DB03104
experimental,DB03105
investigational,DB03106
experimental,DB03107
experimental,DB03108
experimental,DB03109
experimental,DB03110
experimental,DB03111
experimental,DB03112
experimental,DB03113
experimental,DB03114
experimental,DB03115
experimental,DB03116
experimental,DB03117
experimental,DB03118
experimental,DB03120
experimental,DB03121
experimental,DB03124
experimental,DB03125
experimental,DB03126
experimental,DB03127
approved,DB03128
investigational,DB03128
experimental,DB03129
experimental,DB03130
experimental,DB03132
experimental,DB03133
experimental,DB03134
experimental,DB03135
experimental,DB03136
experimental,DB03137
experimental,DB03138
experimental,DB03139
experimental,DB03140
experimental,DB03141
experimental,DB03142
experimental,DB03143
experimental,DB03144
experimental,DB03145
experimental,DB03146
approved,DB03147
experimental,DB03148
experimental,DB03150
experimental,DB03151
experimental,DB03152
experimental,DB03153
experimental,DB03154
experimental,DB03155
experimental,DB03156
experimental,DB03157
experimental,DB03158
experimental,DB03159
experimental,DB03160
experimental,DB03161
experimental,DB03162
experimental,DB03163
experimental,DB03164
experimental,DB03165
approved,DB03166
experimental,DB03167
experimental,DB03168
experimental,DB03169
experimental,DB03170
experimental,DB03171
experimental,DB03172
experimental,DB03173
experimental,DB03174
approved,DB03175
experimental,DB03175
experimental,DB03176
experimental,DB03177
experimental,DB03178
experimental,DB03179
experimental,DB03180
experimental,DB03181
experimental,DB03182
experimental,DB03183
experimental,DB03184
experimental,DB03185
experimental,DB03186
experimental,DB03187
experimental,DB03189
experimental,DB03190
experimental,DB03191
experimental,DB03192
approved,DB03193
experimental,DB03193
experimental,DB03194
experimental,DB03195
experimental,DB03196
experimental,DB03197
experimental,DB03198
experimental,DB03199
experimental,DB03200
experimental,DB03201
experimental,DB03202
experimental,DB03203
experimental,DB03204
experimental,DB03205
investigational,DB03206
experimental,DB03207
experimental,DB03208
approved,DB03209
experimental,DB03210
experimental,DB03211
experimental,DB03212
experimental,DB03213
experimental,DB03214
experimental,DB03215
experimental,DB03216
experimental,DB03217
experimental,DB03218
experimental,DB03219
experimental,DB03220
experimental,DB03221
experimental,DB03222
experimental,DB03223
experimental,DB03224
experimental,DB03225
experimental,DB03226
experimental,DB03227
experimental,DB03228
experimental,DB03229
experimental,DB03230
experimental,DB03231
experimental,DB03232
experimental,DB03233
experimental,DB03234
experimental,DB03235
experimental,DB03236
experimental,DB03237
experimental,DB03238
experimental,DB03239
experimental,DB03240
experimental,DB03241
experimental,DB03242
experimental,DB03243
experimental,DB03244
experimental,DB03245
experimental,DB03246
approved,DB03247
investigational,DB03247
experimental,DB03248
experimental,DB03249
experimental,DB03250
experimental,DB03251
experimental,DB03252
experimental,DB03253
experimental,DB03254
approved,DB03255
experimental,DB03255
experimental,DB03256
experimental,DB03257
experimental,DB03258
experimental,DB03259
experimental,DB03260
experimental,DB03262
experimental,DB03263
experimental,DB03264
experimental,DB03266
experimental,DB03267
experimental,DB03268
experimental,DB03269
experimental,DB03270
experimental,DB03272
experimental,DB03273
experimental,DB03274
experimental,DB03275
experimental,DB03276
experimental,DB03277
experimental,DB03278
experimental,DB03279
experimental,DB03280
experimental,DB03281
experimental,DB03283
experimental,DB03284
experimental,DB03285
experimental,DB03286
experimental,DB03287
experimental,DB03288
experimental,DB03289
experimental,DB03290
experimental,DB03291
experimental,DB03292
experimental,DB03293
experimental,DB03294
experimental,DB03295
experimental,DB03296
experimental,DB03297
experimental,DB03298
experimental,DB03299
experimental,DB03300
experimental,DB03301
experimental,DB03302
experimental,DB03303
experimental,DB03304
experimental,DB03305
experimental,DB03306
experimental,DB03307
experimental,DB03308
experimental,DB03309
approved,DB03310
experimental,DB03310
investigational,DB03310
experimental,DB03311
approved,DB03312
investigational,DB03312
experimental,DB03313
experimental,DB03314
experimental,DB03315
experimental,DB03316
experimental,DB03317
experimental,DB03318
experimental,DB03319
experimental,DB03320
experimental,DB03321
experimental,DB03322
experimental,DB03323
investigational,DB03323
experimental,DB03325
experimental,DB03326
experimental,DB03327
experimental,DB03328
experimental,DB03329
experimental,DB03330
experimental,DB03331
experimental,DB03332
experimental,DB03333
experimental,DB03335
experimental,DB03336
experimental,DB03337
experimental,DB03338
experimental,DB03339
experimental,DB03340
experimental,DB03341
experimental,DB03342
experimental,DB03343
experimental,DB03344
experimental,DB03345
experimental,DB03346
experimental,DB03347
investigational,DB03348
experimental,DB03349
experimental,DB03350
experimental,DB03351
experimental,DB03352
experimental,DB03353
investigational,DB03353
experimental,DB03354
experimental,DB03355
experimental,DB03357
experimental,DB03358
experimental,DB03359
experimental,DB03360
experimental,DB03361
experimental,DB03362
experimental,DB03363
experimental,DB03364
experimental,DB03365
experimental,DB03366
investigational,DB03366
experimental,DB03367
experimental,DB03368
experimental,DB03369
experimental,DB03370
experimental,DB03371
experimental,DB03372
experimental,DB03373
experimental,DB03374
experimental,DB03376
experimental,DB03378
experimental,DB03379
experimental,DB03380
experimental,DB03381
experimental,DB03382
experimental,DB03383
experimental,DB03384
experimental,DB03385
experimental,DB03386
experimental,DB03387
experimental,DB03388
experimental,DB03389
experimental,DB03390
experimental,DB03391
experimental,DB03392
experimental,DB03393
experimental,DB03394
experimental,DB03395
experimental,DB03396
experimental,DB03397
experimental,DB03399
experimental,DB03400
experimental,DB03401
experimental,DB03402
experimental,DB03403
approved,DB03404
investigational,DB03404
experimental,DB03405
experimental,DB03406
experimental,DB03407
experimental,DB03408
experimental,DB03409
experimental,DB03410
experimental,DB03411
experimental,DB03412
experimental,DB03413
experimental,DB03414
experimental,DB03415
experimental,DB03416
