id,name,organism,known_action,position,parent_key
BE0001032,P-glycoprotein 1,Humans,unknown,5,DB00945
BE0003645,Solute carrier family 22 member 8,Humans,unknown,25,DB00945
BE0001032,P-glycoprotein 1,Humans,unknown,1,DB00950
BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,unknown,2,DB00950
BE0003659,Solute carrier organic anion transporter family member 1B3,Humans,unknown,3,DB00950
BE0001042,Solute carrier organic anion transporter family member 2B1,Humans,unknown,4,DB00950
BE0003642,Solute carrier organic anion transporter family member 1A2,Humans,unknown,5,DB00950
BE0001069,Canalicular multispecific organic anion transporter 1,Humans,unknown,6,DB00950
BE0001061,Canalicular multispecific organic anion transporter 2,Humans,unknown,7,DB00950
BE0003645,Solute carrier family 22 member 8,Humans,unknown,8,DB00950
BE0001069,Canalicular multispecific organic anion transporter 1,Humans,unknown,3,DB00957
BE0001032,P-glycoprotein 1,Humans,unknown,11,DB00957
BE0003649,High affinity copper uptake protein 1,Humans,unknown,1,DB00958
BE0003662,Probable low affinity copper uptake protein 2,Humans,unknown,2,DB00958
BE0003666,Copper-transporting ATPase 1,Humans,unknown,3,DB00958
BE0003664,Copper-transporting ATPase 2,Humans,unknown,4,DB00958
BE0001067,ATP-binding cassette sub-family G member 2,Humans,unknown,5,DB00958
BE0001069,Canalicular multispecific organic anion transporter 1,Humans,unknown,6,DB00958
BE0001032,P-glycoprotein 1,Humans,unknown,3,DB00959
BE0001032,P-glycoprotein 1,Humans,unknown,2,DB00966
BE0001069,Canalicular multispecific organic anion transporter 1,Humans,unknown,3,DB00966
BE0001067,ATP-binding cassette sub-family G member 2,Humans,unknown,4,DB00966
BE0000703,Bile salt export pump,Humans,no,6,DB00966
BE0001032,P-glycoprotein 1,Humans,unknown,1,DB00967
BE0001018,Solute carrier family 15 member 1,Humans,unknown,1,DB00968
BE0000106,Solute carrier family 22 member 5,Humans,unknown,1,DB00970
BE0001032,P-glycoprotein 1,Humans,unknown,2,DB00970
BE0003640,Multidrug resistance-associated protein 6,Humans,unknown,3,DB00970
BE0000785,Multidrug resistance-associated protein 1,Humans,unknown,4,DB00970
BE0001067,ATP-binding cassette sub-family G member 2,Humans,unknown,5,DB00970
BE0001032,P-glycoprotein 1,Humans,unknown,4,DB00972
BE0001032,P-glycoprotein 1,Humans,unknown,1,DB00973
BE0001069,Canalicular multispecific organic anion transporter 1,Humans,unknown,2,DB00973
BE0001061,Canalicular multispecific organic anion transporter 2,Humans,unknown,3,DB00973
BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,unknown,4,DB00973
BE0001067,ATP-binding cassette sub-family G member 2,Humans,unknown,5,DB00973
BE0000703,Bile salt export pump,Humans,no,6,DB00973
BE0001188,Multidrug resistance-associated protein 4,Humans,unknown,1,DB00975
BE0003639,Multidrug resistance-associated protein 5,Humans,unknown,2,DB00975
BE0001032,P-glycoprotein 1,Humans,unknown,3,DB00975
BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,unknown,6,DB00975
BE0003659,Solute carrier organic anion transporter family member 1B3,Humans,unknown,7,DB00975
BE0001042,Solute carrier organic anion transporter family member 2B1,Humans,unknown,8,DB00975
BE0000703,Bile salt export pump,Humans,no,9,DB00975
BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,unknown,1,DB00976
BE0003659,Solute carrier organic anion transporter family member 1B3,Humans,unknown,2,DB00976
BE0000703,Bile salt export pump,Humans,unknown,1,DB00977
BE0003644,Sodium/bile acid cotransporter,Humans,unknown,2,DB00977
BE0001069,Canalicular multispecific organic anion transporter 1,Humans,unknown,9,DB00977
BE0001032,P-glycoprotein 1,Humans,unknown,14,DB00977
BE0003642,Solute carrier organic anion transporter family member 1A2,Humans,unknown,15,DB00977
BE0000106,Solute carrier family 22 member 5,Humans,unknown,1,DB00978
BE0001069,Canalicular multispecific organic anion transporter 1,Humans,unknown,2,DB00978
BE0003648,Solute carrier family 22 member 1,Humans,unknown,1,DB00983
BE0003650,Solute carrier family 22 member 3,Humans,unknown,2,DB00983
BE0000757,Solute carrier family 22 member 4,Humans,unknown,4,DB00983
BE0000106,Solute carrier family 22 member 5,Humans,unknown,5,DB00983
BE0000757,Solute carrier family 22 member 4,Humans,unknown,1,DB00987
BE0003651,Multidrug resistance-associated protein 7,Humans,unknown,2,DB00987
BE0001204,Equilibrative nucleoside transporter 1,Humans,unknown,3,DB00987
BE0003647,Solute carrier family 22 member 2,Humans,unknown,1,DB00988
BE0003648,Solute carrier family 22 member 1,Humans,unknown,2,DB00988
BE0003650,Solute carrier family 22 member 3,Humans,unknown,3,DB00988
BE0000106,Solute carrier family 22 member 5,Humans,unknown,4,DB00988
BE0003665,"POU domain, class 5, transcription factor 1",Humans,unknown,5,DB00988
BE0004706,Equilibrative nucleoside transporter 2,Humans,unknown,12,DB00993
BE0003672,Solute carrier family 28 member 3,Humans,unknown,13,DB00993
BE0001032,P-glycoprotein 1,Humans,unknown,14,DB00993
BE0009810,Solute carrier family 43 member 3,Humans,unknown,15,DB00993
BE0000222,Large neutral amino acids transporter small subunit 1,Humans,unknown,6,DB00996
BE0001032,P-glycoprotein 1,Humans,unknown,0,DB00997
BE0000785,Multidrug resistance-associated protein 1,Humans,unknown,2,DB00997
BE0001061,Canalicular multispecific organic anion transporter 2,Humans,unknown,3,DB00997
BE0003640,Multidrug resistance-associated protein 6,Humans,unknown,4,DB00997
BE0001067,ATP-binding cassette sub-family G member 2,Humans,unknown,5,DB00997
BE0003669,Solute carrier family 22 member 16,Humans,unknown,6,DB00997
BE0003651,Multidrug resistance-associated protein 7,Humans,unknown,8,DB00997
BE0003673,"ATP-binding cassette sub-family B member 8, mitochondrial",Humans,unknown,9,DB00997
BE0000703,Bile salt export pump,Humans,unknown,10,DB00997
BE0004770,RalA-binding protein 1,Humans,unknown,24,DB00997
BE0001069,Canalicular multispecific organic anion transporter 1,Humans,unknown,25,DB00997
BE0001066,Solute carrier family 22 member 6,Humans,unknown,1,DB00999
BE0003645,Solute carrier family 22 member 8,Humans,unknown,2,DB00999
BE0000879,Solute carrier family 22 member 11,Humans,unknown,4,DB00999
BE0001188,Multidrug resistance-associated protein 4,Humans,unknown,5,DB00999
BE0000106,Solute carrier family 22 member 5,Humans,unknown,1,DB01000
BE0001018,Solute carrier family 15 member 1,Humans,unknown,2,DB01000
BE0001134,Solute carrier family 15 member 2,Humans,unknown,3,DB01000
BE0003648,Solute carrier family 22 member 1,Humans,unknown,1,DB01004
BE0001066,Solute carrier family 22 member 6,Humans,unknown,2,DB01004
BE0003645,Solute carrier family 22 member 8,Humans,unknown,3,DB01004
BE0003646,Solute carrier family 22 member 7,Humans,unknown,4,DB01004
BE0003657,Multidrug and toxin extrusion protein 1,Humans,unknown,5,DB01004
BE0004752,Multidrug and toxin extrusion protein 2,Humans,unknown,6,DB01004
BE0001032,P-glycoprotein 1,Humans,unknown,4,DB01006
BE0001188,Multidrug resistance-associated protein 4,Humans,unknown,5,DB01009
BE0003642,Solute carrier organic anion transporter family member 1A2,Humans,unknown,6,DB01009
BE0001066,Solute carrier family 22 member 6,Humans,unknown,7,DB01009
BE0003645,Solute carrier family 22 member 8,Humans,unknown,8,DB01009
BE0000879,Solute carrier family 22 member 11,Humans,unknown,9,DB01009
BE0003646,Solute carrier family 22 member 7,Humans,unknown,10,DB01009
BE0001061,Canalicular multispecific organic anion transporter 2,Humans,unknown,1,DB01011
BE0000703,Bile salt export pump,Humans,no,5,DB01015
BE0001061,Canalicular multispecific organic anion transporter 2,Humans,unknown,8,DB01016
BE0000703,Bile salt export pump,Humans,unknown,9,DB01016
BE0001032,P-glycoprotein 1,Humans,unknown,10,DB01016
BE0000785,Multidrug resistance-associated protein 1,Humans,unknown,11,DB01016
BE0001018,Solute carrier family 15 member 1,Humans,unknown,12,DB01016
BE0003642,Solute carrier organic anion transporter family member 1A2,Humans,unknown,13,DB01016
BE0001134,Solute carrier family 15 member 2,Humans,unknown,14,DB01016
BE0001066,Solute carrier family 22 member 6,Humans,unknown,15,DB01016
BE0001069,Canalicular multispecific organic anion transporter 1,Humans,unknown,16,DB01016
BE0001067,ATP-binding cassette sub-family G member 2,Humans,unknown,17,DB01016
BE0003646,Solute carrier family 22 member 7,Humans,unknown,18,DB01016
BE0001042,Solute carrier organic anion transporter family member 2B1,Humans,unknown,19,DB01016
BE0001570,Outer membrane protein F,Escherichia coli (strain K12),unknown,1,DB01017
BE0009852,Outer membrane porin C,Escherichia coli (strain K12),unknown,2,DB01017
BE0001066,Solute carrier family 22 member 6,Humans,unknown,4,DB01017
BE0003646,Solute carrier family 22 member 7,Humans,unknown,4,DB01017
BE0003657,Multidrug and toxin extrusion protein 1,Humans,unknown,2,DB01018
BE0003648,Solute carrier family 22 member 1,Humans,unknown,3,DB01018
BE0003647,Solute carrier family 22 member 2,Humans,unknown,4,DB01018
BE0001032,P-glycoprotein 1,Humans,unknown,14,DB01023
BE0000703,Bile salt export pump,Humans,no,17,DB01023
BE0001032,P-glycoprotein 1,Humans,unknown,1,DB01026
BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,unknown,3,DB01026
BE0000703,Bile salt export pump,Humans,unknown,4,DB01026
BE0001067,ATP-binding cassette sub-family G member 2,Humans,unknown,3,DB01030
BE0001032,P-glycoprotein 1,Humans,unknown,4,DB01030
BE0003657,Multidrug and toxin extrusion protein 1,Humans,unknown,7,DB01030
BE0004752,Multidrug and toxin extrusion protein 2,Humans,unknown,8,DB01030
BE0003647,Solute carrier family 22 member 2,Humans,unknown,2,DB01032
BE0003648,Solute carrier family 22 member 1,Humans,unknown,3,DB01032
BE0001061,Canalicular multispecific organic anion transporter 2,Humans,unknown,4,DB01032
BE0001188,Multidrug resistance-associated protein 4,Humans,unknown,4,DB01032
BE0003639,Multidrug resistance-associated protein 5,Humans,unknown,5,DB01032
BE0000440,Monocarboxylate transporter 2,Humans,unknown,6,DB01032
BE0000106,Solute carrier family 22 member 5,Humans,unknown,7,DB01032
BE0003640,Multidrug resistance-associated protein 6,Humans,unknown,8,DB01032
BE0000785,Multidrug resistance-associated protein 1,Humans,unknown,9,DB01032
BE0003642,Solute carrier organic anion transporter family member 1A2,Humans,unknown,10,DB01032
BE0000669,Monocarboxylate transporter 1,Humans,unknown,11,DB01032
BE0003644,Sodium/bile acid cotransporter,Humans,unknown,12,DB01032
BE0001066,Solute carrier family 22 member 6,Humans,unknown,13,DB01032
BE0003652,Solute carrier family 22 member 10,Humans,unknown,14,DB01032
BE0003645,Solute carrier family 22 member 8,Humans,unknown,15,DB01032
BE0001069,Canalicular multispecific organic anion transporter 1,Humans,unknown,16,DB01032
BE0003658,ATP-binding cassette sub-family C member 11,Humans,unknown,17,DB01032
BE0000879,Solute carrier family 22 member 11,Humans,unknown,18,DB01032
BE0003660,Solute carrier organic anion transporter family member 1C1,Humans,unknown,19,DB01032
BE0003646,Solute carrier family 22 member 7,Humans,unknown,20,DB01032
BE0004782,Solute carrier family 22 member 12,Humans,unknown,23,DB01032
BE0004783,"Solute carrier family 2, facilitated glucose transporter member 9",Humans,unknown,24,DB01032
BE0003645,Solute carrier family 22 member 8,Humans,unknown,2,DB01033
BE0001188,Multidrug resistance-associated protein 4,Humans,unknown,3,DB01033
BE0003639,Multidrug resistance-associated protein 5,Humans,unknown,4,DB01033
BE0004781,Sodium/nucleoside cotransporter 2,Humans,unknown,5,DB01033
BE0003672,Solute carrier family 28 member 3,Humans,unknown,6,DB01033
BE0001204,Equilibrative nucleoside transporter 1,Humans,unknown,7,DB01033
BE0004706,Equilibrative nucleoside transporter 2,Humans,unknown,8,DB01033
BE0003647,Solute carrier family 22 member 2,Humans,unknown,1,DB01035
BE0003648,Solute carrier family 22 member 1,Humans,unknown,2,DB01035
BE0003650,Solute carrier family 22 member 3,Humans,unknown,3,DB01035
BE0000106,Solute carrier family 22 member 5,Humans,unknown,4,DB01035
BE0000757,Solute carrier family 22 member 4,Humans,unknown,5,DB01035
BE0003657,Multidrug and toxin extrusion protein 1,Humans,unknown,7,DB01035
BE0004752,Multidrug and toxin extrusion protein 2,Humans,unknown,8,DB01035
BE0001032,P-glycoprotein 1,Humans,unknown,4,DB01037
BE0000703,Bile salt export pump,Humans,no,11,DB01039
BE0003650,Solute carrier family 22 member 3,Humans,unknown,1,DB01042
BE0000222,Large neutral amino acids transporter small subunit 1,Humans,unknown,2,DB01042
BE0003647,Solute carrier family 22 member 2,Humans,unknown,1,DB01043
BE0000752,Sodium/hydrogen exchanger 1,Humans,unknown,8,DB01043
BE0000757,Solute carrier family 22 member 4,Humans,unknown,9,DB01043
BE0003657,Multidrug and toxin extrusion protein 1,Humans,unknown,10,DB01043
BE0001032,P-glycoprotein 1,Humans,unknown,1,DB01045
BE0003659,Solute carrier organic anion transporter family member 1B3,Humans,unknown,2,DB01045
BE0000785,Multidrug resistance-associated protein 1,Humans,unknown,2,DB01045
BE0003646,Solute carrier family 22 member 7,Humans,unknown,3,DB01045
BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,unknown,3,DB01045
BE0001061,Canalicular multispecific organic anion transporter 2,Humans,unknown,3,DB01045
BE0003639,Multidrug resistance-associated protein 5,Humans,unknown,3,DB01045
BE0001042,Solute carrier organic anion transporter family member 2B1,Humans,unknown,3,DB01045
BE0003642,Solute carrier organic anion transporter family member 1A2,Humans,unknown,3,DB01045
BE0000703,Bile salt export pump,Humans,unknown,3,DB01045
BE0001069,Canalicular multispecific organic anion transporter 1,Humans,unknown,3,DB01045
BE0001066,Solute carrier family 22 member 6,Humans,unknown,8,DB01045
BE0003645,Solute carrier family 22 member 8,Humans,unknown,9,DB01045
BE0001042,Solute carrier organic anion transporter family member 2B1,Humans,unknown,1,DB01050
BE0001032,P-glycoprotein 1,Humans,unknown,2,DB01050
BE0001188,Multidrug resistance-associated protein 4,Humans,unknown,3,DB01050
BE0000785,Multidrug resistance-associated protein 1,Humans,unknown,4,DB01050
BE0003642,Solute carrier organic anion transporter family member 1A2,Humans,unknown,4,DB01050
BE0001066,Solute carrier family 22 member 6,Humans,unknown,5,DB01050
BE0003645,Solute carrier family 22 member 8,Humans,unknown,6,DB01050
BE0000879,Solute carrier family 22 member 11,Humans,unknown,7,DB01050
BE0001066,Solute carrier family 22 member 6,Humans,unknown,1,DB01051
BE0003645,Solute carrier family 22 member 8,Humans,unknown,2,DB01051
BE0000879,Solute carrier family 22 member 11,Humans,unknown,3,DB01051
BE0001067,ATP-binding cassette sub-family G member 2,Humans,unknown,4,DB01051
BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,unknown,6,DB01051
BE0003659,Solute carrier organic anion transporter family member 1B3,Humans,unknown,7,DB01051
BE0001042,Solute carrier organic anion transporter family member 2B1,Humans,unknown,8,DB01051
BE0000106,Solute carrier family 22 member 5,Humans,unknown,1,DB01053
BE0001018,Solute carrier family 15 member 1,Humans,unknown,2,DB01053
BE0001134,Solute carrier family 15 member 2,Humans,unknown,3,DB01053
BE0001066,Solute carrier family 22 member 6,Humans,unknown,4,DB01053
BE0003645,Solute carrier family 22 member 8,Humans,unknown,5,DB01053
BE0000757,Solute carrier family 22 member 4,Humans,unknown,6,DB01053
BE0000879,Solute carrier family 22 member 11,Humans,unknown,7,DB01053
BE0001042,Solute carrier organic anion transporter family member 2B1,Humans,unknown,8,DB01053
BE0003656,Solute carrier organic anion transporter family member 4A1,Humans,unknown,9,DB01053
BE0003661,Solute carrier organic anion transporter family member 3A1,Humans,unknown,10,DB01053
BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,unknown,11,DB01053
BE0001032,P-glycoprotein 1,Humans,unknown,8,DB01054
BE0000703,Bile salt export pump,Humans,no,9,DB01054
BE0000106,Solute carrier family 22 member 5,Humans,unknown,1,DB01059
BE0001066,Solute carrier family 22 member 6,Humans,unknown,2,DB01059
BE0001018,Solute carrier family 15 member 1,Humans,unknown,1,DB01060
BE0001134,Solute carrier family 15 member 2,Humans,unknown,2,DB01060
BE0001066,Solute carrier family 22 member 6,Humans,unknown,3,DB01060
BE0003645,Solute carrier family 22 member 8,Humans,unknown,11,DB01065
BE0000703,Bile salt export pump,Humans,no,4,DB01067
BE0001032,P-glycoprotein 1,Humans,unknown,9,DB01069
BE0001061,Canalicular multispecific organic anion transporter 2,Humans,unknown,15,DB01069
