drugbank-id,name,unii,cas-number,inchikey,average-mass,monoisotopic-mass,parent_key
DBSALT000868,Amoxicillin sodium,544Y3D6MYH,34642-77-8,BYHDFCISJXIVBV-YWUHCJSESA-M,387.39,387.08648615,DB01060
DBSALT000867,Amoxycillin trihydrate,804826J2HU,61336-70-7,MQXQVCLAUDMCEF-CWLIKTDRSA-N,419.45,419.136235951,DB01060
DBSALT000431,Azlocillin sodium,DWV1EFW947,37091-65-9,UVOCNBWUHNCKJM-XFAPPKAWSA-M,483.47,483.1188489,DB01061
DBSALT000430,Oxybutynin chloride,L9F3D9RENQ,1508-65-2,SWIJYDAEGSIQPZ-UHFFFAOYSA-N,393.947,393.207071602,DB01062
DBSALT001415,Acetophenazine maleate,3P5HNU5JTC,5714-00-1,NUKVZKPNSKJGBK-SPIKMXEPSA-N,643.71,643.219965577,DB01063
DBSALT000429,Isoprenaline hydrochloride,DIA2A74855,51-30-9,IROWCYIEJAOFOW-UHFFFAOYSA-N,247.719,247.097521154,DB01064
DBSALT001403,Isoproterenol sulfate,925FX3X776,6078-56-4,CUQPTVCVZLUXJB-UHFFFAOYSA-N,556.62,556.23019591,DB01064
DBSALT001811,Cefditoren pivoxil,78THA212DH,117467-28-4,AFZFFLVORLEPPO-UVYJNCLZSA-N,620.71,620.118160788,DB01066
DBSALT000427,Promethazine hydrochloride,R61ZEH7I1I,58-33-3,XXPDBLUZJRXNNZ-UHFFFAOYSA-N,320.88,320.111397079,DB01069
DBSALT000426,Atazanavir sulfate,4MT4VIE29P,229975-97-7,DQSGVVGOPRWTKI-QVFAWCHISA-N,802.934,802.35712729,DB01072
DBSALT000425,Fludarabine phosphate,1X9VK9O1SC,75607-67-9,GIUYCYHIANZCFB-FJFJXFQQSA-N,365.2117,365.053662512,DB01073
DBSALT001461,Diphenhydramine citrate,4OD433S209,88637-37-0,SPCKHVPPRJWQRZ-UHFFFAOYSA-N,447.484,447.189316898,DB01075
DBSALT000056,Diphenhydramine hydrochloride,TC2D6JAD40,147-24-0,PCHPORCSPXIHLZ-UHFFFAOYSA-N,291.816,291.138992038,DB01075
DBSALT002478,Diphenhydramine methylbromide,UJO67AO8YI,31065-89-1,BDQPXVWYFLTETB-UHFFFAOYSA-M,350.3,349.104127,DB01075
DBSALT000057,Diphenhydramine salicylate,707L3YC54L,7491-10-3,RTSZUSOHOIFYSY-UHFFFAOYSA-N,393.4755,393.194008357,DB01075
DBSALT000011,Atorvastatin calcium,C0GEJ5QCSO,134523-03-8,FQCKMBLVYCEXJB-MNSAWQCASA-L,1155.342,1154.452941981,DB01076
DBSALT001499,Atorvastatin calcium trihydrate,48A5M73Z4Q,344423-98-9,SHZPNDRIDUBNMH-NIJVSVLQSA-L,1209.408,1208.4846357,DB01076
DBSALT000842,Etidronate disodium,M16PXG993G,7414-83-7,GWBBVOVXJZATQQ-UHFFFAOYSA-L,249.99,249.93841509,DB01077
DBSALT001797,Tegaserod maleate,E5XNT3RF5A,189188-57-6,CPDDZSSEAVLMRY-FEQFWAPWSA-N,417.466,417.201218989,DB01079
DBSALT000809,Diphenoxylate hydrochloride,W24OD7YW48,3810-80-8,SHTAFWKOISOCBI-UHFFFAOYSA-N,489.048,488.223056017,DB01081
DBSALT000422,Streptomycin Sulfate,CW25IKJ202,3810-74-0,CFCMMYICHMLDCC-QXQFOYBSSA-N,679.653,679.233048989,DB01082
DBSALT002462,Emedastine difumarate,42MB94QOSM,87233-62-3,FWLKKPKZQYVAFR-LVEZLNDCSA-N,534.566,534.232578691,DB01084
DBSALT000307,Pilocarpine hydrochloride,0WW6D218XJ,54-71-7,RNAICSBVACLLGM-GNAZCLTHSA-N,244.718,244.097855505,DB01085
DBSALT001181,Pilocarpine nitrate,M20T465H6J,148-72-1,PRZXEPJJHQYOGF-GNAZCLTHSA-N,271.273,271.116820659,DB01085
DBSALT001560,Benzocaine hydrochloride,OG625Z9LEO,23239-88-5,JAADDQHUJDUAKW-UHFFFAOYSA-N,201.65,201.0556563,DB01086
DBSALT001188,Primaquine phosphate,H0982HF78B,63-45-6,GJOHLWZHWQUKAU-UHFFFAOYSA-N,455.341,455.122253457,DB01087
DBSALT002253,Deserpidine hydrochloride,6LPC48045D,6033-69-8,YCNOGQOHKRDAHJ-UZXCFUCJSA-N,615.12,614.2394939,DB01089
DBSALT000236,Pentolinium tartrate,953357GACY,52-62-0,HSMKTIKKPMTUQH-WBPXWQEISA-L,538.5858,538.273774818,DB01090
DBSALT000245,Butenafine hydrochloride,R8XA2029ZI,101827-46-7,LJBSAUIFGPSHCN-UHFFFAOYSA-N,353.928,353.191027608,DB01091
DBSALT000088,Fluvastatin sodium,PYF7O1FV7F,93957-55-2,ZGGHKIMDNBDHJB-NRFPMOEYSA-M,433.455,433.16653073,DB01095
DBSALT000154,Rosuvastatin calcium,83MVU38M7Q,147098-20-2,LALFOYNTGMUKGG-JGMJEEPBSA-L,1001.137,1000.283510167,DB01098
DBSALT001337,Rosuvastatin zinc,70VE4E19Z7,953412-08-3,KUQHZGJLQWUFPU-BGRFNVSISA-L,1026.44,1024.250062,DB01098
DBSALT001445,Arbutamine hydrochloride,K0NF2CPJ7F,125251-66-3,ATBUNPBAFFCFKY-FERBBOLQSA-N,353.84,353.139386,DB01102
DBSALT002200,Quinacrine dihydrochloride,81A613ZZ6X,69-05-6,UDKVBVICMUEIKS-UHFFFAOYSA-N,472.879,471.161095782,DB01103
DBSALT002386,Quinacrine dihydrochloride dihydrate,G6242H2NAA,6151-30-0,RZFNKJVCPDLQQA-UHFFFAOYSA-N,508.91,507.1822251,DB01103
DBSALT000808,Sertraline hydrochloride,UTI8907Y6X,79559-97-0,BLFQGGGGFNSJKA-XHXSRVRCSA-N,342.691,341.050482702,DB01104
DBSALT001451,Sibutramine hydrochloride,OGM0YHD1WF,125494-59-9,KFNNPQDSPLWLCX-UHFFFAOYSA-N,334.33,333.16262,DB01105
DBSALT001442,Levocabastine hydrochloride,124XMA6YEI,79547-78-7,OICFWWJHIMKBCD-VALQNVSPSA-N,456.99,456.1979841,DB01106
DBSALT001434,Heparin calcium,M4F288ZCTR,37270-89-6,,,,DB01109
DBSALT000417,Heparin sodium,ZZ45AB24CA,,,,,DB01109
DBSALT001242,Miconazole nitrate,VW4H1CYW1K,22832-87-7,MCCACAIVAXEFAL-UHFFFAOYSA-N,479.14,476.9816668,DB01110
DBSALT000415,Colistimethate sodium,XW0E5YS77G,8068-28-8,IQWHCHZFYPIVRV-UHFFFAOYSA-I,1749.81,1748.53762408,DB01111
DBSALT001355,Cefuroxime axetil,Z49QDT0J8Z,64544-07-6,KEJCWVGMRLCZQQ-YJBYXUATSA-N,510.47,510.105664098,DB01112
DBSALT001160,Cefuroxime sodium,R8A7M9MY61,56238-63-2,URDOHUPGIOGTKV-JTBFTWTJSA-M,446.37,446.05082891,DB01112
DBSALT000784,Papaverine codecarboxylate,3RX65N0VN7,56896-69-6,VTJFMXLVZKZSGE-UHFFFAOYSA-N,586.5269,586.171631734,DB01113
DBSALT000412,Papaverine hydrochloride,23473EC6BQ,61-25-6,UOTMYNBWXDUBNX-UHFFFAOYSA-N,375.846,375.123735904,DB01113
DBSALT002205,Papaverine sulfate,7A476JZB2T,2053-26-1,KYFCEOITJFJQGT-UHFFFAOYSA-N,437.46,437.114437879,DB01113
DBSALT002229,Chlorpheniramine gluconate,79YPK3BAIT,25387-68-2,OCMSTKFGYJZBIY-IFWQJVLJSA-N,470.95,470.181979,DB01114
DBSALT001894,Chlorpheniramine hydrochloride,5S6VUP419V,56343-98-7,NOXNCSQBTYNMHD-UHFFFAOYSA-N,311.25,310.1003541,DB01114
DBSALT000987,Chlorpheniramine maleate,V1Q0O9OJ9Z,113-92-8,DBAKFASWICGISY-BTJKTKAUSA-N,390.86,390.1346349,DB01114
DBSALT001556,Chlorpheniramine tannate,72JT935YTT,1405-56-7,KOOFUFFGNZKXFG-HBNMXAOGSA-N,1976.0,1974.2966505,DB01114
DBSALT001381,Trimethaphan camsylate,8W556014K9,68-91-7,HALWUDBBYKMYPW-STOWLHSFSA-M,596.8,596.237864744,DB01116
DBSALT000355,Amiodarone hydrochloride,976728SY6Z,19774-82-4,ITPDYQOUSLNIHG-UHFFFAOYSA-N,681.773,681.000358378,DB01118
DBSALT001309,Ambenonium chloride,51FOB87G3I,115-79-7,DXUUXWKFVDVHIK-UHFFFAOYSA-N,608.47,606.2061874,DB01122
DBSALT001573,Proflavine hemisulfate,27V8M747VB,1811-28-5,YADYXCVYLIKQJX-UHFFFAOYSA-N,516.58,516.157974451,DB01123
DBSALT001412,Tolbutamide sodium,E830VC49W5,473-41-6,QKHDBRQBSNZFAK-UHFFFAOYSA-M,292.33,292.08575787,DB01124
DBSALT002838,Econazole nitrate,H438WYN10E,24169-02-6,DDXORDQKGIZAME-UHFFFAOYSA-N,444.69,443.0206391,DB01127
DBSALT000552,Rabeprazole sodium,3L36P16U4R,117976-90-6,KRCQSTCYZUOBHN-UHFFFAOYSA-N,381.424,381.112306886,DB01129
DBSALT001187,Proguanil hydrochloride,R71Y86M0WT,637-32-1,SARMGXPVOFNNNG-UHFFFAOYSA-N,290.19,289.086101,DB01131
DBSALT000555,Pioglitazone hydrochloride,JQT35NPK6C,112529-15-4,GHUUBYQTCDQWRA-UHFFFAOYSA-N,392.9,392.096140945,DB01132
DBSALT000411,Tiludronate Disodium,BH6M93CIA0,149845-07-8,SKUHWSDHMJMHIW-UHFFFAOYSA-L,362.56,361.8922494,DB01133
DBSALT002766,Doxacurium chloride,M78TVM3G5Z,83348-52-1,APADFLLAXHIMFU-UHFFFAOYSA-L,1106.14,1104.4728398,DB01135
DBSALT001201,Carvedilol phosphate,EQT531S367,610309-89-2,LHNYXTULDSJZRB-UHFFFAOYSA-N,1026.967,1026.342870484,DB01136
DBSALT001001,Levofloxacin hemihydrate,6GNT3Y5LMF,138199-71-0,SUIQUYDRLGGZOL-RCWTXCDDSA-N,740.762,740.298133282,DB01137
DBSALT001645,Cefapirin benzathine,90G868409O,97468-37-6,JAHKOXGROZNHHG-RACYMRPCSA-N,1087.27,1086.274403907,DB01139
DBSALT000264,Cefapirin sodium,431LFF7I7J,24356-60-3,VGEOUKPOQQEQSX-OALZAMAHSA-M,445.44,445.03782188,DB01139
DBSALT001743,Cefadroxil hemihydrate,J9CMF6461M,119922-85-9,AJAMDISMDZXITN-QXBGZBSVSA-N,744.79,744.188348351,DB01140
DBSALT001744,Cefadroxil monohydrate,280111G160,66592-87-8,NBFNMSULHIODTC-CYJZLJNKSA-N,381.4,381.099456518,DB01140
DBSALT002304,Cefadroxil sodium,SSZ6380I0I,42284-83-3,GQOVFIUWRATNJC-CYJZLJNKSA-M,385.37,385.07083608,DB01140
DBSALT001165,Micafungin sodium,IS1UP79R56,208538-73-2,KOOAFHGJVIVFMZ-WZPXRXMFSA-M,1292.27,1291.420295,DB01141
DBSALT000059,Doxepin hydrochloride,3U9A0FE9N5,1229-29-4,MHNSPTUQQIYJOT-UHFFFAOYSA-N,315.837,315.138992038,DB01142
DBSALT001833,Amifostine trihydrate,M487QF2F4V,112901-68-5,TXQPXJKRNHJWAX-UHFFFAOYSA-N,268.26,268.085794576,DB01143
DBSALT000408,Sulfoxone sodium,57OWB0Q221,144-75-2,AZBNFLZFSZDPQF-UHFFFAOYSA-L,448.445,447.98093761,DB01145
DBSALT000807,Diphenylpyraline hydrochloride,G9FU7F1E87,132-18-3,LPRLDRXGWKXRMQ-UHFFFAOYSA-N,317.853,317.154642102,DB01146
DBSALT001648,Cloxacillin benzathine,AC79L7PV2G,23736-58-5,COCFKSXGORCFOW-VZHMHXRYSA-N,1112.11,1110.2937878,DB01147
DBSALT000249,Cloxacillin sodium,MWQ645MKMF,642-78-4,SCLZRKVZRBKZCR-SLINCCQESA-M,457.86,457.0475138,DB01147
DBSALT002444,Cloxacillin sodium hydrate,65LCB00B4Y,7081-44-9,KCUWTKOTPIUBRI-VICXVTCVSA-M,475.88,475.0580785,DB01147
DBSALT000407,Flavoxate hydrochloride,9C05J6089W,3717-88-2,XOEVKNFZUQEERE-UHFFFAOYSA-N,427.921,427.155036032,DB01148
DBSALT000406,Nefazodone hydrochloride,27X63J94GR,82752-99-6,DYCKFEBIOUQECE-UHFFFAOYSA-N,506.468,505.201130739,DB01149
DBSALT001051,Cefprozil monohydrate,3ADV90MJVU,121123-17-9,ALYUMNAHLSSTOU-CIRGZYLNSA-N,407.44,407.115106582,DB01150
DBSALT000042,Desipramine hydrochloride,1Y58DO4MY1,58-28-6,XAEWZDYWZHIUCT-UHFFFAOYSA-N,302.842,302.154976453,DB01151
DBSALT001382,Sertaconazole nitrate,1DV05410M5,99592-39-9,HAAITRDZHUANGT-UHFFFAOYSA-N,500.78,498.9927103,DB01153
DBSALT001404,Thiamylal sodium,T4L2P3KH7K,337-47-3,LYZGJWXNOGIVQA-UHFFFAOYSA-M,276.33,276.09084325,DB01154
DBSALT002832,Gemifloxacin mesylate,X4S9F8RL01,210353-53-0,JIYMVSQRGZEYAX-CWUUNJJBSA-N,485.49,485.13804747,DB01155
DBSALT001210,Bupropion hydrobromide,E70G3G5863,905818-69-1,WSTCENNATOVXKQ-UHFFFAOYSA-N,320.66,319.033855,DB01156
DBSALT000199,Bupropion hydrochloride,ZG7E5POY8O,31677-93-7,HEYVINCGKDONRU-UHFFFAOYSA-N,276.202,275.084369649,DB01156
DBSALT002433,Trimetrexate glucuronate,L137U4A79K,82952-64-5,ZCJXQWYMBJYJNB-LRDBBFHQSA-N,563.564,563.222742283,DB01157
DBSALT001050,Bretylium tosylate,78ZP3YR353,61-75-6,KVWNWTZZBKCOPM-UHFFFAOYSA-M,414.36,413.066028,DB01158
DBSALT000823,Chloroprocaine hydrochloride,LT7Z1YW11H,3858-89-7,SZKQYDBPUCZLRX-UHFFFAOYSA-N,307.216,306.090183308,DB01161
DBSALT000326,Terazosin hydrochloride,8QOP8Z9955,63074-08-8,IWSWDOUXSCRCKW-UHFFFAOYSA-N,423.894,423.167332052,DB01162
DBSALT002382,Terazosin hydrochloride hydrate,D32S14F082,70024-40-7,MWYNOTLRCUQCKD-UHFFFAOYSA-N,441.91,441.1778967,DB01162
DBSALT000772,Calcium chloride dihydrate,M4I0D6VV5M,10035-04-8,LLSDKQJKOVVTOJ-UHFFFAOYSA-L,147.015,145.921425941,DB01164
DBSALT002388,Ofloxacin hydrochloride,I2UWV315WA,118120-51-7,CAOOISJXWZMLBN-UHFFFAOYSA-N,397.83,397.120462,DB01165
DBSALT000731,Procarbazine hydrochloride,XH0NPH5ZX8,366-70-1,OCSSHHHAHMCFDV-UHFFFAOYSA-N,294.221,293.106167723,DB01168
DBSALT001071,Guanethidine monosulfate,5UBY8Y002G,645-43-2,YUFWAVFNITUSHI-UHFFFAOYSA-N,296.39,296.151826443,DB01170
DBSALT001861,Guanethidine sulfate,8AQ60474G9,60-02-6,NBJGGHFXCGHTNJ-UHFFFAOYSA-N,494.7,494.336273167,DB01170
DBSALT000401,Kanamycin sulfate,J80EX28SMQ,25389-94-0,OOYGSFOGFJDDHP-KMCOLRRFSA-N,582.577,582.205437256,DB01172
DBSALT000400,Orphenadrine citrate,X0A40N8I4S,4682-36-4,MMMNTDFSPSQXJP-UHFFFAOYSA-N,461.5048,461.204966973,DB01173
DBSALT001021,Orphenadrine hydrochloride,UBY910DUXH,341-69-5,UQZKYYIKWZOKKD-UHFFFAOYSA-N,305.85,305.1546421,DB01173
DBSALT001491,Phenobarbital sodium,SW9M9BB5K3,57-30-7,WRLGYAWRGXKSKG-UHFFFAOYSA-M,254.221,254.0667365,DB01174
DBSALT002455,Escitalopram oxalate,5U85DBW7LO,219861-08-2,KTGRHKOEFSJQNS-BDQAORGHSA-N,414.433,414.159100012,DB01175
DBSALT000399,Cyclizine hydrochloride,W0O1NHP4WE,303-25-3,UKPBEPCQTDRZSE-UHFFFAOYSA-N,302.842,302.154976453,DB01176
DBSALT001182,Cyclizine lactate,861R00J986,5897-19-8,JOROEVAWQLGPFQ-UHFFFAOYSA-N,356.466,356.20999277,DB01176
DBSALT000341,Idarubicin hydrochloride,5VV3MDU5IE,57852-57-0,JVHPTYWUBOQMBP-RVFAQHLVSA-N,533.955,533.145259206,DB01177
DBSALT000148,Propafenone hydrochloride,33XCH0HOCD,34183-22-7,XWIHRGFIPXWGEF-UHFFFAOYSA-N,377.905,377.175771474,DB01182
DBSALT000126,Naloxone hydrochloride,F850569PQR,357-08-4,RGPDIGOSVORSAK-STHHAXOLSA-N,363.835,363.123735904,DB01183
DBSALT001497,Naloxone hydrochloride dihydrate,5Q187997EE,51481-60-8,TXMZWEASFRBVKY-IOQDSZRYSA-N,399.87,399.1448653,DB01183
DBSALT002902,Domperidone maleate,899U5WF46A,83898-65-1,OAUUYDZHCOULIO-BTJKTKAUSA-N,541.99,541.1728113,DB01184
DBSALT002445,Pergolide mesylate,55B9HQY616,66104-23-2,UWCVGPLTGZWHGS-ZORIOUSZSA-N,410.59,410.169785182,DB01186
DBSALT001147,Ciclopirox olamine,50MD4SB4AP,41621-49-2,MBRHNTMUYWQHMR-UHFFFAOYSA-N,268.357,268.178692641,DB01188
DBSALT001163,Clindamycin hydrochloride,T20OQ1YN1W,21462-39-5,AUODDLQVRAJAJM-XJQDNNTCSA-N,461.44,460.1565488,DB01190
DBSALT001215,Clindamycin palmitate hydrochloride,VN9A8JM7M7,25507-04-4,GTNDZRUWKHDICY-DJHAJVGHSA-N,699.85,698.3862144,DB01190
DBSALT000778,Clindamycin phosphate,EH6D7113I8,24729-96-2,UFUVLHLTWXBHGZ-KUWMELJBSA-N,504.963,504.146200983,DB01190
DBSALT001249,Oxymorphone hydrochloride,5Y2EI94NBC,357-07-3,BCGJBQBWUGVESK-KCTCKCTRSA-N,337.8,337.1080858,DB01192
DBSALT000192,Acebutolol hydrochloride,B025Y34C54,34381-68-5,KTUFKADDDORSSI-UHFFFAOYSA-N,372.887,372.181585133,DB01193
DBSALT000086,Flecainide acetate,M8U465Q1WQ,54143-56-5,RKXNZRPQSOPPRN-UHFFFAOYSA-N,474.3947,474.158941118,DB01195
DBSALT000845,Estramustin sodium phosphate,75F375MT2N,1227300-83-5,FRPJXPJMRWBBIH-UHFFFAOYSA-N,440.403,439.168099277,DB01196
DBSALT000238,Tubocurarine chloride pentahydrate,900961Z8VR,6989-98-6,WMIZITXEJNQAQK-GGDSLZADSA-N,771.73,770.2948159,DB01199
DBSALT001209,Bromocriptine mesylate,FFP983J3OD,22260-51-1,NOJMTMIRQRDZMT-GSPXQYRGSA-N,750.71,749.209398,DB01200
DBSALT002329,Rifapentine hydrochloride,5915QBW8LA,127923-87-9,YAXMCEWRTZAGIM-ZYFLDTFVSA-N,913.5,912.4287512,DB01201
DBSALT000121,Mitoxantrone hydrochloride,U6USW86RD0,70476-82-3,ZAHQPTJLOCWVPG-UHFFFAOYSA-N,517.403,516.154240126,DB01204
DBSALT000251,Levobunolol hydrochloride,O90S49LDHH,27912-14-7,DNTDOBSIBZKFCP-YDALLXLXSA-N,327.846,327.16012141,DB01210
DBSALT002306,Clarithromycin citrate,16K08R7NG0,848130-51-8,MDRWXDRMSKEMRE-AZFLODHXSA-N,940.087,939.503893883,DB01211
DBSALT001213,Ceftriaxone sodium,023Z5BR09K,104376-79-6,PMRZKYOXTPBIQF-MAODNAKNSA-J,1323.17,1322.09384673,DB01212
DBSALT000806,Metipranolol hydrochloride,FBW237ALKD,36592-77-5,BLWNYSZZZWQCKO-UHFFFAOYSA-N,345.862,345.170686096,DB01214
DBSALT001186,Halofantrine hydrochloride,H77DL0Y630,36167-63-2,WANGFTDWOFGECH-UHFFFAOYSA-N,536.89,535.1423322,DB01218
DBSALT000397,Dantrolene sodium,287M0347EV,24868-20-0,LTWQNYPDAUSXBC-CDJGKPBYSA-L,798.583,798.16808016,DB01219
DBSALT000396,Ketamine hydrochloride,O18YUO0I83,1867-66-9,VCMGMSHEPQENPE-UHFFFAOYSA-N,274.186,273.068719585,DB01221
DBSALT001739,Aminophylline dihydrate,C229N9DX94,5897-66-5,FXNJPZOEDHBGEY-UHFFFAOYSA-N,456.464,456.219328662,DB01223
DBSALT002790,Quetiapine fumarate,2S3PL1B6UJ,111974-72-2,ZTHJULTYCAQOIJ-WXXKFALUSA-N,883.09,882.344455071,DB01224
DBSALT002813,Enoxaparin sodium,8NZ41MIK1O,679809-58-6,,,,DB01225
DBSALT001359,Mivacurium chloride,600ZG213C3,106861-44-3,WMSYWJSZGVOIJW-ONUALHDOSA-L,1100.18,1098.4986607,DB01226
DBSALT001444,Levacetylmethadol hydrochloride,B54CW5KG52,43033-72-3,UXBPQRGCVJOTNT-COBSGTNCSA-N,389.96,389.212157,DB01227
DBSALT002712,Encainide hydrochloride,4CH7J36N9S,66794-74-9,OJIIZIWOLTYOBS-UHFFFAOYSA-N,388.94,388.1917559,DB01228
DBSALT000395,Diphenidol hydrochloride,DG355XWQ4T,3254-89-5,AVZIYZHXZAYGJS-UHFFFAOYSA-N,345.906,345.18594223,DB01231
DBSALT002836,Saquinavir mesylate,UHB9Z3841A,149845-06-7,IRHXGOXEBNJUSN-YOXDLBRISA-N,766.96,766.372383897,DB01232
DBSALT000393,Metoclopramide hydrochloride,W1792A2RVD,54143-57-6,KJBLQGHJOCAOJP-UHFFFAOYSA-N,354.273,353.127297095,DB01233
DBSALT002458,Metoclopramide hydrochloride anhydrous,7B1QZY5SWZ,7232-21-5,RVFUNJWWXKCWNS-UHFFFAOYSA-N,336.26,335.1167324,DB01233
DBSALT001216,Dexamethasone phosphate,2BP70L44PR,312-93-6,VQODGRNSFPNSQE-CXSFZGCWSA-N,472.441,472.166232653,DB01234
DBSALT000843,Dexamethasone sodium phosphate,AI9376Y64P,2392-39-4,PLCQGRYPOISRTQ-UHFFFAOYSA-L,516.4046,516.130121939,DB01234
DBSALT000791,Bromodiphenhydramine hydrochloride,202J683U97,1808-12-4,ZQDJSWUEGOYDGT-UHFFFAOYSA-N,370.712,369.049504653,DB01237
DBSALT001218,Epoprostenol sodium,4K04IQ1OF4,61849-14-7,LMHIPJMTZHDKEW-XQYLJSSYSA-M,374.453,374.20691838,DB01240
DBSALT000028,Clomipramine hydrochloride,2LXW0L6GWJ,17321-77-6,WIMWMKZEIBHDTH-UHFFFAOYSA-N,351.313,350.131654192,DB01242
DBSALT001436,Bepridil hydrochloride,4W2P15D93M,74764-40-2,UEECHQPWQHYEDE-UHFFFAOYSA-N,421.02,420.2543561,DB01244
DBSALT001347,Decamethonium bromide,55C6RK944K,541-22-0,HLXQFVXURMXRPU-UHFFFAOYSA-L,418.302,416.140175,DB01245
DBSALT000183,Alimemazine tartrate,362NW1LD6Z,4330-99-8,AJZJIYUOOJLBAU-RNKHSWPKSA-N,746.978,746.317176732,DB01246
DBSALT001786,Docetaxel trihydrate,15H5577CQD,148408-66-6,XCDIRYDKECHIPE-QHEQPUDQSA-N,861.935,861.378299444,DB01248
DBSALT000191,Olsalazine sodium,Y7JEW0XG7I,6054-98-4,QQWFSVYVHLECFP-XBPUGJBTSA-L,346.2027,346.017775348,DB01250
DBSALT001868,Mitiglinide calcium dihydrate,9651C21W3Z,207844-01-7,QEVLNUAVAONTEW-UZYHXJQGSA-L,704.918,704.3349575,DB01252
DBSALT001151,Ergonovine maleate,YMH3D0ZJWV,129-51-1,YREISLCRUMOYAY-IIPCNOPRSA-N,441.484,441.189985601,DB01253
DBSALT001849,Dasatinib monohydrate,RBZ1571X5H,863127-77-9,XHXFZZNHDVTMLI-UHFFFAOYSA-N,506.02,505.1662867,DB01254
DBSALT002824,Lisdexamfetamine dimesylate,SJT761GEGS,608137-33-3,CETWSOHVEGTIBR-FORAGAHYSA-N,455.59,455.175992763,DB01255
DBSALT001785,Lapatinib ditosylate,G873GX646R,388082-78-8,XNRVGTHNYCNCFF-UHFFFAOYSA-N,943.47,942.1841276,DB01259
DBSALT002821,Sitagliptin phosphate,TS63EW8X6F,654671-77-9,GQPYTJVDPQTBQC-KLQYNRQASA-N,523.329,523.10553936,DB01261
DBSALT001338,Darunavir ethanolate,33O78XF0BW,635728-49-3,QWSHKNICRJHQCY-VBTXLZOXSA-N,593.74,593.277086531,DB01264
DBSALT001464,Paliperidone palmitate,R8P8USM8FR,199739-10-1,VOMKSBFLAZZBOW-UHFFFAOYSA-N,664.907,664.436384494,DB01267
DBSALT000166,Sunitinib malate,LVX8N1UT73,341031-54-7,LBWFXVZLPYTWQI-IPOVEDGCSA-N,532.5612,532.233327635,DB01268
DBSALT000548,Varenicline tartrate,82269ASB48,375815-87-5,TWYFGYXQSYOKLK-CYUSMAIQSA-N,361.354,361.127385344,DB01273
DBSALT001387,Arformoterol tartrate,5P8VJ2I235,200815-49-2,FCSXYHUNDAXDRH-OKMNHOJOSA-N,494.497,494.190045174,DB01274
DBSALT000792,Hydralazine hydrochloride,FD171B778Y,304-20-1,ZUXNZUWOTSUBMN-UHFFFAOYSA-N,196.637,196.051574015,DB01275
DBSALT000144,Pramlintide acetate,726I6TE06G,196078-30-5,NRKVKVQDUCJPIZ-MKAGXXMWSA-N,3951.405,3948.936324209,DB01278
DBSALT001959,Tetracosactide acetate,H86HJ92K8Y,22633-88-1,DFABUZLKSKOWCS-WMPFGLIOSA-N,3293.8,3291.707417529,DB01284
DBSALT001185,Fenoterol hydrobromide,RLI45Z99RB,1944-12-3,SGZRQMALQBXAIQ-NRNQBQMASA-N,384.27,383.073221,DB01288
DBSALT000799,Pirbuterol acetate,1EH73XKR9N,65652-44-0,QSXMZJGGEWYVCN-UHFFFAOYSA-N,300.3508,300.168521888,DB01291
DBSALT000798,Pirbuterol hydrochloride,J6793T658K,38029-10-6,GPDAJAWUGSTOSA-UHFFFAOYSA-N,276.76,276.124070255,DB01291
DBSALT002868,Bevantolol hydrochloride,4VB9HU07BC,42864-78-8,FJTKCFSPYUMXJB-UHFFFAOYSA-N,381.9,381.1706861,DB01295
DBSALT002844,Glucosamine hydrochloride,750W5330FY,66-84-2,QKPLRMLTKYXDST-NSEZLWDYSA-N,215.63,215.0560503,DB01296
DBSALT001596,Glucosamine sulfate,1FW7WLR731,14999-43-0,WLNBMPZUVDTASE-HXIISURNSA-N,456.42,456.126124764,DB01296
DBSALT002280,Practolol hydrochloride,AT88RXS5AE,6996-43-6,UEWORNJBQXFYSM-UHFFFAOYSA-N,302.8,302.1397203,DB01297
DBSALT001228,Fosamprenavir calcium,ID1GU2627N,226700-81-8,PMDQGYMGQKTCSX-HQROKSDRSA-L,623.67,623.1379288,DB01319
DBSALT002341,Fosamprenavir sodium,XSG28FSA0W,226700-80-7,FZMGUXZZROZJIT-KMIZVRHLSA-L,629.57,629.15487642,DB01319
DBSALT000296,Fosphenytoin sodium,7VLR55452Z,92134-98-0,GQPXYJNXTAFDLT-UHFFFAOYSA-L,406.2375,406.03066202,DB01320
DBSALT000310,Cefazolin sodium,P380M0454Z,27164-46-1,FLKYBGKDCCEQQM-WYUVZMMLSA-M,476.48,476.01195873,DB01327
DBSALT001472,Cefonicid sodium,F74MFL78A1,61270-78-8,NAXFZVGOZUWLEP-RFXDPDBWSA-L,586.52,585.99871358,DB01328
DBSALT001470,Cefoperazone sodium,5FQG9774WD,62893-20-3,NCFTXMQPRQZFMZ-WERGMSTESA-M,667.65,667.12434546,DB01329
DBSALT001161,Cefotetan disodium,0GXP746VXB,74356-00-6,ZQQALMSFFARWPK-GLHLDKNHSA-L,619.57,618.96603373,DB01330
DBSALT001211,Cefoxitin sodium,Q68050H03T,33564-30-6,GNWUOVJNSFPWDD-XMZRARIVSA-M,449.43,449.0327365,DB01331
DBSALT001162,Ceftizoxime sodium,26337D5X88,68401-82-1,ADLFUPFRVXCDMO-LIGXYSTNSA-M,405.38,405.01775513,DB01332
