category,description,parent_key
process,copper ion export,BE0003666
process,copper ion import,BE0003666
process,copper ion transport,BE0003666
process,dendrite morphogenesis,BE0003666
process,detoxification of copper ion,BE0003666
process,dopamine metabolic process,BE0003666
process,elastic fiber assembly,BE0003666
process,elastin biosynthetic process,BE0003666
process,epinephrine metabolic process,BE0003666
process,extracellular matrix organization,BE0003666
process,hair follicle morphogenesis,BE0003666
process,in utero embryonic development,BE0003666
process,ion transmembrane transport,BE0003666
process,lactation,BE0003666
process,locomotory behavior,BE0003666
process,lung alveolus development,BE0003666
process,mitochondrion organization,BE0003666
process,negative regulation of metalloenzyme activity,BE0003666
process,negative regulation of neuron apoptotic process,BE0003666
process,neuron projection morphogenesis,BE0003666
process,norepinephrine biosynthetic process,BE0003666
process,norepinephrine metabolic process,BE0003666
process,peptidyl-lysine modification,BE0003666
process,pigmentation,BE0003666
process,plasma membrane copper ion transport,BE0003666
process,positive regulation of catalytic activity,BE0003666
process,positive regulation of metalloenzyme activity,BE0003666
process,positive regulation of oxidoreductase activity,BE0003666
process,pyramidal neuron development,BE0003666
process,regulation of gene expression,BE0003666
process,regulation of oxidative phosphorylation,BE0003666
process,release of cytochrome c from mitochondria,BE0003666
process,removal of superoxide radicals,BE0003666
process,response to iron(III) ion,BE0003666
process,response to reactive oxygen species,BE0003666
process,response to zinc ion,BE0003666
process,serotonin metabolic process,BE0003666
process,skin development,BE0003666
process,T-helper cell differentiation,BE0003666
process,transmembrane transport,BE0003666
process,tryptophan metabolic process,BE0003666
process,tyrosine metabolic process,BE0003666
component,apical plasma membrane,BE0004711
component,basolateral plasma membrane,BE0004711
component,integral component of plasma membrane,BE0004711
component,plasma membrane,BE0004711
function,folic acid binding,BE0004711
function,folic acid transporter activity,BE0004711
function,methotrexate transporter activity,BE0004711
function,reduced folate carrier activity,BE0004711
process,folic acid metabolic process,BE0004711
process,folic acid transport,BE0004711
process,methotrexate transport,BE0004711
process,reduced folate transmembrane transport,BE0004711
process,small molecule metabolic process,BE0004711
process,transmembrane transport,BE0004711
process,vitamin metabolic process,BE0004711
process,water-soluble vitamin metabolic process,BE0004711
component,anchored component of external side of plasma membrane,BE0003405
component,apical plasma membrane,BE0003405
component,basolateral plasma membrane,BE0003405
component,cell surface,BE0003405
component,clathrin-coated vesicle,BE0003405
component,endoplasmic reticulum membrane,BE0003405
component,endoplasmic reticulum-Golgi intermediate compartment membrane,BE0003405
component,endosome,BE0003405
component,ER to Golgi transport vesicle membrane,BE0003405
component,extracellular exosome,BE0003405
component,Golgi membrane,BE0003405
component,integral component of plasma membrane,BE0003405
component,membrane,BE0003405
component,nucleus,BE0003405
component,plasma membrane,BE0003405
function,drug binding,BE0003405
function,folic acid binding,BE0003405
function,folic acid transporter activity,BE0003405
function,methotrexate binding,BE0003405
function,receptor activity,BE0003405
process,anterior neural tube closure,BE0003405
process,axon regeneration,BE0003405
process,cardiac neural crest cell migration involved in outflow tract morphogenesis,BE0003405
process,cellular protein metabolic process,BE0003405
process,cellular response to folic acid,BE0003405
process,COPII vesicle coating,BE0003405
process,ER to Golgi vesicle-mediated transport,BE0003405
process,folic acid metabolic process,BE0003405
process,folic acid transport,BE0003405
process,heart looping,BE0003405
process,membrane organization,BE0003405
process,neural crest cell migration involved in heart formation,BE0003405
process,pharyngeal arch artery morphogenesis,BE0003405
process,post-translational protein modification,BE0003405
process,protein N-linked glycosylation via asparagine,BE0003405
process,receptor-mediated endocytosis,BE0003405
process,regulation of canonical Wnt signaling pathway,BE0003405
process,regulation of transforming growth factor beta receptor signaling pathway,BE0003405
component,anchored component of external side of plasma membrane,BE0000271
component,cell surface,BE0000271
component,extracellular region,BE0000271
component,membrane,BE0000271
function,drug binding,BE0000271
function,folic acid binding,BE0000271
function,folic acid receptor activity,BE0000271
function,folic acid transporter activity,BE0000271
function,methotrexate binding,BE0000271
process,cellular response to folic acid,BE0000271
process,folic acid transport,BE0000271
process,inflammatory response,BE0000271
process,positive regulation of cell proliferation,BE0000271
process,receptor-mediated endocytosis,BE0000271
process,regulation of thymidylate synthase biosynthetic process,BE0000271
component,integral component of membrane,BE0003669
component,integral component of plasma membrane,BE0003669
component,plasma membrane,BE0003669
function,amine transmembrane transporter activity,BE0003669
function,carnitine transmembrane transporter activity,BE0003669
function,organic cation transmembrane transporter activity,BE0003669
process,acid secretion,BE0003669
process,amine transport,BE0003669
process,carnitine transmembrane transport,BE0003669
process,carnitine transport,BE0003669
process,cell differentiation,BE0003669
process,multicellular organismal development,BE0003669
process,organic cation transport,BE0003669
process,single fertilization,BE0003669
process,sperm motility,BE0003669
process,spermatogenesis,BE0003669
process,transmembrane transport,BE0003669
component,integral component of plasma membrane,BE0002083
component,plasma membrane,BE0002083
component,voltage-gated sodium channel complex,BE0002083
function,voltage-gated sodium channel activity,BE0002083
process,membrane depolarization during action potential,BE0002083
process,muscle contraction,BE0002083
process,neuronal action potential,BE0002083
process,sodium ion transmembrane transport,BE0002083
process,sodium ion transport,BE0002083
component,cell surface,BE0000353
component,integral component of plasma membrane,BE0000353
component,plasma membrane,BE0000353
function,acid-sensing ion channel activity,BE0000353
function,ion gated channel activity,BE0000353
function,ligand-gated sodium channel activity,BE0000353
process,associative learning,BE0000353
process,calcium ion transmembrane transport,BE0000353
process,cellular response to pH,BE0000353
process,ion transmembrane transport,BE0000353
process,memory,BE0000353
process,negative regulation of neurotransmitter secretion,BE0000353
process,protein homotrimerization,BE0000353
process,regulation of membrane potential,BE0000353
process,response to acidic pH,BE0000353
process,response to pH,BE0000353
process,sensory perception of sour taste,BE0000353
process,signal transduction,BE0000353
process,sodium ion transmembrane transport,BE0000353
process,sodium ion transport,BE0000353
process,transmembrane transport,BE0000353
process,transport,BE0000353
component,axon initial segment,BE0000897
component,integral component of membrane,BE0000897
component,node of Ranvier,BE0000897
component,plasma membrane,BE0000897
component,voltage-gated potassium channel complex,BE0000897
