resource,identifier,parent_key
BindingDB,3149,DB02611
PDB,B1L,DB02611
ZINC,ZINC000003936634,DB02611
ChEBI,41899,DB02613
PubChem Compound,62452,DB02613
PubChem Substance,46506953,DB02613
ChemSpider,56233,DB02613
PDB,DDQ,DB02613
ChEMBL,CHEMBL1232157,DB02613
ZINC,ZINC000001849937,DB02613
RxCUI,1494854,DB02613
PubChem Compound,5287795,DB02614
PubChem Substance,46505534,DB02614
ChemSpider,4450093,DB02614
PDB,BJI,DB02614
ZINC,ZINC000169748475,DB02614
PubChem Compound,449209,DB02615
PubChem Substance,46506493,DB02615
ChemSpider,395805,DB02615
BindingDB,50157165,DB02615
PDB,AIT,DB02615
ChEMBL,CHEMBL180792,DB02615
ZINC,ZINC000012502349,DB02615
PubChem Compound,447339,DB02616
PubChem Substance,46505554,DB02616
ChemSpider,394469,DB02616
BindingDB,50170632,DB02616
PDB,FR0,DB02616
ChEMBL,CHEMBL93647,DB02616
ZINC,ZINC000015796001,DB02616
PubChem Compound,5289140,DB02617
PubChem Substance,46509063,DB02617
ChemSpider,4451163,DB02617
PDB,PFZ,DB02617
PubChem Compound,5221296,DB02618
PubChem Substance,46505315,DB02618
ChemSpider,4391665,DB02618
BindingDB,50007995,DB02618
PDB,NDS,DB02618
ChEMBL,CHEMBL1234674,DB02618
PubChem Compound,137895,DB02619
PubChem Substance,46507916,DB02619
ChemSpider,121544,DB02619
PDB,BDD,DB02619
ChEMBL,CHEMBL1231267,DB02619
ZINC,ZINC000002047662,DB02619
PubChem Compound,447450,DB02620
PubChem Substance,46506574,DB02620
ChemSpider,394552,DB02620
PDB,964,DB02620
ZINC,ZINC000012502356,DB02620
ChEBI,69136,DB02621
PubChem Compound,6437378,DB02621
PubChem Substance,46508901,DB02621
ChemSpider,393069,DB02621
BindingDB,65515,DB02621
PDB,LAR,DB02621
Wikipedia,Latrunculin,DB02621
ChEMBL,CHEMBL404116,DB02621
ZINC,ZINC000005766575,DB02621
ChEBI,44493,DB02622
PubChem Compound,444764,DB02622
PubChem Substance,46505623,DB02622
ChemSpider,392594,DB02622
BindingDB,50118789,DB02622
PDB,OBA,DB02622
ChEMBL,CHEMBL139050,DB02622
ZINC,ZINC000002007905,DB02622
PubChem Compound,444148,DB02623
PubChem Substance,46506806,DB02623
ChemSpider,392146,DB02623
PDB,GNH,DB02623
ChEBI,30657,DB02624
PubChem Compound,7057884,DB02624
PubChem Substance,46507409,DB02624
ChemSpider,5414289,DB02624
PDB,HSL,DB02624
Wikipedia,Homoserine_Lactone,DB02624
ZINC,ZINC000034781669,DB02624
PubChem Compound,5287843,DB02625
PubChem Substance,46504579,DB02625
ChemSpider,4450133,DB02625
PDB,BRR,DB02625
ZINC,ZINC000012502376,DB02625
PubChem Compound,131704212,DB02626
PubChem Substance,46508109,DB02626
ChemSpider,26329776,DB02626
PDB,PFC,DB02626
PubChem Compound,2734608,DB02627
PubChem Substance,46508163,DB02627
ChemSpider,2016354,DB02627
BindingDB,50067910,DB02627
PDB,BDB,DB02627
ChEMBL,CHEMBL109227,DB02627
ZINC,ZINC000169747015,DB02627
PubChem Compound,4369343,DB02628
PubChem Substance,46505788,DB02628
ChemSpider,3571936,DB02628
BindingDB,13166,DB02628
PDB,998,DB02628
ChEMBL,CHEMBL1230662,DB02628
ZINC,ZINC000003960063,DB02628
PubChem Compound,445306,DB02629
PubChem Substance,46504460,DB02629
ChemSpider,392981,DB02629
BindingDB,359,DB02629
PDB,BED,DB02629
ZINC,ZINC000024495662,DB02629
PubChem Compound,448027,DB02630
PubChem Substance,46506048,DB02630
ChemSpider,394959,DB02630
PDB,LXP,DB02630
ChEBI,355715,DB02632
PubChem Compound,65115,DB02632
PubChem Substance,46505977,DB02632
KEGG Compound,C04452,DB02632
ChemSpider,58625,DB02632
PDB,147,DB02632
ChEMBL,CHEMBL157265,DB02632
ZINC,ZINC000003956718,DB02632
PubChem Compound,172469,DB02633
PubChem Substance,46507300,DB02633
ChemSpider,150712,DB02633
BindingDB,50300129,DB02633
PDB,CBD,DB02633
Therapeutic Targets Database,DNC000430,DB02633
ChEMBL,CHEMBL572528,DB02633
ZINC,ZINC000085427635,DB02633
PubChem Compound,92282619,DB02635
PubChem Substance,46508097,DB02635
ChemSpider,26326995,DB02635
PDB,ILP,DB02635
ZINC,ZINC000005846701,DB02635
PubChem Compound,1941,DB02636
PubChem Substance,46505836,DB02636
ChemSpider,1865,DB02636
BindingDB,50306859,DB02636
PDB,9AR,DB02636
ChEMBL,CHEMBL600828,DB02636
PubChem Compound,3260017,DB02637
PubChem Substance,46508157,DB02637
ChemSpider,2509917,DB02637
PDB,OAA,DB02637
ChEBI,135905,DB02638
PubChem Compound,72081,DB02638
PubChem Substance,46504626,DB02638
ChemSpider,65067,DB02638
PharmGKB,PA164781020,DB02638
Therapeutic Targets Database,DAP000058,DB02638
Wikipedia,Terlipressin,DB02638
ChEMBL,CHEMBL2135460,DB02638
RxCUI,57048,DB02638
PubChem Compound,87330,DB02639
PubChem Substance,46507226,DB02639
ChemSpider,78777,DB02639
PDB,MUG,DB02639
ZINC,ZINC000004282201,DB02639
Drugs Product Database (DPD),8516,DB02640
ChEBI,48635,DB02640
PubChem Compound,6917655,DB02640
PubChem Substance,46505331,DB02640
KEGG Compound,C09668,DB02640
ChemSpider,5292885,DB02640
BindingDB,50113436,DB02640
PDB,FUG,DB02640
Therapeutic Targets Database,DNC000664,DB02640
Wikipedia,Fumagillin,DB02640
ChEMBL,CHEMBL32838,DB02640
ZINC,ZINC000004098264,DB02640
PubChem Compound,136449,DB02641
PubChem Substance,46505072,DB02641
ChemSpider,120220,DB02641
PDB,HPN,DB02641
ChEMBL,CHEMBL238502,DB02641
ZINC,ZINC000001672870,DB02641
PubChem Compound,1950,DB02642
PubChem Substance,46506206,DB02642
ChemSpider,1874,DB02642
PDB,FOS,DB02642
ChEMBL,CHEMBL1232804,DB02642
PubChem Compound,84704,DB02643
PubChem Substance,46505495,DB02643
ChemSpider,76414,DB02643
PDB,C15,DB02643
ZINC,ZINC000014880434,DB02643
PubChem Compound,5287494,DB02644
PubChem Substance,46507586,DB02644
ChemSpider,4449861,DB02644
PDB,3AR,DB02644
PubChem Compound,5288150,DB02645
PubChem Substance,46506071,DB02645
ChemSpider,4450375,DB02645
PDB,EBG,DB02645
ZINC,ZINC000033821285,DB02645
ChEBI,50722,DB02646
PubChem Compound,79124,DB02646
PubChem Substance,46508090,DB02646
ChemSpider,71455,DB02646
PDB,NOE,DB02646
PubChem Compound,449088,DB02647
PubChem Substance,46508155,DB02647
ChemSpider,395711,DB02647
BindingDB,7127,DB02647
PDB,N5B,DB02647
ChEMBL,CHEMBL324942,DB02647
ChEBI,39547,DB02648
PubChem Compound,10918,DB02648
PubChem Substance,46504891,DB02648
KEGG Compound,C00487,DB02648
ChemSpider,10456,DB02648
PDB,152,DB02648
ChEMBL,CHEMBL1229656,DB02648
ZINC,ZINC000003079340,DB02648
ChEBI,43991,DB02649
PubChem Compound,75367,DB02649
PubChem Substance,46507331,DB02649
KEGG Compound,C04131,DB02649
ChemSpider,67903,DB02649
PDB,MLM,DB02649
ZINC,ZINC000000901948,DB02649
ChEBI,48814,DB02650
PubChem Compound,6407,DB02650
PubChem Substance,46506955,DB02650
KEGG Compound,C14866,DB02650
ChemSpider,13863645,DB02650
PDB,CLX,DB02650
Wikipedia,Chloral,DB02650
ChEMBL,CHEMBL27551,DB02650
ZINC,ZINC000003875479,DB02650
RxCUI,38574,DB02650
PubChem Compound,448024,DB02651
PubChem Substance,46507391,DB02651
ChemSpider,394956,DB02651
BindingDB,13596,DB02651
PDB,P27,DB02651
ChEMBL,CHEMBL267048,DB02651
ZINC,ZINC000024787833,DB02651
PubChem Compound,446056,DB02652
PubChem Substance,46508793,DB02652
ChemSpider,393513,DB02652
PDB,LHY,DB02652
ZINC,ZINC000003581318,DB02652
ChEBI,40260,DB02654
PubChem Compound,4369241,DB02654
PubChem Substance,46504763,DB02654
ChemSpider,16743795,DB02654
PDB,6FA,DB02654
ZINC,ZINC000085587514,DB02654
ChEBI,17364,DB02655
PubChem Compound,83887,DB02655
PubChem Substance,46504502,DB02655
KEGG Compound,C00402,DB02655
ChemSpider,75697,DB02655
BindingDB,31174,DB02655
PDB,DAS,DB02655
ChEMBL,CHEMBL29757,DB02655
ZINC,ZINC000000895218,DB02655
ChEBI,65329,DB02656
PubChem Compound,3973,DB02656
PubChem Substance,46504762,DB02656
KEGG Compound,C15195,DB02656
ChemSpider,3835,DB02656
BindingDB,12915,DB02656
PDB,LY2,DB02656
ChEMBL,CHEMBL98350,DB02656
ZINC,ZINC000000006014,DB02656
ChEBI,15873,DB02657
PubChem Compound,439217,DB02657
PubChem Substance,46507552,DB02657
KEGG Compound,C00352,DB02657
ChemSpider,388356,DB02657
PDB,GLP,DB02657
ZINC,ZINC000004097103,DB02657
PubChem Compound,445227,DB02658
PubChem Substance,46508582,DB02658
ChemSpider,392924,DB02658
PDB,NFG,DB02658
ChEMBL,CHEMBL1234696,DB02658
ZINC,ZINC000004475142,DB02658
ChEBI,16359,DB02659
PubChem Compound,221493,DB02659
PubChem Substance,46507063,DB02659
KEGG Compound,C00695,DB02659
KEGG Drug,D10699,DB02659
ChemSpider,192176,DB02659
BindingDB,21680,DB02659
PharmGKB,PA166160055,DB02659
PDB,CHD,DB02659
ChEMBL,CHEMBL205596,DB02659
ZINC,ZINC000006858022,DB02659
RxCUI,1440856,DB02659
ChEBI,697724,DB02660
PubChem Compound,9578243,DB02660
PubChem Substance,46506759,DB02660
ChemSpider,7852607,DB02660
BindingDB,14771,DB02660
PDB,FIL,DB02660
Wikipedia,Filaminast,DB02660
ChEMBL,CHEMBL590754,DB02660
ZINC,ZINC000000000308,DB02660
PubChem Compound,46936447,DB02661
PubChem Substance,46506868,DB02661
ChemSpider,58829626,DB02661
PDB,AV2,DB02661
ChEBI,40326,DB02662
PubChem Compound,1829,DB02662
PubChem Substance,46505054,DB02662
ChemSpider,1763,DB02662
BindingDB,50118778,DB02662
PDB,878,DB02662
ChEMBL,CHEMBL336908,DB02662
ZINC,ZINC000002046846,DB02662
ChEBI,142854,DB02663
PubChem Compound,6971307,DB02663
PubChem Substance,46506119,DB02663
KEGG Compound,C05042,DB02663
ChemSpider,5342158,DB02663
BindingDB,50220010,DB02663
PDB,PPQ,DB02663
ZINC,ZINC000000902215,DB02663
PubChem Compound,20479,DB02664
PubChem Substance,46507935,DB02664
ChemSpider,19286,DB02664
BindingDB,50067884,DB02664
PDB,BUB,DB02664
ChEMBL,CHEMBL31962,DB02664
ZINC,ZINC000169743048,DB02664
ChEBI,131517,DB02665
PubChem Compound,11861988,DB02665
PubChem Substance,46506494,DB02665
ChemSpider,10036445,DB02665
PDB,TPA,DB02665
PubChem Compound,448088,DB02666
PubChem Substance,46506271,DB02666
ChemSpider,395002,DB02666
PDB,RPD,DB02666
ZINC,ZINC000031976939,DB02666
PubChem Compound,6323227,DB02667
PubChem Substance,46505141,DB02667
PDB,B1M,DB02667
PubChem Compound,446837,DB02668
PubChem Substance,46505450,DB02668
ChemSpider,394090,DB02668
BindingDB,580,DB02668
PDB,JE2,DB02668
ChEMBL,CHEMBL300891,DB02668
PubChem Compound,448087,DB02669
PubChem Substance,46507102,DB02669
ChemSpider,395001,DB02669
BindingDB,50051785,DB02669
PDB,TI3,DB02669
ChEMBL,CHEMBL419499,DB02669
ZINC,ZINC000006580513,DB02669
PubChem Compound,444914,DB02670
PubChem Substance,46508502,DB02670
ChemSpider,392706,DB02670
PDB,G4D,DB02670
ZINC,ZINC000005851312,DB02670
ChEBI,113454,DB02671
PubChem Compound,444235,DB02671
PubChem Substance,46506280,DB02671
ChemSpider,392224,DB02671
BindingDB,7884,DB02671
PDB,1MZ,DB02671
Wikipedia,1-Methylimidazole,DB02671
PubChem Compound,5288394,DB02673
PubChem Substance,46504838,DB02673
ChemSpider,4450584,DB02673
BindingDB,10406,DB02673
PDB,GL8,DB02673
ChEMBL,CHEMBL490866,DB02673
ZINC,ZINC000003813965,DB02673
PubChem Compound,446903,DB02674
PubChem Substance,46505704,DB02674
ChemSpider,394138,DB02674
PDB,SNR,DB02674
PubChem Compound,17754164,DB02675
PubChem Substance,46508540,DB02675
ChemSpider,16744199,DB02675
PDB,SHP,DB02675
ZINC,ZINC000064437282,DB02675
ChEBI,40947,DB02676
PubChem Compound,125132,DB02676
PubChem Substance,46504824,DB02676
ChemSpider,111383,DB02676
PDB,B3P,DB02676
ChEMBL,CHEMBL63859,DB02676
ZINC,ZINC000004521259,DB02676
PubChem Compound,17754157,DB02677
PubChem Substance,46508778,DB02677
ChemSpider,16744192,DB02677
PDB,SBD,DB02677
ZINC,ZINC000169748476,DB02677
ChEBI,39610,DB02678
PubChem Compound,449462,DB02678
PubChem Substance,46507459,DB02678
ChemSpider,395989,DB02678
PDB,1GN,DB02678
ZINC,ZINC000003861073,DB02678
ChEBI,16698,DB02679
PubChem Compound,9864,DB02679
PubChem Substance,46506862,DB02679
KEGG Compound,C01566,DB02679
KEGG Drug,D00123,DB02679
ChemSpider,9480,DB02679
PDB,CNN,DB02679
Wikipedia,Cyanamide,DB02679
ChEMBL,CHEMBL56279,DB02679
ChEBI,51397,DB02680
PubChem Compound,7452,DB02680
PubChem Substance,46507875,DB02680
ChemSpider,7172,DB02680
PDB,NIN,DB02680
Wikipedia,"1,3-Dinitrobenzene",DB02680
ChEMBL,CHEMBL114070,DB02680
ZINC,ZINC000001683353,DB02680
PubChem Substance,46508307,DB02681
ChemSpider,58829636,DB02681
PDB,V7O,DB02681
PubChem Compound,445308,DB02683
PubChem Substance,46505774,DB02683
ChemSpider,392983,DB02683
BindingDB,851,DB02683
PDB,BEJ,DB02683
ChEMBL,CHEMBL123850,DB02683
ZINC,ZINC000095547578,DB02683
PubChem Compound,447377,DB02684
PubChem Substance,46504849,DB02684
ChemSpider,394497,DB02684
BindingDB,50339905,DB02684
PDB,5CA,DB02684
ChEMBL,CHEMBL1163074,DB02684
ZINC,ZINC000024951193,DB02684
PubChem Compound,2761494,DB02685
PubChem Substance,46505706,DB02685
ChemSpider,2042224,DB02685
PDB,APD,DB02685
ChEMBL,CHEMBL1231013,DB02685
ZINC,ZINC000001652106,DB02685
PubChem Compound,447793,DB02686
PubChem Substance,46508014,DB02686
ChemSpider,394785,DB02686
PDB,UMQ,DB02686
ZINC,ZINC000058649715,DB02686
ChEBI,17123,DB02688
PubChem Compound,123991,DB02688
PubChem Substance,46509183,DB02688
KEGG Compound,C02218,DB02688
ChemSpider,110510,DB02688
PDB,DHA,DB02688
PubChem Compound,448254,DB02689
PubChem Substance,46507249,DB02689
ChemSpider,395112,DB02689
PDB,SDC,DB02689
ZINC,ZINC000005828870,DB02689
ChEBI,75399,DB02690
PubChem Compound,63306,DB02690
PubChem Substance,46508590,DB02690
ChemSpider,56978,DB02690
BindingDB,50068774,DB02690
PDB,NU1,DB02690
ChEMBL,CHEMBL123904,DB02690
ZINC,ZINC000018145500,DB02690
ChEBI,29746,DB02691
PubChem Compound,5460316,DB02691
PubChem Substance,46507924,DB02691
KEGG Compound,C01921,DB02691
ChemSpider,4573891,DB02691
BindingDB,50420252,DB02691
PDB,GCH,DB02691
Wikipedia,Glycocholic_acid,DB02691
RxCUI,1426482,DB02691
ChEBI,41837,DB02693
PubChem Compound,445528,DB02693
PubChem Substance,46506792,DB02693
ChemSpider,393143,DB02693
PDB,D1D,DB02693
ZINC,ZINC000000895503,DB02693
PubChem Compound,447261,DB02694
PubChem Substance,46507479,DB02694
ChemSpider,394407,DB02694
PDB,PAJ,DB02694
ZINC,ZINC000015779814,DB02694
PubChem Compound,447084,DB02695
PubChem Substance,46507725,DB02695
ChemSpider,394276,DB02695
PDB,OPM,DB02695
ZINC,ZINC000005973254,DB02695
PubChem Compound,448803,DB02696
PubChem Substance,46507992,DB02696
ChemSpider,395494,DB02696
PDB,UDH,DB02696
ZINC,ZINC000013523996,DB02696
PubChem Compound,444599,DB02697
PubChem Substance,46508565,DB02697
ChemSpider,392482,DB02697
PDB,HAV,DB02697
ZINC,ZINC000003997609,DB02697
PubChem Compound,4310,DB02698
PubChem Substance,46507329,DB02698
ChemSpider,4159,DB02698
PDB,BPD,DB02698
ZINC,ZINC000003873792,DB02698
ChEBI,44597,DB02699
PubChem Compound,5289090,DB02699
PubChem Substance,46506951,DB02699
KEGG Compound,C16683,DB02699
ChemSpider,4451124,DB02699
PDB,OXR,DB02699
ZINC,ZINC000012502479,DB02699
PubChem Compound,5288374,DB02700
PubChem Substance,46506351,DB02700
ChemSpider,4450567,DB02700
PDB,GCN,DB02700
Drugs Product Database (DPD),5015,DB02701
Drugs Product Database (DPD),474,DB02701
Drugs Product Database (DPD),5019,DB02701
ChEBI,17154,DB02701
PubChem Compound,936,DB02701
PubChem Substance,46507386,DB02701
KEGG Compound,C00153,DB02701
KEGG Drug,D00036,DB02701
ChemSpider,911,DB02701
BindingDB,27507,DB02701
PDB,NCA,DB02701
Therapeutic Targets Database,DAP001410,DB02701
Wikipedia,Nicotinamide,DB02701
ChEMBL,CHEMBL1140,DB02701
ZINC,ZINC000000005878,DB02701
RxCUI,7405,DB02701
PubChem Compound,441046,DB02702
PubChem Substance,46507591,DB02702
KEGG Compound,C06488,DB02702
ChemSpider,389865,DB02702
BindingDB,154,DB02702
PDB,XV6,DB02702
ChEMBL,CHEMBL57375,DB02702
ZINC,ZINC000085548877,DB02702
Drugs Product Database (DPD),8504,DB02703
Drugs Product Database (DPD),8505,DB02703
ChEBI,29013,DB02703
PubChem Compound,3000226,DB02703
PubChem Substance,46505364,DB02703
KEGG Compound,C06694,DB02703
KEGG Drug,D04281,DB02703
ChemSpider,2271900,DB02703
BindingDB,58924,DB02703
PharmGKB,PA164749648,DB02703
PDB,FUA,DB02703
Therapeutic Targets Database,DAP001008,DB02703
Wikipedia,Fusidic_acid,DB02703
ChEMBL,CHEMBL374975,DB02703
ZINC,ZINC000008143796,DB02703
RxCUI,113608,DB02703
PubChem Compound,449129,DB02704
PubChem Substance,46507613,DB02704
ChemSpider,395746,DB02704
BindingDB,585,DB02704
PDB,BLL,DB02704
ZINC,ZINC000003964411,DB02704
PubChem Compound,447736,DB02705
PubChem Substance,46505769,DB02705
ChemSpider,394749,DB02705
PDB,303,DB02705
ZINC,ZINC000026974275,DB02705
PubChem Compound,5288784,DB02706
PubChem Substance,46505544,DB02706
ChemSpider,25059190,DB02706
PDB,MCI,DB02706
Therapeutic Targets Database,DNC000916,DB02706
ZINC,ZINC000263620375,DB02706
PubChem Compound,448673,DB02707
PubChem Substance,46507221,DB02707
ChemSpider,395401,DB02707
PDB,P25,DB02707
ZINC,ZINC000012502488,DB02707
ChEBI,45713,DB02709
PubChem Compound,445154,DB02709
PubChem Substance,46504705,DB02709
KEGG Compound,C03582,DB02709
ChemSpider,392875,DB02709
BindingDB,23926,DB02709
PharmGKB,PA165291838,DB02709
PDB,STL,DB02709
Therapeutic Targets Database,DNC001205,DB02709
Wikipedia,Resveratrol,DB02709
ChEMBL,CHEMBL165,DB02709
ZINC,ZINC000000006787,DB02709
RxCUI,1000492,DB02709
ChEBI,17455,DB02710
PubChem Compound,151483,DB02710
PubChem Substance,46508900,DB02710
KEGG Compound,C04204,DB02710
ChemSpider,133509,DB02710
PDB,DBS,DB02710
PubChem Compound,657028,DB02711
PubChem Substance,46506696,DB02711
ChemSpider,571250,DB02711
PDB,TS0,DB02711
ZINC,ZINC000012501635,DB02711
ChEBI,102029,DB02712
PubChem Compound,337359,DB02712
PubChem Substance,46504981,DB02712
ChemSpider,298991,DB02712
BindingDB,16312,DB02712
PDB,SBI,DB02712
Therapeutic Targets Database,DCL000270,DB02712
Wikipedia,Sorbinil,DB02712
ChEMBL,CHEMBL266497,DB02712
ZINC,ZINC000000002070,DB02712
ChEBI,40410,DB02713
PubChem Compound,10972,DB02713
PubChem Substance,46504798,DB02713
ChemSpider,10507,DB02713
BindingDB,82197,DB02713
PDB,AAC,DB02713
ChEMBL,CHEMBL289004,DB02713
ZINC,ZINC000001683660,DB02713
ChEBI,28895,DB02714
PubChem Compound,101543,DB02714
PubChem Substance,46507236,DB02714
KEGG Compound,C01368,DB02714
ChemSpider,91753,DB02714
BindingDB,50292722,DB02714
PDB,U3P,DB02714
ChEMBL,CHEMBL460741,DB02714
ZINC,ZINC000004095646,DB02714
PubChem Compound,449208,DB02715
PubChem Substance,46505605,DB02715
ChemSpider,395804,DB02715
BindingDB,50157156,DB02715
PDB,AIJ,DB02715
ChEMBL,CHEMBL180300,DB02715
ZINC,ZINC000012502347,DB02715
ChEBI,50226,DB02716
PubChem Compound,444378,DB02716
PubChem Substance,46507684,DB02716
ChemSpider,392325,DB02716
PDB,MGP,DB02716
ChEMBL,CHEMBL1234303,DB02716
ZINC,ZINC000015601432,DB02716
PubChem Compound,5288428,DB02717
PubChem Substance,46508464,DB02717
KEGG Compound,C02013,DB02717
ChemSpider,4450617,DB02717
PDB,CTT,DB02717
ZINC,ZINC000085603797,DB02717
PubChem Compound,447771,DB02719
PubChem Substance,46507973,DB02719
ChemSpider,394771,DB02719
PDB,CBF,DB02719
ZINC,ZINC000005830039,DB02719
PubChem Compound,445825,DB02720
PubChem Substance,46508481,DB02720
ChemSpider,393347,DB02720
BindingDB,50306562,DB02720
PDB,GLG,DB02720
ChEMBL,CHEMBL135302,DB02720
ChEBI,45260,DB02721
PubChem Compound,77022,DB02721
PubChem Substance,46504835,DB02721
ChemSpider,69468,DB02721
PDB,PYZ,DB02721
ZINC,ZINC000002046962,DB02721
PubChem Compound,446874,DB02722
PubChem Substance,46507531,DB02722
ChemSpider,394117,DB02722
PDB,GCW,DB02722
PubChem Compound,5326608,DB02723
PubChem Substance,46504445,DB02723
ChemSpider,4483986,DB02723
BindingDB,50107064,DB02723
PDB,BLI,DB02723
ChEMBL,CHEMBL18136,DB02723
ZINC,ZINC000015627006,DB02723
PubChem Compound,131704215,DB02724
PubChem Substance,46508915,DB02724
PDB,ALB,DB02724
PubChem Compound,99594,DB02725
PubChem Substance,46505792,DB02725
ChemSpider,26329193,DB02725
PDB,ACZ,DB02725
ChEBI,17150,DB02726
PubChem Compound,529,DB02726
PubChem Substance,46506266,DB02726
KEGG Compound,C00988,DB02726
ChemSpider,514,DB02726
PDB,PGA,DB02726
ChEMBL,CHEMBL47181,DB02726
ZINC,ZINC000003869735,DB02726
PubChem Compound,447030,DB02727
PubChem Substance,46505170,DB02727
ChemSpider,394240,DB02727
PDB,BHH,DB02727
ChEMBL,CHEMBL308745,DB02727
ZINC,ZINC000013536006,DB02727
PubChem Compound,5289613,DB02728
PubChem Substance,46504817,DB02728
ChemSpider,4451547,DB02728
BindingDB,50095995,DB02728
PDB,YZ9,DB02728
ChEMBL,CHEMBL155103,DB02728
ZINC,ZINC000000057354,DB02728
PubChem Compound,444672,DB02729
PubChem Substance,46506826,DB02729
ChemSpider,392533,DB02729
BindingDB,155,DB02729
PDB,146,DB02729
ChEMBL,CHEMBL11266,DB02729
ZINC,ZINC000085548773,DB02729
PubChem Compound,5288724,DB02730
PubChem Substance,46504645,DB02730
ChemSpider,4450823,DB02730
PDB,MA2,DB02730
ZINC,ZINC000033821389,DB02730
ChEBI,33214,DB02731
PubChem Compound,67361,DB02731
PubChem Substance,46506518,DB02731
ChemSpider,60691,DB02731
BindingDB,50366032,DB02731
PDB,EMT,DB02731
RxCUI,1546427,DB02731
PubChem Compound,131704217,DB02732
PubChem Substance,46507420,DB02732
ChemSpider,4450943,DB02732
