id,name,organism,known_action,position,parent_key,inhibition-strength,induction-strength
BE0002638,Cytochrome P450 3A4,Humans,unknown,,DB00647,unknown,
BE0002363,Cytochrome P450 2D6,Humans,unknown,,DB00647,unknown,
BE0002638,Cytochrome P450 3A4,Humans,unknown,1,DB00648,,strong
BE0009756,Corneal esterases,Humans,unknown,4,DB00654,,
BE0003543,Cytochrome P450 1A1,Humans,unknown,,DB00655,,
BE0002433,Cytochrome P450 1A2,Humans,unknown,,DB00655,,
BE0002638,Cytochrome P450 3A4,Humans,no,7,DB00655,,
BE0001111,Cytochrome P450 1B1,Humans,unknown,8,DB00655,,
BE0003549,Cytochrome P450 2B6,Humans,unknown,9,DB00655,,
BE0002793,Cytochrome P450 2C9,Humans,unknown,10,DB00655,,
BE0003533,Cytochrome P450 2E1,Humans,unknown,11,DB00655,,
BE0002362,Cytochrome P450 3A5,Humans,unknown,12,DB00655,,
BE0002638,Cytochrome P450 3A4,Humans,unknown,1,DB00656,,
BE0002362,Cytochrome P450 3A5,Humans,unknown,2,DB00656,,
BE0003612,Cytochrome P450 3A7,Humans,unknown,3,DB00656,,
BE0002363,Cytochrome P450 2D6,Humans,unknown,4,DB00656,unknown,
BE0002638,Cytochrome P450 3A4,Humans,unknown,19,DB00661,moderate,
BE0002887,Cytochrome P450 2C8,Humans,unknown,20,DB00661,unknown,
BE0002793,Cytochrome P450 2C9,Humans,unknown,20,DB00661,weak,
BE0002362,Cytochrome P450 3A5,Humans,unknown,20,DB00661,moderate,
BE0003611,Cytochrome P450 2C18,Humans,unknown,20,DB00661,,
BE0003549,Cytochrome P450 2B6,Humans,unknown,20,DB00661,,
BE0003536,Cytochrome P450 2C19,Humans,unknown,20,DB00661,,
BE0002433,Cytochrome P450 1A2,Humans,unknown,20,DB00661,,
BE0003533,Cytochrome P450 2E1,Humans,unknown,21,DB00661,,
BE0002363,Cytochrome P450 2D6,Humans,unknown,22,DB00661,unknown,
BE0002638,Cytochrome P450 3A4,Humans,no,1,DB00663,,
BE0002364,NADPH--cytochrome P450 reductase,Humans,unknown,,DB00665,,
BE0003536,Cytochrome P450 2C19,Humans,unknown,,DB00665,weak,
BE0002793,Cytochrome P450 2C9,Humans,unknown,3,DB00668,unknown,
BE0002638,Cytochrome P450 3A4,Humans,unknown,4,DB00668,unknown,
BE0002089,Catechol O-methyltransferase,Humans,yes,7,DB00668,,
BE0004909,Monoamine oxidase,Humans,unknown,8,DB00668,,
BE0002198,Amine oxidase [flavin-containing] A,Humans,unknown,,DB00669,,
BE0002793,Cytochrome P450 2C9,Humans,unknown,5,DB00672,,
BE0003536,Cytochrome P450 2C19,Humans,unknown,6,DB00672,,
BE0000017,Prostaglandin G/H synthase 1,Humans,unknown,7,DB00672,,
BE0002638,Cytochrome P450 3A4,Humans,unknown,1,DB00673,moderate,unknown
BE0003536,Cytochrome P450 2C19,Humans,unknown,2,DB00673,weak,
BE0002793,Cytochrome P450 2C9,Humans,unknown,3,DB00673,weak,unknown
BE0002638,Cytochrome P450 3A4,Humans,no,4,DB00674,,
BE0002363,Cytochrome P450 2D6,Humans,no,4,DB00674,,
BE0002363,Cytochrome P450 2D6,Humans,unknown,2,DB00675,unknown,
BE0002638,Cytochrome P450 3A4,Humans,unknown,4,DB00675,unknown,unknown
BE0002362,Cytochrome P450 3A5,Humans,unknown,5,DB00675,,
BE0003612,Cytochrome P450 3A7,Humans,unknown,5,DB00675,,
BE0002793,Cytochrome P450 2C9,Humans,unknown,6,DB00675,unknown,
BE0003536,Cytochrome P450 2C19,Humans,unknown,7,DB00675,,
BE0003549,Cytochrome P450 2B6,Humans,unknown,8,DB00675,moderate,
BE0003543,Cytochrome P450 1A1,Humans,unknown,9,DB00675,,
BE0001111,Cytochrome P450 1B1,Humans,unknown,10,DB00675,unknown,
BE0003609,Dimethylaniline monooxygenase [N-oxide-forming] 1,Humans,unknown,11,DB00675,,
BE0003606,Dimethylaniline monooxygenase [N-oxide-forming] 3,Humans,unknown,12,DB00675,,
BE0002887,Cytochrome P450 2C8,Humans,unknown,13,DB00675,moderate,
BE0002705,Liver carboxylesterase 1,Humans,unknown,14,DB00675,unknown,
BE0002090,Cytochrome P450 19A1,Humans,unknown,15,DB00675,unknown,
BE0003336,Cytochrome P450 2A6,Humans,unknown,16,DB00675,,
BE0003533,Cytochrome P450 2E1,Humans,unknown,17,DB00675,,
BE0003678,UDP-glucuronosyltransferase 1-10,Humans,unknown,18,DB00675,,
BE0000927,Sulfotransferase 1A1,Humans,unknown,19,DB00675,,
BE0000886,Bile salt sulfotransferase,Humans,unknown,29,DB00675,,
BE0002433,Cytochrome P450 1A2,Humans,unknown,30,DB00675,,
BE0003679,UDP-glucuronosyltransferase 2B7,Humans,unknown,31,DB00675,,
BE0003680,UDP-glucuronosyltransferase 2B17,Humans,unknown,32,DB00675,,
BE0000951,Estrogen sulfotransferase,Humans,unknown,33,DB00675,,
BE0002180,Cholinesterase,Humans,unknown,3,DB00677,unknown,
BE0002793,Cytochrome P450 2C9,Humans,unknown,1,DB00678,,
BE0002638,Cytochrome P450 3A4,Humans,unknown,2,DB00678,unknown,
BE0003536,Cytochrome P450 2C19,Humans,unknown,3,DB00678,unknown,
BE0003541,UDP-glucuronosyltransferase 1-1,Humans,unknown,4,DB00678,,
BE0003677,UDP-glucuronosyltransferase 1-3,Humans,unknown,5,DB00678,,
BE0003678,UDP-glucuronosyltransferase 1-10,Humans,unknown,6,DB00678,,
BE0003679,UDP-glucuronosyltransferase 2B7,Humans,unknown,7,DB00678,,
BE0003680,UDP-glucuronosyltransferase 2B17,Humans,unknown,8,DB00678,,
BE0002887,Cytochrome P450 2C8,Humans,no,13,DB00678,unknown,
BE0002363,Cytochrome P450 2D6,Humans,unknown,,DB00679,strong,
BE0003536,Cytochrome P450 2C19,Humans,unknown,,DB00679,,
BE0003533,Cytochrome P450 2E1,Humans,unknown,7,DB00679,unknown,
BE0002638,Cytochrome P450 3A4,Humans,no,2,DB00681,unknown,
BE0002793,Cytochrome P450 2C9,Humans,unknown,1,DB00682,,weak
BE0002433,Cytochrome P450 1A2,Humans,unknown,2,DB00682,,
BE0003536,Cytochrome P450 2C19,Humans,unknown,3,DB00682,unknown,
BE0002638,Cytochrome P450 3A4,Humans,unknown,4,DB00682,,weak
BE0002887,Cytochrome P450 2C8,Humans,unknown,5,DB00682,unknown,
BE0003611,Cytochrome P450 2C18,Humans,unknown,6,DB00682,,
BE0002638,Cytochrome P450 3A4,Humans,unknown,1,DB00683,unknown,
BE0003544,UDP-glucuronosyltransferase 1-4,Humans,unknown,1,DB00683,,
BE0002362,Cytochrome P450 3A5,Humans,unknown,1,DB00683,,
BE0003612,Cytochrome P450 3A7,Humans,unknown,1,DB00683,,
BE0002566,Aminoglycoside 2'-N-acetyltransferase,Mycobacterium tuberculosis,unknown,1,DB00684,,
BE0002433,Cytochrome P450 1A2,Humans,no,1,DB00685,weak,
BE0002638,Cytochrome P450 3A4,Humans,unknown,2,DB00687,,
BE0000131,Corticosteroid 11-beta-dehydrogenase isozyme 2,Humans,unknown,3,DB00687,,
BE0000329,Corticosteroid 11-beta-dehydrogenase isozyme 1,Humans,unknown,4,DB00687,,
BE0003541,UDP-glucuronosyltransferase 1-1,Humans,unknown,,DB00688,,
BE0004695,UDP-glucuronosyltransferase 1-7,Humans,unknown,3,DB00688,,
BE0004694,UDP-glucuronosyltransferase 1-6,Humans,unknown,4,DB00688,,
BE0003538,UDP-glucuronosyltransferase 1-9,Humans,unknown,5,DB00688,,
BE0003679,UDP-glucuronosyltransferase 2B7,Humans,unknown,6,DB00688,,
BE0003682,UDP-glucuronosyltransferase 1-8,Humans,unknown,7,DB00688,,
BE0003678,UDP-glucuronosyltransferase 1-10,Humans,unknown,8,DB00688,,
BE0002705,Liver carboxylesterase 1,Humans,unknown,9,DB00688,,
BE0002638,Cytochrome P450 3A4,Humans,unknown,10,DB00688,,
BE0002362,Cytochrome P450 3A5,Humans,unknown,11,DB00688,,
BE0002887,Cytochrome P450 2C8,Humans,unknown,12,DB00688,,
BE0009693,Carboxylic ester hydrolase,Humans,unknown,18,DB00688,,
BE0002638,Cytochrome P450 3A4,Humans,unknown,1,DB00690,,
BE0003533,Cytochrome P450 2E1,Humans,unknown,1,DB00690,unknown,
BE0003336,Cytochrome P450 2A6,Humans,unknown,1,DB00690,,
BE0002638,Cytochrome P450 3A4,Humans,unknown,1,DB00694,unknown,
BE0002362,Cytochrome P450 3A5,Humans,unknown,2,DB00694,,unknown
BE0003543,Cytochrome P450 1A1,Humans,unknown,3,DB00694,,
BE0001111,Cytochrome P450 1B1,Humans,unknown,3,DB00694,unknown,
BE0002204,Xanthine dehydrogenase/oxidase,Humans,unknown,4,DB00694,,
BE0002364,NADPH--cytochrome P450 reductase,Humans,unknown,5,DB00694,,
BE0003559,"6-phosphogluconate dehydrogenase, decarboxylating",Humans,unknown,8,DB00695,unknown,
BE0003541,UDP-glucuronosyltransferase 1-1,Humans,no,10,DB00695,,
BE0002638,Cytochrome P450 3A4,Humans,unknown,,DB00696,unknown,
BE0002433,Cytochrome P450 1A2,Humans,unknown,,DB00697,,
BE0002364,NADPH--cytochrome P450 reductase,Humans,unknown,4,DB00698,,
BE0002363,Cytochrome P450 2D6,Humans,unknown,,DB00699,,
BE0002638,Cytochrome P450 3A4,Humans,unknown,,DB00700,,
BE0002362,Cytochrome P450 3A5,Humans,unknown,,DB00700,,
BE0003542,"Cytochrome P450 11B2, mitochondrial",Humans,unknown,1,DB00700,unknown,
BE0002638,Cytochrome P450 3A4,Humans,unknown,,DB00701,unknown,unknown
BE0003549,Cytochrome P450 2B6,Humans,unknown,3,DB00701,weak,
BE0003536,Cytochrome P450 2C19,Humans,unknown,4,DB00701,unknown,
BE0002793,Cytochrome P450 2C9,Humans,unknown,5,DB00701,,
BE0002363,Cytochrome P450 2D6,Humans,unknown,6,DB00701,,
BE0002362,Cytochrome P450 3A5,Humans,unknown,7,DB00701,,
BE0002639,Pancreatic alpha-amylase,Humans,unknown,1,DB00702,,
BE0003541,UDP-glucuronosyltransferase 1-1,Humans,unknown,2,DB00704,,
BE0002638,Cytochrome P450 3A4,Humans,unknown,1,DB00705,strong,
BE0002363,Cytochrome P450 2D6,Humans,unknown,2,DB00705,moderate,
BE0002362,Cytochrome P450 3A5,Humans,unknown,3,DB00705,unknown,
BE0003612,Cytochrome P450 3A7,Humans,unknown,4,DB00705,unknown,
BE0002793,Cytochrome P450 2C9,Humans,unknown,5,DB00705,strong,
BE0003536,Cytochrome P450 2C19,Humans,unknown,6,DB00705,strong,
BE0002638,Cytochrome P450 3A4,Humans,unknown,,DB00706,,
BE0002363,Cytochrome P450 2D6,Humans,unknown,,DB00706,,
BE0002638,Cytochrome P450 3A4,Humans,unknown,,DB00708,,
BE0002804,Deoxycytidine kinase,Humans,unknown,7,DB00709,,
BE0000637,UMP-CMP kinase,Humans,unknown,8,DB00709,,
BE0004454,Phosphoglycerate kinase 1,Humans,unknown,9,DB00709,,
BE0003106,Nucleoside diphosphate kinase A,Humans,unknown,10,DB00709,,
BE0003281,Nucleoside diphosphate kinase B,Humans,unknown,11,DB00709,,
BE0000615,Choline-phosphate cytidylyltransferase A,Humans,unknown,12,DB00709,,
BE0004773,Ethanolamine-phosphate cytidylyltransferase,Humans,unknown,13,DB00709,,
BE0004774,"5'(3')-deoxyribonucleotidase, cytosolic type",Humans,unknown,18,DB00709,,
BE0002180,Cholinesterase,Humans,unknown,2,DB00711,unknown,
BE0002793,Cytochrome P450 2C9,Humans,unknown,,DB00712,,
BE0003679,UDP-glucuronosyltransferase 2B7,Humans,unknown,6,DB00712,,
BE0003541,UDP-glucuronosyltransferase 1-1,Humans,unknown,7,DB00712,unknown,
BE0003677,UDP-glucuronosyltransferase 1-3,Humans,unknown,8,DB00712,,
BE0003538,UDP-glucuronosyltransferase 1-9,Humans,unknown,9,DB00712,,
BE0003681,UDP-glucuronosyltransferase 2B4,Humans,unknown,10,DB00712,,
BE0002089,Catechol O-methyltransferase,Humans,unknown,15,DB00714,,
BE0000927,Sulfotransferase 1A1,Humans,unknown,16,DB00714,,
BE0009673,Sulfotransferase 1A2,Humans,unknown,17,DB00714,,
BE0004767,Sulfotransferase 1A3/1A4,Humans,unknown,18,DB00714,,
BE0000951,Estrogen sulfotransferase,Humans,unknown,19,DB00714,,
BE0002561,Sulfotransferase family cytosolic 1B member 1,Humans,unknown,20,DB00714,,
BE0003549,Cytochrome P450 2B6,Humans,unknown,21,DB00714,,
BE0002887,Cytochrome P450 2C8,Humans,unknown,22,DB00714,,
BE0002638,Cytochrome P450 3A4,Humans,unknown,23,DB00714,,
BE0002362,Cytochrome P450 3A5,Humans,unknown,24,DB00714,,
BE0009758,UDP-glucuronosyltransferases (UGTs),Humans,unknown,25,DB00714,,
BE0002363,Cytochrome P450 2D6,Humans,unknown,,DB00715,strong,
BE0002793,Cytochrome P450 2C9,Humans,unknown,,DB00715,unknown,
BE0003549,Cytochrome P450 2B6,Humans,unknown,5,DB00715,unknown,
BE0002433,Cytochrome P450 1A2,Humans,unknown,6,DB00715,unknown,
BE0002638,Cytochrome P450 3A4,Humans,no,7,DB00715,unknown,
BE0003536,Cytochrome P450 2C19,Humans,unknown,17,DB00715,unknown,
BE0002638,Cytochrome P450 3A4,Humans,unknown,3,DB00717,,
BE0000438,Aldo-keto reductase family 1 member C4,Humans,unknown,5,DB00717,,
BE0000059,3 beta-hydroxysteroid dehydrogenase/Delta 5-->4-isomerase type 2,Humans,unknown,6,DB00717,,
BE0004887,3-oxo-5-alpha-steroid 4-dehydrogenase,Humans,unknown,7,DB00717,,
BE0003610,3-oxo-5-beta-steroid 4-dehydrogenase,Humans,unknown,8,DB00717,,
BE0003536,Cytochrome P450 2C19,Humans,unknown,10,DB00717,,unknown
BE0002433,Cytochrome P450 1A2,Humans,unknown,11,DB00717,,
BE0003336,Cytochrome P450 2A6,Humans,unknown,12,DB00717,,
BE0004477,"Adenylate kinase 2, mitochondrial",Humans,unknown,5,DB00718,,
BE0004780,"Adenylate kinase 4, mitochondrial",Humans,unknown,6,DB00718,,
BE0003106,Nucleoside diphosphate kinase A,Humans,unknown,7,DB00718,,
BE0003281,Nucleoside diphosphate kinase B,Humans,unknown,8,DB00718,,
BE0002638,Cytochrome P450 3A4,Humans,unknown,1,DB00719,,unknown
BE0000262,Prostaglandin G/H synthase 2,Humans,unknown,5,DB00720,unknown,
BE0002180,Cholinesterase,Humans,unknown,5,DB00721,unknown,
BE0002638,Cytochrome P450 3A4,Humans,unknown,2,DB00724,,
BE0002363,Cytochrome P450 2D6,Humans,unknown,,DB00726,,
BE0003536,Cytochrome P450 2C19,Humans,unknown,,DB00726,,
BE0002793,Cytochrome P450 2C9,Humans,unknown,10,DB00726,,
BE0000133,"Aldehyde dehydrogenase, mitochondrial",Humans,unknown,1,DB00727,,
BE0002433,Cytochrome P450 1A2,Humans,unknown,,DB00730,unknown,
BE0003543,Cytochrome P450 1A1,Humans,unknown,,DB00730,,unknown
BE0002793,Cytochrome P450 2C9,Humans,unknown,1,DB00731,,
BE0002638,Cytochrome P450 3A4,Humans,unknown,2,DB00731,,
BE0002362,Cytochrome P450 3A5,Humans,unknown,3,DB00731,,
BE0003612,Cytochrome P450 3A7,Humans,unknown,4,DB00731,,
BE0000017,Prostaglandin G/H synthase 1,Humans,unknown,5,DB00731,,
BE0003538,UDP-glucuronosyltransferase 1-9,Humans,unknown,6,DB00731,,
BE0002363,Cytochrome P450 2D6,Humans,unknown,7,DB00731,,
BE0002363,Cytochrome P450 2D6,Humans,unknown,1,DB00734,weak,
BE0002638,Cytochrome P450 3A4,Humans,unknown,1,DB00734,,
BE0003536,Cytochrome P450 2C19,Humans,unknown,,DB00736,weak,
BE0002638,Cytochrome P450 3A4,Humans,unknown,,DB00736,,
BE0002363,Cytochrome P450 2D6,Humans,no,2,DB00737,,
BE0003536,Cytochrome P450 2C19,Humans,unknown,1,DB00738,,
BE0003543,Cytochrome P450 1A1,Humans,unknown,2,DB00738,,
BE0002363,Cytochrome P450 2D6,Humans,unknown,3,DB00738,,
BE0002362,Cytochrome P450 3A5,Humans,unknown,4,DB00738,,
BE0000421,Cytochrome P450 4A11,Humans,unknown,5,DB00738,,
BE0002433,Cytochrome P450 1A2,Humans,unknown,,DB00740,,
BE0003543,Cytochrome P450 1A1,Humans,unknown,4,DB00740,,
BE0002638,Cytochrome P450 3A4,Humans,unknown,1,DB00741,,unknown
BE0002362,Cytochrome P450 3A5,Humans,unknown,2,DB00741,,
BE0003612,Cytochrome P450 3A7,Humans,unknown,2,DB00741,,
BE0000731,"Cytochrome P450 11B1, mitochondrial",Humans,unknown,3,DB00741,,
BE0003542,"Cytochrome P450 11B2, mitochondrial",Humans,unknown,4,DB00741,,
BE0002887,Cytochrome P450 2C8,Humans,unknown,5,DB00741,,unknown
BE0003610,3-oxo-5-beta-steroid 4-dehydrogenase,Humans,unknown,8,DB00741,,
BE0000585,3-oxo-5-alpha-steroid 4-dehydrogenase 2,Humans,unknown,9,DB00741,,
BE0000131,Corticosteroid 11-beta-dehydrogenase isozyme 2,Humans,unknown,10,DB00741,,
BE0000329,Corticosteroid 11-beta-dehydrogenase isozyme 1,Humans,unknown,11,DB00741,,
BE0003336,Cytochrome P450 2A6,Humans,unknown,12,DB00741,,unknown
BE0001111,Cytochrome P450 1B1,Humans,unknown,13,DB00741,,unknown
BE0003549,Cytochrome P450 2B6,Humans,unknown,14,DB00741,,unknown
BE0002793,Cytochrome P450 2C9,Humans,unknown,15,DB00741,,unknown
BE0003536,Cytochrome P450 2C19,Humans,unknown,16,DB00741,,unknown
BE0002615,Mannitol dehydrogenase,Pseudomonas fluorescens,unknown,1,DB00742,,
BE0002793,Cytochrome P450 2C9,Humans,unknown,,DB00744,,
BE0002433,Cytochrome P450 1A2,Humans,unknown,,DB00744,,
BE0002638,Cytochrome P450 3A4,Humans,unknown,,DB00744,,
BE0000017,Prostaglandin G/H synthase 1,Humans,unknown,1,DB00744,,
BE0003538,UDP-glucuronosyltransferase 1-9,Humans,unknown,2,DB00744,,
BE0003536,Cytochrome P450 2C19,Humans,unknown,,DB00745,unknown,
BE0002638,Cytochrome P450 3A4,Humans,unknown,,DB00745,,moderate
BE0002433,Cytochrome P450 1A2,Humans,unknown,,DB00745,,unknown
BE0003549,Cytochrome P450 2B6,Humans,unknown,1,DB00745,unknown,unknown
BE0002793,Cytochrome P450 2C9,Humans,unknown,2,DB00745,unknown,unknown
BE0002362,Cytochrome P450 3A5,Humans,no,3,DB00745,weak,moderate
BE0002204,Xanthine dehydrogenase/oxidase,Humans,unknown,,DB00746,unknown,
BE0002793,Cytochrome P450 2C9,Humans,unknown,,DB00749,,
BE0003538,UDP-glucuronosyltransferase 1-9,Humans,unknown,,DB00749,,
BE0003677,UDP-glucuronosyltransferase 1-3,Humans,unknown,6,DB00749,,
BE0003678,UDP-glucuronosyltransferase 1-10,Humans,unknown,7,DB00749,,
BE0003679,UDP-glucuronosyltransferase 2B7,Humans,unknown,8,DB00749,,
BE0003549,Cytochrome P450 2B6,Humans,unknown,8,DB00751,,
BE0002363,Cytochrome P450 2D6,Humans,unknown,9,DB00751,weak,
BE0002638,Cytochrome P450 3A4,Humans,unknown,10,DB00751,,
BE0002363,Cytochrome P450 2D6,Humans,unknown,1,DB00752,moderate,
BE0002793,Cytochrome P450 2C9,Humans,unknown,2,DB00752,unknown,
BE0003536,Cytochrome P450 2C19,Humans,unknown,3,DB00752,unknown,
BE0002433,Cytochrome P450 1A2,Humans,unknown,4,DB00752,unknown,
BE0003533,Cytochrome P450 2E1,Humans,unknown,5,DB00752,unknown,
BE0003336,Cytochrome P450 2A6,Humans,unknown,6,DB00752,strong,
BE0003533,Cytochrome P450 2E1,Humans,unknown,,DB00753,,
BE0003549,Cytochrome P450 2B6,Humans,unknown,8,DB00753,unknown,unknown
BE0000503,NADH-ubiquinone oxidoreductase chain 1,Humans,unknown,9,DB00753,unknown,
BE0003612,Cytochrome P450 3A7,Humans,unknown,1,DB00755,,
BE0003549,Cytochrome P450 2B6,Humans,unknown,2,DB00755,,
BE0002887,Cytochrome P450 2C8,Humans,unknown,3,DB00755,,
BE0002793,Cytochrome P450 2C9,Humans,unknown,4,DB00755,,
BE0002638,Cytochrome P450 3A4,Humans,unknown,5,DB00755,,
BE0002362,Cytochrome P450 3A5,Humans,no,6,DB00755,,
BE0003336,Cytochrome P450 2A6,Humans,unknown,6,DB00755,,
BE0003611,Cytochrome P450 2C18,Humans,unknown,7,DB00755,,
BE0003543,Cytochrome P450 1A1,Humans,unknown,8,DB00755,,
BE0000421,Cytochrome P450 4A11,Humans,unknown,9,DB00755,,
BE0002638,Cytochrome P450 3A4,Humans,unknown,,DB00757,,
BE0002363,Cytochrome P450 2D6,Humans,unknown,,DB00757,,
BE0002793,Cytochrome P450 2C9,Humans,unknown,1,DB00757,,
BE0002638,Cytochrome P450 3A4,Humans,unknown,,DB00758,,
BE0003549,Cytochrome P450 2B6,Humans,unknown,,DB00758,moderate,
BE0002362,Cytochrome P450 3A5,Humans,unknown,,DB00758,,
BE0003536,Cytochrome P450 2C19,Humans,unknown,,DB00758,,
BE0002793,Cytochrome P450 2C9,Humans,unknown,2,DB00758,unknown,
BE0002433,Cytochrome P450 1A2,Humans,unknown,3,DB00758,,
BE0002887,Cytochrome P450 2C8,Humans,unknown,4,DB00758,strong,
BE0002705,Liver carboxylesterase 1,Humans,unknown,5,DB00758,,
BE0002638,Cytochrome P450 3A4,Humans,unknown,,DB00759,unknown,
BE0001274,Beta-lactamase OXA-10,Pseudomonas aeruginosa,unknown,1,DB00760,,
BE0002638,Cytochrome P450 3A4,Humans,unknown,1,DB00762,,
BE0002362,Cytochrome P450 3A5,Humans,unknown,2,DB00762,,
BE0003549,Cytochrome P450 2B6,Humans,unknown,3,DB00762,,
BE0003612,Cytochrome P450 3A7,Humans,unknown,4,DB00762,,
BE0003541,UDP-glucuronosyltransferase 1-1,Humans,unknown,5,DB00762,,
BE0003538,UDP-glucuronosyltransferase 1-9,Humans,unknown,6,DB00762,,
BE0002705,Liver carboxylesterase 1,Humans,unknown,7,DB00762,,
BE0004712,Cocaine esterase,Humans,unknown,8,DB00762,,
BE0002180,Cholinesterase,Humans,unknown,9,DB00762,,
BE0002433,Cytochrome P450 1A2,Humans,unknown,1,DB00763,unknown,
BE0003336,Cytochrome P450 2A6,Humans,unknown,2,DB00763,weak,
BE0003549,Cytochrome P450 2B6,Humans,unknown,3,DB00763,strong,
BE0003536,Cytochrome P450 2C19,Humans,unknown,4,DB00763,unknown,
BE0002793,Cytochrome P450 2C9,Humans,unknown,5,DB00763,unknown,
BE0002363,Cytochrome P450 2D6,Humans,unknown,6,DB00763,unknown,
BE0003533,Cytochrome P450 2E1,Humans,unknown,7,DB00763,weak,
BE0002638,Cytochrome P450 3A4,Humans,unknown,8,DB00763,strong,
BE0003606,Dimethylaniline monooxygenase [N-oxide-forming] 3,Humans,unknown,9,DB00763,,
BE0002887,Cytochrome P450 2C8,Humans,no,1,DB00764,unknown,
BE0002638,Cytochrome P450 3A4,Humans,no,3,DB00764,,unknown
BE0002362,Cytochrome P450 3A5,Humans,unknown,4,DB00764,,unknown
BE0009711,Bacterial beta-lactamase enzymes,,yes,1,DB00766,unknown,
BE0002638,Cytochrome P450 3A4,Humans,unknown,5,DB00768,,
BE0003609,Dimethylaniline monooxygenase [N-oxide-forming] 1,Humans,no,10,DB00768,,
BE0003606,Dimethylaniline monooxygenase [N-oxide-forming] 3,Humans,no,11,DB00768,,
BE0002638,Cytochrome P450 3A4,Humans,unknown,,DB00769,,unknown
BE0002433,Cytochrome P450 1A2,Humans,unknown,1,DB00772,,
BE0003549,Cytochrome P450 2B6,Humans,unknown,2,DB00772,,
BE0002638,Cytochrome P450 3A4,Humans,unknown,,DB00773,unknown,unknown
BE0002433,Cytochrome P450 1A2,Humans,unknown,9,DB00773,,
BE0003533,Cytochrome P450 2E1,Humans,unknown,10,DB00773,,
BE0002362,Cytochrome P450 3A5,Humans,unknown,11,DB00773,,
BE0003541,UDP-glucuronosyltransferase 1-1,Humans,unknown,12,DB00773,,
BE0000818,Glutathione S-transferase theta-1,Humans,unknown,14,DB00773,,
BE0000814,Glutathione S-transferase P,Humans,unknown,15,DB00773,,
BE0000262,Prostaglandin G/H synthase 2,Humans,unknown,16,DB00773,,
BE0000017,Prostaglandin G/H synthase 1,Humans,unknown,17,DB00773,,
BE0000126,Aldo-keto reductase family 1 member C1,Humans,unknown,1,DB00776,,
BE0000622,Aldo-keto reductase family 1 member C2,Humans,unknown,2,DB00776,,
BE0000592,Aldo-keto reductase family 1 member C3,Humans,unknown,3,DB00776,,
BE0000438,Aldo-keto reductase family 1 member C4,Humans,unknown,4,DB00776,,
BE0003074,Carbonyl reductase [NADPH] 1,Humans,unknown,5,DB00776,,
BE0004771,Carbonyl reductase [NADPH] 3,Humans,unknown,6,DB00776,,
BE0003536,Cytochrome P450 2C19,Humans,unknown,8,DB00776,unknown,
BE0002638,Cytochrome P450 3A4,Humans,unknown,9,DB00776,unknown,unknown
BE0002362,Cytochrome P450 3A5,Humans,no,9,DB00776,unknown,unknown
BE0002638,Cytochrome P450 3A4,Humans,unknown,,DB00778,weak,
BE0003549,Cytochrome P450 2B6,Humans,unknown,3,DB00778,unknown,
BE0003532,"Tryptophan 2,3-dioxygenase",Humans,unknown,2,DB00779,unknown,
BE0002433,Cytochrome P450 1A2,Humans,unknown,3,DB00779,unknown,
