id,name,organism,known_action,position,parent_key
BE0000849,Neuronal acetylcholine receptor subunit alpha-4,Humans,unknown,11,DB00753
BE0000850,Neuronal acetylcholine receptor subunit beta-2,Humans,unknown,12,DB00753
BE0000197,Sodium channel protein type 5 subunit alpha,Humans,yes,,DB00754
BE0000956,Nuclear receptor subfamily 1 group I member 2,Humans,unknown,1,DB00754
BE0000078,Retinoic acid receptor RXR-beta,Humans,yes,1,DB00755
BE0000707,Retinoic acid receptor RXR-gamma,Humans,yes,2,DB00755
BE0000144,Retinoic acid receptor gamma,Humans,yes,3,DB00755
BE0000554,Retinal dehydrogenase 1,Humans,unknown,4,DB00755
BE0000697,Retinoic acid-induced protein 3,Humans,unknown,5,DB00755
BE0000513,Retinal dehydrogenase 2,Humans,unknown,6,DB00755
BE0000653,Retinoic acid receptor responder protein 1,Humans,unknown,7,DB00755
BE0000663,Retinoic acid receptor alpha,Humans,unknown,10,DB00755
BE0000206,Retinoic acid receptor beta,Humans,unknown,11,DB00755
BE0005828,Lipocalin-1,Humans,unknown,12,DB00755
BE0005829,Odorant-binding protein 2a,Humans,unknown,13,DB00755
BE0000314,Retinol-binding protein 4,Humans,unknown,14,DB00755
BE0004284,"[Pyruvate dehydrogenase [lipoamide]] kinase isozyme 4, mitochondrial",Humans,unknown,16,DB00755
BE0000412,Retinoic acid receptor RXR-alpha,Humans,unknown,17,DB00755
BE0003480,Cytochrome P450 26A1,Humans,unknown,18,DB00755
BE0009044,Cytochrome P450 26B1,Humans,unknown,19,DB00755
BE0009043,Cytochrome P450 26C1,Humans,unknown,20,DB00755
BE0001167,Hematopoietic prostaglandin D synthase,Humans,unknown,21,DB00755
BE0000114,D-lactate dehydrogenase,Escherichia coli (strain K12),yes,1,DB00756
BE0002252,"Succinate dehydrogenase [ubiquinone] cytochrome b small subunit, mitochondrial",Humans,yes,2,DB00756
BE0000180,"Glutamate dehydrogenase 1, mitochondrial",Humans,unknown,3,DB00756
BE0000123,Estrogen receptor alpha,Humans,unknown,4,DB00756
BE0000311,5-hydroxytryptamine receptor 3A,Humans,yes,,DB00757
BE0000110,P2Y purinoceptor 12,Humans,yes,1,DB00758
BE0004653,30S ribosomal protein S7,Escherichia coli (strain K12),yes,1,DB00759
BE0003708,30S ribosomal protein S14,Escherichia coli (strain K12),yes,2,DB00759
BE0004651,30S ribosomal protein S3,Escherichia coli (strain K12),yes,3,DB00759
BE0004652,30S ribosomal protein S8,Escherichia coli (strain K12),yes,4,DB00759
BE0003710,30S ribosomal protein S19,Escherichia coli (strain K12),yes,5,DB00759
BE0004799,16S ribosomal RNA,Enteric bacteria and other eubacteria,yes,6,DB00759
BE0001105,Major prion protein,Humans,unknown,7,DB00759
BE0008391,Multidrug translocase MdfA,Escherichia coli,unknown,8,DB00759
BE0001092,Protein-arginine deiminase type-4,Humans,unknown,9,DB00759
BE0000744,D-alanyl-D-alanine carboxypeptidase DacB,Escherichia coli (strain K12),yes,,DB00760
BE0000281,Solute carrier family 12 member 2,Humans,unknown,,DB00761
BE0000502,Solute carrier family 12 member 1,Humans,unknown,,DB00761
BE0000047,Solute carrier family 12 member 5,Humans,unknown,,DB00761
BE0000140,Solute carrier family 12 member 6,Humans,unknown,,DB00761
BE0000276,Solute carrier family 12 member 7,Humans,unknown,,DB00761
BE0000601,Solute carrier family 12 member 4,Humans,unknown,,DB00761
BE0000971,DNA topoisomerase 1,Humans,yes,,DB00762
BE0000091,"DNA topoisomerase I, mitochondrial",Humans,yes,,DB00762
BE0000507,Thyroid peroxidase,Humans,yes,,DB00763
BE0000794,Glucocorticoid receptor,Humans,yes,,DB00764
BE0000557,Progesterone receptor,Humans,unknown,2,DB00764
BE0000614,Tyrosine 3-monooxygenase,Humans,yes,,DB00765
BE0009711,Bacterial beta-lactamase enzymes,,unknown,2,DB00766
BE0000442,Histamine H1 receptor,Humans,yes,1,DB00767
BE0000405,Muscarinic acetylcholine receptor M4,Humans,yes,2,DB00767
BE0000092,Muscarinic acetylcholine receptor M1,Humans,yes,3,DB00767
BE0000247,Muscarinic acetylcholine receptor M5,Humans,yes,4,DB00767
BE0000560,Muscarinic acetylcholine receptor M2,Humans,yes,5,DB00767
BE0000045,Muscarinic acetylcholine receptor M3,Humans,yes,6,DB00767
BE0000442,Histamine H1 receptor,Humans,yes,1,DB00768
BE0000112,Histamine H2 receptor,Humans,unknown,2,DB00768
BE0000968,Histamine H3 receptor,Humans,unknown,3,DB00768
BE0001090,Protein S100-A1,Humans,unknown,4,DB00768
BE0001206,Protein S100-A12,Humans,unknown,5,DB00768
BE0001177,Protein S100-B,Humans,unknown,6,DB00768
BE0000885,Protein S100-A13,Humans,unknown,7,DB00768
BE0003602,Protein S100-A2,Humans,unknown,8,DB00768
BE0000794,Glucocorticoid receptor,Humans,yes,1,DB00769
BE0000368,Prostaglandin E2 receptor EP2 subtype,Humans,yes,,DB00770
BE0000064,Prostaglandin E2 receptor EP1 subtype,Humans,yes,,DB00770
BE0003561,Prostaglandin D2 receptor 2,Humans,unknown,6,DB00770
BE0000092,Muscarinic acetylcholine receptor M1,Humans,yes,,DB00771
BE0002180,Cholinesterase,Humans,yes,,DB00772
BE0000742,DNA topoisomerase 2-alpha,Humans,yes,1,DB00773
BE0002425,DNA topoisomerase 2-beta,Humans,no,13,DB00773
BE0003629,Carbonic anhydrase 7,Humans,unknown,1,DB00774
BE0002437,Carbonic anhydrase 9,Humans,unknown,2,DB00774
BE0000502,Solute carrier family 12 member 1,Humans,yes,3,DB00774
BE0000732,Sodium/potassium-transporting ATPase subunit alpha-1,Humans,unknown,4,DB00774
BE0000553,Calcium-activated potassium channel subunit alpha-1,Humans,unknown,5,DB00774
BE0000267,Carbonic anhydrase 1,Humans,unknown,6,DB00774
BE0000322,Carbonic anhydrase 2,Humans,unknown,7,DB00774
BE0000535,Carbonic anhydrase 4,Humans,unknown,8,DB00774
BE0001653,Carbonic anhydrase 12,Humans,unknown,9,DB00774
BE0000439,Integrin alpha-IIb,Humans,yes,1,DB00775
BE0001155,Integrin beta-3,Humans,yes,2,DB00775
BE0004901,Sodium channel protein,Humans,unknown,10,DB00776
BE0000442,Histamine H1 receptor,Humans,yes,1,DB00777
BE0004890,Muscarinic acetylcholine receptor,Humans,unknown,2,DB00777
BE0000501,Alpha-1A adrenergic receptor,Humans,unknown,3,DB00777
BE0000756,Dopamine D2 receptor,Humans,unknown,4,DB00777
BE0000451,5-hydroxytryptamine receptor 2A,Humans,unknown,5,DB00777
BE0000533,5-hydroxytryptamine receptor 2C,Humans,unknown,6,DB00777
BE0000743,50S ribosomal protein L10,Shigella flexneri,yes,1,DB00778
BE0001032,P-glycoprotein 1,Humans,unknown,2,DB00778
BE0004796,DNA,Humans,yes,,DB00779
BE0002198,Amine oxidase [flavin-containing] A,Humans,yes,1,DB00780
BE0002196,Amine oxidase [flavin-containing] B,Humans,yes,2,DB00780
BE0001002,Membrane primary amine oxidase,Humans,unknown,3,DB00780
BE0000253,"4-aminobutyrate aminotransferase, mitochondrial",Humans,unknown,4,DB00780
BE0000667,Alanine aminotransferase 1,Humans,unknown,5,DB00780
BE0002166,Alanine aminotransferase 2,Humans,unknown,6,DB00780
BE0002173,Glutamic acid decarboxylase,Humans,unknown,7,DB00780
BE0000092,Muscarinic acetylcholine receptor M1,Humans,yes,,DB00782
BE0000123,Estrogen receptor alpha,Humans,yes,1,DB00783
BE0000792,Estrogen receptor beta,Humans,yes,2,DB00783
BE0000956,Nuclear receptor subfamily 1 group I member 2,Humans,unknown,4,DB00783
BE0000849,Neuronal acetylcholine receptor subunit alpha-4,Humans,unknown,21,DB00783
BE0003446,G-protein coupled estrogen receptor 1,Humans,unknown,22,DB00783
BE0009014,ATP synthase subunit a,Humans,unknown,23,DB00783
BE0009015,Beclin-1,Humans,unknown,24,DB00783
BE0000262,Prostaglandin G/H synthase 2,Humans,yes,,DB00784
BE0000017,Prostaglandin G/H synthase 1,Humans,unknown,,DB00784
BE0000560,Muscarinic acetylcholine receptor M2,Humans,yes,1,DB00785
BE0004872,Beta adrenergic receptor,Humans,unknown,2,DB00785
BE0000920,Interstitial collagenase,Humans,yes,1,DB00786
BE0000642,72 kDa type IV collagenase,Humans,yes,2,DB00786
BE0001116,Stromelysin-1,Humans,yes,3,DB00786
BE0003690,Matrilysin,Humans,yes,4,DB00786
BE0001182,Neutrophil collagenase,Humans,yes,5,DB00786
BE0000058,Matrix metalloproteinase-9,Humans,yes,6,DB00786
BE0003689,Stromelysin-2,Humans,yes,7,DB00786
BE0003691,Stromelysin-3,Humans,yes,8,DB00786
BE0001198,Macrophage metalloelastase,Humans,yes,9,DB00786
BE0000966,Collagenase 3,Humans,yes,10,DB00786
BE0003692,Matrix metalloproteinase-14,Humans,yes,11,DB00786
BE0003693,Matrix metalloproteinase-15,Humans,yes,12,DB00786
BE0001637,Matrix metalloproteinase-16,Humans,yes,13,DB00786
BE0003694,Matrix metalloproteinase-17,Humans,yes,14,DB00786
BE0003695,Matrix metalloproteinase-19,Humans,yes,15,DB00786
BE0003696,Matrix metalloproteinase-20,Humans,yes,16,DB00786
BE0003697,Matrix metalloproteinase-21,Humans,yes,17,DB00786
BE0003698,Matrix metalloproteinase-23,Humans,yes,18,DB00786
BE0003699,Matrix metalloproteinase-24,Humans,yes,19,DB00786
BE0009742,Matrix metalloproteinase-25,Humans,yes,20,DB00786
BE0003701,Matrix metalloproteinase-26,Humans,yes,21,DB00786
BE0003702,Matrix metalloproteinase-27,Humans,yes,22,DB00786
BE0003703,Matrix metalloproteinase-28,Humans,yes,23,DB00786
BE0001403,Thymidine kinase,,yes,,DB00787
BE0000308,DNA polymerase catalytic subunit,HHV-1,yes,,DB00787
BE0000633,DNA polymerase catalytic subunit,HHV-3,yes,,DB00787
BE0000017,Prostaglandin G/H synthase 1,Humans,yes,1,DB00788
BE0004038,Peptostreptococcal albumin-binding protein,Peptostreptococcus magnus,unknown,1,DB00788
BE0000262,Prostaglandin G/H synthase 2,Humans,yes,1,DB00788
BE0003559,"6-phosphogluconate dehydrogenase, decarboxylating",Humans,unknown,1,DB00789
BE0000221,Angiotensin-converting enzyme,Humans,yes,,DB00790
BE0009094,Secreted frizzled-related protein 4,Humans,unknown,4,DB00790
BE0004796,DNA,Humans,unknown,,DB00791
BE0000442,Histamine H1 receptor,Humans,yes,,DB00792
BE0000795,Gamma-aminobutyric acid receptor subunit alpha-1,Humans,yes,,DB00794
BE0000381,Gamma-aminobutyric acid receptor subunit alpha-2,Humans,yes,5,DB00794
BE0000523,Gamma-aminobutyric acid receptor subunit alpha-3,Humans,yes,5,DB00794
BE0000478,Gamma-aminobutyric acid receptor subunit alpha-4,Humans,yes,6,DB00794
BE0000471,Gamma-aminobutyric acid receptor subunit alpha-5,Humans,yes,7,DB00794
BE0000764,Gamma-aminobutyric acid receptor subunit alpha-6,Humans,yes,8,DB00794
BE0000849,Neuronal acetylcholine receptor subunit alpha-4,Humans,unknown,9,DB00794
BE0002341,Neuronal acetylcholine receptor subunit alpha-7,Humans,unknown,10,DB00794
BE0000829,Glutamate receptor 2,Humans,unknown,11,DB00794
BE0000826,"Glutamate receptor ionotropic, kainate 2",Humans,unknown,12,DB00794
BE0004797,GABA(A) Receptor,Humans,yes,13,DB00794
BE0000248,Arachidonate 5-lipoxygenase,Humans,yes,1,DB00795
BE0000262,Prostaglandin G/H synthase 2,Humans,yes,2,DB00795
BE0000017,Prostaglandin G/H synthase 1,Humans,yes,3,DB00795
BE0000215,Peroxisome proliferator-activated receptor gamma,Humans,yes,4,DB00795
BE0004655,Inhibitor of nuclear factor kappa-B kinase subunit alpha,Humans,unknown,5,DB00795
BE0001154,Inhibitor of nuclear factor kappa-B kinase subunit beta,Humans,unknown,6,DB00795
BE0000030,Cystine/glutamate transporter,Humans,unknown,7,DB00795
BE0000069,"Acetyl-CoA acetyltransferase, mitochondrial",Humans,unknown,8,DB00795
BE0001893,Thromboxane-A synthase,Humans,unknown,10,DB00795
BE0003997,Phospholipase A2,Humans,unknown,11,DB00795
BE0000062,Type-1 angiotensin II receptor,Humans,yes,,DB00796
BE0000501,Alpha-1A adrenergic receptor,Humans,yes,,DB00797
BE0000289,Alpha-2A adrenergic receptor,Humans,unknown,1,DB00797
BE0000442,Histamine H1 receptor,Humans,unknown,2,DB00797
BE0000112,Histamine H2 receptor,Humans,unknown,3,DB00797
BE0000342,Alpha-2C adrenergic receptor,Humans,unknown,4,DB00797
BE0000572,Alpha-2B adrenergic receptor,Humans,unknown,5,DB00797
BE0000279,30S ribosomal protein S12,Escherichia coli (strain K12),yes,1,DB00798
BE0004799,16S ribosomal RNA,Enteric bacteria and other eubacteria,yes,2,DB00798
BE0000942,Low-density lipoprotein receptor-related protein 2,Humans,no,3,DB00798
BE0001601,NH(3)-dependent NAD(+) synthetase,Bacillus subtilis (strain 168),unknown,4,DB00798
BE0000330,Dihydrofolate reductase,Humans,unknown,5,DB00798
BE0000663,Retinoic acid receptor alpha,Humans,yes,,DB00799
BE0000078,Retinoic acid receptor RXR-beta,Humans,yes,,DB00799
BE0000144,Retinoic acid receptor gamma,Humans,yes,,DB00799
BE0000206,Retinoic acid receptor beta,Humans,yes,,DB00799
BE0000145,Dopamine D5 receptor,Humans,yes,,DB00800
BE0000020,Dopamine D1 receptor,Humans,yes,,DB00800
BE0000572,Alpha-2B adrenergic receptor,Humans,unknown,,DB00800
BE0000342,Alpha-2C adrenergic receptor,Humans,unknown,,DB00800
BE0000289,Alpha-2A adrenergic receptor,Humans,unknown,,DB00800
BE0000575,Alpha-1B adrenergic receptor,Humans,unknown,1,DB00800
BE0000715,Alpha-1D adrenergic receptor,Humans,unknown,2,DB00800
BE0000501,Alpha-1A adrenergic receptor,Humans,unknown,3,DB00800
BE0004797,GABA(A) Receptor,Humans,yes,1,DB00801
BE0008668,GABA(A) Receptor Benzodiazepine Binding Site,Humans,unknown,2,DB00801
BE0000770,Mu-type opioid receptor,Humans,yes,,DB00802
BE0004833,Bacterial outer membrane,Bacteria,yes,1,DB00803
BE0000092,Muscarinic acetylcholine receptor M1,Humans,yes,,DB00804
BE0000560,Muscarinic acetylcholine receptor M2,Humans,unknown,1,DB00804
BE0002198,Amine oxidase [flavin-containing] A,Humans,yes,1,DB00805
BE0000393,5-hydroxytryptamine receptor 2B,Humans,yes,2,DB00805
BE0000451,5-hydroxytryptamine receptor 2A,Humans,yes,3,DB00805
BE0000533,5-hydroxytryptamine receptor 2C,Humans,yes,4,DB00805
BE0000426,Acetylcholinesterase,Humans,yes,5,DB00805
BE0000749,Sodium-dependent serotonin transporter,Humans,unknown,6,DB00805
BE0000020,Dopamine D1 receptor,Humans,unknown,7,DB00805
BE0000756,Dopamine D2 receptor,Humans,unknown,8,DB00805
BE0000092,Muscarinic acetylcholine receptor M1,Humans,unknown,9,DB00805
BE0000013,Adenosine receptor A1,Humans,yes,1,DB00806
BE0000924,Adenosine receptor A2a,Humans,yes,2,DB00806
BE0001096,5'-nucleotidase,Humans,unknown,3,DB00806
BE0009788,Phosphodiesterase enzymes,Humans,yes,5,DB00806
BE0000177,Sodium channel protein type 10 subunit alpha,Humans,yes,,DB00807
BE0000419,Solute carrier family 12 member 3,Humans,yes,2,DB00808
BE0000405,Muscarinic acetylcholine receptor M4,Humans,yes,,DB00809
BE0000092,Muscarinic acetylcholine receptor M1,Humans,unknown,1,DB00809
BE0000560,Muscarinic acetylcholine receptor M2,Humans,unknown,2,DB00809
BE0000045,Muscarinic acetylcholine receptor M3,Humans,unknown,3,DB00809
BE0000092,Muscarinic acetylcholine receptor M1,Humans,yes,1,DB00810
BE0000761,Inosine-5'-monophosphate dehydrogenase 1,Humans,yes,0,DB00811
BE0000722,Inosine-5'-monophosphate dehydrogenase 2,Humans,unknown,2,DB00811
BE0000681,RNA-directed RNA polymerase L,HPIV-2,yes,2,DB00811
BE0000282,RNA-directed RNA polymerase catalytic subunit,Influenza A virus (strain A/Beijing/11/1956 H1N1),unknown,3,DB00811
BE0001261,Genome polyprotein,DENV-2,yes,5,DB00811
BE0000262,Prostaglandin G/H synthase 2,Humans,yes,,DB00812
BE0000117,Prostacyclin synthase,Humans,yes,,DB00812
BE0000017,Prostaglandin G/H synthase 1,Humans,yes,4,DB00812
BE0000770,Mu-type opioid receptor,Humans,yes,1,DB00813
BE0000420,Delta-type opioid receptor,Humans,yes,2,DB00813
BE0000632,Kappa-type opioid receptor,Humans,unknown,3,DB00813
BE0001032,P-glycoprotein 1,Humans,unknown,4,DB00813
BE0000262,Prostaglandin G/H synthase 2,Humans,yes,,DB00814
BE0000017,Prostaglandin G/H synthase 1,Humans,unknown,1,DB00814
BE0000694,Beta-2 adrenergic receptor,Humans,yes,,DB00816
BE0000799,DNA gyrase subunit B,Escherichia coli (strain K12),yes,1,DB00817
BE0000798,DNA topoisomerase 4 subunit A,Escherichia coli (strain K12),yes,2,DB00817
BE0002346,Gamma-aminobutyric acid receptor subunit beta-2,Humans,yes,1,DB00818
BE0002345,Gamma-aminobutyric acid receptor subunit beta-3,Humans,yes,2,DB00818
BE0002083,Sodium channel protein type 4 subunit alpha,Humans,unknown,3,DB00818
BE0002081,Sodium channel protein type 2 subunit alpha,Humans,unknown,4,DB00818
BE0004797,GABA(A) Receptor,Humans,yes,15,DB00818
BE0000267,Carbonic anhydrase 1,Humans,yes,1,DB00819
BE0000322,Carbonic anhydrase 2,Humans,yes,2,DB00819
BE0000535,Carbonic anhydrase 4,Humans,yes,3,DB00819
BE0001653,Carbonic anhydrase 12,Humans,yes,4,DB00819
BE0003634,Carbonic anhydrase 14,Humans,yes,5,DB00819
BE0003625,Carbonic anhydrase 3,Humans,yes,6,DB00819
BE0003629,Carbonic anhydrase 7,Humans,yes,7,DB00819
BE0000880,Aquaporin-1,Humans,unknown,8,DB00819
BE0000182,"cGMP-specific 3',5'-cyclic phosphodiesterase",Humans,yes,,DB00820
BE0003558,"Dual 3',5'-cyclic-AMP and -GMP phosphodiesterase 11A",Humans,unknown,1,DB00820
BE0000262,Prostaglandin G/H synthase 2,Humans,yes,,DB00821
BE0000017,Prostaglandin G/H synthase 1,Humans,unknown,1,DB00821
BE0000133,"Aldehyde dehydrogenase, mitochondrial",Humans,yes,,DB00822
BE0000138,Dopamine beta-hydroxylase,Humans,yes,1,DB00822
BE0000557,Progesterone receptor,Humans,yes,1,DB00823
BE0000123,Estrogen receptor alpha,Humans,yes,2,DB00823
BE0001133,"cAMP-specific 3',5'-cyclic phosphodiesterase 4A",Humans,yes,,DB00824
BE0000487,"cAMP-specific 3',5'-cyclic phosphodiesterase 4B",Humans,yes,,DB00824
BE0000241,Adenosine receptor A2b,Humans,yes,,DB00824
BE0000013,Adenosine receptor A1,Humans,unknown,1,DB00824
BE0000924,Adenosine receptor A2a,Humans,unknown,2,DB00824
BE0000354,Adenosine receptor A3,Humans,unknown,3,DB00824
BE0001186,Transient receptor potential cation channel subfamily M member 8,Humans,yes,1,DB00825
BE0001122,Transient receptor potential cation channel subfamily A member 1,Humans,yes,2,DB00825
BE0003416,Transient receptor potential cation channel subfamily V member 3,Humans,yes,3,DB00825
BE0000632,Kappa-type opioid receptor,Humans,unknown,4,DB00825
BE0008715,Voltage-dependent L-type calcium channel,Humans,yes,5,DB00825
BE0004803,Ergosterol,Candida albicans,yes,1,DB00826
BE0000366,DNA gyrase subunit A,Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd),yes,1,DB00827
BE0004796,DNA,Humans,unknown,2,DB00827
BE0000468,UDP-N-acetylglucosamine 1-carboxyvinyltransferase,Escherichia coli (strain K12),yes,,DB00828
BE0004797,GABA(A) Receptor,Humans,yes,3,DB00829
BE0008668,GABA(A) Receptor Benzodiazepine Binding Site,Humans,yes,4,DB00829
BE0000486,Sodium-dependent noradrenaline transporter,Humans,yes,,DB00830
BE0000647,Sodium-dependent dopamine transporter,Humans,yes,,DB00830
BE0000756,Dopamine D2 receptor,Humans,yes,1,DB00831
BE0000666,Neuron-specific vesicular protein calcyon,Humans,yes,2,DB00831
BE0000501,Alpha-1A adrenergic receptor,Humans,yes,3,DB00831
BE0000418,Calmodulin,Humans,unknown,4,DB00831
BE0001024,"Troponin C, slow skeletal and cardiac muscles",Humans,unknown,5,DB00831
BE0004350,Protein S100-A4,Humans,unknown,6,DB00831
BE0004643,Penicillin-binding protein 3,Streptococcus pneumoniae,yes,1,DB00833
BE0000576,Penicillin-binding protein 1A,Clostridium perfringens (strain 13 / Type A),yes,2,DB00833
BE0000557,Progesterone receptor,Humans,yes,1,DB00834
BE0000794,Glucocorticoid receptor,Humans,yes,2,DB00834
BE0008983,Prostate-specific antigen,Humans,unknown,6,DB00834
BE0000956,Nuclear receptor subfamily 1 group I member 2,Humans,unknown,7,DB00834
BE0000442,Histamine H1 receptor,Humans,yes,,DB00835
BE0000092,Muscarinic acetylcholine receptor M1,Humans,unknown,1,DB00835
BE0000560,Muscarinic acetylcholine receptor M2,Humans,unknown,2,DB00835
BE0000045,Muscarinic acetylcholine receptor M3,Humans,unknown,3,DB00835
BE0000405,Muscarinic acetylcholine receptor M4,Humans,unknown,4,DB00835
BE0000247,Muscarinic acetylcholine receptor M5,Humans,unknown,5,DB00835
BE0000770,Mu-type opioid receptor,Humans,yes,1,DB00836
BE0000420,Delta-type opioid receptor,Humans,yes,2,DB00836
BE0000632,Kappa-type opioid receptor,Humans,yes,3,DB00836
BE0000356,Voltage-dependent P/Q-type calcium channel subunit alpha-1A,Humans,unknown,4,DB00836
BE0000947,Pro-opiomelanocortin,Humans,unknown,5,DB00836
BE0000418,Calmodulin,Humans,unknown,6,DB00836
BE0003848,Nuclear receptor subfamily 1 group I member 3,Humans,unknown,10,DB00836
BE0000217,Gamma-aminobutyric acid type B receptor subunit 1,Humans,yes,,DB00837
BE0000795,Gamma-aminobutyric acid receptor subunit alpha-1,Humans,yes,,DB00837
