manufacturer,generic,url,drugbank-id
Jerome stevens pharmaceuticals inc,false,,DB00451
Hospira inc,false,,DB00454
Sanofi aventis us llc,false,,DB00454
Abbott laboratories pharmaceutical products div,true,,DB00454
Astrazeneca lp,true,,DB00454
Baxter healthcare corp anesthesia and critical care,true,,DB00454
Baxter healthcare corp anesthesia critical care,true,,DB00454
Elkins sinn div ah robins co inc,true,,DB00454
International medication systems ltd,true,,DB00454
Parke davis div warner lambert co,true,,DB00454
Watson laboratories inc,true,,DB00454
International medication system,false,,DB00454
Mallinckrodt chemical inc,false,,DB00454
Roxane laboratories inc,true,,DB00454
Barr laboratories inc,true,,DB00454
Caraco pharmaceutical laboratories ltd,true,,DB00454
Duramed pharmaceuticals inc sub barr laboratories inc,true,,DB00454
Mallinckrodt inc,true,,DB00454
Mikah pharma llc,true,,DB00454
Mikart inc,true,,DB00454
Mutual pharmaceutical co inc,true,,DB00454
Vintage pharmaceuticals inc,true,,DB00454
Wyeth ayerst laboratories,true,,DB00454
Schering plough healthcare products inc,false,,DB00455
Taro pharmaceuticals usa inc,true,,DB00455
Apotex inc richmond hill,true,,DB00455
L perrigo co,true,,DB00455
Ranbaxy laboratories ltd,true,,DB00455
Silarx pharmaceuticals inc,true,,DB00455
Taro pharmaceutical industries ltd,true,,DB00455
Teva pharmaceuticals usa inc,true,,DB00455
Wockhardt eu operations (swiss) ag,true,,DB00455
Wyeth consumer healthcare,false,,DB00455
Impax laboratories inc,true,,DB00455
Watson laboratories inc florida,true,,DB00455
Apotex inc etobicoke site,true,,DB00455
Mylan pharmaceuticals inc,true,,DB00455
Perrigo co,true,,DB00455
Sandoz inc,true,,DB00455
International medication systems ltd,false,,DB00456
Abbott laboratories pharmaceutical products div,true,,DB00456
Abraxis pharmaceutical products,true,,DB00456
Bristol laboratories inc div bristol myers co,true,,DB00456
Baxter healthcare corp,false,,DB00456
Eli lilly and co,false,,DB00456
Glaxosmithkline,false,,DB00456
Pfizer laboratories div pfizer inc,false,,DB00457
American therapeutics inc,true,,DB00457
Clonmel healthcare ltd,true,,DB00457
Ivax pharmaceuticals inc sub teva pharmaceuticals usa,true,,DB00457
Mylan pharmaceuticals inc,true,,DB00457
Purepac pharmaceutical co,true,,DB00457
Sandoz inc,true,,DB00457
Watson laboratories inc,true,,DB00457
Pfizer inc,false,http://www.pfizer.com/,DB00457
Novartis pharmaceuticals corp,true,,DB00458
Actavis totowa llc,true,,DB00458
Lederle laboratories div american cyanamid co,true,,DB00458
Lupin ltd,true,,DB00458
Mutual pharmaceutical co inc,true,,DB00458
Par pharmaceutical inc,true,,DB00458
Roxane laboratories inc,true,,DB00458
Sandoz inc,true,,DB00458
Teva pharmaceuticals usa inc,true,,DB00458
Usl pharma inc,true,,DB00458
Vangard laboratories inc div midway medical co,true,,DB00458
Watson laboratories inc,true,,DB00458
West ward pharmaceutical corp,true,,DB00458
Abbott laboratories pharmaceutical products div,false,,DB00458
Alra laboratories inc,false,,DB00458
Sanofi aventis us llc,false,,DB00458
Tyco healthcare group lp,false,,DB00458
Odyssey pharmaceuticals inc,false,,DB00458
Stiefel laboratories inc,false,,DB00459
Qlt inc,false,,DB00460
Actavis elizabeth llc,true,,DB00461
Copley pharmaceutical inc,true,,DB00461
Dr reddys laboratories ltd,true,,DB00461
Invagen pharmaceuticals inc,true,,DB00461
Matrix laboratories ltd,true,,DB00461
Par pharmaceutical,true,,DB00461
Sandoz inc,true,,DB00461
Teva pharmaceuticals usa inc,true,,DB00461
Smithkline beecham corp dba glaxosmithkline,false,,DB00461
Nycomed us inc,false,,DB00462
Novartis consumer health inc,false,,DB00462
Abbott laboratories pharmaceutical products div,false,,DB00463
Bioniche pharma usa llc,false,,DB00464
Elkins sinn div ah robins co inc,false,,DB00464
Akorn strides llc,true,,DB00465
Amphastar pharmaceutical inc,true,,DB00465
Apotex inc richmond hill,true,,DB00465
Apothecon inc div bristol myers squibb,true,,DB00465
App pharmaceuticals llc,true,,DB00465
Baxter healthcare corp anesthesia and critical care,true,,DB00465
Baxter healthcare corp anesthesia critical care,true,,DB00465
Bedford laboratories div ben venue laboratories inc,true,,DB00465
Claris lifesciences ltd,true,,DB00465
Gland pharma ltd,true,,DB00465
Hospira inc,true,,DB00465
Luitpold pharmaceuticals inc,true,,DB00465
Sandoz canada inc,true,,DB00465
Sun pharma global inc,true,,DB00465
Wockhardt ltd,true,,DB00465
Roche palo alto llc,false,,DB00465
Allergan inc,false,,DB00465
Allergan,false,,DB00465
Akorn inc,true,,DB00465
Alcon inc,true,,DB00465
Roxro pharma inc,false,,DB00465
Mylan pharmaceuticals inc,true,,DB00465
Pliva inc,true,,DB00465
Roxane laboratories inc,true,,DB00465
Teva pharmaceuticals usa inc,true,,DB00465
Watson laboratories inc,true,,DB00465
Sanofi aventis us llc,false,,DB00467
Ar holding co inc,false,,DB00468
Svc pharma lp,true,,DB00470
Abbott products inc,false,,DB00470
"Roxane Laboratories,Inc.",false,,DB00470
Merck research laboratories div merck co inc,false,,DB00471
Merck and co inc,false,,DB00471
Barr laboratories inc,true,,DB00472
Dr reddys laboratories ltd,true,,DB00472
Eli lilly and co,false,,DB00472
Mutual pharmacal co,false,,DB00472
Watson laboratories inc,false,,DB00472
Alembic ltd,true,,DB00472
Alphapharm party ltd,true,,DB00472
Aurobindo pharma ltd,true,,DB00472
Beijing double crane pharmaceutical co ltd,true,,DB00472
Carlsbad technology inc,true,,DB00472
Dr reddys laboratories inc,true,,DB00472
Ivax pharmaceuticals inc sub teva pharmaceuticals usa,true,,DB00472
Landela pharmaceutical,true,,DB00472
Mallinckrodt inc,true,,DB00472
Mylan pharmaceuticals inc,true,,DB00472
Par pharmaceutical inc,true,,DB00472
Pliva inc,true,,DB00472
Ranbaxy laboratories ltd,true,,DB00472
Sandoz inc,true,,DB00472
Teva pharmaceuticals usa inc,true,,DB00472
Wockhardt ltd,true,,DB00472
Lilly research laboratories div eli lilly and co,false,,DB00472
Actavis mid atlantic llc,true,,DB00472
Aurobindo pharma usa inc,true,,DB00472
Hi tech pharmacal co inc,true,,DB00472
Lannett holdings inc,true,,DB00472
Novex pharma,true,,DB00472
Pharmaceutical assoc inc div beach products,true,,DB00472
Silarx pharmaceuticals inc,true,,DB00472
Wockhardt eu operations (swiss) ag,true,,DB00472
Warner chilcott inc,false,,DB00472
Merck and co inc,false,,DB00473
Jhp pharmaceuticals llc,false,,DB00474
Valeant pharmaceuticals international,false,,DB00475
Abbott laboratories pharmaceutical products div,false,,DB00475
Rachelle laboratories inc,false,,DB00475
Ascot hosp pharmaceuticals inc div travenol laboratories inc,true,,DB00475
Barr laboratories inc,true,,DB00475
John j ferrante,true,,DB00475
Halsey drug co inc,true,,DB00475
Impax laboratories inc,true,,DB00475
Ivax pharmaceuticals inc sub teva pharmaceuticals usa,true,,DB00475
Lederle laboratories div american cyanamid co,true,,DB00475
Mm mast and co,true,,DB00475
Mylan pharmaceuticals inc,true,,DB00475
Parke davis div warner lambert co,true,,DB00475
Pioneer pharmaceuticals inc,true,,DB00475
Purepac pharmaceutical co,true,,DB00475
Roxane laboratories inc,true,,DB00475
Sandoz inc,true,,DB00475
Superpharm corp,true,,DB00475
Teva pharmaceuticals usa inc,true,,DB00475
Usl pharma inc,true,,DB00475
Vangard laboratories inc div midway medical co,true,,DB00475
Watson laboratories inc,true,,DB00475
West ward pharmaceutical corp,true,,DB00475
Alra laboratories inc,false,,DB00475
Eli lilly and co,false,,DB00476
Glaxosmithkline,false,,DB00477
Actavis mid atlantic llc,true,,DB00477
Pharmaceutical assoc inc div beach products,true,,DB00477
Wockhardt eu operations (swiss) ag,true,,DB00477
Roxane laboratories inc,false,,DB00477
Sandoz inc,false,,DB00477
Abraxis pharmaceutical products,true,,DB00477
Baxter healthcare corp anesthesia and critical care,true,,DB00477
Marsam pharmaceuticals llc,true,,DB00477
Watson laboratories inc,true,,DB00477
Wyeth ayerst laboratories,true,,DB00477
Alpharma us pharmaceuticals division,true,,DB00477
Abbott laboratories pharmaceutical products div,true,,DB00477
Ivax pharmaceuticals inc sub teva pharmaceuticals usa,true,,DB00477
Kv pharmaceutical co,true,,DB00477
Lederle laboratories div american cyanamid co,true,,DB00477
Purepac pharmaceutical co,true,,DB00477
Private formulations inc,true,,DB00477
Usl pharma inc,true,,DB00477
Vangard laboratories inc div midway medical co,true,,DB00477
West ward pharmaceutical corp,true,,DB00477
Parke davis div warner lambert co,false,,DB00477
Forest laboratories inc,false,,DB00478
Caraco pharmaceutical laboratories ltd,false,,DB00478
Actavis totowa llc,true,,DB00478
Corepharma llc,true,,DB00478
Impax laboratories inc,true,,DB00478
Abbott laboratories,true,,DB00479
Abbott laboratories hosp products div,true,,DB00479
Astrazeneca lp,true,,DB00479
Baxter healthcare corp anesthesia and critical care,true,,DB00479
Bedford laboratories div ben venue laboratories inc,true,,DB00479
Hospira inc,true,,DB00479
Teva parenteral medicines inc,true,,DB00479
Apothecon inc div bristol myers squibb,false,,DB00479
Celgene corp,false,,DB00480
Celgene Corporation,false,,DB00480
Eli lilly and co,false,,DB00481
Gd searle llc,false,,DB00482
Davis and geck div american cyanamid co,false,,DB00483
Allergan inc,false,,DB00484
Allergan,false,,DB00484
Akorn inc,true,,DB00484
Alcon inc,true,,DB00484
Alcon research ltd,true,,DB00484
Bausch and lomb pharmaceuticals inc,true,,DB00484
Sandoz canada inc,true,,DB00484
Teva parenteral medicines inc,true,,DB00484
"Allergan, Inc",false,,DB00484
Sandoz inc,true,,DB00485
Teva pharmaceuticals usa inc,true,,DB00485
Glaxosmithkline,false,,DB00485
Wyeth ayerst laboratories,false,,DB00485
Apothecon inc div bristol myers squibb,true,,DB00485
Meda pharmaceuticals inc,false,,DB00486
Eisai inc,false,,DB00488
Academic pharmaceuticals inc,true,,DB00489
Bayer healthcare pharmaceuticals inc,false,,DB00489
Upsher smith laboratories inc,false,,DB00489
Amneal pharmaceutical,true,,DB00489
Apotex inc,true,,DB00489
Apotex inc etobicoke site,true,,DB00489
Impax pharmaceuticals,true,,DB00489
Mutual pharmaceutical co inc,true,,DB00489
Mylan pharmaceuticals inc,true,,DB00489
Sandoz inc,true,,DB00489
Teva pharmaceuticals usa inc,true,,DB00489
Vintage pharmaceuticals inc,true,,DB00489
Watson laboratories inc,true,,DB00489
Bristol myers squibb co pharmaceutical research institute,false,,DB00490
Actavis totowa llc,true,,DB00490
Apotex inc,true,,DB00490
Dr reddys laboratories ltd,true,,DB00490
Egis pharmaceuticals,true,,DB00490
Ivax pharmaceuticals inc sub teva pharmaceuticals usa,true,,DB00490
Kv pharmaceutical co,true,,DB00490
Mylan pharmaceuticals inc,true,,DB00490
Sandoz inc,true,,DB00490
Teva pharmaceuticals usa inc,true,,DB00490
Watson laboratories inc,true,,DB00490
Pharmacia and upjohn co,false,,DB00491
Apotex inc etobicoke site,true,,DB00492
Invagen pharmaceuticals inc,true,,DB00492
Ranbaxy laboratories ltd,true,,DB00492
Sandoz inc,true,,DB00492
Teva pharmaceuticals usa inc,true,,DB00492
Watson laboratories inc,true,,DB00492
Watson laboratories inc florida,true,,DB00492
Bristol myers squibb co pharmaceutical research institute,false,,DB00492
App pharmaceuticals llc,false,,DB00493
Hikma farmaceutica lda,false,,DB00493
Wockhardt ltd,false,,DB00493
B braun medical inc,false,,DB00493
Aurobindo pharma ltd,true,,DB00493
Cephazone pharma llc,true,,DB00493
Lupin ltd,true,,DB00493
Orchid healthcare,true,,DB00493
Sanofi aventis us llc,false,,DB00493
Orion corp,false,,DB00494
Viiv healthcare co,false,,DB00495
Aurobindo pharma ltd inc,true,,DB00495
Cipla ltd,true,,DB00495
Pharmaforce inc,true,,DB00495
Aurobindo pharma ltd,true,,DB00495
Hetero drugs ltd unit iii,true,,DB00495
Matrix laboratories ltd,true,,DB00495
Ranbaxy laboratories ltd,true,,DB00495
Roxane laboratories inc,true,,DB00495
Novartis pharmaceuticals corp,false,,DB00496
Mallinckrodt inc,true,,DB00497
Purdue pharma lp,false,,DB00497
Roxane laboratories inc,false,,DB00497
Actavis totowa llc,true,,DB00497
Avanthi inc,true,,DB00497
Corepharma llc,true,,DB00497
Kv pharmaceutical co,true,,DB00497
Sun pharmaceutical industries inc,true,,DB00497
Tyco healthcare mallinckrodt,true,,DB00497
Vintage pharmaceuticals inc,true,,DB00497
Xanodyne pharmaceuticals inc,false,,DB00497
Endo Pharmaceuticals,false,,DB00497
Sanofi aventis us llc,false,,DB00498
Schering corp sub schering plough corp,false,,DB00499
Genpharm inc,true,,DB00499
Ivax pharmaceuticals inc sub teva pharmaceuticals usa,true,,DB00499
Par pharmaceutical inc,true,,DB00499
Sandoz inc,true,,DB00499
Watson laboratories inc,true,,DB00499
Ortho mcneil janssen pharmaceuticals inc,false,,DB00500
Actavis elizabeth llc,true,,DB00500
Ivax pharmaceuticals inc sub teva pharmaceuticals usa,true,,DB00500
Mutual pharmaceutical co inc,true,,DB00500
Mylan pharmaceuticals inc,true,,DB00500
Sandoz inc,true,,DB00500
Teva pharmaceuticals usa inc,true,,DB00500
Glaxosmithkline,false,,DB00501
Apotex inc,true,,DB00501
Contract pharmacal corp,true,,DB00501
Dava pharmaceuticals inc,true,,DB00501
Endo pharmaceuticals inc,true,,DB00501
Ivax pharmaceuticals inc sub teva pharmaceuticals usa,true,,DB00501
Lek pharmaceuticals d d,true,,DB00501
Mylan pharmaceuticals inc,true,,DB00501
L perrigo co,true,,DB00501
Perrigo co,true,,DB00501
Pliva inc,true,,DB00501
Roxane laboratories inc,true,,DB00501
Sandoz inc,true,,DB00501
Teva pharmaceuticals usa inc,true,,DB00501
Watson laboratories inc,true,,DB00501
Hospira inc,true,,DB00501
Luitpold pharmaceuticals inc,true,,DB00501
Teva parenteral medicines inc,true,,DB00501
Actavis mid atlantic llc,true,,DB00501
Duramed pharmaceuticals inc sub barr laboratories inc,true,,DB00501
Hi tech pharmacal co inc,true,,DB00501
Novex pharma,true,,DB00501
Pharmaceutical assoc inc div beach products,true,,DB00501
Teva pharmaceuticals usa,true,,DB00501
Wockhardt eu operations (swiss) ag,true,,DB00501
Ortho mcneil pharmaceutical,false,,DB00502
Ortho mcneil pharmaceutical inc,false,,DB00502
Duramed pharmaceuticals inc sub barr laboratories inc,true,,DB00502
Lederle laboratories div american cyanamid co,true,,DB00502
Mutual pharmaceutical co inc,true,,DB00502
Mylan pharmaceuticals inc,true,,DB00502
Par pharmaceutical inc,true,,DB00502
Purepac pharmaceutical co,true,,DB00502
Quantum pharmics ltd,true,,DB00502
Roxane laboratories inc,true,,DB00502
Royce laboratories inc,true,,DB00502
Sandoz inc,true,,DB00502
Scs pharmaceuticals,true,,DB00502
Vintage pharmaceuticals llc,true,,DB00502
Watson laboratories inc,true,,DB00502
Zydus pharmaceuticals usa inc,true,,DB00502
Ortho mcneil janssen pharmaceutical inc,false,,DB00502
App pharmaceuticals llc,true,,DB00502
Bedford laboratories div ben venue laboratories inc,true,,DB00502
Claris lifesciences ltd,true,,DB00502
Hospira inc,true,,DB00502
Sandoz canada inc,true,,DB00502
Teva parenteral medicines inc,true,,DB00502
Alpharma uspd inc,false,,DB00502
Morton grove pharmaceuticals inc,false,,DB00502
Pharmaceutical assoc inc div beach products,false,,DB00502
Silarx pharmaceuticals inc,false,,DB00502
Teva pharmaceuticals usa inc,false,,DB00502
Teva pharmaceuticals usa,false,,DB00502
Ortho mcneil janssen pharmaceuticals inc,false,,DB00502
Abraxis pharmaceutical products,false,,DB00502
Akorn strides llc,false,,DB00502
Gland pharma ltd,false,,DB00502
Marsam pharmaceuticals llc,false,,DB00502
Smith and nephew solopak div smith and nephew,false,,DB00502
Solopak medical products inc,false,,DB00502
Solopak laboratories inc,false,,DB00502
Actavis mid atlantic llc,true,,DB00502
Abbott laboratories pharmaceutical products div,false,,DB00503
Abbott laboratories,false,,DB00503
Hoffmann la roche inc,false,,DB00504
Lederle laboratories div american cyanamid co,false,,DB00505
Romark laboratories,false,,DB00507
Abbott laboratories pharmaceutical products div,false,,DB00509
Novartis pharmaceuticals corp,false,,DB00511
Viropharma inc,false,,DB00512
Lederle parenterals inc,false,,DB00512
Baxter healthcare corp,false,,DB00512
Baxter healthcare corp anesthesia and critical care,false,,DB00512
Akorn strides llc,true,,DB00512
App pharmaceuticals llc,true,,DB00512
Bioniche pharma usa llc,true,,DB00512
Hospira inc,true,,DB00512
Sandoz inc,true,,DB00512
Pharmacia and upjohn co,false,,DB00512
Xanodyne pharmaceutics inc,false,,DB00513
Abraxis pharmaceutical products,true,,DB00513
Baxter healthcare corp anesthesia and critical care,true,,DB00513
Hospira inc,true,,DB00513
Luitpold pharmaceuticals inc,true,,DB00513
Mikart inc,true,,DB00513
Reckitt benckiser,false,,DB00514
App pharmaceuticals llc,true,,DB00515
Bedford laboratories div ben venue laboratories inc,true,,DB00515
Pharmachemie bv,true,,DB00515
Teva parenteral medicines inc,true,,DB00515
Bristol myers co,false,,DB00515
Standard homeopathic co,false,,DB00516
Watson laboratories inc,true,,DB00517
Endo pharmaceuticals inc,false,,DB00517
Glaxosmithkline llc,false,,DB00518
Abbott laboratories pharmaceutical products div,false,,DB00519
Aurobindo pharma ltd,true,,DB00519
