smpdb_id,name,category,parent_key
SMP0000516,"Adrenoleukodystrophy, X-Linked",disease,DB00583
SMP0000517,Carnitine-Acylcarnitine Translocase Deficiency,disease,DB00583
SMP0000542,Medium Chain Acyl-CoA Dehydrogenase Deficiency (MCAD),disease,DB00583
SMP0000593,Enalapril Metabolism Pathway,drug_metabolism,DB00584
SMP0000148,Enalapril Action Pathway,drug_action,DB00584
SMP0000233,Nizatidine Action Pathway,drug_action,DB00585
SMP0000093,Diclofenac Action Pathway,drug_action,DB00586
SMP0000133,Amiloride Action Pathway,drug_action,DB00594
SMP0000293,Oxytetracycline Action Pathway,drug_action,DB00595
SMP0000368,Labetalol Action Pathway,drug_action,DB00598
SMP0000094,Sulindac Action Pathway,drug_action,DB00605
SMP0000103,Cyclothiazide Action Pathway,drug_action,DB00606
SMP0000300,Bisoprolol Action Pathway,drug_action,DB00612
SMP0000290,Demeclocycline Action Pathway,drug_action,DB00618
SMP0031694,Imatinib Inhibition of BCR-ABL,drug_action,DB00619
SMP0000356,17-beta Hydroxysteroid Dehydrogenase III Deficiency,disease,DB00624
SMP0030406,Androstenedione Metabolism,metabolic,DB00624
SMP0000068,Androgen and Estrogen Metabolism,metabolic,DB00624
SMP0000565,Aromatase Deficiency,disease,DB00624
SMP0000740,Efavirenz Action Pathway,drug_action,DB00625
SMP0000048,Nicotinate and Nicotinamide Metabolism,metabolic,DB00627
SMP0000095,Alendronate Action Pathway,drug_action,DB00630
SMP0000440,Prednisone Action Pathway,drug_action,DB00635
SMP0000631,Prednisone Metabolism Pathway,drug_metabolism,DB00635
SMP0059897,Astemizole H1-Antihistamine Action,drug_action,DB00637
SMP0000033,Methionine Metabolism,metabolic,DB00640
SMP0000144,Adenosine Deaminase Deficiency,disease,DB00640
SMP0000168,AICA-Ribosiduria,disease,DB00640
SMP0000203,Molybdenum Cofactor Deficiency,disease,DB00640
SMP0000221,Methionine Adenosyltransferase Deficiency,disease,DB00640
SMP0000427,Azathioprine Action Pathway,drug_action,DB00640
SMP0000430,Thioguanine Action Pathway,drug_action,DB00640
SMP0000513,Xanthinuria Type II,disease,DB00640
SMP0000167,Adenylosuccinate Lyase Deficiency,disease,DB00640
SMP0000214,S-Adenosylhomocysteine (SAH) Hydrolase Deficiency,disease,DB00640
SMP0000220,Xanthine Dehydrogenase Deficiency (Xanthinuria),disease,DB00640
SMP0000222,Glycine N-Methyltransferase Deficiency,disease,DB00640
SMP0000340,Methylenetetrahydrofolate Reductase Deficiency (MTHFRD),disease,DB00640
SMP0000341,Hypermethioninemia,disease,DB00640
SMP0000512,Xanthinuria Type I,disease,DB00640
SMP0000536,Mitochondrial DNA Depletion Syndrome,disease,DB00640
SMP0000537,Myoadenylate Deaminase Deficiency,disease,DB00640
SMP0000570,"Homocystinuria-Megaloblastic Anemia Due to Defect in Cobalamin Metabolism, cblG Complementation Type",disease,DB00640
SMP0000029,Selenoamino Acid Metabolism,metabolic,DB00640
SMP0000050,Purine Metabolism,metabolic,DB00640
SMP0000123,Betaine Metabolism,metabolic,DB00640
SMP0000177,Cystathionine beta-Synthase Deficiency,disease,DB00640
SMP0000210,Purine Nucleoside Phosphorylase Deficiency,disease,DB00640
SMP0000320,Intracellular Signalling Through Adenosine Receptor A2a and Adenosine,signaling,DB00640
SMP0000321,Intracellular Signalling Through Adenosine Receptor A2b and Adenosine,signaling,DB00640
SMP0000364,Lesch-Nyhan Syndrome (LNS),disease,DB00640
SMP0000365,Gout or Kelley-Seegmiller Syndrome,disease,DB00640
SMP0000428,Mercaptopurine Action Pathway,drug_action,DB00640
SMP0000535,Adenine Phosphoribosyltransferase Deficiency (APRT),disease,DB00640
SMP0000082,Simvastatin Action Pathway,drug_action,DB00641
SMP0000672,Propoxyphene Action Pathway,drug_action,DB00647
SMP0000745,Stavudine Action Pathway,drug_action,DB00649
SMP0000543,Methylenetetrahydrofolate Reductase Deficiency (MTHFRD),disease,DB00650
SMP0000053,Folate Metabolism,metabolic,DB00650
SMP0000432,Methotrexate Action Pathway,drug_action,DB00650
SMP0000724,"Folate Malabsorption, Hereditary",disease,DB00650
SMP0000686,Pentazocine Action Pathway,drug_action,DB00652
SMP0000532,Sulfite Oxidase Deficiency,disease,DB00655
SMP0030880,Estrone Metabolism,metabolic,DB00655
SMP0000068,Androgen and Estrogen Metabolism,metabolic,DB00655
SMP0000565,Aromatase Deficiency,disease,DB00655
SMP0000041,Sulfate/Sulfite Metabolism,metabolic,DB00655
SMP0000356,17-beta Hydroxysteroid Dehydrogenase III Deficiency,disease,DB00655
SMP0030406,Androstenedione Metabolism,metabolic,DB00655
SMP0000375,Verapamil Action Pathway,drug_action,DB00661
SMP0000170,Aromatic L-Aminoacid Decarboxylase Deficiency,disease,DB00668
SMP0000006,Tyrosine Metabolism,metabolic,DB00668
SMP0000012,Catecholamine Biosynthesis,metabolic,DB00668
SMP0000218,Tyrosinemia Type I,disease,DB00668
SMP0000429,Disulfiram Action Pathway,drug_action,DB00668
SMP0000169,Alkaptonuria,disease,DB00668
SMP0000190,Hawkinsinuria,disease,DB00668
SMP0000494,"Tyrosinemia, Transient, of the Newborn",disease,DB00668
SMP0000497,Tyrosine Hydroxylase Deficiency,disease,DB00668
SMP0000498,Dopamine beta-Hydroxylase Deficiency,disease,DB00668
SMP0000533,Monoamine Oxidase-A Deficiency (MAO-A),disease,DB00668
SMP0000661,Epinephrine Action Pathway,drug_action,DB00668
SMP0000246,Pirenzepine Action Pathway,drug_action,DB00670
SMP0000606,Tamoxifen Metabolism Pathway,drug_metabolism,DB00675
SMP0000471,Tamoxifen Action Pathway,drug_action,DB00675
SMP0000162,Losartan Action Pathway,drug_action,DB00678
SMP0000268,Warfarin Action Pathway,drug_action,DB00682
SMP0000711,Tobramycin Action Pathway,drug_action,DB00684
SMP0000652,Mycophenolic Acid Metabolism Pathway,drug_metabolism,DB00688
SMP0000151,Moexipril Action Pathway,drug_action,DB00691
SMP0000595,Moexipril Metabolism Pathway,drug_metabolism,DB00691
SMP0000115,Furosemide Action Pathway,drug_action,DB00695
SMP0000135,Eplerenone Action Pathway,drug_action,DB00700
SMP0000687,Naltrexone Action Pathway,drug_action,DB00704
SMP0000738,Delavirdine Action Pathway,drug_action,DB00705
SMP0000417,Sufentanil Action Pathway,drug_action,DB00708
SMP0000649,Lamivudine Metabolism Pathway,drug_metabolism,DB00709
SMP0000742,Lamivudine  Action Pathway,drug_action,DB00709
SMP0000079,Ibandronate Action Pathway,drug_action,DB00710
SMP0000697,Flurbiprofen Action Pathway,drug_action,DB00712
SMP0000629,Adefovir Dipivoxil Metabolism Pathway,drug_metabolism,DB00718
SMP0059865,Azatadine H1-Antihistamine Action,drug_action,DB00719
SMP0000402,Procaine Action Pathway,drug_action,DB00721
SMP0000150,Lisinopril Action Pathway,drug_action,DB00722
SMP0000453,Nateglinide Action Pathway,drug_action,DB00731
SMP0000612,Esomeprazole Metabolism Pathway,drug_metabolism,DB00736
SMP0000225,Esomeprazole Action Pathway,drug_action,DB00736
SMP0058956,Meclizine H1-Antihistamine Action,drug_action,DB00737
SMP0000372,Adrenal Hyperplasia Type 5 or Congenital Adrenal Hyperplasia Due to 17 alpha-Hydroxylase Deficiency,disease,DB00741
SMP0000577,Corticosterone Methyl Oxidase I Deficiency (CMO I),disease,DB00741
SMP0000718,3-beta-Hydroxysteroid Dehydrogenase Deficiency,disease,DB00741
SMP0000310,Corticotropin Activation of Cortisol Production,signaling,DB00741
SMP0000371,Congenital Lipoid Adrenal Hyperplasia (CLAH) or Lipoid CAH,disease,DB00741
SMP0000575,11-beta-Hydroxylase Deficiency (CYP11B1),disease,DB00741
SMP0000717,Apparent Mineralocorticoid Excess Syndrome,disease,DB00741
SMP0000130,Steroidogenesis,metabolic,DB00741
SMP0000373,Adrenal Hyperplasia Type 3 or Congenital Adrenal Hyperplasia Due to 21-Hydroxylase Deficiency,disease,DB00741
SMP0000566,17-alpha-Hydroxylase Deficiency (CYP17),disease,DB00741
SMP0000576,21-Hydroxylase Deficiency (CYP21),disease,DB00741
SMP0000578,Corticosterone Methyl Oxidase II Deficiency (CMO II),disease,DB00741
SMP0058797,Carbinoxamine H1-Antihistamine Action,drug_action,DB00748
SMP0000084,Etodolac Action Pathway,drug_action,DB00749
SMP0000401,Prilocaine Action Pathway,drug_action,DB00750
SMP0061191,Epinastine H1-Antihistamine Action,drug_action,DB00751
SMP0000074,Retinol Metabolism,metabolic,DB00755
SMP0000336,Vitamin A Deficiency,disease,DB00755
SMP0000260,Clopidogrel Action Pathway,drug_action,DB00758
SMP0000610,Clopidogrel Metabolism Pathway,drug_metabolism,DB00758
SMP0000294,Tetracycline Action Pathway,drug_action,DB00759
SMP0000600,Irinotecan Metabolism Pathway,drug_metabolism,DB00762
SMP0000433,Irinotecan Action Pathway,drug_action,DB00762
SMP0060740,Olopatadine H1-Antihistamine Action,drug_action,DB00768
SMP0000601,Etoposide Metabolism Pathway,drug_metabolism,DB00773
SMP0000442,Etoposide Action Pathway,drug_action,DB00773
SMP0000108,Hydroflumethiazide Action Pathway,drug_action,DB00774
SMP0000267,Tirofiban Action Pathway,drug_action,DB00775
SMP0000634,Carbamazepine Metabolism Pathway,drug_metabolism,DB00776
SMP0062625,Propiomazine H1-Antihistamine Action,drug_action,DB00777
SMP0000251,Roxithromycin Action Pathway,drug_action,DB00778
SMP0030880,Estrone Metabolism,metabolic,DB00783
SMP0000356,17-beta Hydroxysteroid Dehydrogenase III Deficiency,disease,DB00783
SMP0000068,Androgen and Estrogen Metabolism,metabolic,DB00783
SMP0000565,Aromatase Deficiency,disease,DB00783
SMP0000109,Mefenamic Acid Action Pathway,drug_action,DB00784
SMP0000120,Naproxen Action Pathway,drug_action,DB00788
SMP0000152,Perindopril Action Pathway,drug_action,DB00790
SMP0057587,Tripelennamine H1-Antihistamine Action,drug_action,DB00792
SMP0000158,Candesartan Action Pathway,drug_action,DB00796
SMP0000254,Gentamicin Action Pathway,drug_action,DB00798
SMP0000413,Alfentanil Action Pathway,drug_action,DB00802
SMP0000403,Proparacaine Action Pathway,drug_action,DB00807
SMP0000110,Indapamide Action Pathway,drug_action,DB00808
SMP0000701,Phenylbutazone Action Pathway,drug_action,DB00812
SMP0000415,Fentanyl Action Pathway,drug_action,DB00813
SMP0000106,Meloxicam Action Pathway,drug_action,DB00814
SMP0000694,Carprofen Action Pathway,drug_action,DB00821
SMP0000429,Disulfiram Action Pathway,drug_action,DB00822
SMP0057579,Brompheniramine H1-Antihistamine Action,drug_action,DB00835
SMP0000662,Dobutamine Action Pathway,drug_action,DB00841
SMP0000691,Nalbuphine Action Pathway,drug_action,DB00844
SMP0000021,Taurine and Hypotaurine Metabolism,metabolic,DB00847
SMP0000027,Pantothenate and CoA Biosynthesis,metabolic,DB00847
SMP0000673,Levorphanol Action Pathway,drug_action,DB00854
SMP0000004,Glycine and Serine Metabolism,metabolic,DB00855
SMP0000024,Porphyrin Metabolism,metabolic,DB00855
SMP0000223,Non-Ketotic Hyperglycinemia,disease,DB00855
SMP0000244,Sarcosinemia,disease,DB00855
SMP0000344,Acute Intermittent Porphyria,disease,DB00855
SMP0000346,Porphyria Variegata (PV),disease,DB00855
SMP0000179,Dihydropyrimidine Dehydrogenase Deficiency (DHPD),disease,DB00855
SMP0000242,Dimethylglycine Dehydrogenase Deficiency,disease,DB00855
SMP0000342,Hereditary Coproporphyria (HCP),disease,DB00855
SMP0000345,Congenital Erythropoietic Porphyria (CEP) or Gunther Disease,disease,DB00855
SMP0000484,Dimethylglycine Dehydrogenase Deficiency,disease,DB00855
SMP0000485,"Hyperglycinemia, Non-Ketotic",disease,DB00855
SMP0000721,3-Phosphoglycerate Dehydrogenase Deficiency,disease,DB00855
SMP0000440,Prednisone Action Pathway,drug_action,DB00860
SMP0000441,Prednisolone Action Pathway,drug_action,DB00860
SMP0000631,Prednisone Metabolism Pathway,drug_metabolism,DB00860
SMP0000632,Prednisolone Metabolism Pathway,drug_metabolism,DB00860
SMP0000289,Diflunisal Action Pathway,drug_action,DB00861
SMP0000230,Ranitidine Action Pathway,drug_action,DB00863
SMP0000297,Alprenolol Action Pathway,drug_action,DB00866
SMP0000101,Suprofen Action Pathway,drug_action,DB00870
SMP0000159,Eprosartan Action Pathway,drug_action,DB00876
SMP0000741,Emtricitabine Action Pathway,drug_action,DB00879
SMP0000078,Chlorothiazide Action Pathway,drug_action,DB00880
SMP0000596,Quinapril Metabolism Pathway,drug_metabolism,DB00881
SMP0000153,Quinapril Action Pathway,drug_action,DB00881
SMP0000112,Risedronate Action Pathway,drug_action,DB00884
SMP0000088,Bumetanide Action Pathway,drug_action,DB00887
SMP0000400,Oxybuprocaine Action Pathway,drug_action,DB00892
SMP0000429,Disulfiram Action Pathway,drug_action,DB00898
SMP0000449,Ethanol Degradation,metabolic,DB00898
SMP0000416,Remifentanil Action Pathway,drug_action,DB00899
SMP0000739,Didanosine Action Pathway,drug_action,DB00900
SMP0059730,Methdilazine H1-Antihistamine Action,drug_action,DB00902
SMP0000097,Ethacrynic Acid Action Pathway,drug_action,DB00903
SMP0000395,Cocaine Action Pathway,drug_action,DB00907
SMP0000323,Quinidine Action Pathway,drug_action,DB00908
SMP0000454,Repaglinide Action Pathway,drug_action,DB00912
SMP0000674,Anileridine Action Pathway,drug_action,DB00913
SMP0000077,Piroxicam Action Pathway,drug_action,DB00917
SMP0000087,Rofecoxib Action Pathway,drug_action,DB00917
SMP0000093,Diclofenac Action Pathway,drug_action,DB00917
SMP0000094,Sulindac Action Pathway,drug_action,DB00917
SMP0000114,Nabumetone Action Pathway,drug_action,DB00917
SMP0000116,Valdecoxib Action Pathway,drug_action,DB00917
SMP0000692,Antipyrine Action Pathway,drug_action,DB00917
SMP0000697,Flurbiprofen Action Pathway,drug_action,DB00917
SMP0000702,Nepafenac Action Pathway,drug_action,DB00917
SMP0000075,Arachidonic Acid Metabolism,metabolic,DB00917
SMP0000083,Acetylsalicylic Acid Action Pathway,drug_action,DB00917
SMP0000098,Ketorolac Action Pathway,drug_action,DB00917
SMP0000102,Bromfenac Action Pathway,drug_action,DB00917
SMP0000106,Meloxicam Action Pathway,drug_action,DB00917
SMP0000109,Mefenamic Acid Action Pathway,drug_action,DB00917
SMP0000113,Oxaprozin Action Pathway,drug_action,DB00917
SMP0000120,Naproxen Action Pathway,drug_action,DB00917
SMP0000694,Carprofen Action Pathway,drug_action,DB00917
SMP0000695,Etoricoxib Action Pathway,drug_action,DB00917
SMP0000699,Lumiracoxib Action Pathway,drug_action,DB00917
SMP0000701,Phenylbutazone Action Pathway,drug_action,DB00917
SMP0000707,Salsalate Action Pathway,drug_action,DB00917
SMP0000708,Salicylate-Sodium Action Pathway,drug_action,DB00917
SMP0000710,Acetaminophen  Action Pathway,drug_action,DB00917
SMP0000084,Etodolac Action Pathway,drug_action,DB00917
SMP0000085,Ketoprofen Action Pathway,drug_action,DB00917
SMP0000086,Ibuprofen Action Pathway,drug_action,DB00917
SMP0000096,Celecoxib Action Pathway,drug_action,DB00917
SMP0000101,Suprofen Action Pathway,drug_action,DB00917
SMP0000104,Indomethacin Action Pathway,drug_action,DB00917
SMP0000258,Spectinomycin Action Pathway,drug_action,DB00919
SMP0059868,Ketotifen H1-Antihistamine Action,drug_action,DB00920
SMP0000684,Buprenorphine Action Pathway,drug_action,DB00921
SMP0000231,Famotidine Action Pathway,drug_action,DB00927
SMP0000727,Methacycline Action Pathway,drug_action,DB00931
SMP0000709,Salicylic Acid Action Pathway,drug_action,DB00936
SMP0000746,Zalcitabine Action Pathway,drug_action,DB00943
SMP0000083,Acetylsalicylic Acid Action Pathway,drug_action,DB00945
SMP0000271,Phenprocoumon Action Pathway,drug_action,DB00946
SMP0000633,Felbamate Metabolism Pathway,drug_metabolism,DB00949
SMP0060218,Fexofenadine H1-Antihistamine Action,drug_action,DB00950
SMP0000257,Netilmicin Action Pathway,drug_action,DB00955
SMP0000411,Hydrocodone Action Pathway,drug_action,DB00956
SMP0000306,Pindolol Action Pathway,drug_action,DB00960
SMP0000399,Mepivacaine Action Pathway,drug_action,DB00961
SMP0000102,Bromfenac Action Pathway,drug_action,DB00963
SMP0000164,Telmisartan Action Pathway,drug_action,DB00966
SMP0060201,Desloratadine H1-Antihistamine Action,drug_action,DB00967
SMP0060741,Azelastine H1-Antihistamine Action,drug_action,DB00972
SMP0000264,Dipyridamole (Antiplatelet) Action Pathway,drug_action,DB00975
SMP0000252,Telithromycin Action Pathway,drug_action,DB00976
SMP0000170,Aromatic L-Aminoacid Decarboxylase Deficiency,disease,DB00988
SMP0000392,Benzocaine Action Pathway,drug_action,DB00988
SMP0000393,Bupivacaine Action Pathway,drug_action,DB00988
SMP0000398,Lidocaine (Local Anaesthetic) Action Pathway,drug_action,DB00988
SMP0000403,Proparacaine Action Pathway,drug_action,DB00988
SMP0000405,Codeine Action Pathway,drug_action,DB00988
SMP0000410,Hydromorphone Action Pathway,drug_action,DB00988
SMP0000415,Fentanyl Action Pathway,drug_action,DB00988
SMP0000417,Sufentanil Action Pathway,drug_action,DB00988
SMP0000678,Methadyl Acetate Action Pathway,drug_action,DB00988
SMP0000680,Dimethylthiambutene Action Pathway,drug_action,DB00988
SMP0000689,Dihydromorphine Action Pathway,drug_action,DB00988
SMP0000690,Ketobemidone  Action Pathway,drug_action,DB00988
SMP0000169,Alkaptonuria,disease,DB00988
SMP0000190,Hawkinsinuria,disease,DB00988
SMP0000308,Dopamine Activation of Neurological Reward System,signaling,DB00988
SMP0000400,Oxybuprocaine Action Pathway,drug_action,DB00988
SMP0000406,Morphine Action Pathway,drug_action,DB00988
SMP0000411,Hydrocodone Action Pathway,drug_action,DB00988
SMP0000412,Oxymorphone Action Pathway,drug_action,DB00988
SMP0000416,Remifentanil Action Pathway,drug_action,DB00988
SMP0000426,Fluoxetine Action Pathway,drug_action,DB00988
SMP0000431,Nicotine Action Pathway,drug_action,DB00988
SMP0000494,"Tyrosinemia, Transient, of the Newborn",disease,DB00988
SMP0000497,Tyrosine Hydroxylase Deficiency,disease,DB00988
SMP0000498,Dopamine beta-Hydroxylase Deficiency,disease,DB00988
SMP0000533,Monoamine Oxidase-A Deficiency (MAO-A),disease,DB00988
SMP0000672,Propoxyphene Action Pathway,drug_action,DB00988
SMP0000674,Anileridine Action Pathway,drug_action,DB00988
SMP0000679,3-Methylthiofentanyl Action Pathway,drug_action,DB00988
SMP0000113,Oxaprozin Action Pathway,drug_action,DB00991
SMP0000427,Azathioprine Action Pathway,drug_action,DB00993
SMP0000645,Azathioprine Metabolism Pathway,drug_metabolism,DB00993
SMP0000650,Doxorubicin Metabolism Pathway,drug_metabolism,DB00997
SMP0000100,Hydrochlorothiazide Action Pathway,drug_action,DB00999
SMP0000397,Levobupivacaine Action Pathway,drug_action,DB01002
SMP0000085,Ketoprofen Action Pathway,drug_action,DB01009
SMP0000460,Glibenclamide Action Pathway,drug_action,DB01016
SMP0000292,Minocycline Action Pathway,drug_action,DB01017
SMP0000121,Trichlormethiazide Action Pathway,drug_action,DB01021
SMP0000272,Enoxaparin Action Pathway,drug_action,DB01022
SMP0000273,Fondaparinux Action Pathway,drug_action,DB01022
SMP0000278,Lepirudin Action Pathway,drug_action,DB01022
SMP0000280,Alteplase Action Pathway,drug_action,DB01022
SMP0000281,Anistreplase Action Pathway,drug_action,DB01022
SMP0000284,Urokinase Action Pathway,drug_action,DB01022
SMP0000655,Phenindione Action Pathway,drug_action,DB01022
SMP0000268,Warfarin Action Pathway,drug_action,DB01022
