drugbank-id,name,parent_key
DB01762,Acetoacetic Acid,SMP0000238
DB03147,Flavin adenine dinucleotide,SMP0000238
DB03229,2-Oxo-4-Methylpentanoic Acid,SMP0000238
DB04074,alpha-Ketoisovalerate,SMP0000238
DB04183,Methylmalonic Acid,SMP0000238
DB00118,Ademetionine,SMP0014245
DB00122,Choline,SMP0014245
DB00144,Phosphatidyl serine,SMP0014245
DB00171,ATP,SMP0014245
DB02431,Cytidine-5'-Triphosphate,SMP0014245
DB03945,"N,N,N-Trimethyl-2-(phosphonooxy)ethanaminium",SMP0014245
DB03994,Ethanolamine,SMP0014245
DB04160,Pyrophosphoric acid,SMP0014245
DB00118,Ademetionine,SMP0014248
DB00122,Choline,SMP0014248
DB00144,Phosphatidyl serine,SMP0014248
DB00171,ATP,SMP0014248
DB02431,Cytidine-5'-Triphosphate,SMP0014248
DB03945,"N,N,N-Trimethyl-2-(phosphonooxy)ethanaminium",SMP0014248
DB03994,Ethanolamine,SMP0014248
DB04160,Pyrophosphoric acid,SMP0014248
DB00118,Ademetionine,SMP0014249
DB00122,Choline,SMP0014249
DB00144,Phosphatidyl serine,SMP0014249
DB00171,ATP,SMP0014249
DB02431,Cytidine-5'-Triphosphate,SMP0014249
DB03945,"N,N,N-Trimethyl-2-(phosphonooxy)ethanaminium",SMP0014249
DB03994,Ethanolamine,SMP0014249
DB04160,Pyrophosphoric acid,SMP0014249
DB00118,Ademetionine,SMP0014255
DB00122,Choline,SMP0014255
DB00144,Phosphatidyl serine,SMP0014255
DB00171,ATP,SMP0014255
DB02431,Cytidine-5'-Triphosphate,SMP0014255
DB03945,"N,N,N-Trimethyl-2-(phosphonooxy)ethanaminium",SMP0014255
DB03994,Ethanolamine,SMP0014255
DB04160,Pyrophosphoric acid,SMP0014255
DB00118,Ademetionine,SMP0014267
DB00122,Choline,SMP0014267
DB00144,Phosphatidyl serine,SMP0014267
DB00171,ATP,SMP0014267
DB02431,Cytidine-5'-Triphosphate,SMP0014267
DB03945,"N,N,N-Trimethyl-2-(phosphonooxy)ethanaminium",SMP0014267
DB03994,Ethanolamine,SMP0014267
DB04160,Pyrophosphoric acid,SMP0014267
DB00118,Ademetionine,SMP0014272
DB00122,Choline,SMP0014272
DB00144,Phosphatidyl serine,SMP0014272
DB00171,ATP,SMP0014272
DB02431,Cytidine-5'-Triphosphate,SMP0014272
DB03945,"N,N,N-Trimethyl-2-(phosphonooxy)ethanaminium",SMP0014272
DB03994,Ethanolamine,SMP0014272
DB04160,Pyrophosphoric acid,SMP0014272
DB00118,Ademetionine,SMP0014274
DB00122,Choline,SMP0014274
DB00144,Phosphatidyl serine,SMP0014274
DB00171,ATP,SMP0014274
DB02431,Cytidine-5'-Triphosphate,SMP0014274
DB03945,"N,N,N-Trimethyl-2-(phosphonooxy)ethanaminium",SMP0014274
DB03994,Ethanolamine,SMP0014274
DB04160,Pyrophosphoric acid,SMP0014274
DB00118,Ademetionine,SMP0014277
DB00122,Choline,SMP0014277
DB00144,Phosphatidyl serine,SMP0014277
DB00171,ATP,SMP0014277
DB02431,Cytidine-5'-Triphosphate,SMP0014277
DB03945,"N,N,N-Trimethyl-2-(phosphonooxy)ethanaminium",SMP0014277
DB03994,Ethanolamine,SMP0014277
DB04160,Pyrophosphoric acid,SMP0014277
DB00118,Ademetionine,SMP0014278
DB00122,Choline,SMP0014278
DB00144,Phosphatidyl serine,SMP0014278
DB00171,ATP,SMP0014278
DB02431,Cytidine-5'-Triphosphate,SMP0014278
DB03945,"N,N,N-Trimethyl-2-(phosphonooxy)ethanaminium",SMP0014278
DB03994,Ethanolamine,SMP0014278
DB04160,Pyrophosphoric acid,SMP0014278
DB00118,Ademetionine,SMP0014279
DB00122,Choline,SMP0014279
DB00144,Phosphatidyl serine,SMP0014279
DB00171,ATP,SMP0014279
DB02431,Cytidine-5'-Triphosphate,SMP0014279
DB03945,"N,N,N-Trimethyl-2-(phosphonooxy)ethanaminium",SMP0014279
DB03994,Ethanolamine,SMP0014279
DB04160,Pyrophosphoric acid,SMP0014279
DB00118,Ademetionine,SMP0014287
DB00122,Choline,SMP0014287
DB00144,Phosphatidyl serine,SMP0014287
DB00171,ATP,SMP0014287
DB02431,Cytidine-5'-Triphosphate,SMP0014287
DB03945,"N,N,N-Trimethyl-2-(phosphonooxy)ethanaminium",SMP0014287
DB03994,Ethanolamine,SMP0014287
DB04160,Pyrophosphoric acid,SMP0014287
DB00118,Ademetionine,SMP0014290
DB00122,Choline,SMP0014290
DB00144,Phosphatidyl serine,SMP0014290
DB00171,ATP,SMP0014290
DB02431,Cytidine-5'-Triphosphate,SMP0014290
DB03945,"N,N,N-Trimethyl-2-(phosphonooxy)ethanaminium",SMP0014290
DB03994,Ethanolamine,SMP0014290
DB04160,Pyrophosphoric acid,SMP0014290
DB00118,Ademetionine,SMP0014291
DB00122,Choline,SMP0014291
DB00144,Phosphatidyl serine,SMP0014291
DB00171,ATP,SMP0014291
DB02431,Cytidine-5'-Triphosphate,SMP0014291
DB03945,"N,N,N-Trimethyl-2-(phosphonooxy)ethanaminium",SMP0014291
DB03994,Ethanolamine,SMP0014291
DB04160,Pyrophosphoric acid,SMP0014291
DB00118,Ademetionine,SMP0014294
DB00122,Choline,SMP0014294
DB00144,Phosphatidyl serine,SMP0014294
DB00171,ATP,SMP0014294
DB02431,Cytidine-5'-Triphosphate,SMP0014294
DB03945,"N,N,N-Trimethyl-2-(phosphonooxy)ethanaminium",SMP0014294
DB03994,Ethanolamine,SMP0014294
DB04160,Pyrophosphoric acid,SMP0014294
DB00118,Ademetionine,SMP0014300
DB00122,Choline,SMP0014300
DB00144,Phosphatidyl serine,SMP0014300
DB00171,ATP,SMP0014300
DB02431,Cytidine-5'-Triphosphate,SMP0014300
DB03945,"N,N,N-Trimethyl-2-(phosphonooxy)ethanaminium",SMP0014300
DB03994,Ethanolamine,SMP0014300
DB04160,Pyrophosphoric acid,SMP0014300
DB00118,Ademetionine,SMP0014303
DB00122,Choline,SMP0014303
DB00144,Phosphatidyl serine,SMP0014303
DB00171,ATP,SMP0014303
DB02431,Cytidine-5'-Triphosphate,SMP0014303
DB03945,"N,N,N-Trimethyl-2-(phosphonooxy)ethanaminium",SMP0014303
DB03994,Ethanolamine,SMP0014303
DB04160,Pyrophosphoric acid,SMP0014303
DB00114,Pyridoxal phosphate,SMP0000719
DB00123,L-Lysine,SMP0000719
DB00142,Glutamic acid,SMP0000719
DB00157,NADH,SMP0000719
DB03147,Flavin adenine dinucleotide,SMP0000719
DB04207,N-(5-Amino-5-Carboxypentyl)Glutamic Acid,SMP0000719
DB00114,Pyridoxal phosphate,SMP0000037
DB00123,L-Lysine,SMP0000037
DB00142,Glutamic acid,SMP0000037
DB00157,NADH,SMP0000037
DB03147,Flavin adenine dinucleotide,SMP0000037
DB04207,N-(5-Amino-5-Carboxypentyl)Glutamic Acid,SMP0000037
DB00114,Pyridoxal phosphate,SMP0000528
DB00123,L-Lysine,SMP0000528
DB00142,Glutamic acid,SMP0000528
DB00157,NADH,SMP0000528
DB03147,Flavin adenine dinucleotide,SMP0000528
DB04207,N-(5-Amino-5-Carboxypentyl)Glutamic Acid,SMP0000528
DB00121,Biotin,SMP0000564
DB00123,L-Lysine,SMP0000564
DB00171,ATP,SMP0000564
DB04160,Pyrophosphoric acid,SMP0000564
DB00114,Pyridoxal phosphate,SMP0000571
DB00123,L-Lysine,SMP0000571
DB00142,Glutamic acid,SMP0000571
DB00157,NADH,SMP0000571
DB03147,Flavin adenine dinucleotide,SMP0000571
DB04207,N-(5-Amino-5-Carboxypentyl)Glutamic Acid,SMP0000571
DB00121,Biotin,SMP0000174
DB00123,L-Lysine,SMP0000174
DB00171,ATP,SMP0000174
DB04160,Pyrophosphoric acid,SMP0000174
DB00114,Pyridoxal phosphate,SMP0000527
DB00123,L-Lysine,SMP0000527
DB00142,Glutamic acid,SMP0000527
DB00157,NADH,SMP0000527
DB03147,Flavin adenine dinucleotide,SMP0000527
DB04207,N-(5-Amino-5-Carboxypentyl)Glutamic Acid,SMP0000527
DB00114,Pyridoxal phosphate,SMP0000362
DB00118,Ademetionine,SMP0000362
DB00125,Arginine,SMP0000362
DB00128,Aspartic acid,SMP0000362
DB00129,Ornithine,SMP0000362
DB00131,Adenosine phosphate,SMP0000362
DB00139,Succinic acid,SMP0000362
DB00142,Glutamic acid,SMP0000362
DB00145,Glycine,SMP0000362
DB00148,Creatine,SMP0000362
DB00155,Citrulline,SMP0000362
DB00157,NADH,SMP0000362
DB00171,ATP,SMP0000362
DB00172,Proline,SMP0000362
DB00360,Sapropterin,SMP0000362
DB00435,Nitric Oxide,SMP0000362
DB02577,Mesoheme,SMP0000362
DB02751,Glycocyamine,SMP0000362
DB02838,"3,4-Dihydro-2h-Pyrrolium-5-Carboxylate",SMP0000362
DB03144,N(5)-[(hydroxyamino)(imino)methyl]-L-ornithine,SMP0000362
DB03147,Flavin adenine dinucleotide,SMP0000362
DB03247,Flavin mononucleotide,SMP0000362
DB03904,Urea,SMP0000362
DB04160,Pyrophosphoric acid,SMP0000362
DB04299,Maleic Acid,SMP0000362
DB04388,4-Carboxy-4-Aminobutanal,SMP0000362
DB00114,Pyridoxal phosphate,SMP0000504
DB00118,Ademetionine,SMP0000504
DB00125,Arginine,SMP0000504
DB00128,Aspartic acid,SMP0000504
DB00129,Ornithine,SMP0000504
DB00131,Adenosine phosphate,SMP0000504
DB00139,Succinic acid,SMP0000504
DB00142,Glutamic acid,SMP0000504
DB00145,Glycine,SMP0000504
DB00148,Creatine,SMP0000504
DB00155,Citrulline,SMP0000504
DB00157,NADH,SMP0000504
DB00171,ATP,SMP0000504
DB00172,Proline,SMP0000504
DB00360,Sapropterin,SMP0000504
DB00435,Nitric Oxide,SMP0000504
DB02577,Mesoheme,SMP0000504
DB02751,Glycocyamine,SMP0000504
DB02838,"3,4-Dihydro-2h-Pyrrolium-5-Carboxylate",SMP0000504
DB03144,N(5)-[(hydroxyamino)(imino)methyl]-L-ornithine,SMP0000504
DB03147,Flavin adenine dinucleotide,SMP0000504
DB03247,Flavin mononucleotide,SMP0000504
DB03904,Urea,SMP0000504
DB04160,Pyrophosphoric acid,SMP0000504
DB04299,Maleic Acid,SMP0000504
DB04388,4-Carboxy-4-Aminobutanal,SMP0000504
DB00114,Pyridoxal phosphate,SMP0000505
DB00118,Ademetionine,SMP0000505
DB00125,Arginine,SMP0000505
DB00128,Aspartic acid,SMP0000505
DB00129,Ornithine,SMP0000505
DB00131,Adenosine phosphate,SMP0000505
DB00139,Succinic acid,SMP0000505
DB00142,Glutamic acid,SMP0000505
DB00145,Glycine,SMP0000505
DB00148,Creatine,SMP0000505
DB00155,Citrulline,SMP0000505
DB00157,NADH,SMP0000505
DB00171,ATP,SMP0000505
DB00172,Proline,SMP0000505
DB00360,Sapropterin,SMP0000505
DB00435,Nitric Oxide,SMP0000505
DB02577,Mesoheme,SMP0000505
DB02751,Glycocyamine,SMP0000505
DB02838,"3,4-Dihydro-2h-Pyrrolium-5-Carboxylate",SMP0000505
DB03144,N(5)-[(hydroxyamino)(imino)methyl]-L-ornithine,SMP0000505
DB03147,Flavin adenine dinucleotide,SMP0000505
DB03247,Flavin mononucleotide,SMP0000505
DB03904,Urea,SMP0000505
DB04160,Pyrophosphoric acid,SMP0000505
DB04299,Maleic Acid,SMP0000505
DB04388,4-Carboxy-4-Aminobutanal,SMP0000505
DB00114,Pyridoxal phosphate,SMP0000067
DB00125,Arginine,SMP0000067
DB00128,Aspartic acid,SMP0000067
DB00130,L-Glutamine,SMP0000067
DB00131,Adenosine phosphate,SMP0000067
DB00142,Glutamic acid,SMP0000067
DB00155,Citrulline,SMP0000067
DB00171,ATP,SMP0000067
DB00174,Asparagine,SMP0000067
DB01378,Magnesium cation,SMP0000067
DB01593,Zinc,SMP0000067
DB02655,D-Aspartic Acid,SMP0000067
DB03107,Beta-Alanine,SMP0000067
DB03147,Flavin adenine dinucleotide,SMP0000067
DB03166,Acetic acid,SMP0000067
DB04160,Pyrophosphoric acid,SMP0000067
DB04252,N-Carbamoyl-L-Aspartate,SMP0000067
DB04299,Maleic Acid,SMP0000067
DB00114,Pyridoxal phosphate,SMP0000175
DB00125,Arginine,SMP0000175
DB00128,Aspartic acid,SMP0000175
DB00130,L-Glutamine,SMP0000175
DB00131,Adenosine phosphate,SMP0000175
DB00142,Glutamic acid,SMP0000175
DB00155,Citrulline,SMP0000175
DB00171,ATP,SMP0000175
DB00174,Asparagine,SMP0000175
DB01378,Magnesium cation,SMP0000175
DB01593,Zinc,SMP0000175
DB02655,D-Aspartic Acid,SMP0000175
DB03107,Beta-Alanine,SMP0000175
DB03147,Flavin adenine dinucleotide,SMP0000175
DB03166,Acetic acid,SMP0000175
DB04160,Pyrophosphoric acid,SMP0000175
DB04252,N-Carbamoyl-L-Aspartate,SMP0000175
DB04299,Maleic Acid,SMP0000175
DB00114,Pyridoxal phosphate,SMP0000192
DB00125,Arginine,SMP0000192
DB00128,Aspartic acid,SMP0000192
DB00130,L-Glutamine,SMP0000192
DB00131,Adenosine phosphate,SMP0000192
DB00142,Glutamic acid,SMP0000192
DB00155,Citrulline,SMP0000192
DB00171,ATP,SMP0000192
DB00174,Asparagine,SMP0000192
DB01378,Magnesium cation,SMP0000192
DB01593,Zinc,SMP0000192
DB02655,D-Aspartic Acid,SMP0000192
DB03107,Beta-Alanine,SMP0000192
DB03147,Flavin adenine dinucleotide,SMP0000192
DB03166,Acetic acid,SMP0000192
DB04160,Pyrophosphoric acid,SMP0000192
DB04252,N-Carbamoyl-L-Aspartate,SMP0000192
DB04299,Maleic Acid,SMP0000192
DB00114,Pyridoxal phosphate,SMP0000207
DB00118,Ademetionine,SMP0000207
DB00125,Arginine,SMP0000207
DB00128,Aspartic acid,SMP0000207
DB00129,Ornithine,SMP0000207
DB00131,Adenosine phosphate,SMP0000207
DB00139,Succinic acid,SMP0000207
DB00142,Glutamic acid,SMP0000207
DB00145,Glycine,SMP0000207
DB00148,Creatine,SMP0000207
DB00155,Citrulline,SMP0000207
DB00157,NADH,SMP0000207
DB00171,ATP,SMP0000207
DB00172,Proline,SMP0000207
DB00360,Sapropterin,SMP0000207
DB00435,Nitric Oxide,SMP0000207
DB02577,Mesoheme,SMP0000207
DB02751,Glycocyamine,SMP0000207
DB02838,"3,4-Dihydro-2h-Pyrrolium-5-Carboxylate",SMP0000207
DB03144,N(5)-[(hydroxyamino)(imino)methyl]-L-ornithine,SMP0000207
DB03147,Flavin adenine dinucleotide,SMP0000207
DB03247,Flavin mononucleotide,SMP0000207
DB03904,Urea,SMP0000207
DB04160,Pyrophosphoric acid,SMP0000207
DB04299,Maleic Acid,SMP0000207
DB04388,4-Carboxy-4-Aminobutanal,SMP0000207
DB00114,Pyridoxal phosphate,SMP0000208
DB00118,Ademetionine,SMP0000208
DB00125,Arginine,SMP0000208
DB00128,Aspartic acid,SMP0000208
DB00129,Ornithine,SMP0000208
DB00131,Adenosine phosphate,SMP0000208
DB00139,Succinic acid,SMP0000208
DB00142,Glutamic acid,SMP0000208
DB00145,Glycine,SMP0000208
DB00148,Creatine,SMP0000208
DB00155,Citrulline,SMP0000208
DB00157,NADH,SMP0000208
DB00171,ATP,SMP0000208
DB00172,Proline,SMP0000208
DB00360,Sapropterin,SMP0000208
DB00435,Nitric Oxide,SMP0000208
DB02577,Mesoheme,SMP0000208
DB02751,Glycocyamine,SMP0000208
DB02838,"3,4-Dihydro-2h-Pyrrolium-5-Carboxylate",SMP0000208
DB03144,N(5)-[(hydroxyamino)(imino)methyl]-L-ornithine,SMP0000208
DB03147,Flavin adenine dinucleotide,SMP0000208
DB03247,Flavin mononucleotide,SMP0000208
DB03904,Urea,SMP0000208
DB04160,Pyrophosphoric acid,SMP0000208
DB04299,Maleic Acid,SMP0000208
DB04388,4-Carboxy-4-Aminobutanal,SMP0000208
DB00114,Pyridoxal phosphate,SMP0000363
DB00118,Ademetionine,SMP0000363
DB00125,Arginine,SMP0000363
DB00128,Aspartic acid,SMP0000363
DB00129,Ornithine,SMP0000363
DB00131,Adenosine phosphate,SMP0000363
DB00139,Succinic acid,SMP0000363
DB00142,Glutamic acid,SMP0000363
DB00145,Glycine,SMP0000363
DB00148,Creatine,SMP0000363
DB00155,Citrulline,SMP0000363
DB00157,NADH,SMP0000363
DB00171,ATP,SMP0000363
DB00172,Proline,SMP0000363
DB00360,Sapropterin,SMP0000363
DB00435,Nitric Oxide,SMP0000363
DB02577,Mesoheme,SMP0000363
DB02751,Glycocyamine,SMP0000363
DB02838,"3,4-Dihydro-2h-Pyrrolium-5-Carboxylate",SMP0000363
DB03144,N(5)-[(hydroxyamino)(imino)methyl]-L-ornithine,SMP0000363
DB03147,Flavin adenine dinucleotide,SMP0000363
DB03247,Flavin mononucleotide,SMP0000363
DB03904,Urea,SMP0000363
DB04160,Pyrophosphoric acid,SMP0000363
DB04299,Maleic Acid,SMP0000363
DB04388,4-Carboxy-4-Aminobutanal,SMP0000363
DB00114,Pyridoxal phosphate,SMP0000506
DB00118,Ademetionine,SMP0000506
DB00125,Arginine,SMP0000506
DB00128,Aspartic acid,SMP0000506
DB00129,Ornithine,SMP0000506
DB00131,Adenosine phosphate,SMP0000506
DB00139,Succinic acid,SMP0000506
DB00142,Glutamic acid,SMP0000506
DB00145,Glycine,SMP0000506
DB00148,Creatine,SMP0000506
DB00155,Citrulline,SMP0000506
DB00157,NADH,SMP0000506
DB00171,ATP,SMP0000506
DB00172,Proline,SMP0000506
DB00360,Sapropterin,SMP0000506
DB00435,Nitric Oxide,SMP0000506
DB02577,Mesoheme,SMP0000506
DB02751,Glycocyamine,SMP0000506
DB02838,"3,4-Dihydro-2h-Pyrrolium-5-Carboxylate",SMP0000506
DB03144,N(5)-[(hydroxyamino)(imino)methyl]-L-ornithine,SMP0000506
DB03147,Flavin adenine dinucleotide,SMP0000506
DB03247,Flavin mononucleotide,SMP0000506
DB03904,Urea,SMP0000506
DB04160,Pyrophosphoric acid,SMP0000506
DB04299,Maleic Acid,SMP0000506
DB04388,4-Carboxy-4-Aminobutanal,SMP0000506
DB00125,Arginine,SMP0063777
DB00155,Citrulline,SMP0063777
DB00360,Sapropterin,SMP0063777
DB00435,Nitric Oxide,SMP0063777
DB01373,Calcium,SMP0063777
DB02577,Mesoheme,SMP0063777
DB03147,Flavin adenine dinucleotide,SMP0063777
DB03247,Flavin mononucleotide,SMP0063777
DB00126,Ascorbic acid,SMP0000030
DB00139,Succinic acid,SMP0000030
DB00171,ATP,SMP0000030
DB00583,Levocarnitine,SMP0000030
DB01378,Magnesium cation,SMP0000030
DB01592,Iron,SMP0000030
DB04160,Pyrophosphoric acid,SMP0000030
DB00114,Pyridoxal phosphate,SMP0000170
DB00118,Ademetionine,SMP0000170
DB00126,Ascorbic acid,SMP0000170
DB00135,Tyrosine,SMP0000170
DB00368,Norepinephrine,SMP0000170
DB00668,Epinephrine,SMP0000170
DB00988,Dopamine,SMP0000170
DB01235,Levodopa,SMP0000170
DB01592,Iron,SMP0000170
DB03205,Pyrroloquinoline Quinone,SMP0000170
DB00126,Ascorbic acid,SMP0000450
DB00139,Succinic acid,SMP0000450
DB00157,NADH,SMP0000450
DB00171,ATP,SMP0000450
DB01378,Magnesium cation,SMP0000450
DB01592,Iron,SMP0000450
DB04160,Pyrophosphoric acid,SMP0000450
DB00119,Pyruvic acid,SMP0002292
DB00121,Biotin,SMP0002292
DB00126,Ascorbic acid,SMP0002292
DB00139,Succinic acid,SMP0002292
DB00157,NADH,SMP0002292
DB00171,ATP,SMP0002292
DB00172,Proline,SMP0002292
DB01378,Magnesium cation,SMP0002292
DB01592,Iron,SMP0002292
DB03147,Flavin adenine dinucleotide,SMP0002292
DB04272,Citric acid,SMP0002292
DB04299,Maleic Acid,SMP0002292
DB00114,Pyridoxal phosphate,SMP0000169
DB00118,Ademetionine,SMP0000169
DB00126,Ascorbic acid,SMP0000169
DB00128,Aspartic acid,SMP0000169
DB00135,Tyrosine,SMP0000169
DB00142,Glutamic acid,SMP0000169
DB00157,NADH,SMP0000169
DB00360,Sapropterin,SMP0000169
DB00368,Norepinephrine,SMP0000169
DB00668,Epinephrine,SMP0000169
DB00988,Dopamine,SMP0000169
DB01235,Levodopa,SMP0000169
DB01373,Calcium,SMP0000169
DB01378,Magnesium cation,SMP0000169
DB01592,Iron,SMP0000169
DB01593,Zinc,SMP0000169
DB01702,"2-(3,4-Dihydroxyphenyl)Acetic Acid",SMP0000169
DB01762,Acetoacetic Acid,SMP0000169
DB01828,Methylamine,SMP0000169
DB02232,"1,2-Dihydroxybenzene",SMP0000169
DB03147,Flavin adenine dinucleotide,SMP0000169
DB03205,Pyrroloquinoline Quinone,SMP0000169
DB04299,Maleic Acid,SMP0000169
DB07718,3-(4-HYDROXY-PHENYL)PYRUVIC ACID,SMP0000169
DB08327,"2-(3,6-DIHYDROXYPHENYL)ACETIC ACID",SMP0000169
DB00114,Pyridoxal phosphate,SMP0000190
DB00118,Ademetionine,SMP0000190
DB00126,Ascorbic acid,SMP0000190
DB00128,Aspartic acid,SMP0000190
DB00135,Tyrosine,SMP0000190
DB00142,Glutamic acid,SMP0000190
DB00157,NADH,SMP0000190
DB00360,Sapropterin,SMP0000190
DB00368,Norepinephrine,SMP0000190
DB00668,Epinephrine,SMP0000190
DB00988,Dopamine,SMP0000190
DB01235,Levodopa,SMP0000190
DB01373,Calcium,SMP0000190
DB01378,Magnesium cation,SMP0000190
DB01592,Iron,SMP0000190
DB01593,Zinc,SMP0000190
DB01702,"2-(3,4-Dihydroxyphenyl)Acetic Acid",SMP0000190
DB01762,Acetoacetic Acid,SMP0000190
DB01828,Methylamine,SMP0000190
DB02232,"1,2-Dihydroxybenzene",SMP0000190
DB03147,Flavin adenine dinucleotide,SMP0000190
DB03205,Pyrroloquinoline Quinone,SMP0000190
DB04299,Maleic Acid,SMP0000190
DB07718,3-(4-HYDROXY-PHENYL)PYRUVIC ACID,SMP0000190
DB08327,"2-(3,6-DIHYDROXYPHENYL)ACETIC ACID",SMP0000190
DB00126,Ascorbic acid,SMP0000451
DB00139,Succinic acid,SMP0000451
DB00157,NADH,SMP0000451
DB00171,ATP,SMP0000451
DB01378,Magnesium cation,SMP0000451
DB01592,Iron,SMP0000451
DB04160,Pyrophosphoric acid,SMP0000451
DB00114,Pyridoxal phosphate,SMP0000494
DB00118,Ademetionine,SMP0000494
DB00126,Ascorbic acid,SMP0000494
DB00128,Aspartic acid,SMP0000494
DB00135,Tyrosine,SMP0000494
DB00142,Glutamic acid,SMP0000494
DB00157,NADH,SMP0000494
DB00360,Sapropterin,SMP0000494
DB00368,Norepinephrine,SMP0000494
DB00668,Epinephrine,SMP0000494
DB00988,Dopamine,SMP0000494
DB01235,Levodopa,SMP0000494
DB01373,Calcium,SMP0000494
DB01378,Magnesium cation,SMP0000494
DB01592,Iron,SMP0000494
DB01593,Zinc,SMP0000494
DB01702,"2-(3,4-Dihydroxyphenyl)Acetic Acid",SMP0000494
DB01762,Acetoacetic Acid,SMP0000494
DB01828,Methylamine,SMP0000494
DB02232,"1,2-Dihydroxybenzene",SMP0000494
DB03147,Flavin adenine dinucleotide,SMP0000494
DB03205,Pyrroloquinoline Quinone,SMP0000494
DB04299,Maleic Acid,SMP0000494
DB07718,3-(4-HYDROXY-PHENYL)PYRUVIC ACID,SMP0000494
DB08327,"2-(3,6-DIHYDROXYPHENYL)ACETIC ACID",SMP0000494
DB00114,Pyridoxal phosphate,SMP0000497
DB00118,Ademetionine,SMP0000497
DB00126,Ascorbic acid,SMP0000497
DB00135,Tyrosine,SMP0000497
DB00368,Norepinephrine,SMP0000497
DB00668,Epinephrine,SMP0000497
DB00988,Dopamine,SMP0000497
DB01235,Levodopa,SMP0000497
DB01592,Iron,SMP0000497
DB03205,Pyrroloquinoline Quinone,SMP0000497
DB00114,Pyridoxal phosphate,SMP0000498
DB00118,Ademetionine,SMP0000498
DB00126,Ascorbic acid,SMP0000498
DB00128,Aspartic acid,SMP0000498
DB00135,Tyrosine,SMP0000498
DB00142,Glutamic acid,SMP0000498
DB00157,NADH,SMP0000498
DB00360,Sapropterin,SMP0000498
DB00368,Norepinephrine,SMP0000498
DB00668,Epinephrine,SMP0000498
DB00988,Dopamine,SMP0000498
DB01235,Levodopa,SMP0000498
DB01373,Calcium,SMP0000498
DB01378,Magnesium cation,SMP0000498
DB01592,Iron,SMP0000498
DB01593,Zinc,SMP0000498
DB01702,"2-(3,4-Dihydroxyphenyl)Acetic Acid",SMP0000498
DB01762,Acetoacetic Acid,SMP0000498
DB01828,Methylamine,SMP0000498
DB02232,"1,2-Dihydroxybenzene",SMP0000498
DB03147,Flavin adenine dinucleotide,SMP0000498
DB03205,Pyrroloquinoline Quinone,SMP0000498
DB04299,Maleic Acid,SMP0000498
DB07718,3-(4-HYDROXY-PHENYL)PYRUVIC ACID,SMP0000498
DB08327,"2-(3,6-DIHYDROXYPHENYL)ACETIC ACID",SMP0000498
DB00114,Pyridoxal phosphate,SMP0000533
DB00118,Ademetionine,SMP0000533
DB00126,Ascorbic acid,SMP0000533
DB00128,Aspartic acid,SMP0000533
DB00135,Tyrosine,SMP0000533
DB00142,Glutamic acid,SMP0000533
DB00157,NADH,SMP0000533
DB00360,Sapropterin,SMP0000533
DB00368,Norepinephrine,SMP0000533
DB00668,Epinephrine,SMP0000533
DB00988,Dopamine,SMP0000533
DB01235,Levodopa,SMP0000533
DB01373,Calcium,SMP0000533
DB01378,Magnesium cation,SMP0000533
DB01592,Iron,SMP0000533
DB01593,Zinc,SMP0000533
DB01702,"2-(3,4-Dihydroxyphenyl)Acetic Acid",SMP0000533
DB01762,Acetoacetic Acid,SMP0000533
DB01828,Methylamine,SMP0000533
DB02232,"1,2-Dihydroxybenzene",SMP0000533
DB03147,Flavin adenine dinucleotide,SMP0000533
DB03205,Pyrroloquinoline Quinone,SMP0000533
DB04299,Maleic Acid,SMP0000533
DB07718,3-(4-HYDROXY-PHENYL)PYRUVIC ACID,SMP0000533
DB08327,"2-(3,6-DIHYDROXYPHENYL)ACETIC ACID",SMP0000533
DB00114,Pyridoxal phosphate,SMP0000445
DB00118,Ademetionine,SMP0000445
DB00127,Spermine,SMP0000445
DB00129,Ornithine,SMP0000445
DB00134,Methionine,SMP0000445
DB00171,ATP,SMP0000445
DB01345,Potassium cation,SMP0000445
DB01378,Magnesium cation,SMP0000445
DB01917,Putrescine,SMP0000445
DB03566,Spermidine,SMP0000445
DB03587,Pyruvaldehyde,SMP0000445
DB04160,Pyrophosphoric acid,SMP0000445
DB00114,Pyridoxal phosphate,SMP0000129
DB00128,Aspartic acid,SMP0000129
DB00142,Glutamic acid,SMP0000129
DB00157,NADH,SMP0000129
DB01373,Calcium,SMP0000129
