name,url,parent_key
Resource Optimization and Innovation LLC,,DB00421
Richmond Pharmacy,http://www.richmondpharmacy.ca,DB00421
Sandhills Packaging Inc.,http://www.sandhillspackaging.com,DB00421
Sandoz,http://www.sandoz.ca,DB00421
Southwood Pharmaceuticals,http://www.southwoodhealthcare.com,DB00421
UDL Laboratories,http://www.udllabs.com,DB00421
Vangard Labs Inc.,,DB00421
Vintage Pharmaceuticals Inc.,,DB00421
Alliant Pharmaceuticals Inc.,,DB00422
Alza Corp.,,DB00422
Apothecon,http://www.apothecon.nl,DB00422
Bryant Ranch Prepack,http://bryantranchprepack.com,DB00422
Cardinal Health,http://www.cardinal.com,DB00422
Caremark LLC,http://www.caremark.com,DB00422
Chattem Chemicals Inc.,http://www.chattem.com,DB00422
D.M. Graham Laboratories Inc.,,DB00422
Dispensing Solutions,http://www.drxdispensing.com,DB00422
Elan Pharmaceuticals Inc.,http://www.elan.com,DB00422
Eurand Pharmaceuticals Inc.,http://www.eurand.com,DB00422
Janssen-Ortho Inc.,http://www.janssen-ortho.com,DB00422
Major Pharmaceuticals,http://www.majorpharmaceuticals.com,DB00422
Mallinckrodt Inc.,http://www.mallinckrodt.com,DB00422
Mckesson Corp.,http://www.mckesson.com,DB00422
McNeil Laboratories,,DB00422
Novartis AG,http://www.novartis.com,DB00422
Noven Pharmaceuticals Inc.,http://www.noven.com,DB00422
Nucare Pharmaceuticals Inc.,http://www.nucarerx.com,DB00422
Ortho Mcneil Janssen Pharmaceutical Inc.,http://www.ortho-mcneil.com,DB00422
Patriot Pharmaceuticals,http://www.patriotpharmaceuticals.com,DB00422
PD-Rx Pharmaceuticals Inc.,http://www.pdrx.com,DB00422
Physicians Total Care Inc.,http://www.physicianstotalcare.com,DB00422
Purdue Pharma LP,http://www.purduepharma.com,DB00422
Qualitest,http://www.worldoftest.com,DB00422
Quality Care,,DB00422
Sandoz,http://www.sandoz.ca,DB00422
Sciele Pharma Inc.,,DB00422
Shire Inc.,http://www.shire.com,DB00422
Stat Rx Usa,http://statrxusa.exporterus.com,DB00422
Superior Pharmeceuticals,,DB00422
UCB Pharma,http://www.ucb.com,DB00422
Upstate Pharma LLC,,DB00422
Watson Pharmaceuticals,http://www.watson.com,DB00422
Aidarex Pharmacuticals LLC,http://www.aidarex.com,DB00423
Amerisource Health Services Corp.,http://www.amerisourcebergen.com,DB00423
Amneal Pharmaceuticals,http://www.amneal.com,DB00423
Apical Pharmaceutical Corporation,http://www.apicalrx.com,DB00423
Apotheca Inc.,,DB00423
A-S Medication Solutions LLC,http://orders.a-smeds.com,DB00423
Baxter International Inc.,http://www.baxter.com,DB00423
Blenheim Pharmacal,http://www.bpipack.com,DB00423
Bryant Ranch Prepack,http://bryantranchprepack.com,DB00423
C.O. Truxton Inc.,,DB00423
Cardinal Health,http://www.cardinal.com,DB00423
Caremark LLC,http://www.caremark.com,DB00423
Carlisle Laboratories Inc.,,DB00423
Comprehensive Consultant Services Inc.,,DB00423
Corepharma LLC,http://www.corepharma.com,DB00423
Coupler Enterprises Inc.,,DB00423
Direct Dispensing Inc.,,DB00423
DispenseXpress Inc.,,DB00423
Dispensing Solutions,http://www.drxdispensing.com,DB00423
Diversified Healthcare Services Inc.,http://www.dhscorp.com,DB00423
Group Health Cooperative,http://www.ghc.org,DB00423
H and H Laboratories,http://www.hhlabs.com,DB00423
H.J. Harkins Co. Inc.,http://hjharkinscompanyinc.com,DB00423
Heartland Repack Services LLC,,DB00423
Hetero Drugs Ltd.,http://www.heterodrugs.com,DB00423
Innoviant Pharmacy Inc.,http://www.innoviantpharmacy.com,DB00423
Ivax Pharmaceuticals,,DB00423
Kaiser Foundation Hospital,,DB00423
Keltman Pharmaceuticals Inc.,http://www.keltman.com,DB00423
Lake Erie Medical and Surgical Supply,,DB00423
Lannett Co. Inc.,http://www.lannett.com,DB00423
Liberty Pharmaceuticals,,DB00423
Major Pharmaceuticals,http://www.majorpharmaceuticals.com,DB00423
Marisol Corp.,,DB00423
Martin Surgical Supply,,DB00423
Mckesson Corp.,http://www.mckesson.com,DB00423
Medisca Inc.,http://www.medisca.com,DB00423
Merit Pharmaceuticals,http://www.meritpharm.com,DB00423
Murfreesboro Pharmaceutical Nursing Supply,http://www.unitdosesupply.com,DB00423
Nucare Pharmaceuticals Inc.,http://www.nucarerx.com,DB00423
Palmetto Pharmaceuticals Inc.,http://www.palmettopharm.com,DB00423
Par Pharmaceuticals,http://www.parpharm.com,DB00423
Patient First Corp.,http://www.patientfirst.com,DB00423
PCA LLC,,DB00423
PD-Rx Pharmaceuticals Inc.,http://www.pdrx.com,DB00423
Pharmaceutical Utilization Management Program VA Inc.,,DB00423
Pharmacy Service Center,,DB00423
Pharmedix,http://www.pharmedixrx.com,DB00423
Pharmpak Inc.,http://www.pharmpakinc.com,DB00423
Physicians Total Care Inc.,http://www.physicianstotalcare.com,DB00423
Preferred Pharmaceuticals Inc.,http://www.preferredpharmaceuticals.com,DB00423
Prepackage Specialists,,DB00423
Prepak Systems Inc.,http://www.prepaksys.com,DB00423
Qualitest,http://www.worldoftest.com,DB00423
Rebel Distributors Corp.,http://www.rebelrx.com,DB00423
Redpharm Drug,,DB00423
Remedy Repack,http://www.remedyrepack.com,DB00423
Resource Optimization and Innovation LLC,,DB00423
Sandoz,http://www.sandoz.ca,DB00423
Schein Pharmaceutical Inc.,,DB00423
Schwarz Pharma Inc.,,DB00423
Southwood Pharmaceuticals,http://www.southwoodhealthcare.com,DB00423
St Mary's Medical Park Pharmacy,,DB00423
Stat Rx Usa,http://statrxusa.exporterus.com,DB00423
Talbert Medical Management Corp.,,DB00423
United Research Laboratories Inc.,http://www.urlpharma.com,DB00423
Va Cmop Dallas,,DB00423
Vangard Labs Inc.,,DB00423
Vintage Pharmaceuticals Inc.,,DB00423
Watson Pharmaceuticals,http://www.watson.com,DB00423
West-Ward Pharmaceuticals,http://www.west-ward.com,DB00423
Advanced Pharmaceutical Services Inc.,,DB00424
AG Marin Pharmaceuticals,,DB00424
Alaven Pharmaceutical,http://www.alavenpharm.com,DB00424
Allaire Pharmaceuticals,http://allairepharmaceuticals.com,DB00424
Alphagen Laboratories Inc.,,DB00424
Amerifit Inc.,http://www.amerifit.com,DB00424
Amerisource Health Services Corp.,http://www.amerisourcebergen.com,DB00424
Apicore LLC,http://www.apicore.com,DB00424
Apotheca Inc.,,DB00424
Aristos Pharmaceuticals,http://www.aristospharm.com,DB00424
Atlantic Biologicals Corporation,http://www.atlanticbiologicals.com,DB00424
BF Ascher & Co.,http://www.bfascher.com,DB00424
Breckenridge Pharmaceuticals,http://www.bpirx.com,DB00424
Capellon Pharmaceuticals LLC,http://www.capellon.com,DB00424
Cardinal Health,http://www.cardinal.com,DB00424
Cima Laboratories Inc.,http://www.cimalabs.com,DB00424
Concord Labs,,DB00424
Contract Pharm,http://www.contractpharma.com,DB00424
County Line Pharmaceuticals LLC,http://www.countylinepharma.com,DB00424
Cypress Pharmaceutical Inc.,http://www.cypressrx.com,DB00424
Dayton Pharmaceuticals,http://daytonpharmaceuticals.com,DB00424
Dispensing Solutions,http://www.drxdispensing.com,DB00424
Diversified Healthcare Services Inc.,http://www.dhscorp.com,DB00424
Duramed,http://www.duramed.ca,DB00424
Econolab Inc.,http://www.econo-lab.com,DB00424
Edwards Pharmaceuticals,,DB00424
Equipharm Inc.,,DB00424
Eros Pharma Private Ltd.,http://www.erospharma.com,DB00424
Ethex Corp.,http://www.ethex.com,DB00424
Excellium Pharmaceutical Inc.,http://www.excellium.com,DB00424
Franklin Pharmaceutical LLC,,DB00424
Great Southern Laboratories,http://greatsouthernlabs.com,DB00424
Hi Tech Pharmacal Co. Inc.,http://www.hitechpharm.com,DB00424
Iopharm Laboratories Inc.,,DB00424
Jerome Stevens Pharmaceuticals Inc.,,DB00424
Kaiser Foundation Hospital,,DB00424
KV Pharmaceutical Co.,http://www.kvpharmaceutical.com,DB00424
Kylemore Pharmaceuticals,,DB00424
Liberty Pharmaceuticals,,DB00424
Major Pharmaceuticals,http://www.majorpharmaceuticals.com,DB00424
Marlop Pharmaceuticals Inc.,,DB00424
Mckesson Corp.,http://www.mckesson.com,DB00424
Med Tek Pharmaceuticals Inc.,,DB00424
Murfreesboro Pharmaceutical Nursing Supply,http://www.unitdosesupply.com,DB00424
Nucare Pharmaceuticals Inc.,http://www.nucarerx.com,DB00424
Paddock Labs,http://www.paddocklabs.com,DB00424
Palmetto Pharmaceuticals Inc.,http://www.palmettopharm.com,DB00424
PCA LLC,,DB00424
Physicians Total Care Inc.,http://www.physicianstotalcare.com,DB00424
Prasco Labs,http://www.prasco.com,DB00424
Prescript Pharmaceuticals,http://www.prescript.net,DB00424
Provident Pharmaceuticals LLC,http://www.providentpharma.com,DB00424
Qualitest,http://www.worldoftest.com,DB00424
RA McNeil Co.,,DB00424
Resource Optimization and Innovation LLC,,DB00424
River's Edge Pharmaceuticals,http://www.riversedgepharma.com,DB00424
Sandhills Packaging Inc.,http://www.sandhillspackaging.com,DB00424
Schwarz Pharma Inc.,,DB00424
Seton Pharmaceuticals LLC,http://www.seton.net,DB00424
Silarx Pharmaceuticals,http://www.silarx.com,DB00424
Southwood Pharmaceuticals,http://www.southwoodhealthcare.com,DB00424
Sovereign Pharmaceuticals Ltd.,http://www.sovpharm.com,DB00424
Spectrum Pharmaceuticals,http://www.spectrumpharm.com,DB00424
Sunrise Pharmaceutical Inc.,http://sunrisepharma.3gex.com,DB00424
Taylor Pharmaceuticals,,DB00424
United Research Laboratories Inc.,http://www.urlpharma.com,DB00424
Vintage Pharmaceuticals Inc.,,DB00424
Vision Pharma LLC,http://www.visionpharma.com,DB00424
Actavis Group,http://www.actavis.com,DB00425
Aidarex Pharmacuticals LLC,http://www.aidarex.com,DB00425
Amerisource Health Services Corp.,http://www.amerisourcebergen.com,DB00425
Apotex Inc.,http://www.apotex.com,DB00425
Apotheca Inc.,,DB00425
A-S Medication Solutions LLC,http://orders.a-smeds.com,DB00425
Aurobindo Pharma Ltd.,http://www.aurobindo.com,DB00425
Bayer Healthcare,http://www.bayerhealthcare.com,DB00425
Bryant Ranch Prepack,http://bryantranchprepack.com,DB00425
Caraco Pharmaceutical Labs,http://www.caraco.com,DB00425
Cardinal Health,http://www.cardinal.com,DB00425
Caremark LLC,http://www.caremark.com,DB00425
Carlsbad Technology Inc.,http://www.carlsbadtech.com,DB00425
Chinoin Pharmaceutcial and Chemical Works Co. Ltd.,,DB00425
Corepharma LLC,http://www.corepharma.com,DB00425
Dispensing Solutions,http://www.drxdispensing.com,DB00425
Diversified Healthcare Services Inc.,http://www.dhscorp.com,DB00425
Doctor Reddys Laboratories Ltd.,http://www.drreddys.com,DB00425
Dorx LLC,,DB00425
GD Searle LLC,,DB00425
Genpharm LP,,DB00425
Glenmark Generics Ltd.,http://www.glenmark-generics.com,DB00425
H.J. Harkins Co. Inc.,http://hjharkinscompanyinc.com,DB00425
Heartland Repack Services LLC,,DB00425
Hikma Pharmaceuticals,http://www.hikma.com,DB00425
Innoviant Pharmacy Inc.,http://www.innoviantpharmacy.com,DB00425
InvaGen Pharmaceuticals Inc.,http://www.invagen.com,DB00425
Kaiser Foundation Hospital,,DB00425
Keltman Pharmaceuticals Inc.,http://www.keltman.com,DB00425
Lake Erie Medical and Surgical Supply,,DB00425
Lek Pharmaceuticals Inc.,http://www.lek.si,DB00425
Major Pharmaceuticals,http://www.majorpharmaceuticals.com,DB00425
Mckesson Corp.,http://www.mckesson.com,DB00425
Meda AB,http://www.meda.se,DB00425
Metrics Inc.,http://www.metricsinc.com,DB00425
Murfreesboro Pharmaceutical Nursing Supply,http://www.unitdosesupply.com,DB00425
Mylan,http://www.mylan.com,DB00425
Northstar Rx LLC,,DB00425
Nucare Pharmaceuticals Inc.,http://www.nucarerx.com,DB00425
Ohm Laboratories Inc.,http://www.ohmlabs.com,DB00425
Palmetto Pharmaceuticals Inc.,http://www.palmettopharm.com,DB00425
PD-Rx Pharmaceuticals Inc.,http://www.pdrx.com,DB00425
Physician Therapeutics Inc. LLC,http://ptlcentral.com,DB00425
Physicians Total Care Inc.,http://www.physicianstotalcare.com,DB00425
Prasco Labs,http://www.prasco.com,DB00425
Preferred Pharmaceuticals Inc.,http://www.preferredpharmaceuticals.com,DB00425
Prepak Systems Inc.,http://www.prepaksys.com,DB00425
Qualitest,http://www.worldoftest.com,DB00425
Ranbaxy Laboratories,http://www.ranbaxy.com,DB00425
Rebel Distributors Corp.,http://www.rebelrx.com,DB00425
Redpharm Drug,,DB00425
Roxane Labs,http://www.roxane.com,DB00425
Sandoz,http://www.sandoz.ca,DB00425
Sanofi-Aventis Inc.,http://www.sanofi-aventis.com,DB00425
St Mary's Medical Park Pharmacy,,DB00425
Stat Rx Usa,http://statrxusa.exporterus.com,DB00425
Synthon Pharmaceuticals Inc.,http://www.synthon.com,DB00425
Teva Pharmaceutical Industries Ltd.,http://www.tevapharm.com,DB00425
Torrent Pharmaceuticals,http://www.torrentpharma.com,DB00425
UDL Laboratories,http://www.udllabs.com,DB00425
West-Ward Pharmaceuticals,http://www.west-ward.com,DB00425
Wockhardt Ltd.,http://www.wockhardtin.com,DB00425
Yung Shin Pharmaceutical Industry Ltd.,http://www.ysp.com.cn,DB00425
Apotheca Inc.,,DB00426
Murfreesboro Pharmaceutical Nursing Supply,http://www.unitdosesupply.com,DB00426
Novartis AG,http://www.novartis.com,DB00426
Novopharm Ltd.,,DB00426
Nucare Pharmaceuticals Inc.,http://www.nucarerx.com,DB00426
Pharmaceutical Utilization Management Program VA Inc.,,DB00426
Physicians Total Care Inc.,http://www.physicianstotalcare.com,DB00426
Redpharm Drug,,DB00426
Resource Optimization and Innovation LLC,,DB00426
Southwood Pharmaceuticals,http://www.southwoodhealthcare.com,DB00426
Teva Pharmaceutical Industries Ltd.,http://www.tevapharm.com,DB00426
Breckenridge Pharmaceuticals,http://www.bpirx.com,DB00427
Centurion Labs,http://www.centurionlabs.com,DB00427
Corvit Pharmaceuticals,,DB00427
Dispensing Solutions,http://www.drxdispensing.com,DB00427
Great Southern Laboratories,http://greatsouthernlabs.com,DB00427
Kaiser Foundation Hospital,,DB00427
Major Pharmaceuticals,http://www.majorpharmaceuticals.com,DB00427
Qualitest,http://www.worldoftest.com,DB00427
Spectrum Pharmaceuticals,http://www.spectrumpharm.com,DB00427
Tri Med Laboratories Inc.,http://trimedlabs.com,DB00427
Vindex Pharmaceuticals Inc.,,DB00427
Wockhardt Ltd.,http://www.wockhardtin.com,DB00427
Pharmacia Inc.,http://www.pharmaciaupjohn.com,DB00428
Prescript Pharmaceuticals,http://www.prescript.net,DB00428
Teva Pharmaceutical Industries Ltd.,http://www.tevapharm.com,DB00428
Hospira Inc.,http://www.hospira.com,DB00429
Pharmacia Inc.,http://www.pharmaciaupjohn.com,DB00429
AL and S LLC,,DB00431
Alliant Pharmaceuticals Inc.,,DB00431
Apotheca Inc.,,DB00431
Century Pharmaceuticals Inc.,http://www.dakins.net,DB00431
Dept Health Central Pharmacy,,DB00431
Dispensing Solutions,http://www.drxdispensing.com,DB00431
Major Pharmaceuticals,http://www.majorpharmaceuticals.com,DB00431
Pharmedix,http://www.pharmedixrx.com,DB00431
Physicians Total Care Inc.,http://www.physicianstotalcare.com,DB00431
Qualitest,http://www.worldoftest.com,DB00431
United Research Laboratories Inc.,http://www.urlpharma.com,DB00431
Wockhardt Ltd.,http://www.wockhardtin.com,DB00431
Alcon Laboratories,http://www.alcon.com,DB00432
DSM Corp.,http://www.dsm.com,DB00432
Falcon Pharmaceuticals Ltd.,http://www.falconpharma.com,DB00432
Monarch Pharmacy,http://www.monarch-pharmacy.co.uk,DB00432
Pharmedix,http://www.pharmedixrx.com,DB00432
Physicians Total Care Inc.,http://www.physicianstotalcare.com,DB00432
Professional Compounding Centers America LLC,http://www.pccarx.com,DB00432
Watson Pharmaceuticals,http://www.watson.com,DB00432
Apotheca Inc.,,DB00433
A-S Medication Solutions LLC,http://orders.a-smeds.com,DB00433
Barr Pharmaceuticals,,DB00433
Baxter International Inc.,http://www.baxter.com,DB00433
Bedford Labs,http://www.bedfordlabs.com,DB00433
Ben Venue Laboratories Inc.,http://www.benvenue.com,DB00433
Bryant Ranch Prepack,http://bryantranchprepack.com,DB00433
Cadista Pharmaceuticals Inc.,http://www.cadista.com,DB00433
Cardinal Health,http://www.cardinal.com,DB00433
Comprehensive Consultant Services Inc.,,DB00433
Corepharma LLC,http://www.corepharma.com,DB00433
Direct Dispensing Inc.,,DB00433
Dispensing Solutions,http://www.drxdispensing.com,DB00433
Diversified Healthcare Services Inc.,http://www.dhscorp.com,DB00433
G & W Labs,http://www.gwlabs.com,DB00433
General Injectables and Vaccines Inc.,http://www.giv.com,DB00433
H.J. Harkins Co. Inc.,http://hjharkinscompanyinc.com,DB00433
Heartland Repack Services LLC,,DB00433
Hospira Inc.,http://www.hospira.com,DB00433
Ivax Pharmaceuticals,,DB00433
Kaiser Foundation Hospital,,DB00433
Liberty Pharmaceuticals,,DB00433
Medisca Inc.,http://www.medisca.com,DB00433
Medvantx Inc.,http://www.medvantx.com,DB00433
Murfreesboro Pharmaceutical Nursing Supply,http://www.unitdosesupply.com,DB00433
Mylan,http://www.mylan.com,DB00433
Nucare Pharmaceuticals Inc.,http://www.nucarerx.com,DB00433
Paddock Labs,http://www.paddocklabs.com,DB00433
Palmetto Pharmaceuticals Inc.,http://www.palmettopharm.com,DB00433
Par Pharmaceuticals,http://www.parpharm.com,DB00433
Patient First Corp.,http://www.patientfirst.com,DB00433
PCA LLC,,DB00433
PD-Rx Pharmaceuticals Inc.,http://www.pdrx.com,DB00433
Pharma Pac LLC,http://www.pharmapacllc.com,DB00433
Pharmaceutical Utilization Management Program VA Inc.,,DB00433
Pharmedix,http://www.pharmedixrx.com,DB00433
Physicians Total Care Inc.,http://www.physicianstotalcare.com,DB00433
Preferred Pharmaceuticals Inc.,http://www.preferredpharmaceuticals.com,DB00433
Prepackage Specialists,,DB00433
Prepak Systems Inc.,http://www.prepaksys.com,DB00433
Prescript Pharmaceuticals,http://www.prescript.net,DB00433
Rebel Distributors Corp.,http://www.rebelrx.com,DB00433
Redpharm Drug,,DB00433
Remedy Repack,http://www.remedyrepack.com,DB00433
Sandhills Packaging Inc.,http://www.sandhillspackaging.com,DB00433
Sandoz,http://www.sandoz.ca,DB00433
Southwood Pharmaceuticals,http://www.southwoodhealthcare.com,DB00433
Stat Rx Usa,http://statrxusa.exporterus.com,DB00433
Teva Pharmaceutical Industries Ltd.,http://www.tevapharm.com,DB00433
UDL Laboratories,http://www.udllabs.com,DB00433
Vangard Labs Inc.,,DB00433
Actavis Group,http://www.actavis.com,DB00434
Amerisource Health Services Corp.,http://www.amerisourcebergen.com,DB00434
Apotheca Inc.,,DB00434
Atlantic Biologicals Corporation,http://www.atlanticbiologicals.com,DB00434
Bryant Ranch Prepack,http://bryantranchprepack.com,DB00434
Cardinal Health,http://www.cardinal.com,DB00434
Chestertown Home Medical Supplies,,DB00434
Corepharma LLC,http://www.corepharma.com,DB00434
Cypress Pharmaceutical Inc.,http://www.cypressrx.com,DB00434
Dept Health Central Pharmacy,,DB00434
Direct Dispensing Inc.,,DB00434
Dispensing Solutions,http://www.drxdispensing.com,DB00434
Diversified Healthcare Services Inc.,http://www.dhscorp.com,DB00434
Emcure Pharmaceuticals Ltd.,http://www.emcure.co.in,DB00434
Heartland Repack Services LLC,,DB00434
Ivax Pharmaceuticals,,DB00434
Lake Erie Medical and Surgical Supply,,DB00434
Lyne Laboratories Inc.,http://www.lyne.com,DB00434
