Ratepayer,Property Address,Propref,Billing Address,RV,Property Description,Relief Code
Calderdale Mbc Land & Property Services,"68 Rustic, Piece Hall, Halifax, HX1 1RE",68252777,"Northgate House, Northgate, Halifax, HX1 1UN",830,Shop and Premises,Listed Building
European Food Brokers Ltd,"Atlas Works, Gibbet Street, Halifax, HX1 4DB",65164887,"Chateau Pleck, Darlastan Road, Walsall, West Midlands, WS2 9SQ",80000,Warehouse And Premises,Empty Relief - Post 01/04/2008
Binks Vertical Ltd,"Calderbank House, 23 Huddersfield Road, Brighouse, HD6 1LE",29344735,"Nook Farm, Haigh Moor Road, West Ardsley, Wakefield, WF3 1ED",4200,Shop and Premises,Empty Relief - Post 01/04/2008
Specialised Coatings Holdings Ltd,"Unit 6B Mile Cross Works, Gibbet Street, Halifax, HX1 4JQ",65164851,"Mile Cross Works, Gibbet Street, Halifax, HX1 4JQ",8100,Offices and Premises,Empty Relief - Post 01/04/2008
Royal London Mutual Insurance Society Ltd,"7/9/11 New Road, Halifax, HX1 2LH",68028709,"C/O Capita Fao C Grose, 65 Gresham Street, London, EC2V 7NQ",12250,Shop and Premises,Empty Relief - Post 01/04/2008
Calderdale Mbc Community Services,"3 The Colonnade, Piece Hall, Halifax, HX1 1RE",68252780,"C/O Michael Devereux, Piece Hall Admin Office, Piece Hall, Halifax, HX1 1RE",2500,Shop and Premises,Listed Building
Homes & Communities Agency,"Crown Works, Hopwood Lane, Halifax, HX1 5HW",65364703,"Economic Assets Team, Lateral 8, City Walk, Leeds, LS11 9AT",2225,Workshop And Premises,Rateable Value below threshold
Homes & Communities Agency,"Part Ground Floor, 8 King Cross Street, Halifax, HX1 2SH",65520730,"Economic Assets Team, Lateral 8, City Walk, Leeds, LS11 9AT",2600,Offices and Premises,Listed Building
Admiral Taverns Ltd,"Robin Hood Inn, 16 Wakefield Road, Brighouse, HD6 1PE",29608716,"Suite H 3, Steam Mill Business Centre, Steam Mill Street, Chester, CH3 5AN",4400,Public House and Premises,Empty Relief - Post 01/04/2008
Wood And Wire Ltd,"19 West End, Hebden Bridge, HX7 8UQ",76576019,"19 West End, Hebden Bridge, HX7 8UQ",5400,Shop and Premises,Flood Relief Application 2015/16
Due West Ltd,"First Floor, 4/6/8 Albion Street, Halifax, HX1 1DU",64052004,"C/O O & C Management Services Ltd, 9 Harrison Road, Halifax, HX1 2AF",5500,Offices and Premises,Empty Relief - Post 01/04/2008
,"56 Oxford Lane, Siddal, Halifax, HX3 9BJ",68168056,,1400,Shop and Premises,Rateable Value below threshold
Dean Clough Ltd,"Office Suite E136, Dean Clough Mills, Halifax, HX3 5AX",64296742,"Office Suite E345, Dean Clough, Halifax, HX3 5AX",2600,Offices And Premises,Listed Building
,"Part Grd & 1ST Flr, 7 Victoria Road, Elland, HX5 0AB",56244726,,3600,Store And Premises,Empty Relief - Post 01/04/2008
Bizspace Ltd,"Unit 14D, Calderdale Business Park, Club Lane, Halifax              HX2 8AX",64628721,"Sovereign House, Fao Mital Shah, 1 Albert Place, Finchley, London, N3 1QB",1550,Store,Rateable Value below threshold
C2 (General Partner Two) Lp,"Unit 9 Victoria Park, Lightowler Road, Halifax, HX1 5ND",65626712,"C/O Ryden Llp, Carlton Tower, 34 St Paul's Street, Leeds, LS1 2QB",8300,Workshop And Premises,Empty Relief - Post 01/04/2008
,"14 Albert Street, Hebden Bridge, HX7 8AH",76012014,,5100,Shop and Premises,Empty Relief - Post 01/04/2008
,"2 Dale Street, Todmorden, OL14 5PX",78116002,,1775,Shop and Premises,Rateable Value below threshold
Bizspace Ltd,"Unit 10, Calderdale Business Park, Club Lane, Ovenden             HX2 8AX",64628717,"Sovereign House, Fao Mital Shah, 1 Albert Place, Finchley, London, N3 1QB",7700,Offices and Premises,Empty Relief - Post 01/04/2008
,"Unit 5, Dancroft Industrial Units, Gauxholme Fold, Todmorden           OL14 7PW",78176705,,2225,Warehouse And Premises,Empty Property - RV < 15000
Dean Clough Ltd,"Office Suite D 261, Dean Clough Mills, Halifax, HX3 5AX",64788847,"Office Suite E345, Dean Clough, Halifax, HX3 5AX",6600,Office,Listed Building
Warmco Space Heating Ltd,"Unit 1, Victoria Works Business Park, Calder Street, Brighouse            HD6 1LZ",29124719,"Warmco Industrial Park, Manchester Road, Mossley, Ashton Under Lyne, OL5 9AY",12000,Workshop And Premises,Empty Relief - Post 01/04/2008
,"118 Hanson Lane, Halifax, HX1 5PG",65264118,,2075,Shop and Premises,Rateable Value below threshold
Westfield Properties,"Unit 16B Calder Workshops, Gibbet Street, Halifax, HX1 4JQ",65164847,"2 Stansfield Road, Todmorden, Lancs, OL14 5DL",1100,Offices and Premises,Rateable Value below threshold
,"First Floor, 2 Wards End, Halifax, HX1 1DD",69264746,,4350,Store And Premises,Empty Relief - Post 01/04/2008
,"The Lodge, 18 Wakefield Road, Brighouse, HD6 1PE",29608707,,10500,Offices and Premises,Empty Relief - Post 01/04/2008
,"12 Bull Close Lane, Halifax, HX1 2EF",64432710,,18250,Restaurant and Premises,Empty Relief - Post 01/04/2008
,"Victoria Road, Halifax, HX1 5PT",69196701,,63000,Builders Merchants And Premises,Empty Relief - Post 01/04/2008
,"Store 26A, 11 Owler Ings Road, Brighouse, HD6 1EJ",29452770,,1175,Store &  Premises,Empty Property - RV < 15000
Roch Valley Homes Ltd,"Hrs Bldg & Joinery Serv Ltd, Unit 5 Hollins Mill, Rochdale Road, Todmorden           OL14 6SA",78400841,"2nd Floor, Hollins Mill, Walsden, Todmorden, OL14 6SA",3450,Store And Premises,Qualifying industrial hereditament
,"2 Ling Bob, Pellon, Halifax, HX2 0QE",65648002,,3200,Shop and Premises,Empty Relief - Post 01/04/2008
,"18 Town Hall Street, Sowerby Bridge, HX6 2EA",77600018,,12500,Public House and Premises,Empty Relief - Post 01/04/2008
Royds Properties Ltd,"Unit 8, Wellington Business Centre, Quebec Street, Elland               HX5 9AS",56196767,"Estate Office, Gledholt Business Park, Allen Row, Paddock, Huddersfield, HD1 4SB",7000,Workshop And Premises,Qualifying industrial hereditament
,"Unit E Greenbank Storage, Drakes Industrial Estate, Shay Lane, Halifax              HX3 6RL",68536762,,5900,Warehouse And Premises,Qualifying industrial hereditament
Kino & Co,"Unit 12E, Holdsworth Road, Halifax, HX3 6SW",65344518,"Office H M 2.0, Holmfield Mills, Holdsworth Road, Halifax, HX3 6SN",3600,Warehouse And Premises,Empty Relief - Post 01/04/2008
Circuit Electrical Testing Ltd,"Office 4 Lower Gf, Croft Myl, West Parade, Halifax              HX1 2EQ",69360765,"Croft Myl, West Parade, Halifax, HX1 2EQ",2225,Offices And Premises,Rateable Value below threshold
,"Ground Floor, 8 Carlton Street, Halifax, HX1 2AL",64488715,,4650,Offices And Premises,Empty Relief - Post 01/04/2008
,"Bedford House, 9/11 John Street, Elland, HX5 0AW",56152700,,2500,Offices and Premises,Rateable Value below threshold
Prudential Assurance Company Ltd,"Unit 9, Halifax Industrial Centre, Marshway, Halifax             HX1 5RW",65752717,"C/O M7 Real Estate, 7th Floor, Marble Arch Tower, 55 Bryanston Street, London, W1H 7AA",7000,Warehouse And Premises,Qualifying industrial hereditament
,"8 Carlton Place, Halifax, HX1 2SB",64484710,,40000,Restaurant And Premises,Empty Relief - Post 01/04/2008
Millcraft Associates,"Unit 7 Hebble End Mill, Hebble End, Hebden Bridge, HX7 6HJ",76256712,"Bridge Mill, St George's Square, Hebden Bridge, HX7 8ET",710,Workshop And Premises,Qualifying industrial hereditament
Waxman Holdings Ltd,"Unit 2, Heathfield Industrial Estate, Heathfield Street, Elland              HX5 9AE",56128705,"Grove Mills, Elland Lane, Elland, HX5 9DZ",13000,Workshop And Premises,Empty Relief - Post 01/04/2008
Thrum Hall Industrial Park Ltd,"Unit 10, Thrum Hall Business Park, Albert Road, Halifax              HX2 0DB",64040746,"15 Southedge Close, Hipperholme, Halifax, West Yorkshire, HX3 8DW",8700,Warehouse And Premises,Empty Relief - Post 01/04/2008
,"Sovereign House, 8 Bonegate Road, Brighouse, HD6 1SP",29064701,,7200,Day Nursery and Premises,Empty Relief - Post 01/04/2008
Haverley Properties Ltd,"28 Pellon Lane, Halifax, HX1 5SP",68236786,"Long Royd House, Long Royd Road, Triangle, HX6 1NX",2250,Taxi Office And Premises,Empty Property - RV < 15000
Warmco Space Heating Ltd,"Unit 1 Kirklees Steelworks, Grove Street, Brighouse, HD6 1PL",29284732,"Warmco Industrial Park, Manchester Road, Mossley, Ashton Under Lyne, OL5 9AY",1725,Store And Premises,Empty Property - RV < 15000
Kino & Co,"Office 3.8, 1ST Floor, White Rose Mill, Holdsworth Road, Holmfield            HX3 6SN",65344746,"Office H M 2.0, Holmfield Mills, Holdsworth Road, Halifax, HX3 6SN",630,Office,Empty Property - RV < 15000
Blackshaw Holdings Ltd,"Unit 29 Birkby House, Birkby Lane, Bailiff Bridge, Brighouse            HD6 4JJ",29056742,"St Bernards Mill, Gelderd Road, Gildersome, Leeds, LS27 7NA",1975,Offices And Premises,Rateable Value below threshold
,"Harley Mill, Harley Street, Todmorden, OL14 5JE",78208702,,7800,Workshop And Premises,Empty Relief - Post 01/04/2008
,"73 Stainland Road, Greetland, Halifax, HX4 8BD",68772073,,2550,Shop and Premises,Empty Property - RV < 15000
Todmorden W M Social Club,"Hand Car Wash, R/O Tod W M Club, Halifax Road, Todmorden           OL14 5QG",78192819,"C/O The Secretary, North View, Halifax Road, Todmorden, OL14 5QG",850,Store and Premises,Empty Property - RV < 15000
,"3 Wharf Street, Sowerby Bridge, HX6 2EG",77652003,,2850,Shop and Premises,Empty Relief - Post 01/04/2008
Homes & Communities Agency,"1st Floor, 6 King Cross Street, Halifax, HX1 2SH",65520721,"Economic Assets Team, Lateral 8, City Walk, Leeds, LS11 9AT",5500,Offices and Premises,Listed Building
,"10 Church Street, Greetland, Halifax, HX4 8EG",64576010,,4900,Play Area And Premises,Empty Relief - Post 01/04/2008
,"Harrison House, 10 Harrison Road, Halifax, HX1 2AF",65276704,,3950,Offices and Premises,Listed Building
,"30 Waterhouse Street, Halifax, HX1 1UQ",69304030,,3850,Shop and Premises,Empty Relief - Post 01/04/2008
Bizspace Ltd,"Unit 16B, Calderdale Business Park, Club Lane, Halifax              HX2 8AX",64628835,"Sovereign House, Fao Mital Shah, 1 Albert Place, Finchley, London, N3 1QB",1750,Office,Rateable Value below threshold
,"67 Hanson Lane, Halifax, HX1 5NX",65264067,,4900,Shop and Premises,Empty Relief - Post 01/04/2008
Viewstone Ltd,"Part James Street Mills, James Street, Elland, HX5 0HB",56144728,"High Level Works, Pellon Lane, Halifax, HX1 4PZ",5000,Store And Premises,Empty Relief - Post 01/04/2008
,"Crown Buildings, 97 Halifax Road, Ripponden, HX6 4DA",77240097,,1625,Shop and Premises,Rateable Value below threshold
Blackshaw Holdings Ltd,"Unit 23 Birkby House, Birkby Lane, Bailiff Bridge, Brighouse            HD6 4JJ",29056752,"St Bernards Mill, Gelderd Road, Gildersome, Leeds, LS27 7NA",4000,Offices And Premises,Empty Relief - Post 01/04/2008
,"Unit 6, Fairlea Mill, Ellen Holme Lane, Luddendenfoot       HX2 6EP",65020708,,1500,Garage And Premises,Rateable Value below threshold
Millcraft Associates,"Unit 11 Hebble End Mill, Hebble End, Hebden Bridge, HX7 6HJ",76256783,"Bridge Mill, St George's Square, Hebden Bridge, HX7 8ET",1025,Store &  Premises,Empty Property - RV < 15000
,"73 Southgate, Elland, HX5 0DQ",56224745,,5300,Shop and Premises,Empty Relief - Post 01/04/2008
Warmco Space Heating Ltd,"Unit 6 Grd Floor North Side, Exchange Mill, Saddleworth Road, Elland               HX5 0RY",56212762,"Warmco Industrial Park, Manchester Road, Mossley, Ashton Under Lyne, OL5 9AY",5200,Warehouse And Premises,Listed Building
Sowerby Bridge Wharf Ltd,"Grd Flr, Lower Calder House, The Wharf, Sowerby Bridge, HX6 2AG",77124702,"The Wharf, Sowerby Bridge, HX6 2AG",3050,Offices and Premises,Listed Building
,"Basement, 2 Silver Street, Halifax, HX1 1HS",68580731,,1025,Store And Premises,Listed Building
A T C Properties Ltd,"Suite 2A First Floor, Fountain Chambers, Fountain Street, Halifax              HX1 1LW",65100715,"7 Cottage Road, Headingley, Leeds, LS6 4DD",1200,Office,Empty Property - RV < 15000
,"Unit 3A, Drakes Industrial Estate, Shay Lane, Halifax              HX3 6RL",68536835,,1750,Store And Premises,Empty Property - RV < 15000
Brearley-Greens,"296b Queens Road, Halifax, HX1 4NS",68308732,"12 Horton Street, Halifax, HX1 1PU",2475,Shop and Premises,Rateable Value below threshold
Halifax Opportunities Trust,"Office 19 Ground Floor, The E W Innovation Centre, Hopwood Lane, Halifax              HX1 5ER",64242717,"Elsie Whiteley Innovation Cent, Hopwood Lane, Halifax, HX1 5ER",1425,Offices and Premises,Empty Property - RV < 15000
Calderdale Mbc Economy & Environment,"42 Market Street, Halifax, HX1 1PB",65736042,"Cafm Team, 1st Floor, Northgate House, Halifax, HX1 1UN",34750,Shop and Premises,Listed Building
Warmco Space Heating Ltd,"Unit 101/101A, Wilkin Royd Mills, Mill Lane, Brighouse            HD6 1PN",29420731,"Warmco Industrial Park, Manchester Road, Mossley, Ashton Under Lyne, OL5 9AY",1775,Offices And Premises,Rateable Value below threshold
Units To Let [Northern] Ltd,"Unit 17B Mill House Works, Mill House Lane, Triangle, Sowerby Bridge      HX6 3LN",77352736,"Hartford Trading Estate, Suthers Street, Oldham, OL9 7TQ",770,Store And Premises,Listed Building
,"9 Wharf Street, Sowerby Bridge, HX6 2EG",77652009,,3800,Shop And Premises,Empty Relief - Post 01/04/2008
,"Bay 6 (Ground Floor), Shay Lane Works, Shay Lane, Halifax              HX3 6SF",68536789,,2475,Workshop And Premises,Empty Property - RV < 15000
R S Investments Yorkshire Ltd,"Halifax Road, Hipperholme, Halifax, HX3 8ER",65232701,"Thornfield, Leeds Road, Hipperholme, HX3 8NH",1675,Workshop And Premises,Empty Property - RV < 15000
,"6 Savile Park Street, Halifax, HX1 3DX",68476006,,3100,Shop And Premises,Empty Relief - Post 01/04/2008
Trading As Amelia Ltd,"19a Crown Street, Hebden Bridge, HX7 8EH",76176712,,8600,Shop and Premises,Flood Relief Application 2015/16
,"1ST Floor Royds House, Birds Royd Lane, Brighouse, HD6 1LQ",29052753,,13750,Offices and Premises,Empty Relief - Post 01/04/2008
Cellar 28 Ltd,"Ground Floor Office, Cellar 28, William Street, Brighouse            HD6 1HR",29644028,"William Street, Brighouse, HD6 1HR",1200,Office,Empty Property - RV < 15000
Lister Horsfall Ltd,"6 Cheapside, Halifax, HX1 1TQ",64552006,"14 Corn Market, Halifax, HX1 1TH",18250,Shop And Premises,Empty Relief - Post 01/04/2008
Dean Clough Ltd,"Unit 2 F Mill Courtyard, Dean Clough Mills, Halifax, HX3 5AX",64296736,"Office Suite E345, Dean Clough, Halifax, HX3 5AX",5200,Retail Area & Premises,Listed Building
,"43/45 Bridge End, Brighouse, HD6 3DN",29092709,,4450,Hairdressing Salon and Premises,Empty Relief - Post 01/04/2008
Dean Clough Ltd,"Office Suite D5 5TH Floor, Dean Clough Mills, Halifax, HX3 5AX",64788851,"Office Suite E345, Dean Clough, Halifax, HX3 5AX",46500,Offices and Premises,Listed Building
Fit-Lock Systems Ltd,"Bath Place, R/O11-19 Bramston Street, Brighouse, HD6 3AA",29088707,"Kenann House, 32 Newby Road Industrial Est, Hazel Grove, Stockport, SK7 5DA",2475,Warehouse And Premises,Rateable Value below threshold
Lockside Estates Ltd,"The Wharf, Gas Works Lane, Elland, HX5 9HH",56104704,"Lockside Mill, St Martins Road, Marple, Stockport,, SK6 7BZ",3400,Mooring And Premises,Unoccupied Land
,"15 Roils Head Road, Halifax, HX2 0NQ",68396015,,1500,Shop and Premises,Rateable Value below threshold
,"224 Pellon Lane, Halifax, HX1 5RU",68236224,,3750,Shop and Premises,Empty Relief - Post 01/04/2008
,"3 Hope Street, Hebden Bridge, HX7 8AG",76300005,,3000,Shop and Premises,Flood Relief Application 2015/16
Coral Racing Ltd,"1 Central Buildings, Town Hall Street, Sowerby Bridge, HX6 2QF",77600706,"Property A P Dept, New Castle House, Castle Boulevard, Nottingham, NG7 1FT",4650,Shop And Premises,Empty Relief - Post 01/04/2008
Gordon Rigg (Nurseries) Ltd,"Car Park, Near Travis House, Rochdale Road, Todmorden           OL14 6LD",78400779,"Calderbank Nurseries, Walsden, Todmorden, OL14 7TG",1000,Car Park,Rateable Value below threshold
,"Scaitcliffe Hall, Burnley Road, Todmorden, OL14 7DQ",78076729,,48000,Hotel And Premises,Listed Building
Hawkhead Bray & Son Ltd,"Unit 32a, Phoebe Lane Ind Est, Phoebe Lane, Halifax             HX3 9EX",68248727,"Unit 19a, Phoebe Lane Industrial Estate, Siddal, Halifax, HX3 9EX",260,Store And Premises,Rateable Value below threshold
,"1st Floor, 32 Bell Hall Terrace, Halifax, HX1 3EE",64228700,,930,Store And Premises,Rateable Value below threshold
,"56 Market Street, Hebden Bridge, HX7 6AA",76360056,,4050,Shop and Premises,Flood Relief Application 2015/16
,"R/O 109 Wakefield Road, Lightcliffe, Halifax, HX3 8SH",69248706,,1100,Store And Premises,Rateable Value below threshold
,"17 West End, Hebden Bridge, HX7 8UQ",76576017,,5000,Shop and Premises,Flood Relief Application 2015/16
S.N.J Mini Market Ltd,"14 Bank Edge Road, Halifax, HX2 8JU",64136014,"2 Turner Avenue South, Illingworth, Halifax, HX2 8EH",1800,Shop and Premises,Rateable Value below threshold
,"Unit 31 (Boiler House), Calder Workshops, Gibbet Street, Halifax             HX1 4JQ",65164751,,950,Workshop And Premises,Rateable Value below threshold
,"Unit 7, Calder Workshops, Gibbet Street, Halifax             HX1 4JQ",65164755,,600,Workshop And Premises,Rateable Value below threshold
,"12 Bridge End, Brighouse, HD6 3DH",29092012,,2375,Shop and Premises,Rateable Value below threshold
,"West View Garage, Boothtown, Halifax, HX3 6PG",69372701,,4650,Workshop And Premises,Empty Relief - Post 01/04/2008
,"29 Church Street, Halifax, HX1 1QY",64780701,,10250,Warehouse And Premises,Listed Building
White Rose Non Wovens Ltd,"Arches Street, Halifax, HX1 2SY",69360715,"West Parade, Halifax, HX1 2SY",1900,Workshop And Premises,Rateable Value below threshold
Calderdale Mbc Land & Property Services,"Carlton Street, Halifax, HX1 2AF",65276700,"Northgate House, Northgate, Halifax, HX1 1UN",2950,Workshop And Premises,Listed Building
Crossley Evans Ltd,"Boston Street, Halifax, HX1 4ND",64024704,"Po Box 23, Shipley, Bradford, BD18 2LY",8300,Workshop And Premises,Empty Relief - Post 01/04/2008
Dean Clough Ltd,"Office Suite D 07, Dean Clough Mills, Halifax, HX3 5AX",64885703,"Office Suite E345, Dean Clough, Halifax, HX3 5AX",3900,Warehouse And Premises,Listed Building
Burrwood Garage Ltd,"Monsal Mills, Miall Street, Halifax, HX1 4AE",65788708,"Pellon Lane, Halifax, HX1 4AA",2650,Workshop And Premises,Empty Relief - Post 01/04/2008
E T R Leisure Ltd (Company Dissolved),"George Square, Halifax, HX1 1HS",65140709,"C/O Dicker Economou & Co, 2 The Crest, Hendon, London, NW4 2HW",6800,"Store, Store and Premises",Empty Relief - Post 01/04/2008
Global Commercial Investments Ltd,"First Floor Unit H, Craven Edge Enterprise Cntr, Hopwood Lane, Halifax              HX1 5JH",64242747,"Unit 4, Fast Food Business Centre, Pride Buildings, Hall Lane, Bradford, BD4 7AB",5400,Warehouse And Premises,Empty Relief - Post 01/04/2008
