Organisation Name (A),Department (B),Service Cat Label (C ),Purpose of Spend (D),Expenditure CIPFA Sub Group (E ),Supplier (F),Supplier Reference (G),Pay Date (H),Transaction Number (I),Net Amount (J),Grant to VCSE? (K),Charity Number (L),Card Transaction (M),Irrecoverable VAT (N)
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Printing & Stationery,4301,THOMSON REUTERS,A0077400, 07/12/2017,DAL0284748,102,N,N,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Printing & Stationery,4301,THOMSON REUTERS,A0077400, 07/12/2017,DAL0284748,102,N,N,N,N/A
Pendle Borough Council,Planning & Building Control,Supplies and Services,Reference Books Acts,4304,THOMSON REUTERS,A0077400, 14/12/2017,PBC0284811,64,N,N,N,N/A
Pendle Borough Council,Chief Executives Policy Unit,Supplies and Services,Other Expenses,4705,TOGETHER HOUSING ASSOCIATION,A0090740, 20/12/2017,COR0285016,250,N,N,N,N/A
Pendle Borough Council,Financial Services,Supplies and Services,Seminars etc All Costs,4601,REDACTED - PERSONAL DATA,A0068599, 07/12/2017,AAS0284805,8.33,N,N,N,N/A
Pendle Borough Council,Parks & Recreation Services,Supplies and Services,Expenditure : Materials,2,TRAVIS PERKINS TRADING CO LTD,A0002709, 20/12/2017,PCO0285006,11.76,N,N,N,N/A
Pendle Borough Council,Parks & Recreation Services,Supplies and Services,Expenditure : Materials,2,TRAVIS PERKINS TRADING CO LTD,A0002709, 20/12/2017,PCO0285006,27.6,N,N,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,TRISTAR PRINTERS LTD,A0002731, 07/12/2017,DAL0284719,76.73,N,N,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,TRISTAR PRINTERS LTD,A0002731, 07/12/2017,DAL0284719,76.73,N,N,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,TRISTAR PRINTERS LTD,A0002731, 07/12/2017,DAL0284719,34.1,N,N,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,TRISTAR PRINTERS LTD,A0002731, 07/12/2017,DAL0284719,153.44,N,N,N,N/A
Pendle Borough Council,Environmental Health Services,Supplies and Services,EFM : Other Equipment,4003,TTM MEDIA LIMITED,A0090248, 14/12/2017,ENV0284924,450,N,N,N,N/A
Pendle Borough Council,Environmental Health Services,Supplies and Services,Tests & Inspection Fees,4409,UNITED UTILITIES WATER PLC,A0072400, 07/12/2017,ENV0284764,143.7,N,N,N,N/A
Pendle Borough Council,Property Services,Indirect Employee Expenses,Staff Refreshments,1261,VENDA VALET (MACHINES) LTD,A0009649, 14/12/2017,EST0284936,216.67,N,N,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Water & Sewerage,2501,WATER PLUS LIMITED,A0001986, 20/12/2017,EST0285070,411.07,N,N,N,N/A
Pendle Borough Council,Housing Regeneration Services,Supplies and Services,Seminars etc All Costs,4601,REDACTED - PERSONAL DATA,A0044274, 14/12/2017,HMR0284911,7.66,N,N,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,Tprt : Annual Hire Charge,3601,WEST WALLASEY CAR HIRE LIMITED,A0087005, 14/12/2017,OPS0284890,207.16,N,N,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,WHISTL UK LIMITED,A0064458, 20/12/2017,DAL0285042,1.48,N,N,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,WHISTL UK LIMITED,A0064458, 07/12/2017,DAL0284741,4.09,N,N,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,WHISTL UK LIMITED,A0064458, 07/12/2017,DAL0284726,15.33,N,N,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,WHISTL UK LIMITED,A0064458, 14/12/2017,DAL0284819,22.62,N,N,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,WHISTL UK LIMITED,A0064458, 20/12/2017,DAL0285042,1.11,N,N,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,WHISTL UK LIMITED,A0064458, 07/12/2017,DAL0284741,1.49,N,N,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,WHISTL UK LIMITED,A0064458, 14/12/2017,DAL0284819,1.9,N,N,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,WHISTL UK LIMITED,A0064458, 07/12/2017,DAL0284726,5.27,N,N,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,WHISTL UK LIMITED,A0064458, 07/12/2017,DAL0284726,3.36,N,N,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,WHISTL UK LIMITED,A0064458, 07/12/2017,DAL4005708,-101.71,N,N,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,WHISTL UK LIMITED,A0064458, 07/12/2017,DAL0284726,22.15,N,N,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,WHISTL UK LIMITED,A0064458, 20/12/2017,DAL0285042,81.6,N,N,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,WHISTL UK LIMITED,A0064458, 07/12/2017,DAL0284741,166.74,N,N,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,WHISTL UK LIMITED,A0064458, 14/12/2017,DAL0284819,191.57,N,N,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,WHISTL UK LIMITED,A0064458, 20/12/2017,DAL0285042,5.6,N,N,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,WHISTL UK LIMITED,A0064458, 07/12/2017,DAL0284741,8.96,N,N,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,WHISTL UK LIMITED,A0064458, 07/12/2017,DAL0284726,9.04,N,N,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,WHISTL UK LIMITED,A0064458, 14/12/2017,DAL0284819,11.72,N,N,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,WHISTL UK LIMITED,A0064458, 07/12/2017,DAL0284726,16.66,N,N,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,WHISTL UK LIMITED,A0064458, 14/12/2017,DAL0284819,16.74,N,N,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,WHISTL UK LIMITED,A0064458, 07/12/2017,DAL0284741,20.49,N,N,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,WHISTL UK LIMITED,A0064458, 20/12/2017,DAL0285042,52.16,N,N,N,N/A
Pendle Borough Council,Revenues Services,,Fees Income : Non-VATable,9302,WILKIN CHAPMAN LLP,A0084376, 20/12/2017,TRE0285086,6,N,N,N,N/A
Pendle Borough Council,Revenues Services,,Fees Income : Non-VATable,9302,WILKIN CHAPMAN LLP,A0084376, 20/12/2017,TRE0285086,285,N,N,N,N/A
Pendle Borough Council,Engineering & Special Projects,,Paid in the Year,PD03,WILLIAM M SNAPE MANUFACTURING SERVICES UK LTD,A0090766, 14/12/2017,HED0284885,2328.8,N,N,N,N/A
Pendle Borough Council,Engineering & Special Projects,,Paid in the Year,PD03,WILLIAM M SNAPE MANUFACTURING SERVICES UK LTD,A0090766, 07/12/2017,HED0284718,2454.6,N,N,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Water & Sewerage,2501,YORKSHIRE WATER,A0002808, 07/12/2017,EST0284782,67.21,N,N,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Water & Sewerage,2501,YORKSHIRE WATER,A0002808, 07/12/2017,EST0284781,19.77,N,N,N,N/A
