"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00195114","C1","38095","44268","Business Manager","2.00","Planning"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1661163","OR9","38600","46753","HR Officer","1.00","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1074865","D","23427","29092","Technical [Trades]","4.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Army","1591926","D","23427","29092","Decision Support","20.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00192717","D","23427","29092","Finance Officer","14.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00195114","C1","38095","44268","Secretariat & Private Office","1.00","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1661163","OF3","53164","57200","HR support officer","1.00","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1074865","D","23427","29092","Information Technology","5.00","Information Technology"
"Ministry of Defence","Ministry of Defence","Army","1162954","D","23427","29092","Business Management","20.27","Operational delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00192717","E1","18370","22124","Finance Officer","18.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00195114","C1","38095","44268","Internal Communications","1.00","Communications"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1661163","OF1","24615","32703","Medical","43.00","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1074865","D","23427","29092","Decision Support","1.00","Finance"
"Ministry of Defence","Ministry of Defence","Army","1591920","NHS Band 6","32452","34189","Nursing and Midwifery","20.35","Medicine"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00003179","OF2","37916","45090","Project Support Officer","1.00","Military"
"Ministry of Defence","Ministry of Defence","Army","1598314","D","23427","29092","Decision Support","20.54","Operational delivery"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00195114","C1","38095","44268","Programme manager","1.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1661163","OF2","37916","45090","Medical","228.00","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1074865","D","23427","29092","Business Management and Improvement","3.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00003179","OF3","53164","57200","Project Support Officer","1.00","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00195114","C1","38095","44268","Consultancy","2.00","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1661163","OF3","53164","57200","Medical","219.00","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1074865","D TTO","23427","32743","Technical [Trades]","3.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Army","1591926","E1","18370","22124","Service HR Service Provider","20.55","Human Resources"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00003179","OF4","67032","77617","Project Support Officer","2.00","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00195114","C2","29258","36333","Defence Policy and Commitments","1.00","Policy"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1661163","OF4","67032","77617","Medical","262.00","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1074865","E1","18370","22124","Secretarial","1.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Army","1596792","Skill Zone 2","16482","18010","Driving","20.65","Operational delivery"
"Ministry of Defence","Ministry of Defence","Army","1598314","C2","29258","36333","Service HR Service Provider","22.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00195114","C2","29258","36333","Business Management and Improvement","2.00","Planning"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1661163","OF5","81310","89408","Medical","64.00","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1074865","E1","18370","22124","Administrative Support","3.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00034282","OF2","37916","45090","Project Support Officer","1.00","Military"
"Ministry of Defence","Ministry of Defence","Army","1598314","E2","15623","18815","Secretarial","22.37","Operational delivery"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00195114","D","23427","29092","Defence Policy and Commitments","1.00","Policy"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1661163","OR1-3","17515","28940","Medical","13.00","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1074865","E2","15623","18815","Administrative Support","1.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00034282","OF3","53164","57200","Project Support Officer","3.00","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00195114","D","23427","29092","Secretarial","1.00","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1661163","OR1-3","17515","28940","Medical","311.00","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1110541","OR2","17515","28940","Military","34.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00034282","OF4","67032","77617","Project Support Officer","2.00","Military"
"Ministry of Defence","Ministry of Defence","Army","1162954","C2","29258","36333","Business Management","22.81","Operational delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00192717","OF2","37916","45090","Project Support Officer","3.00","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00195114","D","23427","29092","Secretariat & Private Office","1.00","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1661163","OR1-3","17515","28940","Medical","92.00","Military"
"Ministry of Defence","Ministry of Defence","Army","1591926","Skill Zone 3","18010","22150","Storekeeping/WarehouseOps","23.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1110541","OF2","37916","45090","Military","62.00","Military"
"Ministry of Defence","Ministry of Defence","Army","1598314","D","23427","29092","Administrative Support","23.60","Operational delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00192717","OF3","53164","57200","Project Support Officer","1.00","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00195114","E1","18370","22124","Knowledge Information Management Support Officer","1.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1661163","OR4","30861","33182","Medical","588.00","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1110541","OF4","67032","77617","Military","17.00","Military"
"Ministry of Defence","Ministry of Defence","Army","1598314","C2","29258","36333","Community Service","23.81","Operational delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00192717","OF4","67032","77617","Project Support Officer","1.00","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00195114","E1","18370","22124","Secretarial","1.00","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1661163","OR5-6","35254","36929","Medical","330.00","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1110541","OF5","81310","89408","Military","4.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00192717","OF5","81310","89408","Project Support Officer","1.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1661163","OR7-8","33223","43252","Medical","144.00","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1110541","OR4","30861","33182","Military","122.00","Military"
"Ministry of Defence","Ministry of Defence","Army","1162954","Skill Zone 2","16482","18010","Driving","24.00","Operational delivery"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00311500","B1","56436","72185","Programme Management","1.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00192717","OR1-3","17515","28940","Project Support Officer","5.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1661163","OR7-8","33223","43252","Medical","41.00","Military"
"Ministry of Defence","Ministry of Defence","Army","1591926","Skill Zone 1","15083","16482","Storekeeping/WarehouseOps","24.43","Operational delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1110541","OR7","33223","43252","Military","136.00","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00311500","B2","47942","59535","Consultancy","1.00","Other"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00192717","OR4","30861","33182","Project Support Officer","27.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1661163","OR9","38600","46753","Medical","37.00","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1110541","OF1","24615","32703","Military","33.00","Military"
