Ratepayer,Billing Account Balance ,Liable Unit Balance ,Year,Property Address,Billing Address,Date Start,Date End
Legal & General Assn [Pens Mgmt] Ltd,-9221.84,-9221.84,2012,"Movex House, Unit A3, Old Power Way, Lowfields Business Park, Elland               HX5 9DE","C/O Jll, Po Box 2880, Bristol, BS8 9FJ",11/19/10,11/17/11
Halifax Property Services Ltd,-1097.15,-4765.75,2011,"Part 1st Floor, West Parade, Halifax, HX1 2TE","Fagley Lane, Eccleshill, Bradford, BD2 3NT",04/01/11,06/08/14
Cone Records Ltd,-23.88,-23.88,2014,"Units 9D & 9E, Top Land Country Business Pk, Burnley Road, Mytholmroyd","Units 9D/9E, Topland Country Business Park, Cragg Road, Mytholmroyd, HX7 5RU",05/01/10,09/30/14
Severhills Clay Pigeon Shooting Club,-69,-69,2017,"Clay Pigeon Shooting Club, Severhills Farm, Foxen Lane, Mill Bank            HX6 4ND","Fao The Treasurer, Severhills Farm, Foxen Lane, Mill Bank, Sowerby Bridge, HX6 4ND",08/12/10,
,-59.11,-59.11,2017,"6 Cross Hills, Halifax, HX1 1XQ",,11/01/10,
Rand & Asquith Ltd,-725.49,-725.49,2017,"Hunters Hill Quarry, Withens Road, Wainstalls, Halifax              HX2 7TZ","Tuck Royd Quarry Stoneyard, Halifax Road, Brighouse, HD6 2PL",04/01/10,
Hillcrest Garage (Sowerby Bridge) Ltd,-354.82,-5942.28,2005,"Hillcrest Garage, Burnley Road, Sowerby Bridge, HX6 2TL","Hillcrest Garage, Burnley Road, Sowerby Bridge, HX6 2TL",04/01/05,03/31/10
Due West Ltd,-356.14,-356.14,2012,"4 Powell Street, Halifax, HX1 1LN","C/O O & C Management Services Ltd, 9 Harrison Road, Halifax, HX1 2AF",04/01/11,09/30/12
,-0.78,-0.78,2017,"20 King Cross Street, Halifax, HX1 2SH",,03/19/12,
,-7.21,-7.21,2015,"Unit 1A, Dean Hey Country Business Pk, Cragg Road, Mytholmroyd          HX7 5RU",,10/24/12,
Due West Ltd,-1197.5,-1197.5,2013,"38 Southgate, Halifax, HX1 1DL","C/O O & C Management Services Ltd, 9 Harrison Road, Halifax, HX1 2AF",10/16/12,02/27/14
Evolve Fitness & Physio Limited,-33.15,-33.15,2017,"Ground Floor, 4 Akroyd Place, Halifax, HX1 1YH",,11/28/12,
The Stroke Association,-390.39,-112.57,2012,"Office 19, 11 Owler Ings Road, Brighouse, HD6 1EJ","1 Sterling Business Park, Salthouse Road, Brackmills, Northampton, Northamptonshire, NN4 7EX",07/01/12,
Calderdale College,-539.1,-539.1,2014,"Unit B3 Ground Floor, Clifton House, Bradford Road, Bailiff Bridge","Fao Karen Robson, Art Dept, Head Of Estates And Facilities, Calderdale College, Francis Street, Halifax, HX1 3UZ",08/06/12,07/31/14
Royal London Mutual Insurance Society Ltd,-5379.22,-11467.47,2015,"7/9/11 New Road, Halifax, HX1 2LH","C/O Capita Fao C Grose, 65 Gresham Street, London, EC2V 7NQ",04/06/13,05/10/15
Lister Horsfall Ltd,-1264.75,-1405.08,2016,"4 Cheapside, Halifax, HX1 1TQ","14 Corn Market, Halifax, HX1 1TH",08/05/13,12/31/14
Royal London Mutual Insurance Society Ltd,-12185.59,-12185.59,2015,"Church Street, Halifax, HX1 1QY","C/O Capita Fao C Grose, 65 Gresham Street, London, EC2V 7NQ",05/31/13,05/10/15
Petron Lofts,-1181.89,-1491.59,2014,"Northern Timber Merchants, Gooder Lane, Brighouse, HD6 1HF","Po Box 85, 107 Hightown Road, Liversedge, WF16 6AG",02/20/14,04/30/14
,-326.68,-326.68,2017,"New Delight Inn, Blackshawhead, Hebden Bridge, HX7 7HT",,03/30/14,
A1 Carpet Whipping Ltd,-2.07,-2.07,2014,"Unit 2 Copperas Works, Dewsbury Road, Elland, HX5 9JU","8 Greenroyd, Greetland, Halifax, HX4 8DT",09/01/13,02/28/15
Diehl Metering Limited,-1613.32,-1613.32,2017,"Office Suite D131 / D133, Dean Clough Mills, Halifax, HX3 5AX",,07/01/15,
Ovenden Road Ltd (Company Dissolved 6.10.15),-152.46,-1381.47,2015,"White Horse Inn, Spring Gardens, Burnley Road, Sowerby Bridge      HX6 2TW","2 South Lane, Elland, HX5 0HG",07/21/14,05/01/15
Brogan Business Parks Ltd,-200.95,-200.95,2015,"Unit G3 A, Tenterfields Business Park, Burnley Road, Luddendenfoot        HX2 6EQ","C/O C D P Ltd, Huddersfield Road, Elland, HX5 9BW",12/01/14,03/31/15
Dean Clough Ltd,-1389.45,-12118.95,2012,"Crib Lane Level 3 Bottom, Dean Clough Mils, Halifax, HX3 5AX","Office Suite E345, Dean Clough, Halifax, HX3 5AX",12/24/12,05/31/13
,-624.22,-624.22,2015,"Birds Royd Works, Birds Royd Lane, Brighouse, HD6 1NG",,04/10/15,05/31/15
,-5.35,-5.35,2016,"Storeroom 9 Market Hall, Brook Street, Todmorden, OL14 5AJ",,02/01/15,05/15/16
,-360.12,-360.12,2014,"173 Queens Road, Halifax, HX1 4LN",,05/19/14,08/12/14
,-32.43,-32.43,2016,"Bell Hall Garage, Bell Hall, Halifax, HX1 2XP",,09/12/14,04/26/16
,-76,-76,2017,"261 King Cross Road, Halifax, HX1 3JL",,01/02/16,
Mbi Consulting Ltd,-3291.2,-6555.2,2016,"Unit 4 First Floor, No. 4 Warehouse, Canal Wharf, Sowerby Bridge       HX6 2AG","Unit 4 First Floor, No 4 Warehouse, The Wharf, Sowerby Bridge, HX6 2AG",09/12/14,03/31/15
Integro Insurance Brokers Ltd,-108.8,-2133.2,2017,"Unit 3 1ST Floor, No 4 Warehouse, Canal Wharf, Sowerby Bridge       HX6 2AG","C/O Ruth Osborne, Century House, Pepper Road, Hazel Grove, Stockport, SK7 5BW",04/01/15,03/31/15
,-0.17,-0.17,2017,"7 Albert Street, Hebden Bridge, HX7 8AH",,04/19/16,
D & Ma Sunderland & Son Limited,-1739.28,-1739.28,2016,"Gf Unit 2 Hough Mills, Bradford Road, Halifax, HX3 7BN","Chat Hill Farm, Chat Hill Road, Thornton, Bradford, BD13 3AR",04/01/16,
Sher Prints Ltd,-100,-100,2017,"Unit 5, South Street, Halifax, HX1 2EL",,04/01/15,
Livebase Ltd [In Liquidation],-185.41,-185.41,2002,"The Old Ship Inn, 34 Bethel Street, Brighouse, HD6 1JN",,04/01/93,03/05/96
Tefonica O2 (Uk) Ltd,-1239.87,-15536.76,2010,"Birkby Lane, Bailiff Bridge, Brighouse, HD6 4JJ","Fao Telecoms Rating Team, C/O Cluttons Llp, Portman House, 2 Portman Street, London, W1H 6DU",04/01/95,
,-32.76,-32.76,2002,"5 Carr Street, Brighouse, HD6 4AZ",,05/08/92,03/31/93
,-13329.36,0,2016,"Rydings Hall, Church Lane, Brighouse, HD6 1AT",,07/19/90,
,-397.6,-397.6,2016,"Scout Meeting Rooms, Coach Road, Brighouse, HD6 2LN",,04/01/90,
,-2311.61,-2311.61,2014,"6 Huddersfield Road, Brighouse, HD6 1JZ",,04/01/99,07/31/14
,-37.19,-37.19,2002,"13 Garden Road, Brighouse, HD6 2AX",,12/07/90,09/30/96
,-192.44,-192.44,2002,"Grove Street, Brighouse, HD6 1PL",,04/01/94,10/26/00
,-141.68,-141.68,2002,"1 Beech Grove, Lightcliffe, Halifax, HX3 8UU",,10/28/97,11/10/97
Casson & Co Ltd,-35.49,-298.19,2011,"Market Stall 25-26, Market Hall, Borough Market, Halifax             HX1 1DZ","117 Huddersfield Road, Oldham, OL1 3NY",04/01/92,04/30/11
,-37.4,-37.4,2009,"44 Park Street, Brighouse, HD6 1JL",,10/30/00,07/11/09
,-2.79,-2.79,2003,"1 Phoenix Street, Brighouse, HD6 1PD",,09/01/01,08/01/03
,-57.23,-57.23,2010,"11 Spout House Lane, Brighouse, HD6 2PL",,04/01/90,06/30/10
Claude Dyson & Sons Ltd [In Admin Receivership],-301.58,-301.58,2002,"3 Wellington Arcade, Briggate, Brighouse, HD6 1DN","C/O Arthur Andersen & Co, St Pauls House, Park Square, Leeds, LS1 2PJ",06/21/93,11/09/95
,-268.34,-268.34,2008,"77 Catherine Street, Elland, HX5 0JB",,03/19/99,09/30/08
,-2042.84,-2042.84,2002,"Unit A4 (First Floor), Old Power Way, Lowfields Business Park, Elland              HX5 9DE",,05/29/02,11/21/02
Spirit Group Ltd,-5.46,-5.46,1999,"The Brass Cat Hotel, 20-22 Cheapside, Halifax, HX1 1TQ","Gerald Eve Llp, 35 Kings Hill Avenue, West Malling, Kent, ME19 4DN",04/01/97,07/06/07
Titan Fluid Power Ltd [In Administration],-2422.69,-2422.69,2008,"Central Ironworks, Claremount Road, Halifax, HX3 6NT","C/O P.K.F, Sovereign House, Queen Street, Manchester, M5 5HR",02/09/02,12/12/08
,-107.95,-107.95,2017,"Coal Lane, Ogden, Halifax, HX2 9PG",,04/01/93,
,-3.35,-3.35,2002,"Friendly Fold Road, Ovenden, Halifax, HX3 5QF",,04/01/90,04/29/02
,-200,-200,2004,"2 Cross Hills, Halifax, HX1 1XQ",,07/30/02,07/12/04
Sports Feet Ltd (In Liquid.),-116.59,-116.59,2002,"20 Crown Street, Halifax, HX1 1TT","Messrs Levy Gee & Partners, Maxdov House, 337/341 Chapel Street, Salford,Mancheste, RM3 5JY",07/01/91,09/21/92
Topliss & Harding Group Ltd [In Admin Receivership],-300.92,-300.92,2002,"Unit Bmy 2, Dean Clough Industrial Park, Halifax, HX1 1XG","1 London Bridge, London, SE1 9QL",03/16/92,08/14/95
V T L [Europe] Ltd,-2033.17,-3645.24,2011,"Cooper House Works, Luddendenfoot, Halifax, HX2 6EL","St Thomas Road, Huddersfield, HD1 3LG",04/01/90,06/07/12
,-5.73,-5.73,2002,"2 Lord Street, Halifax, HX1 5AE",,10/01/98,03/28/99
,-5,-5,2002,"Fountain Head Inn, 45 Mount Pellon, Pellon, Halifax             HX2 0EE",,10/26/97,02/03/98
Mace Ltd,-663.47,-663.47,2002,"Horsfall House, Mulcture Hall Road, Halifax, HX1 1SP","7 Plough Yard, London, EC2 3LP",08/11/97,02/12/98
Elsie Whiteley Ltd [In Admin Receivership],-585.25,-585.25,2002,"West Grove Mills, New Bond Street, Halifax, HX1 5HR","C/O Kidsons Impey, Devonshire House, 36 George Street, Manchester, M1 4HA",04/01/90,03/18/94
,-1056.22,-1056.22,2013,"83 Northgate, Halifax, HX1 1XF",,04/01/90,09/30/13
,-28.48,-28.48,2004,"87 Northgate, Halifax, HX1 1XF",,02/01/02,03/25/05
Halifax Woodworkers Suppliesltd [In Liquidation],-257.29,-257.29,2002,"91 Northgate, Halifax, HX1 1XF","C/O Sargent & Co, 36 Clare Road, Halifax, HX1 2HX",04/01/90,03/07/02
,-43.6,-43.6,2010,"350 Ovenden Road, Halifax, HX3 5TJ",,05/03/95,04/05/10
,-0.89,-0.89,2017,"Unit 4 Grange Farm, Ovenden Wood Road, Halifax, HX2 0TQ",,06/01/95,
,-73.2,-73.2,2002,"96 Parkinson Lane, Halifax, HX1 3QH",,04/01/90,04/01/94
Binns & Berry Bros [Hx] Ltd In Admin Receivership,-3493.4,-3493.4,2002,"Crown Works, Grantham Road, Halifax, HX3 6PL","C/O Kroll Buchler Phillips, 1 City Square, Leeds, LS1 2ES",04/01/90,11/22/00
,-125.68,-125.68,2003,"Unit 5 Lrp Business Park, Halifax Road, Hipperholme, Halifax             HX3 8HD",,04/01/90,05/24/04
Scoffers (Yorkshire) Ltd,-0.07,-0.07,2017,"Unit 12, Hansonlane Enterprise Centre, Hanson Lane, Halifax             HX1 5PG",,06/01/00,
Butafil Ltd,-9.92,-9.92,2002,"Crown Works, Hopwood Lane, Halifax, HX1 5HW","C/O Crown Works, Hopwood Lane, Halifax, HX1 5HW",04/01/90,06/30/92
Sally Salon Services Ltd,-135,1461.29,2012,"Unit 7, Margram Business Centre, Horne Street, Halifax             HX1 5UA","C/O Rate Account Management, C/O Colliers Int Rating Uk Llp, 12th Flr Eleven Brindleyplace, 2 Brunswick Square, Brindleyplace Birmingham, B1 2LP",03/21/99,
S & R Wire & Tube Co Ltd [Voluntary Arrangement],-795.79,-795.79,2002,"Prospect Works, Keighley Road, Halifax, HX2 8BA","C/O Rushtons [Mr Jennings], Merchants Quay, Ashley Lane, Shipley, BD17 7DB",05/01/01,11/28/01
Calderdale P C T,-765.9,-765.9,2010,"60b Keighley Road, Halifax, HX2 8AL","Gl Hearn Management Ltd, Po Box 1821, Southampton, SO18 9NA",06/21/99,03/31/11
,-119.08,-119.08,2004,"170 King Cross Road, Halifax, HX1 3LN",,04/01/90,08/26/04
,-318.41,-318.41,2013,"180 King Cross Road, Halifax, HX1 3LN",,11/01/95,06/30/14
,-121,-121,2002,"2 King Cross Street, Halifax, HX1 2SH",,04/01/90,03/31/91
Yorkberry Business Machines Ltd [In Liquidation],-4.46,-4.46,2002,"Room 14, Kingston Grange, Hopwood Lane, Halifax             HX1 4EX","C/O Radford, Sons & Co, 12 Portland Street, Southampton, Hampshire, SO14 7EB",04/01/90,03/29/96
,-43.4,-43.4,2002,"Windmill Inn, 17 Stanage Lane, Shelf, Halifax             HX3 7PR",,04/01/90,03/24/95
What Everyone Wants Ltd,-723.85,-723.85,2002,"Unit 2 Crossley Retail Park, Pellon Lane, Halifax, HX1 5RA","[In Administration], C/O Ernst & Young, George House, 50 George Square, Glasgow, G2 1RR",04/01/00,01/09/03
,-0.96,-0.96,2017,"Unit 16, Phoebe Lane Industrial Est., Phoebe Lane, Halifax              HX3 9EX",,04/01/00,
Pennine S C S Ltd -In Receivership,-68.07,-68.07,2002,"Preston Place, Halifax, HX1 5JX","C/O Messrs O'Hara & Co, Wesley House, Huddersfield Road,Birstall, Batley, WF17 0EJ",07/21/90,04/01/92
,-15.3,-15.3,2002,"Unit 11, Hebble End Mill, Hebble End, Hebden Bridge       HX7 6HJ",,04/01/00,04/30/02
,-70.4,-70.4,2002,"Canal Side Cafe, Hebble End, Hebden Bridge, HX7 6HJ",,04/01/96,12/31/02
,-135.52,-135.52,2010,"12 Wade House Road, Shelf, Halifax, HX3 7PB",,04/01/90,12/08/10
Bowercroft Ltd [In Liquidation],-1180.93,-1180.93,2002,"Maypole Inn, 32 Warley Town, Stock Lane, Halifax              HX2 7RZ","C/O John Gordon Walton & Co, Yorkshire House, Greek Street, Leeds, LS1 5ST",04/01/90,07/18/91
,-4.07,-4.07,2002,"Unit 7, Washer Lane Works, Washer Lane, Halifax              HX2 7DX",,04/01/90,04/29/02
,-62.7,-62.7,2002,"West Parade Garage, 10a West Parade, Halifax, HX1 2TA",,07/01/90,09/30/92
,-3.18,-3.18,2002,"49 Wheatley Lane, Lee Mount, Halifax, HX3 5DR",,07/18/96,07/18/96
,-150.63,-150.63,2017,"Gate Stoops Farm, Winterburn Road, Luddendenfoot, Halifax             HX2 6DA",,04/01/93,
Coal Pension Properties Ltd,-336,-336,2015,"15a Woolshops, Halifax, HX1 1RU","C/O Capita Property &, Infrastructure Ltd, 65 Gresham Street, London, EC2V 7NQ",04/01/90,03/31/16
,-3483.49,-5915.41,2005,"Albert Hotel, 3 Albert Street, Hebden Bridge, HX7 8AH",,11/10/99,10/17/06
,-145.28,-145.28,2013,"Bankfoot House, Bankfoot, Hebden Bridge, HX7 6BS",,04/01/90,09/22/13
,-108.38,-108.38,2011,"21 Crown Street, Hebden Bridge, HX7 8EH",,09/03/01,10/16/11
,-32.23,-32.23,2017,"Dale View, Mytholmroyd, Hebden Bridge, HX7 5DU",,04/01/90,
,-35.54,-43.54,2008,"Unit 10, Sdh Industrial Estate, West Street, Sowerby Bridge       HX6 3BS",,04/01/01,01/31/09
,-0.76,-0.76,2017,"45 Wharf Street, Sowerby Bridge, HX6 2LB",,05/10/91,
,-1.47,-1.47,2017,"Old Parcels Office, Todmorden Station, Rise Lane, Todmorden           OL14 7AA",,03/12/01,
,-150.66,-150.66,2002,"33 Rochdale Road, Todmorden, OL14 7LA",,04/01/90,11/19/93
,-60.96,-60.96,2003,"262 Rochdale Road, Todmorden, OL14 7PD",,04/01/98,03/01/04
,-31.37,-31.37,2003,"Store & Premises, Bright Street, Todmorden, OL14 7PF",,04/01/90,03/01/04
Clear Channel (Uk) Ltd,-443.13,-443.13,2016,"Gable,Railway Hotel, Burnley Road, Todmorden, OL14 8JA","Nndr Dept, Orion Gate, Guildford Road, Woking Surrey, GU22 7NJ",03/01/02,04/24/16
,-0.89,-0.89,2017,"Dancroft Mill, Gauxholme Fold, Todmorden, OL14 7PW",,11/25/96,
,-61.91,-61.91,2005,"23 Bull Green, Halifax, HX1 2RZ",,01/01/03,09/05/05
,-83.15,-83.15,2005,"303 Claremount Road, Halifax, HX3 6AW",,04/05/03,07/31/05
,-896,-896,2016,"33 Market Street, Hebden Bridge, HX7 6EU",,11/01/02,03/31/16
,-113.99,-113.99,2004,"The Polished Knob, 31 Burnley Road, Todmorden, OL14 7BU",,04/03/03,02/01/05
,-30.94,-30.94,2004,"196 Wakefield Road, Lightcliffe, Halifax, HX3 8TP",,07/07/03,03/12/05
,-23.14,-23.14,2003,"105 Gibbet Street, Halifax, HX1 5BP",,09/01/03,11/01/03
,-546,-546,2004,"13 Clover Hill Road, Halifax, HX1 2YH",,08/01/04,08/08/04
Dorlux Beds Ltd [In Administration],-383.57,-383.57,2005,"Unit 2, Calderdale Business Park, Club Lane, Halifax             HX2 8AX","C/O Price Waterhouse Coopers, Benson House, 33 Wellington Street, Leeds, LS1 4JP",05/06/04,07/29/05
,-82.61,-82.61,2005,"4 Huddersfield Road, Brighouse, HD6 1JZ",,05/02/04,10/24/05
,-110.83,-110.83,2004,"Apple Tree Day Nursery, Soho Street, Halifax, HX1 3HE",,01/14/04,11/28/04
,-418.77,-418.77,2004,"Duke Of York Inn, Towngate, Stainland, Halifax             HX4 9HF",,02/20/04,08/10/04
Ripponden Mill Co Ltd,-145.05,-145.05,2004,"Unit 4 (I) B Ripponden Mill, Mill Fold Lane, Ripponden, Sowerby Bridge       HX6 4DJ","Mill Fold, Ripponden, Sowerby Bridge, HX6 4DH",01/15/01,04/30/04
,-26.34,-76.72,2010,"219 King Cross Road, Halifax, HX1 3JL",,03/01/05,03/13/11
,-5.79,-5.79,2006,"13 Manor Drive, Halifax, HX3 0DN",,02/21/05,10/17/06
The Dean Clough Foundation,-273.22,-273.22,2016,"Office Suite L G 37, Dean Clough Mills, Halifax, HX3 5AX","Attn Ruth Robinson, Office Suite D182, Dean Clough, Halifax, HX3 5AX",04/01/05,12/31/16
Halifax Trade Windows Uk Ltd,-0.66,-0.66,2017,"1 Sod House Green, Halifax, HX3 6QR","1 Sod House Green, Keighley Road, Ovenden, Halifax, HX3 6QR",04/01/05,
Y.M Newmark Ltd [In Administration],-35837.69,-35837.69,2006,"Armytage Road, Brighouse, HD6 1UJ","C/O Poppleton & Appleby, 32 High Street, Manchester, M4 1QD",07/15/05,10/16/06
,-579,-579,2012,"8/10 Bull Close Lane, Halifax, HX1 2EF",,04/01/06,03/31/12
W.C.H Property Investments Ltd,-84,-84,2007,"Unit 2A Ripponden Mill, Mill Fold Lane, Ripponden, Sowerby Bridge       HX6 4DJ","Unit 2A, Ripponden Mill, Mill Fold Lane, Ripponden , Sowerby Bridge, HX6 4DH",04/16/06,03/31/08
D & I Phillips Properties Limited,-35.12,-35.12,2006,"27 Burnley Road, Todmorden, OL14 7BU","27 Burnley Road, Todmorden, OL14 7BU",06/11/06,03/15/07
J D T Ltd,-57.2,-57.2,2009,"The Beaver Lodge, West Street, Sowerby Bridge, HX6 3BT","F.A.O John Hardy, The Beaver Lodge, West Street, Sowerby Bridge, HX6 3AN",11/01/05,02/28/10
,-13.48,-13.48,2006,"Unit 10A Washer Lane Works, Washer Lane, Halifax, HX2 7DX",,04/01/06,03/31/07
,-174.82,-174.82,2010,"7 Halifax Road, Todmorden, OL14 5AG",,11/21/06,11/28/10
,-42.5,-42.5,2006,"3a Wards End, Halifax, HX1 1DD",,04/01/06,05/06/07
,-905.15,-920.15,2017,"The Old Fire Station, Rochdale Road, Todmorden, OL14 7NA",,11/24/06,
,-343.75,-343.75,2009,"26 Union Street, Halifax, HX1 1PR",,12/15/06,10/01/09
,-4356,-33031.27,2016,"Law Lane, Southowram, Halifax, HX3 9QU",,09/13/90,
,-0.3,-0.3,2017,"7 Albion Street, Halifax, HX1 1DU",,02/05/07,
,-145.59,-145.59,2008,"48 Parkinson Lane, Halifax, HX1 3XL",,05/15/07,09/30/08
,-26.02,-26.02,2016,"27a Union Street, Halifax, HX1 1PR",,04/01/07,03/27/17
North Vale Doubling Co Ltd,-112.5,-932.04,2012,"2ND/3RD/4TH/5TH Floors, Northvale Mills, Bradford Road, Brighouse            HD6 4EJ","North Vale Mills, Bradford Road, Brighouse, HD6 4DJ",09/17/05,03/31/11
North Vale Doubling Co Ltd,-510.04,-932.04,2014,"2ND/3RD/4TH/5TH Floors, Northvale Mills, Bradford Road, Brighouse            HD6 4EJ","North Vale Mills, Bradford Road, Brighouse, HD6 4DJ",09/17/05,03/31/11
Admiral Taverns (Harmony) Ltd,-15.04,-15.04,2007,"Royal Oak Inn, Lower Edge Road, Elland, HX5 9QD","Penn House, 30 High Street, Rickmansworth, Hertfordshire, WD3 1EP",06/27/07,06/28/07
,-2.56,-2.56,2008,"14 Keighley Road, Halifax, HX2 8AL",,09/01/07,10/01/08
,-38.94,-38.94,2009,"25 Water Street, Todmorden, OL14 5AB",,10/05/07,09/11/09
Hammerstones Construction Ltd,-242,6521,2016,"Unit 1 Mount Works, Dewsbury Road, Elland, HX5 9BG","Mount Works, Dewsbury Road, Elland, HX5 9AR",07/31/07,
The Dean Clough Foundation,-108.09,-108.09,2016,"Office Suite D123, Dean Clough Industrial Park, Halifax, HX3 5AX","Attn Ruth Robinson, Office Suite D182, Dean Clough, Halifax, HX3 5AX",04/01/07,12/31/16
,-0.55,-0.55,2017,"33 Towngate, Northowram, Halifax, HX3 7DX",,12/06/07,
Equable Properties Ltd,-116.5,-116.5,2008,"Dog & Partridge Restaurant, Sourhall Road, Todmorden, OL14 7JA","27/28 Eastcastle Street, London, W1W 8DH",02/06/08,07/23/09
,-0.3,-0.3,2017,"The Delvers, Wainstalls, Halifax, HX2 7UA",,02/01/08,
,-28.79,-28.79,2008,"Unit 2 Windsor Business Park, Hanson Lane, Halifax, HX1 4SE",,03/10/08,04/13/08
,-241.82,-241.82,2010,"55 Hanson Lane, Halifax, HX1 5NX",,02/01/08,03/31/10
,-158.41,-158.41,2010,"Unit 1A Burley Street Works, Burley Street, Elland, HX5 0AQ",,05/14/08,08/01/10
,-30.01,-30.01,2008,"39/41 Thornhill Road, Brighouse, HD6 3AX",,03/13/08,10/26/08
,-168.92,-168.92,2008,"159 Bradford Road, Brighouse, HD6 4AS",,06/05/08,11/30/08
,-0.01,-0.01,2014,"22/24 Carr House Road, Shelf, Halifax, HX3 7QY",,09/19/08,
Eurofill Ltd,-0.15,-0.15,2017,"Unit 14, Lee Bridge Industrial Estate, Lee Bridge, Halifax             HX3 5AT","F.A.O. Mr David Laycock, Old Allen Barn, Old Allen Road, Harecroft, Bradford, BD13 3RY",09/17/05,
Addison Holdings Ltd,-26.33,-26.33,2017,"Unit 12, Topland Country Business Pk, Cragg Road, Mytholmroyd          HX7 5RU","6 Albert Street, Mytholmroyd, Hebden Bridge, HX7 5NN",08/01/08,
,-240.12,-240.12,2016,"Market Stall 82-84, Market Hall, Borough Market, Halifax             HX1 1DZ",,12/01/08,07/10/16
Plumbase Ltd,-472.71,-472.71,2017,"1 Phoenix Court, Wakefield Road, Brighouse, HD6 1PF","C/O G L Hearn Ltd, Po Box 1821, Southampton, SO18 9NA",01/01/09,01/25/17
,-0.58,-0.58,2017,"10 Denholmegate Road, Hipperholme, Halifax, HX3 8JQ",,04/01/09,
,-0.3,-0.3,2017,"King Cross Garage, Burnley Road, Halifax, HX2 7JG",,04/01/09,
,-256,-256,2010,"Unit 30, 11 Owler Ings Road, Brighouse, HD6 1EJ",,04/28/09,07/04/10
Luxury Nook Ltd,-57.96,-57.96,2010,"Unit 10E, Topland Country Business Pk, Cragg Road, Mytholmroyd          HX7 5RU","Silverburn Steading, Saul Farm, Leslie, Insch, AB52 6PA",07/01/09,08/17/10
,-0.01,631.42,2014,"342/344 Burnley Road, Todmorden, OL14 8EX",,09/10/13,
Trustees Of Whiteleys Engineering,-406.48,-406.48,2013,"Unit 3, Rishworth Business Complex, Rishworth, Sowerby Bridge       HX6 4EW","Attn Property Management A/C's, C/O Walker Singleton, Property House, Lister Lane, Halifax, HX1 5AS",06/19/13,12/31/13
Pinnacle People Ltd,-190,-190,2015,"Office 26 & 18, 11 Owler Ings Road, Brighouse, HD6 1EJ","6 St Andrew Street, London, EC4A 3AE",08/01/13,09/30/15
,-572.85,-572.85,2017,"Bailey's Sports Bar, Hollins Mill, Rochdale Road, Todmorden           OL14 6SA",,04/01/14,
Asda Stores Ltd,-962.5,10571,2016,"Atm Site (Barclays) At Asda, Hanson Lane, Halifax, HX1 4PG","Gl Hearn Management Ltd, Po Box 1821, Southampton, SO18 9NA",05/01/12,
Abbey Pub Management Ltd (In Liquidation),-652.07,-652.07,2010,"18 Huddersfield Road, Elland, HX5 9DW","O'Hara & Co, Wesley House, Huddersfield Road, Birstall, Batley, WF17 9EJ",11/18/09,08/31/10
,-35.13,-35.13,2010,"Unit 6 Hollins Mill, Rochdale Road, Todmorden, OL14 6SA",,03/01/08,02/25/11
,-58.18,-58.18,2012,"Waterloo Road, Brighouse, HD6 2AN",,04/01/10,10/15/12
The Bradshaw Pub Co Ltd,-1.03,-1.03,2017,"Golden Fleece Inn, 1 Bradshaw Lane, Bradshaw, Halifax             HX2 9UZ","Fao Keith A Vear, 29 Whitley Drive, Holmfield, Halifax, HX2 9SJ",01/28/10,
,-0.19,-0.19,2017,"Lower Field Bottom Farm, Coley Road, Northowram, Halifax             HX3 7SA",,04/01/10,
,-100.58,-100.58,2011,"53 Bethel Street, Brighouse, HD6 1JR",,09/24/10,05/03/11
Limehouse Films Ltd,-314.89,-314.89,2011,"Off 5, 2ND Flr W Grove Mill, The E W Innovation Centre, Hopwood Lane, Halifax              HX1 5ER","The E W Innovation Centre, Hopwood Lane, Halifax, HX1 5EP",09/01/10,05/18/11
,-79.74,-79.74,2016,"Unit 2 The Warehouse, Wood Street, Brighouse, HD6 1PW",,04/07/11,08/31/16
