Organisation Name (A),Department (B),Service Cat Label (C ),Purpose of Spend (D),Expenditure CIPFA Sub Group (E ),Supplier (F),Supplier Reference (G),Pay Date (H),Transaction Number (I),Net Amount (J),Grant to VCSE? (K),Charity Number (L),Card Transaction (M),Irrecoverable VAT (N)
Pendle Borough Council,Revenues Services,,Fees Income : Non-VATable,9302,WILKIN CHAPMAN LLP,A0084376, 12/04/2017,TRE0279437,133,N,N/A,N,N/A
Pendle Borough Council,Revenues Services,,Fees Income : Non-VATable,9302,WILKIN CHAPMAN LLP,A0084376, 12/04/2017,TRE0279438,133,N,N/A,N,N/A
Pendle Borough Council,Revenues Services,,Fees Income : Non-VATable,9302,WILKIN CHAPMAN LLP,A0084376, 12/04/2017,TRE0279436,175,N,N/A,N,N/A
Pendle Borough Council,Revenues Services,,Fees Income : Non-VATable,9302,WILKIN CHAPMAN LLP,A0084376, 12/04/2017,TRE0279437,175,N,N/A,N,N/A
Pendle Borough Council,Revenues Services,,Fees Income : Non-VATable,9302,WILKIN CHAPMAN LLP,A0084376, 12/04/2017,TRE0279438,175,N,N/A,N,N/A
Pendle Borough Council,Revenues Services,,Fees Income : Non-VATable,9302,WILKIN CHAPMAN LLP,A0084376, 12/04/2017,TRE0279434,250.5,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,Subscriptions & Donations,4706,WOLTERS KLUWER (UK) LTD,A0000595, 06/04/2017,OPS0279246,14.95,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,Subscriptions & Donations,4706,WOLTERS KLUWER (UK) LTD,A0000595, 06/04/2017,OPS0279246,1007.61,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Supplies and Services,Other Expenses,4705,WOMENS AID FEDERATION OF ENGLAND,A0067744, 06/04/2017,HMR0279292,30,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Supplies and Services,Other Expenses,4705,WOMENS AID FEDERATION OF ENGLAND,A0067744, 06/04/2017,HMR0279292,141.67,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Capital Costs,Capital : Payments,CD14,"WOODCOCKS, HAWORTH & NUTTALL",A0089853, 06/04/2017,AAS0279330,2200000,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,XL DISPLAYS LIMITED,A0091116, 13/04/2017,PCO0279338,52,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Water & Sewerage,2501,YORKSHIRE WATER,A0002808, 06/04/2017,EST0279159,72.76,N,N/A,N,N/A
