UID,Client,Pro Class,Contract Title,Route to Market,Agreement Type,Contract Start Date,Contract Term (Months),Maximum Duration of Contract (Months),Contract End Date,Ext. Applied to Contract,Maximum Extend Date,Review Date,Estimated Annual Value,Estimated Total Value,Supplier Name,Supplier Type,Registered Number,Postcode,Council Directorate
3847,Stockport Council,301200-Mail Services : Postage : ,External Mailing Service,Call Off (External),Contract,01/05/2017,24,48,30/04/2019,No,30/04/2021,01/01/2019," œ100,000.00 "," œ400,000.00 ",Whistl UK Limited,Large,4417047,SL7 1TB,Stockport- Corporate & Support Services
3875,Stockport Council,271200-Information Communication Technology : Hardware : ,New networking equipment for Stockport Homes HQ,Exemption,Contract,22/05/2017,1,1,29/05/2017,No,29/05/2017,29/05/2017," œ103,000.00 "," œ103,000.00 ",Virgin Media Business,Large,01785381,S98 1HS,Stockport- Corporate & Support Services
3876,Stockport Council,271440-Information Communication Technology : Software : ,"Provision of PSN Services, procurement via CSS framework",Call Off (External),Contract,01/06/2017,12,24,31/05/2018,Yes,31/05/2019,30/04/2019," œ13,000.00 "," œ26,000.00 ",Vodafone UK,Large,1471587,M22 5RR,Stockport- Corporate & Support Services
3877,Stockport Council,271300-Information Communication Technology : Services : Maintenance & Support,Annual Support & Maintenance for Pitney Bowes Confirm Solution,Exemption,Contract,05/06/2017,24,24,04/06/2019,No,04/06/2019,01/08/2018," œ76,636.80 "," œ153,273.60 ",Pitney Bowes Software Europe Ltd,Medium,01977325,AL10 9UJ,Stockport- Services to Place
3885,Stockport Council,151000-Consultancy : Business : ,Playing pitch strategy consultancy support,Quote,Contract,16/06/2017,10,10,16/04/2018,No,16/04/2017,16/03/2017," œ30,000.00 "," œ30,000.00 ",4 GLOBAL CONSULTING LTD,Medium,04574194,SW1H 0HW,Stockport- Services to Place
3886,Stockport Council,271430-Information Communication Technology : Software : Commercial Off-The-Shelf,"Plan, measure and report on gully emptying operations",Exemption,Contract,01/06/2017,12,12,31/05/2018,No,31/05/2018,31/10/2017," œ8,730.00 "," œ17,230.00 ",KAARBON TECHNOLOGY LTD,Medium,8304632,BH23 2PX ,Stockport- Services to Place
3887,Stockport Council,271420-Information Communication Technology : Services : Online Services,Telehealth system ,Exemption,Contract,03/07/2017,6,6,02/01/2018,No,02/01/2018,01/10/2017," œ19,189.20 "," œ19,189.20 ",Docobo,Small,04283506,S3 8BZ,Stockport- Corporate & Support Services
3893,Stockport Council,151514-Healthcare : Public Health : Specialist Services,Healthy Young Minds (HYM) (formerly CAMHS),Exemption,Contract,01/04/2017,12,12,31/03/2018,No,31/03/2018,01/10/2017," œ360,553.00 "," œ360,553.00 ",Pennine Care NHS Foundation Trust,NHS,8436885,SK2 6RA,Stockport- Services to People
3915,Stockport Council,271501-Information Communication Technology : Services : ,Revenues & Benefits Outbound Mail Services,Call Off (External),Contract,01/10/2017,24,24,30/09/2019,No,30/09/2021,01/11/2018," œ104,012.00 "," œ208,024.00 ",DSI Billing,Medium,3823171,RM9 6BF,Stockport- Corporate & Support Services
3933,Stockport Council,321014-Social Community Care Supplies & Services - Adult : Domiciliary Care : ,Home Support additional hours,Exemption,Contract,05/05/2017,10,10,31/03/2018,No,31/03/2018,31/03/2018," œ20,000.00 "," œ20,000.00 ",HG Care,SME,4626258,SK4 3GN,Stockport- Services to People
3949,Stockport Council,271440-Information Communication Technology : Software : ,System training and data migration - Adopters to Adoption Counts (Regional Adoption Agency). ,Exemption,Contract,01/06/2017,12,12,31/05/2018,No,31/05/2018,03/01/2018," œ36,000.00 "," œ36,000.00 ",Social Care Network Solutions Ltd,Micro,03223082,M1 2HF,Stockport- Services to People
3961,Stockport Council,171100-Education : Supplies : ,Stockport Local Assistance Scheme ,Exemption,Contract,01/07/2017,24,36,31/07/2019,No,31/07/2020,31/03/2018," œ25,000.00 "," œ75,000.00 ",F R Monkhouse,Small,"3861224
 ",SK3 0AN   ,Stockport- Services to People
3981,Stockport Council,271440-Information Communication Technology : Software : ,Zinio / eMagazines,Call Off (External),Contract,01/07/2017,12,12,30/06/2018,No,30/06/2018,05/01/2018," œ2,000.00 "," œ2,000.00 ",W.F.Howe,Small,3662159,LE7 4YH,Stockport- Corporate & Support Services
4016,Stockport Council,151900-Consultancy : Management : ,Stockport Strategic Property Partnership Alliance Agreement,OJEU Tender,Contract,29/01/2014,120,180,28/01/2024,No,28/01/2029,28/01/2023," œ46,000,000.00 "," œ695,000,000.00 ",Various - See Below,Large,20258,ML4 3FB,Stockport- Services to Place
4016,Stockport Council,151900-Consultancy : Management : ,Stockport Strategic Property Partnership Alliance Agreement,,,41668,120,60,45319,No,47146,," œ46,000,000.00 "," œ695,000,000.00 ",Carillion PLC,Large,3782379,WV3 0SR,Stockport- Services to Place
4016,Stockport Council,151900-Consultancy : Management : ,Stockport Strategic Property Partnership Alliance Agreement,,,41668,120,60,45319,No,47146,," œ46,000,000.00 "," œ695,000,000.00 ",CBRE Limited,Large,3536032,EC4M 7HP,Stockport- Services to Place
4047,Stockport Council,171115-Education : School Musical Instruments : ,Provision of a Professional French Horn ,Quote,Contract,16/06/2017,12,12,16/06/2018,No,16/06/2018,01/02/2018," œ6,296.50 "," œ6,296.50 ",Paxman Musical Instruments,Small,746437,SE1 0LH,Stockport- Services to People
4048,Stockport Council,321100-Social Community Care Supplies & Services - Children :  ,Independent Author and Chair for Safeguarding ,Quote,Contract,13/06/2017,12,12,13/06/2018,No,13/06/2018,01/02/2018," œ5,670.00 "," œ5,670.00 ",David Hunter,Sole Trader,N/a,HU13 9BP,Stockport- Services to People
4050,Stockport Council,321100-Social Community Care Supplies & Services - Children :  ,Emergency Overnight Respite Care and Support ,Quote,Contract,01/08/2017,12,12,01/08/2018,No,01/08/2018,31/05/2018," œ5,097.00 "," œ5,097.00 ",GS Social Care Group,Small,5807913,BB6 7AB,Stockport- Services to People
4067,Stockport Council,321100-Social Community Care Supplies & Services - Children :  ,Early Years Training Framework ,OJEU Tender,Framework Agreement,01/09/2014,36,48,30/04/2018,Yes,30/04/2018,30/09/2017," œ61,500.00 "," œ246,000.00 ",Various - See Below,Small,Various,Various,Stockport- Services to People
4080,Stockport Council,129999-Cemetery & Crematorium : Not Elsewhere Classified : ,Mortuary Services,Quote,Contract,01/10/2017,24,24,30/09/2019,No,30/09/2019,31/03/2019," œ241,000.00 "," œ482,000.00 ",Stockport NHS Foundation Trust ,NHS,Trust - Not Required,SK2 7JE,Stockport- Services to People
4150,Stockport Council,129999-Cemetery & Crematorium : Not Elsewhere Classified : ,Mortuary and Post Mortem Services,OJEU Tender,Contract,29/09/2017,36,132,28/09/2020,No,28/09/2028,28/06/2020," œ1,074,014.00 "," œ11,814,154.00 ",Tameside General Hospital (Tameside & Glossop NHS Foundation Trust),NHS,Trust - Not Required,OL6 9RW ,Stockport- Corporate & Support Services
4159,Stockport Council,271440-Information Communication Technology : Software : ,Taxi Driver Online Knowledge Test,Quote,Contract,01/10/2017,12,48,30/09/2018,No,30/09/2018,30/09/2021," œ12,000.00 "," œ48,000.00 ",Personnel Checks Limited,medium,08101751,BB1 1FB,Stockport- Services to People
4168,Stockport Council,401406-Social Community Care Supplies & Services - Children : Specialist Needs : Leaving Care Services,16 Plus Care Leavers DPS,OJEU Tender,DPS (Dynamic Purchasing System),01/10/2015,24,48,30/09/2017,,30/09/2017,03/03/2017,,,Various - See Below,Various,Various,Various,Stockport- Services to People
4176,Stockport Council,152200-Consultancy : Technical & Feasibility : ,Landscape Character Assessment and Landscape Sensitivity Study,Quote,Contract,15/09/2017,7,7,30/04/2018,No,30/04/2018,30/03/2018," œ35,845.20 "," œ35,845.20 ",Land Use Consultants,Large,02549296,NW1 1JD,Stockport- Services to Place
4182,Stockport Council,"391100-Works - Construction, Repair & Maintenance : Buildings : ",External Signage Works on the Red Rock Development,Quote,Contract,26/09/2017,2,2,17/11/2017,No,17/11/2017,17/11/2017," œ73,922.00 "," œ73,922.00 ",Hartbrights Ltd,SME,3075104,M22 4SY,Stockport- Services to Place
