Ratepayer,Property Address,Propref,Billing Address,RV,Property Description,Relief Code
"R P Moore, J L Lister & Aj Bell Trustees Ltd","Suite T4 Trinity House, Blackwall, Halifax, HX1 2QR",64268733,"Trinity House, Blackwall, Halifax, HX1 2QR",4500,Office,Listed Building
,"111 Haley Hill, Halifax, HX3 6EE",65224111,,2650,Shop and Premises,Rateable Value below threshold
,"Unit 12 The Ainleys, Huddersfield Road, Elland, HX5 9JP",56132841,,2325,Store And Premises,Empty Property - RV < 15000
Crossley Evans Ltd,"Boston Street, Halifax, HX1 4ND",64024704,"Po Box 23, Shipley, Bradford, BD18 2LY",7400,Workshop And Premises,Empty Relief - Post 01/04/2008
Due West Ltd,"Over4-10 Albion Street, Halifax, HX1 1DU",64052703,"C/O O & C Management Services Ltd, 9 Harrison Road, Halifax, HX1 2AF",6500,Offices and Premises,Empty Relief - Post 01/04/2008
,"Unit 5, Lee Bridge Industrial Estate, Lee Bridge, Halifax             HX3 5AT",65600708,,5100,Workshop And Premises,Qualifying industrial hereditament
W W Leese [Hx] Ltd,"Lower Brea, Leeds Road, Halifax, HX3 7AQ",65612724,"10 Bramley View, Lightcliffe, Halifax, HX3 8ST",4200,Warehouse And Premises,Empty Relief - Post 01/04/2008
,"29 Church Street, Halifax, HX1 1QY",64780701,,10000,Warehouse And Premises,Listed Building
,"Basement, Empire Buildings, Church Street, Halifax             HX1 1QY",64572705,,2075,Warehouse And Premises,Rateable Value below threshold
Makin Dixon Solicitors,"4 Clare Road, Halifax, HX1 2HX",64584004,"The Wool Exchange, 2nd Floor, 10 Hustlergate, Bradford, BD1 1RE",6200,Offices and Premises,Listed Building
Dean Clough Ltd,"Unit DY/1, Dean Clough Mills, Halifax, HX3 5AX",64784751,"Office Suite E345, Dean Clough, Halifax, HX3 5AX",5100,Warehouse And Premises,Listed Building
Dean Clough Ltd,"Office Suite D5 5TH Floor, Dean Clough Mills, Halifax, HX3 5AX",64788851,"Office Suite E345, Dean Clough, Halifax, HX3 5AX",46500,Offices and Premises,Listed Building
Dean Clough Ltd,"Office Suite D 07, Dean Clough Mills, Halifax, HX3 5AX",64885703,"Office Suite E345, Dean Clough, Halifax, HX3 5AX",3900,Warehouse And Premises,Listed Building
White Rose Non Wovens Ltd,"Arches Street, Halifax, HX1 2SY",69360715,"West Parade, Halifax, HX1 2SY",2075,Workshop And Premises,Rateable Value below threshold
,"103a Ovenden Road, Ovenden, Halifax, HX3 5RQ",64096703,,3050,Shop and Premises,Empty Relief - Post 01/04/2008
Dean Clough Ltd,"Office Suite D108, Dean Clough Office Park, Halifax, HX3 5AX",64788749,"Office Suite E345, Dean Clough, Halifax, HX3 5AX",1725,Office,Empty Property - RV < 15000
F C F M Group Ltd,"Harrison House, 10 Harrison Road, Halifax, HX1 2AF",65276712,"295 Kings Road, London, SW3 5EP",4050,Shop and Premises,Listed Building
Swinton Group Ltd,"Moorside House, Hebble Brook Business Park, Hays Lane, Halifax              HX2 8UL",65288705,"Attn Andrew Mellor, Swinton House, 6 Great Marlborough Street, Manchester, M1 5SW",26500,Offices and Premises,Awaiting occupation
,"Unit 7, Calder Workshops, Gibbet Street, Halifax             HX1 4JQ",65164755,,570,Workshop And Premises,Rateable Value below threshold
Calderdale Mbc Markets Manager,"Balcony Store 2, Borough Market, Halifax, HX1 1DZ",64288775,"19 Albion Street, Halifax, HX1 1DU",193,Store And Premises,Rateable Value below threshold
Calderdale Mbc Markets Manager,"Balcony Store 5, Borough Market, Halifax, HX1 1DZ",64288777,"19 Albion Street, Halifax, HX1 1DU",167,Store And Premises,Rateable Value below threshold
Ppc Uk Ltd (In Administration),"First And Second Floors, Unit 1b Dunkirk Mills, Dunkirk Lane, Halifax             HX1 3TA",64852706,"Leonard Curtis, Business Rescue & Recovery, 5 Albion Court, Leeds, LS1 6JL",1975,Warehouse And Premises,Rateable Value below threshold
,"Adj 9 Kent Street, Halifax, HX1 2SR",65500700,,1000,Store And Premises,Rateable Value below threshold
,"Woodgate, 164 King Cross Road, Halifax, HX1 3LN",65516712,,2475,Surgery And Premises,Rateable Value below threshold
Calderdale Mbc Markets Manager,"Balcony Store 20, Borough Market, Halifax, HX1 1DZ",64288791,"19 Albion Street, Halifax, HX1 1DU",485,Store And Premises,Listed Building
Calderdale Mbc Markets Manager,"21/22 Borough Market, Halifax, HX1 1DY",64288704,"19 Albion Street, Halifax, HX1 1DU",7600,Market Stall And Premises,Listed Building
Calderdale Mbc Markets Manager,"Balcony Store 23, Borough Market, Halifax, HX1 1DZ",64288794,"19 Albion Street, Halifax, HX1 1DU",215,Store And Premises,Listed Building
Dean Clough Ltd,"Office Suite D176, Dean Clough Office Park, Halifax, HX3 5AX",64788758,"Office Suite E345, Dean Clough, Halifax, HX3 5AX",1950,Office,Empty Property - RV < 15000
Dean Clough Ltd,"Office Suite E 113, Dean Clough Mills, Halifax, HX3 5AX",64784865,"Dean Clough Mills, Halifax, HX3 5AX",4550,Offices and Premises,Listed Building
,"Unit 2 Riverside Works, Luddendenfoot, Halifax, HX2 6HU",64356702,,6400,"Warehouse, Offices and Premises",Empty Relief - Post 01/04/2008
Binns & Sons (Greetland) Ltd,"Brian Royd Mills, Brian Royd Lane, Greetland, Halifax              HX4 8NF",68444731,"The Woodlands, Rochdale Road, Greetland, Halifax, HX4 8PH",455,Workshop And Premises,Rateable Value below threshold
Bamford Developments Limited Pension Scheme,"Unit 6 (Remainder), Dispensary Walk, Halifax, HX1 1QR",64824704,"8 St Stephen Street, Manchester, M3 6AY",7300,Offices and Premises,Listed Building
Bizspace Ltd,"Unit 16D, Calderdale Business Park, Club Lane, Halifax              HX2 8AX",64628837,"Fao Mital Shah, 3rd Floor, Winston House, 2 Dollis Park, Finchley, London, N3 1HG",2250,Office,Rateable Value below threshold
,"Unit 31 (Boiler House), Calder Workshops, Gibbet Street, Halifax             HX1 4JQ",65164751,,890,Workshop And Premises,Rateable Value below threshold
,"2ND Flr, 3 Carlton Place, Halifax, HX1 2SB",64484712,,13000,Offices and Premises,Empty Relief - Post 01/04/2008
Calderdale Mbc Land & Property Services,"Carlton Street, Halifax, HX1 2AF",65276700,"Northgate House, Northgate, Halifax, HX1 1UN",3150,Workshop And Premises,Listed Building
Covea Insurance Plc,"Ferguson Street, Halifax, HX1 2EE",65076701,"F A O Mr Malcolm Nutton, A & B Mills, Dean Clough, Halifax, HX3 5AX",211000,Offices and Premises,Empty Relief - Post 01/04/2008
,"Advertising Right, 195 King Cross Road, Halifax, HX1 3LN",65516739,,740,Advertising Right,Rateable Value below threshold
,"1st Floor, 32 Bell Hall Terrace, Halifax, HX1 3EE",64228700,,880,Store And Premises,Rateable Value below threshold
,"53 Crown Street, Halifax, HX1 1JB",64756748,,4700,Shop and Premises,Listed Building
Lockside Estates Ltd,"The Wharf, Gas Works Lane, Elland, HX5 9HH",56104704,"Lockside Mill, St Martins Road, Marple, Stockport,, SK6 7BZ",5100,Mooring And Premises,Unoccupied Land
,"Gordon Street, Elland, HX5 0AG",56112700,,1750,Garage And Premises,Rateable Value below threshold
Warmco Space Heating Ltd,"Unit 106 1ST Flr South Side, Exchange Mill, Saddleworth Road, Elland               HX5 0RY",56212727,"Warmco Industrial Park, Manchester Road, Mossley, Ashton Under Lyne, OL5 9AY",1250,Store And Premises,Listed Building
Warmco Space Heating Ltd,"Unit 208 2ND Flr South Side, Exchange Mill, Saddleworth Road, Elland               HX5 0RY",56212740,"Warmco Industrial Park, Manchester Road, Mossley, Ashton Under Lyne, OL5 9AY",830,Store And Premises,Listed Building
Bizspace Ltd,"Unit 18E, Calderdale Business Park, Club Lane, Halifax              HX2 8AX",64628863,"Fao Mital Shah, 3rd Floor, Winston House, 2 Dollis Park, Finchley, London, N3 1HG",3050,Offices and Premises,Empty Relief - Post 01/04/2008
Bizspace Ltd,"Unit 7A, Calderdale Business Park, Club Lane, Halifax              HX2 8AX",64628810,"Fao Mital Shah, 3rd Floor, Winston House, 2 Dollis Park, Finchley, London, N3 1HG",1925,Offices and Premises,Rateable Value below threshold
Bizspace Ltd,"Unit 6A, Calderdale Business Park, Club Lane, Halifax              HX2 8AX",64628773,"Fao Mital Shah, 3rd Floor, Winston House, 2 Dollis Park, Finchley, London, N3 1HG",2425,Store,Empty Property - RV < 15000
W Hartley & Sons Ltd,"Adj Central Ironworks, Gordon Street, Boothtown, Halifax              HX3 6NU",65188704,,1975,Workshop And Premises,Rateable Value below threshold
Calderdale Mbc Markets Manager,"Market Stall 59-60, Market Hall, Borough Market, Halifax             HX1 1DZ",64288733,"19 Albion Street, Halifax, HX1 1DU",4650,Market Stall And Premises,Listed Building
Calderdale Mbc Markets Manager,"1ST Flr Market Stall 77-79, Market Hall, Borough Market, Halifax              HX1 1DZ",64288822,"19 Albion Street, Halifax, HX1 1DU",1575,Store And Premises,Listed Building
Calderdale Mbc Markets Manager,"Market Stall 104-107, Market Hall, Borough Market, Halifax             HX1 1DZ",64288748,"19 Albion Street, Halifax, HX1 1DU",5300,Market Stall And Premises,Listed Building
Dean Clough Ltd,"Unit G420, Dean Clough Mills, Halifax, HX3 5AX",64784899,"Office Suite E345, Dean Clough, Halifax, HX3 5AX",8700,Offices and Premises,Listed Building
Dean Clough Ltd,"Office Suite LG39, Dean Clough Industrial Park, Halifax, HX1 1XG",64784746,"Office Suite E345, Dean Clough, Halifax, HX3 5AX",1350,Store,Empty Property - RV < 15000
Dean Clough Ltd,"Office Suite L G 44, Dean Clough Mills, Halifax, HX3 5AX",64784832,"Office Suite E345, Dean Clough, Halifax, HX3 5AX",1700,Office,Empty Property - RV < 15000
Dean Clough Ind Park Ltd,"Unit D Mill Annexe, Dean Clough Industrial Park, Halifax, HX3 5AX",64784833,"Unit OP14-20, Dean Clough Office Park, Halifax, HX3 5AY",1400,Store,Listed Building
,"10 Dodge Holme Drive, Mixenden, Halifax, HX2 8PE",64832010,,2850,Shop and Premises,Rateable Value below threshold
,"14 Holme Buildings, Denholmegate Road, Hipperholme, Halifax              HX3 6LJ",64812713,,3500,Hairdressing Salon and Premises,Empty Relief - Post 01/04/2008
,"45 Hopwood Lane, Halifax, HX1 5ER",65364045,,2325,Shop and Premises,Rateable Value below threshold
Global Commercial Investments Ltd,"First Floor Unit H, Craven Edge Enterprise Cntr, Hopwood Lane, Halifax              HX1 5JH",64242747,"Unit 4, Fast Food Business Centre, Pride Buildings, Hall Lane, Bradford, BD4 7AB",4900,Warehouse And Premises,Empty Relief - Post 01/04/2008
Kino & Co,"Office 3.7 First Floor, White Rose Mill, Holdsworth Road, Holmfield            HX3 6SN",65344745,"Office H M 2.0, Holmfield Mills, Holdsworth Road, Halifax, HX3 6SN",2175,Office and Premises,Empty Property - RV < 15000
The Arts Charity At Dean Clough,"Fletchers Mill, Dean Clough Mills, Halifax, HX3 5AX",64296700,"D040 D Mill, Dean Clough, Halifax, HX3 5AX",83500,Offices and Premises,Listed Building
Kino & Co,"Office H M 2.11, Holmfield Mills, Holdsworth Road, Halifax              HX3 6SN",65344882,"Office H M 2.0, Holmfield Mills, Holdsworth Road, Halifax, HX3 6SN",7400,Office,Empty Relief - Post 01/04/2008
Asda Stores Ltd,"69a Huddersfield Road, Elland, HX5 9AA",56132765,"Gl Hearn Management Ltd, Po Box 1821, Southampton, SO18 9NA",1475,Store And Premises,Rateable Value below threshold
E.P.I.C Plc,"Above, 353-359 Skircoat Green Road, Halifax, HX3 0RP",68596700,"Robin Hood Works, Wakefield Road, Brighouse, HD6 1PE",2000,Store And Premises,Rateable Value below threshold
,"Ground Floor, 334 Skircoat Green Road, Halifax, HX3 0LX",68596334,,4400,Shop and Premises,Empty Relief - Post 01/04/2008
Gordon Rigg (Nurseries) Ltd,"Car Park, Near Travis House, Rochdale Road, Todmorden           OL14 6LD",78400779,"Calderbank Nurseries, Walsden, Todmorden, OL14 7TG",2000,Car Park,Rateable Value below threshold
,"Unit 3, Green Hill Industrial Estate, Mytholmroyd, Hebden Bridge       HX7 5QF",76088732,,28500,Factory and Premises,Empty Relief - Post 01/04/2008
Harley House Ripponden Ltd.,"Bridgeside, Harley House, Mill Fold, Ripponden, Sowerby Bridge       HX6 4DJ",77348781,"Registered Office, 67 Chorley Old Road, Bolton, BL1 3AJ",4650,Offices and Premises,Empty Relief - Post 01/04/2008
,"13 West End, Hebden Bridge, HX7 8JP",76576705,,2550,Shop and Premises,Empty Property - RV < 15000
,"8 West End Terrace, Mytholmroyd, Hebden Bridge, HX7 5DW",76580008,,2400,Shop and Premises,Empty Property - RV < 15000
,"The Bull & Dog Inn, South Parade, Stainland, Halifax              HX4 9HW",68636700,,4100,Public House and Premises,Listed Building
,"Unit 7, South Street, Halifax, HX1 2EL",68640712,,4050,Warehouse And Premises,Empty Relief - Post 01/04/2008
,"Unit 8 Carlton Mill, South Street, Halifax, HX1 2EL",68640704,,1575,Warehouse And Premises,Rateable Value below threshold
,"1ST Floor Unit 3, Carlton Mill, South Street, Halifax              HX1 2TE",68640701,,2475,Workshop And Premises,Rateable Value below threshold
Bon Bon Milk Bars [Halifax] Ltd,"21/23 Union Street, Halifax, HX1 1PR",69144717,"1 George Street, Halifax, HX1 1HA",12250,Shop and Premises,Empty Relief - Post 01/04/2008
Setbray Properties Ltd,"Suite 5, 1ST Floor Burlees House, Hangingroyd Lane, Hebden Bridge        HX7 7DD",76244722,"Suites 1&4 2nd Floor, Burlees House, Hangingroyd Lane, Hebden Bridge, HX7 7DD",5900,Offices and Premises,Empty Relief - Post 01/04/2008
Environment Agency F A O David Smith Estate Surveyor,"16 Burnley Road, Mytholmroyd, Hebden Bridge, HX7 5LH",76088016,"Po Box 12, Knutsford Road, Warrington, Cheshire, WA4 1HG",1100,Shop and Premises,Rateable Value below threshold
Exors Of Mr G R Rower,"19b School Lane, Todmorden, OL14 5AP",78412702,"C/O Mrs C W J Mahoney, 19 The Paddock, Rufford, Lancs, L40 1UL",2375,Offices and Premises,Rateable Value below threshold
,"Unit 5, 10A Nanholme Mill, Shaw Wood Road, Todmorden           OL14 6DA",78416715,,1800,Workshop And Premises,Empty Property - RV < 15000
Wattlid Ltd,"Units 18A & 18B, Moderna Business Park, Burnley Road, Mytholmroyd          HX7 5QQ",76088864,"The Continuum, Moderna Business Park, Mytholmroyd, HX7 5QQ",13750,Store And Premises,Empty Relief - Post 01/04/2008
,"Unit U1, Pear Street, Halifax, HX1 3UA",68232706,,2050,Store And Premises,Rateable Value below threshold
,"224 Pellon Lane, Halifax, HX1 5RU",68236224,,4100,Shop and Premises,Empty Relief - Post 01/04/2008
,"Scaitcliffe Hall, Burnley Road, Todmorden, OL14 7DQ",78076729,,44000,Hotel And Premises,Listed Building
,"R/O 109 Wakefield Road, Lightcliffe, Halifax, HX3 8SH",69248706,,1200,Store And Premises,Rateable Value below threshold
W H Greenwood Ltd,"Unit 1, 25 Square Road, Halifax, HX1 1QG",68708707,"25 Square Road, Halifax, HX1 1QG",2150,Workshop And Premises,Rateable Value below threshold
,"Unit 4, Branxholme Estate, Bradford Road, Brighouse           HD6 4EA",29084722,,5200,Warehouse And Premises,Empty Relief - Post 01/04/2008
Fit-Lock Systems Ltd,"Bath Place, R/O11-19 Bramston Street, Brighouse, HD6 3AA",29088707,"Kenann House, 32 Newby Road Industrial Est, Hazel Grove, Stockport, SK7 5DA",2475,Warehouse And Premises,Rateable Value below threshold
,"4/8 Bridge End, Brighouse, HD6 3DH",29092004,,990,Store And Premises,Empty Property - RV < 15000
Stove Enamellers Ltd,"Sherwood Road, Brighouse, HD6 1QG",29508704,"Sherwood Road, Brighouse, HD6 1QG",13750,Workshop And Premises,Empty Relief - Post 01/04/2008
Calderdale Mbc Leisure Services,"Cab Part 1ST Floor, Todmorden Community College, Burnley Road, Todmorden           OL14 7BX",78076503,"Fao Shabbir Suleman, Westgate House, Westgate, Halifax, HX1 1PS",4400,Offices and Premises,Empty Relief - Post 01/04/2008
Richard Coupe Ltd,"Unit 1 Hope Mill, Crescent Street, Todmorden, OL14 5HA",78547704,"Hope Mill Office, Dalton Street, Todmorden, OL14 5HJ",2300,Workshop And Premises,Empty Property - RV < 15000
,"The Theatre, 1A Wards End, Halifax, HX1 1DD",69264700,,61500,Club and Premises,Listed Building
Epatech Limited,"First Floor, 2 Wards End, Halifax, HX1 1DD",69264746,,6200,Store And Premises,Listed Building
,"The Brick Shack, Midgehole Road, Hebden Bridge, HX7 7AN",76368708,,1875,Store And Premises,Empty Property - RV < 15000
Warmco Space Heating Ltd,"Units 2-3, Victoria Works Business Park, Calder Street, Brighouse            HD6 1LZ",29124713,"Warmco Industrial Park, Manchester Road, Mossley, Ashton Under Lyne, OL5 9AY",15250,Factory and Premises,Empty Relief - Post 01/04/2008
R A Technology Ltd,"Ground Floor Wing, Wakefield House, 84 Wakefield Road, Brighouse            HD6 1QL",29608761,"F.A.O. Michael Noble, 84 Wakefield Road, Brighouse, HD6 1QL",6300,Offices and Premises,Empty Relief - Post 01/04/2008
Roch Valley Homes Ltd,"Unit 7 Hollins Mill, Hollins Road, Todmorden, OL14 6QF",78224703,"2nd Floor, Hollins Mill, Walsden, Todmorden, OL14 6SA",6000,Workshop And Premises,Listed Building
,"15 Roils Head Road, Halifax, HX2 0NQ",68396015,,2175,Shop and Premises,Rateable Value below threshold
,"1ST Flr, Mount Pleasant Hse, Midgley Road, Mytholmroyd, Hebden Bridge        HX7 5LR",76372711,,465,Store And Premises,Rateable Value below threshold
G Property,"1ST Floor, 96 Commercial Street, Brighouse, HD6 1AQ",29196730,"25 Park Square West, Leeds, LS1 2PW",1250,Offices and Premises,Rateable Value below threshold
Pennine Housing 2000 Ltd,"118 Oak Avenue, Todmorden, OL14 5PD",78340118,"Finance Section, Bull Green House, Bull Green, Halifax, HX1 2EB",2250,Shop and Premises,Rateable Value below threshold
,"Oxford Street, Todmorden, OL14 5PU",78348703,,1750,Garage And Premises,Awaiting occupation
Ragl Investments Ltd,"Canal Mills, Elland Bridge, Elland, HX5 0SQ",56080708,,24500,Workshop And Premises,Empty Relief - Post 01/04/2008
Innovative Packaging Limited,"3 Waterhouse Street, Halifax, HX1 1XX",69304700,,13000,Gymnasium And Premises,Empty Relief - Post 01/04/2008
Craggs Country Business Park Llp,"Suite 5 Craggs Country B/Pk, New Road, Cragg Vale, Hebden Bridge        HX7 5TT",76400720,"H/O Craggs Country B Park, New Road, Cragg Vale, Hebden Bridge, HX7 5TT",2750,Office and Premises,Empty Property - RV < 15000
,"1ST & 2ND Floors, 34 Bull Green, Halifax, HX1 5AB",64436808,,2550,Store And Premises,Rateable Value below threshold
,"Carlton Works, The Boulevard, R/O 24 Savile Park Road, Halifax             HX1 2EN",68472711,,3250,Store And Premises,Empty Relief - Post 01/04/2008
Alco Valves Group Ltd,"Northern Timber Merchants, Gooder Lane, Brighouse, HD6 1HF",29272711,"Gooder Lane, Brighouse, HD6 1HB",98500,Workshop And Premises,Empty Relief - Post 01/04/2008
Everything Everywhere Ltd,"Telecommunication Mast, Site Ref W Y K 7033, Granny Hall Lane, Brighouse            HD6 2JJ",29276701,"C/O Gva, Po Box 6079, Wolverhampton, WV1 9RA",4300,Communication Station and Premises,Unoccupied Land
