Department Family,Entity,Date,Expense Type,Expense area,Supplier,Transaction Number,Amount
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,PATIENT APPLIANCES,Medicine,NHS LOGISTICS,1018142596,0.67
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,PATIENT APPLIANCES,Medicine,NHS LOGISTICS,1018142596,0.67
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,PATIENT APPLIANCES,Medicine,NHS LOGISTICS,1018142596,0.67
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,SERVICES FROM NHS BODIES,Medicine,NHS LOGISTICS,1018142596,0.89
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,DISPOSABLE THEATRE DRAPES WIPES,Medicine,NHS LOGISTICS,1018142596,0.71
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,PATIENT APPLIANCES,Clinical Support,NHS LOGISTICS,1018142596,0.22
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,MEDSURGCONS - OTHER,Clinical Support,NHS LOGISTICS,1018142596,96.45
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,MEDSURGCONS - OTHER,Clinical Support,NHS LOGISTICS,1018142596,96.45
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,DRESSINGS - PRE STERILE,Clinical Support,NHS LOGISTICS,1018142596,0.15
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,TISSUES HAND TOWELS & TOILET PAPER,Clinical Support,NHS LOGISTICS,1018142596,0.74
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,DRESSINGS - PRE STERILE,Clinical Support,NHS LOGISTICS,1018142596,1.59
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,MEDSURGCONS - OTHER,Clinical Support,NHS LOGISTICS,1018142596,0.5
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,MEDSURGCONS - OTHER,Clinical Support,NHS LOGISTICS,1018142596,0.31
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,MEDSURGCONS - OTHER,Clinical Support,NHS LOGISTICS,1018142596,1.71
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,OTHER MEDICAL SUPPLIES,Clinical Support,NHS LOGISTICS,1018142596,2.26
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,MEDSURGCONS - OTHER,Clinical Support,NHS LOGISTICS,1018142596,2.66
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,MEDSURGCONS - OTHER,Clinical Support,NHS LOGISTICS,1018142596,0.97
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,BABY TEXTURE MODIFIED FOODS,Clinical Support,NHS LOGISTICS,1018142596,3.31
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,M & S EQUIPELECTEQUIPINST - OTHER,Clinical Support,NHS LOGISTICS,1018142596,0.29
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,DISPOSABLE THEATRE DRAPES WIPES,Clinical Support,NHS LOGISTICS,1018142596,1.42
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,HEALTHCARE - WEAR,Clinical Support,NHS LOGISTICS,1018142596,60.41
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,TISSUES HAND TOWELS & TOILET PAPER,Musculo-Skeletal,NHS LOGISTICS,1018142596,2.87
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1018142596,15.83
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1018142596,3.27
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1018142596,1.15
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1018142596,4.5
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1018142596,1.74
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1018142596,6.98
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1018142596,2.41
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,OTHER MEDICAL SUPPLIES,Musculo-Skeletal,NHS LOGISTICS,1018142596,1.51
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,PATIENT APPLIANCES,Musculo-Skeletal,NHS LOGISTICS,1018142596,0.67
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,PATIENT APPLIANCES,Musculo-Skeletal,NHS LOGISTICS,1018142596,0.88
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,TOILETRIES PERSONAL HYGIENE PRODUCTS,Musculo-Skeletal,NHS LOGISTICS,1018142596,0.83
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,DISPOSABLE THEATRE DRAPES WIPES,Musculo-Skeletal,NHS LOGISTICS,1018142596,2.84
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,TISSUES HAND TOWELS & TOILET PAPER,Musculo-Skeletal,NHS LOGISTICS,1018142596,0.5
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,OTHER MEDICAL SUPPLIES,Musculo-Skeletal,NHS LOGISTICS,1018142596,0.38
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,SERVICES FROM NHS BODIES,Musculo-Skeletal,NHS LOGISTICS,1018142596,0.89
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,DISPOSABLE THEATRE DRAPES WIPES,Musculo-Skeletal,NHS LOGISTICS,1018142596,0.71
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,MEDSURGCONS - OTHER,Surgery,NHS LOGISTICS,1018142596,4.1
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,MEDSURGCONS - OTHER,Surgery,NHS LOGISTICS,1018142596,4.1
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,MEDSURGCONS - OTHER,Surgery,NHS LOGISTICS,1018142596,4.1
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,TISSUES HAND TOWELS & TOILET PAPER,Clinical Support,NHS LOGISTICS,1018142596,0.5
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,MED SURG EQUIP REP MAINT CLEANING,Clinical Support,NHS LOGISTICS,1018142596,43.71
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,M & S EQUIPELECTEQUIPINST - OTHER,Clinical Support,NHS LOGISTICS,1018142596,33.96
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,M & S EQUIPELECTEQUIPINST - OTHER,Clinical Support,NHS LOGISTICS,1018142596,25.77
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,TISSUES HAND TOWELS & TOILET PAPER,Clinical Support,NHS LOGISTICS,1018142596,0.16
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,HEALTHCARE - WEAR,Clinical Support,NHS LOGISTICS,1018142596,6.39
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,OTHER MEDICAL SUPPLIES,Clinical Support,NHS LOGISTICS,1018142596,1.37
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,OTHER MEDICAL SUPPLIES,Clinical Support,NHS LOGISTICS,1018142596,14.99
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,DISPOSABLE THEATRE DRAPES WIPES,Clinical Support,NHS LOGISTICS,1018142596,0.71
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,MEDSURGCONS - OTHER,Clinical Support,NHS LOGISTICS,1018142596,3.07
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,DISPOSABLE THEATRE DRAPES WIPES,Clinical Support,NHS LOGISTICS,1018142596,0.71
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,TOILETRIES PERSONAL HYGIENE PRODUCTS,Musculo-Skeletal,NHS LOGISTICS,1018142596,0.31
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,PATIENT APPLIANCES,Musculo-Skeletal,NHS LOGISTICS,1018142596,4.27
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,PATIENT APPLIANCES,Musculo-Skeletal,NHS LOGISTICS,1018142596,4.27
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,TISSUES HAND TOWELS & TOILET PAPER,Musculo-Skeletal,NHS LOGISTICS,1018142596,0.08
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,OTHER MEDICAL SUPPLIES,Musculo-Skeletal,NHS LOGISTICS,1018142596,0.38
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1018142596,8.33
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1018142596,0.78
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,TISSUES HAND TOWELS & TOILET PAPER,Surgery,NHS LOGISTICS,1018142596,0.37
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,TISSUES HAND TOWELS & TOILET PAPER,Surgery,NHS LOGISTICS,1018142596,0.99
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,MEDSURGCONS - OTHER,Surgery,NHS LOGISTICS,1018142596,0.98
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,TISSUES HAND TOWELS & TOILET PAPER,Surgery,NHS LOGISTICS,1018142596,0.08
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1018142596,1.21
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1018142596,12.48
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,PATIENTS BABY WEAR,Medicine,NHS LOGISTICS,1018142596,3.21
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,PATIENTS BABY WEAR,Medicine,NHS LOGISTICS,1018142596,2.98
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,CLEANING MATERIALS PRODUCTS SUNDRIES,Medicine,NHS LOGISTICS,1018142596,1.11
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1018142596,0.98
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,TUBES,Medicine,NHS LOGISTICS,1018142596,1.37
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,HEALTHCARE - WEAR,Medicine,NHS LOGISTICS,1018142596,6.39
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,PATIENT APPLIANCES,Medicine,NHS LOGISTICS,1018142596,0.67
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,DISPOSABLE THEATRE DRAPES WIPES,Medicine,NHS LOGISTICS,1018142596,0.71
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,TISSUES HAND TOWELS & TOILET PAPER,Surgery,NHS LOGISTICS,1018142596,0.25
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,TISSUES HAND TOWELS & TOILET PAPER,Surgery,NHS LOGISTICS,1018142596,0.23
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,ELECTRICAL EQUIPMENT x,Medicine,NHS LOGISTICS,1018142596,0.77
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,TISSUES HAND TOWELS & TOILET PAPER,Medicine,NHS LOGISTICS,1018142596,2.13
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,DRESSINGS - PRE STERILE,Medicine,NHS LOGISTICS,1018142596,6.53
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,DRESSINGS - PRE STERILE,Medicine,NHS LOGISTICS,1018142596,1
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,ANAESTHETIC EQUIPMENT ACCESSORIES,Medicine,NHS LOGISTICS,1018142596,0.25
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,OTHER MEDICAL SUPPLIES,Medicine,NHS LOGISTICS,1018142596,0.75
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,OTHER MEDICAL SUPPLIES,Medicine,NHS LOGISTICS,1018142596,1.19
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,TISSUES HAND TOWELS & TOILET PAPER,Medicine,NHS LOGISTICS,1018142596,0.07
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,DISPOSABLE THEATRE DRAPES WIPES,Medicine,NHS LOGISTICS,1018142596,0.79
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1018142596,1.4
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1018142596,1.98
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,TISSUES HAND TOWELS & TOILET PAPER,Musculo-Skeletal,NHS LOGISTICS,1018142596,0.25
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,DISPOSABLE BED LINEN,Musculo-Skeletal,NHS LOGISTICS,1018142596,4.28
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1018142596,1.2
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1018142596,6.01
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1018142596,5.57
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1018142596,4.66
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1018142596,4.66
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1018142596,5.01
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1018142596,5.01
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1018142596,2.06
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,DRUGS,Musculo-Skeletal,NHS LOGISTICS,1018142596,1.18
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1018142596,1.53
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1018142596,3.05
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1018142596,4.14
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1018142596,4.14
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,DRESSINGS - PRE STERILE,Medicine,NHS LOGISTICS,1018142596,13.86
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,DRESSINGS - PRE STERILE,Medicine,NHS LOGISTICS,1018142596,2.38
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,PATIENT APPLIANCES,Medicine,NHS LOGISTICS,1018142596,11.75
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,DRESSINGS - PRE STERILE,Medicine,NHS LOGISTICS,1018142596,3.27
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,TUBES,Medicine,NHS LOGISTICS,1018142596,1.37
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1018142596,0.08
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,PATIENT APPLIANCES,Medicine,NHS LOGISTICS,1018142596,1.61
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,PATIENT APPLIANCES,Medicine,NHS LOGISTICS,1018142596,1.61
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,PATIENT APPLIANCES,Medicine,NHS LOGISTICS,1018142596,0.81
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,PATIENT APPLIANCES,Medicine,NHS LOGISTICS,1018142596,0.81
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,OTHER MEDICAL SUPPLIES,Medicine,NHS LOGISTICS,1018142596,0.38
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,SERVICES FROM NHS BODIES,Medicine,NHS LOGISTICS,1018142596,0.89
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1018142596,11.96
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1018142596,1.06
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,DISPOSABLE THEATRE DRAPES WIPES,Medicine,NHS LOGISTICS,1018142596,1.42
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,BAGS SACKS - OTHER,Musculo-Skeletal,NHS LOGISTICS,1018142596,0.6
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1018142596,0.46
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,TOILETRIES PERSONAL HYGIENE PRODUCTS,Musculo-Skeletal,NHS LOGISTICS,1018142596,1.54
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,TISSUES HAND TOWELS & TOILET PAPER,Musculo-Skeletal,NHS LOGISTICS,1018142596,2.87
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1018142596,0.79
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,PATIENT APPLIANCES,Musculo-Skeletal,NHS LOGISTICS,1018142596,11.04
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,BABY TEXTURE MODIFIED FOODS,Clinical Support,NHS LOGISTICS,1018142596,4.22
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,TISSUES HAND TOWELS & TOILET PAPER,Surgery,NHS LOGISTICS,1018142596,1.74
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,TISSUES HAND TOWELS & TOILET PAPER,Surgery,NHS LOGISTICS,1018142596,0.63
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,SURGICAL INSTRUMENTS: DISPOSABLE,Surgery,NHS LOGISTICS,1018142596,19.76
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,M & S EQUIPELECTEQUIPINST - OTHER,Surgery,NHS LOGISTICS,1018142596,5.15
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,DENTAL SURGERY SUNDRIES,Surgery,NHS LOGISTICS,1018142596,0.87
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1018142596,1.2
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1018142596,1.15
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,DISPOSABLE THEATRE DRAPES WIPES,Surgery,NHS LOGISTICS,1018142596,2.4
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1018142596,3.37
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,OTHER MEDICAL SUPPLIES,Surgery,NHS LOGISTICS,1018142596,1.37
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,OTHER MEDICAL SUPPLIES,Surgery,NHS LOGISTICS,1018142596,1.51
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,BEVERAGES & AMBIENT FOOD,Surgery,NHS LOGISTICS,1018142596,2.87
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,OTHER MEDICAL SUPPLIES,Surgery,NHS LOGISTICS,1018142596,2.28
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1018142596,4.69
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,MEDSURGCONS - OTHER,Surgery,NHS LOGISTICS,1018142596,0.78
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,DISPOSABLE THEATRE DRAPES WIPES,Surgery,NHS LOGISTICS,1018142596,0.71
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1018142596,1
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1018142596,3.48
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1018142596,1.57
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,DISPOSABLE THEATRE DRAPES WIPES,Surgery,NHS LOGISTICS,1018142596,7.08
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,SURGICAL INSTRUMENTS: GENERAL,Surgery,NHS LOGISTICS,1018142596,5.83
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,TOILETRIES PERSONAL HYGIENE PRODUCTS,Surgery,NHS LOGISTICS,1018142596,2.42
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,DRUGS,Surgery,NHS LOGISTICS,1018142596,2.95
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,TISSUES HAND TOWELS & TOILET PAPER,Clinical Support,NHS LOGISTICS,1018142596,4.26
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,DISPOSABLE THEATRE DRAPES WIPES,Clinical Support,NHS LOGISTICS,1018142596,13.58
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,PATIENT APPLIANCES,Clinical Support,NHS LOGISTICS,1018142596,3.04
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,TISSUES HAND TOWELS & TOILET PAPER,Clinical Support,NHS LOGISTICS,1018142596,0.74
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,OTHER MEDICAL SUPPLIES,Clinical Support,NHS LOGISTICS,1018142596,1.88
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,PATIENT APPLIANCES,Clinical Support,NHS LOGISTICS,1018142596,2.88
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,DISPOSABLE THEATRE DRAPES WIPES,Clinical Support,NHS LOGISTICS,1018142596,1.42
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,TISSUES HAND TOWELS & TOILET PAPER,Surgery,NHS LOGISTICS,1018142596,0.5
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,DISPOSABLE THEATRE DRAPES WIPES,Surgery,NHS LOGISTICS,1018142596,0.71
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,PATIENT APPLIANCES,Surgery,NHS LOGISTICS,1018142596,0.67
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,PATIENT APPLIANCES,Surgery,NHS LOGISTICS,1018142596,3.35
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,MEDSURGCONS - OTHER,Clinical Support,NHS LOGISTICS,1018142596,41.97
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,PATIENT APPLIANCES,Clinical Support,NHS LOGISTICS,1018142596,3.04
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,TISSUES HAND TOWELS & TOILET PAPER,Clinical Support,NHS LOGISTICS,1018142596,0.99
