Ratepayer,Billing Account Balance ,Liable Unit Balance ,Year,Property Address,Billing Address,Date Start,Date End
Calderdale P.C.T,-17137.6,-107914.84,2010,"Horne Street Surgery, Horne Street, Halifax, HX1 5UA","4th Floor , S Mill, Dean Clough, Halifax, HX3 5AX",11/20/06,03/31/13
Calderdale P.C.T,-14084.13,-107914.84,2011,"Horne Street Surgery, Horne Street, Halifax, HX1 5UA","4th Floor , S Mill, Dean Clough, Halifax, HX3 5AX",11/20/06,03/31/13
Calderdale P.C.T,-11694.25,-107914.84,2012,"Horne Street Surgery, Horne Street, Halifax, HX1 5UA","4th Floor , S Mill, Dean Clough, Halifax, HX3 5AX",11/20/06,03/31/13
Hebden Bridge Group Practice,-19739.81,-213967.48,2012,"Grange Dene Medical Centre, Grange Dene, Burnley Road, Mytholmroyd          HX7 5LF","Valley Medical Centre, Valley Road, Hebden Bridge, HX7 7BZ",04/01/05,
,-270.74,-270.74,2010,"4 Dale Street, Todmorden, OL14 5PX",,09/02/07,10/28/10
,-1.77,-1.77,2012,"Unit 6, Calder Workshops, Gibbet Street, Halifax             HX1 4JQ",,05/01/07,
,-181,-326.01,2013,"38/39 Borough Market, Halifax, HX1 1DZ",,11/06/06,
,-14.4,-14.4,2008,"Unit 8, Phoebe Lane Industrial Est., Halifax, HX3 9EX",,03/12/08,06/30/08
Haley Bros [ Builders] Ltd [In Liquidation],-86.08,-86.08,2008,"19-23 Old Gate, Hebden Bridge, HX7 6EN","C/O X.L Business Solutions, 1st Floor, 2-4 West Street, Cleckheaton, BD19 5AJ",04/01/08,12/10/08
,-344.72,-344.72,2010,"71 Stainland Road, Greetland, Halifax, HX4 8BD",,04/08/08,03/31/10
,-82.8,-432.81,2010,"3 Albion Street, Halifax, HX1 1DU",,12/04/07,01/30/12
,-45.37,-45.37,2009,"15 Towngate, Sowerby, Sowerby Bridge, HX6 1HT",,01/02/08,02/25/10
Caritas Health Partnership,-7032.5,-43236.26,2009,"Mixenden Stones Surgery, Mixenden Stones, Mixenden, Halifax             HX2 8RQ","F A O David Wright, Woodside Surgery, Boothtown Medical Centre, Woodside Road, Halifax, HX3 6EL",05/01/08,
Caritas Health Partnership,-6218.99,-43236.26,2010,"Mixenden Stones Surgery, Mixenden Stones, Mixenden, Halifax             HX2 8RQ","F A O David Wright, Woodside Surgery, Boothtown Medical Centre, Woodside Road, Halifax, HX3 6EL",05/01/08,
,-5.91,-5.91,2009,"Unit 16a, Mill House Works, Mill House Lane, Triangle            HX6 3LN",,06/02/08,04/30/09
,-12.33,-12.33,2009,"Unit 6, Asquith Bottom Works, Ridge Street, Sowerby Bridge       HX6 3BS",,09/01/08,05/30/09
Anchor Trust,-150.72,-150.72,2011,"Office H M 2.12, Holmfield Mills, Holdsworth Road, Halifax              HX3 6SN","Burnbank House, Balliol Business Park, Longbenton, Newcastle Upon Tyne, NE12 8EW",12/01/07,10/01/11
Brighouse Textiles [Wholesale] Ltd [ In Liquidation],-154.92,-154.92,2010,"Market Stall 124/131, Market Hall, Borough Market, Halifax             HX1 1DZ","O'Hara & Co, Wesley House, Huddersfield Road, Birstall, WF17 9EJ",10/13/08,03/31/10
School Of Thought 2000 Ltd,-15.53,-15.53,2010,"Office 7, Church View Office Centre, Elland Road, Ripponden            HX6 4DB","41 Stonelea, Barkisland, Halifax, HX4 0HD",07/31/08,07/31/10
Hanson Plywood Ltd,-2749.02,-86101.13,2010,"Unit 2, Drakes Industrial Estate, Shay Lane, Halifax              HX3 6RL","Unit 1, Drakes Industrial Estate, Shay Lane, Halifax, HX3 6RL",10/24/08,01/31/11
,-6.08,-6.08,2009,"Unit 13, Asquith Bottom Mills, Ridge Street, Sowerby Bridge       HX6 3BS",,12/02/08,06/28/09
Lepol Fire And Security Ltd,-0.38,-0.38,2012,"Unit H M 25 Holmfield Mills, Holdsworth Road, Holmfield, Halifax              HX3 6SN",,02/01/09,
Milton (Halifax) Ltd,-0.5,977.5,2013,"Milton Shed, Gibbet Street, Halifax, HX1 5BA","C/O R Gledhill Ltd, Pingle Mill, Delph, Near Oldham, OL3 5EX",02/01/09,
,-219.87,-806.33,2010,"11/13 Albion Street, Halifax, HX1 1DU",,04/01/09,12/31/11
,-14.56,-14.56,2009,"Unit 8, Phoebe Lane Industrial Est., Halifax, HX3 9EX",,07/05/08,01/05/10
Matter Communications Ltd,-1.25,-1.25,2012,"Office Suite D143, Dean Clough Mills, Halifax, HX3 5AX",,05/11/09,
,-56.59,-56.59,2010,"24 Burnley Road, Todmorden, OL14 5EZ",,06/13/09,05/21/10
,-335.24,-335.24,2011,"21/22 Borough Market, Halifax, HX1 1DY",,04/01/09,03/31/11
,-1.74,-1.74,2012,"Wakefield Road, Brighouse, HD6 4HA",,06/22/09,
Bizspace Ltd,-600.21,-600.21,2014,"Unit 11, Calderdale Business Park, Club Lane, Halifax              HX2 8AX","Sovereign House, Fao Mital Shah, 1 Albert Place, Finchley, London, N3 1QB",11/18/13,06/01/14
John Crossley & Sons Ltd,-1226.41,-1226.41,2013,"Unit B1, Ladyship Industrial Estate, Old Lane, Halifax             HX3 5QN","Fao Rupert Wj Crossley, Bankfield Works, Haley Hill, Halifax, HX3 6ED",07/16/13,07/15/13
,-262.23,-262.23,2014,"33 Northgate, Halifax, HX1 1UR",,04/14/14,
,-77.28,-77.28,2012,"The Old Fire Station, Rochdale Road, Todmorden, OL14 7NA",,06/01/09,
Floor My Home Ltd In Administration,-32.87,-32.87,2011,"Unit 2 Halifax Retail Park, Pellon Lane, Halifax, HX1 5QP","Senate Recovery Ltd, 12a Church Street, Warwick, CV34 4AB",09/26/09,08/24/11
Lotech Pharmacia Ltd,-0.01,-0.01,2014,"2 Castle Avenue, Brighouse, HD6 3HT","Wellfield House, New Hey Road, Huddersfield, HD3 4AL",11/09/09,
Calderdale Mbc Children & Young People's Services,-1038.3,-1038.3,2015,"Adj Hare & Hounds Inn, Burnley Road, Todmorden, OL14 8EA","Fao Paul Ward Finance Manager, 3rd Floor, Westgate House, Halifax, HX1 1PS",11/01/07,10/01/15
,-206.75,-206.75,2012,"Harley Mill, Harley Street, Todmorden, OL14 5JE",,04/01/10,11/20/12
Anchor Trust,-157.18,-157.18,2011,"Office H M 2.13, Holdsworth Mills, Holdsworth Road, Halifax              HX3 6SN","Burnbank House, Balliol Business Park, Longbenton, Newcastle Upon Tyne, NE12 8EW",11/01/09,10/01/11
,-145.33,-145.33,2011,"Office H M 2.9, Holmfield Mills, Holdsworth Road, Halifax              HX3 6SN",,11/05/11,03/31/14
Zych Ceramics Ltd,-184.23,-184.23,2012,"Office 3.8, 1ST Floor, White Rose Mill, Holdsworth Road, Holmfield            HX3 6SN","The Old Town Hall, Thornton Square, Brighouse, HD6 1EB",08/01/12,07/31/12
,-29.62,-29.62,2013,"Unit 12 Windsor Works, Victoria Road, Hebden Bridge, HX7 8JX",,11/18/12,03/18/14
,-2.31,-2.31,2012,"232 Ovenden Way, Ovenden, Halifax, HX3 5NU",,03/22/11,03/21/14
Alan Douglas Haulage Ltd,-158,486,2014,"Maltings Garage, Halifax Road, Hipperholme, Halifax             HX3 8HQ",,09/01/13,
,-1522.93,-1522.93,2011,"1D Beehive Mills, Hebble End, Hebden Bridge, HX7 6HJ",,01/24/11,07/31/11
Blackshaw Holdings Ltd,-699,731,2014,"Part 2ND Floor Clifton House, Bradford Road, Bailiff Bridge, Brighouse            HD6 4JJ","St Bernards Mill, Gelderd Road, Gildersome, Leeds, LS27 7NA",03/27/12,
,-97,128.38,2014,"8/10 Bull Close Lane, Halifax, HX1 2EF",,04/01/12,
,-2.64,-2.64,2012,"Storeroom 9 Market Hall, Brook Street, Todmorden, OL14 5AJ",,01/01/12,08/01/12
,-104.89,-104.89,2013,"Units 23,24 & 25 2ND Floor, The Town Hall, St George's Street, Hebden Bridge        HX7 7BY",,02/01/13,10/29/13
,-150,-150,2010,"39/41 Thornhill Road, Brighouse, HD6 3AX",,10/13/09,06/20/10
,-259.33,-259.33,2009,"Commercial Garage, Hollins Mill Lane, Sowerby Bridge, HX6 2QG",,05/19/09,05/18/09
Claim 500 Ltd,-713.54,-713.54,2011,"Unit 10E, Topland Country Business Pk, Cragg Road, Mytholmroyd          HX7 5RU","242 Marton Road, Middlesborough, Cleveland, TS4 2EZ",10/01/10,12/31/11
.:Oomlout:. Ltd,-531.58,-531.58,2015,"Unit 3, Emstead Works, Old Lane, Halifax             HX3 5QN","77 Savile Park Road, Halifax, HX1 2XR",01/01/11,10/31/15
Dondolare Ltd,-0.85,-0.85,2012,"226 Halifax Road, Ripponden, Sowerby Bridge, HX6 4BG",,12/02/09,
,-76.98,-76.98,2010,"1 Victoria Road, Elland, HX5 0AB",,11/01/09,07/16/10
Kavia Moulded Products Ltd,-1762.5,-8478.04,2014,"Unit 2a, Walsden Industrial Estate, Rochdale Road, Todmorden           OL14 6UD","Unit 1c, Walsden Industrial Estate, Rochdale Road, Todmorden, OL14 6UD",04/01/10,06/20/10
Halifax Property Services Ltd,-1097.15,-4765.75,2011,"Part 1st Floor, West Parade, Halifax, HX1 2TE","Fagley Lane, Eccleshill, Bradford, BD2 3NT",04/01/11,06/08/14
Seddon Homes Ltd,-13.9,283.6,2013,"Melbourne Street, Hebden Bridge, HX7 6AS","Birchwood One Business Park, Dewhurst Road, Birchwood, Warrington, WA3 7GB",08/01/09,
Cone Records Ltd,-23.88,-23.88,2014,"Units 9D & 9E, Top Land Country Business Pk, Burnley Road, Mytholmroyd","Units 9D/9E, Topland Country Business Park, Cragg Road, Mytholmroyd, HX7 5RU",05/01/10,09/30/14
Pennine Magpie Ltd,-0.01,-0.01,2011,"Unit 15F, Calderdale Business Park, Club Lane, Halifax              HX3 8AX","Unit 4A, Calderdale Business Park, Club Lane, Halifax, HX2 8AX",10/01/11,
Hillcrest Garage (Sowerby Bridge) Ltd,-354.82,-5942.28,2005,"Hillcrest Garage, Burnley Road, Sowerby Bridge, HX6 2TL","Hillcrest Garage, Burnley Road, Sowerby Bridge, HX6 2TL",04/01/05,03/31/10
Due West Ltd,-356.14,-356.14,2012,"4 Powell Street, Halifax, HX1 1LN","C/O O & C Management Services Ltd, 9 Harrison Road, Halifax, HX1 2AF",04/01/11,09/30/12
Colt Enterprise (Calderdale) Ltd,-27.36,-27.36,2015,"Unit 6I, Calderdale Business Park, Club Lane, Halifax              HX2 8AX","Vacant Space Management, Silbury Court West, 352-390 Silbury Boulevard, Milton Keynes, MK9 2AF",08/01/12,09/29/15
,-1329.46,-1329.46,2015,"Railway Inn, 12 New Road, Hebden Bridge, HX7 8AD",,12/03/12,11/16/15
,-56.16,-56.16,2013,"6 Waterhouse Street, Halifax, HX1 1UQ",,10/01/12,
Due West Ltd,-1197.5,-1197.5,2013,"38 Southgate, Halifax, HX1 1DL","C/O O & C Management Services Ltd, 9 Harrison Road, Halifax, HX1 2AF",10/16/12,02/27/14
,-3.02,-3.02,2013,"First Floor, Surefix Motoring Centre, Portland Place, Halifax              HX1 2QN",,03/06/13,03/05/13
Church Lane Surgery,-12116.5,-32632.51,2014,"Church Lane Surgery, Church Lane, Brighouse, HD6 1AT","Church Lane Surgery, 24 Church Lane, Brighouse, HD6 1AT",06/28/12,
,-167.3,-167.3,2013,"10 Croft Mill Apartments, Croft Mill Yard, Hebden Bridge, HX7 8AB",,04/01/13,
Petron Lofts,-944.19,-944.19,2014,"Northern Timber Merchants, Gooder Lane, Brighouse, HD6 1HF","Po Box 85, 107 Hightown Road, Liversedge, WF16 6AG",02/20/14,04/30/14
,-195,-195,2014,"16B Queens Road, Halifax, HX1 3NS",,12/01/13,
,-90,180,2014,"Market Stall 124/131, Market Hall, Borough Market, Halifax             HX1 1DZ",,06/24/13,
,-3.52,576.46,2014,"21 Bradford Road, Brighouse, HD6 1RW",,11/06/13,
Performance Glass Processing  Ltd,-1.86,1685.47,2014,"Unit 10, Halifax Industrial Centre, Marshway, Halifax             HX1 5RW",,02/21/14,
A1 Carpet Whipping Ltd,-2.07,-2.07,2014,"Unit 2 Copperas Works, Dewsbury Road, Elland, HX5 9JU","8 Greenroyd, Greetland, Halifax, HX4 8DT",09/01/13,02/28/15
Brogan Business Parks Ltd,-200.95,-200.95,2015,"Unit G3 A, Tenterfields Business Park, Burnley Road, Luddendenfoot        HX2 6EQ","C/O C D P Ltd, Huddersfield Road, Elland, HX5 9BW",12/01/14,03/31/15
Thornber Chicks Ltd,-537.1,-1214.94,2015,"Unit 2B Dean Hey C'Try B Pk, Cragg Road, Mytholmroyd, HX7 5RU","Dean Hey Farm, Cragg Road, Mytholmroyd, Hebden Bridge, HX7 5RU",11/01/14,10/31/14
Dean Clough Ltd,-1389.45,-12118.95,2012,"Crib Lane Level 3 Bottom, Dean Clough Mils, Halifax, HX3 5AX","Office Suite E345, Dean Clough, Halifax, HX3 5AX",12/24/12,05/31/13
,-360.12,-360.12,2014,"173 Queens Road, Halifax, HX1 4LN",,05/19/14,08/12/14
Ees Corporate Trustees Ltd,-5416.5,-5608.89,2014,"Crib Lane Level 3 Bottom, Dean Clough Mils, Halifax, HX3 5AX","The Pavilions, Bridgewater Road, Bristol, BS13 8AE",06/01/13,
,-84,-84,2014,"Unit 13 Middle Floor, Quality Works, Rochdale Road, Todmorden           OL14 7NA",,12/01/13,
Sia Fibral Ltd,-238.04,61510.96,2012,"Ellistones Lane, Greetland, Halifax, HX4 8NH","Ellistones Lane, Greetland, Halifax, HX4 8NH",04/01/12,
,-0.2,-0.2,2015,"Unit 1B, Dean Hey Country Business Pk, Cragg Road, Mytholmroyd          HX7 5RU",,04/01/14,
Livebase Ltd [In Liquidation],-185.41,-185.41,2002,"The Old Ship Inn, 34 Bethel Street, Brighouse, HD6 1JN",,04/01/93,03/05/96
,-57.19,-57.19,2012,"Railway Arch No. 3, Bridge End, Brighouse, HD6 3DH",,12/10/96,
Barclays Bank Plc,-1060,2120,2014,"21 Briggate, Brighouse, HD6 1EB","Cbre Corporate Outsourcing Ltd, 55 Temple Row, Birmingham, B2 5LS",04/01/90,
,-32.76,-32.76,2002,"5 Carr Street, Brighouse, HD6 4AZ",,05/08/92,03/31/93
,-3073.01,-35432,2005,"Longroyde Surgery, 38 Castle Avenue, Brighouse, HD6 3HT",,04/01/90,
,-4042.5,-35432,2008,"Longroyde Surgery, 38 Castle Avenue, Brighouse, HD6 3HT",,04/01/90,
Calderdale P C T,-999,-5184.63,2007,"Health Centre, Chapel Croft, Brighouse, HD6 3NA","5J6 Payables 4265, Phoenix House, Topcliffe Lane, Wakefield, WF3 1WE",04/01/00,03/31/13
,-12321,-88446.92,2007,"24 Church Lane, Brighouse, HD6 1AT",,04/01/90,06/27/12
,-11169.15,-88446.92,2011,"24 Church Lane, Brighouse, HD6 1AT",,04/01/90,06/27/12
,-37.19,-37.19,2002,"13 Garden Road, Brighouse, HD6 2AX",,12/07/90,09/30/96
,-192.44,-192.44,2002,"Grove Street, Brighouse, HD6 1PL",,04/01/94,10/26/00
Ciella Ltd,-1.03,-1.03,2012,"54B Southgate, Elland, HX5 0DQ",,04/16/01,
,-141.68,-141.68,2002,"1 Beech Grove, Lightcliffe, Halifax, HX3 8UU",,10/28/97,11/10/97
Casson & Co Ltd,-35.49,-298.19,2011,"Market Stall 25-26, Market Hall, Borough Market, Halifax             HX1 1DZ","117 Huddersfield Road, Oldham, OL1 3NY",04/01/92,04/30/11
,-37.4,-37.4,2009,"44 Park Street, Brighouse, HD6 1JL",,10/30/00,07/11/09
,-2.79,-2.79,2003,"1 Phoenix Street, Brighouse, HD6 1PD",,09/01/01,08/01/03
,-57.23,-57.23,2010,"11 Spout House Lane, Brighouse, HD6 2PL",,04/01/90,06/30/10
Claude Dyson & Sons Ltd [In Admin Receivership],-301.58,-301.58,2002,"3 Wellington Arcade, Briggate, Brighouse, HD6 1DN","C/O Arthur Andersen & Co, St Pauls House, Park Square, Leeds, LS1 2PJ",06/21/93,11/09/95
,-6545.12,-77567.88,2011,"The Surgery, Burley Street, Elland, HX5 0AQ",,04/01/90,
,-6725.5,-77567.88,2012,"The Surgery, Burley Street, Elland, HX5 0AQ",,04/01/90,
,-268.34,-268.34,2008,"77 Catherine Street, Elland, HX5 0JB",,03/19/99,09/30/08
,-2042.84,-2042.84,2002,"Unit A4 (First Floor), Old Power Way, Lowfields Business Park, Elland              HX5 9DE",,05/29/02,11/21/02
Spirit Group Ltd,-5.46,-5.46,1999,"The Brass Cat Hotel, 20-22 Cheapside, Halifax, HX1 1TQ","Gerald Eve Llp, 35 Kings Hill Avenue, West Malling, Kent, ME19 4DN",04/01/97,07/06/07
Titan Fluid Power Ltd [In Administration],-2422.69,-2422.69,2008,"Central Ironworks, Claremount Road, Halifax, HX3 6NT","C/O P.K.F, Sovereign House, Queen Street, Manchester, M5 5HR",02/09/02,12/12/08
Headway Plc,-2163.15,-4521.46,2002,"Unit 16, Calderdale Business Park, Club Lane, Halifax             HX2 8AX","C/O Petchey Holdings Plc, Exchange House, 13/14 Clements Court, Ilford, IG1 2QY",10/03/00,05/14/01
,-3.35,-3.35,2002,"Friendly Fold Road, Ovenden, Halifax, HX3 5QF",,04/01/90,04/29/02
,-998.13,243.87,2014,"64 Gibbet Street, Halifax, HX1 5BP",,04/01/90,
,-200,-200,2004,"2 Cross Hills, Halifax, HX1 1XQ",,07/30/02,07/12/04
Sports Feet Ltd (In Liquid.),-116.59,-116.59,2002,"20 Crown Street, Halifax, HX1 1TT","Messrs Levy Gee & Partners, Maxdov House, 337/341 Chapel Street, Salford,Mancheste, RM3 5JY",07/01/91,09/21/92
Topliss & Harding Group Ltd [In Admin Receivership],-300.92,-300.92,2002,"Unit Bmy 2, Dean Clough Industrial Park, Halifax, HX1 1XG","1 London Bridge, London, SE1 9QL",03/16/92,08/14/95
V T L [Europe] Ltd,-2033.17,-3645.24,2011,"Cooper House Works, Luddendenfoot, Halifax, HX2 6EL","St Thomas Road, Huddersfield, HD1 3LG",04/01/90,06/07/12
,-5.73,-5.73,2002,"2 Lord Street, Halifax, HX1 5AE",,10/01/98,03/28/99
Tesco Stores Ltd,-0.04,32207.96,2012,"25 Westgate House, Market Street, Halifax, HX1 1PD","C/O G L Hearn Management Ltd, P.O Box 1610, Southampton, SO15 3WX",04/01/90,
Calderdale P C T,-6438,-18042.06,2007,"Mixenden Stones Surgery, Mixenden Stones, Mixenden, Halifax             HX2 8RQ","5J6 Payables 4265, Phoenix House, Topcliffe Lane, Wakefield, WF3 1WE",02/04/00,04/30/08
,-5,-5,2002,"Fountain Head Inn, 45 Mount Pellon, Pellon, Halifax             HX2 0EE",,10/26/97,02/03/98
Mace Ltd,-663.47,-663.47,2002,"Horsfall House, Mulcture Hall Road, Halifax, HX1 1SP","7 Plough Yard, London, EC2 3LP",08/11/97,02/12/98
Elsie Whiteley Ltd [In Admin Receivership],-585.25,-585.25,2002,"West Grove Mills, New Bond Street, Halifax, HX1 5HR","C/O Kidsons Impey, Devonshire House, 36 George Street, Manchester, M1 4HA",04/01/90,03/18/94
,-1056.22,-1056.22,2013,"83 Northgate, Halifax, HX1 1XF",,04/01/90,09/30/13
,-28.48,-28.48,2004,"87 Northgate, Halifax, HX1 1XF",,02/01/02,03/25/05
Halifax Woodworkers Suppliesltd [In Liquidation],-257.29,-257.29,2002,"91 Northgate, Halifax, HX1 1XF","C/O Sargent & Co, 36 Clare Road, Halifax, HX1 2HX",04/01/90,03/07/02
,-43.6,-43.6,2010,"350 Ovenden Road, Halifax, HX3 5TJ",,05/03/95,04/05/10
,-73.2,-73.2,2002,"96 Parkinson Lane, Halifax, HX1 3QH",,04/01/90,04/01/94
,-0.55,-0.55,2012,"226 Pellon Lane, Halifax, HX1 5RU",,04/01/90,
Binns & Berry Bros [Hx] Ltd In Admin Receivership,-3493.4,-3493.4,2002,"Crown Works, Grantham Road, Halifax, HX3 6PL","C/O Kroll Buchler Phillips, 1 City Square, Leeds, LS1 2ES",04/01/90,11/22/00
,-125.68,-125.68,2003,"Unit 5 Lrp Business Park, Halifax Road, Hipperholme, Halifax             HX3 8HD",,04/01/90,05/24/04
Scoffers (Yorkshire) Ltd,-0.07,-0.07,2012,"Unit 12, Hansonlane Enterprise Centre, Hanson Lane, Halifax             HX1 5PG",,06/01/00,
Butafil Ltd,-9.92,-9.92,2002,"Crown Works, Hopwood Lane, Halifax, HX1 5HW","C/O Crown Works, Hopwood Lane, Halifax, HX1 5HW",04/01/90,06/30/92
S & R Wire & Tube Co Ltd [Voluntary Arrangement],-795.79,-795.79,2002,"Prospect Works, Keighley Road, Halifax, HX2 8BA","C/O Rushtons [Mr Jennings], Merchants Quay, Ashley Lane, Shipley, BD17 7DB",05/01/01,11/28/01
,-11891.09,-104172.38,2011,"Beechwood Medical Centre, Keighley Road, Halifax, HX2 8AL",,09/01/98,10/13/12
Calderdale P C T,-434.27,-3049.47,2005,"Health Clinic, Kershaw Drive, Luddendenfoot, Halifax             HX2 6PD","5J6 Payables 4265, Phoenix House, Topcliffe Lane, Wakefield, WF3 1WE",04/01/00,03/31/13
Calderdale P C T,-600.6,-3049.47,2008,"Health Clinic, Kershaw Drive, Luddendenfoot, Halifax             HX2 6PD","5J6 Payables 4265, Phoenix House, Topcliffe Lane, Wakefield, WF3 1WE",04/01/00,03/31/13
,-119.08,-119.08,2004,"170 King Cross Road, Halifax, HX1 3LN",,04/01/90,08/26/04
,-318.41,-318.41,2013,"180 King Cross Road, Halifax, HX1 3LN",,11/01/95,06/30/14
,-10305,-114197.32,2012,"King Cross Surgery, 199 King Cross Road, Halifax, HX1 3LW",,04/01/90,
,-121,-121,2002,"2 King Cross Street, Halifax, HX1 2SH",,04/01/90,03/31/91
Yorkberry Business Machines Ltd [In Liquidation],-4.46,-4.46,2002,"Room 14, Kingston Grange, Hopwood Lane, Halifax             HX1 4EX","C/O Radford, Sons & Co, 12 Portland Street, Southampton, Hampshire, SO14 7EB",04/01/90,03/29/96
,-5979.94,-70621.74,2012,"252 Queens Road, Halifax, HX1 4NJ",,04/01/90,
,-6072,-61278.62,2012,"Kos Clinic, 4 Roydlands Street, Hipperholme, Halifax             HX3 8AF",,04/01/90,
,-357.31,-357.31,2012,"70 Saddleworth Road, Greetland, Halifax, HX4 8AG",,03/21/92,
,-13609.5,-139065.32,2005,"51 Sandbeds Road, Pellon, Halifax, HX2 0JF",,04/14/93,
,-14319,-139065.32,2007,"51 Sandbeds Road, Pellon, Halifax, HX2 0JF",,04/14/93,
,-13616.82,-139065.32,2010,"51 Sandbeds Road, Pellon, Halifax, HX2 0JF",,04/14/93,
,-13167.5,-139065.32,2012,"51 Sandbeds Road, Pellon, Halifax, HX2 0JF",,04/14/93,
,-37.19,-37.19,2014,"255/257 Shay Lane, Halifax, HX2 9AG",,12/30/99,
,-43.4,-43.4,2002,"Windmill Inn, 17 Stanage Lane, Shelf, Halifax             HX3 7PR",,04/01/90,03/24/95
What Everyone Wants Ltd,-723.85,-723.85,2002,"Unit 2 Crossley Retail Park, Pellon Lane, Halifax, HX1 5RA","[In Administration], C/O Ernst & Young, George House, 50 George Square, Glasgow, G2 1RR",04/01/00,01/09/03
Pennine S C S Ltd -In Receivership,-68.07,-68.07,2002,"Preston Place, Halifax, HX1 5JX","C/O Messrs O'Hara & Co, Wesley House, Huddersfield Road,Birstall, Batley, WF17 0EJ",07/21/90,04/01/92
,-15.3,-15.3,2002,"Unit 11, Hebble End Mill, Hebble End, Hebden Bridge       HX7 6HJ",,04/01/00,04/30/02
,-70.4,-70.4,2002,"Canal Side Cafe, Hebble End, Hebden Bridge, HX7 6HJ",,04/01/96,12/31/02
,-12861.7,-257312.34,2013,"Valley Medical Centre, Valley Road, Hebden Bridge, HX7 7BE",,05/01/98,
,-81.89,-81.89,2012,"Windsor Garage, Victoria Road, Hebden Bridge, HX7 8JX",,04/01/90,
,-135.52,-135.52,2010,"12 Wade House Road, Shelf, Halifax, HX3 7PB",,04/01/90,12/08/10
Wickes Building Supplies Ltd,-2326.64,44632.36,2012,"Wade Street, Halifax, HX1 1SN","Attn Mrs C J Smith [Ests Dept], Travis Perkins, Lodge Way House, Harleston Road, Northampton, NN5 7UG",04/01/90,
Bowercroft Ltd [In Liquidation],-1180.93,-1180.93,2002,"Maypole Inn, 32 Warley Town, Stock Lane, Halifax              HX2 7RZ","C/O John Gordon Walton & Co, Yorkshire House, Greek Street, Leeds, LS1 5ST",04/01/90,07/18/91
,-105.44,-105.44,2012,"Unit 13, Washer Lane Works, Washer Lane, Halifax             HX2 7DX",,05/14/01,
,-4.07,-4.07,2002,"Unit 7, Washer Lane Works, Washer Lane, Halifax              HX2 7DX",,04/01/90,04/29/02
White Rose Non-Wovens Ltd,-576,-576,2015,"West Parade, Halifax, HX1 2TA","West Parade, Halifax, HX1 2TA",08/01/96,09/30/15
,-62.7,-62.7,2002,"West Parade Garage, 10a West Parade, Halifax, HX1 2TA",,07/01/90,09/30/92
,-3.18,-3.18,2002,"49 Wheatley Lane, Lee Mount, Halifax, HX3 5DR",,07/18/96,07/18/96
,-3483.49,-5915.41,2005,"Albert Hotel, 3 Albert Street, Hebden Bridge, HX7 8AH",,11/10/99,10/17/06
,-145.28,-145.28,2013,"Bankfoot House, Bankfoot, Hebden Bridge, HX7 6BS",,04/01/90,09/22/13
,-31,-31,2012,"13 Bridge End, Burnley Road, Mytholmroyd, Hebden Bridge        HX7 5DR",,04/01/90,
,-108.38,-108.38,2011,"21 Crown Street, Hebden Bridge, HX7 8EH",,09/03/01,10/16/11
,-0.9,-0.9,2012,"Stones Cricket Club, Ripponden Old Lane, Ripponden, Sowerby Bridge      HX6 4LQ",,04/01/90,
