ExtractDate,ItemCount,ReturnCode,FHRSID,LocalAuthorityBusinessID,BusinessName,BusinessType,BusinessTypeID,PostCode,RatingValue,RatingKey,RatingDate,LocalAuthorityCode,LocalAuthorityName,LocalAuthorityWebSite,LocalAuthorityEmailAddress,Hygiene,Structural,ConfidenceInManagement,SchemeType,NewRatingPending,Location
29/03/2017,1261,Success,634002,14/00017/COM,Deep Hall,Pub/bar/nightclub,7843,OX1 3DR,5,fhrs_5_en-GB,10/02/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,5,5,0,FHRS,False,"Lincoln College Turl Street Oxford OX1 3DR
UK
(51.753091, -1.255961)"
29/03/2017,1261,Success,717019,14/00136/COM,Delicatessen Cafe,Restaurant/Cafe/Canteen,1,OX1 4PE,2,fhrs_2_en-GB,25/04/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,15,10,10,FHRS,False,"42A Abingdon Road Oxford Oxfordshire OX1 4PE
UK
(51.743318, -1.255991)"
29/03/2017,1261,Success,268864,07/00012/COM,Delice De France,Takeaway/sandwich shop,7844,,5,fhrs_5_en-GB,16/06/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,5,5,0,FHRS,False,
29/03/2017,1261,Success,268412,01090/0056/0/000,Delight Kebab House,Takeaway/sandwich shop,7844,OX4 3LR,5,fhrs_5_en-GB,08/03/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,5,5,5,FHRS,False,"56 Between Towns Road Oxford Oxfordshire OX4 3LR
UK
(51.732411, -1.217175)"
29/03/2017,1261,Success,434059,12/00043/COM,Deli-Licious,Restaurant/Cafe/Canteen,1,OX3 0LY,4,fhrs_4_en-GB,01/12/2015,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,5,10,5,FHRS,False,"12 Cherwell Drive Oxford Oxfordshire OX3 0LY
UK
(51.767786, -1.231359)"
29/03/2017,1261,Success,268426,01170/0102/0/000,Delteys Supermarket,Retailers - other,4613,OX4 6HS,3,fhrs_3_en-GB,01/12/2015,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,10,10,5,FHRS,False,"102-104 Blackbird Leys Road Oxford Oxfordshire OX4 6HS
UK
(51.72043, -1.201863)"
29/03/2017,1261,Success,268969,07220/2013/2/000,Dennis Kebabs,Mobile caterer,7846,,4,fhrs_4_en-GB,12/02/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,5,5,10,FHRS,False,
29/03/2017,1261,Success,269459,12740/0001/2/000,Department For Continuing Education,School/college/university,7845,OX1 2JA,5,fhrs_5_en-GB,20/11/2015,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,5,0,0,FHRS,False,"1 Wellington Square Oxford Oxfordshire OX1 2JA
UK
(51.757103, -1.262067)"
29/03/2017,1261,Success,634004,14/00022/COM,Diana's B And B,Hotel/bed & breakfast/guest house,7842,,4,fhrs_4_en-GB,18/01/2017,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,5,5,10,FHRS,False,
29/03/2017,1261,Success,268956,07220/0126/0/000,Domino's Pizza,Takeaway/sandwich shop,7844,OX3 9ED,5,fhrs_5_en-GB,13/07/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,0,5,5,FHRS,False,"126 London Road Headington Oxford OX3 9ED
UK
(51.760438, -1.209287)"
29/03/2017,1261,Success,269148,08980/0018/0/000,Domino's Pizza,Takeaway/sandwich shop,7844,OX1 1HU,5,fhrs_5_en-GB,13/02/2017,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,0,0,5,FHRS,False,"18 Park End Street Oxford Oxfordshire OX1 1HU
UK
(51.752519, -1.26811)"
29/03/2017,1261,Success,268413,01090/0057/0/000,Domino's Pizza,Takeaway/sandwich shop,7844,OX4 3LR,5,fhrs_5_en-GB,26/11/2015,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,0,5,5,FHRS,False,"57 Between Towns Road Oxford Oxfordshire OX4 3LR
UK
(51.732411, -1.217175)"
29/03/2017,1261,Success,268600,04500/2002/2/000,Donnington Community Centre Social Club,Other catering premises,7841,OX4 4BS,4,fhrs_4_en-GB,19/01/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,5,5,10,FHRS,False,"Donnington Community Centre Freelands Road Oxford OX4 4BS
UK
(51.735527, -1.238481)"
29/03/2017,1261,Success,269417,12180/2001/0/000,Donnington Doorstep Family Centre,Restaurant/Cafe/Canteen,1,OX4 4BB,5,fhrs_5_en-GB,12/01/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,0,0,0,FHRS,False,"Townsend Square Oxford Oxfordshire OX4 4BB
UK
(51.73675, -1.235767)"
29/03/2017,1261,Success,269171,09/00030/COM,Dosa Park,Takeaway/sandwich shop,7844,OX1 1HU,3,fhrs_3_en-GB,11/11/2015,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,10,10,10,FHRS,False,"25 Park End Street Oxford Oxfordshire OX1 1HU
UK
(51.75252, -1.26811)"
29/03/2017,1261,Success,268973,07430/0000/2/001,Douglas House,Hospitals/Childcare/Caring Premises,5,OX4 1RW,5,fhrs_5_en-GB,08/03/2017,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,0,0,5,FHRS,False,"Helen And Douglas House 14A Magdalen Road Oxford OX4 1RW
UK
(51.744328, -1.231366)"
29/03/2017,1261,Success,356616,09/00053/COM,D'Overbroeck's College,School/college/university,7845,OX2 6JU,5,fhrs_5_en-GB,13/01/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,0,0,5,FHRS,False,"106 Banbury Road Oxford Oxfordshire OX2 6JU
UK
(51.770644, -1.261962)"
29/03/2017,1261,Success,458055,00600/0111/0/000,D'Overbroeck's College,Restaurant/Cafe/Canteen,1,OX2 6JU,5,fhrs_5_en-GB,13/01/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,0,0,0,FHRS,False,"111 Banbury Road Oxford Oxfordshire OX2 6JU
UK
(51.770796, -1.261988)"
29/03/2017,1261,Success,268383,00600/0338/0/000,D'Overbroeck's College,Restaurant/Cafe/Canteen,1,OX2 7PR,5,fhrs_5_en-GB,19/03/2015,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,0,0,0,FHRS,False,"Hayfield House 338-340 Banbury Road Oxford OX2 7PR
UK
(51.780747, -1.265943)"
29/03/2017,1261,Success,941749,17/00002/COM,D'Overbroeck's Years 7-11,School/college/university,7845,OX2 6HX,5,fhrs_5_en-GB,09/01/2017,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,0,5,0,FHRS,False,"D'overbroeks College Leckford Place Oxford OX2 6HX
UK
(51.763619, -1.265888)"
29/03/2017,1261,Success,268745,05870/0013/0/000,Dragon Bowl,Takeaway/sandwich shop,7844,OX4 2NA,4,fhrs_4_en-GB,24/01/2017,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,10,5,5,FHRS,False,"11-13 Hollow Way Oxford Oxfordshire OX4 2NA
UK
(51.735157, -1.209699)"
29/03/2017,1261,Success,268393,00640/0000/2/000,Dragon School,School/college/university,7845,OX2 6SS,5,fhrs_5_en-GB,20/01/2017,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,0,0,0,FHRS,False,"Bardwell Road Oxford Oxfordshire OX2 6SS
UK
(51.767814, -1.256733)"
29/03/2017,1261,Success,269500,13230/0306/2/000,Dragon School Pre-prep - Lynam's,School/college/university,7845,OX2 7NL,5,fhrs_5_en-GB,06/09/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,0,0,0,FHRS,False,"Lynam School 306 Woodstock Road Oxford OX2 7NL
UK
(51.773463, -1.270018)"
29/03/2017,1261,Success,269363,11070/0049/2/000,Eagle And Child,Pub/bar/nightclub,7843,OX1 3LU,4,fhrs_4_en-GB,23/03/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,0,10,5,FHRS,False,"49 St Giles' Oxford Oxfordshire OX1 3LU
UK
(51.756867, -1.260288)"
29/03/2017,1261,Success,352380,09/00028/COM,East Oxford Childrens Centre,Other catering premises,7841,OX4 1JP,5,fhrs_5_en-GB,15/01/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,0,0,5,FHRS,False,"East Oxford Life Long Learning Cent Collins Street Oxford OX4 1JP
UK
(51.748861, -1.235678)"
29/03/2017,1261,Success,268837,06220/0062/0/000,East Oxford Conservative Club,Pub/bar/nightclub,7843,OX4 1EU,5,fhrs_5_en-GB,21/03/2015,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,5,0,0,FHRS,False,"62 James Street Oxford Oxfordshire OX4 1EU
UK
(51.747174, -1.237561)"
29/03/2017,1261,Success,269423,12350/2000/2/000,East Oxford Primary School,School/college/university,7845,OX4 1JP,5,fhrs_5_en-GB,24/11/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,0,5,5,FHRS,False,"Union Street Oxford Oxfordshire OX4 1JP
UK
(51.748861, -1.235678)"
29/03/2017,1261,Success,269495,13230/0061/A/000,East West Provisions,Retailers - other,4613,OX2 6HJ,5,fhrs_5_en-GB,12/02/2015,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,0,0,0,FHRS,False,"61A Woodstock Road Oxford Oxfordshire OX2 6HJ
UK
(51.762201, -1.263418)"
29/03/2017,1261,Success,268522,03030/0152/0/000,Eastern And Continental Stores,Retailers - other,4613,OX4 1JJ,1,fhrs_1_en-GB,22/12/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,10,10,20,FHRS,False,"152 Cowley Road Oxford Oxfordshire OX4 1JJ
UK
(51.747655, -1.236916)"
29/03/2017,1261,Success,737362,14/00120/COM,Eat Cake,Other catering premises,7841,,5,fhrs_5_en-GB,04/11/2014,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,5,5,5,FHRS,False,
29/03/2017,1261,Success,932832,16/00154/COM,Eat Pizza/S & S Greengrocer,Retailers - other,4613,OX4 2JB,3,fhrs_3_en-GB,19/01/2017,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,10,10,10,FHRS,False,"93 Wilkins Road Oxford Oxfordshire OX4 2JB
UK
(51.735327, -1.205598)"
29/03/2017,1261,Success,269044,08/00083/COM,Eatwells Cafe,Other catering premises,7841,OX3 9LS,5,fhrs_5_en-GB,26/11/2015,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,5,5,0,FHRS,False,"Barton Neighbourhood Centre Underhill Circus Oxford OX3 9LS
UK
(51.767796, -1.196536)"
29/03/2017,1261,Success,268751,05920/0015/0/000,Edamame,Restaurant/Cafe/Canteen,1,OX1 3SA,5,fhrs_5_en-GB,22/01/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,5,5,0,FHRS,False,"15 Holywell Street Oxford Oxfordshire OX1 3SA
UK
(51.755017, -1.250641)"
29/03/2017,1261,Success,932833,16/00155/COM,Eden House Residential Care Home,Other catering premises,7841,OX4 2QT,5,fhrs_5_en-GB,04/11/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,5,0,0,FHRS,False,"50 Horspath Road Oxford Oxfordshire OX4 2QT
UK
(51.737821, -1.20076)"
29/03/2017,1261,Success,754675,15/00041/COM,El Mexicana,Restaurant/Cafe/Canteen,1,OX1 2BU,5,fhrs_5_en-GB,14/04/2015,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,5,5,5,FHRS,False,"92 Gloucester Green Oxford Oxfordshire OX1 2BU
UK
(51.754083, -1.262261)"
29/03/2017,1261,Success,748092,15/00015/COM,El Picoteo Tapas,Other catering premises,7841,,4,fhrs_4_en-GB,02/02/2017,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,10,5,5,FHRS,False,
29/03/2017,1261,Success,269276,10280/2002/2/000,Elder Stubbs Garden Group,Other catering premises,7841,OX4 3LB,3,fhrs_3_en-GB,01/11/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,5,10,10,FHRS,False,"Restore Elder Stubbs Allotments Rymers Lane OX4 3LB
UK
(51.734702, -1.220929)"
29/03/2017,1261,Success,770789,15/00067/COM,Elham's Lebanese Deli,Other catering premises,7841,OX1 2HP,5,fhrs_5_en-GB,04/06/2015,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,0,0,0,FHRS,False,"3 Little Clarendon Street Oxford Oxfordshire OX1 2HP
UK
(51.758683, -1.261737)"
29/03/2017,1261,Success,717017,14/00133/COM,Elham's Lebanese Deli & Bistro,Other catering premises,7841,,5,fhrs_5_en-GB,02/11/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,0,5,0,FHRS,False,
29/03/2017,1261,Success,867887,16/00071/COM,Erdem Food Centre,Retailers - other,4613,OX4 1UH,1,fhrs_1_en-GB,04/05/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,10,5,20,FHRS,False,"236 Cowley Road Oxford Oxfordshire OX4 1UH
UK
(51.746043, -1.232495)"
29/03/2017,1261,Success,777808,15/00086/COM,Ethos Cafe,Other catering premises,7841,OX1 4LF,5,fhrs_5_en-GB,16/07/2015,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,5,0,5,FHRS,False,"59 Western Road Oxford Oxfordshire OX1 4LF
UK
(51.744786, -1.257865)"
29/03/2017,1261,Success,269163,09/00002/COM,Ethos Hotel,Hotel/bed & breakfast/guest house,7842,OX1 4LF,5,fhrs_5_en-GB,09/12/2015,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,0,5,0,FHRS,False,"59 Western Road Oxford Oxfordshire OX1 4LF
UK
(51.744786, -1.257865)"
29/03/2017,1261,Success,269405,12/00010/COM,Euro Foods,Retailers - other,4613,OX3 9HZ,4,fhrs_4_en-GB,01/12/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,5,10,0,FHRS,False,"115 London Road Headington Oxford OX3 9HZ
UK
(51.760517, -1.210343)"
29/03/2017,1261,Success,268628,04690/0048/2/000,Eurobar,Hotel/bed & breakfast/guest house,7842,OX1 2AQ,4,fhrs_4_en-GB,10/03/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,0,5,10,FHRS,False,"48 George Street Oxford Oxfordshire OX1 2AQ
UK
(51.753563, -1.262486)"
29/03/2017,1261,Success,268804,06010/0000/2/000,Everest Nepalese Restaurant And Bar,Pub/bar/nightclub,7843,OX4 3AZ,4,fhrs_4_en-GB,27/01/2017,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,,,,FHRS,False,"Donnington Arms 147 - 151 Howard Street Oxford OX4 3AZ
UK
(51.74099, -1.231046)"
29/03/2017,1261,Success,269420,12290/2008/2/000,Exeter College,School/college/university,7845,OX1 3DP,5,fhrs_5_en-GB,11/02/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,5,5,5,FHRS,False,"Turl Street Oxford OX1 3DP
UK
(51.753776, -1.256297)"
29/03/2017,1261,Success,867882,16/00064/COM,Express Pizza And Desi Grill,Restaurant/Cafe/Canteen,1,OX4 1UH,3,fhrs_3_en-GB,18/04/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,10,10,5,FHRS,False,"244 Cowley Road Oxford Oxfordshire OX4 1UH
UK
(51.746044, -1.232496)"
29/03/2017,1261,Success,268361,00600/0115/0/000,Fairfield Residential Home,Hospitals/Childcare/Caring Premises,5,OX2 6LA,5,fhrs_5_en-GB,09/09/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,0,5,0,FHRS,False,"Fairfield 115 Banbury Road Oxford OX2 6LA
UK
(51.770065, -1.262884)"
29/03/2017,1261,Success,661413,04840/0105/0/000,Falafel House,Takeaway/sandwich shop,7844,OX1 2BU,5,fhrs_5_en-GB,13/02/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,5,5,5,FHRS,False,"Kiosk 1 105 Gloucester Green Oxford OX1 2BU
UK
(51.754084, -1.262261)"
29/03/2017,1261,Success,839313,15/00147/COM,Falafel Man,Takeaway/sandwich shop,7844,OX3 9EH,2,fhrs_2_en-GB,17/12/2015,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,10,15,10,FHRS,False,"291 London Road Headington Oxford OX3 9EH
UK
(51.762515, -1.201454)"
29/03/2017,1261,Success,777809,15/00087/COM,Family Respite Service,Hospitals/Childcare/Caring Premises,5,OX3 9DD,5,fhrs_5_en-GB,13/03/2015,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,0,0,5,FHRS,False,"43 Saxon Way Oxford Oxfordshire OX3 9DD
UK
(51.767749, -1.22036)"
29/03/2017,1261,Success,571965,13/00048/COM,Farthings Cafe - Pembroke College,Other catering premises,7841,OX1 1DW,5,fhrs_5_en-GB,07/07/2015,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,0,0,0,FHRS,False,"Pembroke College Brewer Street Oxford OX1 1DW
UK
(51.750089, -1.257546)"
29/03/2017,1261,Success,955348,17/00050/COM,Fasta Pasta,Takeaway/sandwich shop,7844,OX1 3DZ,5,fhrs_5_en-GB,21/03/2017,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,5,5,5,FHRS,False,"121 Covered Market Market Street Oxford OX1 3DZ
UK
(51.752627, -1.256505)"
29/03/2017,1261,Success,268769,06/00021/COM,Fat Boyz Pizza,Takeaway/sandwich shop,7844,OX3 9QS,3,fhrs_3_en-GB,19/01/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,10,10,10,FHRS,False,"55 Westlands Drive Oxford Oxfordshire OX3 9QS
UK
(51.769075, -1.223613)"
29/03/2017,1261,Success,268462,02070/2000/2/000,Fernando's,Restaurant/Cafe/Canteen,1,OX1 1ET,2,fhrs_2_en-GB,27/01/2017,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,10,15,10,FHRS,False,"Carfax Gardens Carfax Oxford OX1 1ET
UK
(51.751901, -1.258443)"
29/03/2017,1261,Success,269502,13230/0322/0/000,Field House Montessori Nursery,Hospitals/Childcare/Caring Premises,5,OX2 7NS,5,fhrs_5_en-GB,26/02/2015,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,0,0,0,FHRS,False,"The Presbytery 322 Woodstock Road Oxford OX2 7NS
UK
(51.782519, -1.273293)"
29/03/2017,1261,Success,766190,12/00026/COM,Fino Olive Oil,Manufacturers/packers,7839,,5,fhrs_5_en-GB,10/03/2015,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,0,0,0,FHRS,False,
29/03/2017,1261,Success,895250,16/00091/COM,Fish 4 Lunch,Other catering premises,7841,,4,fhrs_4_en-GB,30/06/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,5,10,5,FHRS,False,
29/03/2017,1261,Success,268388,00600/0528/0/000,Five Mile View Guest House,Hotel/bed & breakfast/guest house,7842,OX2 8EG,4,fhrs_4_en-GB,11/01/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,0,0,10,FHRS,False,"528 Banbury Road Oxford Oxfordshire OX2 8EG
UK
(51.791707, -1.271623)"
29/03/2017,1261,Success,268877,07/00040/COM,Florence Park Childrens Centre,Restaurant/Cafe/Canteen,1,OX4 3JZ,4,fhrs_4_en-GB,28/11/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,0,5,10,FHRS,False,"Family Centre Florence Park Rymers Lane OX4 3JZ
UK
(51.736228, -1.223293)"
29/03/2017,1261,Success,268491,02900/2000/2/000,Florence Park Community Centre And Social Club,Other catering premises,7841,OX4 3NH,5,fhrs_5_en-GB,30/03/2015,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,0,0,0,FHRS,False,"Florence Park Community Centre Cornwallis Road Oxford OX4 3NH
UK
(51.735276, -1.23039)"
29/03/2017,1261,Success,268596,04390/2002/2/000,Folly Bridge Stores,Retailers - other,4613,OX1 4LB,Exempt,fhrs_exempt_en-GB,23/03/2017,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,,,,FHRS,False,"Old Toll House Folly Bridge Oxford OX1 4LB
UK
(51.746043, -1.256164)"
29/03/2017,1261,Success,268674,05/00020/COM,Frankie And Benny's,Restaurant/Cafe/Canteen,1,OX4 4XP,4,fhrs_4_en-GB,17/12/2015,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,10,5,5,FHRS,False,"Unit 7A Ozone Leisure Park Grenoble Road OX4 4XP
UK
(51.715923, -1.208094)"
29/03/2017,1261,Success,268901,07/00314/COM,Freeths QT Cafe,Restaurant/Cafe/Canteen,1,OX4 2BH,5,fhrs_5_en-GB,26/08/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,5,5,5,FHRS,False,"5000 John Smith Drive Oxford Oxfordshire OX4 2BH
UK
(51.730333, -1.206337)"
29/03/2017,1261,Success,268688,05/00104/COM,Fresh Connection At Department Of International Development,Restaurant/Cafe/Canteen,1,OX1 3TB,4,fhrs_4_en-GB,22/10/2014,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,5,0,10,FHRS,False,"3 Mansfield Road Oxford Oxfordshire OX1 3TB
UK
(51.75575, -1.251354)"
29/03/2017,1261,Success,269452,12560/2017/2/000,Freuds,Restaurant/Cafe/Canteen,1,OX2 6AH,5,fhrs_5_en-GB,17/09/2014,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,0,0,0,FHRS,False,"FREUD 119 Walton Street Oxford OX2 6AH
UK
(51.758345, -1.263612)"
29/03/2017,1261,Success,269310,10980/0098/2/000,Frewen Club,Pub/bar/nightclub,7843,OX1 1BT,5,fhrs_5_en-GB,24/08/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,5,0,5,FHRS,False,"98 St Aldate's Oxford Oxfordshire OX1 1BT
UK
(51.750771, -1.257303)"
29/03/2017,1261,Success,269190,09/00081/COM,Fudge Kitchen,Retailers - other,4613,OX1 3AJ,5,fhrs_5_en-GB,23/01/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,5,0,0,FHRS,False,"5 Broad Street Oxford Oxfordshire OX1 3AJ
UK
(51.754002, -1.257815)"
29/03/2017,1261,Success,910299,16/00103/COM,GAF,Other catering premises,7841,OX4 1RB,5,fhrs_5_en-GB,24/08/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,5,5,5,FHRS,False,"39 Magdalen Road Oxford Oxfordshire OX4 1RB
UK
(51.74234, -1.235383)"
29/03/2017,1261,Success,683086,14/00077/COM,Gaia Products,Mobile caterer,7846,,5,fhrs_5_en-GB,15/07/2014,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,5,5,5,FHRS,False,
29/03/2017,1261,Success,862632,16/00058/COM,Gail's Bakery,Restaurant/Cafe/Canteen,1,OX2 7HN,5,fhrs_5_en-GB,14/04/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,0,5,0,FHRS,False,"251 Banbury Road Oxford Oxfordshire OX2 7HN
UK
(51.777768, -1.265382)"
29/03/2017,1261,Success,268580,04/00119/COM,Gala Bingo,Pub/bar/nightclub,7843,OX4 4XP,5,fhrs_5_en-GB,14/01/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,5,5,5,FHRS,False,"Ozone Leisure Park Grenoble Road Oxford OX4 4XP
UK
(51.715923, -1.208094)"
29/03/2017,1261,Success,268871,07/00022/COM,Gatineau,Retailers - other,4613,OX2 7HQ,5,fhrs_5_en-GB,07/07/2015,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,0,5,0,FHRS,False,"209 Banbury Road Oxford Oxfordshire OX2 7HQ
UK
(51.776777, -1.264979)"
29/03/2017,1261,Success,268353,00600/0061/A/000,Gee's Restaurant,Restaurant/Cafe/Canteen,1,OX2 6PE,4,fhrs_4_en-GB,22/11/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,10,5,5,FHRS,False,"61A Banbury Road Oxford Oxfordshire OX2 6PE
UK
(51.764218, -1.261082)"
29/03/2017,1261,Success,269309,10980/0094/0/000,George And Danver,Restaurant/Cafe/Canteen,1,OX1 1BT,5,fhrs_5_en-GB,08/08/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,5,5,5,FHRS,False,"94 St Aldate's Oxford Oxfordshire OX1 1BT
UK
(51.750771, -1.257303)"
29/03/2017,1261,Success,268936,07110/0055/3/004,George And Davis',Restaurant/Cafe/Canteen,1,OX1 2HS,5,fhrs_5_en-GB,22/08/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,0,0,0,FHRS,False,"Unit 2 Dartington House 55 Little Clarendon Street OX1 2HS
UK
(51.758565, -1.261493)"
29/03/2017,1261,Success,268914,07/00409/COM,George And Delila,Restaurant/Cafe/Canteen,1,OX4 3TJ,5,fhrs_5_en-GB,26/08/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,0,0,0,FHRS,False,"104 Cowley Road Oxford Oxfordshire OX4 3TJ
UK
(51.72596, -1.219226)"
29/03/2017,1261,Success,268704,05500/2026/2/000,George Pickering Educational Centre Cafe (Level 3),Restaurant/Cafe/Canteen,1,OX3 9DU,5,fhrs_5_en-GB,09/02/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,5,5,5,FHRS,False,"John Radcliffe Hospital Headley Way Oxford OX3 9DU
UK
(51.76388, -1.219819)"
29/03/2017,1261,Success,268619,04690/0019/0/000,George Street Cafe,Restaurant/Cafe/Canteen,1,OX1 2AU,3,fhrs_3_en-GB,17/10/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,10,10,5,FHRS,False,"19 George Street Oxford Oxfordshire OX1 2AU
UK
(51.753548, -1.260067)"
29/03/2017,1261,Success,854391,16/00042/COM,George Street Social,Restaurant/Cafe/Canteen,1,OX1 2DH,4,fhrs_4_en-GB,20/09/2016,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,10,5,5,FHRS,False,"35 New Inn Hall Street Oxford Oxfordshire OX1 2DH
UK
(51.753041, -1.260844)"
29/03/2017,1261,Success,268710,05690/0016/0/000,Gibbon's Bakery,Retailers - other,4613,OX4 3AJ,3,fhrs_3_en-GB,29/05/2015,269,Oxford City,http://www.oxford.gov.uk,foodsafety@oxford.gov.uk,5,10,10,FHRS,False,"16 Hertford Street Oxford Oxfordshire OX4 3AJ
UK
(51.742608, -1.232452)"
