Organisation Name (A),Department (B),Service Cat Label ©,Purpose of Spend (D),Expenditure CIPFA Sub Group €,Supplier (F),Supplier Reference (G),Pay Date (H),Transaction Number (I),Net Amount (J),Grant to VCSE? (K),Charity Number (L),Card Transaction (M),Irrecoverable VAT (N)
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 24/01/2017,AAS0277173,51.4,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 18/01/2017,AAS0276938,78.9,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 11/01/2017,AAS0276937,114.51,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 31/01/2017,AAS0277357,132.09,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 03/01/2017,AAS0276936,161,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 03/01/2017,AAS0276936,62.54,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 18/01/2017,AAS0276938,62.82,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 31/01/2017,AAS0277357,40.02,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 03/01/2017,AAS0276936,43.99,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 18/01/2017,AAS0276938,56.94,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 03/01/2017,AAS0276936,65.06,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 31/01/2017,AAS0277357,52.45,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 11/01/2017,AAS0276937,46.8,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 03/01/2017,AAS0276936,52.77,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 03/01/2017,AAS0276936,62.24,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 31/01/2017,AAS0277357,71.33,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 11/01/2017,AAS0276937,73.2,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 31/01/2017,AAS0277357,43.36,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 11/01/2017,AAS0276937,46.49,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 03/01/2017,AAS0276936,62.53,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 03/01/2017,AAS0276936,48.54,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 11/01/2017,AAS0276937,45.27,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 03/01/2017,AAS0276936,35.71,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 31/01/2017,AAS0277357,36.13,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 18/01/2017,AAS0276938,68.38,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 24/01/2017,AAS0277173,38.17,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 11/01/2017,AAS0276937,71.09,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 31/01/2017,AAS0277357,74.5,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 18/01/2017,AAS0276938,94.22,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 03/01/2017,AAS0276936,146.26,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 24/01/2017,AAS0277173,33.24,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 31/01/2017,AAS0277357,76.94,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 03/01/2017,AAS0276936,77.76,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 11/01/2017,AAS0276937,79.15,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 18/01/2017,AAS0276938,83.16,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 24/01/2017,AAS0277173,30.85,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 11/01/2017,AAS0276937,39.37,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 31/01/2017,AAS0277357,54.92,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 18/01/2017,AAS0276938,79.27,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 03/01/2017,AAS0276936,87.37,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 03/01/2017,AAS0276936,43.65,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 18/01/2017,AAS0276938,45.06,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 11/01/2017,AAS0276937,46.07,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 31/01/2017,AAS0277357,58.22,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 31/01/2017,AAS0277357,24.25,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 11/01/2017,AAS0276937,48.96,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 11/01/2017,AAS0276937,40.63,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 31/01/2017,AAS0277357,41.78,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 31/01/2017,AAS0277357,48.48,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 03/01/2017,AAS0276936,45.53,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 11/01/2017,AAS0276937,50.42,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 03/01/2017,AAS0276936,49.34,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 11/01/2017,AAS0276937,59.51,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 03/01/2017,AAS0276936,64.74,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 18/01/2017,AAS0276938,102.56,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 03/01/2017,AAS0276936,76.08,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 24/01/2017,AAS0277173,83.29,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 11/01/2017,AAS0276937,53.12,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 18/01/2017,AAS0276938,54.71,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 03/01/2017,AAS0276936,40.59,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 18/01/2017,AAS0276938,46.61,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 11/01/2017,AAS0276937,52.23,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 03/01/2017,AAS0276936,51.51,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 11/01/2017,AAS0276937,54.06,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 31/01/2017,AAS0277357,55.16,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 11/01/2017,AAS0276937,59.28,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 31/01/2017,AAS0277357,47,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 11/01/2017,AAS0276937,53.09,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 11/01/2017,AAS0276937,58.09,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 31/01/2017,AAS0277357,72.03,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 18/01/2017,AAS0276938,42.68,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 11/01/2017,AAS0276937,22.95,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 31/01/2017,AAS0277357,25.93,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 18/01/2017,AAS0276938,33.09,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 24/01/2017,AAS0277173,38.97,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 11/01/2017,AAS0276937,46.2,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 03/01/2017,AAS0276936,48.37,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,Diesel Oil,3202,FUELMATE LTD,A0090265, 18/01/2017,AAS0276938,48.65,N,N/A,N,N/A
Pendle Borough Council,Revenues Services,Supplies and Services,Consultants Fees,4401,HM COURTS & TRIBUNALS SERVICE,A0090353, 12/01/2017,TRE0276713,525,N,N/A,N,N/A
Pendle Borough Council,Revenues Services,Supplies and Services,Consultants Fees,4401,HM COURTS & TRIBUNALS SERVICE,A0090353, 12/01/2017,TRE0276714,525,N,N/A,N,N/A
Pendle Borough Council,Revenues Services,Supplies and Services,Consultants Fees,4401,HM COURTS & TRIBUNALS SERVICE,A0090353, 12/01/2017,TRE0276715,675,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,Grants/Contributions,4739,ENTERPRISE LANCASHIRE LIMITED,A0090413, 05/01/2017,REG0276535,1380,N,N/A,N,N/A
Pendle Borough Council,Chief Executives Policy Unit,Supplies and Services,Consultants Fees,4401,REDACTED - PERSONAL DATA,A0090438, 05/01/2017,COR0276528,9840,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Premises Related Expense,Electricity,2203,HAVEN POWER LIMITED,A0090490, 19/01/2017,AAS0276877,17.26,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,,Other Income : Non-VATable,9303,REDACTED - PERSONAL DATA,A0090527, 05/01/2017,HED0276550,17,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,,Other Income : Non-VATable,9303,REDACTED - PERSONAL DATA,A0090527, 05/01/2017,HED0276550,234,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,,Other Income : Non-VATable,9303,REDACTED - PERSONAL DATA,A0090619, 19/01/2017,HED0276806,17,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,,Paid in the Year,PD03,REDACTED - PERSONAL DATA,A0090648, 19/01/2017,HMR0276870,1356,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,Sub-Contractors,4007,ASGARD,A0090675, 12/01/2017,OPS0276622,12.49,N,N/A,N,N/A
Pendle Borough Council,Revenues Services,Supplies and Services,Consultants Fees,4401,PS&P LTD,A0090720, 19/01/2017,TRE0276869,6.54,N,N/A,N,N/A
Pendle Borough Council,Revenues Services,Supplies and Services,Consultants Fees,4401,PS&P LTD,A0090720, 26/01/2017,TRE0277023,58.95,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Supplies and Services,"Monitoring, Console etc",4510,TOGETHER HOUSING ASSOCIATION,A0090740, 26/01/2017,HMR0276951,24.37,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Agency Staff,Emp : Agency Wages,1004,M65 RECRUITMENT,A0090760, 12/01/2017,OPS0276753,154.88,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Agency Staff,Emp : Agency Wages,1004,M65 RECRUITMENT,A0090760, 12/01/2017,OPS0276667,281.14,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Agency Staff,Emp : Agency Wages,1004,M65 RECRUITMENT,A0090760, 05/01/2017,OPS0276531,285.9,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Agency Staff,Emp : Agency Wages,1004,M65 RECRUITMENT,A0090760, 12/01/2017,OPS0276665,352.61,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Agency Staff,Emp : Agency Wages,1004,M65 RECRUITMENT,A0090760, 12/01/2017,OPS0276667,138.18,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Agency Staff,Emp : Agency Wages,1004,M65 RECRUITMENT,A0090760, 12/01/2017,OPS0276665,142.95,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Agency Staff,Emp : Agency Wages,1004,M65 RECRUITMENT,A0090760, 12/01/2017,OPS0276753,222.77,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,,Paid in the Year,PD03,WILLIAM M SNAPE MANUFACTURING SERVICES UK LTD,A0090766, 12/01/2017,HMR0276722,1468.8,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Capital Costs,Ren Grant : 1996 Act,CH22,ROOF SPACE CONVERSIONS,A0090820, 19/01/2017,HMR0276867,436,N,N/A,N,72.67
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,TOM HARDMAN,A0090821, 05/01/2017,HED0276533,150,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,TOM HARDMAN,A0090821, 05/01/2017,HED0276533,90,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,TOM HARDMAN,A0090821, 05/01/2017,HED0276533,105,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Premises Related Expense,Electricity,2203,GAZPROM ENERGY,A0090838, 19/01/2017,AAS0276878,11.21,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Supplies and Services,Publicity & advertisement,4704,TUVISIO,A0090842, 12/01/2017,PCO0276543,93.99,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,,Paid in the Year,PD03,CROCODILE FLOOD SOLUTIONS LIMITED,A0090962, 12/01/2017,HMR0276721,1200,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,,Paid in the Year,PD03,CROCODILE FLOOD SOLUTIONS LIMITED,A0090962, 26/01/2017,HMR0276978,1920,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,,Paid in the Year,PD03,CROCODILE FLOOD SOLUTIONS LIMITED,A0090962, 12/01/2017,HMR0276633,2500,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,,Paid in the Year,PD03,REDACTED - PERSONAL DATA,A0090985, 12/01/2017,HED0276749,5000,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,Grants/Contributions,4739,SAMS BEAUTY BOX,A0090991, 12/01/2017,REG0276706,722.25,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Capital Costs,Capital : Payments,CD14,SAMS BEAUTY BOX,A0090991, 12/01/2017,REG0276706,636,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,DOVER VANGUARD ROLLER SHUTTERS LIMITED,A0091002, 05/01/2017,EST0276583,3559,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Capital Costs,Ren Grant : 1996 Act,CH22,JONES BUILDING CONTRACTORS,A0091019, 05/01/2017,HMR0276520,5889.06,N,N/A,N,981.51
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,Grants/Contributions,4739,THAT COW,A0091021, 26/01/2017,REG0277006,626.55,N,N/A,N,N/A
Pendle Borough Council,Information Services,Supplies and Services,Computer Charges,4509,CHESS ICT BURNLEY LIMITED,A0091033, 12/01/2017,ITS0276711,10,N,N/A,N,N/A
Pendle Borough Council,Information Services,Supplies and Services,Computer Charges,4509,CHESS ICT BURNLEY LIMITED,A0091033, 12/01/2017,ITS0276711,169.78,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,,Paid in the Year,PD03,REDACTED - PERSONAL DATA,A0091034, 26/01/2017,HMR0276977,1160,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Capital Costs,Ren Grant : 1996 Act,CH22,RESINDRIVES.CO.UK,A0091039, 05/01/2017,HMR0276547,10495,N,N/A,N,1749.17
Pendle Borough Council,Housing Regeneration Services,Capital Costs,Ren Grant : 1996 Act,CH22,REDACTED - PERSONAL DATA,A0091040, 05/01/2017,HMR0276545,550,N,N/A,N,91.67
Pendle Borough Council,Economic Development & Tourism,Capital Costs,Capital : Payments,CD14,GHAUSIA FOOD STORE,A0091041, 05/01/2017,REG0276536,3000,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,REDACTED - PERSONAL DATA,A0091042, 05/01/2017,PCO0276617,-979.17,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,REDACTED - PERSONAL DATA,A0091042, 05/01/2017,PCO0276617,979.17,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,REDACTED - PERSONAL DATA,A0091043, 05/01/2017,PCO0276618,-1170.83,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,REDACTED - PERSONAL DATA,A0091043, 05/01/2017,PCO0276618,1170.83,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Indirect Employee Expenses,Emp : Medical Expenses,1236,ALCODIGITAL LIMITED,A0091044, 26/01/2017,OPS0277036,70,N,N/A,N,N/A
Pendle Borough Council,Planning & Building Control,,Fees Income : VATable,9202,ACE CASE LIMITED,A0091046, 19/01/2017,PBC0276886,14.17,N,N/A,N,N/A
Pendle Borough Council,Human Resources,Supplies and Services,Seminars etc All Costs,4601,MALLARD CONSULTANCY LIMITED,A0091047, 26/01/2017,PER0277019,75,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Capital Costs,Capital : Payments,CD14,REDACTED - PERSONAL DATA,A0091049, 26/01/2017,HMR0276957,3000,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Supplies and Services,Subscriptions & Donations,4706,HM REVENUE & CUSTOMS,A0091050, 26/01/2017,AAS0277012,415,N,N/A,N,N/A
Pendle Borough Council,Planning & Building Control,,Fees Income : Non-VATable,9302,REDACTED - PERSONAL DATA,A0091053, 26/01/2017,PBC0277022,110,N,N/A,N,N/A
Pendle Borough Council,Planning & Building Control,,Fees Income : VATable,9202,REDACTED - PERSONAL DATA,A0091054, 26/01/2017,PBC0277021,29.17,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,DIRTWORKS BMX,A0091056, 26/01/2017,AAS0277044,-2000,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,DIRTWORKS BMX,A0091056, 26/01/2017,AAS0277044,6500,N,N/A,N,N/A
Pendle Borough Council,Chief Executives Policy Unit,Supplies and Services,Other Expenses,4705,ST LUKES PCC,A0091057, 26/01/2017,COR0277042,600,N,N/A,N,N/A
