Organisation name,Organisation Code,Effective Date,Contract Reference number / ID,Open Contracting ID,Title of the Agreement,Contract type,Directorate / service responsible,Service Category label,Service category URI,Description of goods and services,Procurement classification: Council's procurement category label,Procurement classification: CPV label,Procurement classification: CPV code,Procurement classification: Proclass label,Procurement classification: Proclass code,Contract start date,End date,Review date,Last extension date,Contract value,Fixed cost / estimated cost,Irrecoverable VAT,Supplier name,Supplier registered company number,Supplier registered charity number,Other supplier ID,SME supplier,VCSE supplier,VCSE supplier type,Nominated contact point: name,Nominated contact point: email,Nominated contact point: URL
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,SDN41275E,,Grass cutting,,ETD,,,Grass cutting,Highways - grass & vegetation cutting & tree works,,,,,24/04/2013,01/04/2017,,,701,Estimated,,EASTON PARISH COUNCIL,,,93186,,,,Procurement Sourcing Team,"COMMODITIES, GOODS & SERVICES",
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,WXN41443,,"Haven Bridge, Great Yarmouth - maintenance works and services",,ETD,,,"Haven Bridge, Great Yarmouth - maintenance works and services",Highways - works,,,,,25/05/2007,30/07/2016,,30/01/2017,958952,Estimated,,GREAT YARMOUTH PORT COMPANY LTD,5971330,NULL,149191,,,,Procurement Sourcing Team,"COMMODITIES, GOODS & SERVICES",
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,BAN42104B,,Pre-Placement Agreement for Care Homes Providing Residential and/or Nursing Services 2008,,COMMUNITY SERVICES,,,Pre-Placement Agreement for Care Homes Providing Residential and/or Nursing Services 2008,Adult care - nursing & residential,,,,,01/04/2012,,,,,,,EASTWOOD LODGE RESIDENTIAL HOME LTD,,,1041783,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,BAN10171,,Care Home and Care Homes with Nursing for Adults April 2012,,COMMUNITY SERVICES,,,Care Home and Care Homes with Nursing for Adults April 2012,Adult care - nursing & residential,,,,,01/04/2012,,,,,,,ECKLING GRANGE LIMITED,gb/00853423,,68632,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,BAN43324,,Spot Purchased Day Care For Adults (Eckling Grange),,COMMUNITY SERVICES,,,Spot Purchased Day Care For Adults (Eckling Grange),Adult care - day care/community support/support into work,,,,,01/01/2000,,,,,,,ECKLING GRANGE LIMITED,gb/00853423,,68632,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,APN42103,,Repair and maintenance of gritters,,ETD,,,Repair and maintenance of gritters,"Vehicle & plant parts, mech repairs & maintenance",,,,,01/11/2013,31/10/2022,,31/10/2022,1177386,Estimated,,ECON ENGINEERING LIMITED,gb/00644062,,68635,,,,Procurement Sourcing Team,"COMMODITIES, GOODS & SERVICES",
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,SAN36160C,,Examination Fees,,GENERIC,,,Examination Fees,Exam fees,,,,,06/05/2011,,,,2437,Estimated,,EDEXCEL,,,622527,,,,Procurement Sourcing Team,PROFESSIONAL SERVICES,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,APN48360,,Numeracy intervention training,,CHILDREN,,,Numeracy intervention training,HR - training,,,,,01/08/2015,31/07/2016,,01/08/2016,7575,Estimated,,EDGE HILL UNIVERSITY,,,171797,,,,Procurement Sourcing Team,PROFESSIONAL SERVICES,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,BXN41836I,,External training,,GENERIC,,,External training,HR - training,,,,,01/06/2013,30/06/2020,,30/06/2020,50000,Estimated,,EDGE TRAINING & CONSULTANCY LTD,,,1107814,,,,Procurement Sourcing Team,PROFESSIONAL SERVICES,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,BAN43325,,Spot Purchased Day Care For Adults (Edith Cavell Day Centre ),,COMMUNITY SERVICES,,,Spot Purchased Day Care For Adults (Edith Cavell Day Centre ),Adult care - day care/community support/support into work,,,,,01/01/2000,,,,,,,EDITH CAVELL DAY CENTRE,,,79639,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,SLN43204,,School's licence,,CHILDREN,,,School's licence,FM - TV licences,,,,,01/01/2013,01/01/2016,,01/01/2026,80000,Estimated,,THE EDUCATIONAL RECORDING AGENCY LIMITED,gb/02423219,,134628,,,,Procurement Sourcing Team,PROFESSIONAL SERVICES,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,BXN41945D,,SUBSCRIPTIONS TO PROFESSIONAL BODIES.,,GENERIC,,,SUBSCRIPTIONS TO PROFESSIONAL BODIES.,Subscriptions to professional bodies,,,,,01/10/2013,31/08/2020,,31/08/2020,50000,Estimated,,EDUFOCUS LIMITED,5987706,NULL,146896,,,,Procurement Sourcing Team,PROFESSIONAL SERVICES,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,AON43703E,,"Commercial removals, terms of NCCT40574 apply",,GENERIC,,,"Commercial removals, terms of NCCT40574 apply","FM - removals, storage & records management",,,,,03/06/2014,31/03/2017,,31/03/2018,,,,EDWARD BADEN LTD,,,1298797,,,,Procurement Sourcing Team,"COMMODITIES, GOODS & SERVICES",
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,AXN41239,,Reporting tool for Oracle,,RESOURCES,,,Reporting tool for Oracle,ICT - software & SAAS,,,,,01/04/2011,31/03/2016,,31/03/2016,200000,Estimated,,EIS TECHNOLOGIES INC,,,1020844,,,,Procurement Sourcing Team,ICT SERVICES,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,BAN42063E,,Pre-Placement Agreement for Care Homes Providing Residential and/or Nursing Services 2008,,COMMUNITY SERVICES,,,Pre-Placement Agreement for Care Homes Providing Residential and/or Nursing Services 2008,Adult care - nursing & residential,,,,,01/04/2012,,,,,,,ELDER UK LTD,,,1141778,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,AXN42034G,,Analytical service,,ETD,,,Analytical service,"Laboratory, testing & calibration eqpt & services",,,,,01/10/2013,01/03/2017,,01/10/2017,50000,Estimated,,ELECTRICAL SAFETY ASSESSMENTS,,,68675,,,,Procurement Sourcing Team,"COMMODITIES, GOODS & SERVICES",
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,BON41213F,,Multi Provider Framework for the Provision of Learning & Organisational Activities,,RESOURCES,,,Multi Provider Framework for the Provision of Learning & Organisational Activities,HR - training,,,,,01/01/2013,31/12/2016,,31/12/2016,500000,Estimated,,ELIESHA TRAINING LTD,,,1094765,,,,Procurement Sourcing Team,PROFESSIONAL SERVICES,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,BAN40192B,,Spot Purchased Domiciliary Care for adults (2008 PPA),,COMMUNITY SERVICES,,,Spot Purchased Domiciliary Care for adults (2008 PPA),Domiciliary care,,,,,,31/03/2025,,,,,,ELITE CARE,,,995774,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,AON45332AI,,Building Maintenance & Works Framework,,GENERIC,,,Building Maintenance & Works Framework,FM - building maintenance,,,,,10/02/2015,31/01/2017,,31/01/2019,,,,ELITE ELECTRICAL (ELITE ELECTRICAL SERVICES(EAST) LIMITED,,,1529822,,,,Procurement Sourcing Team,"COMMODITIES, GOODS & SERVICES",
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,AUN41219AF,,Shop Stock for Resale,,COMMUNITY SERVICES,,,Shop Stock for Resale,Retail - goods for resale,,,,,01/04/2013,30/09/2016,,,50000,Estimated,,ELITE GIFT BOXES,,,149492,,,,Procurement Sourcing Team,PROFESSIONAL SERVICES,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,BAN10174,,Pre-Placement Agreement for Care Homes Providing Residential and/or Nursing Services 2008,,COMMUNITY SERVICES,,,Pre-Placement Agreement for Care Homes Providing Residential and/or Nursing Services 2008,Adult care - nursing & residential,,,,,01/04/2012,,,,,,,ELIZABETH COURT REST HOME LIMITED,,,140587,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,BON40201K,,Multi provider Framework Agreement for the Provision of Training for the Early years and Childcare Workforce,,RESOURCES,,,Multi provider Framework Agreement for the Provision of Training for the Early years and Childcare Workforce,HR - training,,,,,05/07/2012,04/07/2016,,04/07/2016,500000,Estimated,,ELIZABETH JARMAN TRAINING LIMITED,gb/06341220,,153343,,,,Procurement Sourcing Team,PROFESSIONAL SERVICES,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,GUN36039,,Florists,,GENERIC,,,Florists,FM - florists & interior plants,,,,,01/04/2010,,,,9530,Estimated,,ELIZABETHS THE FLORISTS,,,68687,,,,Procurement Sourcing Team,"COMMODITIES, GOODS & SERVICES",
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,BAN42149,,Ellern Mede School (out of county SEN) CF550,,CHILDREN,,,Ellern Mede School (out of county SEN) CF550,Children's services - residential homes & schools,,,,,,,,,264120,Estimated,,ELLERN MEDE SCHOOL,,,1084833,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,BAN43949,,Out Of County SEN - National Schools Contract Spot Elm C of E Prim School,,CHILDREN,,,Out Of County SEN - National Schools Contract Spot Elm C of E Prim School,Children's services - non-residential schools,,,,,01/01/2014,,,,36687,Estimated,,ELM C OF E PRIMARY SCHOOL,,,1320770,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,BAN47245,,"National Chlamydia Screening Programme, Emergency Hormone Contraception, Pregnancy Testing",,PUBLIC HEALTH,,,"National Chlamydia Screening Programme, Emergency Hormone Contraception, Pregnancy Testing",Public health - sexual health,,,,,01/04/2015,,,,10952,Estimated,,ELMHAM SURGERY,,,191375,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,BAN47242,,The Identification and Invitation of the Eligible Population,,PUBLIC HEALTH,,,The Identification and Invitation of the Eligible Population,Public health - health checks,,,,,01/04/2015,,,,,,,ELMHAM SURGERY,,,191375,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,BAN47243,,Delivery of the NHS Health Check,,PUBLIC HEALTH,,,Delivery of the NHS Health Check,Public health - health checks,,,,,01/04/2015,,,,30274,Estimated,,ELMHAM SURGERY,,,191375,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,BAN47247,,Stop Smoking Service Provision,,PUBLIC HEALTH,,,Stop Smoking Service Provision,Public health - smoking cessation,,,,,01/04/2015,,,,320,Estimated,,ELMHAM SURGERY,,,191375,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,BAN47246,,Fitting and Management of Contraceptive Implants & Intra Uterine Devices/Intra Uterine Systems,,PUBLIC HEALTH,,,Fitting and Management of Contraceptive Implants & Intra Uterine Devices/Intra Uterine Systems,Public health - sexual health,,,,,01/04/2015,,,,,,,ELMHAM SURGERY,,,191375,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,BAN47244,,Community Records Update,,PUBLIC HEALTH,,,Community Records Update,Public health - health checks,,,,,01/04/2015,,,,,,,ELMHAM SURGERY,,,191375,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,BAN10179,,Care Home and Care Homes with Nursing for Adults April 2012,,COMMUNITY SERVICES,,,Care Home and Care Homes with Nursing for Adults April 2012,Adult care - nursing & residential,,,,,01/04/2012,,,,,,,ELSENHAM HOUSE LIMITED,4219961,NULL,66999,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,AXN42127,,Ad hoc Employment Tax & VAT fees,,RESOURCES,,,Ad hoc Employment Tax & VAT fees,Finance - advisers,,,,,01/12/2013,31/12/2016,,31/12/2016,9500,Estimated,,ELYSIAN ASSOCIATES,,,68699,,,,Procurement Sourcing Team,PROFESSIONAL SERVICES,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,BXN41945F,,SUBSCRIPTIONS TO PROFESSIONAL BODIES.,,GENERIC,,,SUBSCRIPTIONS TO PROFESSIONAL BODIES.,Newspapers & magazines,,,,,01/10/2013,31/08/2020,,31/08/2020,50000,Estimated,,EMAP LIMITED,537204,NULL,194842,,,,Procurement Sourcing Team,PROFESSIONAL SERVICES,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,AUN44521I,,Vehicle parts,,ETD,,,Vehicle parts,"Vehicle & plant parts, mech repairs & maintenance",,,,,01/02/2011,31/03/2016,,,50000,Estimated,,EMERGENCY ONE (U.K.) LIMITED,gb/SC319443,,68708,,,,Procurement Sourcing Team,"COMMODITIES, GOODS & SERVICES",
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,AXN40103,,Fire Control UPS Maintenance,,FIRE,,,Fire Control UPS Maintenance,"ICT - networks, telephony & radiocomms",,,,,01/02/2014,31/01/2016,,31/01/2016,67500,Estimated,,EMERSON NETWORK POWER LTD,,,1027764,,,,Fire,FIRE,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,BAN43328,,Spot Purchased Day Care For Adults (Engage Norfolk Limited),,COMMUNITY SERVICES,,,Spot Purchased Day Care For Adults (Engage Norfolk Limited),Adult care - day care/community support/support into work,,,,,01/01/2000,,,,,,,ENGAGE NORFOLK LTD,,,1147769,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,BXN41358J,,External training,,GENERIC,,,External training,HR - training,,,,,22/05/2013,30/06/2020,,30/06/2020,50000,Estimated,,ENGLAND ATHLETICS LIMITED,5583713,NULL,150978,,,,Procurement Sourcing Team,PROFESSIONAL SERVICES,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,GXN40041,,Timber for Fire Fighter training exercises,,FIRE,,,Timber for Fire Fighter training exercises,Education & learning materials & equipment,,,,,01/04/2013,,,,50000,Estimated,,ENGLISH BROTHERS LIMITED,2745875,NULL,196709,,,,Fire,FIRE,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,SAN40565N,,"Examinations-Registration, Papers, Additional Fees",,COMMUNITY SERVICES,,,"Examinations-Registration, Papers, Additional Fees",Exam fees,,,,,18/02/2013,17/02/2018,,17/02/2018,12000,Estimated,,ENSIGN INTERPRETING & TRAINING,,,143268,,,,Procurement Sourcing Team,PROFESSIONAL SERVICES,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,AQN43722,,Contract Transport Hire (Staff Travel),,GENERIC,,,Contract Transport Hire (Staff Travel),Staff travel,,,,,01/03/2014,31-Dec-15,,31/12/2015,50000,Estimated,,ENTERPRISE PRIVATE HIRE LIMITED,gb/04777023,,68739,,,,Procurement Transport Team,TRANSPORT,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,GFN44734,,Hire of specialist vehicles - terms of ESPO contract 271 apply,,GENERIC,,,Hire of specialist vehicles - terms of ESPO contract 271 apply,Vehicle & plant leasing,,,,,14/08/2014,31/03/2016,,31/03/2016,120000,Estimated,,ENTERPRISE RENT A CAR UK LIMITED,,,68738,,,,Procurement Sourcing Team,"COMMODITIES, GOODS & SERVICES",
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,GFN40115B,,Hire of vehicles - terms of ESPO contract 271 apply,,GENERIC,,,Hire of vehicles - terms of ESPO contract 271 apply,Staff travel,,,,,01/04/2012,31/01/2016,,28/02/2018,4000000,Estimated,,ENTERPRISE RENT A CAR UK LIMITED,,,68738,,,,Procurement Sourcing Team,"COMMODITIES, GOODS & SERVICES",
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,AFN40114,,Hazardous Waste Collection & Disposal Services,,ETD,,,Hazardous Waste Collection & Disposal Services,Waste - recyclate disposal,,,,,01/06/2012,01/07/2016,,31/05/2022,840000,Estimated,,ENVIROCO LIMITED,gb/SC180242,,130850,,,,Procurement Sourcing Team,"COMMODITIES, GOODS & SERVICES",
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,AON42952,,Soil & water analysis services,,ETD,,,Soil & water analysis services,"Laboratory, testing & calibration eqpt & services",,,,,26/03/2014,25/03/2017,,25/03/2018,204097,Estimated,,ENVIROLAB LTD,,,1256849,,,,Procurement Sourcing Team,"COMMODITIES, GOODS & SERVICES",
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,BAN10120,,Pre-Placement Agreement for Care Homes Providing Residential and/or Nursing Services 2008,,COMMUNITY SERVICES,,,Pre-Placement Agreement for Care Homes Providing Residential and/or Nursing Services 2008,Adult care - nursing & residential,,,,,01/04/2012,,,,,,,ENVIRO MEDICAL LIMITED,,,112936,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,AON44465,,"water sample analysis, terms of NCCT40643 apply",,ETD,,,"water sample analysis, terms of NCCT40643 apply","Laboratory, testing & calibration eqpt & services",,,,,26/09/2014,01/09/2018,,01/09/2018,450000,Estimated,,ENVIRONMENT AGENCY,,,90231,,,,Procurement Sourcing Team,"COMMODITIES, GOODS & SERVICES",
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,AYN41300,,Landfill Substance Permit Charges,,ETD,,,Landfill Substance Permit Charges,Waste - landfill maintenance,,,,,01/04/2013,,,,181457,Estimated,,ENVIRONMENT AGENCY,,,90231,,,,Procurement Sourcing Team,"COMMODITIES, GOODS & SERVICES",
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,SLN41265,,217575 Flood & Coastal Erosion Levy,,RESOURCES,,,217575 Flood & Coastal Erosion Levy,Statutory levies & similar payments,,,,,01/04/2013,31/03/2018,,31/03/2018,2000000,Estimated,,ENVIRONMENT AGENCY,,,90231,,,,Procurement Sourcing Team,PROFESSIONAL SERVICES,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,GFN40446,,ICT equipment ESPO contract 113 terms apply,,RESOURCES,,,ICT equipment ESPO contract 113 terms apply,ICT - consumables & peripherals,,,,,09/08/2013,31/03/2016,,31/03/2016,969521,Estimated,,ERGO COMPUTING UK LIMITED,gb/02555928,,68752,,,,Procurement Sourcing Team,"COMMODITIES, GOODS & SERVICES",
