Additional Rlf,Period Charge,Charge Type,EXEM-AMT,EXEM-CD,PLACE-REF,SBR-APPLIED,SBR-SUPPLE,SBR-RELIEF-,MAND-CHAR-,MAND-CHARI,DISC-CHARIT,DIS-RLF-AMT,CHARITY-RLF-,ANALYSIS-CD,RV,PERSON-REF,SURNAME,Billing Address 1,Billing Address 2,Billing Address 3,Billing Address 4,Billing Address 5,Billing Post Code,Liability Start Date,Property Address 1,Property Address 2,Property Address 3,Property Address 4,Property Address 5,Property Post,UB-PROP-RV
0,2410.45,O,0,,5600003009,-1,0,2370.28,,0,,0,0,CW,6100,10480356,AR & AM DEVELOPMENTS LIMITED,,,,,,,31/05/2016,18 MEYER STREET,STOCKPORT,,,,SK3 8JE,STORE AND PREMISES
0,251680,O,0,,5595037019,0,6760,0,,0,,0,0,CS,520000,9308238,ARCADIA GROUP PLC T/A TOP SHOP,C/O GL HEARN MANAGEMENT LTD,PO BOX 1821,SOUTHAMPTON,,,SO18 9NA,20/08/2005,37-39 MERSEYWAY,STOCKPORT,,,,SK1 1PW,SHOP AND PREMISES
0,5566,O,0,,4142011029,-1,0,464.26,,0,,0,0,CS,11500,9056630,ARCHERS (BAKERS & CONFECTIONER) LTD,,,,,,,01/04/1995,11 HOLLINS LANE,MARPLE,STOCKPORT,,,SK6 6AW,SHOP AND PREMISES
0,82764,O,0,,7273003059,0,2223,0,,0,,0,0,IF3O,171000,9063850,ARDEN DIES LTD,SHEPLEY INDUSTRIAL ESTATE,SHEPLEY LANE,MARPLE,STOCKPORT,,SK6 7JW,01/03/2011,SHEPLEY LANE INDUSTRIAL ESTATE,SHEPLEY LANE,MARPLE,STOCKPORT,,SK6 7JW,"WORKSHOP,OFFICE AND PREMISES"
0,4549.6,O,0,,6280038019,-1,0,1971.93,,0,,0,0,EN1,9400,10406507,ARDEN PARK DAY NURSERY LTD,,,,,,,01/09/2012,38-40 ARDEN PARK PRIVATE DAY NURSERY,OSBORNE STREET,BREDBURY,STOCKPORT,,SK6 2BT,DAY NURSERY AND PREMISES
0,8107,O,0,,4048000059,0,0,0,,0,,0,0,IF3O,16750,9029160,ARDEN PLANT LTD T/A PETER DOUGLAS PLANT,HOLLINGWORTH ROAD,BREDBURY,STOCKPORT,,,SK6 2AR,30/04/2005,WORKSHOP,HOLLINGWORTH ROAD,BREDBURY,STOCKPORT,,SK6 2AR,"WORKSHOP, OFFICE AND PREMISES"
0,822.8,V,844.9,MINRV,117001019,0,22.1,0,,0,,0,0,IF3,1700,10393714,ARDEN ROAD ESTATES LTD,MELBOURNE HOUSE,44-46 GROSVENOR SQUARE,STALYBRIDGE,CHESHIRE,,SK15 2JN,16/01/2012,ARDEN WORKS,ARDEN ROAD,BREDBURY,STOCKPORT,,SK6 2RZ,WORKSHOP AND PREMISES
0,115676,O,0,,6750001029,0,3107,0,,0,,0,0,CS10,239000,9083070,ARGOS DISTRIBUTORS LTD,NMP TEAM,PO BOX 954,MILTON KEYNES,,,MK9 2ZQ,10/10/2002,1D PEEL CENTRE,GREAT PORTWOOD STREET,PORTWOOD,STOCKPORT,,SK1 2HH,RETAIL WAREHOUSE AND PREMISES
0,90508,O,0,,5593020009,0,2431,0,,0,,0,0,CS,187000,9083070,ARGOS DISTRIBUTORS LTD,NMP TEAM,PO BOX 954,MILTON KEYNES,,,MK9 2ZQ,27/07/2005,16-22 MERSEY SQUARE,STOCKPORT,,,,SK1 1NU,SHOP AND PREMISES
0,1911.6,O,0,,1601029189,-1,0,1656.72,,0,,0,0,CO,6800,10486627,ARM INSOLVENCY LIMITED,,,,,,,01/09/2016,SUITE A 2ND FLOOR,BLENHEIM COURT,CARRS ROAD,CHEADLE,,SK8 2JY,OFFICES AND PREMISES
0,150040,O,0,,2751000049,0,4030,0,,0,,0,0,CW,310000,10414800,ARMADILLO SELF STORAGE 2 LIMITED,,,,,,,16/08/2007,EARL ROAD,CHEADLE HULME,CHEADLE,,,SK8 6PT,WAREHOUSE AND PREMISES
0,4646.4,O,0,,7435007009,0,0,0,,0,,0,0,CW,9600,9034750,ARMSTRONG TAYLOR PLANT LTD,,,,,,,01/04/1990,WAREHOUSE,SWALLOW STREET,HIGHER HILLGATE,STOCKPORT,,SK1 3LG,WAREHOUSE AND PREMISES
0,12221,O,0,,7435008009,0,328.25,0,,0,,0,0,CO,25250,9034760,ARMSTRONG TAYLOR PLANT LTD,,,,,,,01/04/1990,ARMSTRONG HOUSE,8 SWALLOW STREET,HIGHER HILLGATE,STOCKPORT,,SK1 3LG,OFFICES AND PREMISES
0,4694.8,O,0,,7435025009,-1,0,1800.35,,0,,0,0,CW,9700,9034790,ARMSTRONG TAYLOR PLANT LTD,,,,,,,01/04/1990,ARMSTRONG HOUSE,SWALLOW STREET,HIGHER HILLGATE,STOCKPORT,,SK1 3LG,WAREHOUSE AND PREMISES
0,17545,O,0,,5720000119,0,471.25,0,,0,,0,0,IF3,36250,9133210,ARNOLD PLANT HIRE LTD,BREDBURY PARK WAY,BREDBURY,STOCKPORT,,,SK6 2QW,31/03/2005,BREDBURY PARK WAY,BREDBURY IND. ESTATE,ASHTON ROAD,BREDBURY,STOCKPORT,SK6 2SN,WORKSHOP AND PREMISES
0,4452.8,O,0,,7376043019,-1,0,2077.98,,0,,0,0,CS,9200,10477123,AROI CUISINE LTD,,,,,,,10/01/2016,GND FLR,43 STATION ROAD,CHEADLE HULME,CHEADLE,,SK8 5AF,SHOP AND PREMISES
0,12463,O,0,,8338001049,0,334.75,0,,0,,0,0,MT1,25750,9132750,ARQIVA LTD,C/O GVA GRIMLEY LTD,PO BOX 6079,WOLVERHAMPTON,,,WV1 9RA,01/10/2000,NTL SITE 10358,WATERMEETINGS LANE,ROMILEY,STOCKPORT,,SK6 4HJ,COMMUNICATION STATION AND PREMISES
0,2613.6,O,0,,4834000009,0,0,0,,0,,0,0,MT1,5400,9132750,ARQIVA LTD,C/O GVA GRIMLEY LTD,PO BOX 6079,WOLVERHAMPTON,,,WV1 9RA,07/01/2002,SITE 93819 AT,CHEADLE HEATH SEWAGE WORKS,HEATHSIDE PARK ROAD,STOCKPORT,,SK3 0RB,COMMUNICATION STATION AND PREMISES
0,2710.4,O,0,,741060029,0,0,0,,0,,0,0,MT1,5600,9132750,ARQIVA LTD,C/O GVA GRIMLEY LTD,PO BOX 6079,WOLVERHAMPTON,,,WV1 9RA,30/09/1999,SITE 93599,R/O 60 BLOSSOMS LANE,WOODFORD,STOCKPORT,,SK7 1RE,COMMUNICATION STATION AND PREMISES
0,4501.2,O,0,,1897000009,0,0,0,,0,,0,0,MT1,9300,9132750,ARQIVA LTD,C/O GVA GRIMLEY LTD,PO BOX 6079,WOLVERHAMPTON,,,WV1 9RA,23/05/2001,MAST SITE 93561,ERWOOD PARK WORKS,CROSSLEY ROAD,HEATON CHAPEL,STOCKPORT,SK4 5BB,COMMUNICATION STATION AND PREMISES
0,9922,O,0,,7479120009,0,266.5,0,,0,,0,0,MT1,20500,9132750,ARQIVA LTD,C/O GVA GRIMLEY LTD,PO BOX 6079,WOLVERHAMPTON,,,WV1 9RA,01/12/2002,"ARQUIVA LTD, ROOF OF TELEPHONE EXCHANGE",ALVANLEY IND EST,STOCKPORT ROAD,BREDBURY,STOCKPORT,SK6 2AA,COMMUNICATION STATION AND PREMISES
0,6050,O,0,,3457000019,0,0,0,,0,,0,0,MT1,12500,9132750,ARQIVA LTD,C/O GVA GRIMLEY LTD,PO BOX 6079,WOLVERHAMPTON,,,WV1 9RA,01/04/2003,ROOF OF,TELEPHONE EXCHANGE,GREAT MOOR STREET,GREAT MOOR,STOCKPORT,SK2 7PQ,COMMUNICATION STATION AND PREMISES
0,11011,O,0,,6094000029,0,295.75,0,,0,,0,0,MT1,22750,9132750,ARQIVA LTD,C/O GVA GRIMLEY LTD,PO BOX 6079,WOLVERHAMPTON,,,WV1 9RA,11/06/2002,SITE 248,ON GAS MAST,NEWBRIDGE LANE,STOCKPORT,,SK1 2NQ,COMMUNICATION STATION AND PREMISES
0,1524.6,O,0,,4813254029,0,0,0,,0,,0,0,MT1,3150,9132750,ARQIVA LTD,C/O GVA GRIMLEY LTD,PO BOX 6079,WOLVERHAMPTON,,,WV1 9RA,01/04/2005,OFF KINGSWAY,GATLEY,CHEADLE,,,SK8 1QR,COMMUNICATION STATION AND PREMISES
0,4259.2,O,0,,8154000009,0,0,0,,0,,0,0,MT1,8800,9132750,ARQIVA LTD,C/O GVA GRIMLEY LTD,PO BOX 6079,WOLVERHAMPTON,,,WV1 9RA,29/07/2005,ADJ HEATON MERSEY PARK,VALE ROAD,HEATON MERSEY,STOCKPORT,,SK4 3DU,COMMUNICATION STATION AND PREMISES
0,3968.8,O,0,,3455999009,0,0,0,,0,,0,0,MT1,8200,9132750,ARQIVA LTD,C/O GVA GRIMLEY LTD,PO BOX 6079,WOLVERHAMPTON,,,WV1 9RA,29/07/2005,ADJ THORN WORKS,MILL LANE,OFF GRAVEL BANK ROAD,WOODLEY,STOCKPORT,SK6 1PS,COMMUNICATION STATION AND PREMISES
0,13673,O,0,,4142065059,0,367.25,0,,0,,0,0,MT1,28250,9132750,ARQIVA LTD,C/O GVA GRIMLEY LTD,PO BOX 6079,WOLVERHAMPTON,,,WV1 9RA,01/04/2005,MM02 SITE NO 34688,ON ROOF OF TELEPHONE EXCHANGE,HOLLINS LANE,MARPLE,STOCKPORT,SK6 6AW,COMMUNICATION STATION AND PREMISES
0,2565.2,O,0,,3912033019,0,0,0,,0,,0,0,MT1,5300,9132750,ARQIVA LTD,C/O GVA GRIMLEY LTD,PO BOX 6079,WOLVERHAMPTON,,,WV1 9RA,01/04/2013,SITE 99749,HEADLANDS ROAD,BRAMHALL,STOCKPORT,,SK7 3AN,COMMUNICATION STATION AND PREMISES
0,8954,O,0,,3981077049,0,240.5,0,,0,,0,0,MT1,18500,9132750,ARQIVA LTD,C/O GVA GRIMLEY LTD,PO BOX 6079,WOLVERHAMPTON,,,WV1 9RA,01/04/2010,SITE REF 167709 AT GATLEY ATE,HIGH STREET,CHEADLE,,,SK8 1BJ,COMMUNICATION STATION AND PREMISES
0,10648,O,0,,3143000019,0,286,0,,0,,0,0,MT1,22000,9132750,ARQIVA LTD,C/O GVA GRIMLEY LTD,PO BOX 6079,WOLVERHAMPTON,,,WV1 9RA,01/04/2010,SITE REF 167713 AT MERCURY ATE,FINNEY LANE,HEALD GREEN,CHEADLE,,SK8 3QH,COMMUNICATION STATION AND PREMISES
0,726,O,0,,1009085169,0,0,0,,0,,0,0,CP1,1500,10421626,ARROW ENTERPRISE COMPUTING SOLUTIONS LTD,ACCOUNTS PAYABLE,NIDDERDALE HOUSE,BECKWITH KNOWLE,OTLEY ROAD,HARROGATE,HG3 1SA,01/04/2013,CAR SPACES FOR PT 1ST FLR LEFT,LANSDOWNE HOUSE,85 BUXTON ROAD,STOCKPORT,,SK2 6LR,CAR PARKING SPACES
0,580.8,O,0,,1009085149,0,0,0,,0,,0,0,CP1,1200,10421626,ARROW ENTERPRISE COMPUTING SOLUTIONS LTD,ACCOUNTS PAYABLE,NIDDERDALE HOUSE,BECKWITH KNOWLE,OTLEY ROAD,HARROGATE,HG3 1SA,01/04/2013,CAR SPACES FOR PT 1ST FLR RIGHT,LANSDOWNE HOUSE,85 BUXTON ROAD,STOCKPORT,,SK2 6LR,CAR PARKING SPACES
0,435.6,O,0,,1009085089,0,0,0,,0,,0,0,CP1,900,10421626,ARROW ENTERPRISE COMPUTING SOLUTIONS LTD,ACCOUNTS PAYABLE,NIDDERDALE HOUSE,BECKWITH KNOWLE,OTLEY ROAD,HARROGATE,HG3 1SA,01/04/2013,CAR SPACES (3),LANSDOWNE HOUSE,85 BUXTON ROAD,STOCKPORT,,SK2 6LR,CAR PARKING SPACES (3)
0,12100,O,0,,1009085189,0,325,0,,0,,0,0,CO,25000,10421626,ARROW ENTERPRISE COMPUTING SOLUTIONS LTD,ACCOUNTS PAYABLE,NIDDERDALE HOUSE,BECKWITH KNOWLE,OTLEY ROAD,HARROGATE,HG3 1SA,01/04/2013,1ST FLOOR,LANSDOWNE HOUSE,85 BUXTON ROAD,STOCKPORT,,SK2 6LR,OFFICES AND PREMISES
0,129.02,O,0,,7393234029,0,0,0,,0,,0,0,CP1,350,10481402,ARTEMIS SEARCH LTD,1 ROSEWOOD GARDENS,GATLEY,CHESHIRE,,,SK8 4GR,27/06/2016,CAR SPACE 50,SOVEREIGN HOUSE,STOCKPORT ROAD,CHEADLE,,SK8 2EA,CAR PARKING SPACE
0,28435,O,0,,825218009,0,763.75,0,,0,,0,0,CL,58750,10363040,ARTHUR UK LTD,,,,,,,05/06/2010,JOLLY SAILOR,218 BRAMHALL LANE,DAVENPORT,STOCKPORT,,SK3 8TE,PUBLIC HOUSE AND PREMISES
0,27346,O,0,,3460007019,0,734.5,0,,0,,0,0,CR,56500,10397779,ARTIZEN LTD,95 CROFTS BANK ROAD,URMSTON,MANCHESTER,,,M41 0US,01/04/2012,WOODHEYS RESTAURANT,GLOSSOP ROAD,CHISWORTH,STOCKPORT,,SK6 5RX,RESTAURANT AND PREMISES
0,3291.2,O,0,,3500327419,0,88.4,0,MAN,2703.68,,0,0,CO,6800,9148040,ARTS FOR RECOVERY IN THE COMMUNITY,,,,,,,01/02/1997,33M VAUXHALL WORKS,GREG STREET,SOUTH REDDISH,STOCKPORT,,SK5 7BR,OFFICES AND PREMISES
0,2153.8,O,0,,7262211069,-1,0,2153.8,,0,,0,0,CO,4450,10453894,AS & JS MARKETING LTD,,,,,,,01/08/2014,211A SHAW HEATH,STOCKPORT,,,,SK2 6QZ,OFFICES AND PREMISES
0,2178,O,0,,20015119,-1,0,2178,,0,,0,0,IF3,4500,9301589,ASCENDANT LIFTS LTD,,,,,,,17/11/2005,WORKSHOP,11 ADCROFT STREET,HIGHER HILLGATE,STOCKPORT,,SK1 3HZ,WORKSHOP AND PREMISES
0,822.8,O,0,,5136091029,-1,0,822.8,,0,,0,0,CO,1700,10421250,ASCO LIGHTS LTD,,,,,,,01/04/2012,GND FLR OFFICE,91 LOWER HILLGATE,STOCKPORT,,,SK1 3AW,OFFICES AND PREMISES
0,3726.8,O,0,,8349003039,-1,0,2670.76,,0,,0,0,CO,7700,9213190,ASCOT INTERNATIONAL (1996) LTD,1ST FLOOR,WELCROFT STREET,MIDDLE HILLGATE,STOCKPORT,,SK1 3DF,19/12/2005,WELCROFT STREET,MIDDLE HILLGATE,STOCKPORT,,,SK1 3DF,OFFICES AND PREMISES
0,3968.8,V,0,,8349003049,0,106.6,0,,0,,0,0,CO,8200,10316931,ASCOT INTERNATIONAL (1996) LTD,,,,,,,01/12/2007,WELCROFT STREET,MIDDLE HILLGATE,STOCKPORT,,,SK1 3DF,OFFICES AND PREMISES
0,2420,O,0,,8349003099,-1,0,2420,,0,,0,0,CW3,5000,10381218,ASCOT PROPERTY ESTATES LLP,,,,,,,15/03/2011,PT GROUND FLOOR,WELCROFT STREET,MIDDLE HILLGATE,STOCKPORT,,SK1 3DF,STORE AND PREMISES
0,215380,O,0,,5098094019,0,5785,0,,0,,0,0,CS9,445000,9036610,ASDA SUPERSTORES LTD,C/O GL HEARN MGT LTD,PO BOX 1821,SOUTHAMPTON,,,SO18 9NA,20/09/2010,ASDA,LONDON ROAD,HAZEL GROVE,STOCKPORT,,SK7 4AG,SUPERSTORE AND RPEMISES
0,546920,O,0,,8326005019,0,14690,0,,0,,0,0,CS9,1130000,9036610,ASDA SUPERSTORES LTD,C/O GL HEARN MGT LTD,PO BOX 1821,SOUTHAMPTON,,,SO18 9NA,01/04/2010,ASDA (SUPERSTORES) LTD,WARREN STREET,PORTWOOD,STOCKPORT,,SK1 1UA,SUPERSTORE AND PREMISES
0,1185.8,O,0,,7376000599,0,0,0,,0,,0,0,CP1,2450,9036610,ASDA SUPERSTORES LTD,C/O GL HEARN MGT LTD,PO BOX 1821,SOUTHAMPTON,,,SO18 9NA,01/04/2013,CAR SPACES 35-41,SINCLAIR HOUSE,STATION ROAD,CHEADLE HULME,CHEADLE,SK8 5AF,CAR PARKING SPACES
0,2855.6,O,0,,8326005039,0,0,0,,0,,0,0,CX,5900,9036610,ASDA SUPERSTORES LTD,C/O GL HEARN MGT LTD,PO BOX 1821,SOUTHAMPTON,,,SO18 9NA,01/04/2010,ATM SITE (BANK MACHINE) AT ASDA,WARREN STREET,PORTWOOD,STOCKPORT,,SK1 1UA,SITE OF ATM
0,2855.6,O,0,,8326005029,0,0,0,,0,,0,0,CX,5900,9036610,ASDA SUPERSTORES LTD,C/O GL HEARN MGT LTD,PO BOX 1821,SOUTHAMPTON,,,SO18 9NA,01/04/2010,ATM SITE 1 AT ASDA (SUPERSTORES) LTD,WARREN STREET,PORTWOOD,STOCKPORT,,SK1 1UA,SITE OF ATM
0,425920,O,0,,5469005059,0,11440,0,,0,,0,0,CS9,880000,9036610,ASDA SUPERSTORES LTD,C/O GL HEARN MGT LTD,PO BOX 1821,SOUTHAMPTON,,,SO18 9NA,06/10/2014,MANCHESTER ROAD,STOCKPORT,,,,SK4 1TN,SUPERSTORE AND PREMISES
0,93412,O,0,,7884009049,0,2509,0,,0,,0,0,CS,193000,9036610,ASDA SUPERSTORES LTD,C/O GL HEARN MGT LTD,PO BOX 1821,SOUTHAMPTON,,,SO18 9NA,12/11/2012,9-13 THE SHOPPING CENTRE,STATION ROAD,CHEADLE HULME,CHEADLE,,SK8 5BB,SHOP AND PREMISES
0,5445,O,0,,5469005069,0,0,0,,0,,0,0,CX,11250,9036610,ASDA SUPERSTORES LTD,C/O GL HEARN MGT LTD,PO BOX 1821,SOUTHAMPTON,,,SO18 9NA,06/10/2014,ATM SITE AT ASDA,MANCHESTER ROAD,STOCKPORT,,,SK4 1TN,SITE OF ATM
0,4017.2,O,0,,7884009039,0,0,0,,0,,0,0,CX,8300,9036610,ASDA SUPERSTORES LTD,C/O GL HEARN MGT LTD,PO BOX 1821,SOUTHAMPTON,,,SO18 9NA,12/11/2012,ATM AT 9 - 13,THE SHOPPING CENTRE,STATION ROAD,CHEADLE HULME,CHEADLE,SK8 5BB,SITE OF ATM
0,192390,O,0,,4142099089,0,5167.5,0,,0,,0,0,CS9,397500,9036610,ASDA SUPERSTORES LTD,C/O GL HEARN MGT LTD,PO BOX 1821,SOUTHAMPTON,,,SO18 9NA,22/04/2015,ASDA SUPERMARKET,HOLLINS LANE,MARPLE,STOCKPORT,,SK6 6AW,SUPERSTORE AND PREMISES
0,5929,O,0,,5060006049,0,0,0,,0,,0,0,CW,12250,10462530,ASH SIGNS & ENGRAVING LTD,,,,,,,01/08/2015,UNIT A4,LINGARD COURT,LINGARD LANE,BREDBURY,STOCKPORT,SK6 2QU,WORKSHOP AND PREMISES
0,1234.2,V,1267.35,MINRV,7435028009,0,33.15,0,,0,,0,0,CO,2550,9010780,ASHBANK PROPERTY CO LTD,65 HIGHER HILLGATE,STOCKPORT,,,,SK1 3HD,24/06/1998,UNIT 28,HILLGATE BUSINESS CENTRE,SWALLOW STREET,STOCKPORT,,SK1 3AU,OFFICES AND PREMISES
0,798.6,V,820.05,MINRV,7435018009,0,21.45,0,,0,,0,0,CO,1650,9010780,ASHBANK PROPERTY CO LTD,65 HIGHER HILLGATE,STOCKPORT,,,,SK1 3HD,22/06/2007,UNIT 27,HILLGATE BUSINESS CENTRE,SWALLOW STREET,STOCKPORT,,SK1 3AW,OFFICE AND PREMISES
0,8349,O,0,,3990065009,0,0,0,,0,,0,0,CO,17250,9010780,ASHBANK PROPERTY CO LTD,65 HIGHER HILLGATE,STOCKPORT,,,,SK1 3HD,31/03/2011,65 HIGHER HILLGATE,STOCKPORT,,,,SK1 3HD,OFFICES AND PREMISES
0,7381,V,0,,7435005009,0,198.25,0,,0,,0,0,CW,15250,9010780,ASHBANK PROPERTY CO LTD,65 HIGHER HILLGATE,STOCKPORT,,,,SK1 3HD,06/06/2014,UNIT 5,HILLGATE BUSINESS CENTRE,SWALLOW STREET,STOCKPORT,,SK1 3AU,WAREHOUSE AND PREMISES
0,2468.4,O,0,,5023038009,-1,0,2468.4,,0,,0,0,IF3,5100,9189840,ASHBROOK WINDOWS LTD,37 LEICESTER STREET,NORTH REDDISH,STOCKPORT,,,SK5 6NS,27/09/2010,37 LEICESTER STREET,NORTH REDDISH,STOCKPORT,,,SK5 6NS,WORKSHOP AND PREMISES
0,6897,O,0,,1009160019,0,0,0,,0,,0,0,CO,14250,9231312,ASHCROFT ASSOCIATES DESIGN CONS LTD,ALVANLEY HOUSE,160 BUXTON ROAD,STOCKPORT,,,SK2 6HA,25/01/2013,ALVANLEY HOUSE,160 BUXTON ROAD,STOCKPORT,,,SK2 6HA,OFFICES AND PREMISES
0,6534,O,0,,7415008009,0,0,0,,0,,0,0,CW,13500,10473023,ASSET REMARKETING SERVICES LTD,,,,,,,01/03/2016,UNIT 7,ASHTON ROAD IND ESTATE,STUART ROAD,BREDBURY,STOCKPORT,SK6 2SR,WAREHOUSE AND PREMISES
0,31218,O,0,,6032043049,0,838.5,0,,0,,0,0,CO,64500,9205000,ASSETZ FORS INVESTORS LTD,,,,,,,01/04/2006,ASSETZ HOUSE,NEWBY ROAD,HAZEL GROVE,STOCKPORT,,SK7 5DA,OFFICES AND PREMISES
0,1016.4,O,0,,2751000389,0,0,0,,0,,0,0,CP1,2100,9231610,ASSOCIATES BLDG SRVS CONSULTING ENGS LTD,PORTLAND HOUSE,OAK GREEN EARL ROAD,STANLEY GREEN TRADING ESTATE,CHEADLE HULME,CHEADLE,SK8 6QL,01/09/2007,"CAR SPACES FOR GND FLR, PORTLAND HOUSE","STANLEY GREEN BUS PARK, OAK GREEN",EARL ROAD,CHEADLE HULME,CHEADLE,SK8 6QL,CAR PARKING SPACE AND PREMISES
0,14520,O,0,,2751000379,0,390,0,,0,,0,0,CO,30000,9231610,ASSOCIATES BLDG SRVS CONSULTING ENGS LTD,PORTLAND HOUSE,OAK GREEN EARL ROAD,STANLEY GREEN TRADING ESTATE,CHEADLE HULME,CHEADLE,SK8 6QL,01/09/2007,GND FLOOR,PORTLAND HOUSE,STANLEY GREEN BUSINESS PARK,OAK GREEN,CHEADLE HULME,SK8 6QL,OFFICES AND PREMISES
0,169.4,O,0,,3370002359,0,0,0,,0,,0,0,CP1,350,10372214,ASSURED EVENTS LTD,SUITES 2.2  - 2.3 2ND FLOOR,OAK HOUSE,2 GATLEY ROAD,CHEADLE,,SK8 1PY,03/10/2007,CAR SPACE,OAK HOUSE,2 GATLEY ROAD,CHEADLE,,SK8 1PY,CAR PARKING SPACE
0,1694,O,0,,3370002679,0,0,0,,0,,0,0,CO,3500,10372214,ASSURED EVENTS LTD,SUITES 2.2  - 2.3 2ND FLOOR,OAK HOUSE,2 GATLEY ROAD,CHEADLE,,SK8 1PY,01/10/2015,SUITE 2.4 2ND FLOOR,OAK HOUSE,GATLEY ROAD,CHEADLE,,SK8 1PY,OFFICES AND PREMISES
0,2715.04,O,0,,3370002739,0,0,0,,0,,0,0,CO,11250,10372214,ASSURED EVENTS LTD,SUITES 2.2  - 2.3 2ND FLOOR,OAK HOUSE,2 GATLEY ROAD,CHEADLE,,SK8 1PY,01/03/2014,SUITES 2.2  - 2.3 2ND FLOOR,OAK HOUSE,2 GATLEY ROAD,CHEADLE,,SK8 1PY,OFFICES AND PREMISES
0,16335,O,0,,8351002039,0,438.75,0,,0,,0,0,CW,33750,10364384,ASYLUM PAINTBALL LTD,,,,,,,10/06/2010,PART GROUND FLOOR,WELKIN MILL,WELKIN ROAD,BREDBURY,STOCKPORT,SK6 2BL,WAREHOUSE AND PREMISES
0,3484.8,O,0,,7228026059,-1,0,2787.84,,0,,0,0,IF3,7200,10464549,ATARI H.C. LTD,24B SCHOOL LANE,STOCKPORT,,,,SK4 5DG,01/07/2015,ABNEY ROAD,HEATON CHAPEL,STOCKPORT,,,SK4 4QW,WORKSHOP AND PREMISES
0,556.6,V,571.55,MINRV,7228026039,0,14.95,0,,0,,0,0,IF3,1150,10480277,ATARI H.C. LTD,C/O 24B SCHOOL LANE,STOCKPORT,,,,SK4 5DG,01/01/2016,ABNEY ROAD,HEATON CHAPEL,STOCKPORT,,,SK4 4QW,WORKSHOP AND PREMISES
0,5324,O,0,,1615004009,-1,0,887.34,,0,,0,0,CS,11000,9160210,ATEX LTD,42 DALE STREET,EDGELEY,STOCKPORT,,,SK3 9QA,17/03/2014,4-6 CASTLE STREET,EDGELEY,STOCKPORT,,,SK3 9AB,SHOP AND PREMISES
0,3484.8,V,3578.4,LB,4090015069,0,93.6,0,,0,,0,0,IF3,7200,10473411,ATF (MMC) LIMITED,CHERRYCROFT TRIGG HOUSE,WARREN DRIVE,PRESTATYN,DENBINGHSHIRE,,LL19 7HT,01/04/2015,UNIT G11,HOULDSWORTH MILL,HOULDSWORTH STREET,REDDISH,STOCKPORT,SK5 6BU,WORKSHOP AND PREMISES
0,171.82,V,176.44,MINRV,4090015329,0,4.62,0,,0,,0,0,CO,355,10473411,ATF (MMC) LIMITED,CHERRYCROFT TRIGG HOUSE,WARREN DRIVE,PRESTATYN,DENBINGHSHIRE,,LL19 7HT,01/03/2016,UNIT 3 AT G15,HOULDSWORTH MILL,HOULDSWORTH STREET,REDDISH,STOCKPORT,SK5 6BU,OFFICES AND PREMISES
0,203.28,V,208.74,MINRV,4090015339,0,5.46,0,,0,,0,0,CO,420,10473411,ATF (MMC) LIMITED,CHERRYCROFT TRIGG HOUSE,WARREN DRIVE,PRESTATYN,DENBINGHSHIRE,,LL19 7HT,01/03/2016,UNIT 15 AT G15,HOULDSWORTH MILL,HOULDSWORTH STREET,REDDISH,STOCKPORT,SK5 6BU,OFFICES AND PREMISES
0,222.64,V,228.62,MINRV,4090015399,0,5.98,0,,0,,0,0,CO,460,10473411,ATF (MMC) LIMITED,CHERRYCROFT TRIGG HOUSE,WARREN DRIVE,PRESTATYN,DENBINGHSHIRE,,LL19 7HT,01/03/2016,UNIT 11 AT G15,HOULDSWORTH MILL,HOULDSWORTH STREET,REDDISH,STOCKPORT,SK5 6BU,OFFICES AND PREMISES
0,1028.5,V,1056.13,MINRV,4090015379,0,27.63,0,,0,,0,0,CW,2125,10473411,ATF (MMC) LIMITED,CHERRYCROFT TRIGG HOUSE,WARREN DRIVE,PRESTATYN,DENBINGHSHIRE,,LL19 7HT,01/03/2016,UNIT 19 AT G15,HOULDSWORTH MILL,HOULDSWORTH STREET,REDDISH,STOCKPORT,SK5 6BU,WAREHOUSE AND PREMISES
0,1113.2,V,1143.1,MINRV,4090015349,0,29.9,0,,0,,0,0,CO,2300,10473411,ATF (MMC) LIMITED,CHERRYCROFT TRIGG HOUSE,WARREN DRIVE,PRESTATYN,DENBINGHSHIRE,,LL19 7HT,01/03/2016,UNITS 5/6 AT G15,HOULDSWORTH MILL,HOULDSWORTH STREET,REDDISH,STOCKPORT,SK5 6BU,OFFICES AND PREMISES
0,2176.81,V,0,,4090015489,0,58.47,0,,0,,0,0,CW,5400,10473411,ATF (MMC) LIMITED,CHERRYCROFT TRIGG HOUSE,WARREN DRIVE,PRESTATYN,DENBINGHSHIRE,,LL19 7HT,01/03/2016,UNIT 20 AT G15,HOULDSWORTH MILL,HOULDSWORTH STREET,REDDISH,STOCKPORT,SK5 6BU,WAREHOUSE AND PREMISES
0,8465.36,V,0,,4090015499,0,227.38,0,,0,,0,0,CW,21000,10473411,ATF (MMC) LIMITED,CHERRYCROFT TRIGG HOUSE,WARREN DRIVE,PRESTATYN,DENBINGHSHIRE,,LL19 7HT,01/03/2016,UNIT G15,HOULDSWORTH MILL,HOULDSWORTH STREET,REDDISH,STOCKPORT,SK5 6BU,WAREHOUSE AND PREMISES
