Organisation name,Organisation Code,Effective Date,Contract Reference number / ID,Open Contracting ID,Title of the Agreement,Contract type,Directorate / service responsible,Service Category label,Service category URI,Description of goods and services,Procurement classification: Council's procurement category label,Procurement classification: CPV label,Procurement classification: CPV code,Procurement classification: Proclass label,Procurement classification: Proclass code,Contract start date,End date,Review date,Last extension date, Contract value ,Fixed cost / estimated cost,Irrecoverable VAT,Supplier name,Supplier registered company number,Supplier registered charity number,Other supplier ID,SME supplier,VCSE supplier,VCSE supplier type,Nominated contact point: name,Nominated contact point: email,Nominated contact point: URL
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,BAN43318,,Adults - Day Care - 1995 contract,OTHER,ADULT SOCIAL CARE,,,Adults - Day Care - 1995 contract,ADULT CARE-DAY CARE/COMMUNITY SUPPORT/SUPPORT INTO WORK,Daycare services,853121000,Social Community Care Supplies & Services - Adult / Day care,321013,,,,,,,,LORRAINE DORRINGTON AND STEPHEN DORRINGTON T/A DORRINGTON HOUSE (DEREHAM),,,68301,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,BAN43409,,Adults - Day Care - 2012 contract,OTHER,ADULT SOCIAL CARE,,,Adults - Day Care - 2012 contract,ADULT CARE-DAY CARE/COMMUNITY SUPPORT/SUPPORT INTO WORK,Daycare services,853121000,Social Community Care Supplies & Services - Adult / Day care,321013,,,,,,,,BLACK SWAN INTERNATIONAL LIMITED,2621410,,68508,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,BAN43296,,Adults - Day Care - 2012 contract,OTHER,ADULT SOCIAL CARE,,,Adults - Day Care - 2012 contract,ADULT CARE-DAY CARE/COMMUNITY SUPPORT/SUPPORT INTO WORK,Daycare services,853121000,Social Community Care Supplies & Services - Adult / Day care,321013,,,,,,,,BUILD CHARITY LIMITED,8069610,1147395,94202,,y,Charity or Charitable Incorporated Organisation,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,BAN43306,,Adults - Day Care - 2012 contract,OTHER,ADULT SOCIAL CARE,,,Adults - Day Care - 2012 contract,ADULT CARE-DAY CARE/COMMUNITY SUPPORT/SUPPORT INTO WORK,Daycare services,853121000,Social Community Care Supplies & Services - Adult / Day care,321013,,,,,,,,COMMUNITY ACTION NORWICH,,1079028,67625,,y,Charity or Charitable Incorporated Organisation,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,BAN43375,,Adults - Day Care - 2012 contract,OTHER,ADULT SOCIAL CARE,,,Adults - Day Care - 2012 contract,ADULT CARE-DAY CARE/COMMUNITY SUPPORT/SUPPORT INTO WORK,Daycare services,853121000,Social Community Care Supplies & Services - Adult / Day care,321013,,,,,,,,JESSOPP ROAD LUNCHEON CLUB,,,70585,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,BAN43321,,Adults - Day Care - 2012 contract,OTHER,ADULT SOCIAL CARE,,,Adults - Day Care - 2012 contract,ADULT CARE-DAY CARE/COMMUNITY SUPPORT/SUPPORT INTO WORK,Daycare services,853121000,Social Community Care Supplies & Services - Adult / Day care,321013,,,,,,,,KINGSLEY CARE HOMES LIMITED,4446972,,95789,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,BAN43423,,Adults - Day Care - 2012 contract,OTHER,ADULT SOCIAL CARE,,,Adults - Day Care - 2012 contract,ADULT CARE-DAY CARE/COMMUNITY SUPPORT/SUPPORT INTO WORK,Daycare services,853121000,Social Community Care Supplies & Services - Adult / Day care,321013,,,,,,,,PAPWORTH TRUST,,,80019,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,BAN43424,,Adults - Day Care - 2012 contract,OTHER,ADULT SOCIAL CARE,,,Adults - Day Care - 2012 contract,ADULT CARE-DAY CARE/COMMUNITY SUPPORT/SUPPORT INTO WORK,Daycare services,853121000,Social Community Care Supplies & Services - Adult / Day care,321013,,,,,,,,PAPWORTH TRUST,,,80019,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,BAN43465,,Adults - Day Care - 2012 contract,OTHER,ADULT SOCIAL CARE,,,Adults - Day Care - 2012 contract,ADULT CARE-DAY CARE/COMMUNITY SUPPORT/SUPPORT INTO WORK,Daycare services,853121000,Social Community Care Supplies & Services - Adult / Day care,321013,,,,,,,,WEST NORFOLK BEFRIENDING,,1111735,196115,,y,Charity or Charitable Incorporated Organisation,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,BAN43469,,Adults - Day Care - 2012 contract,OTHER,ADULT SOCIAL CARE,,,Adults - Day Care - 2012 contract,ADULT CARE-DAY CARE/COMMUNITY SUPPORT/SUPPORT INTO WORK,Daycare services,853121000,Social Community Care Supplies & Services - Adult / Day care,321013,,,,,,,,WEST NORFOLK MIND,,1137086,80190,,y,Charity or Charitable Incorporated Organisation,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,BAN43405,,Adults - Day Care - 2012 contract,OTHER,ADULT SOCIAL CARE,,,Adults - Day Care - 2012 contract,ADULT CARE-DAY CARE/COMMUNITY SUPPORT/SUPPORT INTO WORK,Daycare services,853121000,Social Community Care Supplies & Services - Adult / Day care,321013,,,,,1937928,,,NORFOLK AND NORWICH SCOPE ASSOCIATION,,1027466,85081,,y,Charity or Charitable Incorporated Organisation,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,BAN43350,,Adults - Day Care - 2012 contract,OTHER,ADULT SOCIAL CARE,,,Adults - Day Care - 2012 contract,ADULT CARE-DAY CARE/COMMUNITY SUPPORT/SUPPORT INTO WORK,Daycare services,853121000,Social Community Care Supplies & Services - Adult / Day care,321013,,,,,1935510,,,THE HAMLET CENTRE TRUST,2518973,10006953,79703,,y,Charity or Charitable Incorporated Organisation,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,BAN43411,,Adults - Day Care - 2012 contract,OTHER,ADULT SOCIAL CARE,,,Adults - Day Care - 2012 contract,ADULT CARE-DAY CARE/COMMUNITY SUPPORT/SUPPORT INTO WORK,Daycare services,853121000,Social Community Care Supplies & Services - Adult / Day care,321013,,,,,697928,,,NORWICH & CENTRAL NORFOLK MIND,,,152955,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,BAN43309,,Adults - Day Care - 2012 contract,OTHER,ADULT SOCIAL CARE,,,Adults - Day Care - 2012 contract,ADULT CARE-DAY CARE/COMMUNITY SUPPORT/SUPPORT INTO WORK,Daycare services,853121000,Social Community Care Supplies & Services - Adult / Day care,321013,,,,,665055,,,CSV,,291222,67843,,y,Charity or Charitable Incorporated Organisation,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,BAN43468,,Adults - Day Care - 2012 contract,OTHER,ADULT SOCIAL CARE,,,Adults - Day Care - 2012 contract,ADULT CARE-DAY CARE/COMMUNITY SUPPORT/SUPPORT INTO WORK,Daycare services,853121000,Social Community Care Supplies & Services - Adult / Day care,321013,,,,,663425,,,WEST NORFOLK MIND,,1137086,80190,,y,Charity or Charitable Incorporated Organisation,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,BAN43378,,Adults - Day Care - 2012 contract,OTHER,ADULT SOCIAL CARE,,,Adults - Day Care - 2012 contract,ADULT CARE-DAY CARE/COMMUNITY SUPPORT/SUPPORT INTO WORK,Daycare services,853121000,Social Community Care Supplies & Services - Adult / Day care,321013,,,,,643431,,,JULIAN SUPPORT LIMITED,3482147,1067883,1020836,,y,Charity or Charitable Incorporated Organisation,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,BAN43395,,Adults - Day Care - 2012 contract,OTHER,ADULT SOCIAL CARE,,,Adults - Day Care - 2012 contract,ADULT CARE-DAY CARE/COMMUNITY SUPPORT/SUPPORT INTO WORK,Daycare services,853121000,Social Community Care Supplies & Services - Adult / Day care,321013,,,,,488344,,,AGE CONCERN NORWICH T/A AGE UK NORWICH,4489595,1094623,79441,,y,Charity or Charitable Incorporated Organisation,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,BAN43475,,Adults - Day Care - 2012 contract,OTHER,ADULT SOCIAL CARE,,,Adults - Day Care - 2012 contract,ADULT CARE-DAY CARE/COMMUNITY SUPPORT/SUPPORT INTO WORK,Daycare services,853121000,Social Community Care Supplies & Services - Adult / Day care,321013,,,,,416163,,,WORSTEAD DAY CARE CENTRE,,1085666,76357,,y,Charity or Charitable Incorporated Organisation,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,BAN43274,,Adults - Day Care - 2012 contract,OTHER,ADULT SOCIAL CARE,,,Adults - Day Care - 2012 contract,ADULT CARE-DAY CARE/COMMUNITY SUPPORT/SUPPORT INTO WORK,Daycare services,853121000,Social Community Care Supplies & Services - Adult / Day care,321013,,,,,410058,,,ATTLEBOROUGH DAY CARE CENTRE,,1054909,66313,,y,Charity or Charitable Incorporated Organisation,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,BAN43283,,Adults - Day Care - 2012 contract,OTHER,ADULT SOCIAL CARE,,,Adults - Day Care - 2012 contract,ADULT CARE-DAY CARE/COMMUNITY SUPPORT/SUPPORT INTO WORK,Daycare services,853121000,Social Community Care Supplies & Services - Adult / Day care,321013,,,,,268234,,,BOWTHORPE COMMUNITY TRUST,,1147049,66745,,y,Charity or Charitable Incorporated Organisation,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,BAN43472,,Adults - Day Care - 2012 contract,OTHER,ADULT SOCIAL CARE,,,Adults - Day Care - 2012 contract,ADULT CARE-DAY CARE/COMMUNITY SUPPORT/SUPPORT INTO WORK,Daycare services,853121000,Social Community Care Supplies & Services - Adult / Day care,321013,,,,,219995,,,THE SALVATION ARMY NORWICH,,,74405,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,BAN43285,,Adults - Day Care - 2012 contract,OTHER,ADULT SOCIAL CARE,,,Adults - Day Care - 2012 contract,ADULT CARE-DAY CARE/COMMUNITY SUPPORT/SUPPORT INTO WORK,Daycare services,853121000,Social Community Care Supplies & Services - Adult / Day care,321013,,,,,211576,,,JUDI BURRAGE,,,1105791,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,BAN43359,,Adults - Day Care - 2012 contract,OTHER,ADULT SOCIAL CARE,,,Adults - Day Care - 2012 contract,ADULT CARE-DAY CARE/COMMUNITY SUPPORT/SUPPORT INTO WORK,Daycare services,853121000,Social Community Care Supplies & Services - Adult / Day care,321013,,,,,206792,,,HERITAGE HOUSE CARING GROUP (WELLS-NEXT-THE-SEA) LIMITED,3302253,1062170,69761,,y,Charity or Charitable Incorporated Organisation,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,BAN43401,,Adults - Day Care - 2012 contract,OTHER,ADULT SOCIAL CARE,,,Adults - Day Care - 2012 contract,ADULT CARE-DAY CARE/COMMUNITY SUPPORT/SUPPORT INTO WORK,Daycare services,853121000,Social Community Care Supplies & Services - Adult / Day care,321013,,,,,177709,,,SWAFFHAM ASSOCIATION FOR MENTAL HEALTH,,,638543,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,BAN43467,,Adults - Day Care - 2012 contract,OTHER,ADULT SOCIAL CARE,,,Adults - Day Care - 2012 contract,ADULT CARE-DAY CARE/COMMUNITY SUPPORT/SUPPORT INTO WORK,Daycare services,853121000,Social Community Care Supplies & Services - Adult / Day care,321013,,,,,176798,,,WEST NORFOLK MIND,,1137086,80190,,y,Charity or Charitable Incorporated Organisation,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,BAN43326,,Adults - Day Care - 2012 contract,OTHER,ADULT SOCIAL CARE,,,Adults - Day Care - 2012 contract,ADULT CARE-DAY CARE/COMMUNITY SUPPORT/SUPPORT INTO WORK,Daycare services,853121000,Social Community Care Supplies & Services - Adult / Day care,321013,,,,,149079,,,INDEPENDENCE WITH CARE LTD,6206917,,139656,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,BAN43314,,Adults - Day Care - 2012 contract,OTHER,ADULT SOCIAL CARE,,,Adults - Day Care - 2012 contract,ADULT CARE-DAY CARE/COMMUNITY SUPPORT/SUPPORT INTO WORK,Daycare services,853121000,Social Community Care Supplies & Services - Adult / Day care,321013,,,,,137743,,,AGE CONCERN NORFOLK T/A AGE UK NORFOLK,3783205,1077097,404032,,y,Charity or Charitable Incorporated Organisation,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,BAN43476,,Adults - Day Care - 2012 contract,OTHER,ADULT SOCIAL CARE,,,Adults - Day Care - 2012 contract,ADULT CARE-DAY CARE/COMMUNITY SUPPORT/SUPPORT INTO WORK,Daycare services,853121000,Social Community Care Supplies & Services - Adult / Day care,321013,,,,,130145,,,WYMONDHAM DAY CARE CENTRE ASSOCIATION,,1055765,76387,,y,Charity or Charitable Incorporated Organisation,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,BAN43315,,Adults - Day Care - 2012 contract,OTHER,ADULT SOCIAL CARE,,,Adults - Day Care - 2012 contract,ADULT CARE-DAY CARE/COMMUNITY SUPPORT/SUPPORT INTO WORK,Daycare services,853121000,Social Community Care Supplies & Services - Adult / Day care,321013,,,,,79104,,,DEREHAM MEETING POINT,,1164258,71822,,y,Charity or Charitable Incorporated Organisation,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,BAN43325,,Adults - Day Care - 2012 contract,OTHER,ADULT SOCIAL CARE,,,Adults - Day Care - 2012 contract,ADULT CARE-DAY CARE/COMMUNITY SUPPORT/SUPPORT INTO WORK,Daycare services,853121000,Social Community Care Supplies & Services - Adult / Day care,321013,,,,,75038,,,EDITH CAVELL DAY CENTRE,,1065872,79639,,y,Charity or Charitable Incorporated Organisation,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,BAN43446,,Adults - Day Care - 2012 contract,OTHER,ADULT SOCIAL CARE,,,Adults - Day Care - 2012 contract,ADULT CARE-DAY CARE/COMMUNITY SUPPORT/SUPPORT INTO WORK,Daycare services,853121000,Social Community Care Supplies & Services - Adult / Day care,321013,,,,,73692,,,SPROWSTON DAY CENTRE,,,1004843,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,BAN43439,,Adults - Day Care - 2012 contract,OTHER,ADULT SOCIAL CARE,,,Adults - Day Care - 2012 contract,ADULT CARE-DAY CARE/COMMUNITY SUPPORT/SUPPORT INTO WORK,Daycare services,853121000,Social Community Care Supplies & Services - Adult / Day care,321013,,,,,57200,,,AGE CONCERN NORTH NORFOLK T/A AGE UK NORTH NORFOLK,,1097115,411134,,y,Charity or Charitable Incorporated Organisation,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,BAN43425,,Adults - Day Care - 2012 contract,OTHER,ADULT SOCIAL CARE,,,Adults - Day Care - 2012 contract,ADULT CARE-DAY CARE/COMMUNITY SUPPORT/SUPPORT INTO WORK,Daycare services,853121000,Social Community Care Supplies & Services - Adult / Day care,321013,,,,,49719,,,PHOBBIES K/L,,1002128,73230,,y,Charity or Charitable Incorporated Organisation,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,BAN43376,,Adults - Day Care - 2012 contract,OTHER,ADULT SOCIAL CARE,,,Adults - Day Care - 2012 contract,ADULT CARE-DAY CARE/COMMUNITY SUPPORT/SUPPORT INTO WORK,Daycare services,853121000,Social Community Care Supplies & Services - Adult / Day care,321013,,,,,45611,,,FLAGSHIP HOUSING GROUP LIMITED,IP031211,,79648,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,BAN43389,,Adults - Day Care - 2012 contract,OTHER,ADULT SOCIAL CARE,,,Adults - Day Care - 2012 contract,ADULT CARE-DAY CARE/COMMUNITY SUPPORT/SUPPORT INTO WORK,Daycare services,853121000,Social Community Care Supplies & Services - Adult / Day care,321013,,,,,32995,,,LONG STRATTON DAY CENTRE,,1051687,79870,,y,Charity or Charitable Incorporated Organisation,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,BAN43453,,Adults - Day Care - 2012 contract,OTHER,ADULT SOCIAL CARE,,,Adults - Day Care - 2012 contract,ADULT CARE-DAY CARE/COMMUNITY SUPPORT/SUPPORT INTO WORK,Daycare services,853121000,Social Community Care Supplies & Services - Adult / Day care,321013,,,,,31200,,,TAVERHAM & DISTRICT DAY CENTRE,,287308,75294,,y,Charity or Charitable Incorporated Organisation,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,BAN43328,,Adults - Day Care - 2012 contract,OTHER,ADULT SOCIAL CARE,,,Adults - Day Care - 2012 contract,ADULT CARE-DAY CARE/COMMUNITY SUPPORT/SUPPORT INTO WORK,Daycare services,853121000,Social Community Care Supplies & Services - Adult / Day care,321013,,,,,30477,,,ENGAGE NORFOLK LTD,8023540,,1147769,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,BAN43382,,Adults - Day Care - 2012 contract,OTHER,ADULT SOCIAL CARE,,,Adults - Day Care - 2012 contract,ADULT CARE-DAY CARE/COMMUNITY SUPPORT/SUPPORT INTO WORK,Daycare services,853121000,Social Community Care Supplies & Services - Adult / Day care,321013,,,,,20890,,,LAMS MS DAY GROUP,7451571,1139527,97575,,y,Charity or Charitable Incorporated Organisation,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,BAN43388,,Adults - Day Care - 2012 contract,OTHER,ADULT SOCIAL CARE,,,Adults - Day Care - 2012 contract,ADULT CARE-DAY CARE/COMMUNITY SUPPORT/SUPPORT INTO WORK,Daycare services,853121000,Social Community Care Supplies & Services - Adult / Day care,321013,,,,,17736,,,LODDON & DISTRICT DAY CENTRE,,,71281,,,,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,BAN43332,,Adults - Day Care - 2012 contract,OTHER,ADULT SOCIAL CARE,,,Adults - Day Care - 2012 contract,ADULT CARE-DAY CARE/COMMUNITY SUPPORT/SUPPORT INTO WORK,Daycare services,853121000,Social Community Care Supplies & Services - Adult / Day care,321013,,,,,15887,,,FIRST FOCUS FAKENHAM,,1106520,87841,,y,Charity or Charitable Incorporated Organisation,Procurement SRM team,procurementsccm@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,05/10/2017,BAN43261,,Adults - Day Care - 2012 contract,OTHER,ADULT SOCIAL CARE,,,Adults - Day Care - 2012 contract,ADULT CARE-DAY CARE/COMMUNITY SUPPORT/SUPPORT INTO WORK,Daycare services,853121000,Social Community Care Supplies & Services - Adult / Day care,321013,,,,,9896,,,ACLE AND DISTRICT VOLUNTARY AID SCHEME,,285333,65895,,y,Charity or Charitable Incorporated Organisation,Procurement SRM team,procurementsccm@norfolk.gov.uk,
