Body,Body name,Service label,Service divison label,Expenditure category,Detailed expenditure type,Detailed expenditure code,Date paid,Transaction number,Net amount,Capital or revenue,Supplier name
http://statistics.data.gov.uk/doc/local-authority/00DA,Aire Valley Homes Leeds,Aire Valley Homes Leeds,Sheltered,Premises,Furniture And Fittings,195,25-Mar-2011,1103-03272,1685,R,County Carpets
http://statistics.data.gov.uk/doc/local-authority/00DA,Aire Valley Homes Leeds,Aire Valley Homes Leeds,Sheltered,Premises,Furniture And Fittings,195,25-Mar-2011,1103-03273,1698,R,County Carpets
http://statistics.data.gov.uk/doc/local-authority/00DA,Aire Valley Homes Leeds,Aire Valley Homes Leeds,Sheltered,Premises,Furniture And Fittings,195,25-Mar-2011,1103-03274,1151,R,County Carpets
http://statistics.data.gov.uk/doc/local-authority/00DA,Aire Valley Homes Leeds,Aire Valley Homes Leeds,Sheltered,Premises,Furniture And Fittings,195,29-Mar-2011,1103-03275,1689,R,County Carpets
http://statistics.data.gov.uk/doc/local-authority/00DA,Aire Valley Homes Leeds,Aire Valley Homes Leeds,Sheltered,Premises,Furniture And Fittings,195,29-Mar-2011,1103-03276,960,R,County Carpets
http://statistics.data.gov.uk/doc/local-authority/00DA,Aire Valley Homes Leeds,Aire Valley Homes Leeds,Sheltered,Premises,Furniture And Fittings,195,29-Mar-2011,1103-03277,770,R,County Carpets
http://statistics.data.gov.uk/doc/local-authority/00DA,Aire Valley Homes Leeds,Aire Valley Homes Leeds,Sheltered,Premises,Furniture And Fittings,195,29-Mar-2011,1103-03278,441,R,County Carpets
http://statistics.data.gov.uk/doc/local-authority/00DA,Aire Valley Homes Leeds,Aire Valley Homes Leeds,Sheltered,Premises,Furniture And Fittings,195,29-Mar-2011,1103-03279,692,R,County Carpets
http://statistics.data.gov.uk/doc/local-authority/00DA,Aire Valley Homes Leeds,Aire Valley Homes Leeds,Sheltered,Premises,Furniture And Fittings,195,29-Mar-2011,1103-03280,1696,R,County Carpets
http://statistics.data.gov.uk/doc/local-authority/00DA,Aire Valley Homes Leeds,Aire Valley Homes Leeds,Sheltered,Premises,Furniture And Fittings,195,31-Mar-2011,1103-03281,3451,R,County Carpets
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential,580,16-Mar-2011,1103-03282,840.4,R,Courtfield Care Home
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Residential,580,14-Mar-2011,1103-03283,3848,R,Craegmoor Facilities Company Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Residential,580,16-Mar-2011,1103-03284,2402.86,R,Craegmoor Facilities Company Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Residential,580,16-Mar-2011,1103-03285,3848,R,Craegmoor Facilities Company Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Residential,580,16-Mar-2011,1103-03286,5865.12,R,Craegmoor Facilities Company Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Residential,580,16-Mar-2011,1103-03287,3556.16,R,Craegmoor Facilities Company Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Residential,580,16-Mar-2011,1103-03288,5280.96,R,Craegmoor Facilities Company Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Sheltered Accommodation,569,16-Mar-2011,1103-03289,3612.52,R,Craegmoor Facilities Company Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Residential,580,16-Mar-2011,1103-03290,24665.44,R,Craegmoor Facilities Company Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Residential,580,30-Mar-2011,1103-03291,3953.68,R,Craegmoor Facilities Company Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Residential,580,30-Mar-2011,1103-03292,3953.68,R,Craegmoor Facilities Company Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential Care Emi,571,16-Mar-2011,1103-03293,2812.72,R,Craegmoor Healthcare
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People Under 65 P/Dis,Third Party Payments,Residential,580,16-Mar-2011,1103-03294,3946.36,R,Craegmoor Healthcare
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Mental/Dis,Third Party Payments,Residential,580,16-Mar-2011,1103-03295,1917.88,R,Craegmoor Healthcare
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Sheltered Accommodation,569,16-Mar-2011,1103-03296,5953.64,R,Craegmoor Healthcare
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Sheltered Accommodation,569,16-Mar-2011,1103-03297,4571.6,R,Craegmoor Healthcare
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Residential,580,16-Mar-2011,1103-03298,6622.89,R,Craegmoor Healthcare
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Residential,580,16-Mar-2011,1103-03299,3406.04,R,Craegmoor Healthcare
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Residential,580,16-Mar-2011,1103-03300,79550.84,R,Craegmoor Healthcare
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Residential,580,16-Mar-2011,1103-03301,18844.93,R,Craegmoor Healthcare
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Residential,580,16-Mar-2011,1103-03302,2890.84,R,Craegmoor Healthcare
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Residential,580,16-Mar-2011,1103-03303,9953.26,R,Craegmoor Healthcare
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Streetscene Environmental Services,Supplies and Services,Operational Furniture and Equipment,203,07-Mar-2011,1103-03304,11418,R,Craemer Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Streetscene Environmental Services,Supplies and Services,Operational Furniture and Equipment,203,16-Mar-2011,1103-03305,525,R,Craemer Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Residential,580,16-Mar-2011,1103-03306,12435.12,R,Cragemoor Healthcare
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Libraries Arts & Heritage,Supplies and Services,Books & Audio-Visual Materials,206,01-Mar-2011,1103-03307,442.53,R,Cramer Music Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Economic Development,Supplies and Services,Grants To Businesses,243,15-Mar-2011,1103-03308,560,R,Cranmer Bank Chinese Takeaway
http://statistics.data.gov.uk/doc/local-authority/00DA,Education Leeds,Education Leeds,Education Leeds,Supplies and Services,Bought in Professional Services,277,04-Mar-2011,1103-03309,1800,R,Creating-Abilities Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Education Leeds,Education Leeds,Education Leeds,Supplies and Services,Bought in Professional Services,277,23-Mar-2011,1103-03310,2050,R,Creating-Abilities Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Education Leeds,Education Leeds,Education Leeds,Supplies and Services,Other Hired And Contracted Services,265,14-Mar-2011,1103-03311,500,R,Creative Communication Training
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Mental/Dis,Third Party Payments,Sheltered Accommodation,569,16-Mar-2011,1103-03312,4282.64,R,Creative Support Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Mental/Dis,Third Party Payments,Residential,580,16-Mar-2011,1103-03313,4022.88,R,Creative Support Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People Under 65 P/Dis,Third Party Payments,Residential,580,16-Mar-2011,1103-03314,2141.32,R,Creative Support Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Residential,580,16-Mar-2011,1103-03315,5904.44,R,Creative Support Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Housing Needs,Third Party Payments,Supporting People - Block Subsidy,513,29-Mar-2011,1103-03316,15153,R,Creative Support Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Housing Needs,Third Party Payments,Supporting People - Block Subsidy,513,29-Mar-2011,1103-03317,26954.4,R,Creative Support Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Housing Needs,Third Party Payments,Supporting Ppl - Block Gross Chargeable,514,29-Mar-2011,1103-03318,26196.72,R,Creative Support Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Libraries Arts & Heritage,Supplies and Services,Operational Furniture and Equipment,203,02-Mar-2011,1103-03319,720,R,Creative Video Productions Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Streetscene Environmental Services,Supplies and Services,Recycling & Reuse Charges,234,08-Mar-2011,1103-03320,1054.2,R,Credential Environmental Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Aire Valley Homes Leeds,Aire Valley Homes Leeds,Housing,Premises,General Maintenance,104,10-Mar-2011,1103-03321,1064,R,Credible Energy Holdings Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Aire Valley Homes Leeds,Aire Valley Homes Leeds,Housing,Premises,General Maintenance,104,17-Mar-2011,1103-03322,1710,R,Credible Energy Holdings Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Aire Valley Homes Leeds,Aire Valley Homes Leeds,Housing,Premises,General Maintenance,104,25-Mar-2011,1103-03323,836,R,Credible Energy Holdings Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Aire Valley Homes Leeds,Aire Valley Homes Leeds,Housing,Premises,General Maintenance,104,16-Mar-2011,1103-03324,1026,R,Credible Energy Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Safer Leeds Drugs Team,Third Party Payments,Services Rendered By Voluntary Sector,505,29-Mar-2011,1103-03325,-14350,R,Cri
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Housing Needs,Third Party Payments,Supporting Ppl - Block Gross Chargeable,514,29-Mar-2011,1103-03326,15779.72,R,Cri
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Libraries Arts & Heritage,Supplies and Services,Other Hired And Contracted Services,265,04-Mar-2011,1103-03327,640,R,Crigglestone St James Ce Vc J & I School
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Corporate Governance,Supplies and Services,Other Hired And Contracted Services,265,04-Mar-2011,1103-03328,2448,R,Criminal Records Bureau
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Leeds Shared Services,Supplies and Services,Bought In Professional Services,277,18-Mar-2011,1103-03329,8640,R,Criminal Records Bureau
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Nursing Home,570,16-Mar-2011,1103-03330,1608,R,Croft House
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential Care Emi,571,16-Mar-2011,1103-03331,1197.48,R,Croft House
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Nursing Care Emi,574,16-Mar-2011,1103-03332,1608,R,Croft House
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Support And Facilities General Fund,Premises,External Cleaning Services,130,09-Mar-2011,1103-03333,1333,R,Crosby Cleaning Co Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Strategic Accounts,Miscellaneous,Supplies and Services,Non-Recurring Grants,227,03-Mar-2011,1103-03334,500,R,Cross Flatts Park Bandstand Appeal
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East Homes Leeds,East - North East,Business Improvement,Premises,Roads Paths Seats & Shelters,113,17-Mar-2011,1103-03335,1590,R,Crossgates Press
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People Under 65 P/Dis,Third Party Payments,Home Care,568,09-Mar-2011,1103-03336,546.8,R,Crossroads Leeds Ltd
