Framework,Supplier,Customer,Parent Department,Customer Invoice Number,Date Booked,Booking Method,Ticket Price ex VAT,Number of Travellers,Total Cost ex VAT,Ticket Type,Ticket Single or Return,Travel Class,Travel Date,Miles Travelled,Journey Start Point,Journey Finish Point,Destination Country,Air Carrier
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6280400.00,NULL,NULL,553.27,NULL,NULL,INTERCONTINENTAL,NULL,Economy,40620.00,NULL,NULL,NULL,NULL,NULL
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6280429.00,NULL,NULL,396.34,NULL,NULL,INTERCONTINENTAL,NULL,Economy,40623.00,NULL,NULL,NULL,NULL,NULL
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6280479.00,NULL,NULL,284.27,NULL,NULL,CONTINENTAL,NULL,Economy,40623.00,NULL,NULL,NULL,NULL,NULL
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6280503.00,NULL,NULL,309.10,NULL,NULL,INTERCONTINENTAL,NULL,Economy,40608.00,NULL,NULL,NULL,NULL,NULL
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6280504.00,NULL,NULL,309.10,NULL,NULL,INTERCONTINENTAL,NULL,Economy,40608.00,NULL,NULL,NULL,NULL,NULL
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6280505.00,NULL,NULL,148.27,NULL,NULL,CONTINENTAL,NULL,Economy,40623.00,NULL,NULL,NULL,NULL,NULL
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6280763.00,NULL,NULL,891.06,NULL,NULL,INTERCONTINENTAL,NULL,Economy,40662.00,NULL,NULL,NULL,NULL,NULL
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6280779.00,NULL,NULL,222.00,NULL,NULL,DOMESTIC,NULL,Economy,40617.00,NULL,NULL,NULL,NULL,NULL
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6280780.00,NULL,NULL,2345.97,NULL,NULL,INTERCONTINENTAL,NULL,Business Class,40617.00,NULL,NULL,NULL,NULL,NULL
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6280781.00,NULL,NULL,202.00,NULL,NULL,DOMESTIC,NULL,Economy,40624.00,NULL,NULL,NULL,NULL,NULL
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6280830.00,NULL,NULL,2633.97,NULL,NULL,INTERCONTINENTAL,NULL,Business Class,40617.00,NULL,NULL,NULL,NULL,NULL
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6280867.00,NULL,NULL,550.07,NULL,NULL,INTERCONTINENTAL,NULL,Business Class,40624.00,NULL,NULL,NULL,NULL,NULL
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6280886.00,NULL,NULL,296.90,NULL,NULL,INTERCONTINENTAL,NULL,Economy,40623.00,NULL,NULL,NULL,NULL,NULL
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6280887.00,NULL,NULL,296.90,NULL,NULL,INTERCONTINENTAL,NULL,Economy,40623.00,NULL,NULL,NULL,NULL,NULL
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6280898.00,NULL,NULL,1071.47,NULL,NULL,INTERCONTINENTAL,NULL,Economy,40629.00,NULL,NULL,NULL,NULL,NULL
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6280955.00,NULL,NULL,1917.37,NULL,NULL,INTERCONTINENTAL,NULL,Business Class,40621.00,NULL,NULL,NULL,NULL,NULL
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6281128.00,NULL,NULL,1133.35,NULL,NULL,INTERCONTINENTAL,NULL,Economy,40613.00,NULL,NULL,NULL,NULL,NULL
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6281130.00,NULL,NULL,784.00,NULL,NULL,INTERCONTINENTAL,NULL,Economy,40630.00,NULL,NULL,NULL,NULL,NULL
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6281616.00,NULL,NULL,423.47,NULL,NULL,INTERCONTINENTAL,NULL,Economy,40621.00,NULL,NULL,NULL,NULL,NULL
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6281625.00,NULL,NULL,-287.67,NULL,NULL,INTERCONTINENTAL,NULL,Business Class,40602.00,NULL,NULL,NULL,NULL,NULL
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6281666.00,NULL,NULL,142.03,NULL,NULL,DOMESTIC,NULL,Economy,40615.00,NULL,NULL,NULL,NULL,NULL
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6281675.00,NULL,NULL,260.46,NULL,NULL,INTERCONTINENTAL,NULL,Premium Economy,40621.00,NULL,NULL,NULL,NULL,NULL
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6281848.00,NULL,NULL,602.17,NULL,NULL,INTERCONTINENTAL,NULL,Economy,40611.00,NULL,NULL,NULL,NULL,NULL
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6281851.00,NULL,NULL,185.77,NULL,NULL,CONTINENTAL,NULL,Economy,40632.00,NULL,NULL,NULL,NULL,NULL
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6281917.00,NULL,NULL,550.07,NULL,NULL,INTERCONTINENTAL,NULL,Business Class,40624.00,NULL,NULL,NULL,NULL,NULL
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6281965.00,NULL,NULL,2345.97,NULL,NULL,INTERCONTINENTAL,NULL,Business Class,40617.00,NULL,NULL,NULL,NULL,NULL
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6282063.00,NULL,NULL,2167.49,NULL,NULL,INTERCONTINENTAL,NULL,Business Class,40622.00,NULL,NULL,NULL,NULL,NULL
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6282064.00,NULL,NULL,2167.49,NULL,NULL,INTERCONTINENTAL,NULL,Business Class,40622.00,NULL,NULL,NULL,NULL,NULL
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6282118.00,NULL,NULL,356.40,NULL,NULL,INTERCONTINENTAL,NULL,Economy,40628.00,NULL,NULL,NULL,NULL,NULL
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6282150.00,NULL,NULL,491.83,NULL,NULL,INTERCONTINENTAL,NULL,Economy,40624.00,NULL,NULL,NULL,NULL,NULL
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6282165.00,NULL,NULL,204.63,NULL,NULL,CONTINENTAL,NULL,Economy,40619.00,NULL,NULL,NULL,NULL,NULL
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6282196.00,NULL,NULL,196.00,NULL,NULL,INTERCONTINENTAL,NULL,Economy,40607.00,NULL,NULL,NULL,NULL,NULL
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6282197.00,NULL,NULL,0.00,NULL,NULL,DOMESTIC,NULL,Economy,40629.00,NULL,NULL,NULL,NULL,NULL
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6282198.00,NULL,NULL,879.00,NULL,NULL,INTERCONTINENTAL,NULL,Premium Economy,40613.00,NULL,NULL,NULL,NULL,NULL
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6282200.00,NULL,NULL,253.00,NULL,NULL,INTERCONTINENTAL,NULL,Premium Economy,40612.00,NULL,NULL,NULL,NULL,NULL
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6282205.00,NULL,NULL,679.79,NULL,NULL,INTERCONTINENTAL,NULL,Economy,40622.00,NULL,NULL,NULL,NULL,NULL
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6282206.00,NULL,NULL,189.00,NULL,NULL,INTERCONTINENTAL,NULL,Economy,40625.00,NULL,NULL,NULL,NULL,NULL
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6282258.00,NULL,NULL,89.03,NULL,NULL,DOMESTIC,NULL,Economy,40624.00,NULL,NULL,NULL,NULL,NULL
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6282269.00,NULL,NULL,76.74,NULL,NULL,CONTINENTAL,NULL,Economy,40625.00,NULL,NULL,NULL,NULL,NULL
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6282322.00,NULL,NULL,83.59,NULL,NULL,CONTINENTAL,NULL,Economy,40617.00,NULL,NULL,NULL,NULL,NULL
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6282326.00,NULL,NULL,183.87,NULL,NULL,CONTINENTAL,NULL,Economy,40626.00,NULL,NULL,NULL,NULL,NULL
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6282376.00,NULL,NULL,1536.69,NULL,NULL,INTERCONTINENTAL,NULL,Business Class,40614.00,NULL,NULL,NULL,NULL,NULL
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6282455.00,NULL,NULL,1536.69,NULL,NULL,INTERCONTINENTAL,NULL,Business Class,40614.00,NULL,NULL,NULL,NULL,NULL
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6282474.00,NULL,NULL,202.60,NULL,NULL,CONTINENTAL,NULL,Economy,40625.00,NULL,NULL,NULL,NULL,NULL
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6282513.00,NULL,NULL,30.00,NULL,NULL,INTERCONTINENTAL,NULL,Economy,40586.00,NULL,NULL,NULL,NULL,NULL
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6282524.00,NULL,NULL,105.59,NULL,NULL,DOMESTIC,NULL,Economy,40625.00,NULL,NULL,NULL,NULL,NULL
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6282535.00,NULL,NULL,220.71,NULL,NULL,CONTINENTAL,NULL,Economy,40614.00,NULL,NULL,NULL,NULL,NULL
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6282554.00,NULL,NULL,119.00,NULL,NULL,INTERCONTINENTAL,NULL,Economy,40614.00,NULL,NULL,NULL,NULL,NULL
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6282566.00,NULL,NULL,1168.87,NULL,NULL,INTERCONTINENTAL,NULL,Premium Economy,40626.00,NULL,NULL,NULL,NULL,NULL
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6282594.00,NULL,NULL,131.40,NULL,NULL,CONTINENTAL,NULL,Economy,40638.00,NULL,NULL,NULL,NULL,NULL
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6282627.00,NULL,NULL,122.27,NULL,NULL,CONTINENTAL,NULL,Economy,40619.00,NULL,NULL,NULL,NULL,NULL
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6282628.00,NULL,NULL,418.43,NULL,NULL,CONTINENTAL,NULL,Economy,40620.00,NULL,NULL,NULL,NULL,NULL
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6282643.00,NULL,NULL,124.73,NULL,NULL,CONTINENTAL,NULL,Economy,40625.00,NULL,NULL,NULL,NULL,NULL
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6282650.00,NULL,NULL,124.03,NULL,NULL,CONTINENTAL,NULL,Economy,40625.00,NULL,NULL,NULL,NULL,NULL
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6282655.00,NULL,NULL,124.03,NULL,NULL,CONTINENTAL,NULL,Economy,40625.00,NULL,NULL,NULL,NULL,NULL
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6282657.00,NULL,NULL,124.73,NULL,NULL,CONTINENTAL,NULL,Economy,40625.00,NULL,NULL,NULL,NULL,NULL
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6282776.00,NULL,NULL,75.10,NULL,NULL,INTERCONTINENTAL,NULL,Economy,40612.00,NULL,NULL,NULL,NULL,NULL
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6282808.00,NULL,NULL,1102.27,NULL,NULL,INTERCONTINENTAL,NULL,Economy,40619.00,NULL,NULL,NULL,NULL,NULL
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6282860.00,NULL,NULL,288.20,NULL,NULL,DOMESTIC,NULL,Economy,40632.00,NULL,NULL,NULL,NULL,NULL
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6282868.00,NULL,NULL,447.50,NULL,NULL,INTERCONTINENTAL,NULL,Economy,40628.00,NULL,NULL,NULL,NULL,NULL
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6282897.00,NULL,NULL,164.37,NULL,NULL,CONTINENTAL,NULL,Economy,40623.00,NULL,NULL,NULL,NULL,NULL
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6282898.00,NULL,NULL,1730.07,NULL,NULL,INTERCONTINENTAL,NULL,Premium Economy,40621.00,NULL,NULL,NULL,NULL,NULL
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6282899.00,NULL,NULL,470.20,NULL,NULL,CONTINENTAL,NULL,Economy,40628.00,NULL,NULL,NULL,NULL,NULL
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6282923.00,NULL,NULL,338.84,NULL,NULL,CONTINENTAL,NULL,Economy,40628.00,NULL,NULL,NULL,NULL,NULL
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6282927.00,NULL,NULL,627.34,NULL,NULL,INTERCONTINENTAL,NULL,Economy,40628.00,NULL,NULL,NULL,NULL,NULL
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6282928.00,NULL,NULL,217.77,NULL,NULL,CONTINENTAL,NULL,Economy,40625.00,NULL,NULL,NULL,NULL,NULL
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6283068.00,NULL,NULL,146.00,NULL,NULL,DOMESTIC,NULL,Economy,40619.00,NULL,NULL,NULL,NULL,NULL
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6283069.00,NULL,NULL,213.20,NULL,NULL,CONTINENTAL,NULL,Economy,40647.00,NULL,NULL,NULL,NULL,NULL
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6283090.00,NULL,NULL,836.80,NULL,NULL,INTERCONTINENTAL,NULL,Economy,40634.00,NULL,NULL,NULL,NULL,NULL
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6283097.00,NULL,NULL,1822.07,NULL,NULL,INTERCONTINENTAL,NULL,Business Class,40622.00,NULL,NULL,NULL,NULL,NULL
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6283105.00,NULL,NULL,131.50,NULL,NULL,CONTINENTAL,NULL,Economy,40638.00,NULL,NULL,NULL,NULL,NULL
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6283113.00,NULL,NULL,480.63,NULL,NULL,INTERCONTINENTAL,NULL,Economy,40637.00,NULL,NULL,NULL,NULL,NULL
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6283115.00,NULL,NULL,977.03,NULL,NULL,INTERCONTINENTAL,NULL,Economy,40663.00,NULL,NULL,NULL,NULL,NULL
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6283195.00,NULL,NULL,482.57,NULL,NULL,INTERCONTINENTAL,NULL,Economy,40632.00,NULL,NULL,NULL,NULL,NULL
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6283212.00,NULL,NULL,135.70,NULL,NULL,CONTINENTAL,NULL,Economy,40627.00,NULL,NULL,NULL,NULL,NULL
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6283260.00,NULL,NULL,349.33,NULL,NULL,INTERCONTINENTAL,NULL,Economy,40637.00,NULL,NULL,NULL,NULL,NULL
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6283264.00,NULL,NULL,-480.63,NULL,NULL,INTERCONTINENTAL,NULL,Economy,40637.00,NULL,NULL,NULL,NULL,NULL
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6283271.00,NULL,NULL,285.77,NULL,NULL,CONTINENTAL,NULL,Economy,40617.00,NULL,NULL,NULL,NULL,NULL
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6283287.00,NULL,NULL,379.80,NULL,NULL,CONTINENTAL,NULL,Economy,40623.00,NULL,NULL,NULL,NULL,NULL
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6283297.00,NULL,NULL,1484.00,NULL,NULL,INTERCONTINENTAL,NULL,Business Class,40621.00,NULL,NULL,NULL,NULL,NULL
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6283312.00,NULL,NULL,131.47,NULL,NULL,CONTINENTAL,NULL,Economy,40625.00,NULL,NULL,NULL,NULL,NULL
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6283313.00,NULL,NULL,92.70,NULL,NULL,CONTINENTAL,NULL,Economy,40627.00,NULL,NULL,NULL,NULL,NULL
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6283410.00,NULL,NULL,1804.47,NULL,NULL,INTERCONTINENTAL,NULL,Premium Economy,40618.00,NULL,NULL,NULL,NULL,NULL
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6283430.00,NULL,NULL,624.34,NULL,NULL,INTERCONTINENTAL,NULL,Economy,40638.00,NULL,NULL,NULL,NULL,NULL
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6283451.00,NULL,NULL,183.00,NULL,NULL,CONTINENTAL,NULL,Economy,40647.00,NULL,NULL,NULL,NULL,NULL
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6283453.00,NULL,NULL,429.51,NULL,NULL,INTERCONTINENTAL,NULL,Economy,40669.00,NULL,NULL,NULL,NULL,NULL
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6283480.00,NULL,NULL,42.80,NULL,NULL,CONTINENTAL,NULL,Economy,40621.00,NULL,NULL,NULL,NULL,NULL
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6283481.00,NULL,NULL,42.80,NULL,NULL,CONTINENTAL,NULL,Economy,40621.00,NULL,NULL,NULL,NULL,NULL
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6283508.00,NULL,NULL,234.77,NULL,NULL,CONTINENTAL,NULL,Economy,40625.00,NULL,NULL,NULL,NULL,NULL
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6283722.00,NULL,NULL,665.85,NULL,NULL,INTERCONTINENTAL,NULL,Economy,40649.00,NULL,NULL,NULL,NULL,NULL
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6283751.00,NULL,NULL,-193.30,NULL,NULL,INTERCONTINENTAL,NULL,Economy,40608.00,NULL,NULL,NULL,NULL,NULL
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6283752.00,NULL,NULL,473.73,NULL,NULL,INTERCONTINENTAL,NULL,Economy,40636.00,NULL,NULL,NULL,NULL,NULL
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6283755.00,NULL,NULL,-193.30,NULL,NULL,INTERCONTINENTAL,NULL,Economy,40608.00,NULL,NULL,NULL,NULL,NULL
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6283757.00,NULL,NULL,127.00,NULL,NULL,DOMESTIC,NULL,Economy,40650.00,NULL,NULL,NULL,NULL,NULL
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6283869.00,NULL,NULL,147.41,NULL,NULL,DOMESTIC,NULL,Economy,40625.00,NULL,NULL,NULL,NULL,NULL
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6283909.00,NULL,NULL,882.93,NULL,NULL,INTERCONTINENTAL,NULL,Premium Economy,40638.00,NULL,NULL,NULL,NULL,NULL
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6283993.00,NULL,NULL,561.27,NULL,NULL,INTERCONTINENTAL,NULL,Economy,40621.00,NULL,NULL,NULL,NULL,NULL
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6284071.00,NULL,NULL,561.27,NULL,NULL,INTERCONTINENTAL,NULL,Economy,40621.00,NULL,NULL,NULL,NULL,NULL
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6284072.00,NULL,NULL,561.27,NULL,NULL,INTERCONTINENTAL,NULL,Economy,40621.00,NULL,NULL,NULL,NULL,NULL
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6284165.00,NULL,NULL,768.03,NULL,NULL,INTERCONTINENTAL,NULL,Economy,40641.00,NULL,NULL,NULL,NULL,NULL
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6284167.00,NULL,NULL,283.27,NULL,NULL,INTERCONTINENTAL,NULL,Economy,40626.00,NULL,NULL,NULL,NULL,NULL
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6284169.00,NULL,NULL,250.27,NULL,NULL,INTERCONTINENTAL,NULL,Economy,40628.00,NULL,NULL,NULL,NULL,NULL
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6284210.00,NULL,NULL,584.03,NULL,NULL,INTERCONTINENTAL,NULL,Economy,40625.00,NULL,NULL,NULL,NULL,NULL
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6284212.00,NULL,NULL,1405.72,NULL,NULL,INTERCONTINENTAL,NULL,Economy,40634.00,NULL,NULL,NULL,NULL,NULL
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6284249.00,NULL,NULL,651.00,NULL,NULL,INTERCONTINENTAL,NULL,Economy,40636.00,NULL,NULL,NULL,NULL,NULL
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6284266.00,NULL,NULL,989.46,NULL,NULL,INTERCONTINENTAL,NULL,Economy,40679.00,NULL,NULL,NULL,NULL,NULL
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6284331.00,NULL,NULL,493.60,NULL,NULL,INTERCONTINENTAL,NULL,Economy,40633.00,NULL,NULL,NULL,NULL,NULL
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6284332.00,NULL,NULL,159.90,NULL,NULL,CONTINENTAL,NULL,Economy,40628.00,NULL,NULL,NULL,NULL,NULL
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6284336.00,NULL,NULL,101.03,NULL,NULL,CONTINENTAL,NULL,Economy,40625.00,NULL,NULL,NULL,NULL,NULL
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6284337.00,NULL,NULL,1411.00,NULL,NULL,INTERCONTINENTAL,NULL,Business Class,40628.00,NULL,NULL,NULL,NULL,NULL
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6284338.00,NULL,NULL,552.57,NULL,NULL,INTERCONTINENTAL,NULL,Economy,40634.00,NULL,NULL,NULL,NULL,NULL
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6284374.00,NULL,NULL,290.27,NULL,NULL,CONTINENTAL,NULL,Economy,40619.00,NULL,NULL,NULL,NULL,NULL
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6284401.00,NULL,NULL,356.43,NULL,NULL,CONTINENTAL,NULL,Economy,40620.00,NULL,NULL,NULL,NULL,NULL
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6284430.00,NULL,NULL,6769.33,NULL,NULL,INTERCONTINENTAL,NULL,Business Class,40630.00,NULL,NULL,NULL,NULL,NULL
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6284431.00,NULL,NULL,820.07,NULL,NULL,INTERCONTINENTAL,NULL,Economy,40629.00,NULL,NULL,NULL,NULL,NULL
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6284432.00,NULL,NULL,856.27,NULL,NULL,INTERCONTINENTAL,NULL,Economy,40629.00,NULL,NULL,NULL,NULL,NULL
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6284438.00,NULL,NULL,198.37,NULL,NULL,CONTINENTAL,NULL,Economy,40630.00,NULL,NULL,NULL,NULL,NULL
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6284443.00,NULL,NULL,200.50,NULL,NULL,CONTINENTAL,NULL,Economy,40638.00,NULL,NULL,NULL,NULL,NULL
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6284483.00,NULL,NULL,1448.17,NULL,NULL,INTERCONTINENTAL,NULL,Premium Economy,40629.00,NULL,NULL,NULL,NULL,NULL
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6284556.00,NULL,NULL,305.43,NULL,NULL,INTERCONTINENTAL,NULL,Economy,40648.00,NULL,NULL,NULL,NULL,NULL
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6284584.00,NULL,NULL,164.37,NULL,NULL,CONTINENTAL,NULL,Economy,40623.00,NULL,NULL,NULL,NULL,NULL
