Organisation Name (A),Department (B),Service Cat Label (C ),Purpose of Spend (D),Expenditure CIPFA Sub Group (E ),Supplier (F),Supplier Reference (G),Pay Date (H),Transaction Number (I),Net Amount (J),Grant to VCSE? (K),Charity Number (L),Card Transaction (M),Irrecoverable VAT (N)
Pendle Borough Council,Operational Services,Supplies and Services,Sub-Contractors,4007,ROSSENDALE PET CREMATORIUM,A0002345, 11/05/2017,OPS0280077,38.6,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Transport Related Expense,Tprt : Repairs : General,3105,ROSSENDALE VULCANISING (SALES LTD),A0051239, 11/05/2017,PCO0279960,15,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Transport Related Expense,Tprt : Repairs : General,3105,ROSSENDALE VULCANISING (SALES LTD),A0051239, 11/05/2017,PCO0279960,15,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Transport Related Expense,Tyres,3204,ROSSENDALE VULCANISING (SALES LTD),A0051239, 11/05/2017,PCO0279960,2,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Transport Related Expense,Tyres,3204,ROSSENDALE VULCANISING (SALES LTD),A0051239, 11/05/2017,PCO0279960,72,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Premises Related Expense,Rents,2301,ROUGHLEE VILLAGE CENTRE,A0007478, 04/05/2017,AAS0279803,75,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,ROYAL MAIL GROUP LIMITED,A0002281, 11/05/2017,DAL0280040,18.2,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,ROYAL MAIL GROUP LIMITED,A0002281, 11/05/2017,DAL0280040,26.75,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,ROYAL MAIL GROUP LIMITED,A0002281, 18/05/2017,DAL0280195,422.37,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,ROYAL MAIL GROUP LIMITED,A0002281, 25/05/2017,DAL0280327,582.42,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,ROYAL MAIL GROUP LIMITED,A0002281, 11/05/2017,DAL0280040,684.52,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,ROYAL MAIL GROUP LIMITED,A0002281, 18/05/2017,DAL0280195,1.47,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,ROYAL MAIL GROUP LIMITED,A0002281, 25/05/2017,DAL0280327,4,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,ROYAL MAIL GROUP LIMITED,A0002281, 18/05/2017,DAL0280195,42.66,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,ROYAL MAIL GROUP LIMITED,A0002281, 18/05/2017,DAL0280195,139.68,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,ROYAL MAIL GROUP LIMITED,A0002281, 25/05/2017,DAL0280327,145.24,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,ROYAL MAIL GROUP LIMITED,A0002281, 25/05/2017,DAL0280402,153.01,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,ROYAL MAIL GROUP LIMITED,A0002281, 11/05/2017,DAL0280040,264.11,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,ROYAL MAIL GROUP LIMITED,A0002281, 18/05/2017,DAL0280195,484.12,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,ROYAL MAIL GROUP LIMITED,A0002281, 25/05/2017,DAL0280402,3118.71,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,ROYAL MAIL GROUP LIMITED,A0002281, 11/05/2017,DAL0280040,4.8,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,ROYAL MAIL GROUP LIMITED,A0002281, 18/05/2017,DAL0280195,9.81,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,ROYAL MAIL GROUP LIMITED,A0002281, 25/05/2017,DAL0280327,19.57,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,ROYAL MAIL GROUP LIMITED,A0002281, 25/05/2017,DAL0280327,1.68,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,ROYAL MAIL GROUP LIMITED,A0002281, 11/05/2017,DAL0280040,3.18,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,ROYAL MAIL GROUP LIMITED,A0002281, 11/05/2017,DAL0280040,2.74,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,ROYAL MAIL GROUP LIMITED,A0002281, 25/05/2017,DAL0280327,2.76,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,ROYAL MAIL GROUP LIMITED,A0002281, 18/05/2017,DAL0280195,3.87,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,ROYAL MAIL GROUP LIMITED,A0002281, 18/05/2017,DAL0280195,41.38,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,ROYAL MAIL GROUP LIMITED,A0002281, 11/05/2017,DAL0280040,48.01,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,ROYAL MAIL GROUP LIMITED,A0002281, 25/05/2017,DAL0280327,64.47,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,ROYAL MAIL GROUP LIMITED,A0002281, 25/05/2017,DAL0280328,6.89,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,ROYAL MAIL GROUP LIMITED,A0002281, 11/05/2017,DAL0280040,47.95,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,ROYAL MAIL GROUP LIMITED,A0002281, 18/05/2017,DAL0280195,97.94,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,ROYAL MAIL GROUP LIMITED,A0002281, 25/05/2017,DAL0280327,195.43,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,ROYAL MAIL GROUP LIMITED,A0002281, 25/05/2017,DAL0280327,14.25,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,ROYAL MAIL GROUP LIMITED,A0002281, 11/05/2017,DAL0280040,16.28,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,ROYAL MAIL GROUP LIMITED,A0002281, 18/05/2017,DAL0280195,20.97,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,ROYAL MAIL GROUP LIMITED,A0002281, 18/05/2017,DAL0280195,11.49,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,ROYAL MAIL GROUP LIMITED,A0002281, 11/05/2017,DAL0280040,12.48,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,ROYAL MAIL GROUP LIMITED,A0002281, 25/05/2017,DAL0280327,15.54,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,ROYAL MAIL GROUP LIMITED,A0002281, 11/05/2017,DAL0280040,1.2,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,ROYAL MAIL GROUP LIMITED,A0002281, 18/05/2017,DAL0280195,1.86,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,ROYAL MAIL GROUP LIMITED,A0002281, 25/05/2017,DAL0280327,2.13,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,ROYAL MAIL GROUP LIMITED,A0002281, 11/05/2017,DAL0280040,107.38,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,ROYAL MAIL GROUP LIMITED,A0002281, 18/05/2017,DAL0280195,147.47,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,ROYAL MAIL GROUP LIMITED,A0002281, 25/05/2017,DAL0280327,218.8,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,ROYAL MAIL GROUP LIMITED,A0002281, 11/05/2017,DAL0280040,2.17,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,Postages,4501,ROYAL MAIL GROUP LIMITED,A0002281, 11/05/2017,OPS0279987,9.13,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,ROYAL MAIL GROUP LIMITED,A0002281, 18/05/2017,DAL0280195,16.25,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,ROYAL MAIL GROUP LIMITED,A0002281, 25/05/2017,DAL0280327,19.25,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,Postages,4501,ROYAL MAIL GROUP LIMITED,A0002281, 11/05/2017,OPS0279987,34.06,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,ROYAL MAIL GROUP LIMITED,A0002281, 11/05/2017,DAL0280040,54.16,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,ROYAL MAIL GROUP LIMITED,A0002281, 11/05/2017,DAL4005612,-28.88,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,ROYAL MAIL GROUP LIMITED,A0002281, 18/05/2017,DAL0280215,305.83,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Other Expenses,4705,ROYAL MAIL GROUP LIMITED,A0002281, 11/05/2017,DAL0280040,1.08,N,N/A,N,N/A
Pendle Borough Council,Planning & Building Control,Supplies and Services,Seminars etc All Costs,4601,ROYAL TOWN PLANNING INSTITUTE,A0055984, 18/05/2017,PBC0280186,1500,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,S M SHEPHERD BUILDING CONTRACTORS,A0044037, 04/05/2017,OPS0279682,10,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,S M SHEPHERD BUILDING CONTRACTORS,A0044037, 18/05/2017,OPS0280213,120,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,S M SHEPHERD BUILDING CONTRACTORS,A0044037, 04/05/2017,OPS0279682,140,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,Sub-Contractors,4007,S M SHEPHERD BUILDING CONTRACTORS,A0044037, 25/05/2017,OPS0280394,80,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,Sub-Contractors,4007,S M SHEPHERD BUILDING CONTRACTORS,A0044037, 25/05/2017,OPS0280394,80,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,Sub-Contractors,4007,S M SHEPHERD BUILDING CONTRACTORS,A0044037, 04/05/2017,OPS0279682,120,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,Sub-Contractors,4007,S M SHEPHERD BUILDING CONTRACTORS,A0044037, 18/05/2017,OPS0280213,160,N,N/A,N,N/A
Pendle Borough Council,Operational Services,,Paid in the Year,PD03,S M SHEPHERD BUILDING CONTRACTORS,A0044037, 11/05/2017,OPS0280029,160,N,N/A,N,N/A
Pendle Borough Council,Operational Services,,Paid in the Year,PD03,S M SHEPHERD BUILDING CONTRACTORS,A0044037, 11/05/2017,OPS0280029,200,N,N/A,N,N/A
Pendle Borough Council,Human Resources,Supplies and Services,Seminars etc All Costs,4601,SALFORD PROFESSIONAL DEVELOPMENT LTD,A0090184, 25/05/2017,PER0280324,398,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Premises Related Expense,Rents,2301,SALTERFORTH COMMUNITY ACTION GROUP,A0089262, 04/05/2017,AAS0279810,115,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Supplies and Services,Expenditure : Materials,2,SALTERFORTH NURSERIES & GARDEN CTR LTD,A0090064, 11/05/2017,PCO0279890,15,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Premises Related Expense,Electricity,2203,SCOTTISHPOWER GROUP,A0047590, 11/05/2017,AAS0280136,2.25,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Premises Related Expense,Electricity,2203,SCOTTISHPOWER GROUP,A0047590, 11/05/2017,AAS0280135,50.32,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,Telephones : Direct,4502,SECURITY MONITORING CENTRES LTD,A0059068, 11/05/2017,OPS0280036,121.67,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,SHERRIFF AMENITY - AGROVISTA UK LIMITED,A0068904, 11/05/2017,PCO0279956,233.6,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,SHERRIFF AMENITY - AGROVISTA UK LIMITED,A0068904, 11/05/2017,PCO0279956,618.5,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Supplies and Services,EFM : Other Equipment,4003,SHORROCK TRICHEM,A0042464, 11/05/2017,PCO0279970,118.54,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Supplies and Services,Other Expenses,4705,SJ SOFTWARE,A0077489, 25/05/2017,AAS0280364,245,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Indirect Employee Expenses,Lone Worker Monitoring Service,1270,SOLOPROTECT LIMITED,A0089719, 11/05/2017,OPS0279996,10.84,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Indirect Employee Expenses,Lone Worker Monitoring Service,1270,SOLOPROTECT LIMITED,A0089719, 11/05/2017,OPS0279997,387.1,N,N/A,N,N/A
Pendle Borough Council,Environmental Health Services,Supplies and Services,Other Expenses,4705,SOLOPROTECT LIMITED,A0089719, 11/05/2017,ENV0279986,43.36,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Consultants Fees,4401,SOUTH LAKELAND DISTRICT COUNCIL,A0081447, 18/05/2017,DAL0280233,262.5,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Electricity,2203,SOUTHERN ELECTRIC,A0051726, 11/05/2017,EST0280058,118.5,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Transport Related Expense,Tprt : Repairs : General,3105,SPALDINGS (UK) LTD,A0002537, 25/05/2017,PCO0280413,4.83,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Transport Related Expense,Tprt : Repairs : General,3105,SPALDINGS (UK) LTD,A0002537, 25/05/2017,PCO0280413,5.99,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Transport Related Expense,Tprt : Repairs : General,3105,SPALDINGS (UK) LTD,A0002537, 25/05/2017,PCO0280413,8.14,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Transport Related Expense,Tprt : Repairs : General,3105,SPALDINGS (UK) LTD,A0002537, 25/05/2017,PCO0280413,19.04,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Transport Related Expense,Tprt : Repairs : General,3105,SPALDINGS (UK) LTD,A0002537, 25/05/2017,PCO0280413,39.46,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Transport Related Expense,Tprt : Repairs : General,3105,SPALDINGS (UK) LTD,A0002537, 25/05/2017,PCO0280413,50,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Supplies and Services,Protective Clothing,4201,SPALDINGS (UK) LTD,A0002537, 11/05/2017,PCO0279889,140,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,SPEAKMAN CONTRACTORS LTD,A0066581, 18/05/2017,EST0280161,139.21,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,SPEAKMAN CONTRACTORS LTD,A0066581, 18/05/2017,EST0280161,145.81,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,SPEAKMAN CONTRACTORS LTD,A0066581, 18/05/2017,EST0280161,30.59,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,SPEAKMAN CONTRACTORS LTD,A0066581, 18/05/2017,EST0280161,70.95,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,SPEAKMAN CONTRACTORS LTD,A0066581, 18/05/2017,EST0280161,112.15,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,SPEAKMAN CONTRACTORS LTD,A0066581, 18/05/2017,EST0280161,367.02,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,SPEAKMAN CONTRACTORS LTD,A0066581, 18/05/2017,EST0280161,198.85,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,SPEAKMAN CONTRACTORS LTD,A0066581, 18/05/2017,EST0280161,1282.89,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,SPEAKMAN CONTRACTORS LTD,A0066581, 18/05/2017,EST0280161,61.17,N,N/A,N,N/A
Pendle Borough Council,Property Services,Supplies and Services,Other Expenses,4705,SPEAKMAN CONTRACTORS LTD,A0066581, 18/05/2017,EST0280161,303.36,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Capital Costs,Ren Grant : 1996 Act,CH22,SPEAKMAN CONTRACTORS LTD,A0066581, 18/05/2017,HMR0280187,4275.45,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Premises Related Expense,Rents,2301,ST JOHN SOUTHWORTH FAMILY GROUP,A0089974, 04/05/2017,AAS0279784,100,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Capital Costs,Capital : Payments,CD14,ST VINCENTS HOME IMPROVEMENT AGENCY,A0065527, 11/05/2017,HMR0280116,1170,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Capital Costs,Capital : Payments,CD14,ST VINCENTS HOME IMPROVEMENT AGENCY,A0065527, 25/05/2017,HMR0280315,2100,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Capital Costs,Ren Grant : 1996 Act,CH22,ST VINCENTS HOME IMPROVEMENT AGENCY,A0065527, 11/05/2017,HMR0279957,32000,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Agency Staff,Emp : Agency Wages,1004,STANLEY BROTHERS (TIPPERS) LTD,A0002422, 25/05/2017,OPS0280393,512,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Agency Staff,Emp : Agency Wages,1004,STANLEY BROTHERS (TIPPERS) LTD,A0002422, 25/05/2017,OPS0280393,128,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,Tprt : Annual Hire Charge,3601,STANLEY BROTHERS (TIPPERS) LTD,A0002422, 18/05/2017,OPS0280206,1800,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,Other Expenses,4705,STANLEY HOUSE VETERINARY GROUP,A0002423, 11/05/2017,OPS0280041,12.5,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Capital Costs,Ren Grant : 1996 Act,ch22,SURE DESIGN LIMITED,A0091176, 18/05/2017,HMR0280190,850,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,SUTCLIFFE PLAY LTD,A0045788, 25/05/2017,PCO0280410,198,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,T & F STEEL DESIGNS LTD,A0002627, 11/05/2017,EST0280018,50,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,T & F STEEL DESIGNS LTD,A0002627, 11/05/2017,EST0280018,123,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Capital Costs,Capital : Payments,CD14,T & F STEEL DESIGNS LTD,A0002627, 18/05/2017,HED0280145,200,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Capital Costs,Capital : Payments,CD14,T & F STEEL DESIGNS LTD,A0002627, 18/05/2017,HED0280145,220,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,TAYLORMADE CASTINGS LTD,A0059071, 11/05/2017,PCO0279952,795,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,Sub-Contractors,4007,TCS (WASTE) LIMITED,A0072822, 11/05/2017,OPS0280119,280,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,TEXT STYLES UK LIMITED,A0002725, 18/05/2017,PCO0280229,432,N,N/A,N,N/A
Pendle Borough Council,Operational Services,,Stock : Purchases,PJ01,THE HELPING HAND CO LTD,A0002655, 25/05/2017,OPS0280389,5,N,N/A,N,N/A
Pendle Borough Council,Operational Services,,Stock : Purchases,PJ01,THE HELPING HAND CO LTD,A0002655, 25/05/2017,OPS0280389,80.2,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Premises Related Expense,Rents,2301,THE RAINHALL CENTRE,A0066193, 04/05/2017,AAS0279834,350,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Premises Related Expense,Rents,2301,THE ROCKING HORSE CLUB - PENDLE LTD,A0025948, 04/05/2017,AAS0279827,100,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Supplies and Services,Meeting Expenses,4610,TOGETHER HOUSING ASSOCIATION,A0090740, 25/05/2017,HMR0280293,45,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Supplies and Services,Meeting Expenses,4610,TOGETHER HOUSING ASSOCIATION,A0090740, 04/05/2017,HMR0279839,331.5,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Mayoral Expenses,4614,"TOYE, KENNING & SPENCER LIMITED",A0054277, 04/05/2017,DAL0279923,220,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Premises Related Expense,Rents,2301,REDACTED - PERSONAL DATA,A0090350, 04/05/2017,AAS0279822,150,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,TRAVIS PERKINS TRADING CO LTD,A0002709, 11/05/2017,PCO0279872,4.11,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,TRAVIS PERKINS TRADING CO LTD,A0002709, 11/05/2017,PCO0279872,8.36,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,Bldgs : R & M : Day To Day,2001,TRAVIS PERKINS TRADING CO LTD,A0002709, 11/05/2017,PCO0279872,106.2,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,TRAVIS PERKINS TRADING CO LTD,A0002709, 18/05/2017,PCO0280220,51.6,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,TRAVIS PERKINS TRADING CO LTD,A0002709, 18/05/2017,PCO0280220,106.2,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,Maintenance contracts,4006,TRAVIS PERKINS TRADING CO LTD,A0002709, 25/05/2017,REG0280263,80.16,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,Maintenance contracts,4006,TRAVIS PERKINS TRADING CO LTD,A0002709, 25/05/2017,REG0280264,80.16,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Premises Related Expense,Rents,2301,TRAWDEN FOREST COMMUNITY CENTRE,A0090063, 04/05/2017,AAS0279786,100,N,1158193,N,N/A
Pendle Borough Council,Engineering & Special Projects,Capital Costs,Capital : Payments,CD14,TRAWDEN GARDEN FESTIVAL,A0091183, 25/05/2017,HED0280274,1000,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,TRISTAR PRINTERS LTD,A0002731, 11/05/2017,DAL0280064,51.43,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,TRISTAR PRINTERS LTD,A0002731, 11/05/2017,DAL0280064,51.42,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,TRISTAR PRINTERS LTD,A0002731, 11/05/2017,DAL0280064,75.67,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,TRISTAR PRINTERS LTD,A0002731, 11/05/2017,DAL0280064,29,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,TRISTAR PRINTERS LTD,A0002731, 11/05/2017,DAL0280064,75.67,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,TRISTAR PRINTERS LTD,A0002731, 11/05/2017,DAL0280064,92.51,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,TRISTAR PRINTERS LTD,A0002731, 11/05/2017,DAL0280064,65.67,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,TRISTAR PRINTERS LTD,A0002731, 11/05/2017,DAL0280064,96.5,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,TRISTAR PRINTERS LTD,A0002731, 11/05/2017,DAL0280064,157.13,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,Grants/Contributions,4739,UNIQUE CLEAN (NW) LIMITED 3552/0176545,A0082299, 11/05/2017,REG0280074,2791.84,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Water & Sewerage,2501,UNITED UTILITIES,A0001986, 11/05/2017,EST0280071,6916.88,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Water & Sewerage,2501,UNITED UTILITIES,A0001986, 18/05/2017,EST0280177,74.37,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Water & Sewerage,2501,UNITED UTILITIES,A0001986, 18/05/2017,EST0280177,82.72,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Water & Sewerage,2501,UNITED UTILITIES,A0001986, 11/05/2017,EST0280068,752.57,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Water & Sewerage,2501,UNITED UTILITIES,A0001986, 11/05/2017,EST0280062,52.34,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Water & Sewerage,2501,UNITED UTILITIES,A0001986, 18/05/2017,EST0280176,71.02,N,N/A,N,N/A
