Organisation Name,Dept,Service Cat Label,Expenditure CIPFA Sub Group Label,Purpose Of Spend,Supplier,Supplier Reference,Pay Date,Transaction Number,Net Amount,Grant to VCSE?,Charity Number,Card Transaction,Irrecoverable VAT
Pendle Borough Council,Operational Services,Transport Related Expense,3601,Tprt : Annual Hire Charge,GO PLANT LIMITED,A0045105,18/12/2014,OPS0257884,100,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,3601,Tprt : Annual Hire Charge,GO PLANT LIMITED,A0045105,18/12/2014,OPS0257884,100,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Indirect Employee Expenses,1211,Training,BEN SHAW TRAINING LIMITED,A0055722,18/12/2014,OPS0257907,12,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Agency Staff,1004,Emp : Agency Wages,RAYNET RECRUITMENT AGENCY,A0090049,18/12/2014,OPS0257910,448.02,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,4705,Other Expenses,ASPEN VALLEY KENNELS & CATTERY,A0022106,18/12/2014,OPS0257913,1390.5,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,4007,Sub-Contractors,S M SHEPHERD BUILDING CONTRACTORS,A0044037,18/12/2014,OPS0257918,70,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,4007,Sub-Contractors,S M SHEPHERD BUILDING CONTRACTORS,A0044037,18/12/2014,OPS0257918,70,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Agency Staff,1004,Emp : Agency Wages,RAPID RECRUIT LIMITED,A0090080,18/12/2014,OPS0257921,1315.92,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Agency Staff,1004,Emp : Agency Wages,RAPID RECRUIT LIMITED,A0090080,18/12/2014,OPS0257921,2241.31,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Agency Staff,1004,Emp : Agency Wages,RAPID RECRUIT LIMITED,A0090080,18/12/2014,OPS0257921,938.18,N,N/A,N,N/A
Pendle Borough Council,Operational Services,,PJ01,Stock : Purchases,ENGINEERING & FOUNDRY SUPPLIES,A0001002,18/12/2014,OPS0257942,26.24,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Agency Staff,1004,Emp : Agency Wages,DRIVER HIRE,A0003556,18/12/2014,OPS0257944,309.82,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Agency Staff,1004,Emp : Agency Wages,PENDLE PERSONNEL LTD,A0002198,18/12/2014,OPS0257945,584.97,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,4705,Other Expenses,NORTH WEST TRADING COMPANY,A0063527,18/12/2014,OPS0257946,69.99,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,4007,Sub-Contractors,S M SHEPHERD BUILDING CONTRACTORS,A0044037,18/12/2014,OPS0257948,60,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,4007,Sub-Contractors,S M SHEPHERD BUILDING CONTRACTORS,A0044037,18/12/2014,OPS0257948,60,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,4004,EFM Materials,STRAIGHT PLC,A0052536,18/12/2014,OPS0257949,455.4,N,N/A,N,N/A
Pendle Borough Council,Planning & Building Control,Supplies and Services,4304,Reference Books Acts,THOMSON REUTERS,A0077400,18/12/2014,PBC0257757,49.02,N,N/A,N,N/A
Pendle Borough Council,Planning & Building Control,Supplies and Services,4304,Reference Books Acts,THOMSON REUTERS,A0077400,18/12/2014,PBC0257757,1855.98,N,N/A,N,N/A
Pendle Borough Council,Planning & Building Control,Supplies and Services,4705,Other Expenses,THOMSON REUTERS,A0077400,18/12/2014,PBC0257757,240,N,N/A,N,N/A
Pendle Borough Council,Planning & Building Control,Supplies and Services,4304,Reference Books Acts,WYRE BOROUGH COUNCIL,A0015808,18/12/2014,PBC0257759,180,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Transport Related Expense,3105,Tprt : Repairs : General,FREIGHT TRANSPORT ASSOCIATION,A0001124,18/12/2014,PCO0257736,22,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,2605,Cleaning Materials,OPTION HYGIENE LIMITED,A0002063,18/12/2014,PCO0257737,37.15,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,2605,Cleaning Materials,OPTION HYGIENE LIMITED,A0002063,18/12/2014,PCO0257737,45.25,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,2605,Cleaning Materials,OPTION HYGIENE LIMITED,A0002063,18/12/2014,PCO0257737,31.05,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Transport Related Expense,3105,Tprt : Repairs : General,FREIGHT TRANSPORT ASSOCIATION,A0001124,18/12/2014,PCO0257738,34.25,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Transport Related Expense,3105,Tprt : Repairs : General,BALMERS GM LIMITED,A0000198,18/12/2014,PCO0257739,243.28,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Transport Related Expense,3105,Tprt : Repairs : General,COUNTRYWIDE COURIERS,A0042116,18/12/2014,PCO0257741,61.6,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,2001,Bldgs : R & M : Day To Day,C B PRICE & SONS BUILDERS,A0052117,18/12/2014,PCO0257742,480,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,2001,Bldgs : R & M : Day To Day,C B PRICE & SONS BUILDERS,A0052117,18/12/2014,PCO0257743,480,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,2001,Bldgs : R & M : Day To Day,BARROWFORD SAFE & LOCK & BB LOCKSMITHS,A0000510,18/12/2014,PCO0257745,2.92,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,2001,Bldgs : R & M : Day To Day,BARROWFORD SAFE & LOCK & BB LOCKSMITHS,A0000510,18/12/2014,PCO0257745,5,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,2001,Bldgs : R & M : Day To Day,BARROWFORD SAFE & LOCK & BB LOCKSMITHS,A0000510,18/12/2014,PCO0257745,18.33,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,2101,Grounds : R & M : Day to Day : Routine,BARROWFORD SAFE & LOCK & BB LOCKSMITHS,A0000510,18/12/2014,PCO0257745,7.5,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,2101,Grounds : R & M : Day to Day : Routine,JAMES ALPE SIGN & DESIGN,A0061107,18/12/2014,PCO0257746,99.04,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,2101,Grounds : R & M : Day to Day : Routine,JAMES ALPE SIGN & DESIGN,A0061107,18/12/2014,PCO0257747,103.02,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Transport Related Expense,3502,Hire of Plant,LANDSCAPE ENGINEERING LTD,A0013135,18/12/2014,PCO0257770,200,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Agency Staff,1020,Emp : Salaries & Wages,PENDLE PERSONNEL LTD,A0002198,18/12/2014,PCO0257772,476.87,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Transport Related Expense,3105,Tprt : Repairs : General,GIBSONS GARDEN MACHINERY LTD,A0001201,18/12/2014,PCO0257773,654.55,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,2001,Bldgs : R & M : Day To Day,B & W PLANT HIRE AND SALES LTD,A0090057,18/12/2014,PCO0257774,160,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Supplies and Services,4705,Other Expenses,MAYORESS CHARITY APPEAL FUND,A0015905,18/12/2014,PCO0257775,713,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Transport Related Expense,3105,Tprt : Repairs : General,GIBSONS GARDEN MACHINERY LTD,A0001201,18/12/2014,PCO0257781,5.95,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Transport Related Expense,3105,Tprt : Repairs : General,GIBSONS GARDEN MACHINERY LTD,A0001201,18/12/2014,PCO0257781,25.68,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Transport Related Expense,3105,Tprt : Repairs : General,GIBSONS GARDEN MACHINERY LTD,A0001201,18/12/2014,PCO0257781,27.55,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Transport Related Expense,3105,Tprt : Repairs : General,GIBSONS GARDEN MACHINERY LTD,A0001201,18/12/2014,PCO0257781,33.48,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Transport Related Expense,3105,Tprt : Repairs : General,GIBSONS GARDEN MACHINERY LTD,A0001201,18/12/2014,PCO0257781,47.72,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Transport Related Expense,3105,Tprt : Repairs : General,GIBSONS GARDEN MACHINERY LTD,A0001201,18/12/2014,PCO0257781,52.32,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Transport Related Expense,3105,Tprt : Repairs : General,GIBSONS GARDEN MACHINERY LTD,A0001201,18/12/2014,PCO0257781,87,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,2001,Bldgs : R & M : Day To Day,J HARGREAVES,A0001359,18/12/2014,PCO0257789,25,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,2001,Bldgs : R & M : Day To Day,J HARGREAVES,A0001359,18/12/2014,PCO0257790,25,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Transport Related Expense,3105,Tprt : Repairs : General,DICK LEIGH,A0001675,18/12/2014,PCO0257791,77.44,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Transport Related Expense,3105,Tprt : Repairs : General,DICK LEIGH,A0001675,18/12/2014,PCO0257791,30.6,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Transport Related Expense,3105,Tprt : Repairs : General,DICK LEIGH,A0001675,18/12/2014,PCO0257791,19.21,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Transport Related Expense,3105,Tprt : Repairs : General,DICK LEIGH,A0001675,18/12/2014,PCO0257791,10.72,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Transport Related Expense,3105,Tprt : Repairs : General,DICK LEIGH,A0001675,18/12/2014,PCO0257791,36.77,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Transport Related Expense,3105,Tprt : Repairs : General,DICK LEIGH,A0001675,18/12/2014,PCO0257791,42.57,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Transport Related Expense,3105,Tprt : Repairs : General,DICK LEIGH,A0001675,18/12/2014,PCO0257791,19.21,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Transport Related Expense,3105,Tprt : Repairs : General,POWER PIPES (PENDLE) LIMITED,A0002089,18/12/2014,PCO0257792,50.65,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,2101,Grounds : R & M : Day to Day : Routine,JAMES ALPE SIGN & DESIGN,A0061107,18/12/2014,PCO0257793,99.04,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Agency Staff,1020,Emp : Salaries & Wages,PENDLE PERSONNEL LTD,A0002198,18/12/2014,PCO0257795,462.65,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,2101,Grounds : R & M : Day to Day : Routine,TRAVIS PERKINS TRADING CO LTD,A0002709,18/12/2014,PCO0257815,50,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,2101,Grounds : R & M : Day to Day : Routine,LANLEE SUPPLIES LIMITED,A0001672,18/12/2014,PCO0257816,40.5,N,N/A,N,N/A
Pendle Borough Council,Human Resources,,9399,Payroll deductions,HEALTHSHIELD,A0018488,18/12/2014,PER0257906,-4.71,N,N/A,N,N/A
Pendle Borough Council,Human Resources,Indirect Employee Expenses,1211,Training,Redacted - Personal Data,A0058486,18/12/2014,PER0257914,168,N,N/A,N,N/A
Pendle Borough Council,Human Resources,Supplies and Services,4601,Seminars etc All Costs,PENDLE LEISURE LTD,A0012961,18/12/2014,PER0257916,110,N,N/A,N,N/A
Pendle Borough Council,Human Resources,Indirect Employee Expenses,1221,Recruitment,HAYMARKET MEDIA GROUP LIMITED,A0066977,18/12/2014,PER0257917,895,N,N/A,N,N/A
Pendle Borough Council,Human Resources,Indirect Employee Expenses,1221,Recruitment,LIBERATA UK LTD,A0051618,18/12/2014,PER0257919,490,N,N/A,N,N/A
Pendle Borough Council,Human Resources,Indirect Employee Expenses,1236,Emp : Medical Expenses,PEOPLE ASSET MANAGEMENT LIMITED,A0067613,18/12/2014,PER0257920,170,N,N/A,N,N/A
Pendle Borough Council,Human Resources,Capital Financing Costs,8202,Lease Costs : Transport/Plant,LEX AUTOLEASE LIMITED,A0066530,18/12/2014,PER0257922,258.76,N,N/A,N,N/A
Pendle Borough Council,Human Resources,Transport Related Expense,3806,Car Allows : Offs : Lease Exps,FLEET HIRE LIMITED,A0072390,18/12/2014,PER0257924,2169.67,N,N/A,N,N/A
Pendle Borough Council,Human Resources,Transport Related Expense,3806,Car Allows : Offs : Lease Exps,FLEET HIRE LIMITED,A0072390,18/12/2014,PER0257924,2341.94,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,4739,Grants/Contributions,BARNOLDSWICK LOUNGE LIMITED,A0090117,18/12/2014,REG0257427,1960,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Capital Costs,CD14,Capital : Payments,AMBEROL LTD,A0024983,18/12/2014,REG0257593,76,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Indirect Employee Expenses,1217,Emp : Training : General,ABC AWARDS,A0017706,18/12/2014,REG0257594,53.35,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,4707,Miscellaneous : Other,D & H PRECAST PRODUCTS,A0000874,18/12/2014,REG0257595,68,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,4707,Miscellaneous : Other,LANLEE SUPPLIES LIMITED,A0001672,18/12/2014,REG0257596,329,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,4705,Other Expenses,Redacted - Personal Data,A0074631,18/12/2014,REG0257597,160.51,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,4739,Grants/Contributions,CLOUD 1990,A0089138,18/12/2014,REG0257748,1300,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,4739,Grants/Contributions,LBS WORLDWIDE LIMITED,A0001673,18/12/2014,REG0257749,1950,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,4739,Grants/Contributions,WE LOVE PR,A0090098,18/12/2014,REG0257750,650,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,4004,EFM Materials,HERITAGE CARDS & SOUVENIRS LTD,A0077997,18/12/2014,REG0257810,187.57,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,4004,EFM Materials,HERITAGE CARDS & SOUVENIRS LTD,A0077997,18/12/2014,REG0257811,90,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,4004,EFM Materials,HERITAGE CARDS & SOUVENIRS LTD,A0077997,18/12/2014,REG0257812,171.6,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,4004,EFM Materials,J SALMON LIMITED,A0078869,18/12/2014,REG0257813,32.1,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,4004,EFM Materials,J SALMON LIMITED,A0078869,18/12/2014,REG0257814,42.8,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,4739,Grants/Contributions,BLACKBURN/DARWEN BOROUGH COUNCIL,A0000381,18/12/2014,REG0257933,15128,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,4705,Other Expenses,NATIONWIDE MARQUEE HIRE,A0002120,18/12/2014,REG0257934,225.2,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,4739,Grants/Contributions,NATIONWIDE MARQUEE HIRE,A0002120,18/12/2014,REG0257935,2391,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Capital Costs,CD14,Capital : Payments,HANDBAGS & GLADRAGS,A0080237,18/12/2014,REG0257936,1300,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,4739,Grants/Contributions,NELSON & COLNE COLLEGE,A0001974,18/12/2014,REG0257937,650,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,4739,Grants/Contributions,MERC ENGINEERING (UK) LTD,A0017576,18/12/2014,REG0257943,4667.46,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Capital Costs,CD14,Capital : Payments,BEECHS BUTCHERS,A0090144,18/12/2014,REG0257957,1913,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Supplies and Services,4203,Robes & Regalia,BARCLAYCARD COMMERCIAL,A0045954,22/12/2014,AAS0257799,118.5,N,N/A,Y,N/A
Pendle Borough Council,Financial Services,Supplies and Services,4305,Newspapers & Periodicals,BARCLAYCARD COMMERCIAL,A0045954,22/12/2014,AAS0257799,44.2,N,N/A,Y,N/A
Pendle Borough Council,Financial Services,Supplies and Services,4305,Newspapers & Periodicals,BARCLAYCARD COMMERCIAL,A0045954,22/12/2014,AAS0257799,44.2,N,N/A,Y,N/A
Pendle Borough Council,Financial Services,Supplies and Services,4305,Newspapers & Periodicals,BARCLAYCARD COMMERCIAL,A0045954,22/12/2014,AAS0257799,44.2,N,N/A,Y,N/A
Pendle Borough Council,Financial Services,Supplies and Services,4305,Newspapers & Periodicals,BARCLAYCARD COMMERCIAL,A0045954,22/12/2014,AAS0257799,44.2,N,N/A,Y,N/A
Pendle Borough Council,Financial Services,Supplies and Services,4305,Newspapers & Periodicals,BARCLAYCARD COMMERCIAL,A0045954,22/12/2014,AAS0257799,44.2,N,N/A,Y,N/A
Pendle Borough Council,Financial Services,Supplies and Services,4305,Newspapers & Periodicals,BARCLAYCARD COMMERCIAL,A0045954,22/12/2014,AAS0257799,44.2,N,N/A,Y,N/A
Pendle Borough Council,Financial Services,Supplies and Services,4305,Newspapers & Periodicals,BARCLAYCARD COMMERCIAL,A0045954,22/12/2014,AAS0257799,44.2,N,N/A,Y,N/A
Pendle Borough Council,Financial Services,Supplies and Services,4305,Newspapers & Periodicals,BARCLAYCARD COMMERCIAL,A0045954,22/12/2014,AAS0257799,44.2,N,N/A,Y,N/A
Pendle Borough Council,Financial Services,Supplies and Services,4501,Postages,BARCLAYCARD COMMERCIAL,A0045954,22/12/2014,AAS0257799,56.4,N,N/A,Y,N/A
Pendle Borough Council,Financial Services,Supplies and Services,4509,Computer Charges,BARCLAYCARD COMMERCIAL,A0045954,22/12/2014,AAS0257799,7.9,N,N/A,Y,N/A
Pendle Borough Council,Financial Services,Supplies and Services,4509,Computer Charges,BARCLAYCARD COMMERCIAL,A0045954,22/12/2014,AAS0257799,7.9,N,N/A,Y,N/A
Pendle Borough Council,Financial Services,Supplies and Services,4509,Computer Charges,BARCLAYCARD COMMERCIAL,A0045954,22/12/2014,AAS0257799,7.9,N,N/A,Y,N/A
Pendle Borough Council,Financial Services,Supplies and Services,4509,Computer Charges,BARCLAYCARD COMMERCIAL,A0045954,22/12/2014,AAS0257799,12.08,N,N/A,Y,N/A
Pendle Borough Council,Financial Services,Supplies and Services,4509,Computer Charges,BARCLAYCARD COMMERCIAL,A0045954,22/12/2014,AAS0257799,17.9,N,N/A,Y,N/A
Pendle Borough Council,Financial Services,Supplies and Services,4509,Computer Charges,BARCLAYCARD COMMERCIAL,A0045954,22/12/2014,AAS0257799,18.33,N,N/A,Y,N/A
Pendle Borough Council,Financial Services,Supplies and Services,4509,Computer Charges,BARCLAYCARD COMMERCIAL,A0045954,22/12/2014,AAS0257799,19.57,N,N/A,Y,N/A
Pendle Borough Council,Financial Services,Supplies and Services,4509,Computer Charges,BARCLAYCARD COMMERCIAL,A0045954,22/12/2014,AAS0257799,19.57,N,N/A,Y,N/A
Pendle Borough Council,Financial Services,Supplies and Services,4509,Computer Charges,BARCLAYCARD COMMERCIAL,A0045954,22/12/2014,AAS0257799,19.57,N,N/A,Y,N/A
Pendle Borough Council,Financial Services,Supplies and Services,4509,Computer Charges,BARCLAYCARD COMMERCIAL,A0045954,22/12/2014,AAS0257799,19.57,N,N/A,Y,N/A
Pendle Borough Council,Financial Services,Supplies and Services,4509,Computer Charges,BARCLAYCARD COMMERCIAL,A0045954,22/12/2014,AAS0257799,19.57,N,N/A,Y,N/A
Pendle Borough Council,Financial Services,Supplies and Services,4509,Computer Charges,BARCLAYCARD COMMERCIAL,A0045954,22/12/2014,AAS0257799,19.57,N,N/A,Y,N/A
Pendle Borough Council,Financial Services,Supplies and Services,4509,Computer Charges,BARCLAYCARD COMMERCIAL,A0045954,22/12/2014,AAS0257799,19.57,N,N/A,Y,N/A
Pendle Borough Council,Financial Services,Supplies and Services,4509,Computer Charges,BARCLAYCARD COMMERCIAL,A0045954,22/12/2014,AAS0257799,19.57,N,N/A,Y,N/A
Pendle Borough Council,Financial Services,Supplies and Services,4509,Computer Charges,BARCLAYCARD COMMERCIAL,A0045954,22/12/2014,AAS0257799,19.57,N,N/A,Y,N/A
Pendle Borough Council,Financial Services,Supplies and Services,4509,Computer Charges,BARCLAYCARD COMMERCIAL,A0045954,22/12/2014,AAS0257799,19.57,N,N/A,Y,N/A
Pendle Borough Council,Financial Services,Supplies and Services,4509,Computer Charges,BARCLAYCARD COMMERCIAL,A0045954,22/12/2014,AAS0257799,19.57,N,N/A,Y,N/A
Pendle Borough Council,Financial Services,Supplies and Services,4509,Computer Charges,BARCLAYCARD COMMERCIAL,A0045954,22/12/2014,AAS0257799,19.57,N,N/A,Y,N/A
Pendle Borough Council,Financial Services,Supplies and Services,4509,Computer Charges,BARCLAYCARD COMMERCIAL,A0045954,22/12/2014,AAS0257799,19.57,N,N/A,Y,N/A
Pendle Borough Council,Financial Services,Supplies and Services,4509,Computer Charges,BARCLAYCARD COMMERCIAL,A0045954,22/12/2014,AAS0257799,19.57,N,N/A,Y,N/A
Pendle Borough Council,Financial Services,Supplies and Services,4509,Computer Charges,BARCLAYCARD COMMERCIAL,A0045954,22/12/2014,AAS0257799,19.57,N,N/A,Y,N/A
Pendle Borough Council,Financial Services,Supplies and Services,4509,Computer Charges,BARCLAYCARD COMMERCIAL,A0045954,22/12/2014,AAS0257799,19.57,N,N/A,Y,N/A
Pendle Borough Council,Financial Services,Supplies and Services,4509,Computer Charges,BARCLAYCARD COMMERCIAL,A0045954,22/12/2014,AAS0257799,19.57,N,N/A,Y,N/A
Pendle Borough Council,Financial Services,Supplies and Services,4509,Computer Charges,BARCLAYCARD COMMERCIAL,A0045954,22/12/2014,AAS0257799,19.57,N,N/A,Y,N/A
Pendle Borough Council,Financial Services,Supplies and Services,4509,Computer Charges,BARCLAYCARD COMMERCIAL,A0045954,22/12/2014,AAS0257799,19.99,N,N/A,Y,N/A
Pendle Borough Council,Financial Services,Supplies and Services,4509,Computer Charges,BARCLAYCARD COMMERCIAL,A0045954,22/12/2014,AAS0257799,22.43,N,N/A,Y,N/A
Pendle Borough Council,Financial Services,Supplies and Services,4509,Computer Charges,BARCLAYCARD COMMERCIAL,A0045954,22/12/2014,AAS0257799,13.74,N,N/A,Y,N/A
Pendle Borough Council,Financial Services,Supplies and Services,4601,Seminars etc All Costs,BARCLAYCARD COMMERCIAL,A0045954,22/12/2014,AAS0257799,21.17,N,N/A,Y,N/A
Pendle Borough Council,Financial Services,Supplies and Services,4601,Seminars etc All Costs,BARCLAYCARD COMMERCIAL,A0045954,22/12/2014,AAS0257959,9.3,N,N/A,Y,N/A
Pendle Borough Council,Financial Services,Supplies and Services,4705,Other Expenses,BARCLAYCARD COMMERCIAL,A0045954,22/12/2014,AAS0257959,31.22,N,N/A,Y,N/A
Pendle Borough Council,Financial Services,Supplies and Services,4705,Other Expenses,BARCLAYCARD COMMERCIAL,A0045954,22/12/2014,AAS0257959,61.62,N,N/A,Y,N/A
Pendle Borough Council,Financial Services,Transfer Payments,6103,Accommodation ,BARCLAYCARD COMMERCIAL,A0045954,22/12/2014,AAS0257959,-31.22,N,N/A,Y,N/A
Pendle Borough Council,Financial Services,Transfer Payments,6103,Accommodation ,BARCLAYCARD COMMERCIAL,A0045954,22/12/2014,AAS0257959,47.92,N,N/A,Y,N/A
Pendle Borough Council,Financial Services,Transfer Payments,6103,Accommodation ,BARCLAYCARD COMMERCIAL,A0045954,22/12/2014,AAS0257959,47.92,N,N/A,Y,N/A
Pendle Borough Council,Financial Services,Transfer Payments,6103,Accommodation ,BARCLAYCARD COMMERCIAL,A0045954,22/12/2014,AAS0257959,153.33,N,N/A,Y,N/A
Pendle Borough Council,Financial Services,Supplies and Services,4201,Protective Clothing,BARCLAYCARD COMMERCIAL,A0045954,22/12/2014,AAS0257960,127.28,N,N/A,Y,N/A
Pendle Borough Council,Financial Services,Indirect Employee Expenses,1236,Emp : Medical Expenses,BARCLAYCARD COMMERCIAL,A0045954,22/12/2014,AAS0257961,44.79,N,N/A,Y,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,3704,Public Tprt : Membs : Meetings,BARCLAYCARD COMMERCIAL,A0045954,22/12/2014,AAS0257961,140.25,N,N/A,Y,N/A
Pendle Borough Council,Financial Services,Supplies and Services,4601,Seminars etc All Costs,BARCLAYCARD COMMERCIAL,A0045954,22/12/2014,AAS0257961,113.22,N,N/A,Y,N/A
Pendle Borough Council,Financial Services,Premises Related Expense,2001,Bldgs : R & M : Day To Day,BARCLAYCARD COMMERCIAL,A0045954,22/12/2014,AAS0257998,49.96,N,N/A,Y,N/A
Pendle Borough Council,Financial Services,Premises Related Expense,2001,Bldgs : R & M : Day To Day,BARCLAYCARD COMMERCIAL,A0045954,22/12/2014,AAS0257998,8.25,N,N/A,Y,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,3105,Tprt : Repairs : General,BARCLAYCARD COMMERCIAL,A0045954,22/12/2014,AAS0257998,112.5,N,N/A,Y,N/A
Pendle Borough Council,Financial Services,Transport Related Expense,3205,Vehicle Licences,BARCLAYCARD COMMERCIAL,A0045954,22/12/2014,AAS0257998,112.5,N,N/A,Y,N/A
Pendle Borough Council,Financial Services,Supplies and Services,4002,EFM : Office and computer equipment,BARCLAYCARD COMMERCIAL,A0045954,22/12/2014,AAS0257998,5,N,N/A,Y,N/A
Pendle Borough Council,Financial Services,Supplies and Services,4601,Seminars etc All Costs,BARCLAYCARD COMMERCIAL,A0045954,22/12/2014,AAS0257998,-35,N,N/A,Y,N/A
Pendle Borough Council,Financial Services,Supplies and Services,4601,Seminars etc All Costs,BARCLAYCARD COMMERCIAL,A0045954,22/12/2014,AAS0257998,35,N,N/A,Y,N/A
Pendle Borough Council,Financial Services,Supplies and Services,4705,Other Expenses,BARCLAYCARD COMMERCIAL,A0045954,22/12/2014,AAS0257998,60,N,N/A,Y,N/A
Pendle Borough Council,Financial Services,Supplies and Services,4705,Other Expenses,BARCLAYCARD COMMERCIAL,A0045954,22/12/2014,AAS0257998,266.67,N,N/A,Y,N/A
Pendle Borough Council,Financial Services,Capital Costs,CD14,Capital : Payments,UNITED UTILITIES WATER PLC,A0072400,22/12/2014,AAS0258032,541,N,N/A,N,N/A
