Organisation Name,Organisation Code,Effective Date,Directorate,Service (Sercop),Sercop URI,Supplier Name,Supplier ID,Company Registration,Charity Registration,VCSE Grant,Payment Date,Transaction Number,Seq No,Net Amount,Irrecoverable VAT,Purpose of Spend,Type,Procurement Classification,Class Code,Thomson Classification,Thomson Description,Contract
Wakefield MDC,E08000036,30/06/2015,ADULTS,Adult Social Care,7,PIERS MEADOWS RECRUITMENT LTD,Redacted,Not yet available,Not yet available,Not yet available,06/05/2015,22775728,1,795.02,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2015,BUSINESS,Net (Surplus) / Deficit of Trading Operations,A,PORTFOLIO PAYROLL,Redacted,Not yet available,Not yet available,Not yet available,19/05/2015,22780228,1,700,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2015,BUSINESS,Net (Surplus) / Deficit of Trading Operations,A,PORTFOLIO PAYROLL,Redacted,Not yet available,Not yet available,Not yet available,19/05/2015,22780943,1,1050,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2015,BUSINESS,Net (Surplus) / Deficit of Trading Operations,A,PORTFOLIO PAYROLL,Redacted,Not yet available,Not yet available,Not yet available,03/06/2015,22796766,1,1050,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2015,BUSINESS,Net (Surplus) / Deficit of Trading Operations,A,PORTFOLIO PAYROLL,Redacted,Not yet available,Not yet available,Not yet available,23/06/2015,22806262,1,1225,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2015,BUSINESS,Net (Surplus) / Deficit of Trading Operations,A,PORTFOLIO PAYROLL,Redacted,Not yet available,Not yet available,Not yet available,30/06/2015,22816346,1,1400,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2015,BUSINESS,Net (Surplus) / Deficit of Trading Operations,A,PORTFOLIO PAYROLL,Redacted,Not yet available,Not yet available,Not yet available,19/05/2015,22780210,1,1400,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2015,BUSINESS,Net (Surplus) / Deficit of Trading Operations,A,PORTFOLIO PAYROLL,Redacted,Not yet available,Not yet available,Not yet available,08/06/2015,22798854,1,1400,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2015,BUSINESS,Net (Surplus) / Deficit of Trading Operations,A,PORTFOLIO PAYROLL,Redacted,Not yet available,Not yet available,Not yet available,23/06/2015,22806263,1,1400,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2015,CHILDYOU,Children�s and Education Services,4,PSYCHOLOGY PEOPLE,Redacted,Not yet available,Not yet available,Not yet available,07/04/2015,22752523,1,1440,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2015,CHILDYOU,Children�s and Education Services,4,PSYCHOLOGY PEOPLE,Redacted,Not yet available,Not yet available,Not yet available,28/04/2015,22763905,1,1440,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2015,CHILDYOU,Children�s and Education Services,4,PSYCHOLOGY PEOPLE,Redacted,Not yet available,Not yet available,Not yet available,07/04/2015,22752525,1,1440,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2015,CHILDYOU,Children�s and Education Services,4,PSYCHOLOGY PEOPLE,Redacted,Not yet available,Not yet available,Not yet available,25/06/2015,22806424,1,1440,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2015,CHILDYOU,Children�s and Education Services,4,PSYCHOLOGY PEOPLE,Redacted,Not yet available,Not yet available,Not yet available,19/05/2015,22782026,1,1440,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2015,CHILDYOU,Children�s and Education Services,4,PSYCHOLOGY PEOPLE,Redacted,Not yet available,Not yet available,Not yet available,01/06/2015,22794301,1,1920,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2015,CHILDYOU,Children�s and Education Services,4,PSYCHOLOGY PEOPLE,Redacted,Not yet available,Not yet available,Not yet available,18/06/2015,22803153,1,1920,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2015,CHILDYOU,Children�s and Education Services,4,PULSE HEALTHCARE LTD,Redacted,Not yet available,Not yet available,Not yet available,14/04/2015,22755693,1,845.25,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2015,CHILDYOU,Children�s and Education Services,4,PULSE HEALTHCARE LTD,Redacted,Not yet available,Not yet available,Not yet available,11/05/2015,22762719,1,1690.5,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2015,CHILDYOU,Children�s and Education Services,4,PULSE HEALTHCARE LTD,Redacted,Not yet available,Not yet available,Not yet available,11/05/2015,22757492,1,1690.5,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2015,CHILDYOU,Children�s and Education Services,4,PULSE HEALTHCARE LTD,Redacted,Not yet available,Not yet available,Not yet available,19/06/2015,22803164,1,1690.5,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2015,CHILDYOU,Children�s and Education Services,4,PULSE HEALTHCARE LTD,Redacted,Not yet available,Not yet available,Not yet available,18/06/2015,22798203,1,1690.5,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2015,CHILDYOU,Children�s and Education Services,4,PULSE HEALTHCARE LTD,Redacted,Not yet available,Not yet available,Not yet available,20/05/2015,22781660,1,1690.5,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2015,CHILDYOU,Children�s and Education Services,4,PULSE HEALTHCARE LTD,Redacted,Not yet available,Not yet available,Not yet available,14/04/2015,22755694,1,2113.13,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2015,CHILDYOU,Children�s and Education Services,4,PULSE HEALTHCARE LTD,Redacted,Not yet available,Not yet available,Not yet available,08/04/2015,22744749,1,2113.13,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2015,CHILDYOU,Children�s and Education Services,4,PULSE HEALTHCARE LTD,Redacted,Not yet available,Not yet available,Not yet available,14/04/2015,22739941,1,2113.13,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2015,CHILDYOU,Children�s and Education Services,4,PULSE HEALTHCARE LTD,Redacted,Not yet available,Not yet available,Not yet available,28/05/2015,22794046,1,2113.13,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2015,CHILDYOU,Children�s and Education Services,4,PULSE HEALTHCARE LTD,Redacted,Not yet available,Not yet available,Not yet available,11/05/2015,22772684,1,2113.13,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2015,CHILDYOU,Children�s and Education Services,4,PULSE HEALTHCARE LTD,Redacted,Not yet available,Not yet available,Not yet available,20/05/2015,22778402,1,2113.13,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2015,CHILDYOU,Children�s and Education Services,4,REED,Redacted,Not yet available,Not yet available,Not yet available,08/04/2015,22754585,1,1014.54,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2015,CHILDYOU,Children�s and Education Services,4,REED,Redacted,Not yet available,Not yet available,Not yet available,29/04/2015,22765197,1,1190,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2015,CHILDYOU,Children�s and Education Services,4,REED,Redacted,Not yet available,Not yet available,Not yet available,15/06/2015,22804027,1,1225,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2015,CHILDYOU,Children�s and Education Services,4,REED,Redacted,Not yet available,Not yet available,Not yet available,27/05/2015,22787188,1,1260,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2015,CHILDYOU,Children�s and Education Services,4,REED,Redacted,Not yet available,Not yet available,Not yet available,08/04/2015,22754586,1,1295,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2015,CHILDYOU,Children�s and Education Services,4,REED,Redacted,Not yet available,Not yet available,Not yet available,03/06/2015,22797485,1,1295,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2015,CHILDYOU,Children�s and Education Services,4,REED,Redacted,Not yet available,Not yet available,Not yet available,13/04/2015,22755742,1,1295,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2015,CHILDYOU,Children�s and Education Services,4,REED,Redacted,Not yet available,Not yet available,Not yet available,22/05/2015,22784642,1,1295,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2015,CHILDYOU,Children�s and Education Services,4,REED,Redacted,Not yet available,Not yet available,Not yet available,15/06/2015,22804029,1,1295,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2015,CHILDYOU,Children�s and Education Services,4,REED,Redacted,Not yet available,Not yet available,Not yet available,26/06/2015,22816649,1,1295,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2015,CHILDYOU,Children�s and Education Services,4,REED,Redacted,Not yet available,Not yet available,Not yet available,30/06/2015,22818303,1,1295,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2015,CHILDYOU,Children�s and Education Services,4,SANCTUARY PERSONNEL LTD,Redacted,Not yet available,Not yet available,Not yet available,28/05/2015,22793901,1,1263.78,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2015,CHILDYOU,Children�s and Education Services,4,SANCTUARY PERSONNEL LTD,Redacted,Not yet available,Not yet available,Not yet available,22/06/2015,22808048,1,1344.02,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2015,CHILDYOU,Children�s and Education Services,4,SANCTUARY PERSONNEL LTD,Redacted,Not yet available,Not yet available,Not yet available,22/06/2015,22808034,1,1414.23,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2015,CHILDYOU,Children�s and Education Services,4,SANCTUARY PERSONNEL LTD,Redacted,Not yet available,Not yet available,Not yet available,08/04/2015,22742421,1,1484.44,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2015,CHILDYOU,Children�s and Education Services,4,SANCTUARY PERSONNEL LTD,Redacted,Not yet available,Not yet available,Not yet available,16/04/2015,22758779,1,1484.44,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2015,CHILDYOU,Children�s and Education Services,4,SANCTUARY PERSONNEL LTD,Redacted,Not yet available,Not yet available,Not yet available,08/05/2015,22776771,1,1484.44,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2015,CHILDYOU,Children�s and Education Services,4,SANCTUARY PERSONNEL LTD,Redacted,Not yet available,Not yet available,Not yet available,19/05/2015,22776677,1,1484.44,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2015,CHILDYOU,Children�s and Education Services,4,SANCTUARY PERSONNEL LTD,Redacted,Not yet available,Not yet available,Not yet available,22/06/2015,22808003,1,1484.44,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2015,CHILDYOU,Children�s and Education Services,4,SANCTUARY PERSONNEL LTD,Redacted,Not yet available,Not yet available,Not yet available,29/05/2015,22780719,1,1484.44,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2015,CHILDYOU,Children�s and Education Services,4,SANCTUARY PERSONNEL LTD,Redacted,Not yet available,Not yet available,Not yet available,29/05/2015,22783945,1,1484.44,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2015,CHILDYOU,Children�s and Education Services,4,SANCTUARY PERSONNEL LTD,Redacted,Not yet available,Not yet available,Not yet available,12/05/2015,22776684,1,1484.44,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2015,CHILDYOU,Children�s and Education Services,4,SANCTUARY PERSONNEL LTD,Redacted,Not yet available,Not yet available,Not yet available,28/05/2015,22793899,1,1484.44,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2015,CHILDYOU,Children�s and Education Services,4,SANCTUARY PERSONNEL LTD,Redacted,Not yet available,Not yet available,Not yet available,28/05/2015,22793894,1,1514.53,Nil,Agency Staff,Revenue,Business Services,CAT02,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,30/06/2015,CHILDYOU,Children�s and Education Services,4,TEI LIMITED,Redacted,Not yet available,Not yet available,Not yet available,29/04/2015,22772396,1,8855.37,Nil,Agency Staff,Revenue,Property & Asset Management,CAT01,Engineering Services,31589,Not yet available
Wakefield MDC,E08000036,30/06/2015,BUSINESS,Net (Surplus) / Deficit of Trading Operations,A,YOUR VIRTUAL PR LIMITED,Redacted,Not yet available,Not yet available,Not yet available,03/06/2015,22797675,1,1696,Nil,Agency Staff,Revenue,Business Services,CAT02,Public Relations Consultants,62370,Not yet available
Wakefield MDC,E08000036,30/06/2015,BUSINESS,Net (Surplus) / Deficit of Trading Operations,A,YOUR VIRTUAL PR LIMITED,Redacted,Not yet available,Not yet available,Not yet available,07/05/2015,22776207,1,2163.52,Nil,Agency Staff,Revenue,Business Services,CAT02,Public Relations Consultants,62370,Not yet available
Wakefield MDC,E08000036,30/06/2015,BUSINESS,Net (Surplus) / Deficit of Trading Operations,A,YOUR VIRTUAL PR LIMITED,Redacted,Not yet available,Not yet available,Not yet available,07/04/2015,22753086,1,3685.35,Nil,Agency Staff,Revenue,Business Services,CAT02,Public Relations Consultants,62370,Not yet available
Wakefield MDC,E08000036,30/06/2015,BUSINESS,Central Services,1,CARDIFF UNIVERSITY,Redacted,Not yet available,Not yet available,Not yet available,01/05/2015,22773859,1,500,Nil,Analysts Fees,Revenue,Business Services,CAT02,Universities & Medical Schools,81491,Not yet available
Wakefield MDC,E08000036,30/06/2015,BUSINESS,Central Services,1,CARDIFF UNIVERSITY,Redacted,Not yet available,Not yet available,Not yet available,10/04/2015,22755185,1,500,Nil,Analysts Fees,Revenue,Business Services,CAT02,Universities & Medical Schools,81491,Not yet available
Wakefield MDC,E08000036,30/06/2015,BUSINESS,Central Services,1,SHEFFIELD TEACHING HOSPITAL NHS FOUNDATION TRUST,Redacted,Not yet available,Not yet available,Not yet available,13/05/2015,22777521,1,-900,Nil,Analysts Fees,Revenue,Professional Services,CAT08,Health Authorities,42200,Not yet available
