account_id,account_holder             ,postcode,property_reference,property_description                     ,liable_from,current_rateable_value,Location
71193023,THE LONDON GIFT SHOP LIMITED    ,OX1 3HA ,11121504700,SHOP AND PREMISES                                           ,09/09/2016,105000,"47 CORNMARKET STREET OXFORD OX1 3HA
(51.753164, -1.258656)"
70072961,C & J CLARK INTERNATIONAL LTD   ,OX1 3HA ,11121504900,SHOP AND PREMISES                                           ,04/01/1991,243000,"49-50 CORNMARKET STREET OXFORD OX1 3HA
(51.753164, -1.258656)"
70072961,C & J CLARK INTERNATIONAL LTD   ,OX1 3HA ,11121504900,SHOP AND PREMISES                                           ,04/01/1991,243000,"49-50 CORNMARKET STREET OXFORD OX1 3HA
(51.753164, -1.258656)"
71183385,LUSH RETAIL LTD                 ,OX1 3HA ,11121505100,OFFICES AND PREMISES                                        ,,5600,"2ND FLR 51 CORNMARKET STREET OXFORD OX1 3HA
(51.753164, -1.258656)"
71183385,LUSH RETAIL LTD                 ,OX1 3HA ,11121505100,OFFICES AND PREMISES                                        ,,5600,"2ND FLR 51 CORNMARKET STREET OXFORD OX1 3HA
(51.753164, -1.258656)"
71190376,LUSH RETAIL LTD                 ,OX1 3HA ,11121505101,OFFICES AND PREMISES                                        ,,5800,"1ST FLR 51 CORNMARKET STREET OXFORD OX1 3HA
(51.753164, -1.258656)"
71190376,LUSH RETAIL LTD                 ,OX1 3HA ,11121505101,OFFICES AND PREMISES                                        ,,5800,"1ST FLR 51 CORNMARKET STREET OXFORD OX1 3HA
(51.753164, -1.258656)"
71183031,LUSH RETAIL LIMITED             ,OX1 3HA ,11121505102,SHOP AND PREMISES                                           ,,108000,"51 CORNMARKET STREET OXFORD OX1 3HA
(51.753164, -1.258656)"
71183031,LUSH RETAIL LIMITED             ,OX1 3HA ,11121505102,SHOP AND PREMISES                                           ,,108000,"51 CORNMARKET STREET OXFORD OX1 3HA
(51.753164, -1.258656)"
71191108,LUSH RETAIL LTD                 ,OX1 3HA ,11121505103,OFFICES AND PREMISES                                        ,,4600,"3RD FLR 51 CORNMARKET STREET OXFORD OX1 3HA
(51.753164, -1.258656)"
71191108,LUSH RETAIL LTD                 ,OX1 3HA ,11121505103,OFFICES AND PREMISES                                        ,,4600,"3RD FLR 51 CORNMARKET STREET OXFORD OX1 3HA
(51.753164, -1.258656)"
71191107,LUSH RETAIL LTD                 ,OX1 3HA ,11121505105,OFFICES AND PREMISES                                        ,,3450,"4TH FLR 51 CORNMARKET STREET OXFORD OX1 3HA
(51.753164, -1.258656)"
71191107,LUSH RETAIL LTD                 ,OX1 3HA ,11121505105,OFFICES AND PREMISES                                        ,,3450,"4TH FLR 51 CORNMARKET STREET OXFORD OX1 3HA
(51.753164, -1.258656)"
71069921,G P S [GREAT BRITAIN] LTD       ,OX1 3HB ,11121505206,SHOP AND PREMISES                                           ,,730000,"52 CORNMARKET STREET OXFORD OX1 3HB
(51.752452, -1.258393)"
71069921,G P S [GREAT BRITAIN] LTD       ,OX1 3HB ,11121505206,SHOP AND PREMISES                                           ,,730000,"52 CORNMARKET STREET OXFORD OX1 3HB
(51.752452, -1.258393)"
71163292,G P S [GREAT BRITIAN] LTD       ,OX1 3JD ,11121505209,STORE AND PREMISES                                          ,09/01/1999,1300,"1ST FLR CLARENDON CENTRE 52 CORNMARKET STREET OXFORD OX1 3JD
PT
(51.752283, -1.258656)"
71163681,SIGNET TRADING LTD              ,OX1 3EX ,11121505210,SHOP AND PREMISES                                           ,09/01/1999,225000,"53A CORNMARKET STREET OXFORD OX1 3EX
(51.752349, -1.257728)"
71163681,SIGNET TRADING LTD              ,OX1 3EX ,11121505210,SHOP AND PREMISES                                           ,09/01/1999,225000,"53A CORNMARKET STREET OXFORD OX1 3EX
(51.752349, -1.257728)"
70910001,HSBC BANK LTD                   ,OX1 3HB ,11121506407,BANK AND PREMISES                                           ,04/01/1997,397500,"63-65 CORNMARKET STREET OXFORD OX1 3HB
(51.752452, -1.258393)"
71188543,CLARENDON ENTERPRISE CENTRE LTD ,OX1 3JD ,11121505211,OFFICES AND PREMISES                                        ,04/01/2010,1650,"OFFICE 1 2ND FLR CLARENDON HOUSE 52 CORNMARKET STREET OXFORD OX1 3JD
(51.752283, -1.258656)"
71188543,CLARENDON ENTERPRISE CENTRE LTD ,OX1 3JD ,11121505211,Offices and Premises                                        ,04/01/2010,1650,"OFFICE 1 2ND FLR CLARENDON HOUSE 52 CORNMARKET STREET OXFORD OX1 3JD
(51.752283, -1.258656)"
71188546,CLARENDON ENTERPRISE CENTRE LTD ,OX1 3JD ,11121505215,OFFICES AND PREMISES                                        ,04/01/2010,1775,"OFFICE 5 2ND FLR CLARENDON HOUSE 52 CORNMARKET STREET OXFORD OX1 3JD
(51.752283, -1.258656)"
71188547,CLARENDON ENTERPRISE CENTRE LTD ,OX1 3JD ,11121505217,OFFICES AND PREMISES                                        ,04/01/2010,1550,"OFFICE 7 2ND FLR CLARENDON HOUSE 52 CORNMARKET STREET OXFORD OX1 3JD
(51.752283, -1.258656)"
71188549,CLARENDON ENTERPRISE CENTRE LTD ,OX1 3JD ,11121505219,OFFICES AND PREMISES                                        ,04/01/2010,1200,"OFFICE 9 2ND FLR CLARENDON HOUSE 52 CORNMARKET STREET OXFORD OX1 3JD
(51.752283, -1.258656)"
71188549,CLARENDON ENTERPRISE CENTRE LTD ,OX1 3JD ,11121505219,Offices and Premises                                        ,04/01/2010,1200,"OFFICE 9 2ND FLR CLARENDON HOUSE 52 CORNMARKET STREET OXFORD OX1 3JD
(51.752283, -1.258656)"
71188550,CLARENDON ENTERPRISE CENTRE LTD ,OX1 3JD ,11121505221,OFFICES AND PREMISES                                        ,04/01/2010,3650,"OFFICE 10 2ND FLOOR CLARENDON HOUSE 52 CORNMARKET STREET OXFORD OX1 3JD
(51.752283, -1.258656)"
71188550,CLARENDON ENTERPRISE CENTRE LTD ,OX1 3JD ,11121505221,Offices and Premises                                        ,04/01/2010,3650,"OFFICE 10 2ND FLOOR CLARENDON HOUSE 52 CORNMARKET STREET OXFORD OX1 3JD
(51.752283, -1.258656)"
71188551,CLARENDON ENTERPRISE CENTRE LTD ,OX1 3JD ,11121505222,Offices and Premises                                        ,04/01/2010,2750,"OFFICE 11 2ND FLR CLARENDON HOUSE 52 CORNMARKET STREET OXFORD OX1 3JD
(51.752283, -1.258656)"
71188552,CLARENDON ENTERPRISE CENTRE LTD ,OX1 3JD ,11121505223,Offices and Premises                                        ,04/01/2010,1950,"OFFICE 12 2ND FLR CLARENDON HOUSE 52 CORNMARKET STREET OXFORD OX1 3JD
(51.752283, -1.258656)"
71188553,CLARENDON ENTERPRISE CENTRE LTD ,OX1 3JD ,11121505224,Offices and Premises                                        ,04/01/2010,8000,"OFFICE 13 2ND FLR CLARENDON HOUSE 52 CORNMARKET STREET OXFORD OX1 3JD
(51.752283, -1.258656)"
71188554,CLARENDON ENTERPRISE CENTRE LTD ,OX1 3JD ,11121505225,OFFICES AND PREMISES                                        ,04/01/2010,3500,"OFFICE 15 2ND FLR CLARENDON HOUSE 52 CORNMARKET STREET OXFORD OX1 3JD
(51.752283, -1.258656)"
70074371,BARCLAYS BANK PLC               ,OX1 3HB ,11121505400,BANK AND PREMISES                                           ,04/01/1991,540000,"54 CORNMARKET STREET OXFORD OX1 3HB
(51.752452, -1.258393)"
70074371,BARCLAYS BANK PLC               ,OX1 3HB ,11121505400,BANK AND PREMISES                                           ,04/01/1991,540000,"54 CORNMARKET STREET OXFORD OX1 3HB
(51.752452, -1.258393)"
70453101,CHAMPION  EMPLOYMENT LTD        ,OX1 3HB ,11121505500,SHOP AND PREMISES                                           ,04/01/1991,109000,"55 CORNMARKET STREET OXFORD OX1 3HB
(51.752452, -1.258393)"
70453101,CHAMPION  EMPLOYMENT LTD        ,OX1 3HB ,11121505500,SHOP AND PREMISES                                           ,04/01/1991,109000,"55 CORNMARKET STREET OXFORD OX1 3HB
(51.752452, -1.258393)"
71191774,EVERYTHING EVERYWHERE LIMITED   ,OX1 3HB ,11121505600,SHOP AND PREMISES                                           ,,193000,"56 CORNMARKET STREET OXFORD OX1 3HB
(51.752452, -1.258393)"
71191774,EVERYTHING EVERYWHERE LIMITED   ,OX1 3HB ,11121505600,SHOP AND PREMISES                                           ,,193000,"56 CORNMARKET STREET OXFORD OX1 3HB
(51.752452, -1.258393)"
71191576,WEBB ONE LTD                    ,OX1 3HB ,11121505700,RESTAURANT AND PREMISES                                     ,,307500,"57 CORNMARKET STREET OXFORD OX1 3HB
(51.752452, -1.258393)"
71191576,WEBB ONE LTD                    ,OX1 3HB ,11121505700,RESTAURANT AND PREMISES                                     ,,307500,"57 CORNMARKET STREET OXFORD OX1 3HB
(51.752452, -1.258393)"
70866281,MOSS BROS GROUP PLC             ,OX1 3HB ,11121506100,SHOP AND PREMISES                                           ,,227000,"59-61 CORNMARKET STREET OXFORD OX1 3HB
(51.752452, -1.258393)"
70866281,MOSS BROS GROUP PLC             ,OX1 3HB ,11121506100,SHOP AND PREMISES                                           ,,227000,"59-61 CORNMARKET STREET OXFORD OX1 3HB
(51.752452, -1.258393)"
70910001,HSBC BANK LTD                   ,OX1 3HB ,11121506407,BANK AND PREMISES                                           ,04/01/1997,397500,"63-65 CORNMARKET STREET OXFORD OX1 3HB
(51.752452, -1.258393)"
71192189,TELEFONICA UK LTD.              ,OX1 3HY ,11121507296,COMMUNICATION STATION AND PREMISES                          ,04/01/2010,2500,"O2 (7296) 65 CORNMARKET STREET OXFORD OX1 3HY
AT
(51.752099, -1.258051)"
71192189,TELEFONICA UK LTD.              ,OX1 3HY ,11121507296,Communication Station and Premises                          ,04/01/2010,2500,"O2 (7296) 65 CORNMARKET STREET OXFORD OX1 3HY
AT
(51.752099, -1.258051)"
71192223,TELEFONICA UK LTD.              ,OX1 3HE ,11121512404,COMMUNICATION STATION AND PREMISES                          ,04/01/2010,2500,"O2 (12404) 22 CORNMARKET STREET OXFORD OX1 3HE
AT
(51.753321, -1.2579)"
71192223,TELEFONICA UK LTD.              ,OX1 3HE ,11121512404,Communication Station and Premises                          ,04/01/2010,2500,"O2 (12404) 22 CORNMARKET STREET OXFORD OX1 3HE
AT
(51.753321, -1.2579)"
71181158,NEXT RETAIL PLC                 ,OX1 3EY ,11121518210,SHOP AND PREMISES                                           ,12/01/2000,945000,"18-21 CORNMARKET STREET OXFORD OX1 3EY
(51.753494, -1.258318)"
71181158,NEXT RETAIL PLC                 ,OX1 3EY ,11121518210,SHOP AND PREMISES                                           ,12/01/2000,945000,"18-21 CORNMARKET STREET OXFORD OX1 3EY
(51.753494, -1.258318)"
71191239,MOBILE BROADBAND NETWORK LTD    ,OX1 3EY ,11121561345,COMMUNICATION STATION AND PREMISES                          ,04/01/2010,13750,"T-MOBILE (61345) VIRGIN STORE ROOF (JESUS COLLEGE) 18-24 CORNMARKET STREET OXFORD OX1 3EY
(51.753494, -1.258318)"
71191271,T-MOBILE UK LTD                 ,OX1 3EY ,11121571390,COMMUNICATION STATION AND PREMISES                          ,04/01/2010,2500,"T-MOBILE (71390) CARPHONE WAREHOUSE CORNMARKET STREET OXFORD OX1 3EY
(51.753494, -1.258318)"
71191271,T-MOBILE UK LTD                 ,OX1 3EY ,11121571390,COMMUNICATION STATION AND PREMISES                          ,04/01/2010,2500,"T-MOBILE (71390) CARPHONE WAREHOUSE CORNMARKET STREET OXFORD OX1 3EY
(51.753494, -1.258318)"
71186178,DIGNITY FUNERALS LTD            ,OX4 4HZ ,11125000100,SHOP AND PREMISES                                           ,,18500,"1 COURTLAND ROAD OXFORD OX4 4HZ
(51.728588, -1.227595)"
71186178,DIGNITY FUNERALS LTD            ,OX4 4HZ ,11125000100,SHOP AND PREMISES                                           ,,18500,"1 COURTLAND ROAD OXFORD OX4 4HZ
(51.728588, -1.227595)"
71192344,NATIONWIDE BARBERS LTD          ,OX4 2BY ,11127536801,SHOP AND PREMISES                                           ,08/04/2015,6800,"368 COWLEY ROAD OXFORD OX4 2BY
(51.742266, -1.22658)"
71181812,KANBRI (UK) LTD                 ,OX4 4JA ,11125000200,SHOP AND PREMISES                                           ,09/12/2001,17250,"2 COURTLAND ROAD OXFORD OX4 4JA
(51.728623, -1.226017)"
71181812,KANBRI (UK) LTD                 ,OX4 4JA ,11125000200,SHOP AND PREMISES                                           ,09/12/2001,17250,"2 COURTLAND ROAD OXFORD OX4 4JA
(51.728623, -1.226017)"
71188526,FIRST NINE CATERING LTD         ,OX4 4HZ ,11125000300,SHOP AND PREMISES                                           ,11/01/2010,14250,"3 COURTLAND ROAD OXFORD OX4 4HZ
(51.728588, -1.227595)"
71188526,FIRST NINE CATERING LTD         ,OX4 4HZ ,11125000300,SHOP AND PREMISES                                           ,11/01/2010,14250,"3 COURTLAND ROAD OXFORD OX4 4HZ
(51.728588, -1.227595)"
71186599,KOASTA LTD                      ,OX4 4JA ,11125000601,SHOP AND PREMISES                                           ,02/01/2008,9100,"6A COURTLAND ROAD OXFORD OX4 4JA
(51.728623, -1.226017)"
71186599,KOASTA LTD                      ,OX4 4JA ,11125000601,SHOP AND PREMISES                                           ,02/01/2008,9100,"6A COURTLAND ROAD OXFORD OX4 4JA
(51.728623, -1.226017)"
71193195,BETFRED LIMITED                 ,OX4 4HZ ,11125000603,BETTING SHOP AND PREMISES                                   ,,14750,"4 COURTLAND ROAD OXFORD OX4 4HZ
(51.728588, -1.227595)"
71193195,BETFRED LIMITED                 ,OX4 4HZ ,11125000603,Betting Shop and Premises                                   ,,14750,"4 COURTLAND ROAD OXFORD OX4 4HZ
(51.728588, -1.227595)"
71192899,OXFORD HEATING SUPPLIES LIMITED ,OX4 4HZ ,11125000604,SHOP AND PREMISES                                           ,07/04/2016,13000,"6 COURTLAND ROAD OXFORD OX4 4HZ
(51.728588, -1.227595)"
71192899,OXFORD HEATING SUPPLIES LIMITED ,OX4 4HZ ,11125000604,Shop and Premises                                           ,07/04/2016,13000,"6 COURTLAND ROAD OXFORD OX4 4HZ
(51.728588, -1.227595)"
71184731,HR SOURCE LTD                   ,OX4 1HP ,11127500101,OFFICES AND PREMISES                                        ,,5400,"GND FLR 1 COWLEY ROAD OXFORD OX4 1HP
(51.749529, -1.242724)"
71184731,HR SOURCE LTD                   ,OX4 1HP ,11127500101,OFFICES AND PREMISES                                        ,,5400,"GND FLR 1 COWLEY ROAD OXFORD OX4 1HP
(51.749529, -1.242724)"
71190437,BEELINE BICYCLES LTD            ,OX4 1XA ,11127500205,SHOP AND PREMISES                                           ,01/04/2013,51000,"205 COWLEY ROAD OXFORD OX4 1XA
(51.746972, -1.233902)"
71190437,BEELINE BICYCLES LTD            ,OX4 1XA ,11127500205,Shop and Premises                                           ,01/04/2013,51000,"205 COWLEY ROAD OXFORD OX4 1XA
(51.746972, -1.233902)"
71192880,BEELINE BICYCLES LTD            ,OX4 1XR ,11127500206,OFFICES AND PREMISES                                        ,05/01/2013,12500,"4A EAST AVENUE OXFORD OX4 1XR
(51.748938, -1.232029)"
71192880,BEELINE BICYCLES LTD            ,OX4 1XR ,11127500206,Offices and Premises                                        ,05/01/2013,12500,"4A EAST AVENUE OXFORD OX4 1XR
(51.748938, -1.232029)"
71190549,EAST LAND PROPERTY DEVT LTD     ,OX4 1UR ,11127500278,UNDERGOING CONVERSION                                       ,03/01/2013,0,"278 COWLEY ROAD OXFORD OX4 1UR
(51.745133, -1.230384)"
71190549,EAST LAND PROPERTY DEVT LTD     ,OX4 1UR ,11127500278,Undergoing Conversion                                       ,03/01/2013,0,"278 COWLEY ROAD OXFORD OX4 1UR
(51.745133, -1.230384)"
71185092,LUBAVITCH (UK) LTD              ,OX4 1HR ,1112750075A        ,OFFICES AND PREMISES                                        ,,5100,"75A COWLEY ROAD OXFORD OX4 1HR
(51.749038, -1.240602)"
71185092,LUBAVITCH (UK) LTD              ,OX4 1HR ,1112750075A        ,OFFICES AND PREMISES                                        ,,5100,"75A COWLEY ROAD OXFORD OX4 1HR
(51.749038, -1.240602)"
71191825,ATOMIC BURGER LIMITED           ,OX4 1JB ,1112750092A        ,CAFE AND PREMISES                                           ,12/03/2014,30500,"92 COWLEY ROAD OXFORD OX4 1JB
(51.748724, -1.240738)"
71191825,ATOMIC BURGER LIMITED           ,OX4 1JB ,1112750092A        ,CAFE AND PREMISES                                           ,12/03/2014,30500,"92 COWLEY ROAD OXFORD OX4 1JB
(51.748724, -1.240738)"
71191311,WILTON PLACE PROPERTIES LTD     ,OX4 1JH ,1112750134B        ,OFFICES AND PREMISES                                        ,04/10/2014,60500,"2ND-3RD FLRS 134 COWLEY ROAD OXFORD OX4 1JH
(51.747823, -1.23761)"
71191311,WILTON PLACE PROPERTIES LTD     ,OX4 1JH ,1112750134B        ,OFFICES AND PREMISES                                        ,04/10/2014,60500,"2ND-3RD FLRS 134 COWLEY ROAD OXFORD OX4 1JH
(51.747823, -1.23761)"
71187536,THE FIRST FLOOR RESTAURANT LTD  ,OX4 1UE ,1112750158A        ,RESTAURANT AND PREMISES                                     ,12/04/2008,24750,"158 COWLEY ROAD OXFORD OX4 1UE
(51.747153, -1.235535)"
71187536,THE FIRST FLOOR RESTAURANT LTD  ,OX4 1UE ,1112750158A        ,RESTAURANT AND PREMISES                                     ,12/04/2008,24750,"158 COWLEY ROAD OXFORD OX4 1UE
(51.747153, -1.235535)"
71187750,OXFORD NIGHT SHELTER LTD        ,OX4 2AQ ,11127501931,OFFICES AND PREMISES                                        ,,22500,"CROWN HOUSE 1ST FLR 193 COWLEY ROAD OXFORD OX4 2AQ
(51.743576, -1.227456)"
71187750,OXFORD NIGHT SHELTER LTD        ,OX4 2AQ ,11127501931,OFFICES AND PREMISES                                        ,,22500,"CROWN HOUSE 1ST FLR 193 COWLEY ROAD OXFORD OX4 2AQ
(51.743576, -1.227456)"
70710831,LAMONFIELD LTD                  ,OX4 1HP ,11127502304,CAFE AND PREMISES                                           ,04/01/1992,45750,"23 COWLEY ROAD OXFORD OX4 1HP
(51.749529, -1.242724)"
70710831,LAMONFIELD LTD                  ,OX4 1HP ,11127502304,CAFE AND PREMISES                                           ,04/01/1992,45750,"23 COWLEY ROAD OXFORD OX4 1HP
(51.749529, -1.242724)"
71124001,CAFE KAS BAH BA LTD             ,OX4 1HP ,11127502500,RESTAURANT AND PREMISES                                     ,04/04/1997,43750,"25-27 COWLEY ROAD OXFORD OX4 1HP
(51.749529, -1.242724)"
71192832,DESSERTS OXFORD LIMITED         ,OX4 1UH ,11127502640,SHOP AND PREMISES                                           ,04/10/2016,13500,"264 COWLEY ROAD OXFORD OX4 1UH
(51.746036, -1.232483)"
71192832,DESSERTS OXFORD LIMITED         ,OX4 1UH ,11127502640,SHOP AND PREMISES                                           ,04/10/2016,13500,"264 COWLEY ROAD OXFORD OX4 1UH
(51.746036, -1.232483)"
71181505,SCOTT FRASER LTD                ,OX4 1XQ ,11127502670,SHOP AND PREMISES                                           ,04/01/2001,10750,"267 COWLEY ROAD OXFORD OX4 1XQ
(51.744954, -1.229243)"
