Organisation Name,Dept,Service Cat Label,Expenditure CIPFA Sub Group Label,Purpose of Spend,Supplier,Supplier Reference,Pay Date,Net Amount,Transaction Number,Grant to VCSE?,Charity Number,Card Transaction,Irrecoverable VAT
Pendle Borough Council,Operational Services,,PJ01,Stock : Purchases,ENGINEERING & FOUNDRY SUPPLIES,A0001002, 09/04/2015,�77.28,OPS0260595,N,N/A,N,N/A
Pendle Borough Council,Operational Services,,PJ01,Stock : Purchases,ENGINEERING & FOUNDRY SUPPLIES,A0001002, 09/04/2015,�149.12,OPS0260595,N,N/A,N,N/A
Pendle Borough Council,Operational Services,,PJ01,Stock : Purchases,ENGINEERING & FOUNDRY SUPPLIES,A0001002, 09/04/2015,�152.00,OPS0260595,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Supplies and Services,4201,Protective Clothing,ENGINEERING & FOUNDRY SUPPLIES,A0001002, 16/04/2015,�25.00,PCO0260903,N,N/A,N,N/A
Pendle Borough Council,Operational Services,,PJ01,Stock : Purchases,ENGINEERING & FOUNDRY SUPPLIES,A0001002, 16/04/2015,�102.06,OPS0260892,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,4201,Protective Clothing,ENGINEERING & FOUNDRY SUPPLIES,A0001002, 30/04/2015,�26.10,REG0260886,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,4707,Miscellaneous : Other,ENGINEERING & FOUNDRY SUPPLIES,A0001002, 30/04/2015,�244.60,REG0260885,N,N/A,N,N/A
Pendle Borough Council,Operational Services,,PJ01,Stock : Purchases,ENGINEERING & FOUNDRY SUPPLIES,A0001002, 30/04/2015,�20.83,OPS0261215,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Supplies and Services,4705,Other Expenses,ENVIRONMENT AGENCY,A0003560, 30/04/2015,"�6,735.50",PCO0261229,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Capital Costs,CD14,Capital : Payments,ENVIRONMENT AGENCY,A0090278, 30/04/2015,�100.00,HED0261272,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,4705,Other Expenses,ENVIRONMENT MEDIA GROUP LIMITED,A0023440, 30/04/2015,�239.00,OPS0261222,N,N/A,N,N/A
Pendle Borough Council,Human Resources,Supplies and Services,4002,EFM : Office and computer equipment,ESSENTRA PACKAGING & SECURITY LTD,A0056512, 23/04/2015,�34.50,PER0261130,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,4614,Mayoral Expenses,EURAVIA ENGINEERING & SUPPLY CO LTD,A0090274, 23/04/2015,�200.00,DAL0261190,N,N/A,N,N/A
Pendle Borough Council,Property Services,Supplies and Services,4704,Publicity & advertisement,EUROMEDIA ASSOCIATES LIMITED,A0007610, 23/04/2015,�75.00,EST0261107,N,N/A,N,N/A
Pendle Borough Council,Property Services,Supplies and Services,4704,Publicity & advertisement,EUROMEDIA ASSOCIATES LIMITED,A0007610, 23/04/2015,�75.00,EST0261107,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,4401,Consultants Fees,EVERSHEDS LLP,A0062061, 23/04/2015,�187.50,DAL0261159,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,4401,Consultants Fees,EVERSHEDS LLP,A0062061, 23/04/2015,�187.50,DAL0261159,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,4415,Planning Appeals,EVERSHEDS LLP,A0062061, 23/04/2015,�187.50,DAL0261159,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,4705,Other Expenses,EVERSHEDS LLP,A0062061, 23/04/2015,�187.50,DAL0261159,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,2101,Grounds : R & M : Day to Day : Routine,F NUTTER & SONS,A0002037, 09/04/2015,�12.75,HED0260433,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,2101,Grounds : R & M : Day to Day : Routine,F NUTTER & SONS,A0002037, 09/04/2015,�210.00,HED0260433,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,2101,Grounds : R & M : Day to Day : Routine,F NUTTER & SONS,A0002037, 23/04/2015,�6.50,HED0261046,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,2101,Grounds : R & M : Day to Day : Routine,F NUTTER & SONS,A0002037, 23/04/2015,�55.00,HED0261046,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Capital Costs,CD20,Public Realm,F NUTTER & SONS,A0002037, 30/04/2015,�49.85,HED0261365,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Capital Costs,CD20,Public Realm,F NUTTER & SONS,A0002037, 30/04/2015,�180.00,HED0261365,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,4614,Mayoral Expenses,FARMHOUSE BISCUITS LTD,A0054438, 23/04/2015,�200.00,DAL0261181,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,2001,Bldgs : R & M : Day To Day,FAST GLASS LIMITED,A0005903, 09/04/2015,�75.00,EST0260584,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,2001,Bldgs : R & M : Day To Day,FAST GLASS LIMITED,A0005903, 09/04/2015,�25.00,EST0260585,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,2001,Bldgs : R & M : Day To Day,FAST GLASS LIMITED,A0005903, 09/04/2015,�51.50,EST0260585,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,2001,Bldgs : R & M : Day To Day,FAST GLASS LIMITED,A0005903, 09/04/2015,�25.00,EST0260583,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,2001,Bldgs : R & M : Day To Day,FAST GLASS LIMITED,A0005903, 09/04/2015,�51.50,EST0260583,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,2001,Bldgs : R & M : Day To Day,FAST GLASS LIMITED,A0005903, 09/04/2015,�75.00,EST0260586,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,2001,Bldgs : R & M : Day To Day,FAST GLASS LIMITED,A0005903, 09/04/2015,�167.51,EST0260586,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,2101,Grounds : R & M : Day to Day : Routine,FENLAND LEISURE PRODUCTS LIMITED,A0072950, 23/04/2015,�20.00,PCO0261069,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,2101,Grounds : R & M : Day to Day : Routine,FENLAND LEISURE PRODUCTS LIMITED,A0072950, 23/04/2015,�162.00,PCO0261069,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,2101,Grounds : R & M : Day to Day : Routine,FENLAND LEISURE PRODUCTS LIMITED,A0072950, 23/04/2015,�378.00,PCO0261069,N,N/A,N,N/A
Pendle Borough Council,Human Resources,Supplies and Services,4705,Other Expenses,FIDELITI LIMITED,A0052058, 09/04/2015,�125.43,PER0260702,N,N/A,N,N/A
Pendle Borough Council,Property Services,Supplies and Services,4705,Other Expenses,FIRST SIGNS LIMITED,A0001121, 23/04/2015,�22.00,EST0261100,N,N/A,N,N/A
Pendle Borough Council,Property Services,Capital Costs,CD14,Capital : Payments,FIRST SIGNS LIMITED,A0001121, 23/04/2015,�54.00,EST0261100,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Supplies and Services,4739,Grants/Contributions,FIRST TEACH,A0090235, 09/04/2015,"�1,914.69",HMR0260200,N,N/A,N,N/A
Pendle Borough Council,Financial Services,,303,Precept Parish & T Council,FOULRIDGE PARISH COUNCIL,A0077715, 30/04/2015,"�11,539.00",AAS0261355,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Supplies and Services,4705,Other Expenses,FOULRIDGE PARISH COUNCIL,A0077715, 30/04/2015,"�1,353.00",AAS0261355,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transfer Payments,6007,Parish Council Allocation,FOULRIDGE PARISH COUNCIL,A0077715, 30/04/2015,�761.00,AAS0261355,N,N/A,N,N/A
Pendle Borough Council,Environmental Health Services,Supplies and Services,4705,Other Expenses,FRED HAMER FUNERAL SVCS - HAVENCARE MGT LTD,A0075504, 09/04/2015,�993.00,ENV0260657,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,3105,Tprt : Repairs : General,FREIGHT TRANSPORT ASSOCIATION,A0001124, 09/04/2015,�43.75,OPS0260636,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,2001,Bldgs : R & M : Day To Day,FRESHWATER COOLERS PLC,A0085846, 16/04/2015,�291.98,EST0260950,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,2001,Bldgs : R & M : Day To Day,FRESHWATER COOLERS PLC,A0085846, 16/04/2015,�875.94,EST0260949,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Capital Costs,CD14,Capital : Payments,FRIENDS OF BALL GROVE,A0090242, 16/04/2015,�164.00,HED0261036,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Support Services,7201,Bank Charges,G4S CASH SOLUTIONS (UK) LIMITED,A0002616, 16/04/2015,�164.43,AAS0261001,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,4705,Other Expenses,GGP SYSTEMS LTD,A0042243, 09/04/2015,"�1,656.09",OPS0260529,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,4003,EFM : Other Equipment,GLASDON UK LIMITED,A0078667, 30/04/2015,�32.20,OPS0261216,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,4003,EFM : Other Equipment,GLASDON UK LIMITED,A0078667, 30/04/2015,�840.00,OPS0261206,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Supplies and Services,4401,Consultants Fees,GLOBAL PAYMENTS,A0072461, 20/04/2015,�695.73,AAS0261257,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Supplies and Services,4421,Credit card and online charges,GLOBAL PAYMENTS,A0072461, 20/04/2015,�598.08,AAS0261258,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Supplies and Services,4421,Credit card and online charges,GLOBAL PAYMENTS,A0072461, 20/04/2015,"�1,159.52",AAS0261256,N,N/A,N,N/A
Pendle Borough Council,Human Resources,,9399,Payroll deductions,GMB NATIONAL ADMINISTRATION UNIT,A0064929, 09/04/2015,-�36.78,PER0260704,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,3601,Tprt : Annual Hire Charge,GO PLANT LIMITED,A0045105, 09/04/2015,"�65,405.80",OPS0260624,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,3601,Tprt : Annual Hire Charge,GO PLANT LIMITED,A0045105, 16/04/2015,"�65,405.80",OPS0260954,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,3601,Tprt : Annual Hire Charge,GO PLANT LIMITED,A0045105, 30/04/2015,�750.00,OPS0261217,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,4614,Mayoral Expenses,GOING DUTCH FLORIST,A0001216, 23/04/2015,�37.50,DAL0261081,N,N/A,N,N/A
Pendle Borough Council,Financial Services,,303,Precept Parish & T Council,GOLDSHAWBOOTH PARISH COUNCIL,A0080533, 30/04/2015,"�3,902.00",AAS0261354,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Supplies and Services,4705,Other Expenses,GOLDSHAWBOOTH PARISH COUNCIL,A0080533, 30/04/2015,�990.00,AAS0261354,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transfer Payments,6007,Parish Council Allocation,GOLDSHAWBOOTH PARISH COUNCIL,A0080533, 30/04/2015,�227.00,AAS0261354,N,N/A,N,N/A
Pendle Borough Council,Environmental Health Services,Supplies and Services,4705,Other Expenses,GRADKO INTERNATIONAL LTD,A0025806, 09/04/2015,�4.65,ENV0260670,N,N/A,N,N/A
Pendle Borough Council,Environmental Health Services,Supplies and Services,4705,Other Expenses,GRADKO INTERNATIONAL LTD,A0025806, 09/04/2015,�216.55,ENV0260670,N,N/A,N,N/A
Pendle Borough Council,Environmental Health Services,Supplies and Services,4705,Other Expenses,GRADKO INTERNATIONAL LTD,A0025806, 30/04/2015,�4.65,ENV0261352,N,N/A,N,N/A
Pendle Borough Council,Environmental Health Services,Supplies and Services,4705,Other Expenses,GRADKO INTERNATIONAL LTD,A0025806, 30/04/2015,�216.55,ENV0261352,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,4614,Mayoral Expenses,GRAHAM ENGINEERING LTD,A0001262, 23/04/2015,�200.00,DAL0261150,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,,PJ01,Stock : Purchases,GREENHAM TRADING LTD,A0001204, 30/04/2015,�121.00,PCO0261230,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Capital Costs,CD14,Capital : Payments,GREENWOOD PLUMBERS,A0090123, 16/04/2015,"�1,621.54",HMR0260869,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Capital Costs,CH22,Ren Grant : 1996 Act,GREENWOOD PLUMBERS,A0090123, 16/04/2015,�771.60,HMR0260868,N,N/A,N,128.6
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,4304,Reference Books Acts,HAMMICKS LEGAL INFORMATION SERVICES,A0045271, 16/04/2015,�210.00,DAL0261031,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,4614,Mayoral Expenses,HARVEY ENVIRONMENTAL SERVICES LTD,A0048542, 23/04/2015,�200.00,DAL0261178,N,N/A,N,N/A
Pendle Borough Council,Human Resources,Indirect Employee Expenses,1236,Emp : Medical Expenses,HEALTH BUSINESS LIMITED,A0088933, 23/04/2015,�100.00,PER0261125,N,N/A,N,N/A
Pendle Borough Council,Human Resources,Indirect Employee Expenses,1236,Emp : Medical Expenses,HEALTH BUSINESS LIMITED,A0088933, 23/04/2015,�145.00,PER0261125,N,N/A,N,N/A
Pendle Borough Council,Human Resources,,9399,Payroll deductions,HEALTHSHIELD,A0018488, 23/04/2015,-�5.29,PER0261136,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,4705,Other Expenses,HENRY CHRISTOPHER COMMERCIAL PRINTERS LTD,A0081256, 30/04/2015,�406.00,DAL0261335,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,4004,EFM Materials,HERITAGE CARDS & SOUVENIRS LTD,A0077997, 30/04/2015,�26.00,HED0261269,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,4004,EFM Materials,HERITAGE CARDS & SOUVENIRS LTD,A0077997, 30/04/2015,�109.73,HED0261270,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,4004,EFM Materials,HERITAGE CARDS & SOUVENIRS LTD,A0077997, 30/04/2015,�167.79,HED0261268,N,N/A,N,N/A
Pendle Borough Council,Planning & Building Control,Capital Costs,CD14,Capital : Payments,HERITAGE TRUST FOR THE NORTH WEST,A0002183, 09/04/2015,"�43,441.00",PBC0260684,Y,508300,N,N/A
Pendle Borough Council,Financial Services,,303,Precept Parish & T Council,HIGHAM-WITH-WEST CLOSE BOOTH P C,A0001340, 30/04/2015,"�10,092.00",AAS0261353,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Supplies and Services,4705,Other Expenses,HIGHAM-WITH-WEST CLOSE BOOTH P C,A0001340, 30/04/2015,"�1,058.00",AAS0261353,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transfer Payments,6007,Parish Council Allocation,HIGHAM-WITH-WEST CLOSE BOOTH P C,A0001340, 30/04/2015,�757.00,AAS0261353,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,4403,Court Fees,HM COURTS & TRIBUNALS SERVICE,A0080967, 09/04/2015,�70.00,DAL0260686,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,4403,Court Fees,HM COURTS & TRIBUNALS SERVICE,A0080967, 09/04/2015,�70.00,DAL0260687,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,4403,Court Fees,HM COURTS & TRIBUNALS SERVICE,A0080967, 09/04/2015,�100.00,DAL0260688,N,N/A,N,N/A
Pendle Borough Council,Revenues Services,Supplies and Services,4401,Consultants Fees,HM COURTS & TRIBUNALS SERVICE,A0080034, 16/04/2015,�57.00,TRE0260989,N,N/A,N,N/A
Pendle Borough Council,Revenues Services,Supplies and Services,4401,Consultants Fees,HM COURTS & TRIBUNALS SERVICE,A0080034, 16/04/2015,"�1,464.00",TRE0260989,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,4403,Court Fees,HM COURTS & TRIBUNALS SERVICE,A0080967, 23/04/2015,�80.00,DAL0261191,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,4403,Court Fees,HM COURTS & TRIBUNALS SERVICE,A0080967, 23/04/2015,�80.00,DAL0261194,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Supplies and Services,4510,"Monitoring, Console etc",HOUSING PENDLE LIMITED,A0055008, 23/04/2015,�24.37,HMR0261071,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,2001,Bldgs : R & M : Day To Day,ICCM,A0050090, 16/04/2015,�445.00,PCO0260900,N,N/A,N,N/A
Pendle Borough Council,Planning & Building Control,Supplies and Services,4601,Seminars etc All Costs,INSTITUTE OF LICENSING,A0082227, 30/04/2015,�70.00,PBC0261288,N,N/A,N,N/A
Pendle Borough Council,Chief Executives Policy Unit,Supplies and Services,4705,Other Expenses,J H BLAKEY & SONS (SECURITY) LTD,A0000211, 09/04/2015,�181.62,COR0260524,N,N/A,N,N/A
Pendle Borough Council,Chief Executives Policy Unit,Supplies and Services,4705,Other Expenses,J H BLAKEY & SONS (SECURITY) LTD,A0000211, 09/04/2015,�195.66,COR0260533,N,N/A,N,N/A
Pendle Borough Council,Chief Executives Policy Unit,Supplies and Services,4705,Other Expenses,J H BLAKEY & SONS (SECURITY) LTD,A0000211, 09/04/2015,�221.90,COR0260523,N,N/A,N,N/A
Pendle Borough Council,Chief Executives Policy Unit,Supplies and Services,4705,Other Expenses,J H BLAKEY & SONS (SECURITY) LTD,A0000211, 16/04/2015,�22.94,COR0261029,N,N/A,N,N/A
Pendle Borough Council,Chief Executives Policy Unit,Supplies and Services,4705,Other Expenses,J H BLAKEY & SONS (SECURITY) LTD,A0000211, 30/04/2015,�115.00,COR0261373,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,2001,Bldgs : R & M : Day To Day,J HARGREAVES,A0001359, 16/04/2015,�25.00,PCO0260939,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,2001,Bldgs : R & M : Day To Day,J HARGREAVES,A0001359, 16/04/2015,�25.00,PCO0260941,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Supplies and Services,4419,LCC Levy (Admins Costs),JACOBS,A0016294, 09/04/2015,-�127.42,HED0260462,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Supplies and Services,4419,LCC Levy (Admins Costs),JACOBS,A0016294, 09/04/2015,�127.42,HED0260462,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Supplies and Services,4419,LCC Levy (Admins Costs),JACOBS,A0016294, 23/04/2015,-�82.41,HED0261161,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Supplies and Services,4419,LCC Levy (Admins Costs),JACOBS,A0016294, 23/04/2015,-�75.42,HED0261160,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Supplies and Services,4419,LCC Levy (Admins Costs),JACOBS,A0016294, 23/04/2015,�75.42,HED0261160,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Supplies and Services,4419,LCC Levy (Admins Costs),JACOBS,A0016294, 23/04/2015,�82.41,HED0261161,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Supplies and Services,4419,LCC Levy (Admins Costs),JACOBS,A0016294, 30/04/2015,-�207.41,HED0261275,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Supplies and Services,4419,LCC Levy (Admins Costs),JACOBS,A0016294, 30/04/2015,�207.41,HED0261275,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,2001,Bldgs : R & M : Day To Day,JAMES ALPE SIGN & DESIGN,A0061107, 30/04/2015,�182.30,PCO0261241,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,2101,Grounds : R & M : Day to Day : Routine,JAMES ALPE SIGN & DESIGN,A0061107, 30/04/2015,�51.51,PCO0261242,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,2606,Passenger Shelter Cleaning,JANDON CLEANING SERVICES,A0079028, 23/04/2015,�140.00,HED0261177,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,2606,Passenger Shelter Cleaning,JANDON CLEANING SERVICES,A0079028, 23/04/2015,�100.00,HED0261177,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,2606,Passenger Shelter Cleaning,JANDON CLEANING SERVICES,A0079028, 23/04/2015,�160.00,HED0261177,N,N/A,N,N/A
