Ratepayer,Property Address,Propref,Billing Address,RV,Property Description,Relief Code
Environment Agency,"10a Burnley Road, Mytholmroyd, Hebden Bridge, HX7 5LH",76088749,"Horizon House, Deanery Road, Bristol, BS1 5AH",2950,Shop and Premises,Awaiting occupation
,"R/O 25 Bethel Street, Brighouse, HD6 1JR",29048712,,990,Store And Premises,Rateable Value below threshold
Enterprise Inns Plc,"The Court Yard, 5/6 Wards End, Halifax, HX1 1BX",69264715,"Purchase Ledger Dept, 3 Monkspath Hall Road, Solihull, West Midlands, B90 4SJ",22750,Public House and Premises,Awaiting occupation
Quartz Estates (Halifax) Ltd,"10 Commercial Street, Halifax, HX1 1TA",64660712,"C/O D T Z, Byron House, Maid Marion Way, Nottingham, MG1 6HS",19000,Shop and Premises,Empty Relief - Post 01/04/2008
,"9 Northowram Green, Northowram, Halifax, HX3 7JE",68100009,,4400,Shop and Premises,Awaiting occupation
,"91/93 Northgate, Halifax, HX1 1XJ",68096710,,1525,Stores,Awaiting occupation
The Slightly Foxed Brewing Company Limited,"2 Richmond House, Caldene Business Park, Burnley Road, Mytholmroyd          HX7 5QJ",76088879,"Fao Matthew Bell, Higher Underbank House, Charlestown, Hebden Bridge, West Yorkshire, HX7 6PS",5000,Warehouse And Premises,Qualifying industrial hereditament
F C F M Group Ltd,"Harrison House, 10 Harrison Road, Halifax, HX1 2AF",65276707,"295 Kings Road, London, SW3 5EP",540,Office,Listed Building
Barclay Firth Ltd,"10 Rochdale Road, Todmorden, OL14 5AA",78400010,"Ground Floor, Riverside Mills, Saddleworth Road, Elland, HX5 0RY",2075,Office and Premises,Awaiting occupation
,"New Delight Works, Boothtown Road, Halifax, HX3 6TU",64284824,,2250,Workshop And Premises,Awaiting occupation
Appleyard Lees,"26 Clare Road, Halifax, HX1 2HX",64584026,"11/15 Clare Road, Halifax, HX1 2HX",14500,Offices and Premises,Empty Relief - Post 01/04/2008
,"8 Carlton Place, Halifax, HX1 2SB",64484710,,40000,Restaurant And Premises,Empty Relief - Post 01/04/2008
,"Office 3, Church View Office Centre, Elland Road, Ripponden            HX6 4DB",77196727,,1475,Offices And Premises,Rateable Value below threshold
Millcraft Associates,"Unit 7 Hebble End Mill, Hebble End, Hebden Bridge, HX7 6HJ",76256712,"Bridge Mill, St George's Square, Hebden Bridge, HX7 8ET",710,Workshop And Premises,Qualifying industrial hereditament
Waxman Holdings Ltd,"Unit 2, Heathfield Industrial Estate, Heathfield Street, Elland              HX5 9AE",56128705,"Grove Mills, Elland Lane, Elland, HX5 9DZ",13000,Workshop And Premises,Empty Relief - Post 01/04/2008
Thrum Hall Industrial Park Ltd,"Unit 10, Thrum Hall Business Park, Albert Road, Halifax              HX2 0DB",64040746,"15 Southedge Close, Hipperholme, Halifax, West Yorkshire, HX3 8DW",8700,Warehouse And Premises,Empty Relief - Post 01/04/2008
,"Sovereign House, 8 Bonegate Road, Brighouse, HD6 1SP",29064701,,7200,Day Nursery and Premises,Empty Relief - Post 01/04/2008
Haverley Properties Ltd,"28 Pellon Lane, Halifax, HX1 5SP",68236786,"Long Royd House, Long Royd Road, Triangle, HX6 1NX",2250,Taxi Office And Premises,Empty Property - RV < 15000
Warmco Space Heating Ltd,"Unit 1 Kirklees Steelworks, Grove Street, Brighouse, HD6 1PL",29284732,"Warmco Industrial Park, Manchester Road, Mossley, Ashton Under Lyne, OL5 9AY",1725,Store And Premises,Empty Property - RV < 15000
Kino & Co,"Office 3.8, 1ST Floor, White Rose Mill, Holdsworth Road, Holmfield            HX3 6SN",65344746,"Office H M 2.0, Holmfield Mills, Holdsworth Road, Halifax, HX3 6SN",630,Office,Empty Property - RV < 15000
Blackshaw Holdings Ltd,"Unit 29 Birkby House, Birkby Lane, Bailiff Bridge, Brighouse            HD6 4JJ",29056742,"St Bernards Mill, Gelderd Road, Gildersome, Leeds, LS27 7NA",1975,Offices And Premises,Rateable Value below threshold
,"Harley Mill, Harley Street, Todmorden, OL14 5JE",78208702,,7800,Workshop And Premises,Empty Relief - Post 01/04/2008
,"73 Stainland Road, Greetland, Halifax, HX4 8BD",68772073,,2550,Shop and Premises,Empty Property - RV < 15000
Todmorden W M Social Club,"Hand Car Wash, R/O Tod W M Club, Halifax Road, Todmorden           OL14 5QG",78192819,"C/O The Secretary, North View, Halifax Road, Todmorden, OL14 5QG",850,Store and Premises,Empty Property - RV < 15000
,"3 Wharf Street, Sowerby Bridge, HX6 2EG",77652003,,2850,Shop and Premises,Empty Relief - Post 01/04/2008
Homes & Communities Agency,"1st Floor, 6 King Cross Street, Halifax, HX1 2SH",65520721,"Economic Assets Team, Lateral 8, City Walk, Leeds, LS11 9AT",5500,Offices and Premises,Listed Building
,"30 Waterhouse Street, Halifax, HX1 1UQ",69304030,,3850,Shop and Premises,Empty Relief - Post 01/04/2008
Bizspace Ltd,"Unit 16B, Calderdale Business Park, Club Lane, Halifax              HX2 8AX",64628835,"Sovereign House, Fao Mital Shah, 1 Albert Place, Finchley, London, N3 1QB",1750,Office,Rateable Value below threshold
,"67 Hanson Lane, Halifax, HX1 5NX",65264067,,4900,Shop and Premises,Empty Relief - Post 01/04/2008
Viewstone Ltd,"Part James Street Mills, James Street, Elland, HX5 0HB",56144728,"High Level Works, Pellon Lane, Halifax, HX1 4PZ",5000,Store And Premises,Empty Relief - Post 01/04/2008
Blackshaw Holdings Ltd,"Unit 23 Birkby House, Birkby Lane, Bailiff Bridge, Brighouse            HD6 4JJ",29056752,"St Bernards Mill, Gelderd Road, Gildersome, Leeds, LS27 7NA",4000,Offices And Premises,Empty Relief - Post 01/04/2008
,"Unit 6, Fairlea Mill, Ellen Holme Lane, Luddendenfoot       HX2 6EP",65020708,,1500,Garage And Premises,Rateable Value below threshold
Warmco Space Heating Ltd,"Unit 6 Grd Floor North Side, Exchange Mill, Saddleworth Road, Elland               HX5 0RY",56212762,"Warmco Industrial Park, Manchester Road, Mossley, Ashton Under Lyne, OL5 9AY",5200,Warehouse And Premises,Listed Building
Halifax Opportunities Trust,"Hebden Vale Childrens Centre, Stubbing Holme, Hebden Bridge, HX7 6LQ",76524703,"Hanson Lane Enterprise Centr, Hanson Lane, Halifax, HX1 5PG",4200,Day Nursery And Premises,Flood Relief Application 2015/16
Sowerby Bridge Wharf Ltd,"Grd Flr, Lower Calder House, The Wharf, Sowerby Bridge, HX6 2AG",77124702,"The Wharf, Sowerby Bridge, HX6 2AG",3050,Offices and Premises,Listed Building
,"Basement, 2 Silver Street, Halifax, HX1 1HS",68580731,,1025,Store And Premises,Listed Building
A T C Properties Ltd,"Suite 2A First Floor, Fountain Chambers, Fountain Street, Halifax              HX1 1LW",65100715,"7 Cottage Road, Headingley, Leeds, LS6 4DD",1200,Office,Empty Property - RV < 15000
,"Unit 3A, Drakes Industrial Estate, Shay Lane, Halifax              HX3 6RL",68536835,,1750,Store And Premises,Empty Property - RV < 15000
Brearley-Greens,"296b Queens Road, Halifax, HX1 4NS",68308732,"12 Horton Street, Halifax, HX1 1PU",2475,Shop and Premises,Rateable Value below threshold
Halifax Opportunities Trust,"Office 19 Ground Floor, The E W Innovation Centre, Hopwood Lane, Halifax              HX1 5ER",64242717,"Elsie Whiteley Innovation Cent, Hopwood Lane, Halifax, HX1 5ER",1425,Offices and Premises,Empty Property - RV < 15000
Calderdale Mbc Economy & Environment,"42 Market Street, Halifax, HX1 1PB",65736042,"Cafm Team, 1st Floor, Northgate House, Halifax, HX1 1UN",34750,Shop and Premises,Listed Building
Warmco Space Heating Ltd,"Unit 101/101A, Wilkin Royd Mills, Mill Lane, Brighouse            HD6 1PN",29420731,"Warmco Industrial Park, Manchester Road, Mossley, Ashton Under Lyne, OL5 9AY",1775,Offices And Premises,Rateable Value below threshold
Units To Let [Northern] Ltd,"Unit 17B Mill House Works, Mill House Lane, Triangle, Sowerby Bridge      HX6 3LN",77352736,"Hartford Trading Estate, Suthers Street, Oldham, OL9 7TQ",770,Store And Premises,Listed Building
,"Bay 6 (Ground Floor), Shay Lane Works, Shay Lane, Halifax              HX3 6SF",68536789,,2475,Workshop And Premises,Empty Property - RV < 15000
R S Investments Yorkshire Ltd,"Halifax Road, Hipperholme, Halifax, HX3 8ER",65232701,"Thornfield, Leeds Road, Hipperholme, HX3 8NH",1675,Workshop And Premises,Empty Property - RV < 15000
,"6 Savile Park Street, Halifax, HX1 3DX",68476006,,3100,Shop And Premises,Empty Relief - Post 01/04/2008
,"1ST Floor Royds House, Birds Royd Lane, Brighouse, HD6 1LQ",29052753,,13750,Offices and Premises,Empty Relief - Post 01/04/2008
Cellar 28 Ltd,"Ground Floor Office, Cellar 28, William Street, Brighouse            HD6 1HR",29644028,"William Street, Brighouse, HD6 1HR",1200,Office,Empty Property - RV < 15000
Lister Horsfall Ltd,"6 Cheapside, Halifax, HX1 1TQ",64552006,"14 Corn Market, Halifax, HX1 1TH",18250,Shop And Premises,Empty Relief - Post 01/04/2008
Dean Clough Ltd,"Unit 2 F Mill Courtyard, Dean Clough Mills, Halifax, HX3 5AX",64296736,"Office Suite E345, Dean Clough, Halifax, HX3 5AX",5200,Retail Area & Premises,Listed Building
Dean Clough Ltd,"Office Suite D5 5TH Floor, Dean Clough Mills, Halifax, HX3 5AX",64788851,"Office Suite E345, Dean Clough, Halifax, HX3 5AX",46500,Offices and Premises,Listed Building
Fit-Lock Systems Ltd,"Bath Place, R/O11-19 Bramston Street, Brighouse, HD6 3AA",29088707,"Kenann House, 32 Newby Road Industrial Est, Hazel Grove, Stockport, SK7 5DA",2475,Warehouse And Premises,Rateable Value below threshold
Lockside Estates Ltd,"The Wharf, Gas Works Lane, Elland, HX5 9HH",56104704,"Lockside Mill, St Martins Road, Marple, Stockport,, SK6 7BZ",3400,Mooring And Premises,Unoccupied Land
,"15 Roils Head Road, Halifax, HX2 0NQ",68396015,,1500,Shop and Premises,Rateable Value below threshold
,"224 Pellon Lane, Halifax, HX1 5RU",68236224,,3750,Shop and Premises,Empty Relief - Post 01/04/2008
,"3 Hope Street, Hebden Bridge, HX7 8AG",76300005,,3000,Shop and Premises,Flood Relief Application 2015/16
Gordon Rigg (Nurseries) Ltd,"Car Park, Near Travis House, Rochdale Road, Todmorden           OL14 6LD",78400779,"Calderbank Nurseries, Walsden, Todmorden, OL14 7TG",1000,Car Park,Rateable Value below threshold
,"Scaitcliffe Hall, Burnley Road, Todmorden, OL14 7DQ",78076729,,48000,Hotel And Premises,Listed Building
Hawkhead Bray & Son Ltd,"Unit 32a, Phoebe Lane Ind Est, Phoebe Lane, Halifax             HX3 9EX",68248727,"Unit 19a, Phoebe Lane Industrial Estate, Siddal, Halifax, HX3 9EX",260,Store And Premises,Rateable Value below threshold
,"1st Floor, 32 Bell Hall Terrace, Halifax, HX1 3EE",64228700,,930,Store And Premises,Rateable Value below threshold
,"R/O 109 Wakefield Road, Lightcliffe, Halifax, HX3 8SH",69248706,,1100,Store And Premises,Rateable Value below threshold
,"17 West End, Hebden Bridge, HX7 8UQ",76576017,,5000,Shop and Premises,Flood Relief Application 2015/16
S.N.J Mini Market Ltd,"14 Bank Edge Road, Halifax, HX2 8JU",64136014,"2 Turner Avenue South, Illingworth, Halifax, HX2 8EH",1800,Shop and Premises,Rateable Value below threshold
,"Unit 31 (Boiler House), Calder Workshops, Gibbet Street, Halifax             HX1 4JQ",65164751,,950,Workshop And Premises,Rateable Value below threshold
,"Unit 7, Calder Workshops, Gibbet Street, Halifax             HX1 4JQ",65164755,,600,Workshop And Premises,Rateable Value below threshold
,"12 Bridge End, Brighouse, HD6 3DH",29092012,,2375,Shop and Premises,Rateable Value below threshold
,"West View Garage, Boothtown, Halifax, HX3 6PG",69372701,,4650,Workshop And Premises,Empty Relief - Post 01/04/2008
,"The Bull & Dog Inn, South Parade, Stainland, Halifax              HX4 9HW",68636700,,3250,Public House and Premises,Listed Building
,"29 Church Street, Halifax, HX1 1QY",64780701,,10250,Warehouse And Premises,Listed Building
White Rose Non Wovens Ltd,"Arches Street, Halifax, HX1 2SY",69360715,"West Parade, Halifax, HX1 2SY",1900,Workshop And Premises,Rateable Value below threshold
Calderdale Mbc Land & Property Services,"Carlton Street, Halifax, HX1 2AF",65276700,"Northgate House, Northgate, Halifax, HX1 1UN",2950,Workshop And Premises,Listed Building
Crossley Evans Ltd,"Boston Street, Halifax, HX1 4ND",64024704,"Po Box 23, Shipley, Bradford, BD18 2LY",8300,Workshop And Premises,Empty Relief - Post 01/04/2008
Dean Clough Ltd,"Office Suite D 07, Dean Clough Mills, Halifax, HX3 5AX",64885703,"Office Suite E345, Dean Clough, Halifax, HX3 5AX",3900,Warehouse And Premises,Listed Building
Burrwood Garage Ltd,"Monsal Mills, Miall Street, Halifax, HX1 4AE",65788708,"Pellon Lane, Halifax, HX1 4AA",2650,Workshop And Premises,Empty Relief - Post 01/04/2008
Global Commercial Investments Ltd,"First Floor Unit H, Craven Edge Enterprise Cntr, Hopwood Lane, Halifax              HX1 5JH",64242747,"Unit 4, Fast Food Business Centre, Pride Buildings, Hall Lane, Bradford, BD4 7AB",5400,Warehouse And Premises,Empty Relief - Post 01/04/2008
Hutchinson 3G Uk Ltd,"Telecommunication Mast, Ref HX0014 Coal Pit Lane, Southowram, HX3 9RG",68256703,"C/O G V A Grimley [Tm], P.O Box 16097, 3 Brindley Place, Birmingham, B2 2UY",7600,Communication Station and Premises,Unoccupied Land
Johnston Publishing Ltd,"Courier Office, 9 King Cross Street, Halifax, HX1 2SH",65520732,"Johnstone Accounting Centre, Unex House - Suite B, Bourges Boulevard, Peterborough, PE1 1NG",127000,Offices And Premises,Empty Relief - Post 01/04/2008
W H Greenwood Ltd,"Unit 1, 25 Square Road, Halifax, HX1 1QG",68708707,"25 Square Road, Halifax, HX1 1QG",1950,Workshop And Premises,Rateable Value below threshold
Calderdale Mbc Markets Manager,"Balcony Store 5, Borough Market, Halifax, HX1 1DZ",64288777,"19 Albion Street, Halifax, HX1 1DU",167,Store And Premises,Rateable Value below threshold
Calderdale Mbc Markets Manager,"Balcony Store 2, Borough Market, Halifax, HX1 1DZ",64288775,"19 Albion Street, Halifax, HX1 1DU",193,Store And Premises,Rateable Value below threshold
,"The Theatre, 1A Wards End, Halifax, HX1 1DD",69264700,,69500,Club and Premises,Listed Building
E.P.I.C Plc,"Above, 353-359 Skircoat Green Road, Halifax, HX3 0RP",68596700,"Robin Hood Works, Wakefield Road, Brighouse, HD6 1PE",1800,Store And Premises,Rateable Value below threshold
,"Unit U1, Pear Street, Halifax, HX1 3UA",68232706,,2200,Store And Premises,Rateable Value below threshold
Binns & Sons (Greetland) Ltd,"Brian Royd Mills, Brian Royd Lane, Greetland, Halifax              HX4 8NF",68444731,"The Woodlands, Rochdale Road, Greetland, Halifax, HX4 8PH",455,Workshop And Premises,Rateable Value below threshold
Exors Of Mr G R Rower,"19b School Lane, Todmorden, OL14 5AP",78412702,"C/O Mrs C W J Mahoney, 19 The Paddock, Rufford, Lancs, L40 1UL",2225,Offices and Premises,Rateable Value below threshold
Pennine Housing 2000 Ltd,"118 Oak Avenue, Todmorden, OL14 5PD",78340118,"Finance Section, Bull Green House, Bull Green, Halifax, HX1 2EB",1925,Shop and Premises,Rateable Value below threshold
,"Room 5 & 7, At 47 Bethel Street, Brighouse, HD6 1JR",29048730,,2475,Workroom And Premises,Rateable Value below threshold
,"Carlton Works, The Boulevard, R/O 24 Savile Park Road, Halifax             HX1 2EN",68472711,,3000,Store And Premises,Empty Relief - Post 01/04/2008
,"Woodgate, 164 King Cross Road, Halifax, HX1 3LN",65516712,,2150,Surgery And Premises,Rateable Value below threshold
,"111 Haley Hill, Halifax, HX3 6EE",65224111,,1725,Shop and Premises,Rateable Value below threshold
,"R/O 18 Corporation Street, Sowerby Bridge, HX6 2QQ",77160701,,680,Workshop And Premises,Rateable Value below threshold
Dean Clough Ltd,"Unit DY/1, Dean Clough Mills, Halifax, HX3 5AX",64784751,"Office Suite E345, Dean Clough, Halifax, HX3 5AX",5100,Warehouse And Premises,Listed Building
Calderdale Mbc,"10 The Colonnade, Piece Hall, Halifax, HX1 1RE",68252756,"Land And Property Services, Northgate House, Northgate, Halifax, HX1 1UN",2550,Shop and Premises,Listed Building
Calderdale Mbc,"77 Arcade, Piece Hall, Halifax, HX1 1RE",68252786,"Land And Property Services, Northgate House, Northgate, Halifax, HX1 1UN",10500,Shop and Premises,Listed Building
,"1ST & 2ND Floors, 34 Bull Green, Halifax, HX1 5AB",64436808,,2375,Store And Premises,Rateable Value below threshold
Ethical Collections Ltd,"The Courtyard, Bridge Gate, Hebden Bridge, HX7 8EX",76060712,"1 Dray View, Dewsbury, West Yorks, WF13 4PE",10750,Shop and Premises,Flood Relief Application 2015/16
Calderdale Mbc,"7 The Colonnade, Piece Hall, Halifax, HX1 1RE",68252739,"Land And Property Services, Northgate House, Northgate, Halifax, HX1 1UN",2500,Shop and Premises,Listed Building
Roch Valley Homes Ltd,"Unit 7 Hollins Mill, Hollins Road, Todmorden, OL14 6QF",78224703,"2nd Floor, Hollins Mill, Walsden, Todmorden, OL14 6SA",5100,Workshop And Premises,Listed Building
,"45 Hopwood Lane, Halifax, HX1 5ER",65364045,,1875,Shop and Premises,Rateable Value below threshold
R A Technology Ltd,"Ground Floor Wing, Wakefield House, 84 Wakefield Road, Brighouse            HD6 1QL",29608761,"F.A.O. Michael Noble, 84 Wakefield Road, Brighouse, HD6 1QL",5900,Offices and Premises,Empty Relief - Post 01/04/2008
,"Gordon Street, Elland, HX5 0AG",56112700,,1750,Garage And Premises,Rateable Value below threshold
Calderdale Mbc Community Services,"Public Conveniences, Rustic, Piece Hall, Halifax              HX1 1RE",68252791,"C/O Michael Devereux, Piece Hall Admin Office, Piece Hall, Halifax, HX1 1RE",3900,Public Conveniences And Premises,Listed Building
,"Adj 9 Kent Street, Halifax, HX1 2SR",65500700,,930,Store And Premises,Rateable Value below threshold
Calderdale Mbc Community Services,"11 The Colonnade, Piece Hall, Halifax, HX1 1RE",68252775,"C/O Michael Devereux, Piece Hall Admin Office, The Piece Hall, Halifax, HX1 1RE",1625,Shop and Premises,Listed Building
Dean Clough Ind Park Ltd,"Unit D Mill Annexe, Dean Clough Industrial Park, Halifax, HX3 5AX",64784833,"Unit OP14-20, Dean Clough Office Park, Halifax, HX3 5AY",1400,Store,Listed Building
Marshalls Mono Ltd,"Hall Ings, West Lane, Southowram, Halifax              HX3 9RG",69352707,"A Johnson - Group Prop Manager, Marshalls Plc, Landscape House, Premier Way, Lowfields Business Park, Elland, HX5 9HT",10500,Offices And Premises,Empty Relief - Post 01/04/2008
Gallyville Ltd,"1ST Floor, Southgate House, Wards End, Halifax              HX1 1BX",69264733,"F.A.O. Mr Clifford D Wing, Parkside House, 41 Walsingham Road, Enfield, Middlesex, EN2 6EY",45000,Offices And Premises,Empty Relief - Post 01/04/2008
Calderdale Mbc Community Services,"42 The Colonnade, Piece Hall, Halifax, HX1 1RE",68252758,"C/O Michael Devereux, Piece Hall Admin Office, The Piece Hall, Halifax, HX1 1RE",2550,Shop and Premises,Listed Building
