Organisation,Invoice Date,Supplier Name,Proclass Category,Service Area,Cost Centre Name,Invoiced
Rochdale,16/06/2014,PENNINE CARE IN PATIENT SERVICES PRIORY,Healthcare,EARLY HELP AND SCHOOLS,HOSPITAL TUITION,"£2,800.00"
Rochdale,01/06/2014,PENNINE CARE NHS TRUST,Social Community Care Supplies & Services,CUSTOMERS & CORPORATE SERVICES,DRUGS & ALCOHOL - SPECIALIST D&A SRVC,"£160,051.00"
Rochdale,16/06/2014,PENNINE CARE NHS TRUST,Social Community Care Supplies & Services,EARLY HELP AND SCHOOLS,SEN EARLY YEARS,"£8,627.22"
Rochdale,04/06/2014,PENNINE CARE NHS TRUST,Social Community Care Supplies & Services,LEARNING DIS & MENTAL HEALTH,CMHT ROCHDALE,"£9,250.00"
Rochdale,05/06/2014,PENNINE CARE NHS TRUST,Social Community Care Supplies & Services,PUBLIC HEALTH,SEXUAL HEALTH SERVICES,"£250,130.00"
Rochdale,17/06/2014,PHOENIX SOFTWARE LIMITED,Information Communication Technology,-,THIRD PARTY CONTRACTS,"£21,877.04"
Rochdale,17/06/2014,PHOENIX SOFTWARE LIMITED,Information Communication Technology,-,THIRD PARTY CONTRACTS,"£339,241.11"
Rochdale,06/06/2014,PHOENIX SOFTWARE LIMITED,Information Communication Technology,CUSTOMERS & CORPORATE SERVICES,EDIT GENERAL,"£37,800.00"
Rochdale,17/06/2014,PHOENIX SOFTWARE LIMITED,Information Communication Technology,CUSTOMERS & CORPORATE SERVICES,THIRD PARTY CONTRACTS,"£11,359.62"
Rochdale,05/06/2014,PHS GROUP PLC,Utilities,EARLY HELP AND SCHOOLS,ALKRINGTON/ ST PETER`S CHILDREN`S CENTRE,£584.51
Rochdale,13/06/2014,PHS GROUP PLC,Utilities,EARLY HELP AND SCHOOLS,BRIDGEFOLD LODGE,£653.37
Rochdale,17/06/2014,PHS GROUP PLC,Utilities,EARLY HELP AND SCHOOLS,LITTLEBOROUGH CHILDRENS CENTRE,£774.84
Rochdale,17/06/2014,PINSENT MASONS LLP,Legal Services,CUSTOMERS & CORPORATE SERVICES,LEGAL SERVICES,£684.50
Rochdale,05/06/2014,PITNEY BOWES LTD,Mail Services ,ECONOMY AND ENVIRONMENT,EM MAIL ROOM,"£1,684.16"
Rochdale,10/06/2014,PLP CONSTRUCTION LIMITED,"Works - Construction, Repair & Maintenance",PROPERTY AND HIGHWAYS,FASHION CORNER WORKS TO NEW ACCOMMOD 348,"£93,224.88"
Rochdale,16/06/2014,POSITIVE STEPS OLDHAM - KICKSTART,Financial Services,EARLY HELP AND SCHOOLS,ROCHDALE CONNEXTIONS PARTNERSHIP,"£50,500.00"
Rochdale,18/06/2014,POSSABILITIES CIC TRADING,Social Community Care Supplies & Services,EARLY HELP AND SCHOOLS,DISABILITIES RESPITE CARE,"£1,901.20"
Rochdale,19/06/2014,POST OFFICE COUNTERS LTD,Clothing,ECONOMY AND ENVIRONMENT,FLEET MAINTENANCE,"£4,295.00"
Rochdale,06/06/2014,PREMIER CARE,Social Community Care Supplies & Services,PHYSICAL DIS & OLDER PEOPLE,OLDER PEOPLES AGENCY PROVISION,"£6,305.79"
Rochdale,16/06/2014,PREMIER CARE,Social Community Care Supplies & Services,PHYSICAL DIS & OLDER PEOPLE,OLDER PEOPLES AGENCY PROVISION,"£6,715.85"
Rochdale,20/06/2014,PREMIER CARE,Social Community Care Supplies & Services,PHYSICAL DIS & OLDER PEOPLE,OLDER PEOPLES AGENCY PROVISION,"£6,664.29"
Rochdale,27/06/2014,PREMIER CARE,Social Community Care Supplies & Services,PHYSICAL DIS & OLDER PEOPLE,OLDER PEOPLES AGENCY PROVISION,"£6,676.06"
Rochdale,26/06/2014,PRESTIGE NURSING & CARE,Social Community Care Supplies & Services,-,WEST,"£2,022.74"
Rochdale,26/06/2014,PRESTIGE NURSING & CARE,Social Community Care Supplies & Services,-,WEST,£661.38
Rochdale,26/06/2014,PRESTIGE NURSING & CARE,Social Community Care Supplies & Services,-,WEST,"£1,309.40"
Rochdale,05/06/2014,PRESTIGE SALES AND LETTINGS LTD,Facilities & Management Services,CHILDREN’S SOCIAL CARE,ASYLUM SEEKERS,£950.00
Rochdale,05/06/2014,PRESTIGE SALES AND LETTINGS LTD,Facilities & Management Services,CHILDREN’S SOCIAL CARE,ASYLUM SEEKERS,£550.00
Rochdale,13/06/2014,PRESTIGE SALES AND LETTINGS LTD,Facilities & Management Services,CHILDREN’S SOCIAL CARE,ASYLUM SEEKERS,£550.00
Rochdale,12/06/2014,PRIESTLEYS & SMITHIES (ROCHDALE) LIMITED,Social Community Care Supplies & Services,PHYSICAL DIS & OLDER PEOPLE,HIA,£680.75
Rochdale,02/06/2014,PRIME ROOFING (ROCHDALE) LIMITED     (S),Building Construction Materials,EARLY HELP AND SCHOOLS,MOORHOUSE ROOF REPLACEMENT,"£3,402.37"
Rochdale,05/06/2014,PRIORY ROSES,Unclassifiable,ECONOMY AND ENVIRONMENT,BOWLEE AND GARDEN MAILSHOP,"£2,413.00"
Rochdale,09/06/2014,PRISM UK MEDICAL LIMITED,Social Community Care Supplies & Services,-,SCHOOLS ACCESS 04/05-MINOR WORKS-PRIMARY,"£1,019.99"
Rochdale,12/06/2014,PRISM UK MEDICAL LIMITED,Social Community Care Supplies & Services,EARLY HELP AND SCHOOLS,CAPITAL EQUIPMENT DISABLED CHILDREN,"£3,120.52"
Rochdale,09/06/2014,PRISM UK MEDICAL LIMITED,Social Community Care Supplies & Services,PHYSICAL DIS & OLDER PEOPLE,DISABLED FACILITIES GRANT,"£2,324.23"
Rochdale,09/06/2014,PRISM UK MEDICAL LIMITED,Social Community Care Supplies & Services,PHYSICAL DIS & OLDER PEOPLE,HIA,"£1,610.00"
Rochdale,27/06/2014,PROBRUSH,Building Construction Materials,ECONOMY AND ENVIRONMENT,STREETS HEYWOOD GENERAL,"£1,484.78"
Rochdale,06/06/2014,PROBRUSH,Building Construction Materials,ECONOMY AND ENVIRONMENT,STREETS ROCHDALE GENERAL,"£1,784.16"
Rochdale,19/06/2014,PROFESSIONAL PATHWAYS LIMITED,Education,PHYSICAL DIS & OLDER PEOPLE,TRAINING COMMISSIONING,£600.00
Rochdale,13/06/2014,PROFILE SECURITY SERVICES LIMITED,Facilities & Management Services,ECONOMY AND ENVIRONMENT,1 RIVERSIDE,"£3,920.10"
Rochdale,13/06/2014,PROFILE SECURITY SERVICES LIMITED,Facilities & Management Services,ECONOMY AND ENVIRONMENT,1 RIVERSIDE,"£4,296.00"
Rochdale,26/06/2014,PROFILE SECURITY SERVICES LIMITED,Facilities & Management Services,ECONOMY AND ENVIRONMENT,1 RIVERSIDE,"£4,278.10"
Rochdale,10/06/2014,PROFILE SECURITY SERVICES LIMITED,Facilities & Management Services,ECONOMY AND ENVIRONMENT,DEPOT GREEN LANE GENERAL,"£4,816.64"
Rochdale,16/06/2014,PROFILE SECURITY SERVICES LIMITED,Facilities & Management Services,ECONOMY AND ENVIRONMENT,DEPOT GREEN LANE GENERAL,"£4,341.76"
Rochdale,16/06/2014,PROFILE SECURITY SERVICES LIMITED,Facilities & Management Services,ECONOMY AND ENVIRONMENT,DEPOT GREEN LANE GENERAL,"£4,884.48"
Rochdale,16/06/2014,PROFILE SECURITY SERVICES LIMITED,Facilities & Management Services,ECONOMY AND ENVIRONMENT,DEPOT GREEN LANE GENERAL,"£4,613.12"
Rochdale,19/06/2014,PROGRESS CARE HOUSING ASSOCIATION LTD,Housing Management,LEARNING DIS & MENTAL HEALTH,LD SUPPORTED LIVING CLUSTER1  RMBC,"£2,709.24"
Rochdale,24/06/2014,PROGRESSIVE FUTURES CARE LTD,Social Community Care Supplies & Services,CHILDREN’S SOCIAL CARE,EXTERNAL RESIDENTIAL PLACEMENTS,"£10,185.67"
Rochdale,13/06/2014,PS&P  LTD,Financial Services,FINANCE SERVICES,COUNCIL TAX LIABILITY AND RECOVERY,£564.37
Rochdale,05/06/2014,PULSE HEALTHCARE LTD,Human Resources,EARLY HELP AND SCHOOLS,DISABILITIES RESPITE CARE,"£2,636.34"
Rochdale,05/06/2014,PULSE HEALTHCARE LTD,Human Resources,EARLY HELP AND SCHOOLS,DISABILITIES RESPITE CARE,"£2,636.34"
Rochdale,13/06/2014,PULSE HEALTHCARE LTD,Human Resources,EARLY HELP AND SCHOOLS,DISABILITIES RESPITE CARE,"£3,012.90"
Rochdale,19/06/2014,PULSE HEALTHCARE LTD,Human Resources,EARLY HELP AND SCHOOLS,DISABILITIES RESPITE CARE,"£2,636.34"
Rochdale,23/06/2014,PULSE HEALTHCARE LTD,Human Resources,EARLY HELP AND SCHOOLS,DISABILITIES RESPITE CARE,£527.84
Rochdale,23/06/2014,PULSE HEALTHCARE LTD,Human Resources,EARLY HELP AND SCHOOLS,DISABILITIES RESPITE CARE,"£2,636.34"
Rochdale,01/06/2014,RADPAC,Financial Services,EARLY HELP AND SCHOOLS,SHORT BREAKS REVENUE,"£4,833.42"
Rochdale,01/06/2014,RAINBOW SCENT,Unclassifiable,EARLY HELP AND SCHOOLS,HEALTH RELATED SHORT BREAKS,"£2,500.00"
Rochdale,17/06/2014,RAINBOWS END PRIVATE NURSERY,Financial Services,EARLY HELP AND SCHOOLS,FREE NURSERY PLACES 2 YEAR OLDS,"£4,945.05"
Rochdale,17/06/2014,RAINBOWS END PRIVATE NURSERY,Financial Services,EARLY HELP AND SCHOOLS,NURSERY EDUCATION GRANT  3YR OLDS,"£2,517.48"
Rochdale,13/06/2014,RALPH LIVESEY,Unclassifiable,ECONOMY AND ENVIRONMENT,ROCHDALE TOWN HALL CROFTERS,£715.12
Rochdale,05/06/2014,REACH TRAINING,Human Resources,PUBLIC HEALTH,SUPPORTING CHANGE & COMMUNITIES,£530.00
Rochdale,23/06/2014,REACH TRAINING,Human Resources,PUBLIC HEALTH,SUPPORTING CHANGE & COMMUNITIES,£510.00
Rochdale,17/06/2014,REAL STAFFING GROUP,Human Resources,CUSTOMERS & CORPORATE SERVICES,BUSINESS INTELLIGENCE SYSTEMS,"£1,500.00"
Rochdale,06/06/2014,REDACTED-PERSONAL DATA,Unclassifiable,-,ALL SOULS CE,£960.00
Rochdale,24/06/2014,REDACTED-PERSONAL DATA,Financial Services,-,PIF DRAKE ST. IMPS 200K 10/11,"£3,060.00"
Rochdale,16/06/2014,REDACTED-PERSONAL DATA,Unclassifiable,CHILDREN’S SOCIAL CARE,ADOPTION PAYMENTS,"£1,579.20"
Rochdale,04/06/2014,REDACTED-PERSONAL DATA,Social Community Care Supplies & Services,CHILDREN’S SOCIAL CARE,EXTERNAL RESIDENTIAL PLACEMENTS,"£10,943.00"
Rochdale,11/06/2014,REDACTED-PERSONAL DATA,Legal Services,CUSTOMERS & CORPORATE SERVICES,LEGAL SERVICES,"£3,780.00"
Rochdale,04/06/2014,REDACTED-PERSONAL DATA,Unclassifiable,CUSTOMERS & CORPORATE SERVICES,LEGAL SERVICES,"£2,175.00"
Rochdale,17/06/2014,REDACTED-PERSONAL DATA,Unclassifiable,EARLY HELP AND SCHOOLS,FREE NURSERY PLACES 2 YEAR OLDS,"£1,782.00"
Rochdale,17/06/2014,REDACTED-PERSONAL DATA,Financial Services,EARLY HELP AND SCHOOLS,FREE NURSERY PLACES 2 YEAR OLDS,£594.00
Rochdale,17/06/2014,REDACTED-PERSONAL DATA,Financial Services,EARLY HELP AND SCHOOLS,FREE NURSERY PLACES 2 YEAR OLDS,£891.00
Rochdale,17/06/2014,REDACTED-PERSONAL DATA,Financial Services,EARLY HELP AND SCHOOLS,FREE NURSERY PLACES 2 YEAR OLDS,"£1,247.40"
Rochdale,17/06/2014,REDACTED-PERSONAL DATA,Unclassifiable,EARLY HELP AND SCHOOLS,FREE NURSERY PLACES 2 YEAR OLDS,£712.80
Rochdale,17/06/2014,REDACTED-PERSONAL DATA,Unclassifiable,EARLY HELP AND SCHOOLS,NURSERY EDUCATION GRANT  3YR OLDS,£630.72
Rochdale,17/06/2014,REDACTED-PERSONAL DATA,Unclassifiable,EARLY HELP AND SCHOOLS,NURSERY EDUCATION GRANT  3YR OLDS,"£1,101.09"
Rochdale,18/06/2014,REDACTED-PERSONAL DATA,Unclassifiable,EARLY HELP AND SCHOOLS,NURSERY EDUCATION GRANT  3YR OLDS,£527.40
Rochdale,17/06/2014,REDACTED-PERSONAL DATA,Unclassifiable,EARLY HELP AND SCHOOLS,NURSERY EDUCATION GRANT  3YR OLDS,"£1,018.80"
Rochdale,17/06/2014,REDACTED-PERSONAL DATA,Unclassifiable,EARLY HELP AND SCHOOLS,NURSERY EDUCATION GRANT  3YR OLDS,£641.52
Rochdale,01/06/2014,REDACTED-PERSONAL DATA,Financial Services,EARLY HELP AND SCHOOLS,PERSONALISED BUDGETS,£695.27
Rochdale,05/06/2014,REDACTED-PERSONAL DATA,Social Community Care Supplies & Services,LEARNING DIS & MENTAL HEALTH,DIRECT PAYMENTS TO CARERS,£500.00
Rochdale,05/06/2014,REDACTED-PERSONAL DATA,Unclassifiable,LEARNING DIS & MENTAL HEALTH,DIRECT PAYMENTS TO CARERS,£500.00
Rochdale,24/06/2014,REDACTED-PERSONAL DATA,Social Community Care Supplies & Services,LEARNING DIS & MENTAL HEALTH,DIRECT PAYMENTS TO CARERS,£500.00
Rochdale,24/06/2014,REDACTED-PERSONAL DATA,Social Community Care Supplies & Services,LEARNING DIS & MENTAL HEALTH,DIRECT PAYMENTS TO CARERS,£500.00
Rochdale,11/06/2014,REDACTED-PERSONAL DATA,Social Community Care Supplies & Services,LEARNING DIS & MENTAL HEALTH,DIRECT PAYMENTS TO CARERS,£500.00
Rochdale,12/06/2014,REDACTIVE MEDIA,Human Resources,FINANCE SERVICES,HEAD OF SERVICE MANAGEMENT,£695.00
Rochdale,09/06/2014,REDWOOD SECONDARY SCHOOL,Financial Services,EARLY HELP AND SCHOOLS,SPECIAL SCHOOLS NON CCT,"£1,153.30"
Rochdale,11/06/2014,RESPITE NORTH WEST LIMITED,Social Community Care Supplies & Services,EARLY HELP AND SCHOOLS,DISABILITIES RESPITE CARE,£908.40
Rochdale,11/06/2014,RESPITE NORTH WEST LIMITED,Social Community Care Supplies & Services,EARLY HELP AND SCHOOLS,DISABILITIES RESPITE CARE,£817.56
Rochdale,09/06/2014,RESPITE NORTH WEST LIMITED,Social Community Care Supplies & Services,LEARNING DIS & MENTAL HEALTH,GENERAL,"£1,644.22"
Rochdale,09/06/2014,RESPITE NORTH WEST LIMITED,Social Community Care Supplies & Services,LEARNING DIS & MENTAL HEALTH,GENERAL,"£3,398.06"
Rochdale,09/06/2014,RESPITE NORTH WEST LIMITED,Social Community Care Supplies & Services,LEARNING DIS & MENTAL HEALTH,LD FORUM - HOME SUPPORT,£852.83
Rochdale,09/06/2014,RESPITE NORTH WEST LIMITED,Social Community Care Supplies & Services,PHYSICAL DIS & OLDER PEOPLE,CENTRAL FORUM PHYS DIS,"£1,644.23"
Rochdale,06/06/2014,RESPITE NORTH WEST LIMITED,Social Community Care Supplies & Services,PHYSICAL DIS & OLDER PEOPLE,OLDER PEOPLES AGENCY PROVISION,"£1,253.12"
Rochdale,16/06/2014,RESPITE NORTH WEST LIMITED,Social Community Care Supplies & Services,PHYSICAL DIS & OLDER PEOPLE,OLDER PEOPLES AGENCY PROVISION,"£1,083.61"
Rochdale,20/06/2014,RESPITE NORTH WEST LIMITED,Social Community Care Supplies & Services,PHYSICAL DIS & OLDER PEOPLE,OLDER PEOPLES AGENCY PROVISION,"£1,019.26"
Rochdale,27/06/2014,RESPITE NORTH WEST LIMITED,Social Community Care Supplies & Services,PHYSICAL DIS & OLDER PEOPLE,OLDER PEOPLES AGENCY PROVISION,"£1,179.43"
Rochdale,09/06/2014,RFP SURVEYS,Consultancy,-,RIVER REOPENING SITE,"£1,880.00"
Rochdale,23/06/2014,RFP SURVEYS,Consultancy,-,TOD RD RETAINING WALL 3,"£1,420.00"
Rochdale,17/06/2014,RHODES PRESCHOOL,Financial Services,EARLY HELP AND SCHOOLS,FREE NURSERY PLACES 2 YEAR OLDS,"£6,237.00"
Rochdale,02/06/2014,RHODES PRESCHOOL,Financial Services,EARLY HELP AND SCHOOLS,MTCE OF INCLUSIVE CHILDCARE PLACES,£720.00
Rochdale,17/06/2014,RHODES PRESCHOOL,Financial Services,EARLY HELP AND SCHOOLS,NURSERY EDUCATION GRANT  3YR OLDS,"£13,535.31"
Rochdale,17/06/2014,RIGHT START DAY NURSERIES LTD,Social Community Care Supplies & Services,EARLY HELP AND SCHOOLS,FREE NURSERY PLACES 2 YEAR OLDS,"£4,098.60"
Rochdale,17/06/2014,RIGHT START DAY NURSERIES LTD,Social Community Care Supplies & Services,EARLY HELP AND SCHOOLS,NURSERY EDUCATION GRANT  3YR OLDS,"£7,475.04"
Rochdale,05/06/2014,RISUAL LTD,Consultancy,-,BUSINESS INTELLIGENCE SYSTEMS,"£3,800.00"
Rochdale,17/06/2014,RISUAL LTD,Consultancy,-,BUSINESS INTELLIGENCE SYSTEMS,"£3,800.00"
Rochdale,17/06/2014,RISUAL LTD,Consultancy,-,BUSINESS INTELLIGENCE SYSTEMS,£950.00
Rochdale,17/06/2014,RISUAL LTD,Consultancy,-,BUSINESS INTELLIGENCE SYSTEMS,"£1,900.00"
Rochdale,04/06/2014,ROC NORTHWEST LTD,Human Resources,CHILDREN’S SOCIAL CARE,EXTERNAL RESIDENTIAL PLACEMENTS,"£16,430.00"
Rochdale,11/06/2014,ROCHDALE & DIST CITIZENS ADVICE BUREAU,Social Community Care Supplies & Services,-,CAB (MORTGAGE RESCUE),"£4,166.67"
Rochdale,11/06/2014,ROCHDALE & DIST CITIZENS ADVICE BUREAU,Social Community Care Supplies & Services,-,CAB (MORTGAGE RESCUE),"£4,166.67"
Rochdale,11/06/2014,ROCHDALE & DIST CITIZENS ADVICE BUREAU,Social Community Care Supplies & Services,-,CAB (MORTGAGE RESCUE),"£4,166.67"
Rochdale,01/06/2014,ROCHDALE & DIST CITIZENS ADVICE BUREAU,Social Community Care Supplies & Services,CUSTOMERS & CORPORATE SERVICES,ADVICE TEAM,"£28,167.00"
Rochdale,05/06/2014,ROCHDALE BOROUGHWIDE HOUSING,Housing Management,-,GREAT HOWARTH HOSTEL,"£63,969.36"
Rochdale,05/06/2014,ROCHDALE BOROUGHWIDE HOUSING,Housing Management,-,GREAT HOWARTH HOSTEL,"£66,634.75"
Rochdale,11/06/2014,ROCHDALE BOROUGHWIDE HOUSING,Housing Management,-,HOUSING STRATEGY,"£3,029.69"
Rochdale,11/06/2014,ROCHDALE BOROUGHWIDE HOUSING,Housing Management,-,HOUSING STRATEGY,"£1,500.00"
Rochdale,11/06/2014,ROCHDALE BOROUGHWIDE HOUSING,Housing Management,-,HOUSING STRATEGY,"£1,800.00"
Rochdale,11/06/2014,ROCHDALE BOROUGHWIDE HOUSING,Housing Management,-,HOUSING STRATEGY,"£2,141.67"
Rochdale,19/06/2014,ROCHDALE BOROUGHWIDE HOUSING,Housing Management,LEARNING DIS & MENTAL HEALTH,LD FORUM - HOME SUPPORT,£980.16
Rochdale,10/06/2014,ROCHDALE BOROUGHWIDE HOUSING,Housing Management,PROPERTY AND HIGHWAYS,HIP WOLSEY STREET,"£2,000.00"
Rochdale,06/06/2014,ROCHDALE COMMUNITY SUPPORT TRUST,Social Community Care Supplies & Services,PHYSICAL DIS & OLDER PEOPLE,OLDER PEOPLES AGENCY PROVISION,"£4,099.33"
Rochdale,16/06/2014,ROCHDALE COMMUNITY SUPPORT TRUST,Social Community Care Supplies & Services,PHYSICAL DIS & OLDER PEOPLE,OLDER PEOPLES AGENCY PROVISION,"£4,075.32"
Rochdale,20/06/2014,ROCHDALE COMMUNITY SUPPORT TRUST,Social Community Care Supplies & Services,PHYSICAL DIS & OLDER PEOPLE,OLDER PEOPLES AGENCY PROVISION,"£4,135.85"
Rochdale,27/06/2014,ROCHDALE COMMUNITY SUPPORT TRUST,Social Community Care Supplies & Services,PHYSICAL DIS & OLDER PEOPLE,OLDER PEOPLES AGENCY PROVISION,"£4,021.65"
Rochdale,09/06/2014,ROCHDALE COMMUNITY TRANSPORT,Public Transport,ECONOMY AND ENVIRONMENT,EDUCATION HOME TO SCHOOL,"£1,120.00"
Rochdale,09/06/2014,ROCHDALE COMMUNITY TRANSPORT,Public Transport,ECONOMY AND ENVIRONMENT,EDUCATION HOME TO SCHOOL,£800.00
Rochdale,10/06/2014,ROCHDALE COMMUNITY TRANSPORT,Public Transport,ECONOMY AND ENVIRONMENT,EDUCATION HOME TO SCHOOL,"£1,360.00"
Rochdale,09/06/2014,ROCHDALE COMMUNITY TRANSPORT,Public Transport,ECONOMY AND ENVIRONMENT,EDUCATION HOME TO SCHOOL,"£1,440.00"
Rochdale,09/06/2014,ROCHDALE COMMUNITY TRANSPORT,Public Transport,PHYSICAL DIS & OLDER PEOPLE,OLDER PEOPLES AGENCY PROVISION,"£4,642.20"
Rochdale,09/06/2014,ROCHDALE COMMUNITY TRANSPORT,Public Transport,PHYSICAL DIS & OLDER PEOPLE,OLDER PEOPLES AGENCY PROVISION,"£1,548.20"
Rochdale,09/06/2014,ROCHDALE COMMUNITY TRANSPORT,Public Transport,PHYSICAL DIS & OLDER PEOPLE,OLDER PEOPLES AGENCY PROVISION,"£4,642.20"
Rochdale,09/06/2014,ROCHDALE COMMUNITY TRANSPORT,Public Transport,PHYSICAL DIS & OLDER PEOPLE,OLDER PEOPLES AGENCY PROVISION,"£1,548.20"
Rochdale,11/06/2014,ROCHDALE CONNECTIONS TRUST (TRADING) LTD,Financial Services,-,DISCRETIONARY CRISIS FUND,"£5,954.00"
Rochdale,04/06/2014,ROCHDALE GATEWAY LEISURE LIMITED,Social Community Care Supplies & Services,LEARNING DIS & MENTAL HEALTH,LD FORUM - PERSONAL BUDGETS,"£1,853.50"
Rochdale,04/06/2014,ROCHDALE HOUSING INITIATIVE,Housing Management,ECONOMY AND ENVIRONMENT,LANDLORD ASSISTANCE,"£3,439.02"
Rochdale,11/06/2014,ROCHDALE MEMORIAL SERVICE,Cemetery & Crematorium,ECONOMY AND ENVIRONMENT,ALL CREMETORIA,£935.83
Rochdale,11/06/2014,ROCHDALE MEMORIAL SERVICE,Cemetery & Crematorium,ECONOMY AND ENVIRONMENT,ALL CREMETORIA,"£1,037.90"
Rochdale,09/06/2014,ROCHDALE MEMORIAL SERVICE,Cemetery & Crematorium,ECONOMY AND ENVIRONMENT,CEMETERIES GENERAL,"£4,380.00"
Rochdale,25/06/2014,ROCHDALE OCCUPATIONAL HEALTH SERVICE LTD,Healthcare,CUSTOMERS & CORPORATE SERVICES,COURSES SCHOOL SAFETY,£675.00
Rochdale,13/06/2014,ROCHDALE OCCUPATIONAL HEALTH SERVICE LTD,Healthcare,CUSTOMERS & CORPORATE SERVICES,COURSES SCHOOL SAFETY,£675.00
Rochdale,23/06/2014,ROCHDALE OCCUPATIONAL HEALTH SERVICE LTD,Healthcare,CUSTOMERS & CORPORATE SERVICES,COURSES SCHOOL SAFETY,£760.00
Rochdale,26/06/2014,ROCHDALE OCCUPATIONAL HEALTH SERVICE LTD,Healthcare,CUSTOMERS & CORPORATE SERVICES,COURSES SCHOOL SAFETY,£810.00
Rochdale,10/06/2014,ROCHDALE ONLINE LIMITED,Facilities & Management Services,ECONOMY AND ENVIRONMENT,ECONOMIC & COMMUNITY AFFAIRS,£600.00
Rochdale,09/06/2014,ROCHDALE PETRUS COMMUNITY,Financial Services,-,GENERAL,"£1,260.80"
Rochdale,23/06/2014,ROCHDALE RE-TOOL LIMITED,Unclassifiable,PROPERTY AND HIGHWAYS,BUSINESS SUPPORT TEAM,"£1,956.80"
Rochdale,19/06/2014,ROCHDALE TOWN CENTRE MANAGEMENT CO,Financial Services,-,PIF EVENTS (25K 10/11),"£30,000.00"
Rochdale,09/06/2014,ROCHDALE TOWN CENTRE MANAGEMENT CO,Financial Services,ECONOMY AND ENVIRONMENT,TOWN CENTRE MANAGEMENT GR,£971.40
Rochdale,27/06/2014,ROCHDALE WOMENS WELFARE ASSOCIATION,Financial Services,-,WARDLEWORTH WOMENS CENTRE,"£3,434.93"
Rochdale,17/06/2014,ROLY POLEYS PRIVATE DAY NURSERY,Social Community Care Supplies & Services,EARLY HELP AND SCHOOLS,FREE NURSERY PLACES 2 YEAR OLDS,"£13,365.00"
Rochdale,02/06/2014,ROLY POLEYS PRIVATE DAY NURSERY,Social Community Care Supplies & Services,EARLY HELP AND SCHOOLS,MTCE OF INCLUSIVE CHILDCARE PLACES,£720.00
Rochdale,17/06/2014,ROLY POLEYS PRIVATE DAY NURSERY,Social Community Care Supplies & Services,EARLY HELP AND SCHOOLS,NURSERY EDUCATION GRANT  3YR OLDS,"£19,604.98"
Rochdale,13/06/2014,ROSSENDALE SCHOOL PRIORY,Financial Services,EARLY HELP AND SCHOOLS,IND SCHOOLS  RESIDENTIAL,"£17,412.00"
Rochdale,18/06/2014,ROUTES HEALTHCARE,Social Community Care Supplies & Services,EARLY HELP AND SCHOOLS,DISABILITIES RESPITE CARE,£770.00
Rochdale,18/06/2014,ROUTES HEALTHCARE,Social Community Care Supplies & Services,EARLY HELP AND SCHOOLS,DISABILITIES RESPITE CARE,£616.00
Rochdale,23/06/2014,ROUTES HEALTHCARE,Social Community Care Supplies & Services,EARLY HELP AND SCHOOLS,DISABILITIES RESPITE CARE,£748.00
Rochdale,27/06/2014,ROY PAISEY,"Works - Construction, Repair & Maintenance",-,ARMED FORCES MEMORIAL HEYWOOD,"£1,500.00"
Rochdale,09/06/2014,ROYAL CARS,Public Transport,ECONOMY AND ENVIRONMENT,EDUCATION HOME TO SCHOOL,"£1,428.00"
Rochdale,09/06/2014,ROYAL CARS,Public Transport,ECONOMY AND ENVIRONMENT,EDUCATION HOME TO SCHOOL,"£1,088.00"
Rochdale,09/06/2014,ROYAL CARS,Public Transport,ECONOMY AND ENVIRONMENT,EDUCATION HOME TO SCHOOL,£748.00
Rochdale,06/06/2014,ROYAL MAIL GROUP PLC,Mail Services ,FINANCE SERVICES,TECHNICAL SUPPORT,"£1,032.80"
Rochdale,16/06/2014,ROYAL MAIL GROUP PLC,Mail Services ,FINANCE SERVICES,TECHNICAL SUPPORT,"£1,096.88"
Rochdale,19/06/2014,ROYAL NATIONAL INSTITUTE FOR THE DEAF,Financial Services,CHILDREN’S SOCIAL CARE,ACCESS AND SUPPORT PREVENTIVE,£532.00
Rochdale,04/06/2014,ROYTON MINIBUSES LIMITED,Public Transport,ECONOMY AND ENVIRONMENT,EDUCATION HOME TO SCHOOL,"£5,920.00"
Rochdale,25/06/2014,S KERSHAW & SONS,Consultancy,CUSTOMERS & CORPORATE SERVICES,WARDLE LIBRARY,"£3,187.50"
Rochdale,06/06/2014,SAFE CARE SERVICES LIMITED,Public Transport,-,EXTERNAL RESIDENTIAL PLACEMENTS,£540.00
Rochdale,17/06/2014,SAFE RECORDS MANAGEMENT LTD,Facilities & Management Services,CUSTOMERS & CORPORATE SERVICES,ERDMS - REVENUE,"£2,802.55"
Rochdale,12/06/2014,SAFEGARD SECURITY SOLUTIONS,Facilities & Management Services,-,CORPORATE LANDLORD GENERAL,"£10,529.00"
Rochdale,16/06/2014,SAFEGARD SECURITY SOLUTIONS,Facilities & Management Services,CUSTOMERS & CORPORATE SERVICES,SAFER COMMUNITIES OPER'L & CONT'Y BUDGET,"£7,250.00"
Rochdale,25/06/2014,SAFEGARD SECURITY SOLUTIONS,Facilities & Management Services,ECONOMY AND ENVIRONMENT,TELEGRAPH HOUSE SERVICE CHARGE ACCOUNT,£830.00
Rochdale,09/06/2014,SAFETY IN NUMBERS SECURITY SERVICES LTD,Facilities & Management Services,PROPERTY AND HIGHWAYS,HOLLIN SURESTART CENTRE,£596.96
