Organisation Name,Effective date,Service,Supplier Name,Paid Date,Net Amount (£),Purpose,Transaction Number
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,12/02/2016,3836.28,INDIVIDUAL SERVICE FUND,V000979707
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,12/02/2016,3849.51,SUPPORTED LIVING,V000979736
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,12/02/2016,3849.51,SUPPORTED LIVING,V000979737
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,12/02/2016,3875.97,SUPPORTED LIVING,V000979730
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,12/02/2016,3875.97,SUPPORTED LIVING,V000979731
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,12/02/2016,3955.00,INDIVIDUAL SERVICE FUND,V000979614
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,12/02/2016,4153.44,INDIVIDUAL SERVICE FUND,V000979725
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,12/02/2016,4193.12,INDIVIDUAL SERVICE FUND,V000979726
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,12/02/2016,4404.84,INDIVIDUAL SERVICE FUND,V000979841
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,12/02/2016,4431.28,INDIVIDUAL SERVICE FUND,V000980086
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,12/02/2016,4481.00,INDIVIDUAL SERVICE FUND,V000980022
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,12/02/2016,4483.43,SUPPORTED LIVING,V000979704
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,12/02/2016,4563.60,INDIVIDUAL SERVICE FUND,V000979735
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,12/02/2016,4656.54,SUPPORTED LIVING,V000979714
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,12/02/2016,4734.80,INDIVIDUAL SERVICE FUND,V000979734
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,12/02/2016,5039.88,INDIVIDUAL SERVICE FUND,V000979706
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,12/02/2016,5265.12,SUPPORTED LIVING,V000979733
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,12/02/2016,5502.91,SUPPORTED LIVING,V000979717
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,12/02/2016,5701.36,SUPPORTED LIVING,V000979727
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,12/02/2016,5900.16,SUPPORTED LIVING,V000979728
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,12/02/2016,6587.00,SUPPORTED LIVING,V000979719
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,12/02/2016,6818.56,SUPPORTED LIVING,V000979646
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,12/02/2016,6957.44,INDIVIDUAL SERVICE FUND,V000979608
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,APSLEY HOUSE,12/02/2016,3642.20,RESIDENTIAL LONG TERM,V000980292
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,APSLEY HOUSE,12/02/2016,3644.44,RESIDENTIAL LONG TERM,V000980229
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,APSLEY HOUSE,12/02/2016,4007.40,RESIDENTIAL LONG TERM,V000980702
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,APSLEY HOUSE,12/02/2016,4129.76,RESIDENTIAL LONG TERM,V000980294
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,APSLEY HOUSE,12/02/2016,6795.40,RESIDENTIAL LONG TERM,V000981301
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,ASPIRATIONS CARE LTD,12/02/2016,4398.48,INDIVIDUAL SERVICE FUND,V000979618
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,ASPIRATIONS CARE LTD,12/02/2016,4959.36,INDIVIDUAL SERVICE FUND,V000979623
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,AUTISM INITIATIVES,12/02/2016,5956.12,RESIDENTIAL LONG TERM,V000980276
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,AUTISM PLUS LIMITED,12/02/2016,4150.96,RESIDENTIAL LONG TERM,V000980288
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,BELGRAVIA CARE,12/02/2016,2276.20,RESIDENTIAL LONG TERM,V000980146
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,BELVOIR CARE HOME LIMITED,12/02/2016,1099.76,RESIDENTIAL LONG TERM,V000980629
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,BIBBY FACTORS MANCHESTER LIMITED,12/02/2016,1250.00,PERSONAL BUDGETS - MANAGED,V000981606
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,BIBBY FACTORS MANCHESTER LIMITED,12/02/2016,1699.00,PERSONAL BUDGETS - MANAGED,V000981605
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,BLUE PITS HOUSING ACTION,12/02/2016,702.00,PERSONAL BUDGETS - MANAGED,V000980929
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,BLUE PITS HOUSING ACTION,12/02/2016,780.00,PERSONAL BUDGETS - MANAGED,V000980827
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,BLUE PITS HOUSING ACTION,12/02/2016,1300.00,PERSONAL BUDGETS - MANAGED,V000980456
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,BRIAR HOUSE,12/02/2016,2582.80,RESIDENTIAL LONG TERM,V000980278
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,BRIAR HOUSE,12/02/2016,2694.80,RESIDENTIAL LONG TERM,V000980271
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,BRIAR HOUSE,12/02/2016,4626.20,RESIDENTIAL LONG TERM,V000980236
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,BROOKFIELD CARE HOME,12/02/2016,1676.72,RESIDENTIAL LONG TERM,V000980300
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,BROOKVALE RESIDENTIAL CARE,12/02/2016,1929.28,RESIDENTIAL LONG TERM,V000980383
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,BROOKVALE RESIDENTIAL CARE,12/02/2016,1957.80,RESIDENTIAL LONG TERM,V000980384
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,BROOKVALE RESIDENTIAL CARE,12/02/2016,3205.60,RESIDENTIAL LONG TERM,V000980759
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,BROOKVALE RESIDENTIAL CARE,12/02/2016,3264.80,RESIDENTIAL LONG TERM,V000980539
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,BROTHERS OF CHARITY SERVICES,12/02/2016,628.80,PERSONAL BUDGETS - MANAGED,V000980427
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,BROWFIELD RESIDENTIAL HOME,12/02/2016,1088.24,NURSING LONG TERM,V000980277
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,BROWFIELD RESIDENTIAL HOME,12/02/2016,1251.68,RESIDENTIAL LONG TERM,V000980218
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,BROWFIELD RESIDENTIAL HOME,12/02/2016,2186.48,RESIDENTIAL LONG TERM,V000980221
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,BROWFIELD RESIDENTIAL HOME,12/02/2016,2230.20,RESIDENTIAL LONG TERM,V000980232
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,BUPA CARE HOMES LIMITED,12/02/2016,857.20,NURSING LONG TERM,V000981416
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,BUPA CARE HOMES LIMITED,12/02/2016,1099.76,NURSING LONG TERM,V000980224
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,BUPA CARE HOMES LIMITED,12/02/2016,1429.08,NURSING LONG TERM,V000980239
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,BUPA CARE HOMES LIMITED,12/02/2016,1604.96,RESIDENTIAL LONG TERM,V000980980
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,BURY MBC,12/02/2016,1098.80,PERSONAL BUDGETS - MANAGED,V000980174
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,CALTON SYSTEMS LIMITED,12/02/2016,1174.80,NURSING LONG TERM,V000980145
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,CALTON SYSTEMS LIMITED,12/02/2016,1178.80,RESIDENTIAL LONG TERM,V000980184
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,CALTON SYSTEMS LIMITED,12/02/2016,1358.20,RESIDENTIAL LONG TERM,V000980233
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,CALTON SYSTEMS LIMITED,12/02/2016,1358.20,RESIDENTIAL LONG TERM,V000980268
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,CALTON SYSTEMS LIMITED,12/02/2016,1358.20,RESIDENTIAL LONG TERM,V000980318
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,CALTON SYSTEMS LIMITED,12/02/2016,1358.20,RESIDENTIAL LONG TERM,V000980338
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,CALTON SYSTEMS LIMITED,12/02/2016,1680.00,RESIDENTIAL LONG TERM,V000980322
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,CALTON SYSTEMS LIMITED,12/02/2016,1680.00,RESIDENTIAL LONG TERM,V000980817
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,CALTON SYSTEMS LIMITED,12/02/2016,1680.00,RESIDENTIAL LONG TERM,V000981009
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,CALTON SYSTEMS LIMITED,12/02/2016,1938.84,RESIDENTIAL LONG TERM,V000980280
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,CAMBIAN LEARNING DISABILITIES LTD,12/02/2016,11894.80,RESIDENTIAL LONG TERM,V000980416
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,CAMPHILL M K COMMUNITIES,12/02/2016,1997.52,INDIVIDUAL SERVICE FUND,V000979611
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,CANTERBURY HOUSE,12/02/2016,4242.40,NURSING LONG TERM,V000981568
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,CARE IN SAFE HANDS HEALTHCARE LIMITED,12/02/2016,7027.00,RESIDENTIAL LONG TERM,V000980374
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,CARETECH COMMUNITY SERVICES LTD,12/02/2016,6551.08,SUPPORTED LIVING,V000979962
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,CHADDERTON TOTAL CARE UNIT LTD,12/02/2016,1145.28,RESIDENTIAL LONG TERM,V000980766
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,CHOICE LIMITED,12/02/2016,7130.52,RESIDENTIAL LONG TERM,V000980241
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,CHURCH WALK HEALTH CARE LTD,12/02/2016,16010.44,RESIDENTIAL LONG TERM,V000981524
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,CIC GROUP EACHSTEP BLACKLEY,12/02/2016,556.00,INDIVIDUAL SERVICE FUND,V000980101
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,CIC GROUP EACHSTEP BLACKLEY,12/02/2016,615.52,INDIVIDUAL SERVICE FUND,V000979651
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,CIC GROUP EACHSTEP BLACKLEY,12/02/2016,1238.00,PERSONAL BUDGETS - MANAGED,V000980995
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,CIC GROUP EACHSTEP BLACKLEY,12/02/2016,1295.04,SUPPORTED LIVING,V000979698
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,CIC GROUP EACHSTEP BLACKLEY,12/02/2016,1436.08,SUPPORTED LIVING,V000979656
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,CIC GROUP EACHSTEP BLACKLEY,12/02/2016,1530.26,SUPPORTED LIVING,V000979644
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,CIC GROUP EACHSTEP BLACKLEY,12/02/2016,1745.58,SUPPORTED LIVING,V000979696
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,CIC GROUP EACHSTEP BLACKLEY,12/02/2016,2101.36,INDIVIDUAL SERVICE FUND,V000979654
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,CIC GROUP EACHSTEP BLACKLEY,12/02/2016,2249.92,INDIVIDUAL SERVICE FUND,V000979666
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,CIC GROUP EACHSTEP BLACKLEY,12/02/2016,2423.24,INDIVIDUAL SERVICE FUND,V000979665
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,CIC GROUP EACHSTEP BLACKLEY,12/02/2016,2500.76,SUPPORTED LIVING,V000979649
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,CIC GROUP EACHSTEP BLACKLEY,12/02/2016,3684.38,SUPPORTED LIVING,V000979680
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,CIC GROUP EACHSTEP BLACKLEY,12/02/2016,3944.36,INDIVIDUAL SERVICE FUND,V000979697
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,CREATIVE SUPPORT LIMITED,12/02/2016,2100.00,SUPPORTED LIVING,V000980065
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,CREATIVE SUPPORT LIMITED,12/02/2016,2380.00,SUPPORTED LIVING,V000980102
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,CREATIVE SUPPORT LTD,12/02/2016,526.24,PERSONAL BUDGETS - MANAGED,V000978502
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,DAVID LEWIS ORGANISATION,12/02/2016,13008.76,RESIDENTIAL LONG TERM,V000980305
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,DELPHSIDE LTD,12/02/2016,2300.84,NURSING LONG TERM,V000981244
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,EAGLE CARE HOMES LTD,12/02/2016,1269.84,RESIDENTIAL LONG TERM,V000980989
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,EAST & WEST HEALTHCARE LIMITED,12/02/2016,1099.76,RESIDENTIAL LONG TERM,V000980727
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,EAST AND WEST HEALTHCARE LIMITED,12/02/2016,1604.96,NURSING LONG TERM,V000981165
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,EHC MOSTON GRANGE LTD,12/02/2016,2160.00,RESIDENTIAL LONG TERM,V000981227
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,ELDERCARE HALIFAX LTD,12/02/2016,2494.80,RESIDENTIAL LONG TERM,V000980797
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,FERN BANK REST HOME,12/02/2016,2780.00,RESIDENTIAL LONG TERM,V000980994
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,FERN BANK REST HOME,12/02/2016,2780.00,RESIDENTIAL LONG TERM,V000981512
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,FITZROY,12/02/2016,4324.72,RESIDENTIAL LONG TERM,V000980272
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,FOUR SEASONS HEALTHCARE,12/02/2016,1604.96,RESIDENTIAL LONG TERM,V000980735
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,FREEHOLD COTTAGE,12/02/2016,1601.60,RESIDENTIAL LONG TERM,V000980345
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,FREEHOLD COTTAGE,12/02/2016,1604.96,RESIDENTIAL LONG TERM,V000980376
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,FREEHOLD COTTAGE,12/02/2016,2368.00,RESIDENTIAL LONG TERM,V000980738
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,12/02/2016,510.00,PERSONAL BUDGETS - MANAGED,V000980508
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,12/02/2016,510.00,PERSONAL BUDGETS - MANAGED,V000981120
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,12/02/2016,513.60,PERSONAL BUDGETS - MANAGED,V000980485
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,12/02/2016,517.50,PERSONAL BUDGETS - MANAGED,V000980858
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,12/02/2016,675.00,PERSONAL BUDGETS - MANAGED,V000981253
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,12/02/2016,690.00,PERSONAL BUDGETS - MANAGED,V000980859
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,12/02/2016,770.40,INDIVIDUAL SERVICE FUND,V000979628
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,12/02/2016,900.00,PERSONAL BUDGETS - MANAGED,V000981254
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,12/02/2016,1537.76,INDIVIDUAL SERVICE FUND,V000979677
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,12/02/2016,1721.84,INDIVIDUAL SERVICE FUND,V000979660
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,12/02/2016,1906.76,INDIVIDUAL SERVICE FUND,V000979748
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,12/02/2016,1946.20,INDIVIDUAL SERVICE FUND,V000979825
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,12/02/2016,1985.65,SUPPORTED LIVING,V000979678
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,12/02/2016,2121.00,SUPPORTED LIVING,V000979819
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,12/02/2016,2142.65,SUPPORTED LIVING,V000979641
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,12/02/2016,2314.00,INDIVIDUAL SERVICE FUND,V000979739
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,12/02/2016,2357.72,INDIVIDUAL SERVICE FUND,V000979803
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,12/02/2016,2379.75,SUPPORTED LIVING,V000979849
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,12/02/2016,2431.96,INDIVIDUAL SERVICE FUND,V000979667
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,12/02/2016,2710.16,INDIVIDUAL SERVICE FUND,V000979977
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,12/02/2016,2800.16,INDIVIDUAL SERVICE FUND,V000979686
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,12/02/2016,2817.95,SUPPORTED LIVING,V000979669
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,12/02/2016,2910.00,INDIVIDUAL SERVICE FUND,V000980004
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,12/02/2016,3067.80,INDIVIDUAL SERVICE FUND,V000979690
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,12/02/2016,3067.80,INDIVIDUAL SERVICE FUND,V000979691
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,12/02/2016,3080.96,INDIVIDUAL SERVICE FUND,V000979692
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,12/02/2016,3181.50,SUPPORTED LIVING,V000979675
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,12/02/2016,3181.50,SUPPORTED LIVING,V000979701
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,12/02/2016,3265.04,INDIVIDUAL SERVICE FUND,V000979626
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,12/02/2016,3313.00,INDIVIDUAL SERVICE FUND,V000979700
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,12/02/2016,3641.75,SUPPORTED LIVING,V000979674
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,12/02/2016,3699.00,SUPPORTED LIVING,V000979662
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,12/02/2016,3699.00,SUPPORTED LIVING,V000979663
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,12/02/2016,3699.00,SUPPORTED LIVING,V000979664
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,12/02/2016,3812.72,INDIVIDUAL SERVICE FUND,V000979632
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,12/02/2016,3865.30,SUPPORTED LIVING,V000979672
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,12/02/2016,3891.60,INDIVIDUAL SERVICE FUND,V000979685
ROCHDALE BOROUGH COUNCIL,12/02/2016,LEARNING DIS & MENTAL HEALTH,FUTURE DIRECTIONS CIC,12/02/2016,3922.56,INDIVIDUAL SERVICE FUND,V000979689
