Customer,Number of Travellers,Total Cost ex VAT,Travel Class,Travel Date,Journey Start Point,Journey Finish Point,Air Carrier
Ministry of Justice,1,386.28,Business Class,9/21/2011,GLA,LHR,BRITISH AIRWAYS
National Offender Management Service,1,216.28,Economy,9/21/2011,LHR,GLA,BRITISH AIRWAYS
Ministry of Justice,1,119.53,Economy,9/21/2011,EDI,LGW,EASYJET
National Offender Management Service,1,471.5,Economy,9/22/2011,LHR,LCA,BRITISH AIRWAYS
National Offender Management Service,1,471.5,Economy,9/22/2011,LHR,LCA,BRITISH AIRWAYS
Ministry of Justice,1,323.3,Economy,9/22/2011,LHR,WAW,LOT-POLISH AIRLINES
Ministry of Justice,1,263.7,Economy,9/22/2011,LHR,LUX,BRITISH AIRWAYS
National Offender Management Service,1,230.7,Economy,9/22/2011,LHR,MAD,BRITISH AIRWAYS
National Offender Management Service,1,230.7,Economy,9/22/2011,LHR,MAD,BRITISH AIRWAYS
Ministry of Justice,1,178.67,Economy,9/22/2011,LCY,EDI,BRITISH AIRWAYS
Ministry of Justice,1,168.53,Economy,9/22/2011,STN,GLA,EASYJET
Ministry of Justice,1,168.53,Economy,9/22/2011,STN,GLA,EASYJET
Ministry of Justice,1,156.63,Economy,9/22/2011,BHD,EDI,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,145.74,Economy,9/22/2011,LGW,BHD,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,135.96,Economy,9/22/2011,GLA,EMA,BMI BABY
Ministry of Justice,1,96.67,Economy,9/22/2011,INV,BHX,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,70.97,Economy,9/22/2011,BHD,LGW,FLYBE BRITISH EUROPEAN
National Offender Management Service,1,796.5,Business Class,9/23/2011,MAD,LHR,BRITISH AIRWAYS
Ministry of Justice,1,282.78,Business Class,9/23/2011,LHR,GLA,BRITISH AIRWAYS
Youth Justice Board for England and Wales,1,76.56,ECONOMY,9/23/2011,MAN,SOU,Flybe
Ministry of Justice,1,64.53,Economy,9/23/2011,STN,GLA,EASYJET
Youth Justice Board for England and Wales,1,49.06,ECONOMY,9/23/2011,MAN,SOU,Flybe
Youth Justice Board for England and Wales,1,47.56,ECONOMY,9/23/2011,MAN,SOU,Flybe
Youth Justice Board for England and Wales,1,17.56,ECONOMY,9/23/2011,MAN,SOU,Flybe
Ministry of Justice,1,632.71,Economy,9/24/2011,LGW,KIN,VIRGIN ATLANTIC
Ministry of Justice,1,523.91,Economy,9/24/2011,LGW,KIN,VIRGIN ATLANTIC
Ministry of Justice,1,381.67,Economy,9/24/2011,EDI,LHR,BRITISH AIRWAYS
Ministry of Justice,1,250.67,Economy,9/24/2011,EDI,LCY,BRITISH AIRWAYS
National Offender Management Service,1,201.5,Economy,9/24/2011,LCA,LHR,BRITISH AIRWAYS
Ministry of Justice,1,111.83,Economy,9/24/2011,LGW,INV,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,96.48,Economy,9/24/2011,EMA,GLA,BMI BABY
Ministry of Justice,1,253.33,Economy,9/25/2011,GLA,LGW,BRITISH AIRWAYS
National Offender Management Service,1,160.89,Economy,9/25/2011,LHR,NCL,BRITISH AIRWAYS
Ministry of Justice,1,135,Economy,9/25/2011,GLA,LBA,BMI
Ministry of Justice,1,3867.23,Business Class,9/26/2011,LHR,DEL,BRITISH AIRWAYS
Ministry of Justice,1,2910.23,Business Class,9/26/2011,LHR,DEL,VIRGIN ATLANTIC
Ministry of Justice,1,2262.23,Business Class,9/26/2011,LHR,DEL,VIRGIN ATLANTIC
Ministry of Justice,1,2262.23,Business Class,9/26/2011,LHR,DEL,VIRGIN ATLANTIC
Ministry of Justice,1,224.99,Economy,9/27/2011,LGW,JER,BRITISH AIRWAYS
Ministry of Justice,1,202.68,Economy,9/27/2011,LGW,NCL,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,164,Business Class,9/27/2011,EDI,LHR,BMI
Ministry of Justice,1,148.99,Economy,9/27/2011,LGW,JER,BRITISH AIRWAYS
Ministry of Justice,1,396.83,Economy,9/28/2011,GLA,LGW,BRITISH AIRWAYS
National Offender Management Service,1,386.12,Economy,9/28/2011,LBA,AMS,KLM-ROYAL DUTCH AIRLINES
National Offender Management Service,1,335.09,Economy,9/28/2011,MAN,TLL,CITY AIRLINE
National Offender Management Service,1,275.1,Economy,9/28/2011,AMS,TLL,KLM-ROYAL DUTCH AIRLINES
Ministry of Justice,1,202.68,Economy,9/28/2011,LGW,NCL,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,199.34,Business Class,9/28/2011,MAN,LGW,BRITISH AIRWAYS
National Offender Management Service,1,181.6,Economy,9/28/2011,AMS,TLL,ESTONIAN AIR
National Offender Management Service,1,124.53,Economy,9/28/2011,LTN,GLA,EASYJET
Ministry of Justice,1,79.14,Economy,9/28/2011,JER,LGW,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,79.14,Economy,9/28/2011,JER,LGW,FLYBE BRITISH EUROPEAN
National Offender Management Service,1,68,Economy,9/28/2011,AMS,TLL,ESTONIAN AIR
Ministry of Justice,1,57.48,Economy,9/28/2011,MAN,GLA,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,53.98,Economy,9/28/2011,EMA,EDI,BMI BABY
National Offender Management Service,0,0,Economy,9/28/2011,AMS,TLL,ESTONIAN AIR
Ministry of Justice,1,260.54,Economy,9/29/2011,LGW,NCL,FLYBE BRITISH EUROPEAN
National Offender Management Service,1,185.7,Economy,9/29/2011,LHR,MAD,BRITISH AIRWAYS
National Offender Management Service,1,185.7,Economy,9/29/2011,LHR,MAD,BRITISH AIRWAYS
Ministry of Justice,1,122.5,Economy,9/29/2011,LHR,EDI,BMI
Ministry of Justice,1,100.83,Economy,9/29/2011,EDI,BHX,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,94.53,Economy,9/29/2011,LTN,EDI,EASYJET
National Offender Management Service,1,93.28,Economy,9/29/2011,LHR,GLA,BRITISH AIRWAYS
Ministry of Justice,1,73.42,Economy,9/29/2011,EDI,LGW,BRITISH AIRWAYS
Ministry of Justice,1,72.98,Economy,9/29/2011,EMA,EDI,BMI BABY
Ministry of Justice,1,48.98,Economy,9/29/2011,EDI,EMA,BMI BABY
Ministry of Justice,1,48.98,Economy,9/29/2011,GLA,EMA,BMI BABY
Ministry of Justice,1,38.98,Economy,9/29/2011,EMA,EDI,BMI BABY
National Offender Management Service,1,796.5,Business Class,9/30/2011,MAD,LHR,BRITISH AIRWAYS
Ministry of Justice,1,301.69,Economy,9/30/2011,BHD,GLA,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,297.69,Economy,9/30/2011,EDI,LHR,BMI
Ministry of Justice,1,164.67,Economy,9/30/2011,LBA,SOU,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,125.98,Economy,9/30/2011,GLA,MAN,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,91.53,Economy,9/30/2011,LGW,BFS,EASYJET
Ministry of Justice,1,73.53,Economy,9/30/2011,LPL,BFS,EASYJET
Ministry of Justice,1,64.24,Economy,9/30/2011,LGW,EDI,EASYJET
Ministry of Justice,1,45.24,Economy,9/30/2011,STN,BFS,EASYJET
Ministry of Justice,1,486.17,Economy,10/1/2011,EDI,LCY,BRITISH AIRWAYS
Ministry of Justice,1,260.26,Economy,10/1/2011,GLA,BHX,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,235.98,Economy,10/1/2011,GLA,EMA,BMI BABY
Ministry of Justice,1,235.98,Economy,10/1/2011,GLA,EMA,BMI BABY
Ministry of Justice,1,90.24,Economy,10/1/2011,LGW,EDI,EASYJET
Ministry of Justice,1,48.24,Economy,10/1/2011,LGW,GLA,EASYJET
Ministry of Justice,1,45.24,Economy,10/1/2011,BFS,LGW,EASYJET
National Offender Management Service,1,381.18,Economy,10/2/2011,LHR,BHD,BMI
Ministry of Justice,1,196.9,Economy,10/2/2011,LGW,NQY,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,196.9,Economy,10/2/2011,LGW,NQY,FLYBE BRITISH EUROPEAN
National Offender Management Service,1,90.2,Economy,10/2/2011,BRU,LBA,BMI
National Offender Management Service,1,78.93,Economy,10/2/2011,LGW,EDI,EASYJET
National Offender Management Service,0,57,Economy,10/2/2011,GB-,GB-,BMI
Ministry of Justice,1,1345.93,Economy,10/3/2011,LHR,SFO,VIRGIN ATLANTIC
Ministry of Justice,1,61.48,Economy,10/3/2011,GLA,LGW,BRITISH AIRWAYS
Ministry of Justice,1,61.48,Economy,10/3/2011,GLA,LGW,BRITISH AIRWAYS
Ministry of Justice,1,147.96,Economy,10/4/2011,GLA,EMA,BMI BABY
Ministry of Justice,1,145.96,Economy,10/4/2011,GLA,EMA,BMI BABY
Ministry of Justice,1,125.67,Economy,10/4/2011,INV,BHX,FLYBE BRITISH EUROPEAN
National Offender Management Service,1,815.43,Economy,10/5/2011,LHR,MIA,AMERICAN AIRLINES
National Offender Management Service,1,815.43,Economy,10/5/2011,LHR,MIA,AMERICAN AIRLINES
National Offender Management Service,1,815.43,Economy,10/5/2011,LHR,MIA,AMERICAN AIRLINES
Ministry of Justice,1,526.73,Economy,10/5/2011,GLA,LCY,BRITISH AIRWAYS
Ministry of Justice,1,467.34,Economy,10/5/2011,MAN,LGW,BRITISH AIRWAYS
Ministry of Justice,1,272.77,Economy,10/5/2011,MAN,BHD,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,149.67,Economy,10/5/2011,EDI,LCY,BRITISH AIRWAYS
National Offender Management Service,1,93.85,Economy,10/5/2011,LGW,MAN,BRITISH AIRWAYS
National Offender Management Service,1,93.85,Economy,10/5/2011,LGW,MAN,BRITISH AIRWAYS
Ministry of Justice,1,348.78,Economy,10/6/2011,GLA,LHR,BRITISH AIRWAYS
Ministry of Justice,1,340.26,Economy,10/6/2011,BHX,GLA,FLYBE BRITISH EUROPEAN
National Offender Management Service,1,285.4,Economy,10/6/2011,MIA,AUS,AMERICAN AIRLINES
National Offender Management Service,1,285.4,Economy,10/6/2011,MIA,AUS,AMERICAN AIRLINES
National Offender Management Service,1,285.4,Economy,10/6/2011,MIA,AUS,AMERICAN AIRLINES
National Offender Management Service,1,219.7,Economy,10/6/2011,LHR,MAD,BRITISH AIRWAYS
National Offender Management Service,1,219.7,Economy,10/6/2011,LHR,MAD,BRITISH AIRWAYS
National Offender Management Service,1,219.7,Economy,10/6/2011,LHR,MAD,BRITISH AIRWAYS
Ministry of Justice,1,208.53,Economy,10/6/2011,EDI,LGW,EASYJET
Ministry of Justice,1,64.99,Economy,10/6/2011,GLA,CAL,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,62.35,Economy,10/6/2011,LGW,GLA,BRITISH AIRWAYS
Ministry of Justice,1,62.35,Economy,10/6/2011,LGW,GLA,BRITISH AIRWAYS
Ministry of Justice,1,39.24,Economy,10/6/2011,GLA,LGW,EASYJET
Ministry of Justice,1,39.24,Economy,10/6/2011,GLA,LGW,EASYJET
National Offender Management Service,1,842.1,Business Class,10/7/2011,MAD,LHR,BRITISH AIRWAYS
Ministry of Justice,1,304.19,Economy,10/7/2011,EDI,LHR,BMI
Ministry of Justice,1,141.83,Economy,10/7/2011,LGW,INV,FLYBE BRITISH EUROPEAN
National Offender Management Service,1,1140.3,Economy,10/8/2011,AUS,LHR,DELTA AIR LINES
Ministry of Justice,1,374.69,Economy,10/8/2011,EDI,LHR,BMI
National Offender Management Service,1,121.98,Economy,10/8/2011,EMA,BHD,BMI BABY
National Offender Management Service,1,75.5,Economy,10/8/2011,AUS,LAX,UNITED AIRLINES
National Offender Management Service,1,75.5,Economy,10/8/2011,AUS,LAX,UNITED AIRLINES
Ministry of Justice,0,75,Economy,10/8/2011,EDI,LHR,BMI
Ministry of Justice,1,135.68,Economy,10/9/2011,SOU,MAN,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,58.49,Economy,10/9/2011,LGW,NCL,FLYBE BRITISH EUROPEAN
National Offender Management Service,1,1103.2,Economy,10/10/2011,LAX,LHR,VIRGIN ATLANTIC
National Offender Management Service,1,1103.2,Economy,10/10/2011,LAX,LHR,VIRGIN ATLANTIC
Ministry of Justice,1,132.11,Economy,10/11/2011,LGW,JER,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,356.19,Economy,10/12/2011,LHR,EDI,BMI
Ministry of Justice,1,356.19,Economy,10/12/2011,LHR,EDI,BMI
Ministry of Justice,1,351.69,Economy,10/12/2011,LHR,EDI,BMI
Ministry of Justice,1,340.26,Economy,10/12/2011,GLA,BHX,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,340.26,Economy,10/12/2011,GLA,BHX,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,340.2,Economy,10/12/2011,EDI,BHX,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,170.92,Economy,10/12/2011,EDI,BHX,FLYBE BRITISH EUROPEAN
National Offender Management Service,1,59.98,Economy,10/12/2011,EMA,BHD,BMI BABY
National Offender Management Service,1,500.5,Economy,10/13/2011,LHR,LCA,BRITISH AIRWAYS
National Offender Management Service,1,500.5,Economy,10/13/2011,LHR,LCA,BRITISH AIRWAYS
Ministry of Justice,1,473.78,Economy,10/13/2011,GLA,LHR,BRITISH AIRWAYS
Ministry of Justice,1,376.78,Economy,10/13/2011,GLA,LHR,BRITISH AIRWAYS
Ministry of Justice,1,376.78,Economy,10/13/2011,GLA,LHR,BRITISH AIRWAYS
Ministry of Justice,1,285.8,Economy,10/13/2011,LHR,EDI,BRITISH AIRWAYS
Ministry of Justice,1,103,Economy,10/13/2011,GCI,LGW,AURIGNY AIR SERVICES
Ministry of Justice,1,526.73,Economy,10/14/2011,GLA,LCY,BRITISH AIRWAYS
Ministry of Justice,1,473.78,Economy,10/14/2011,GLA,LHR,BRITISH AIRWAYS
Ministry of Justice,1,340.26,Economy,10/14/2011,GLA,BHX,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,301.69,Economy,10/14/2011,BHD,GLA,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,280.22,Economy,10/14/2011,GLA,LGW,EASYJET
Ministry of Justice,1,140,Economy,10/14/2011,SOU,MAN,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,93.98,Economy,10/14/2011,EDI,EMA,BMI BABY
Ministry of Justice,1,526.73,Economy,10/15/2011,GLA,LCY,BRITISH AIRWAYS
Ministry of Justice,1,324.79,Business Class,10/15/2011,MAN,LHR,BRITISH AIRWAYS
National Offender Management Service,1,320.5,Economy,10/15/2011,LCA,LHR,BRITISH AIRWAYS
Ministry of Justice,1,301.69,Economy,10/15/2011,BHD,GLA,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,190.53,Economy,10/15/2011,GLA,STN,EASYJET
National Offender Management Service,1,381.87,Economy,10/18/2011,BCN,LGW,EASYJET
National Offender Management Service,1,615.3,Economy,10/19/2011,LHR,TXL,BRITISH AIRWAYS
Ministry of Justice,1,609.41,Economy,10/19/2011,LGW,KIN,BRITISH AIRWAYS
National Offender Management Service,1,493,Business Class,10/19/2011,LHR,TXL,BRITISH AIRWAYS
National Offender Management Service,1,493,Business Class,10/19/2011,LHR,TXL,BRITISH AIRWAYS
Ministry of Justice,1,417.73,Economy,10/19/2011,GLA,LCY,BRITISH AIRWAYS
National Offender Management Service,1,406.71,Economy,10/19/2011,AMS,LCY,KLM-ROYAL DUTCH AIRLINES
Ministry of Justice,1,386.1,Economy,10/19/2011,EDI,LBA,BMI
Ministry of Justice,1,268.67,Economy,10/19/2011,EDI,LCY,BRITISH AIRWAYS
Youth Justice Board for England and Wales,1,157.7,NULL,10/19/2011,MAN,LGW,British Airways
Ministry of Justice,1,60,Economy,10/19/2011,GLA,LCY,BRITISH AIRWAYS
Ministry of Justice,0,13,Economy,10/19/2011,GLA,LCY,BRITISH AIRWAYS
National Offender Management Service,1,468.5,Economy,10/20/2011,LHR,LCA,BRITISH AIRWAYS
National Offender Management Service,1,468.5,Economy,10/20/2011,LHR,LCA,BRITISH AIRWAYS
Ministry of Justice,1,448.78,Economy,10/20/2011,GLA,LCY,BRITISH AIRWAYS
Ministry of Justice,1,388.68,Economy,10/20/2011,BHD,LHR,BMI
Ministry of Justice,1,249.67,Economy,10/20/2011,EDI,LCY,BRITISH AIRWAYS
Ministry of Justice,1,148.53,Economy,10/20/2011,EDI,LGW,EASYJET
National Offender Management Service,1,84.24,Economy,10/20/2011,LGW,AMS,EASYJET
Ministry of Justice,1,80.32,Economy,10/20/2011,INV,BHX,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,268.62,Economy,10/21/2011,GLA,KOI,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,94.24,Economy,10/21/2011,EDI,LGW,EASYJET
Ministry of Justice,1,88.9,Economy,10/21/2011,CWL,VLY,MANX2
Ministry of Justice,1,526.67,Economy,10/22/2011,EDI,LCY,BRITISH AIRWAYS
Ministry of Justice,1,519.78,Economy,10/22/2011,GLA,LHR,BRITISH AIRWAYS
Ministry of Justice,1,376.78,Economy,10/22/2011,GLA,LHR,BRITISH AIRWAYS
Ministry of Justice,1,343.38,Economy,10/22/2011,ABZ,KOI,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,343.38,Economy,10/22/2011,ABZ,KOI,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,272.61,Economy,10/22/2011,INV,KOI,FLYBE BRITISH EUROPEAN
National Offender Management Service,1,240.5,Economy,10/22/2011,LCA,LHR,BRITISH AIRWAYS
National Offender Management Service,1,147.46,Economy,10/22/2011,LGW,JER,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,160.2,Economy,10/23/2011,LGW,INV,FLYBE BRITISH EUROPEAN
National Offender Management Service,1,372.28,Economy,10/25/2011,LHR,GLA,BRITISH AIRWAYS
National Offender Management Service,1,235.26,Economy,10/25/2011,BHX,GLA,FLYBE BRITISH EUROPEAN
National Offender Management Service,1,235.26,Economy,10/25/2011,BHX,GLA,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,388.68,Economy,10/26/2011,BHD,LHR,BMI
Ministry of Justice,1,294.8,Economy,10/26/2011,LHR,TXL,BRITISH AIRWAYS
Ministry of Justice,1,230.78,Economy,10/26/2011,LHR,GLA,BRITISH AIRWAYS
Ministry of Justice,1,188.8,Economy,10/26/2011,TXL,LHR,BMI
National Offender Management Service,1,175.25,Business Class,10/26/2011,LCY,GLA,BRITISH AIRWAYS
Ministry of Justice,1,113.72,Economy,10/26/2011,LHR,EDI,BRITISH AIRWAYS
Ministry of Justice,1,74.8,Economy,10/26/2011,LHR,EDI,BRITISH AIRWAYS
Ministry of Justice,1,304.19,Economy,10/27/2011,EDI,LHR,BMI
Ministry of Justice,1,254.72,Economy,10/27/2011,EDI,LHR,BRITISH AIRWAYS
Youth Justice Board for England and Wales,1,235.87,NULL,10/27/2011,SOU,NCL,Flybe
Ministry of Justice,1,206.53,Economy,10/27/2011,GLA,ILY,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,180.78,Economy,10/27/2011,LHR,GLA,BRITISH AIRWAYS
Ministry of Justice,1,166.72,Economy,10/27/2011,LHR,EDI,BRITISH AIRWAYS
National Offender Management Service,1,160.68,Economy,10/27/2011,NWI,EDI,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,152,Economy,10/27/2011,LHR,BHD,BMI
Ministry of Justice,1,132,Economy,10/27/2011,LHR,BHD,BMI
Ministry of Justice,1,124.53,Economy,10/27/2011,GLA,ILY,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,120.53,Economy,10/27/2011,EDI,LGW,EASYJET
Ministry of Justice,1,113.93,Economy,10/27/2011,BHX,BHD,FLYBE BRITISH EUROPEAN
National Offender Management Service,1,101.28,Economy,10/27/2011,GLA,LGW,BRITISH AIRWAYS
Ministry of Justice,1,96.76,Economy,10/27/2011,GLA,ILY,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,96.76,Economy,10/27/2011,GLA,ILY,FLYBE BRITISH EUROPEAN
Youth Justice Board for England and Wales,1,86.56,ECONOMY,10/27/2011,SOU,MAN,Flybe
Youth Justice Board for England and Wales,1,73.28,ECONOMY,10/27/2011,SOU,MAN,Flybe
Ministry of Justice,1,68.42,Economy,10/27/2011,EDI,LGW,BRITISH AIRWAYS
Ministry of Justice,0,0,Economy,10/27/2011,EDI,LHR,BMI
Ministry of Justice,1,448.72,Economy,10/28/2011,EDI,LCY,BRITISH AIRWAYS
Ministry of Justice,1,234.69,Economy,10/28/2011,BHD,GLA,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,60,Economy,10/28/2011,LHR,EDI,BRITISH AIRWAYS
Ministry of Justice,0,16,Economy,10/28/2011,LHR,EDI,BRITISH AIRWAYS
Ministry of Justice,1,648.45,Business Class,10/29/2011,LCY,LUX,LUXAIR
Ministry of Justice,1,514.65,Economy,10/29/2011,LCY,LUX,LUXAIR
Ministry of Justice,1,444.45,Economy,10/29/2011,LCY,LUX,LUXAIR
Ministry of Justice,1,179.39,Economy,10/29/2011,LHR,NCL,BRITISH AIRWAYS
Ministry of Justice,0,135,Economy,10/29/2011,LCY,LUX,LUXAIR
Ministry of Justice,0,135,Economy,10/29/2011,LCY,LUX,LUXAIR
Ministry of Justice,0,129,Business Class,10/29/2011,LCY,LUX,LUXAIR
Ministry of Justice,1,81.42,Economy,10/29/2011,EDI,WIC,FLYBE BRITISH EUROPEAN
National Offender Management Service,1,75.24,Economy,10/29/2011,GLA,LTN,EASYJET
National Offender Management Service,1,890.13,Economy,10/30/2011,LHR,BKK,BRITISH AIRWAYS
National Offender Management Service,1,890.13,Economy,10/30/2011,LHR,BKK,BRITISH AIRWAYS
Ministry of Justice,1,119.87,Economy,11/1/2011,LGW,BOD,EASYJET
National Offender Management Service,1,452.19,Economy,11/2/2011,MAN,YYZ,AIR TRANSAT A.T.
Ministry of Justice,1,376.78,Economy,11/2/2011,GLA,LHR,BRITISH AIRWAYS
Ministry of Justice,1,213.66,Economy,11/2/2011,LGW,NCL,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,195.34,Economy,11/2/2011,MAN,LGW,BRITISH AIRWAYS
Ministry of Justice,1,153.53,Economy,11/2/2011,EDI,LGW,EASYJET
National Offender Management Service,1,126,Economy,11/2/2011,LBA,BRS,EASTERN AIRWAYS
Ministry of Justice,1,103.53,Economy,11/2/2011,BFS,GLA,EASYJET
Ministry of Justice,1,492.23,Economy,11/3/2011,LHR,IAD,BRITISH AIRWAYS
Ministry of Justice,1,358.61,Economy,11/3/2011,INV,LSI,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,349.61,Economy,11/3/2011,INV,LSI,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,295.61,Economy,11/3/2011,INV,LSI,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,268.69,Economy,11/3/2011,GLA,BHD,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,205.98,Economy,11/3/2011,GLA,EMA,BMI BABY
Ministry of Justice,1,147.5,Economy,11/3/2011,EDI,LHR,BMI
National Offender Management Service,1,136.65,Economy,11/3/2011,LHR,DUB,AER LINGUS
National Offender Management Service,1,136.65,Economy,11/3/2011,LHR,DUB,AER LINGUS
National Offender Management Service,1,136.65,Economy,11/3/2011,LHR,DUB,AER LINGUS
Youth Justice Board for England and Wales,1,131.21,NULL,11/3/2011,MAN,LGW,British Airways
National Offender Management Service,1,110.28,Economy,11/3/2011,LHR,GLA,BRITISH AIRWAYS
National Offender Management Service,1,75.94,Economy,11/3/2011,DUB,LHR,AER LINGUS
National Offender Management Service,1,581.1,Economy,11/4/2011,BKK,LHR,BRITISH AIRWAYS
Ministry of Justice,1,410.23,Business Class,11/4/2011,LCY,GLA,BRITISH AIRWAYS
National Offender Management Service,1,332.4,Economy,11/4/2011,LHR,BUD,BRITISH AIRWAYS
National Offender Management Service,1,313.4,Economy,11/4/2011,LHR,BUD,BRITISH AIRWAYS
National Offender Management Service,1,223,Economy,11/4/2011,BUD,BEG,MALEV
National Offender Management Service,1,223,Economy,11/4/2011,BUD,BEG,MALEV
Ministry of Justice,1,205.2,Economy,11/4/2011,LGW,INV,FLYBE BRITISH EUROPEAN
National Offender Management Service,1,194.8,Economy,11/5/2011,LHR,MAN,BRITISH AIRWAYS
National Offender Management Service,1,127.6,Economy,11/5/2011,BUD,LHR,BRITISH AIRWAYS
Ministry of Justice,1,122.53,Economy,11/5/2011,LGW,GLA,EASYJET
National Offender Management Service,1,100.5,Economy,11/5/2011,BEG,BUD,MALEV
National Offender Management Service,1,925.03,Economy,11/6/2011,LHR,BKK,BRITISH AIRWAYS
National Offender Management Service,1,925.03,Economy,11/6/2011,LHR,BKK,BRITISH AIRWAYS
Ministry of Justice,1,319.3,Economy,11/8/2011,BHX,BCN,AIR FRANCE
Ministry of Justice,1,259.72,Economy,11/8/2011,EDI,LHR,BRITISH AIRWAYS
Ministry of Justice,1,222.4,Economy,11/8/2011,LTN,BCN,EASYJET
Ministry of Justice,1,153.91,Economy,11/8/2011,MAN,BCN,SWISS
Ministry of Justice,1,120.12,Economy,11/8/2011,LBA,BCN,JET2COM
National Offender Management Service,1,113.53,Economy,11/8/2011,NCL,BRS,EASYJET
National Offender Management Service,1,107.53,Economy,11/8/2011,NCL,BRS,EASYJET
National Offender Management Service,1,107.53,Economy,11/8/2011,NCL,BRS,EASYJET
National Offender Management Service,1,107.53,Economy,11/8/2011,NCL,BRS,EASYJET
National Offender Management Service,1,107.53,Economy,11/8/2011,NCL,BRS,EASYJET
Ministry of Justice,1,106.53,Economy,11/8/2011,LGW,BCN,EASYJET
Ministry of Justice,1,526.67,Economy,11/9/2011,EDI,LCY,BRITISH AIRWAYS
Ministry of Justice,1,441.18,Economy,11/9/2011,BHD,LHR,BMI
Ministry of Justice,1,198.23,Economy,11/10/2011,LHR,AMS,KLM-ROYAL DUTCH AIRLINES
Ministry of Justice,1,194.1,Economy,11/10/2011,LBA,GLA,BMI
Ministry of Justice,1,135,Economy,11/10/2011,GLA,LBA,BMI
Ministry of Justice,1,61.42,Economy,11/10/2011,EDI,LHR,BRITISH AIRWAYS
National Offender Management Service,1,577.6,Economy,11/11/2011,BKK,LHR,BRITISH AIRWAYS
Ministry of Justice,1,278.73,Business Class,11/12/2011,LCY,GLA,BRITISH AIRWAYS
Ministry of Justice,1,278.73,Business Class,11/12/2011,LCY,GLA,BRITISH AIRWAYS
Ministry of Justice,1,170.62,Economy,11/12/2011,GLA,BEB,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,170.62,Economy,11/12/2011,GLA,BEB,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,152.73,Economy,11/12/2011,LCY,GLA,BRITISH AIRWAYS
Ministry of Justice,1,136.3,Economy,11/12/2011,GLA,SYY,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,119.82,Economy,11/12/2011,GLA,SYY,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,91.53,Economy,11/12/2011,EDI,LGW,EASYJET
Ministry of Justice,1,67.04,Economy,11/12/2011,SYY,BEB,FLYBE BRITISH EUROPEAN
National Offender Management Service,1,828.03,Economy,11/13/2011,LHR,BKK,BRITISH AIRWAYS
National Offender Management Service,1,828.03,Economy,11/13/2011,LHR,BKK,BRITISH AIRWAYS
Ministry of Justice,1,231.69,Economy,11/13/2011,LHR,EDI,BMI
Ministry of Justice,1,190.5,Economy,11/14/2011,LHR,FCO,BRITISH AIRWAYS
Ministry of Justice,1,196.62,Economy,11/16/2011,GLA,SYY,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,161.8,Economy,11/16/2011,GLA,SYY,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,161.8,Economy,11/16/2011,GLA,SYY,FLYBE BRITISH EUROPEAN
