PLACE-REF,Additional Rlf,Period Charge,Charge Type,EXEM-AMT,EXEM-CD,SBR-APPLIED,SBR-SUPPLE,SBR-RELIEF-,MAND-CHAR-,MAND-CHARI,DISC-CHARIT,DIS-RLF-AMT,CHARITY-RLF-,ANALYSIS-CD,RV,SURNAME,Billing Address 1,Billing Address 2,Billing Address 3,Billing Address 4,Billing Address 5,Billing Post Code,Liability Start Date,Property Address 1,Property Address 2,Property Address 3,Property Address 4,Property Address 5,Property Post,UB-PROP-RV
4841000009,,2688,O,0,,0,0,0,,0,,0,0,CA,5600,CLEAR CHANNEL UK LTD,NNDR DEPT,32 GOLDSWORTH ROAD,WOKING,SURREY,,GU21 6JT,27/11/1996,ADVERTISING RIGHT,CORNER OF,KNIGHTSBRIDGE,STOCKPORT,,SK1 1EX,ADVERTISING RIGHT
4841002009,,3168,O,0,,0,0,0,,0,,0,0,CA,6600,CLEAR CHANNEL UK LTD,NNDR DEPT,32 GOLDSWORTH ROAD,WOKING,SURREY,,GU21 6JT,16/06/1995,ADVERTISING RIGHT ADJ TO,CAR PARK,KNIGHTSBRIDGE,STOCKPORT,,SK1 1EX,ADVERTISING RIGHT
5098324029,,948,O,0,,0,0,0,,0,,0,0,CA,1975,CLEAR CHANNEL UK LTD,NNDR DEPT,32 GOLDSWORTH ROAD,WOKING,SURREY,,GU21 6JT,01/01/2002,ADVERTISING RIGHT,R/O RISING SUN,LONDON ROAD,HAZEL GROVE,STOCKPORT,SK7 6AD,ADVERTISING RIGHT
5103092029,,288,O,0,,0,0,0,,0,,0,0,CA,600,CLEAR CHANNEL UK LTD,NNDR DEPT,32 GOLDSWORTH ROAD,WOKING,SURREY,,GU21 6JT,01/04/2000,OPP 92,LONGFORD ROAD WEST,REDDISH,STOCKPORT,,SK5 6HY,ADVERTISING RIGHT
5451999109,,144,O,0,,0,0,0,,0,,0,0,CA,300,CLEAR CHANNEL UK LTD,NNDR DEPT,32 GOLDSWORTH ROAD,WOKING,SURREY,,GU21 6JT,13/04/1999,AD RIGHT,RISING SUN,MACCLESFIELD ROAD,HAZEL GROVE,STOCKPORT,SK7 6DT,ADVERTISING RIGHT
5469144029,,144,O,0,,0,0,0,,0,,0,0,CA,300,CLEAR CHANNEL UK LTD,NNDR DEPT,32 GOLDSWORTH ROAD,WOKING,SURREY,,GU21 6JT,28/09/2000,AD RIGHT,OUTSIDE,144 MANCHESTER ROAD,STOCKPORT,,SK4 5BX,ADVERTISING RIGHT
6002203019,,288,O,0,,0,0,0,,0,,0,0,CA,600,CLEAR CHANNEL UK LTD,NNDR DEPT,32 GOLDSWORTH ROAD,WOKING,SURREY,,GU21 6JT,01/12/2001,OUTSIDE,203-205 NANGREAVE ROAD,HEAVILEY,STOCKPORT,,SK2 6AH,ADVERTISING RIGHT
7257032019,,96,O,0,,0,0,0,,0,,0,0,CA,200,CLEAR CHANNEL UK LTD,NNDR DEPT,32 GOLDSWORTH ROAD,WOKING,SURREY,,GU21 6JT,01/04/2001,OUTSIDE,2 SHAFTESBURY ROAD,CHEADLE HEATH,STOCKPORT,,SK3 0SG,ADVERTISING RIGHT
7376035039,,288,O,0,,0,0,0,,0,,0,0,CA,600,CLEAR CHANNEL UK LTD,NNDR DEPT,32 GOLDSWORTH ROAD,WOKING,SURREY,,GU21 6JT,01/04/2000,SITE NO 0207 3005 ADJ 35,STATION ROAD,CHEADLE HULME,CHEADLE,,SK8 5AF,ADVERTISING RIGHT
7393249009,,948,O,0,,0,0,0,,0,,0,0,CA,1975,CLEAR CHANNEL UK LTD,NNDR DEPT,32 GOLDSWORTH ROAD,WOKING,SURREY,,GU21 6JT,01/04/1991,ADJ,249 STOCKPORT ROAD,CHEADLE,,,SK8 2AG,ADVERTISING RIGHT AND PREMISES
7395250029,,288,O,0,,0,0,0,,0,,0,0,CA,600,CLEAR CHANNEL UK LTD,NNDR DEPT,32 GOLDSWORTH ROAD,WOKING,SURREY,,GU21 6JT,01/02/2002,O/S,250 STOCKPORT ROAD,CHEADLE HEATH,STOCKPORT,,SK3 0LX,ADVERTISING RIGHT
7479123019,,696,O,0,,0,0,0,,0,,0,0,CA,1450,CLEAR CHANNEL UK LTD,NNDR DEPT,32 GOLDSWORTH ROAD,WOKING,SURREY,,GU21 6JT,01/11/1997,ADJ 123,STOCKPORT ROAD,BREDBURY,STOCKPORT,,SK6 2AN,ADVERTISING RIGHT
7928008029,,1044,O,0,,0,0,0,,0,,0,0,CA,2175,CLEAR CHANNEL UK LTD,NNDR DEPT,32 GOLDSWORTH ROAD,WOKING,SURREY,,GU21 6JT,15/01/2002,SITE NO 6152 01 ADJ,TIVIOT DALE PUBLIC HOUSE,TIVIOT DALE,LANCASHIRE HILL,STOCKPORT,SK1 1TA,ADVERTISING RIGHT
8337010059,,96,O,0,,0,0,0,,0,,0,0,CA,200,CLEAR CHANNEL UK LTD,NNDR DEPT,32 GOLDSWORTH ROAD,WOKING,SURREY,,GU21 6JT,09/08/2000,GABLE,WATERLOO PUBLIC HOUSE,WATERLOO ROAD,LOWER HILLGATE,STOCKPORT,SK1 3BD,ADVERTISING RIGHT
8358270119,,1152,O,0,,0,0,0,,0,,0,0,CA,2400,CLEAR CHANNEL UK LTD,NNDR DEPT,32 GOLDSWORTH ROAD,WOKING,SURREY,,GU21 6JT,01/04/2007,SITE 6510,CORNER OF GEORGES ROAD,WELLINGTON ROAD NORTH,STOCKPORT,,SK4 5AD,ADVERTISING RIGHT AND PREMISES
8359098029,,144,O,0,,0,0,0,,0,,0,0,CA,300,CLEAR CHANNEL UK LTD,NNDR DEPT,32 GOLDSWORTH ROAD,WOKING,SURREY,,GU21 6JT,01/04/2003,ADVERTISING RIGHT,SIDE OF NELSON PUBLIC HOUSE,WELLINGTON ROAD SOUTH,STOCKPORT,,SK1 3UH,ADVERTISING RIGHT
8361116019,,205.05,O,0,,0,0,0,,0,,0,0,CA,1475,CLEAR CHANNEL UK LTD,NNDR DEPT,32 GOLDSWORTH ROAD,WOKING,SURREY,,GU21 6JT,10/03/1997,AD RIGHT CLEAR CHANNEL 0207 5362 01,ADJ 116,WELLINGTON STREET,LOWER HILLGATE,STOCKPORT,SK1 1YH,ADVERTISING RIGHT
7376051559,,840,O,0,,0,0,0,,0,,0,0,CP1,1750,CLEAR FINANCIAL SERVICES LTD,UNIT 2A A PT 2ND FLOOR B WING,LANDMARK HOUSE,STATION ROAD,CHEADLE HULME,CHEADLE,SK8 7BS,25/03/2009,CAR SPACES FOR CLEAR FINANCIAL SERVICES,LANDMARK HOUSE,STATION ROAD,CHEADLE HULME,CHEADLE,SK8 7BS,CAR PARKING SPACE AND PREMISES
7262211059,,1800,O,0,,-1,0,1800,,0,,0,0,CO,3750,CLEARTWO LTD,,,,,,,25/05/2014,211 SHAW HEATH,STOCKPORT,,,,SK2 6QZ,OFFICES AND PREMISES
3153010019,RETAIL,18000,O,0,,0,487.5,0,,0,,0,0,CS,37500,CLEARY'S LTD,39 BYROM WAY,BOLTON,,,,BL5 3TZ,27/07/2009,10-12 FIVEWAYS PARADE,HAZEL GROVE,STOCKPORT,,,SK7 6DG,SHOP AND PREMISES
6438099209,,4245.9,O,0,,0,114.99,0,,0,,0,0,CO,18500,CLICK CLAIMS MANAGEMENT LTD,25 BUXTON OLD ROAD,DISLEY,,,,SK12 2BB,09/10/2015,HUB 19,PEPPER HOUSE,1 PEPPER ROAD,HAZEL GROVE,STOCKPORT,SK7 5DP,OFFICES AND PREMISES
3805001009,,10080,O,0,,0,273,0,,0,,0,0,CWO,21000,CLIFTON TRADE BATHROOMS LTD,,,,,,,25/01/2008,WAREHOUSE,HAIGH AVENUE,REDDISH,STOCKPORT,,SK4 1NU,"WAREHOUSE, OFFICE AND PREMISES"
7393234059,,336,O,0,,0,0,0,,0,,0,0,CP1,700,CLIMATE INSULATION LTD,SOVEREIGN HOUSE,STOCKPORT ROAD,CHEADLE,,,SK8 2EA,01/12/2014,CAR SPACES 108 & 110,SOVEREIGN HOUSE,232-240 STOCKPORT ROAD,CHEADLE,,SK8 2EA,CAR PARKING SPACES
7228005009,,2136,O,0,,-1,0,2136,,0,,0,0,CS,4450,CLIVE  LITTLEWOOD BUTCHERS,,,,,,,01/04/1990,5 SCHOOL LANE,HEATON CHAPEL,STOCKPORT,,,SK4 5DE,SHOP AND PREMISES
5593034009,RETAIL,18720,O,0,,0,507,0,,0,,0,0,CS,39000,CLOTHESTAMP LTD,34 MERSEY SQUARE,STOCKPORT,,,,SK1 1RA,17/09/1993,34 MERSEY SQUARE,STOCKPORT,,,,SK1 1RA,SHOP AND PREMISES
6032067019,,3312,O,0,,-1,0,2815.23,,0,,0,0,CO,6900,CLOUD 9 HOSTS LTD,C/O TECTANET SYSTEMS LTD,GROUND FLOOR,6D LOWICK CLOSE,HAZEL GROVE,STOCKPORT,SK7 5ED,12/01/2015,GND FLR OFFICE UNIT 6D,LOWICK CLOSE,HAZEL GROVE,STOCKPORT,,SK7 5ED,OFFICES AND PREMISES
8493061009,,12000,O,0,,0,325,0,CASC80,9860,,0,0,CL2,25000,CLUB REPLAY,,,,,,,01/04/2011,61 WOOD STREET,STOCKPORT,,,,SK3 0DH,SNOOKER CLUB AND PREMISES
3100032019,,6960,O,0,,-1,0,0,,0,,0,0,CO,14500,CLUB SYSTEMS INTERNATIONAL LTD,30-36 FAIRACRES ROAD,HIGH LANE,STOCKPORT,,,SK6 8JQ,30/04/2007,30-36 FAIRACRES ROAD,HIGH LANE,STOCKPORT,,,SK6 8JQ,OFFICES AND PREMISES
908301439,,326.4,O,0,,0,0,0,,0,,0,0,CO,680,CLUBCOM INTERNATIONAL LIMITED,C/O OXFORD INNOVATION,3RD FLOOR,BROADSTONE HOUSE,STOCKPORT,,SK5 7DL,01/04/2014,SUITE 325A 3RD FLOOR,BROADSTONE HOUSE,BROADSTONE ROAD,STOCKPORT,,SK5 7DL,OFFICES AND PREMISES
908301449,,948,O,0,,0,0,0,,0,,0,0,CO,1975,CLUBCOM INTERNATIONAL LIMITED,C/O OXFORD INNOVATION,3RD FLOOR,BROADSTONE HOUSE,STOCKPORT,,SK5 7DL,01/04/2014,SUITE 325 3RD FLOOR,BROADSTONE HOUSE,BROADSTONE ROAD,STOCKPORT,,SK5 7DL,OFFICES AND PREMISES
908301979,,2640,O,0,,0,0,0,,0,,0,0,CO,5500,CLUBCOM INTERNATIONAL LIMITED,C/O OXFORD INNOVATION,3RD FLOOR,BROADSTONE HOUSE,STOCKPORT,,SK5 7DL,01/04/2014,"SUITE 322, 3RD FLOOR",BROADSTONE HOUSE,BROADSTONE ROAD,STOCKPORT,,SK5 7DL,OFFICES AND PREMISES
3153010029,,1800,O,0,,0,0,0,,0,,0,0,CX,3750,CLYDESDALE BANK LTD,C/O DTZ,NATIONAL RATING TEAM,ST PAULS HOUSE,23 PARK SQUARE SOUTH,LEEDS,LS1 2ND,27/07/2009,ATM AT,10-12 FIVEWAYS PARADE,HAZEL GROVE,STOCKPORT,,SK7 6DG,SITE OF AUTOMATIC TELLER MACHINE
6550034009,,40320,O,0,,0,1092,0,,0,,0,0,CS1,84000,CLYDESDALE BANK LTD,C/O DTZ,NATIONAL RATING TEAM,ST PAULS HOUSE,23 PARK SQUARE SOUTH,LEEDS,LS1 2ND,01/04/1990,34 PRINCES STREET,STOCKPORT,,,,SK1 1SE,BANK AND PREMISES
3983040049,,2596.72,V,2667.05,3MTHS,0,70.33,0,,0,,0,0,CO,15000,COASTWALK PROPERTIES LTD,C/O REGISTERED OFFICE,SUITE 6,55 KING STREET,MANCHESTER,,M2 4LQ,21/11/2015,MOSAIC,SUITES 2 & 3 GROUND FLOOR GROSVENOR HSE,40 HIGH STREET,LOWER HILLGATE,STOCKPORT,SK1 1EG,OFFICES AND PREMISES
3983040059,,5040,V,0,,0,136.5,0,,0,,0,0,CO,10500,COASTWALK PROPERTIES LTD,C/O REGISTERED OFFICE,SUITE 6,55 KING STREET,MANCHESTER,,M2 4LQ,01/07/2012,SUITE 5,LOWER GROUND FLOOR,40 HIGH STREET,STOCKPORT,,SK1 1EG,CLASSROOM AND PREMISES
3983040069,,2466.89,V,2533.7,3MTHS,0,66.81,0,,0,,0,0,CO,14250,COASTWALK PROPERTIES LTD,C/O REGISTERED OFFICE,SUITE 6,55 KING STREET,MANCHESTER,,M2 4LQ,21/11/2015,"SUITE 1, 1ST FLOOR",GROSVENOR HOUSE,40 HIGH STREET,STOCKPORT,,SK1 1EG,OFFICES AND PREMISES
3983040079,,4080,V,0,,0,110.5,0,,0,,0,0,CO,8500,COASTWALK PROPERTIES LTD,C/O REGISTERED OFFICE,SUITE 6,55 KING STREET,MANCHESTER,,M2 4LQ,20/05/2010,MOSAIC - 200910-11430,"SUITE 4, LOWER GRND FLOOR, GROSVENOR HSE",40 HIGH STREET,LOWER HILLGATE,STOCKPORT,SK1 1EG,OFFICES AND PREMISES
8361107199,,720,V,739.5,MINRV,0,19.5,0,,0,,0,0,CP1,1500,COBE CONSULTING LTD,DERWENT HOUSE,UNIT A1 WATERFOLD PARK,BURY,,,BL9 7BR,01/04/2011,CAR PARKING SPACES 1-3,VICTORIA HOUSE,WELLINGTON STREET,LOWER HILLGATE,STOCKPORT,SK1 3AD,CAR PARKING SPCACES (3)
8361107339,,1200,V,1232.5,MINRV,0,32.5,0,,0,,0,0,CP1,2500,COBE CONSULTING LTD,DERWENT HOUSE,UNIT A1 WATERFOLD PARK,BURY,,,BL9 7BR,26/10/2011,CAR SPACES 5-9 BASEMENT,VICTORIA HOUSE,WELLINGTON STREET,LOWER HILLGATE,STOCKPORT,SK1 3AD,CAR PARKING SPACES (5)
8361107409,,960,V,986,MINRV,0,26,0,,0,,0,0,CP1,2000,COBE CONSULTING LTD,DERWENT HOUSE,UNIT A1 WATERFOLD PARK,BURY,,,BL9 7BR,07/05/2013,BASEMENT CAR SPACES NOS 18-21,VICTORIA HOUSE,WELLINGTON STREET,LOWER HILLGATE,STOCKPORT,SK1 3AD,CAR PARKING SPACES (4)
8361107419,,240,V,246.5,MINRV,0,6.5,0,,0,,0,0,CP1,500,COBE CONSULTING LTD,DERWENT HOUSE,UNIT A1 WATERFOLD PARK,BURY,,,BL9 7BR,07/05/2013,GROUND FLOOR CAR SPACE NO 21,VICTORIA HOUSE,WELLINGTON STREET,LOWER HILLGATE,STOCKPORT,SK1 3AD,CAR PARKING SPACE
8361107529,,240,V,246.5,MINRV,0,6.5,0,,0,,0,0,CP1,500,COBE CONSULTING LTD,DERWENT HOUSE,UNIT A1 WATERFOLD PARK,BURY,,,BL9 7BR,27/07/2011,CAR SPACE NO 15 BASEMENT,VICTORIA HOUSE,WELLINGTON STREET,LOWER HILLGATE,STOCKPORT,SK1 3AD,CAR PARKING SPACE
8361107539,,480,V,493,MINRV,0,13,0,,0,,0,0,CP1,1000,COBE CONSULTING LTD,DERWENT HOUSE,UNIT A1 WATERFOLD PARK,BURY,,,BL9 7BR,27/07/2011,CAR SPACE NOS 16-17 BASEMENT,VICTORIA HOUSE,WELLINGTON STREET,LOWER HILLGATE,STOCKPORT,SK1 3AD,CAR PARKING SPACES (2)
8361107549,,480,V,493,MINRV,0,13,0,,0,,0,0,CP1,1000,COBE CONSULTING LTD,DERWENT HOUSE,UNIT A1 WATERFOLD PARK,BURY,,,BL9 7BR,13/05/2011,CAR SPACE NOS 22-23 GROUND FLOOR,VICTORIA HOUSE,WELLINGTON STREET,LOWER HILLGATE,STOCKPORT,SK1 3AD,CAR PARKING SPACES (2)
119004049,,2880,O,0,,0,0,0,,0,,0,0,CX,6000,COCA COLA ENTERPRISES LTD,CHARTER PLACE,VINE STREET,UXBRIDGE,,,UB8 1EZ,01/04/2004,ARDERN WALK,STOCKPORT,,,,SK1 1PT,SITE OF VENDING MACHINES (2)
3459052049,,720,O,0,,0,0,0,,0,,0,0,CX,1500,COCA COLA ENTERPRISES LTD,CHARTER PLACE,VINE STREET,UXBRIDGE,,,UB8 1EZ,01/04/2004,ADJ 1ST FLOOR,52-54 GREAT UNDERBANK,STOCKPORT,,,SK1 1PD,SITE OF VENDING MACHINE
8176000029,,2400,O,0,,0,0,0,,0,,0,0,CX,5000,COCA COLA ENTERPRISES LTD,CHARTER PLACE,VINE STREET,UXBRIDGE,,,UB8 1EZ,01/04/2004,ADJ TO CLOCK TOWER,VERNON WALK,STOCKPORT,,,SK1 1PG,SITE OF VENDING MACHINES (2)
8176000049,,1200,O,0,,0,0,0,,0,,0,0,CX,2500,COCA COLA ENTERPRISES LTD,CHARTER PLACE,VINE STREET,UXBRIDGE,,,UB8 1EZ,01/04/2004,ADJ PUBLIC CONVENIENCES,VERNON WALK,STOCKPORT,,,SK1 1PG,SITE OF VENDING MACHINE
1734080009,RETAIL,2976,O,0,,-1,0,2876.8,,0,,0,0,CR1,6200,COFFEE FIX LTD,,,,,,,16/11/2010,80 CHURCH ROAD,GATLEY,CHEADLE,,,SK8 4NQ,CAFE AND PREMISES
3415001039,,9360,O,0,,0,253.5,0,,0,,0,0,CW,19500,COLLINS LANDSCAPES LTD,2 BRIXHAM AVE,CHEADLE HULME,CHEADLE,,,SK8 6JG,03/09/2012,UNITS 1-4,PINNACLE BUSINESS CENTRE,GORDON STREET,LANCASHIRE HILL,STOCKPORT,SK4 1RQ,WAREHOUSE AND PREMISES
3459023009,RETAIL,16920,O,0,,0,458.25,0,,0,,0,0,CS3,35250,COLOUR ROOM LLP,,,,,,,18/01/2010,21-23 GREAT UNDERBANK,STOCKPORT,,,,SK1 1LF,HAIRDRESSING SALON AND PREMISES
6845106239,,10920,O,0,,0,295.75,0,,0,,0,0,CWO,22750,COLOURTONE LTD,UNITS 4-5 AT,106 RICHARDSON STREET,HIGHER HILLGATE,STOCKPORT,,SK1 3JL,24/07/2013,UNITS 4-5 AT,106 RICHARDSON STREET,HIGHER HILLGATE,STOCKPORT,,SK1 3JL,"WAREHOUSE,OFFICES AND PREMISES"
1735030009,,2208,O,0,,-1,0,2208,,0,,0,0,CS,4600,COMFORT & MOBILITY PRODUCTS LTD,,,,,,,01/04/2011,30A CHURCH ROAD,CHEADLE HULME,CHEADLE,,,SK8 7JB,SHOP AND PREMISES
908022009,,1824,O,0,,-1,0,1824,,0,,0,0,CS,3800,COMFORT & MOBILITY TRADING LTD,,,,,,,01/04/2011,22 BROADSTONE ROAD,STOCKPORT,,,,SK5 7AE,SHOP AND PREMISES
7973132019,,4800,O,0,,-1,0,1600,,0,,0,0,CW3O,10000,COMMERCIAL LAUNDRY SALES & MAINT LTD,,,,,,,14/11/2013,132A TURVES ROAD,CHEADLE HULME,CHEADLE,,,SK8 6AW,"STORE, OFFICE AND PREMISES"
8359251109,,1944,O,0,,-1,0,1944,,0,,0,0,CO,4050,COMMS-BYTE LTD,,,,,,,01/05/2013,BST & SUITES 4 & 5,DAVENPORT HOUSE,251 WELLINGTON ROAD SOUTH,STOCKPORT,,SK2 6NG,OFFICES AND PREMISES
908301359,,138.83,O,0,,-1,0,138.83,,0,,0,0,CO,670,COMMTRACK LTD,C/O OXFORD INNOVATIONS LTD,PT 3RD FLOOR,BROADSTONE HOSE,BROADSTONE ROAD,STOCKPORT,SK5 7DL,26/10/2015,SUITE 332 3RD FLOOR,BROADSTONE HOUSE,BROADSTONE ROAD,STOCKPORT,,SK5 7DL,OFFICES AND PREMISES
5699099029,,10920,O,0,,0,295.75,0,,0,,0,0,CO,22750,COMMUNICATION WORKERS UNION,,,,,,,01/04/2010,MOWBRAY HOUSE,MOWBRAY STREET,MIDDLE HILLGATE,STOCKPORT,,SK1 3EJ,OFFICES AND PREMISES
1615051019,,6491.8,V,0,,0,175.82,0,,0,,0,0,LC,18000,COMMUNITY ESSENCE,C/O REGISTERED OFFICE,64 CASTLE STREET,EDGELEY,STOCKPORT,,SK3 9AD,01/04/2015,GND FLR,51-53 CASTLE STREET,EDGELEY,STOCKPORT,,SK3 9AT,COMMUNITY CENTRE AND PREMISES
5485001029,,9720,O,0,,0,263.25,0,,0,,0,0,CO,20250,COMPANY REGISTRATION ON LINE LTD,CARPENTER COURT,MAPLE ROAD,BRAMHALL,STOCKPORT,,SK7 2DH,01/10/2003,CARPENTER HOUSE,1 MAPLE ROAD,BRAMHALL,STOCKPORT,,SK7 2DH,OFFICES AND PREMISES
6438099139,,1068,O,0,,-1,0,1068,,0,,0,0,CO,2225,COMPASS RISK SOLUTIONS LTD,,,,,,,01/05/2014,HUB 10,PEPPER HOUSE,1 PEPPER ROAD,HAZEL GROVE,STOCKPORT,SK7 5DP,OFFICES AND PREMISES
715002119,,2640,O,0,,0,0,0,,0,,0,0,CO,5500,COMPLETE MOBILE MARKETING LTD,PETER HOUSE,OXFORD STREET,MANCHESTER,,,M1 5AN,24/11/2014,BLOCK 46 S3 S4 & S5,EUROPA BUSINESS PARK,BIRD HALL LANE,CHEADLE HEATH,STOCKPORT,SK3 0RT,OFFICES AND PREMISES
715002279,,648,O,0,,0,0,0,,0,,0,0,CO,4050,COMPLETE MOBILE MARKETING LTD,PETER HOUSE,OXFORD STREET,MANCHESTER,,,M1 5AN,01/12/2015,BLOCK 46 F14,EUROPA BUSINESS PARK,BIRD HALL LANE,CHEADLE HEATH,STOCKPORT,SK3 0RT,OFFICE
715002329,,568,O,0,,0,0,0,,0,,0,0,CO,3550,COMPLETE MOBILE MARKETING LTD,PETER HOUSE,OXFORD STREET,MANCHESTER,,,M1 5AN,01/12/2015,BLOCK 46 F18,EUROPA BUSINESS PARK,BIRD HALL LANE,CHEADLE HEATH,STOCKPORT,SK3 0RT,OFFICE
715002339,,696,O,0,,0,0,0,,0,,0,0,CO,4350,COMPLETE MOBILE MARKETING LTD,PETER HOUSE,OXFORD STREET,MANCHESTER,,,M1 5AN,01/12/2015,BLOCK 46 F19,EUROPA BUSINESS PARK,BIRD HALL LANE,CHEADLE HEATH,STOCKPORT,SK3 0RT,OFFICE
715002419,,2520,O,0,,0,0,0,,0,,0,0,CO,15750,COMPLETE MOBILE MARKETING LTD,PETER HOUSE,OXFORD STREET,MANCHESTER,,,M1 5AN,01/12/2015,BLOCK 46 S9,EUROPA BUSINESS PARK,BIRD HALL LANE,CHEADLE HEATH,STOCKPORT,SK3 0RT,OFFICE
3500327639,,1270.82,O,0,,0,0,0,,0,,0,0,CO,9500,COMPLETE MOBILE MARKETING LTD,PETER HOUSE,OXFORD STREET,MANCHESTER,,,M1 5AN,21/12/2015,1ST FLOOR UNIT 26,VAUXHALL WORKS,GREG STREET,SOUTH REDDISH,STOCKPORT,SK5 7BR,OFFICES AND PREMISES
5136061089,,624,O,0,,-1,0,624,,0,,0,0,CO,1300,COMPLETE SOLUTIONS GROUP LTD,ALEXANDER HOUSE,MOSS ROAD,STRETFORD,,,M32 0AZ,17/06/2010,SUITE 7,2ND FLOOR,61 LOWER HILLGATE,STOCKPORT,,SK1 3AW,OFFICE AND PREMISES
7394141029,,3984,O,0,,-1,0,2456.98,,0,,0,0,CO,8300,COMPREHENSIVE CARE LTD  T/A FORGET ME NOT,,,,,,,20/08/2010,141 STOCKPORT ROAD,MARPLE,STOCKPORT,,,SK6 6AF,OFFICES AND PREMISES
1804002009,,1560,O,0,,0,42.25,0,CASC80,1281.8,CASC20,0,320.45,LS,3250,COMPSTALL CRICKET CLUB,,,,,,,01/04/1990,COMPSTALL ROAD,MARPLE BRIDGE,STOCKPORT,,,SK6 5HH,CRICKET GROUND AND PREMISES
5643000009,,2544,O,0,,-1,0,2544,,0,,0,0,CX,5300,COMPSTALL GC LIMITED,,,,,,,20/08/2008,MONTAGU STREET,COMPSTALL,STOCKPORT,,,SK6 5JE,GARDEN CENTRE
97200069,,624,V,0,,0,16.9,0,,0,,0,0,CO,2600,COMPSTALL MILLS ESTATES LTD,,,,,,,02/08/2015,UNIT 5A 1ST FLOOR,COMPSTALL MILL,ANDREW STREET,COMPSTALL,STOCKPORT,SK6 5HN,OFFICES AND PREMISES
176028099,,2784,O,0,,-1,0,2784,,0,,0,0,CW,5800,COMPUTER CUTTING TECHOLOGY SERVICES LTD,32 BIRCH TREE AVENUE,HAZEL GROVE,STOCKPORT,,,SK7 6AP,01/12/2012,UNIT 9 EXPODITE WORKS,ASHTON ROAD IND ESTATE,STUART ROAD,BREDBURY,STOCKPORT,SK6 2SR,WAREHOUSE AND PREMISES
1009053009,,2544,O,0,,-1,0,2544,,0,,0,0,CS,5300,COMPUTERENGLAND.COM LTD,JOSEPH MOTT HOUSE,53 BUXTON ROAD,STOCKPORT,,,SK2 6LS,01/10/2008,JOSEPH MOTT HOUSE,53 BUXTON ROAD,STOCKPORT,,,SK2 6LS,SHOP AND PREMISES
1704002159,,6000,O,0,,-1,0,0,,0,,0,0,IF3,12500,CONCEPT CABINETS LTD,,,,,,,07/06/2011,UNITS 1 & 2,2 WEAR MILL,CHESTERGATE,STOCKPORT,,SK3 0AG,WORKSHOP AND PREMISES
715007159,,25440,V,0,,0,689,0,,0,,0,0,CO,53000,CONCIERGE LEGAL  SERVICES LTD,FAO FINANCE DEPT,C/O ACTION 365 LTD,EDEN POINT,THREE ACRES LANE,CHEADLE,SK8 6RL,21/01/2008,EVOLUTION HOUSE,60 BIRD HALL LANE,CHEADLE HEATH,STOCKPORT,,SK3 0SB,OFFICES AND PREMISES
908302019,,3648,O,0,,-1,0,2675.2,,0,,0,0,CO,7600,CONDENSEHEAT LTD,SUITE 460 4TH FLR,BROADSTONE HOUSE,BROADSTONE ROAD,STOCKPORT,,SK5 7DL,01/10/2013,SUITE 460 4TH FLR,BROADSTONE HOUSE,BROADSTONE ROAD,STOCKPORT,,SK5 7DL,OFFICES AND PREMISES
1733092029,,4368,O,0,,-1,0,2110.64,,0,,0,0,CO,9100,CONFERENCE SEARCH LTD,,,,,,,15/06/1994,1ST FLOOR 92-92A,CHURCH LANE,MARPLE,STOCKPORT,,SK6 7AR,OFFICES AND PREMISES
9937000019,,51840,O,0,,0,1404,0,,0,,0,0,CO,108000,CONFERMA LTD,,,,,,,01/08/2011,BUILDING N,5 BROOKS DRIVE,CHEADLE ROYAL BUSINESS PARK,CHEADLE,,SK8 3TD,OFFICES AND PREMISES
715010269,,1440,O,0,,-1,0,1440,,0,,0,0,CO,3000,CONLAV LTD T/A DRIVER HIRE STOCKPORT,UNIT G4 BUILDING 44,EUROPA BUSINESS PARK,BIRD HALL LANE,STOCKPORT,,SK3 0XA,01/04/2012,BLOCK 44 G4,EUROPA BUSINESS PARK,BIRD HALL LANE,CHEADLE HEATH,STOCKPORT,SK3 0RT,OFFICE
5674191089,,1464,O,0,,-1,0,1464,,0,,0,0,CO,3050,CONSTRUCTION Q LTD,OFFICE 2 1ST FLOOR,191C MOSS LANE,BRAMHALL,STOCKPORT,,SK7 1BA,13/11/2014,OFFICE 2 1ST FLOOR,191C MOSS LANE,BRAMHALL,STOCKPORT,,SK7 1BA,OFFICES AND PREMISES
5674191139,,120,O,0,,0,0,0,,0,,0,0,CP1,250,CONSTRUCTION Q LTD,OFFICE 2 1ST FLOOR,191C MOSS LANE,BRAMHALL,STOCKPORT,,SK7 1BA,13/11/2014,PARKING SPACE 2,191C MOSS LANE,BRAMHALL,STOCKPORT,,SK7 1BA,CAR PARKING SPACE
3467099639,,2232,O,0,,-1,0,2232,,0,,0,0,CO,4650,CONSTRUCTION SOLUTIONS LTD,,,,,,,01/11/2014,UNIT M5A,MAXRON HOUSE,GREEN LANE,ROMILEY,STOCKPORT,SK6 3JQ,OFFICES AND PREMISES
3933200619,,85.38,O,0,,0,0,0,,0,,0,0,CP1,350,CONSULTAPRINT LTD,SUITE 34A,10TH FLOOR (REAR) REGENT HOUSE,HEATON LANE,STOCKPORT,,SK4 1BS,28/09/2015,CAR SPACE 71,REGENT HOUSE,HEATON LANE,STOCKPORT,,SK4 1BS,CAR PARKING SPACE
