ORGANISATION NAME,EFFECTIVE DATE,SERVICE,SUPPLIER NAME,DATE PAID,AMOUNT (£),PURPOSE,TRANSACTION NO.
ROCHDALE BOROUGH COUNCIL,13/01/2017,PHYSICAL DIS & OLDER PEOPLE,CROSSROADS CARE IN GREATER MANCHESTER,13/01/2017,2908.91 ,HOME CARE - ADULT SERVICES,V001084741
ROCHDALE BOROUGH COUNCIL,12/01/2017,LEARNING DIS & MENTAL HEALTH,CROSSROADS CARE IN GREATER MANCHESTER,12/01/2017,1243.75 ,PERSONAL BUDGETS - MANAGED,V001080101
ROCHDALE BOROUGH COUNCIL,12/01/2017,LEARNING DIS & MENTAL HEALTH,CROSSROADS CARE IN GREATER MANCHESTER,12/01/2017,1632.12 ,PERSONAL BUDGETS - MANAGED,V001077273
ROCHDALE BOROUGH COUNCIL,05/01/2017,ECONOMY DIRECTORATE,CURTINS CONSULTING,05/01/2017,1500.00 ,CONDITION SURVEYS,V001081107
ROCHDALE BOROUGH COUNCIL,13/01/2017,EARLY HELP AND SCHOOLS,CUTGATE PLAYGROUP,13/01/2017,2053.80 ,DAY CARE,V001084585
ROCHDALE BOROUGH COUNCIL,06/01/2017,PHYSICAL DIS & OLDER PEOPLE,D & A C FITTON,06/01/2017,551.50 ,RESIDENTIAL LONG TERM,V001081787
ROCHDALE BOROUGH COUNCIL,06/01/2017,PHYSICAL DIS & OLDER PEOPLE,D & A C FITTON,06/01/2017,551.50 ,RESIDENTIAL LONG TERM,V001081788
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,D & A C FITTON,20/01/2017,551.50 ,RESIDENTIAL LONG TERM,V001086216
ROCHDALE BOROUGH COUNCIL,06/01/2017,PHYSICAL DIS & OLDER PEOPLE,D & A C FITTON,06/01/2017,563.98 ,RESIDENTIAL LONG TERM,V001081681
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,D & A C FITTON,20/01/2017,563.98 ,RESIDENTIAL LONG TERM,V001086066
ROCHDALE BOROUGH COUNCIL,06/01/2017,PHYSICAL DIS & OLDER PEOPLE,D & A C FITTON,06/01/2017,580.78 ,RESIDENTIAL LONG TERM,V001081950
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,D & A C FITTON,20/01/2017,580.78 ,RESIDENTIAL LONG TERM,V001086460
ROCHDALE BOROUGH COUNCIL,06/01/2017,PHYSICAL DIS & OLDER PEOPLE,D & A C FITTON,06/01/2017,598.12 ,RESIDENTIAL LONG TERM,V001081297
ROCHDALE BOROUGH COUNCIL,06/01/2017,PHYSICAL DIS & OLDER PEOPLE,D & A C FITTON,06/01/2017,598.12 ,RESIDENTIAL LONG TERM,V001081308
ROCHDALE BOROUGH COUNCIL,06/01/2017,PHYSICAL DIS & OLDER PEOPLE,D & A C FITTON,06/01/2017,598.12 ,RESIDENTIAL LONG TERM,V001081331
ROCHDALE BOROUGH COUNCIL,06/01/2017,PHYSICAL DIS & OLDER PEOPLE,D & A C FITTON,06/01/2017,598.12 ,RESIDENTIAL LONG TERM,V001081756
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,D & A C FITTON,20/01/2017,598.12 ,RESIDENTIAL LONG TERM,V001085528
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,D & A C FITTON,20/01/2017,598.12 ,RESIDENTIAL LONG TERM,V001085549
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,D & A C FITTON,20/01/2017,598.12 ,RESIDENTIAL LONG TERM,V001085573
ROCHDALE BOROUGH COUNCIL,20/01/2017,LEARNING DIS & MENTAL HEALTH,D & A C FITTON,20/01/2017,598.12 ,RESIDENTIAL LONG TERM,V001085994
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,D & A C FITTON,20/01/2017,598.12 ,RESIDENTIAL LONG TERM,V001086166
ROCHDALE BOROUGH COUNCIL,06/01/2017,PHYSICAL DIS & OLDER PEOPLE,D & A C FITTON,06/01/2017,612.12 ,RESIDENTIAL LONG TERM,V001081458
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,D & A C FITTON,20/01/2017,612.12 ,RESIDENTIAL LONG TERM,V001085761
ROCHDALE BOROUGH COUNCIL,06/01/2017,PHYSICAL DIS & OLDER PEOPLE,D & A C FITTON,06/01/2017,614.12 ,RESIDENTIAL LONG TERM,V001081530
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,D & A C FITTON,20/01/2017,614.12 ,RESIDENTIAL LONG TERM,V001085867
ROCHDALE BOROUGH COUNCIL,06/01/2017,LEARNING DIS & MENTAL HEALTH,D & A C FITTON,06/01/2017,657.28 ,RESIDENTIAL LONG TERM,V001081424
ROCHDALE BOROUGH COUNCIL,20/01/2017,LEARNING DIS & MENTAL HEALTH,D & A C FITTON,20/01/2017,657.28 ,RESIDENTIAL LONG TERM,V001085713
ROCHDALE BOROUGH COUNCIL,20/01/2017,LEARNING DIS & MENTAL HEALTH,D & A C FITTON,20/01/2017,659.22 ,RESIDENTIAL LONG TERM,V001086268
ROCHDALE BOROUGH COUNCIL,20/01/2017,LEARNING DIS & MENTAL HEALTH,D & A C FITTON,20/01/2017,659.22 ,RESIDENTIAL LONG TERM,V001086269
ROCHDALE BOROUGH COUNCIL,06/01/2017,LEARNING DIS & MENTAL HEALTH,D & A C FITTON,06/01/2017,859.52 ,RESIDENTIAL LONG TERM,V001081608
ROCHDALE BOROUGH COUNCIL,06/01/2017,LEARNING DIS & MENTAL HEALTH,D & A C FITTON,06/01/2017,859.52 ,RESIDENTIAL LONG TERM,V001081609
ROCHDALE BOROUGH COUNCIL,24/01/2017,PHYSICAL DIS & OLDER PEOPLE,D & A C FITTON,24/01/2017,1719.04 ,SHORT TERM CARE - RESIDENTIAL,V001088861
ROCHDALE BOROUGH COUNCIL,16/01/2017,PHYSICAL DIS & OLDER PEOPLE,D & A C FITTON,16/01/2017,2578.56 ,SHORT TERM CARE - RESIDENTIAL,V001084976
ROCHDALE BOROUGH COUNCIL,24/01/2017,PHYSICAL DIS & OLDER PEOPLE,D & A C FITTON,24/01/2017,2578.56 ,SHORT TERM CARE - RESIDENTIAL,V001088857
ROCHDALE BOROUGH COUNCIL,10/01/2017,FINANCE SERVICES,D H FINANCIAL TECHNOLOGIES,10/01/2017,1798.00 ,SOFTWARE,V001082866
ROCHDALE BOROUGH COUNCIL,12/01/2017,PHYSICAL DIS & OLDER PEOPLE,D W TAYLOR & SON,12/01/2017,1000.00 ,MINOR BUILDING WORKS,V001084594
ROCHDALE BOROUGH COUNCIL,12/01/2017,PHYSICAL DIS & OLDER PEOPLE,D W TAYLOR & SON,12/01/2017,1550.00 ,MINOR BUILDING WORKS,V001083063
ROCHDALE BOROUGH COUNCIL,12/01/2017,PHYSICAL DIS & OLDER PEOPLE,D W TAYLOR & SON,12/01/2017,3030.00 ,MINOR BUILDING WORKS,V001084594
ROCHDALE BOROUGH COUNCIL,12/01/2017,PHYSICAL DIS & OLDER PEOPLE,D W TAYLOR & SON,12/01/2017,4245.00 ,MINOR BUILDING WORKS,V001083063
ROCHDALE BOROUGH COUNCIL,24/01/2017,FINANCE SERVICES,DAC BEACHCROFT CLAIMS LTD,24/01/2017,4017.10 ,TRANSACTIONS-EXPENDITURE,V001088851
ROCHDALE BOROUGH COUNCIL,06/01/2017,EARLY HELP AND SCHOOLS,DAISY CHAINS PRIVATE NURSERY,06/01/2017,691.65 ,MANDATORY AWARDS,V001080874
ROCHDALE BOROUGH COUNCIL,31/01/2017,NEIGHBOURHOODS AND ENVIRONMENT,DAISY COMMUNICATIONS LTD,31/01/2017,1827.85 ,IT MAINTENANCE,V001083548
ROCHDALE BOROUGH COUNCIL,25/01/2017,NEIGHBOURHOODS AND ENVIRONMENT,DAISY COMMUNICATIONS LTD,25/01/2017,1234.33 ,SOFTWARE,V001082955
ROCHDALE BOROUGH COUNCIL,06/01/2017,NEIGHBOURHOODS AND ENVIRONMENT,DALE INDUSTRIAL SERVICES LIMITED,06/01/2017,1389.48 ,TAXI HIRE,V001082425
ROCHDALE BOROUGH COUNCIL,06/01/2017,NEIGHBOURHOODS AND ENVIRONMENT,DALE INDUSTRIAL SERVICES LIMITED,06/01/2017,1510.68 ,TAXI HIRE,V001082425
ROCHDALE BOROUGH COUNCIL,06/01/2017,NEIGHBOURHOODS AND ENVIRONMENT,DALE INDUSTRIAL SERVICES LIMITED,06/01/2017,1519.32 ,TAXI HIRE,V001082425
ROCHDALE BOROUGH COUNCIL,06/01/2017,NEIGHBOURHOODS AND ENVIRONMENT,DALE INDUSTRIAL SERVICES LIMITED,06/01/2017,1520.40 ,TAXI HIRE,V001082425
ROCHDALE BOROUGH COUNCIL,06/01/2017,NEIGHBOURHOODS AND ENVIRONMENT,DALE INDUSTRIAL SERVICES LIMITED,06/01/2017,1538.40 ,TAXI HIRE,V001082425
ROCHDALE BOROUGH COUNCIL,06/01/2017,NEIGHBOURHOODS AND ENVIRONMENT,DALE INDUSTRIAL SERVICES LIMITED,06/01/2017,1544.52 ,TAXI HIRE,V001082425
ROCHDALE BOROUGH COUNCIL,06/01/2017,NEIGHBOURHOODS AND ENVIRONMENT,DALE INDUSTRIAL SERVICES LIMITED,06/01/2017,1571.52 ,TAXI HIRE,V001082425
ROCHDALE BOROUGH COUNCIL,06/01/2017,NEIGHBOURHOODS AND ENVIRONMENT,DALE INDUSTRIAL SERVICES LIMITED,06/01/2017,2330.77 ,TAXI HIRE,V001082426
ROCHDALE BOROUGH COUNCIL,06/01/2017,NEIGHBOURHOODS AND ENVIRONMENT,DALE INDUSTRIAL SERVICES LIMITED,06/01/2017,2509.20 ,TAXI HIRE,V001082426
ROCHDALE BOROUGH COUNCIL,20/01/2017,LEARNING DIS & MENTAL HEALTH,DALESVIEW,20/01/2017,4929.10 ,RESIDENTIAL LONG TERM,V001085710
ROCHDALE BOROUGH COUNCIL,20/01/2017,LEARNING DIS & MENTAL HEALTH,DALESVIEW,20/01/2017,4929.10 ,RESIDENTIAL LONG TERM,V001085711
ROCHDALE BOROUGH COUNCIL,16/01/2017,EARLY HELP AND SCHOOLS,DARWEN ALDRIDGE COMMUNITY ACADEMY AND SIXTH FORM,16/01/2017,1200.00 ,INDEPENDENT UNITS,V001085028
ROCHDALE BOROUGH COUNCIL,06/01/2017,LEARNING DIS & MENTAL HEALTH,DAVID LEWIS ORGANISATION,06/01/2017,6504.38 ,RESIDENTIAL LONG TERM,V001081383
ROCHDALE BOROUGH COUNCIL,20/01/2017,LEARNING DIS & MENTAL HEALTH,DB ROCHDALE LTD,20/01/2017,979.50 ,PERSONAL BUDGETS - MANAGED,V001086877
ROCHDALE BOROUGH COUNCIL,05/01/2017,NEIGHBOURHOODS AND ENVIRONMENT,DDH FABRICATIONS LTD,05/01/2017,580.00 ,EQUIPMENT - GENERAL,V001081093
ROCHDALE BOROUGH COUNCIL,10/01/2017,EARLY HELP AND SCHOOLS,DEEPLISH ACADEMY,10/01/2017,1174.12 ,OTHER EST - SEN PROVISION,V001082899
ROCHDALE BOROUGH COUNCIL,23/01/2017,EARLY HELP AND SCHOOLS,DEEPLISH ACADEMY,23/01/2017,2054.72 ,OTHER EST - SEN PROVISION,V001087991
ROCHDALE BOROUGH COUNCIL,06/01/2017,EARLY HELP AND SCHOOLS,DEEPLISH ACADEMY,06/01/2017,1446.90 ,MANDATORY AWARDS,V001080924
ROCHDALE BOROUGH COUNCIL,23/01/2017,NEIGHBOURHOODS AND ENVIRONMENT,DEEPLISH COMMUNITY CENTRE,23/01/2017,1080.00 ,ACTIVITIES,V001088284
ROCHDALE BOROUGH COUNCIL,20/01/2017,LEARNING DIS & MENTAL HEALTH,DENTAK CARE AND SERVICES LIMITED,20/01/2017,519.98 ,NURSING LONG TERM,V001086579
ROCHDALE BOROUGH COUNCIL,20/01/2017,LEARNING DIS & MENTAL HEALTH,DENTAK CARE AND SERVICES LIMITED,20/01/2017,519.98 ,NURSING LONG TERM,V001086580
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,DENTAK CARE AND SERVICES LIMITED,20/01/2017,549.58 ,NURSING LONG TERM,V001085968
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,DENTAK CARE AND SERVICES LIMITED,20/01/2017,549.58 ,NURSING LONG TERM,V001085969
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,DENTAK CARE AND SERVICES LIMITED,20/01/2017,587.42 ,NURSING LONG TERM,V001086182
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,DENTAK CARE AND SERVICES LIMITED,20/01/2017,587.42 ,NURSING LONG TERM,V001086183
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,DENTAK CARE AND SERVICES LIMITED,20/01/2017,595.56 ,NURSING LONG TERM,V001086431
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,DENTAK CARE AND SERVICES LIMITED,20/01/2017,595.56 ,NURSING LONG TERM,V001086432
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,DENTAK CARE AND SERVICES LIMITED,20/01/2017,596.06 ,NURSING LONG TERM,V001086088
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,DENTAK CARE AND SERVICES LIMITED,20/01/2017,596.06 ,NURSING LONG TERM,V001086089
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,DENTAK CARE AND SERVICES LIMITED,20/01/2017,598.12 ,NURSING LONG TERM,V001085533
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,DENTAK CARE AND SERVICES LIMITED,20/01/2017,598.12 ,NURSING LONG TERM,V001085534
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,DENTAK CARE AND SERVICES LIMITED,20/01/2017,598.12 ,NURSING LONG TERM,V001086554
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,DENTAK CARE AND SERVICES LIMITED,20/01/2017,598.12 ,NURSING LONG TERM,V001086555
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,DENTAK CARE AND SERVICES LIMITED,20/01/2017,859.52 ,NURSING LONG TERM,V001085722
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,DENTAK CARE AND SERVICES LIMITED,20/01/2017,859.52 ,NURSING LONG TERM,V001085723
ROCHDALE BOROUGH COUNCIL,20/01/2017,LEARNING DIS & MENTAL HEALTH,DENTAK CARE AND SERVICES LIMITED,20/01/2017,859.52 ,NURSING LONG TERM,V001085957
ROCHDALE BOROUGH COUNCIL,20/01/2017,LEARNING DIS & MENTAL HEALTH,DENTAK CARE AND SERVICES LIMITED,20/01/2017,859.52 ,NURSING LONG TERM,V001085958
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,DENTAK CARE AND SERVICES LIMITED,20/01/2017,859.52 ,NURSING LONG TERM,V001086136
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,DENTAK CARE AND SERVICES LIMITED,20/01/2017,859.52 ,NURSING LONG TERM,V001086137
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,DENTAK CARE AND SERVICES LIMITED,20/01/2017,859.52 ,NURSING LONG TERM,V001086356
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,DENTAK CARE AND SERVICES LIMITED,20/01/2017,859.52 ,NURSING LONG TERM,V001086357
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,DENTAK CARE AND SERVICES LIMITED,20/01/2017,859.52 ,NURSING LONG TERM,V001086654
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,DENTAK CARE AND SERVICES LIMITED,20/01/2017,859.52 ,NURSING LONG TERM,V001086655
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,DENTAK CARE AND SERVICES LIMITED,20/01/2017,598.12 ,RESIDENTIAL LONG TERM,V001086552
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,DENTAK CARE AND SERVICES LIMITED,20/01/2017,598.12 ,RESIDENTIAL LONG TERM,V001086553
ROCHDALE BOROUGH COUNCIL,20/01/2017,LEARNING DIS & MENTAL HEALTH,DENTAK CARE AND SERVICES LIMITED,20/01/2017,859.52 ,RESIDENTIAL LONG TERM,V001086061
ROCHDALE BOROUGH COUNCIL,20/01/2017,LEARNING DIS & MENTAL HEALTH,DENTAK CARE AND SERVICES LIMITED,20/01/2017,859.52 ,RESIDENTIAL LONG TERM,V001086062
ROCHDALE BOROUGH COUNCIL,16/01/2017,CHILDREN’S SOCIAL CARE,DEPAUL UK,16/01/2017,744.00 ,HOMELESS & VULNERABLE,V001084837
ROCHDALE BOROUGH COUNCIL,16/01/2017,CHILDREN’S SOCIAL CARE,DEPAUL UK,16/01/2017,1594.29 ,HOMELESS & VULNERABLE,V001084841
ROCHDALE BOROUGH COUNCIL,16/01/2017,CHILDREN’S SOCIAL CARE,DEPAUL UK,16/01/2017,5101.71 ,HOMELESS & VULNERABLE,V001084840
ROCHDALE BOROUGH COUNCIL,16/01/2017,CHILDREN’S SOCIAL CARE,DEPAUL UK,16/01/2017,5345.97 ,HOMELESS & VULNERABLE,V001084839
ROCHDALE BOROUGH COUNCIL,16/01/2017,CHILDREN’S SOCIAL CARE,DEPAUL UK,16/01/2017,1594.29 ,YOUNG PEOPLES RENTS,V001084836
ROCHDALE BOROUGH COUNCIL,16/01/2017,CHILDREN’S SOCIAL CARE,DEPAUL UK,16/01/2017,3188.57 ,YOUNG PEOPLES RENTS,V001084835
ROCHDALE BOROUGH COUNCIL,16/01/2017,CHILDREN’S SOCIAL CARE,DEPAUL UK,16/01/2017,3341.23 ,YOUNG PEOPLES RENTS,V001084814
ROCHDALE BOROUGH COUNCIL,23/01/2017,NEIGHBOURHOODS AND ENVIRONMENT,DICK WHITTINGTON GUEST HOUSE,23/01/2017,1560.00 ,ACCOMMODATION,V001087887
ROCHDALE BOROUGH COUNCIL,27/01/2017,NEIGHBOURHOODS AND ENVIRONMENT,DICK WHITTINGTON GUEST HOUSE,27/01/2017,1980.00 ,ACCOMMODATION,V001087865
ROCHDALE BOROUGH COUNCIL,26/01/2017,PHYSICAL DIS & OLDER PEOPLE,DIRECT HEALTH UK LTD,26/01/2017,3380.51 ,HOME CARE - ADULT SERVICES,V001089168
ROCHDALE BOROUGH COUNCIL,06/01/2017,PHYSICAL DIS & OLDER PEOPLE,DIRECT HEALTH UK LTD,06/01/2017,3466.26 ,HOME CARE - ADULT SERVICES,V001082119
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,DIRECT HEALTH UK LTD,20/01/2017,4167.67 ,HOME CARE - ADULT SERVICES,V001087144
ROCHDALE BOROUGH COUNCIL,13/01/2017,PHYSICAL DIS & OLDER PEOPLE,DIRECT HEALTH UK LTD,13/01/2017,4202.71 ,HOME CARE - ADULT SERVICES,V001084742
ROCHDALE BOROUGH COUNCIL,05/01/2017,PHYSICAL DIS & OLDER PEOPLE,DIRECT HEALTH UK LTD,05/01/2017,4548.23 ,HOME CARE - ADULT SERVICES,V001081205
ROCHDALE BOROUGH COUNCIL,19/01/2017,PUBLIC HEALTH,DISCLOSURE & BARRING SERVICE,19/01/2017,2508.00 ,CRB CHECKS - LICENSING,V001086934
ROCHDALE BOROUGH COUNCIL,24/01/2017,NEIGHBOURHOODS AND ENVIRONMENT,DISPLAYSENSE LTD,24/01/2017,529.99 ,EQUIPMENT - GENERAL,V001087930
ROCHDALE BOROUGH COUNCIL,09/01/2017,NEIGHBOURHOODS AND ENVIRONMENT,DK MINIBUSES LTD,09/01/2017,899.52 ,TAXI HIRE,V001082427
ROCHDALE BOROUGH COUNCIL,06/01/2017,PHYSICAL DIS & OLDER PEOPLE,DOVE CARE LTD,06/01/2017,920.00 ,RESIDENTIAL LONG TERM,V001081564
ROCHDALE BOROUGH COUNCIL,23/01/2017,NEIGHBOURHOODS AND ENVIRONMENT,DR A PADWELL,23/01/2017,2073.00 ,HISTOLOGY PAYMENTS,V001086911
ROCHDALE BOROUGH COUNCIL,19/01/2017,NEIGHBOURHOODS AND ENVIRONMENT,DR ABDUL QUADER GANJIFROCKWALA,19/01/2017,580.80 ,MEDICAL FEES,V001086902
ROCHDALE BOROUGH COUNCIL,19/01/2017,NEIGHBOURHOODS AND ENVIRONMENT,DR EMVR W BENBOW,19/01/2017,1000.00 ,EXPERT REPORTS,V001086913
ROCHDALE BOROUGH COUNCIL,24/01/2017,CHILDREN’S SOCIAL CARE,DR GINA CHARLTON,24/01/2017,530.60 ,ACTIVITIES,V001085376
ROCHDALE BOROUGH COUNCIL,24/01/2017,CHILDREN’S SOCIAL CARE,DR GINA CHARLTON,24/01/2017,778.35 ,ACTIVITIES,V001085375
ROCHDALE BOROUGH COUNCIL,19/01/2017,NEIGHBOURHOODS AND ENVIRONMENT,DR MARK SISSONS,19/01/2017,1107.60 ,MEDICAL FEES,V001086899
ROCHDALE BOROUGH COUNCIL,27/01/2017,NEIGHBOURHOODS AND ENVIRONMENT,DR S TITI,27/01/2017,1276.00 ,HISTOLOGY PAYMENTS,V001088982
ROCHDALE BOROUGH COUNCIL,27/01/2017,NEIGHBOURHOODS AND ENVIRONMENT,DR S TITI,27/01/2017,1632.10 ,MEDICAL FEES,V001088982
ROCHDALE BOROUGH COUNCIL,25/01/2017,NEIGHBOURHOODS AND ENVIRONMENT,DR STEPHEN WELLS,25/01/2017,553.80 ,MEDICAL FEES,V001088980
ROCHDALE BOROUGH COUNCIL,26/01/2017,NEIGHBOURHOODS AND ENVIRONMENT,DR VINITA CHARAN,26/01/2017,1064.80 ,MEDICAL FEES,V001088981
ROCHDALE BOROUGH COUNCIL,06/01/2017,PHYSICAL DIS & OLDER PEOPLE,DRB HEALTHCARE LTD,06/01/2017,558.86 ,NURSING LONG TERM,V001081900
ROCHDALE BOROUGH COUNCIL,06/01/2017,PHYSICAL DIS & OLDER PEOPLE,DRB HEALTHCARE LTD,06/01/2017,562.06 ,NURSING LONG TERM,V001081503
ROCHDALE BOROUGH COUNCIL,06/01/2017,PHYSICAL DIS & OLDER PEOPLE,DRB HEALTHCARE LTD,06/01/2017,567.50 ,NURSING LONG TERM,V001082059
ROCHDALE BOROUGH COUNCIL,06/01/2017,PHYSICAL DIS & OLDER PEOPLE,DRB HEALTHCARE LTD,06/01/2017,595.64 ,NURSING LONG TERM,V001081524
ROCHDALE BOROUGH COUNCIL,06/01/2017,PHYSICAL DIS & OLDER PEOPLE,DRB HEALTHCARE LTD,06/01/2017,598.12 ,NURSING LONG TERM,V001081434
ROCHDALE BOROUGH COUNCIL,06/01/2017,PHYSICAL DIS & OLDER PEOPLE,DRB HEALTHCARE LTD,06/01/2017,598.12 ,NURSING LONG TERM,V001081472
ROCHDALE BOROUGH COUNCIL,06/01/2017,PHYSICAL DIS & OLDER PEOPLE,DRB HEALTHCARE LTD,06/01/2017,598.12 ,NURSING LONG TERM,V001081625
ROCHDALE BOROUGH COUNCIL,06/01/2017,PHYSICAL DIS & OLDER PEOPLE,DRB HEALTHCARE LTD,06/01/2017,598.12 ,NURSING LONG TERM,V001081796
ROCHDALE BOROUGH COUNCIL,06/01/2017,PHYSICAL DIS & OLDER PEOPLE,DRB HEALTHCARE LTD,06/01/2017,598.12 ,NURSING LONG TERM,V001081882
ROCHDALE BOROUGH COUNCIL,06/01/2017,PHYSICAL DIS & OLDER PEOPLE,DRB HEALTHCARE LTD,06/01/2017,598.12 ,NURSING LONG TERM,V001082019
ROCHDALE BOROUGH COUNCIL,06/01/2017,PHYSICAL DIS & OLDER PEOPLE,DRB HEALTHCARE LTD,06/01/2017,715.40 ,NURSING LONG TERM,V001081542
ROCHDALE BOROUGH COUNCIL,06/01/2017,PHYSICAL DIS & OLDER PEOPLE,DRB HEALTHCARE LTD,06/01/2017,736.80 ,NURSING LONG TERM,V001081313
ROCHDALE BOROUGH COUNCIL,06/01/2017,PHYSICAL DIS & OLDER PEOPLE,DRB HEALTHCARE LTD,06/01/2017,736.80 ,NURSING LONG TERM,V001081653
ROCHDALE BOROUGH COUNCIL,06/01/2017,PHYSICAL DIS & OLDER PEOPLE,DRB HEALTHCARE LTD,06/01/2017,749.32 ,NURSING LONG TERM,V001082067
ROCHDALE BOROUGH COUNCIL,06/01/2017,PHYSICAL DIS & OLDER PEOPLE,DRB HEALTHCARE LTD,06/01/2017,528.02 ,RESIDENTIAL LONG TERM,V001081615
ROCHDALE BOROUGH COUNCIL,06/01/2017,PHYSICAL DIS & OLDER PEOPLE,DRB HEALTHCARE LTD,06/01/2017,543.08 ,RESIDENTIAL LONG TERM,V001081444
ROCHDALE BOROUGH COUNCIL,06/01/2017,LEARNING DIS & MENTAL HEALTH,DRB HEALTHCARE LTD,06/01/2017,564.06 ,RESIDENTIAL LONG TERM,V001081565
ROCHDALE BOROUGH COUNCIL,06/01/2017,PHYSICAL DIS & OLDER PEOPLE,DRB HEALTHCARE LTD,06/01/2017,577.70 ,RESIDENTIAL LONG TERM,V001081953
ROCHDALE BOROUGH COUNCIL,06/01/2017,PHYSICAL DIS & OLDER PEOPLE,DRB HEALTHCARE LTD,06/01/2017,598.12 ,RESIDENTIAL LONG TERM,V001081453
ROCHDALE BOROUGH COUNCIL,06/01/2017,PHYSICAL DIS & OLDER PEOPLE,DRB HEALTHCARE LTD,06/01/2017,598.12 ,RESIDENTIAL LONG TERM,V001081663
ROCHDALE BOROUGH COUNCIL,06/01/2017,LEARNING DIS & MENTAL HEALTH,DRB HEALTHCARE LTD,06/01/2017,609.00 ,RESIDENTIAL LONG TERM,V001081361
ROCHDALE BOROUGH COUNCIL,06/01/2017,PHYSICAL DIS & OLDER PEOPLE,DRB HEALTHCARE LTD,06/01/2017,610.12 ,RESIDENTIAL LONG TERM,V001081662
ROCHDALE BOROUGH COUNCIL,06/01/2017,PHYSICAL DIS & OLDER PEOPLE,DRB HEALTHCARE LTD,06/01/2017,659.22 ,RESIDENTIAL LONG TERM,V001081664
ROCHDALE BOROUGH COUNCIL,06/01/2017,LEARNING DIS & MENTAL HEALTH,DRB HEALTHCARE LTD,06/01/2017,697.40 ,RESIDENTIAL LONG TERM,V001081972
ROCHDALE BOROUGH COUNCIL,18/01/2017,PHYSICAL DIS & OLDER PEOPLE,DRB HEALTHCARE LTD,18/01/2017,3438.08 ,SHORT TERM CARE - RESIDENTIAL,V001085292
ROCHDALE BOROUGH COUNCIL,06/01/2017,PHYSICAL DIS & OLDER PEOPLE,DRYCLOUGH MANOR,06/01/2017,591.72 ,RESIDENTIAL LONG TERM,V001081928
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,DRYCLOUGH MANOR,20/01/2017,591.72 ,RESIDENTIAL LONG TERM,V001086433
