Parent Department,Organisation,Unit,Reporting Senior Post,Grade,Payscale Minimum (£),Payscale Maximum (£),Generic Job Title,Number of Posts in FTE,Professional/Occupational Group
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,E1,18554,22345,Transaction Processing,121,Finance
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,E1,18554,22345,Reporting and Controls,1,Finance
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,E1,18554,22345,Secretarial,1,Planning
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,E2,15779,19003,Transaction Processing,18,Finance
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,B1,57000,72907,Civilian HR Service Provider,1,Human Resources
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,B2,48421,60130,Business Manager,2,Property and asset management
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,B2,48421,60130,Civilian HR Service Provider,3,Human Resources
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,B2,48421,60130,Supply Chain Management,1,Property and asset management
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,C1,36004,44711,Business Manager,1,Human Resources
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,C1,36004,44711,Civilian HR Service Provider,5,Human Resources
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,C1,36004,44711,Civilian HR Expert,1,Human Resources
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,C1,36004,44711,Transaction Processing,1,Human Resources
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,C1,36004,44711,Information Technology,1,Human Resources
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,C1,36004,44711,Internal Communications,1,Communications
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,C2,29551,36696,Media and Press,1,Human Resources
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,C2,29551,36696,Transaction Processing,2,Human Resources
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,C2,29551,36696,Civilian HR Partner,2,Human Resources
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,C2,29551,36696,Civilian HR Service Provider,3,Human Resources
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,C2,29551,36696,Civilian HR Expert,2,Human Resources
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,C2,29551,36696,Information Technology,7,Human Resources
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,C2,29551,36696,Design & Imagery,1,Communications
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,D,23661,29383,Design & Imagery,4,Communications
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,D,23661,29383,Customer Services,7,Human Resources
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,D,23661,29383,Business Manager,1,Human Resources
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,D,23661,29383,Transaction Processing,2,Human Resources
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,D,23661,29383,Information Technology,7,Human Resources
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,D,23661,29383,"Safety,Health,Environment&Fire",2,Property and asset management
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,D,23661,29383,Internal Communications,1,Communications
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,D,23661,29383,Digital and Social Media,2,Communications
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,D,23661,29383,Media and Press,1,Human Resources
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,D,23661,29383,Administrative Support,2,Property and asset management
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,E1,18554,22345,Administrative Support,4,Property and asset management
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,E2,15779,19003,Administrative Support,1,Property and asset management
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,C2,29551,36696,Audit and Assurance,2,Internal Audit
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,B2,48421,60130,Business Manager,1,Human Resources
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,C2,29551,36696,Business Manager,1.59,Human Resources
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,D,23661,29383,Business Manager,1.57,Human Resources
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,D,23661,29383,Civilian HR Service Provider,3,Human Resources
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,E1,18554,22345,Business Manager,1,Human Resources
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,E1,18554,22345,Transaction Processing,0.43,Human Resources
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,D,23661,29383,Knowledge Information Management Support Officer,1,Human Resources
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,E1,18554,22345,Civilian HR Service Provider,1,Human Resources
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,B1,57000,72907,Contract Perf Meas & Mgmnt,1,Human Resources
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,C2,29551,36696,Employee Representative,1,Human Resources
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,D,23661,29383,Employee Representative,0.99,Human Resources
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,D,23661,29383,Estate Management,1,Property and asset management
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,D,23661,29383,Information Technology,5,Information Technology
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,E1,18554,22345,Information Technology,2,Information Technology
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,C1,36004,44711,Performance Management,1,Human Resources
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,C1,36004,44711,Programme Manager,1,Human Resources
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,C1,36004,44711,Project Manager,2,Human Resources
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,C2,29551,36696,"Safety,Health,Environment&Fire",1,Human Resources
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,C2,29551,36696,Site Estate,2,Human Resources
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,E1,18554,22345,Site Estate,2,Human Resources
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,C2,29551,36696,Soft Facilities Management,2,Human Resources
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,D,23661,29383,Soft Facilities Management,1,Human Resources
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,E1,18554,22345,Soft Facilities Management,4,Human Resources
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,E2,15779,19003,Soft Facilities Management,1,Human Resources
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,C1,36004,44711,Supply Chain Management,2,Human Resources
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,E1,18554,22345,Design & Imagery,1,Communications
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,E1,18554,22345,Administrative Support,3,Human Resources
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,E1,18554,22345,Case Assessment,1,Human Resources
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,E1,18554,22345,Customer Services,45,Human Resources
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,E1,18554,22345,Civilian HR Service Provider,4,Human Resources
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,E1,18554,22345,Media and Press,1,Human Resources
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,E2,15779,19003,Administrative Support,3,Human Resources
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,E2,15779,19003,Case Assessment,1,Human Resources
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,E2,15779,19003,Customer Services,2,Human Resources
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,E2,15779,19003,Soft Facilities Management,4,Human Resources
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,B2,48421,60130,Business Manager,1,Human Resources
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,C1,36004,44711,Business Manager,1,Human Resources
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,C1,36004,44711,Information Technology,1,Human Resources
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,C2,29551,36696,Civilian Trainers (Civ Trainer),1,Human Resources
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,D,23661,29383,Civilian Trainers (Civ Trainer),2,Human Resources
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,D,23661,29383,Media and Press,1,Human Resources
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,E1,18554,22345,Administrative Support,1,Human Resources
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,E1,18554,22345,Information Technology,1,Human Resources
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,B1,57000,72907,Senior Finance Manager,2,Finance
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,B2,48421,60130,Senior Finance Manager,2,Finance
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,C1,36004,44711,Decision Support,3,Finance
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,C2,29551,36696,Decision Support,10,Finance
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,D,23661,29383,Decision Support,5,Finance
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,D,23661,29383,Transaction Processing,1,Finance
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,D,23661,29383,Business Manager,1,Operational Delivery
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,D,23661,29383,Secretariat & Private Office,6,Operational Delivery
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,D,23661,29383,Administrative Support,2,Human Resources
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,E1,18554,22345,Decision Support,6,Finance
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,D,23661,29383,Customer Services,2,Human Resources
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,C1,36004,44711,Estate Advice,1,Property and asset management
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,C2,29551,36696,Estate Advice,1,Property and asset management
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,D,23661,29383,Knowledge Info Management,1,Human Resources
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,E1,18554,22345,Knowledge Info Management,1,Human Resources
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,C2,29551,36696,Project Manager,1,Human Resources
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,D,23661,29383,Quality Management,1,Human Resources
Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,5654,B2,48421,60130,Secretariat & Private Office,1,Communications
